"Date","CANCPICORMINMEI"
1975-07-01,24.154430446299
1975-08-01,24.3995414431475
1975-09-01,24.506423247172
1975-10-01,24.698607980572
1975-11-01,24.9479696149711
1975-12-01,25.0630270072013
1976-01-01,25.1450563597131
1976-02-01,25.3581685939708
1976-03-01,25.4895771626123
1976-04-01,25.6167350937032
1976-05-01,25.7510393358721
1976-06-01,25.9268728928608
1976-07-01,26.1190576262607
1976-08-01,26.1563363035298
1976-09-01,26.3040438321421
1976-10-01,26.4841280266814
1976-11-01,26.6318877717343
1976-12-01,26.7217670255561
1977-01-01,26.9256743944805
1977-02-01,27.0433017733424
1977-03-01,27.3334891323294
1977-04-01,27.4596177862926
1977-05-01,27.7985329876179
1977-06-01,27.8387073384143
1977-07-01,28.1609456764326
1977-08-01,28.1236669991635
1977-09-01,28.360928094702
1977-10-01,28.5769360024871
1977-11-01,28.7360926961687
1977-12-01,28.8618956632363
1978-01-01,29.0210523569179
1978-02-01,29.2661633537664
1978-03-01,29.4167665559061
1978-04-01,29.4278378176392
1978-05-01,29.7529718291848
1978-06-01,29.9562278243179
1978-07-01,30.2234813446325
1978-08-01,30.3924942774388
1978-09-01,30.3945006152534
1978-10-01,30.8438968843625
1978-11-01,31.0360816177625
1978-12-01,31.0847572436602
1979-01-01,31.1160524160191
1979-02-01,31.4827157423845
1979-03-01,31.7303967258647
1979-04-01,31.9588308594061
1979-05-01,32.3474509637567
1979-06-01,32.5520619229131
1979-07-01,32.7101893394671
1979-08-01,32.8664503596213
1979-09-01,33.1693896312603
1979-10-01,33.4020744023524
1979-11-01,33.786769556048
1979-12-01,33.8716945820873
1980-01-01,34.0148257862532
1980-02-01,34.4187677898876
1980-03-01,34.5899728059894
1980-04-01,34.8723624801068
1980-05-01,35.3011569352539
1980-06-01,35.6223659961446
1980-07-01,35.846875179031
1980-08-01,36.2138641922921
1980-09-01,36.4089445992195
1980-10-01,36.5928493115327
1980-11-01,37.0503689524069
1980-12-01,37.1598207430631
1981-01-01,37.6342907176995
1981-02-01,38.0052046816155
1981-03-01,38.4058208919457
1981-04-01,38.6506062018985
1981-05-01,39.0277771411799
1981-06-01,39.5172433282043
1981-07-01,39.7861774994378
1981-08-01,40.1790482413392
1981-09-01,40.4904887880794
1981-10-01,40.9735644706983
1981-11-01,41.42006506628
1981-12-01,41.5972013708513
1982-01-01,41.8828124053919
1982-02-01,42.3393549855791
1982-03-01,42.7644457440857
1982-04-01,42.9928798776272
1982-05-01,43.4653957308895
1982-06-01,43.897085859564
1982-07-01,44.1667236210294
1982-08-01,44.4422926709645
1982-09-01,44.6318029848516
1982-10-01,45.1479589236293
1982-11-01,45.3848943322722
1982-12-01,45.4470254610539
1983-01-01,45.4183002753267
1983-02-01,45.7530170555419
1983-03-01,46.0074497388571
1983-04-01,46.1493826283214
1983-05-01,46.2412327114242
1983-06-01,46.4256843646476
1983-07-01,46.6462685968791
1983-08-01,46.9204826827909
1983-09-01,47.0610961167656
1983-10-01,47.4199617582616
1983-11-01,47.5229708280716
1983-12-01,47.5268435622861
1984-01-01,47.6270382711685
1984-02-01,47.7851656877226
1984-03-01,47.9149458218857
1984-04-01,48.0907793788744
1984-05-01,48.1483341832097
1984-06-01,48.3842403147249
1984-07-01,48.4119362233245
1984-08-01,48.5643245092642
1984-09-01,48.7415130302761
1984-10-01,48.9461239894325
1984-11-01,49.1058798404649
1984-12-01,49.0610769487816
1985-01-01,49.1662258854466
1985-02-01,49.4799629483635
1985-03-01,49.6071208794543
1985-04-01,49.7897750606254
1985-05-01,50.0813696000761
1985-06-01,50.3549323121966
1985-07-01,50.6651223277947
1985-08-01,50.7357547316778
1985-09-01,50.8521148714907
1985-10-01,51.0613021550933
1985-11-01,51.1835058584016
1985-12-01,51.316780823443
1986-01-01,51.413102798111
1986-02-01,51.7821503656272
1986-03-01,52.1747998535139
1986-04-01,52.4432915167183
1986-05-01,52.883913040271
1986-06-01,52.9901434705041
1986-07-01,53.4061860129992
1986-08-01,53.4751377659633
1986-09-01,53.4784113428269
1986-10-01,53.9036587506553
1986-11-01,54.099390531374
1986-12-01,54.2101972860535
1987-01-01,54.2375675077574
1987-02-01,54.4382012998182
1987-03-01,54.5695576520192
1987-04-01,54.9460772175091
1987-05-01,55.2477137415654
1987-06-01,55.2335546484495
1987-07-01,55.6058235763888
1987-08-01,55.8327170004261
1987-09-01,55.8663964139358
1987-10-01,56.0749323237472
1987-11-01,56.3282189088013
1987-12-01,56.4678030656485
1988-01-01,56.4458462876632
1988-02-01,56.8636216975178
1988-03-01,57.3634264598842
1988-04-01,57.448677172819
1988-05-01,57.746714433116
1988-06-01,57.8682667626329
1988-07-01,58.1823295124454
1988-08-01,58.3497140107733
1988-09-01,58.4811225794148
1988-10-01,58.9354730763065
1988-11-01,59.1613894396568
1988-12-01,59.2398717448498
1989-01-01,59.459101013058
1989-02-01,59.8509424778318
1989-03-01,60.2398882690781
1989-04-01,60.345740795975
1989-05-01,60.8852375729205
1989-06-01,61.0848943042942
1989-07-01,61.4930869454793
1989-08-01,61.6823760053519
1989-09-01,61.8674144276738
1989-10-01,62.1658295913069
1989-11-01,62.3583400116026
1989-12-01,62.469850356514
1990-01-01,62.6297919530273
1990-02-01,62.9640786134657
1990-03-01,63.1970890714534
1990-04-01,63.2722977997829
1990-05-01,63.6036887866938
1990-06-01,63.6790832605041
1990-07-01,63.9402197468682
1990-08-01,64.1752887591112
1990-09-01,64.3517736898912
1990-10-01,64.7484127331258
1990-11-01,65.0349486119129
1990-12-01,65.0278023008348
1991-01-01,66.6000179548312
1991-02-01,66.9966968262541
1991-03-01,67.4831505186176
1991-04-01,67.5273020365096
1991-05-01,67.7566610142976
1991-06-01,67.8637285638029
1991-07-01,67.9836879673752
1991-08-01,68.2887380097098
1991-09-01,68.254494947383
1991-10-01,68.423937999966
1991-11-01,68.7060019871878
1991-12-01,68.4946226202896
1992-01-01,68.6121455662704
1992-02-01,68.7632311046275
1992-03-01,69.0364681298523
1992-04-01,69.0808931181994
1992-05-01,69.1305458047842
1992-06-01,69.1252136736654
1992-07-01,69.2320432612494
1992-08-01,69.3304760066131
1992-09-01,69.4459113021795
1992-10-01,69.5936710472324
1992-11-01,69.9002095826306
1992-12-01,69.8586802678109
1993-01-01,70.0210583219157
1993-02-01,70.2861197589348
1993-03-01,70.2949989373724
1993-04-01,70.3241020264357
1993-05-01,70.3511465612439
1993-06-01,70.2814912180479
1993-07-01,70.5230551675775
1993-08-01,70.7407959427221
1993-09-01,70.7784003068868
1993-10-01,71.0157136188658
1993-11-01,71.3628044083968
1993-12-01,71.1696426143098
1994-01-01,71.177166828724
1994-02-01,70.462005532364
1994-03-01,70.5574903877597
1994-04-01,70.5035348471837
1994-05-01,70.2416947705876
1994-06-01,70.3066693564562
1994-07-01,70.481799323213
1994-08-01,70.5765805883768
1994-09-01,70.8685530311638
1994-10-01,70.7574728060291
1994-11-01,71.1378651057336
1994-12-01,71.2601210254824
1995-01-01,71.3678921652197
1995-02-01,71.6862055525829
1995-03-01,71.8747910222236
1995-04-01,71.9832135357522
1995-05-01,72.1524999390136
1995-06-01,72.1358230757066
1995-07-01,72.4019137898533
1995-08-01,72.4363490100355
1995-09-01,72.5720082162277
1995-10-01,72.5432830305006
1995-11-01,72.8747262338521
1995-12-01,72.5262282638573
1996-01-01,72.6687080942319
1996-02-01,72.7873647502214
1996-03-01,73.0530253445913
1996-04-01,73.0310163501655
1996-05-01,73.1999248500906
1996-06-01,73.2110483282642
1996-07-01,73.4200143578524
1996-08-01,73.461543672672
1996-09-01,73.5645005260416
1996-10-01,73.5431429054071
1996-11-01,73.8611306058747
1996-12-01,73.8575313421154
1997-01-01,73.9650938280912
1997-02-01,74.1025958278112
1997-03-01,74.2531866208858
1997-04-01,74.4126455303468
1997-05-01,74.4557818335484
1997-06-01,74.5890631563006
1997-07-01,74.5852299924684
1997-08-01,74.64447397727
1997-09-01,74.759982307943
1997-10-01,74.7947165065244
1997-11-01,74.6493151732566
1997-12-01,74.5848817286482
1998-01-01,74.8955494601931
1998-02-01,75.2568285560458
1998-03-01,75.3991717517524
1998-04-01,75.3259094400729
1998-05-01,75.4675928674453
1998-06-01,75.4637204542976
1998-07-01,75.5884451651774
1998-08-01,75.6999265754504
1998-09-01,75.7385724364949
1998-10-01,75.9916980248249
1998-11-01,75.8420367652738
1998-12-01,75.6230248565064
1999-01-01,75.6279420611144
1999-02-01,75.8729378000229
1999-03-01,76.1778740513732
1999-04-01,76.4090819792776
1999-05-01,76.5379488684942
1999-06-01,76.7447255088092
1999-07-01,76.8342500093412
1999-08-01,76.922999483602
1999-09-01,77.2318081481001
1999-10-01,77.2271607086813
1999-11-01,77.1159123042915
1999-12-01,76.9949815079286
2000-01-01,76.7970337346848
2000-02-01,77.221620495045
2000-03-01,77.5602044141915
2000-04-01,77.5357731266021
2000-05-01,77.7378630781828
2000-06-01,77.9346850713259
2000-07-01,78.0980531532407
2000-08-01,78.2059344055647
2000-09-01,78.3888165704609
2000-10-01,78.5215166235098
2000-11-01,78.5515248840414
2000-12-01,78.5958237266496
2001-01-01,78.4033376684111
2001-02-01,78.8598334956748
2001-03-01,78.9286028751878
2001-04-01,79.2800425818055
2001-05-01,79.5021101381246
2001-06-01,79.7133404612906
2001-07-01,79.9351067013317
2001-08-01,80.0721059299794
2001-09-01,80.1652698377758
2001-10-01,80.0937145759003
2001-11-01,79.8477185030642
2001-12-01,79.900031937157
2002-01-01,79.7673780727998
2002-02-01,80.2628033730941
2002-03-01,80.6991301921079
2002-04-01,81.1005831047146
2002-05-01,81.4396349970964
2002-06-01,81.6886581385695
2002-07-01,82.1842398734956
2002-08-01,82.4099852406321
2002-09-01,82.4760474943506
2002-10-01,82.6189859606994
2002-11-01,82.8125413884074
2002-12-01,82.8740729255445
2003-01-01,82.8342942486994
2003-02-01,83.2886253845828
2003-03-01,83.3781146807084
2003-04-01,83.4442857440393
2003-05-01,83.6920177235487
2003-06-01,83.4903566295097
2003-07-01,83.5616536819706
2003-08-01,83.639945999033
2003-09-01,83.9665412425513
2003-10-01,84.1173426568556
2003-11-01,84.3695505613658
2003-12-01,84.2745064306731
2004-01-01,84.2089449730132
2004-02-01,84.2460568419208
2004-03-01,84.5373951588806
2004-04-01,84.6027300310207
2004-05-01,84.7467960581402
2004-06-01,84.7791506249468
2004-07-01,84.8593752018072
2004-08-01,84.6939178348636
2004-09-01,85.039276268993
2004-10-01,84.9644429255068
2004-11-01,85.4101432733983
2004-12-01,85.4304242114928
2005-01-01,85.2809211257133
2005-02-01,85.5243264482925
2005-03-01,85.7722076958725
2005-04-01,85.6128932694835
2005-05-01,85.8920015230994
2005-06-01,85.9269069216699
2005-07-01,85.8251102447513
2005-08-01,85.9400136346626
2005-09-01,86.1994910143133
2005-10-01,86.1887786984527
2005-11-01,86.5903089285084
2005-12-01,86.5689949061333
2006-01-01,86.132487199524
2006-02-01,86.5032330269612
2006-03-01,86.8692594619718
2006-04-01,86.679390456105
2006-05-01,87.0150565813357
2006-06-01,86.8834623448507
2006-07-01,86.6107423734465
2006-08-01,86.8564613560948
2006-09-01,87.5297515288672
2006-10-01,87.7503689082998
2006-11-01,87.8509948492296
2006-12-01,87.767845155199
2007-01-01,87.7958455718046
2007-02-01,88.1703489189181
2007-03-01,88.3334575216737
2007-04-01,88.5682710274075
2007-05-01,88.7731055305694
2007-06-01,88.758837354342
2007-07-01,88.9673265287323
2007-08-01,89.0548968866961
2007-09-01,89.4050477318547
2007-10-01,89.3302068081306
2007-11-01,89.3444783626468
2007-12-01,89.2514879128999
2008-01-01,88.8184140522779
2008-02-01,89.1452287147754
2008-03-01,89.2204509457076
2008-04-01,89.355414638083
2008-05-01,89.5475197070051
2008-06-01,89.5774367945175
2008-07-01,89.5242728596366
2008-08-01,89.7776926268162
2008-09-01,90.1053419536559
2008-10-01,90.160635330933
2008-11-01,91.0000117263547
2008-12-01,90.8706981826181
2009-01-01,90.3698041471022
2009-02-01,90.7774878108819
2009-03-01,90.9459305484168
2009-04-01,91.1574697865491
2009-05-01,91.4131909101323
2009-06-01,91.375511123029
2009-07-01,91.370929073877
2009-08-01,91.2272032540609
2009-09-01,91.5602625378171
2009-10-01,91.7406000452496
2009-11-01,91.7953094786957
2009-12-01,91.5476051535034
2010-01-01,91.5146418342399
2010-02-01,92.1275246268372
2010-03-01,91.8569076248305
2010-04-01,92.1853682657062
2010-05-01,92.3408222546758
2010-06-01,92.3947164519866
2010-07-01,92.5633524601839
2010-08-01,92.5618282695021
2010-09-01,92.8922686573936
2010-10-01,93.2954694951388
2010-11-01,93.2557915972203
2010-12-01,92.9164079935747
2011-01-01,92.9026042235944
2011-02-01,93.1248894738437
2011-03-01,93.6505418891978
2011-04-01,93.4277122693014
2011-05-01,94.0515523788522
2011-06-01,93.4472460589882
2011-07-01,93.4550332068159
2011-08-01,93.8190117029765
2011-09-01,94.4146298148181
2011-10-01,94.5821971886676
2011-11-01,94.7591647143397
2011-12-01,94.1716661391631
2012-01-01,94.29714311139
2012-02-01,94.6455458122972
2012-03-01,94.9972232944365
2012-04-01,95.3705483565131
2012-05-01,95.4469698425258
2012-06-01,95.1424364514334
2012-07-01,94.8760053528028
2012-08-01,94.8996007896199
2012-09-01,95.2141796784826
2012-10-01,95.4972866437119
2012-11-01,95.5901160596617
2012-12-01,95.0831756697701
2013-01-01,95.0684646719396
2013-02-01,95.6235571050483
2013-03-01,95.9375618439709
2013-04-01,95.9079314531392
2013-05-01,96.0268357831237
2013-06-01,95.7917745370338
2013-07-01,95.6893249195735
2013-08-01,95.7770635392032
2013-09-01,96.1636663506802
2013-10-01,96.4433922105995
2013-11-01,96.2245347522608
2013-12-01,95.8591925010785
2014-01-01,96.0803848359396
2014-02-01,96.6775007930763
2014-03-01,96.947210925924
2014-04-01,96.9880563792798
2014-05-01,97.2816426445094
2014-06-01,97.2652942560629
2014-07-01,97.1620025520011
2014-08-01,97.607245212614
2014-09-01,97.8720389206286
2014-10-01,98.3469715135638
2014-11-01,98.2617421419436
2014-12-01,98.0024645265091
2015-01-01,98.4060834416401
2015-02-01,99.2537368116542
2015-03-01,99.8336149716639
2015-04-01,99.8659052616644
2015-05-01,100.089506201668
2015-06-01,100.044243001667
2015-07-01,100.042917401667
2015-08-01,100.284446901671
2015-09-01,100.609935301677
2015-10-01,100.81025360168
2015-11-01,100.625655601677
2015-12-01,100.133701501669
2016-01-01,100.435851001674
2016-02-01,101.000393201683
2016-03-01,101.608854801694
2016-04-01,101.761953101696
2016-05-01,102.095675301702
2016-06-01,102.209058501703
2016-07-01,102.200272301703
2016-08-01,102.172208301703
2016-09-01,102.522553401709
2016-10-01,102.710646901712
2016-11-01,102.349924801706
2016-12-01,102.0167300017
2017-01-01,102.56963280171
2017-02-01,103.041496001717
2017-03-01,103.295596801722
2017-04-01,103.302173301722
2017-05-01,103.604384901727
2017-06-01,103.643564901727
2017-07-01,103.635986101727
2017-08-01,103.658531901728
2017-09-01,103.899761401732
2017-10-01,104.303684901738
2017-11-01,104.160691601736
2017-12-01,103.737192101729
2018-01-01,104.260834401738
2018-02-01,105.097023101752
2018-03-01,105.479136501758
2018-04-01,105.445123401757
2018-05-01,105.458415901758
2018-06-01,105.648690601761
2018-07-01,106.17467640177
2018-08-01,106.22413300177
2018-09-01,105.935328401766
2018-10-01,106.553217201776
2018-11-01,106.22760510177
2018-12-01,106.249225901771
2019-01-01,106.406442001773
2019-02-01,107.086379101785
2019-03-01,107.442141101791
2019-04-01,107.581162701793
2019-05-01,108.0046870018
2019-06-01,108.115290401802
2019-07-01,108.512506701809
2019-08-01,108.650200301811
2019-09-01,108.223357101804
2019-10-01,108.671286701811
2019-11-01,108.352062401806
2019-12-01,108.219015201804
2020-01-01,108.369918301806
2020-02-01,109.164494701819
2020-03-01,109.308662901822
2020-04-01,108.996086301817
2020-05-01,108.849309801814
2020-06-01,109.342178001822
2020-07-01,109.133338801819
2020-08-01,109.17186350182
2020-09-01,109.21620500182
2020-10-01,109.740284001829
2020-11-01,109.881212201831
2020-12-01,109.465764901824
2021-01-01,109.955639401833
2021-02-01,110.181033101836
2021-03-01,110.452941601841
2021-04-01,111.01639180185
2021-05-01,111.357065501856
2021-06-01,111.739599901862
2021-07-01,112.306353801872
2021-08-01,112.511953901875
2021-09-01,112.746200301879
2021-10-01,113.262530201888
2021-11-01,113.305258601888
2021-12-01,113.223663401887
2022-01-01,113.923390401899
2022-02-01,114.697234701912
2022-03-01,115.834363501931
2022-04-01,116.528684501942
2022-05-01,117.138338401952
2022-06-01,117.61165640196
2022-07-01,118.405446701973
2022-08-01,118.595069901977
2022-09-01,119.054713201984
2022-10-01,119.40661080199
2022-11-01,119.521856001992
2022-12-01,119.545086901992
2023-01-01,119.834189701997
2023-02-01,120.421900702007
2023-03-01,121.070907302018
2023-04-01,121.721746902029
2023-05-01,122.240958502037
2023-06-01,122.299458702038
2023-07-01,122.933616654049
2023-08-01,123.189988050053
2023-09-01,123.128711067552
2023-10-01,123.790673554963
