"Date","CANMABMM301IXOBSAM"
1993-04-01,24.4106064961629
1993-05-01,24.4401243662134
1993-06-01,24.4835998981091
1993-07-01,24.5521992213262
1993-08-01,24.555094143783
1993-09-01,24.6591045720518
1993-10-01,24.7665785682601
1993-11-01,24.7367505279464
1993-12-01,24.7989913607673
1994-01-01,24.9644671961991
1994-02-01,24.9330883045693
1994-03-01,24.924351842155
1994-04-01,25.1457100200116
1994-05-01,25.2359695666107
1994-06-01,25.4320488680142
1994-07-01,25.6282832545494
1994-08-01,25.813093036389
1994-09-01,25.8942542552668
1994-10-01,25.9184475357985
1994-11-01,25.9773281907678
1994-12-01,26.0648995950856
1995-01-01,26.1362904506718
1995-02-01,26.1378413019879
1995-03-01,26.2922027029874
1995-04-01,26.4303318602113
1995-05-01,26.5736822168661
1995-06-01,26.729491079094
1995-07-01,26.9050991431245
1995-08-01,27.0414189738129
1995-09-01,27.1697260727012
1995-10-01,27.1593353688831
1995-11-01,27.3888613636713
1995-12-01,27.4566852612304
1996-01-01,27.6169398972311
1996-02-01,27.8697286617614
1996-03-01,27.9154787755874
1996-04-01,27.9914704900781
1996-05-01,28.20181762359
1996-06-01,28.282100026722
1996-07-01,28.2970915894447
1996-08-01,28.3826985820954
1996-09-01,28.3959842083703
1996-10-01,28.6338331052218
1996-11-01,28.7216112897151
1996-12-01,28.8479022818925
1997-01-01,28.9037846243172
1997-02-01,29.1584344104269
1997-03-01,29.4163409843003
1997-04-01,29.3835146314421
1997-05-01,29.3956629667519
1997-06-01,29.4543368415457
1997-07-01,29.4225960846088
1997-08-01,29.6592559954512
1997-09-01,29.8021410967112
1997-10-01,30.0024593917122
1997-11-01,30.1095715226133
1997-12-01,30.4636308780873
1998-01-01,30.3930671432031
1998-02-01,30.3231237488453
1998-03-01,30.2695159883509
1998-04-01,30.2491481410656
1998-05-01,30.4700927585712
1998-06-01,30.7158509971349
1998-07-01,30.7151789615646
1998-08-01,30.7425256397725
1998-09-01,30.7928249174592
1998-10-01,31.0460789373842
1998-11-01,30.8895980395861
1998-12-01,31.403033215315
1999-01-01,30.9581456677593
1999-02-01,30.9722067196923
1999-03-01,31.1015477194581
1999-04-01,31.355680555129
1999-05-01,31.4947402231425
1999-06-01,31.7027610796803
1999-07-01,31.8501436497571
1999-08-01,32.0281296858057
1999-09-01,32.0059008169411
1999-10-01,32.45270108112
1999-11-01,32.678298252574
1999-12-01,32.8999666006937
2000-01-01,33.023879620853
2000-02-01,33.3262439324558
2000-03-01,33.6505786377038
2000-04-01,33.8107815786607
2000-05-01,33.6910041620111
2000-06-01,33.74600768869
2000-07-01,34.2404190882743
2000-08-01,34.7180812936443
2000-09-01,34.8786460999083
2000-10-01,34.9158148364517
2000-11-01,35.0083489649812
2000-12-01,35.5387918101437
2001-01-01,35.5976207700692
2001-02-01,35.5692918860278
2001-03-01,35.7391101051447
2001-04-01,35.6042377356847
2001-05-01,35.7939068516482
2001-06-01,35.7798457997152
2001-07-01,35.8600765078033
2001-08-01,36.0538295322327
2001-09-01,36.640930145478
2001-10-01,36.6695691997827
2001-11-01,36.8526730451745
2001-12-01,37.0685515483807
2002-01-01,37.3441378272582
2002-02-01,37.5425951006798
2002-03-01,37.6659911704003
2002-04-01,37.7721727905118
2002-05-01,37.7738270319157
2002-06-01,37.8842993406685
2002-07-01,38.3394742019545
2002-08-01,38.6105630120152
2002-09-01,38.9009340734398
2002-10-01,38.9179934379173
2002-11-01,39.1119532425221
2002-12-01,39.1154168104615
2003-01-01,39.2351425320672
2003-02-01,38.9649325377523
2003-03-01,39.5129516978311
2003-04-01,39.8555347535656
2003-05-01,40.3124155512994
2003-06-01,40.6889622508574
2003-07-01,41.0647852198011
2003-08-01,40.8993610794132
2003-09-01,41.0731598169082
2003-10-01,41.272754381295
2003-11-01,41.683368114764
2003-12-01,41.7900666853142
2004-01-01,42.5485880640365
2004-02-01,42.7582631619782
2004-03-01,43.1215242352612
2004-04-01,43.496106523152
2004-05-01,44.0467104354243
2004-06-01,43.9210397837734
2004-07-01,44.188148075456
2004-08-01,44.5656769808475
2004-09-01,44.7794876822988
2004-10-01,45.2270633721358
2004-11-01,45.5297895490456
2004-12-01,46.1438749751918
2005-01-01,46.5459073313782
2005-02-01,47.2271963145569
2005-03-01,47.5885963662606
2005-04-01,48.045218688775
2005-05-01,48.3184269956344
2005-06-01,48.6787414514168
2005-07-01,49.0605610454495
2005-08-01,49.106931499802
2005-09-01,49.2331707969355
2005-10-01,49.4631620471186
2005-11-01,49.4985214571265
2005-12-01,49.6535548936962
2006-01-01,49.9125987585349
2006-02-01,50.5434333788953
2006-03-01,51.1470247111356
2006-04-01,51.0988449302476
2006-05-01,51.4828874111669
2006-06-01,51.8284170844021
2006-07-01,52.1741018427689
2006-08-01,52.5651231546108
2006-09-01,53.1784331550989
2006-10-01,53.5111941524979
2006-11-01,53.932612150136
2006-12-01,54.5350144963673
2007-01-01,54.8943467463161
2007-02-01,55.2332594539358
2007-03-01,55.9281442336526
2007-04-01,56.2618874368852
2007-05-01,56.7501471262488
2007-06-01,57.0961420548788
2007-07-01,57.7280622711606
2007-08-01,58.795203061794
2007-09-01,59.8852447568625
2007-10-01,59.9319770765221
2007-11-01,60.7252892197697
2007-12-01,61.1931810618481
2008-01-01,61.8793810741946
2008-02-01,61.9578024557472
2008-03-01,62.9538108660139
2008-04-01,63.4831164202113
2008-05-01,64.2883701185932
2008-06-01,65.0048117316043
2008-07-01,65.1849172644516
2008-08-01,65.5728368736612
2008-09-01,65.9861904444555
2008-10-01,66.4338178293363
2008-11-01,66.8125874157807
2008-12-01,66.8772579156636
2009-01-01,66.6892947361478
2009-02-01,66.2438385431096
2009-03-01,66.3165217747925
2009-04-01,66.5265070429974
2009-05-01,66.3760744653322
2009-06-01,66.485306093032
2009-07-01,66.7848271772218
2009-08-01,66.80964079828
2009-09-01,67.0849686019381
2009-10-01,67.2340571084627
2009-11-01,67.3387912673458
2009-12-01,67.576329993934
2010-01-01,67.7135286403682
2010-02-01,68.341003082877
2010-03-01,68.3703658677959
2010-04-01,69.2205425593019
2010-05-01,70.0284843999651
2010-06-01,70.5727298218412
2010-07-01,71.0940743392824
2010-08-01,71.6388367115973
2010-09-01,71.4976058517411
2010-10-01,71.9738722909266
2010-11-01,72.1353676079803
2010-12-01,72.4734014998541
2011-01-01,73.0357918821291
2011-02-01,73.4735972086744
2011-03-01,74.117200504871
2011-04-01,74.6518306485871
2011-05-01,74.8436192613493
2011-06-01,75.2392414320957
2011-07-01,75.4338732722709
2011-08-01,76.3174966571615
2011-09-01,77.2393743745169
2011-10-01,77.1705682711243
2011-11-01,77.5999990005625
2011-12-01,78.0590509901389
2012-01-01,78.7643264736738
2012-02-01,78.9234438187094
2012-03-01,79.4852655555018
2012-04-01,79.9270514004252
2012-05-01,80.3603075631098
2012-06-01,80.7124542019606
2012-07-01,81.1389383138981
2012-08-01,81.2605250570832
2012-09-01,81.2723632221297
2012-10-01,81.7961891016767
2012-11-01,82.0589550096741
2012-12-01,82.4216474374745
2013-01-01,82.7934898880402
2013-02-01,83.5520112667625
2013-03-01,83.8987299260067
2013-04-01,84.5084212734238
2013-05-01,85.0557167028884
2013-06-01,85.5916392227012
2013-07-01,85.5419085904971
2013-08-01,86.4511210221041
2013-09-01,87.2239619279787
2013-10-01,88.0316452934226
2013-11-01,89.0475046005358
2013-12-01,89.823757379306
2014-01-01,91.006695068211
2014-02-01,90.6871163069991
2014-03-01,91.1369665787664
2014-04-01,91.5864032901828
2014-05-01,91.9429957028064
2014-06-01,92.4374587974346
2014-07-01,93.1980996729556
2014-08-01,93.8955175098222
2014-09-01,94.6120108178772
2014-10-01,95.13511296681
2014-11-01,95.4316874334992
2014-12-01,95.7288822407148
2015-01-01,96.454939131886
2015-02-01,96.968322612571
2015-03-01,97.5986919775366
2015-04-01,97.8087806358292
2015-05-01,98.1240687083998
2015-06-01,98.6291292870215
2015-07-01,100.67129030011
2015-08-01,101.799638022687
2015-09-01,102.507756733635
2015-10-01,102.332045279517
2015-11-01,103.106798902014
2015-12-01,103.998538408793
2016-01-01,104.990773080857
2016-02-01,105.579010985068
2016-03-01,105.058545283372
2016-04-01,105.860955754341
2016-05-01,107.411910460565
2016-06-01,108.247612539787
2016-07-01,109.600523532941
2016-08-01,110.033469525362
2016-09-01,110.754822167541
2016-10-01,111.564211469433
2016-11-01,111.908241986396
2016-12-01,112.572419910053
2017-01-01,113.086165256045
2017-02-01,112.932837755923
2017-03-01,113.709297314869
2017-04-01,114.856358643327
2017-05-01,115.804807613232
2017-06-01,115.472511871228
2017-07-01,115.188654385332
2017-08-01,115.498617868383
2017-09-01,115.921328242118
2017-10-01,116.744933681074
2017-11-01,117.424930288156
2017-12-01,118.110716740152
2018-01-01,117.9340230802
2018-02-01,118.846337214439
2018-03-01,119.284297626116
2018-04-01,119.543238100867
2018-05-01,119.815567591981
2018-06-01,120.621441630889
2018-07-01,120.861668499759
2018-08-01,121.633682284931
2018-09-01,122.253971116342
2018-10-01,123.047645124897
2018-11-01,123.882623473505
2018-12-01,125.598692149853
2019-01-01,125.48299864167
2019-02-01,126.233558983636
2019-03-01,128.107349238836
2019-04-01,129.184157002673
2019-05-01,129.183019711708
2019-06-01,129.677017550941
2019-07-01,130.383326935354
2019-08-01,131.643445324758
2019-09-01,132.362678470139
2019-10-01,133.564898410408
2019-11-01,134.271724745259
2019-12-01,135.507960024395
2020-01-01,136.166037932875
2020-02-01,137.111436895192
2020-03-01,141.207752171547
2020-04-01,146.1079253801
2020-05-01,148.383437821223
2020-06-01,150.816413365978
2020-07-01,151.14695147649
2020-08-01,151.872543112266
2020-09-01,152.920246566404
2020-10-01,149.962618021401
2020-11-01,150.426994600496
2020-12-01,151.310462900255
2021-01-01,152.412704625677
2021-02-01,153.51535991145
2021-03-01,154.086538451183
2021-04-01,154.048077338543
2021-05-01,155.609112578322
2021-06-01,156.39482555012
2021-07-01,158.324136282438
2021-08-01,160.003915037989
2021-09-01,160.392454987725
2021-10-01,161.058235457743
2021-11-01,162.634313955288
2021-12-01,163.392370078616
2022-01-01,165.056588625962
2022-02-01,166.221743219775
2022-03-01,167.21185839504
2022-04-01,168.606487288598
2022-05-01,169.762491859646
2022-06-01,170.754209581271
2022-07-01,171.408823921813
2022-08-01,172.490594409862
2022-09-01,173.736393272114
2022-10-01,174.598149653447
2022-11-01,175.983421744064
2022-12-01,176.661815804786
2023-01-01,178.565795965607
2023-02-01,178.512808545639
2023-03-01,178.559385780167
2023-04-01,179.576072207982
2023-05-01,179.163959318241
2023-06-01,179.654286809359
2023-07-01,180.618192597382
2023-08-01,182.516176133113
