"Date","LRIN64MACAM156S"
2021-11-01,16.8585761536017
2021-12-01,16.8660603803697
2022-01-01,17.3272800835827
2022-02-01,16.9458208810807
2022-03-01,17.2064067434857
2022-04-01,16.9084119540214
2022-05-01,16.8087941944379
2022-06-01,17.3908413432187
2022-07-01,17.3164044194824
2022-08-01,17.1144497994102
2022-09-01,17.2647578464029
2022-10-01,17.2307194939449
2022-11-01,17.1401500941048
2022-12-01,17.1201327941212
2023-01-01,16.6205383069962
2023-02-01,16.9443821870719
2023-03-01,16.9431519806925
2023-04-01,16.9721299263917
2023-05-01,16.8664614795564
2023-06-01,16.662598877167
2023-07-01,16.8890825001566
2023-08-01,17.0142377976891
2023-09-01,16.9017949853238
2023-10-01,16.6695657419292
2023-11-01,16.7713346267391
