"Date","CANCPIHOUMINMEI"
1980-01-01,37.0783091465597
1980-02-01,37.3795495551022
1980-03-01,37.5174591936115
1980-04-01,37.7932784706303
1980-05-01,38.0182554846015
1980-06-01,38.2686536300965
1980-07-01,38.53907091667
1980-08-01,38.8857515978147
1980-09-01,39.1053266213406
1980-10-01,39.2686573913737
1980-11-01,39.626142053409
1980-12-01,39.8202959454112
1981-01-01,40.1523594759228
1981-02-01,40.5098441379581
1981-03-01,40.7039980299603
1981-04-01,41.230215452474
1981-05-01,41.6747674899712
1981-06-01,42.231808034454
1981-07-01,42.6455369499822
1981-08-01,43.2372137861765
1981-09-01,43.6763638332284
1981-10-01,44.6525352836846
1981-11-01,44.9791968237509
1981-12-01,45.3983277297243
1982-01-01,45.8120566452525
1982-02-01,46.1387181853187
1982-03-01,46.4399585938612
1982-04-01,46.7411990024037
1982-05-01,47.0424394109462
1982-06-01,47.3128566975197
1982-07-01,47.670341359555
1982-08-01,48.2203910928897
1982-09-01,48.6287180179725
1982-10-01,49.5740663464597
1982-11-01,49.8136605110641
1982-12-01,50.0078144030663
1983-01-01,50.1149009196066
1983-02-01,50.2474085676706
1983-03-01,50.4107393377038
1983-04-01,50.4615816007513
1983-05-01,50.5178258542441
1983-06-01,50.7628220092938
1983-07-01,50.8699085258341
1983-08-01,51.3490968550429
1983-09-01,51.4561833715832
1983-10-01,51.9261565406041
1983-11-01,52.0332430571444
1983-12-01,52.2219949587013
1984-01-01,52.2474160902251
1984-02-01,52.3236794847963
1984-03-01,52.3799237382891
1984-04-01,52.4870102548295
1984-05-01,52.5940967713698
1984-06-01,52.6449390344173
1984-07-01,52.670360165941
1984-08-01,52.9045523401001
1984-09-01,53.093304241657
1984-10-01,53.594100532647
1984-11-01,53.7011870491873
1984-12-01,53.7520293122348
1985-01-01,53.8591158287751
1985-02-01,53.9407812137917
1985-03-01,54.047867730332
1985-04-01,54.1857773688414
1985-05-01,54.3182850169054
1985-06-01,54.4561946554148
1985-07-01,54.5070369184623
1985-08-01,54.6849848391286
1985-09-01,54.8483156091617
1985-10-01,55.1549580081495
1985-11-01,55.3128867877373
1985-12-01,55.4762175577705
1986-01-01,55.5016386892942
1986-02-01,55.7212137128202
1986-03-01,55.9970329898389
1986-04-01,56.1095214968245
1986-05-01,56.2728522668577
1986-06-01,56.3545176518742
1986-07-01,56.5124464314621
1986-08-01,56.6957963425736
1986-09-01,56.9153713660996
1986-10-01,57.7536331780464
1986-11-01,57.9732082015724
1986-12-01,58.218204356622
1987-01-01,58.3306928636077
1987-02-01,58.5502678871336
1987-03-01,58.8006660326286
1987-04-01,59.2706392016496
1987-05-01,59.3268834551424
1987-06-01,59.5210373471445
1987-07-01,59.7097892487014
1987-08-01,60.0310487983224
1987-09-01,60.1943795683555
1987-10-01,60.9201528733167
1987-11-01,61.0834836433499
1987-12-01,61.3030586668758
1988-01-01,61.4663894369089
1988-02-01,61.379322061447
1988-03-01,61.7676298454514
1988-04-01,61.9309606154846
1988-05-01,62.1251145074867
1988-06-01,62.3446895310127
1988-07-01,62.6205088080314
1988-08-01,62.9617874987308
1988-09-01,63.2884490387971
1988-10-01,64.1521319822677
1988-11-01,64.3717070057936
1988-12-01,64.6421242923671
1989-01-01,64.9179435693858
1989-02-01,65.2446051094521
1989-03-01,65.7199802689183
1989-04-01,66.3532842079724
1989-05-01,66.5474380999746
1989-06-01,66.817855386548
1989-07-01,67.2315843020761
1989-08-01,67.6090881051899
1989-09-01,67.6853514997611
1989-10-01,68.6361018186936
1989-11-01,68.7994325887268
1989-12-01,69.0498307342217
1990-01-01,69.5198039032427
1990-02-01,69.8518674337542
1990-03-01,70.127686710773
1990-04-01,70.3726828658227
1990-05-01,70.6230810113177
1990-06-01,70.7864117813508
1990-07-01,70.8626751759221
1990-08-01,71.1022693405265
1990-09-01,71.2910212420834
1990-10-01,72.2671926925396
1990-11-01,72.3434560871108
1990-12-01,72.3126329651418
1991-01-01,72.757185002639
1991-02-01,72.9459369041958
1991-03-01,72.6901367682556
1991-04-01,72.9405349137505
1991-05-01,73.0167983083218
1991-06-01,73.2671964538168
1991-07-01,73.4305272238499
1991-08-01,73.6138771349615
1991-09-01,73.6084751445162
1991-10-01,74.3034253275084
1991-11-01,74.2980233370631
1991-12-01,74.1855348300774
1992-01-01,74.1238885861393
1992-02-01,74.118486595694
1992-03-01,74.0568403517559
1992-04-01,73.9135287228012
1992-05-01,74.1076826148034
1992-06-01,73.9897921173724
1992-07-01,74.1277017558818
1992-08-01,74.173142028484
1992-09-01,74.0552515310531
1992-10-01,74.7810248360144
1992-11-01,74.8064459675381
1992-12-01,74.9697767375712
1993-01-01,74.9389536156022
1993-02-01,74.7956419866475
1993-03-01,74.8773073716641
1993-04-01,74.846484249695
1993-05-01,74.7031726207403
1993-06-01,74.7285937522641
1993-07-01,74.666947508326
1993-08-01,74.7432109028972
1993-09-01,74.768632034421
1993-10-01,75.269428325411
1993-11-01,75.0952935744872
1993-12-01,75.0644704525182
1994-01-01,74.8394934385469
1994-02-01,74.752426063085
1994-03-01,74.6653586876232
1994-04-01,74.2716489131735
1994-05-01,74.4349796832066
1994-06-01,74.572889321716
1994-07-01,74.5983104532398
1994-08-01,74.7924643452419
1994-09-01,74.9557951152751
1994-10-01,75.0682836222607
1994-11-01,75.0883027633391
1994-12-01,75.2262124018485
1995-01-01,75.4511894158198
1995-02-01,75.5328548008363
1995-03-01,75.7270086928385
1995-04-01,75.7524298243622
1995-05-01,76.028249101381
1995-06-01,75.997425979412
1995-07-01,75.9411817259191
1995-08-01,75.9666028574429
1995-09-01,76.0174451204904
1995-10-01,76.0174451204904
1995-11-01,76.0428662520141
1995-12-01,76.0120431300451
1996-01-01,75.981220008076
1996-02-01,75.950396886107
1996-03-01,75.8379083791214
1996-04-01,75.8633295106451
1996-05-01,75.9141717736926
1996-06-01,75.7708601447379
1996-07-01,75.7962812762617
1996-08-01,75.652969647307
1996-09-01,75.7600561638473
1996-10-01,75.7600561638473
1996-11-01,75.6167445348926
1996-12-01,75.6421656664164
1997-01-01,75.6701178826324
1997-02-01,75.5586417966809
1997-03-01,75.640307181732
1997-04-01,75.7478999088584
1997-05-01,75.636423822907
1997-06-01,75.6623511649824
1997-07-01,75.5768024211063
1997-08-01,75.4912536772301
1997-09-01,75.405704933354
1997-10-01,75.4873703184051
1997-11-01,75.3201561894779
1997-12-01,75.401821574529
1998-01-01,75.4834869595801
1998-02-01,75.5094143016555
1998-03-01,75.6208903876069
1998-04-01,75.8399592006848
1998-05-01,75.7284831147334
1998-06-01,75.698672413833
1998-07-01,75.8360758418598
1998-08-01,75.8062651409594
1998-09-01,75.999406611962
1998-10-01,76.304024168916
1998-11-01,76.2742134680156
1998-12-01,76.2742134680156
1999-01-01,76.3558788530667
1999-02-01,76.3260681521664
1999-03-01,76.3519954942417
1999-04-01,76.6566130511957
1999-05-01,76.4893989222685
1999-06-01,76.5710643073196
1999-07-01,76.6268023502953
1999-08-01,76.6527296923707
1999-09-01,77.0390126343758
1999-10-01,76.9275365484243
1999-11-01,77.0649399764512
1999-12-01,77.1466053615022
2000-01-01,77.2580814474537
2000-02-01,77.4512229184562
2000-03-01,77.7001024324345
2000-04-01,77.9749092884882
2000-05-01,78.0863853744396
2000-06-01,78.2237888024664
2000-07-01,78.416930273469
2000-08-01,78.5802610435712
2000-09-01,78.6917371295226
2000-10-01,79.022282028552
2000-11-01,79.1039474136031
2000-12-01,79.3528269275814
2001-01-01,79.4344923126324
2001-02-01,79.5978230827346
2001-03-01,79.7909645537372
2001-04-01,79.928367981764
2001-05-01,80.1474367948419
2001-06-01,80.1733641369172
2001-07-01,80.2809568640437
2001-08-01,80.4442876341459
2001-09-01,80.4702149762212
2001-10-01,80.8824252603017
2001-11-01,80.8526145594013
2001-12-01,80.8228038585009
2002-01-01,80.8722618909351
2002-02-01,80.8957925951031
2002-03-01,81.0355926610094
2002-04-01,81.2805888161208
2002-05-01,81.5020542670643
2002-06-01,81.6418543329706
2002-07-01,81.7235197180077
2002-08-01,81.7941118305116
2002-09-01,81.8411732388475
2002-10-01,82.2135120282306
2002-11-01,82.4114467750061
2002-12-01,82.7491815876879
2003-01-01,82.8308469727251
2003-02-01,83.0287817195006
2003-03-01,83.2031857621081
2003-04-01,83.4011205088836
2003-05-01,83.5990552556591
2003-06-01,83.7388553215654
2003-07-01,83.7623860257334
2003-08-01,83.8675821149385
2003-09-01,84.0073821808448
2003-10-01,84.4959903319662
2003-11-01,84.5776557170034
2003-12-01,84.7174557829097
2004-01-01,84.7991211679468
2004-02-01,84.9153905296852
2004-03-01,84.9970559147223
2004-04-01,85.1949906614978
2004-05-01,85.3112600232362
2004-06-01,85.4510600891425
2004-07-01,85.6835988126193
2004-08-01,85.7887949018244
2004-09-01,85.9867296485999
2004-10-01,86.5680764572917
2004-11-01,86.7660112040672
2004-12-01,86.9639459508427
2005-01-01,86.9639459508427
2005-02-01,86.9874766550107
2005-03-01,87.1618806976182
2005-04-01,87.3598154443937
2005-05-01,87.6158848720384
2005-06-01,87.7321542337768
2005-07-01,87.8719542996831
2005-08-01,87.919015708019
2005-09-01,87.9771503888882
2005-10-01,88.5238932208788
2005-11-01,88.6401625826172
2005-12-01,88.8380973293927
2006-01-01,89.1788724030808
2006-02-01,89.4417789970044
2006-03-01,89.704685590928
2006-04-01,90.0280059211521
2006-05-01,90.3513262513761
2006-06-01,90.5538191089993
2006-07-01,90.8771394392233
2006-08-01,91.2217114181692
2006-09-01,91.6054454846937
2006-10-01,92.3516619690208
2006-11-01,92.4333273540431
2006-12-01,92.7566476842671
2007-01-01,92.8383130692894
2007-02-01,93.0620575756345
2007-03-01,93.3853779058585
2007-04-01,93.669536148504
2007-05-01,93.8720290061272
2007-06-01,94.2166009850731
2007-07-01,94.5399213152971
2007-08-01,94.9661586792653
2007-09-01,95.3107306582112
2007-10-01,96.1173608788388
2007-11-01,96.4015191214842
2007-12-01,96.6644257154078
2008-01-01,96.7460911004301
2008-02-01,97.090663079376
2008-03-01,97.3535696732996
2008-04-01,97.6768900035237
2008-05-01,97.8402207735683
2008-06-01,98.0427136311915
2008-07-01,98.2664581375365
2008-08-01,98.3693751712807
2008-09-01,98.5718680289038
2008-10-01,99.2789224256524
2008-11-01,99.442253195697
2008-12-01,99.5843323170197
2009-01-01,99.7264114383424
2009-02-01,99.6872493507639
2009-03-01,99.5272597905844
2009-04-01,99.4276839667054
2009-05-01,99.267694406526
2009-06-01,99.2285323189474
2009-07-01,99.1893702313689
2009-08-01,99.0718839686332
2009-09-01,98.9723081447542
2009-10-01,99.4981213326014
2009-11-01,99.2777180361215
2009-12-01,99.2989696848434
2010-01-01,99.1771155351248
2010-02-01,99.1991584447092
2010-03-01,99.3404463052062
2010-04-01,99.5413566411595
2010-05-01,99.6606015920721
2010-06-01,99.8018894525691
2010-07-01,100.322955075388
2010-08-01,100.128550992732
2010-09-01,100.150593902316
2010-10-01,100.910149426961
2010-11-01,100.872569861089
2010-12-01,100.894612770673
2011-01-01,100.95423524613
2011-02-01,100.976278155714
2011-03-01,100.938698589842
2011-04-01,100.960741499426
2011-05-01,101.221274310836
2011-06-01,101.280896786292
2011-07-01,101.481807122246
2011-08-01,101.525892941414
2011-09-01,101.488313375543
2011-10-01,101.808468662408
2011-11-01,101.890134047449
2011-12-01,102.031421907946
2012-01-01,102.0310424269
2012-02-01,102.076099191061
2012-03-01,102.098627573142
2012-04-01,102.498506354998
2012-05-01,102.580171740027
2012-06-01,102.566091501239
2012-07-01,102.647756886269
2012-08-01,102.597068026612
2012-09-01,102.560459405744
2012-10-01,102.9603381876
2012-11-01,102.946257948812
2012-12-01,102.909649327943
2013-01-01,102.813903704126
2013-02-01,102.918097471236
2013-03-01,102.999762856266
2013-04-01,103.044819620427
2013-05-01,103.044819620427
2013-06-01,103.208150390486
2013-07-01,103.171541769618
2013-08-01,103.239126915859
2013-09-01,103.379929303838
2013-10-01,103.898082091593
2013-11-01,104.120549864601
2013-12-01,104.202215249631
2014-01-01,104.320489255529
2014-02-01,104.424683022639
2014-03-01,104.506348407669
2014-04-01,104.906227189525
2014-05-01,104.906227189525
2014-06-01,105.010420956636
2014-07-01,105.151223344614
2014-08-01,105.196280108776
2014-09-01,105.241336872937
2014-10-01,105.559550269763
2014-11-01,105.722881039822
2014-12-01,105.863683427801
2015-01-01,98.6640461691268
2015-02-01,98.7935981277617
2015-03-01,98.9462498539658
2015-04-01,99.0758018126006
2015-05-01,99.1521276757026
2015-06-01,99.2585798667684
2015-07-01,99.2284535388046
2015-08-01,99.3278791694758
2015-09-01,99.4343313605415
2015-10-01,99.9896920834393
2015-11-01,100.066017946541
2015-12-01,100.22569623314
2016-01-01,100.22569623314
2016-02-01,100.302022096242
2016-03-01,100.378347959344
2016-04-01,100.538026245942
2016-05-01,100.591252341475
2016-06-01,100.933708682242
2016-07-01,100.986934777775
2016-08-01,101.192812599511
2016-09-01,101.246038695044
2016-10-01,101.801399417942
2016-11-01,102.090629663176
2016-12-01,102.143855758708
2017-01-01,100.898271658133
2017-02-01,100.872256480566
2017-03-01,101.049493687954
2017-04-01,101.151119880432
2017-05-01,101.37917018406
2017-06-01,101.531609472776
2017-07-01,101.658033583926
2017-08-01,101.886083887553
2017-09-01,101.961694902464
2017-10-01,102.494623783525
2017-11-01,102.621047894674
2017-12-01,102.798285102062
2018-01-01,102.924709213212
2018-02-01,103.126744339272
2018-03-01,103.202355354182
2018-04-01,103.37959256157
2018-05-01,103.58162768763
