"Date","LRINTTFECAM156N"
1998-05-01,41.3309909231606
1998-06-01,40.7907272149889
1998-07-01,40.4961506988861
1998-08-01,40.3382307544698
1998-09-01,41.3121749566609
1998-10-01,41.4632724607992
1998-11-01,41.5001872113825
1998-12-01,41.6192756659683
1999-01-01,42.0379784688995
1999-02-01,41.9073465458288
1999-03-01,41.8913764510779
1999-04-01,41.4200742262575
1999-05-01,40.3725834216102
1999-06-01,40.1195229002901
1999-07-01,39.7355751364654
1999-08-01,39.7769455397357
1999-09-01,41.17962157173
1999-10-01,41.3527087106866
1999-11-01,41.570908014115
1999-12-01,41.690705720884
2000-01-01,42.0560824403662
2000-02-01,41.5082112447296
2000-03-01,41.3556571765747
2000-04-01,41.3241747445638
2000-05-01,40.2328642796988
2000-06-01,39.7508882264058
2000-07-01,39.5156618444994
2000-08-01,39.2624887947193
2000-09-01,40.5079778573754
2000-10-01,40.414250746123
2000-11-01,40.5442950566636
2000-12-01,40.7643673962975
2001-01-01,41.1415040020761
2001-02-01,41.1969634364695
2001-03-01,40.9218193590159
2001-04-01,40.7128136743848
2001-05-01,39.6876009041008
2001-06-01,39.4883454675923
2001-07-01,39.2428707147803
2001-08-01,39.0785463260071
2001-09-01,40.3685643822851
2001-10-01,40.4482570456442
2001-11-01,40.3020610374931
2001-12-01,40.3768991118123
2002-01-01,40.5504411047214
2002-02-01,40.5963852533678
2002-03-01,40.2378387006664
2002-04-01,39.9971309940309
2002-05-01,38.8103065375033
2002-06-01,38.3350691269885
2002-07-01,38.0228800978081
2002-08-01,37.5482847511402
2002-09-01,38.8177129138837
2002-10-01,38.7758656175292
2002-11-01,38.7198063811949
2002-12-01,38.7481724424072
2003-01-01,39.2489419493399
2003-02-01,39.0073607725261
2003-03-01,38.8983030809366
2003-04-01,38.8497477033527
2003-05-01,37.6730103806228
2003-06-01,37.2680222101799
2003-07-01,37.1833593523233
2003-08-01,36.8042820645444
2003-09-01,38.0880822121518
2003-10-01,38.141033158977
2003-11-01,38.1140594121277
2003-12-01,38.0584085162177
2004-01-01,38.7674746797446
2004-02-01,38.6773422227068
2004-03-01,38.7085981933757
2004-04-01,38.5600037305603
2004-05-01,37.3430840533805
2004-06-01,36.8666666666667
2004-07-01,37.0042586140147
2004-08-01,36.9820220375024
2004-09-01,38.374553936941
2004-10-01,38.3326774539534
2004-11-01,38.1362791880912
2004-12-01,38.4303154003158
2005-01-01,39.0483372062603
2005-02-01,38.7912746725696
2005-03-01,38.9994087974018
2005-04-01,38.882540169498
2005-05-01,37.718075574004
2005-06-01,37.4645280219066
2005-07-01,37.5953921486246
2005-08-01,37.2279810530651
2005-09-01,38.6201904761905
2005-10-01,38.4137059701038
2005-11-01,38.6612634668167
2005-12-01,38.6922802300055
2006-01-01,38.8033773071058
2006-02-01,38.9027412521694
2006-03-01,38.7781058369294
2006-04-01,38.5396028373085
2006-05-01,37.3739890809415
2006-06-01,37.1936916892305
2006-07-01,36.9838352490999
2006-08-01,37.1295767020668
2006-09-01,38.5240667422939
2006-10-01,38.3841264361778
2006-11-01,38.3904943963417
2006-12-01,38.4079624345638
2007-01-01,38.5686821612645
2007-02-01,38.4465322779559
2007-03-01,38.1334986073671
2007-04-01,38.2913823321028
2007-05-01,37.2390672725918
2007-06-01,36.9399403198321
2007-07-01,36.7408508266766
2007-08-01,36.4367090956322
2007-09-01,37.6739393130648
2007-10-01,37.6049704527614
2007-11-01,37.6727326527593
2007-12-01,37.9166358731801
2008-01-01,38.3336040039567
2008-02-01,37.9619591270807
2008-03-01,38.0804679844693
2008-04-01,38.0779645054007
2008-05-01,36.7406035483824
2008-06-01,36.6808541865414
2008-07-01,36.914586417672
2008-08-01,36.5435858393605
2008-09-01,37.9259172618482
2008-10-01,37.6175663044748
2008-11-01,37.8795947099287
2008-12-01,37.7612592916484
2009-01-01,38.4970988854187
2009-02-01,38.1675781022747
2009-03-01,37.973819175057
2009-04-01,37.8989072227785
2009-05-01,36.705466247264
2009-06-01,36.5937676397794
2009-07-01,36.8715124179605
2009-08-01,36.3089651587565
2009-09-01,37.8540685896373
2009-10-01,38.0755880107736
2009-11-01,37.7385911520724
2009-12-01,38.1544897783145
2010-01-01,38.316146267199
2010-02-01,38.2906375316542
2010-03-01,38.2094536490283
2010-04-01,38.0005440306948
2010-05-01,36.991276991277
2010-06-01,36.5474405654316
2010-07-01,36.716009241037
2010-08-01,36.1933921959556
2010-09-01,37.7804333290655
2010-10-01,37.8273320968441
2010-11-01,38.1184990592495
2010-12-01,38.3200908059024
2011-01-01,38.1821275147803
2011-02-01,38.1311932908819
2011-03-01,38.3433477002343
2011-04-01,37.9996464557186
2011-05-01,37.1703417004506
2011-06-01,36.9053078676102
2011-07-01,37.1052334762012
2011-08-01,36.6957231978144
2011-09-01,38.3133191228922
2011-10-01,38.3727059948128
2011-11-01,38.312053151293
2011-12-01,38.6015634868283
2012-01-01,38.5614315565092
2012-02-01,38.5863016002018
2012-03-01,38.4495299166241
2012-04-01,37.9454296263146
2012-05-01,37.1733161942952
2012-06-01,37.0633763007112
2012-07-01,37.3376646009494
2012-08-01,36.5985484837088
2012-09-01,37.9517443438442
2012-10-01,37.9067697613617
2012-11-01,37.831059111247
2012-12-01,37.9554290474868
2013-01-01,38.1615734156578
2013-02-01,37.8535969826391
2013-03-01,38.0092692017264
2013-04-01,38.0083734126847
2013-05-01,37.1355682611672
2013-06-01,36.8293457840645
2013-07-01,37.0895743785402
2013-08-01,36.5172373382599
2013-09-01,38.0054131112994
2013-10-01,38.0397608020975
2013-11-01,38.2504830735166
2013-12-01,38.4263331500825
2014-01-01,38.7871712107685
2014-02-01,38.697433715176
2014-03-01,38.7279510602694
2014-04-01,38.594027253482
2014-05-01,37.4425004107114
2014-06-01,37.1959766696069
2014-07-01,37.4678891560997
2014-08-01,37.4186721283496
2014-09-01,38.6456194445771
2014-10-01,38.7377191128444
2014-11-01,38.7543441226576
2014-12-01,39.1376010570551
2015-01-01,39.2721454347382
2015-02-01,39.1002518205948
2015-03-01,38.7403320930296
2015-04-01,38.8252090556802
2015-05-01,37.9396797140935
2015-06-01,37.8190333966875
2015-07-01,38.0466264659798
2015-08-01,37.5199956619581
2015-09-01,38.6929875055023
2015-10-01,38.7056825179842
2015-11-01,38.8193044866159
2015-12-01,38.9004913589759
2016-01-01,39.255132360886
2016-02-01,39.2318901196756
2016-03-01,38.9675253771181
2016-04-01,38.8358013966612
2016-05-01,37.9824992097068
2016-06-01,37.7195339899757
2016-07-01,38.0650054025758
2016-08-01,37.8428192273666
2016-09-01,38.8893352616637
2016-10-01,38.7723429305362
2016-11-01,39.0768181909326
2016-12-01,38.9361204795138
2017-01-01,39.0107067809613
2017-02-01,39.1116857841732
2017-03-01,38.987576068285
2017-04-01,39.0775165441788
2017-05-01,37.8766845779339
2017-06-01,37.3368804442292
2017-07-01,37.6056879323597
2017-08-01,37.5368043563125
2017-09-01,38.8104978619628
2017-10-01,38.6643779090879
2017-11-01,38.7832900238752
2017-12-01,38.7204743864273
2018-01-01,39.3473040102642
2018-02-01,39.2872167008466
2018-03-01,39.2280572752877
2018-04-01,39.1933083796026
2018-05-01,38.1273815291545
2018-06-01,37.7458544750745
2018-07-01,37.8888961420458
2018-08-01,37.3835431566732
2018-09-01,38.6445622305859
2018-10-01,38.6272290943146
2018-11-01,38.7630084839351
2018-12-01,38.6893096780055
2019-01-01,39.082336930106
2019-02-01,38.7828440450137
2019-03-01,38.8548956702845
2019-04-01,38.5375494071146
2019-05-01,37.7669558486793
2019-06-01,37.4053963530495
2019-07-01,37.9048696893507
2019-08-01,37.4438021836866
2019-09-01,38.3181765709375
2019-10-01,38.3421846672262
2019-11-01,38.4872863186324
2019-12-01,38.6597773329838
2020-01-01,39.0201202486758
2020-02-01,39.0216808396537
2020-03-01,41.3933642034365
2020-04-01,44.8292788657691
2020-05-01,42.7290684337964
2020-06-01,39.7617744050726
2020-07-01,39.4846154335477
2020-08-01,38.6294003229128
2020-09-01,39.3762344169742
2020-10-01,39.1774493441552
2020-11-01,39.2887490963512
2020-12-01,39.6392285118493
2021-01-01,40.3381841450048
2021-02-01,39.8507330412985
2021-03-01,39.5033845764535
2021-04-01,39.7646731536453
2021-05-01,38.9241386283779
2021-06-01,38.0626661866596
2021-07-01,38.3351104437308
2021-08-01,37.7734512828268
2021-09-01,38.5850855607232
2021-10-01,38.7534335263022
2021-11-01,38.7506278252135
2021-12-01,38.7660420180185
2022-01-01,39.3921745447258
2022-02-01,38.8597731053547
2022-03-01,38.6509582469204
2022-04-01,38.6907770352483
2022-05-01,37.5795305129212
2022-06-01,37.6134340806393
2022-07-01,38.1932010345171
2022-08-01,37.938569264768
2022-09-01,39.0256906214353
2022-10-01,38.6265722491829
2022-11-01,38.8438541492762
2022-12-01,38.8890261223986
2023-01-01,38.7965308726446
2023-02-01,38.5151640075559
2023-03-01,38.4828339747957
2023-04-01,38.620047533874
2023-05-01,37.661940845759
2023-06-01,37.4656319155292
2023-07-01,37.7083878187779
2023-08-01,37.6212105591908
2023-09-01,38.738602467373
2023-10-01,38.7954192851235
2023-11-01,38.9103722443079
