"Date","LRIN55TTCAM156S"
2006-02-01,42.3386396921436
2006-03-01,41.9676032082714
2006-04-01,42.2462369719144
2006-05-01,41.6334201420102
2006-06-01,41.832608962562
2006-07-01,41.10273274593
2006-08-01,41.4560162560199
2006-09-01,41.4472017794515
2006-10-01,41.7189602993396
2006-11-01,41.4473573343124
2006-12-01,41.2198413294357
2007-01-01,41.4111712038785
2007-02-01,41.1262559624439
2007-03-01,40.9200334554538
2007-04-01,40.3848730133172
2007-05-01,40.8344890517091
2007-06-01,40.8341201298886
2007-07-01,40.7612820370075
2007-08-01,40.3265405512335
2007-09-01,40.3971050091222
2007-10-01,39.7952180208471
2007-11-01,40.2955304215493
2007-12-01,40.1727759190963
2008-01-01,39.8198486891248
2008-02-01,40.3214232702808
2008-03-01,39.4928863543974
2008-04-01,40.323393922367
2008-05-01,39.8183816216039
2008-06-01,40.000942602708
2008-07-01,40.3865393475722
2008-08-01,40.6621401699601
2008-09-01,40.0107197215275
2008-10-01,39.5291899159537
2008-11-01,39.7857934583734
2008-12-01,39.598805012013
2009-01-01,38.9603042099538
2009-02-01,39.2020450972145
2009-03-01,38.6994005770054
2009-04-01,38.4168094146099
2009-05-01,38.6011889296838
2009-06-01,38.4288156719075
2009-07-01,38.1983897581774
2009-08-01,38.3087916865552
2009-09-01,38.5911803552072
2009-10-01,38.600278105206
2009-11-01,38.6397752320416
2009-12-01,38.8249233510028
2010-01-01,39.142634758072
2010-02-01,39.048182479781
2010-03-01,39.1919406266859
2010-04-01,39.0146196779626
2010-05-01,38.7653803404801
2010-06-01,38.3399414531537
2010-07-01,37.8113431392091
2010-08-01,37.9301083762272
2010-09-01,37.1520245288269
2010-10-01,37.0183441611759
2010-11-01,36.7763485652821
2010-12-01,37.034751363286
2011-01-01,37.096447442134
2011-02-01,37.0779742641953
2011-03-01,37.4703645909112
2011-04-01,36.8337099966384
2011-05-01,37.1931421582991
2011-06-01,37.5836477210317
2011-07-01,38.0433567003705
2011-08-01,38.0328229095488
2011-09-01,38.2327217086299
2011-10-01,38.5242737604081
2011-11-01,38.2156749011017
2011-12-01,37.1444106428689
2012-01-01,37.1823773072612
2012-02-01,37.4096915490053
2012-03-01,36.8378092346596
2012-04-01,36.5772705642432
2012-05-01,36.7298085428862
2012-06-01,37.0095297482275
2012-07-01,37.3643217516976
2012-08-01,36.4865429840321
2012-09-01,36.4414739857384
2012-10-01,36.4717348069877
2012-11-01,36.605658043832
2012-12-01,36.2339269248326
2013-01-01,35.8532279817243
2013-02-01,35.6188442176633
2013-03-01,35.9755969924063
2013-04-01,35.6573956063245
2013-05-01,35.3661147731121
2013-06-01,35.833556698089
2013-07-01,35.802604518721
2013-08-01,35.514822020547
2013-09-01,35.8160270400806
2013-10-01,35.7816034662086
2013-11-01,35.775571293
2013-12-01,35.7977299268449
2014-01-01,35.7355851309986
2014-02-01,35.573955510835
2014-03-01,35.7397457912768
2014-04-01,35.2320176577061
2014-05-01,35.1931289279055
2014-06-01,34.9104686310818
2014-07-01,35.2015286814306
2014-08-01,36.2041234736508
2014-09-01,36.1802671488824
2014-10-01,36.12571026515
2014-11-01,36.4956791705684
2014-12-01,36.71265851824
2015-01-01,36.0766215502542
2015-02-01,35.4534957750355
2015-03-01,35.1813453449602
2015-04-01,35.4285539823778
2015-05-01,35.2618412968907
2015-06-01,35.1071266256806
2015-07-01,35.1882114955401
2015-08-01,35.3383944083795
2015-09-01,35.5605196152611
2015-10-01,35.720198102405
2015-11-01,35.4595748203462
2015-12-01,35.112644787495
2016-01-01,35.1173246641527
2016-02-01,34.6343685224095
2016-03-01,34.8866469452199
2016-04-01,34.4496678899435
2016-05-01,34.2666191109079
2016-06-01,34.6106144928846
2016-07-01,34.5838637715765
2016-08-01,34.1260951335475
2016-09-01,33.9393600493931
2016-10-01,33.9042807201342
2016-11-01,34.7619586422565
2016-12-01,34.3535700196652
2017-01-01,34.2619946137038
2017-02-01,34.33180271127
2017-03-01,34.763009585851
2017-04-01,34.787898671721
2017-05-01,34.6884905618683
2017-06-01,34.4001771868476
2017-07-01,34.5536497440568
2017-08-01,33.9011482100567
2017-09-01,34.1897509738516
2017-10-01,33.9926821718739
2017-11-01,33.6631208443181
2017-12-01,33.3398132704661
2018-01-01,34.0097686237208
2018-02-01,34.2445961432379
2018-03-01,34.0739710176594
2018-04-01,34.4385399877636
2018-05-01,34.0579247134065
2018-06-01,33.6157838317195
2018-07-01,33.4817598348437
2018-08-01,33.3048765701209
2018-09-01,33.0359403774868
2018-10-01,33.3307666965133
2018-11-01,32.6257513118608
2018-12-01,33.332513438212
2019-01-01,33.937060802211
2019-02-01,34.0336883661474
2019-03-01,33.7037601940599
2019-04-01,33.4136567245788
2019-05-01,33.3123166339381
2019-06-01,32.8979914261292
2019-07-01,33.0214584046126
2019-08-01,32.9844581331154
2019-09-01,32.6290501251944
2019-10-01,32.7172233785901
2019-11-01,32.768772820199
2019-12-01,33.0843364459727
2020-01-01,33.0503800280673
2020-02-01,32.7345350728413
2020-03-01,34.5223759164503
2020-04-01,37.3047086913417
2020-05-01,36.565906138844
2020-06-01,35.228472349275
2020-07-01,34.1043651420704
2020-08-01,33.4286869762122
2020-09-01,33.5732505909428
2020-10-01,32.6914545858627
2020-11-01,32.9363017484452
2020-12-01,32.2597329661621
2021-01-01,32.34215454485
2021-02-01,32.3619424095853
2021-03-01,31.7126373088172
2021-04-01,32.0307248356881
2021-05-01,31.8979866146546
2021-06-01,31.4502497095133
2021-07-01,31.6887230971763
2021-08-01,31.4055024642293
2021-09-01,31.6378885102334
2021-10-01,31.9764894237655
2021-11-01,32.0973685838802
2021-12-01,32.7624708693714
2022-01-01,32.816343004324
2022-02-01,32.9791493981221
2022-03-01,32.8869978052831
2022-04-01,32.9674263626951
2022-05-01,33.1053115935936
2022-06-01,34.0060955498629
2022-07-01,33.3622580989779
2022-08-01,33.4419147570304
2022-09-01,32.9058460653203
2022-10-01,32.9254345820931
2022-11-01,33.0916741666
2022-12-01,33.0264818467026
2023-01-01,32.2993355438118
2023-02-01,31.9934484451863
2023-03-01,31.7783861567402
2023-04-01,31.8657155518202
2023-05-01,31.8499844353379
2023-06-01,32.0990437781386
2023-07-01,31.9917332963784
2023-08-01,32.5974887133114
2023-09-01,32.3276792472272
2023-10-01,31.9639823557414
2023-11-01,31.7877436857169
