"Date","LRIN55FECAM156S"
2017-11-01,39.0675624364587
2017-12-01,38.3033708641026
2018-01-01,38.9436196086648
2018-02-01,39.4289953039009
2018-03-01,39.8465140935858
2018-04-01,40.097552492161
2018-05-01,39.837514254262
2018-06-01,39.7013031390681
2018-07-01,39.2735443977681
2018-08-01,38.8436765616895
2018-09-01,38.4554014014568
2018-10-01,38.5081627253917
2018-11-01,38.3676050243256
2018-12-01,39.3006021343801
2019-01-01,40.381797103361
2019-02-01,40.7706765293122
2019-03-01,40.064115637505
2019-04-01,39.9088593593781
2019-05-01,39.8558519924867
2019-06-01,38.9636581818296
2019-07-01,39.179901714915
2019-08-01,39.0659664464648
2019-09-01,38.0552362427708
2019-10-01,37.9237562029681
2019-11-01,37.9505478918177
2019-12-01,38.4489793704167
2020-01-01,38.7335057751742
2020-02-01,38.3650007039978
2020-03-01,40.640182092223
2020-04-01,43.5465914355884
2020-05-01,43.3560666160794
2020-06-01,41.6353835216312
2020-07-01,40.4351414572338
2020-08-01,39.4830943728308
2020-09-01,39.9599108437636
2020-10-01,38.8651967296351
2020-11-01,38.6081198646587
2020-12-01,38.0479382961799
2021-01-01,38.0416994085724
2021-02-01,37.7699341436133
2021-03-01,37.5394634350395
2021-04-01,37.3560687721693
2021-05-01,37.512942011236
2021-06-01,37.3549732573009
2021-07-01,37.6136662660233
2021-08-01,37.0927225278185
2021-09-01,37.1790931044941
2021-10-01,37.7215191196052
2021-11-01,37.6071589738309
2021-12-01,38.0712954148591
2022-01-01,38.3438415754118
2022-02-01,38.5290498243905
2022-03-01,38.4860100316185
2022-04-01,38.7624751634261
2022-05-01,38.5476268795399
2022-06-01,39.2706248911744
2022-07-01,39.1039641547819
2022-08-01,38.9742721439421
2022-09-01,38.0276310098628
2022-10-01,37.8297564640639
2022-11-01,38.3183855746004
2022-12-01,38.3677829100793
2023-01-01,37.7260704741218
2023-02-01,36.8283670346199
2023-03-01,36.9482900395017
2023-04-01,36.855983660271
2023-05-01,36.6563329933726
2023-06-01,36.4399379873745
2023-07-01,36.5381070950395
2023-08-01,37.9429118911746
2023-09-01,37.6156264454744
2023-10-01,37.7329396001879
2023-11-01,37.576138301377
