"Date","LRIN24FECAM156S"
2000-11-01,36.3850524290056
2000-12-01,36.3376906002088
2001-01-01,36.2221390210736
2001-02-01,36.7891534422403
2001-03-01,36.733938363577
2001-04-01,36.5032287886624
2001-05-01,37.2820106552496
2001-06-01,37.688826756453
2001-07-01,37.269302483009
2001-08-01,37.6608569304305
2001-09-01,36.6930468443908
2001-10-01,36.8647454220724
2001-11-01,35.9397221461993
2001-12-01,36.0291580168456
2002-01-01,35.9604580850657
2002-02-01,36.0485998835117
2002-03-01,35.6824637369254
2002-04-01,35.2570898718539
2002-05-01,34.7447097674958
2002-06-01,35.0492157930659
2002-07-01,33.9569383618249
2002-08-01,32.8155712413343
2002-09-01,34.488947134984
2002-10-01,33.8486273966381
2002-11-01,33.6723690061955
2002-12-01,34.1095970447571
2003-01-01,33.8011049792146
2003-02-01,33.3600814874591
2003-03-01,33.4893924823836
2003-04-01,33.3963024137288
2003-05-01,33.5863699487756
2003-06-01,33.1156709473948
2003-07-01,33.2083803091769
2003-08-01,32.6434855361977
2003-09-01,33.4702408200569
2003-10-01,33.8956726461887
2003-11-01,33.9170796564209
2003-12-01,33.4161379597422
2004-01-01,33.9909294464133
2004-02-01,34.1385583927764
2004-03-01,33.8072352392273
2004-04-01,34.2050752156822
2004-05-01,33.9503565398468
2004-06-01,33.0040011720957
2004-07-01,32.9316947364027
2004-08-01,34.3726312118386
2004-09-01,33.8415898704014
2004-10-01,33.7595650848872
2004-11-01,33.9316454812607
2004-12-01,34.1717131891051
2005-01-01,34.1842215361858
2005-02-01,34.4067652725046
2005-03-01,34.914045108361
2005-04-01,34.3021642754368
2005-05-01,34.0481796096256
2005-06-01,34.843419079811
2005-07-01,35.1122689899808
2005-08-01,34.5348814769944
2005-09-01,34.0259318075279
2005-10-01,33.6776280796493
2005-11-01,33.6900731722569
2005-12-01,33.3940650087375
2006-01-01,32.7218883916353
2006-02-01,33.0337575409
2006-03-01,32.7384529280198
2006-04-01,33.0055161663189
2006-05-01,32.4120644163569
2006-06-01,32.6823934302856
2006-07-01,31.9522562092456
2006-08-01,32.5212824580456
2006-09-01,33.0448083627392
2006-10-01,32.6521393240859
2006-11-01,32.6488457921986
2006-12-01,32.9134821606643
2007-01-01,32.8983801923133
2007-02-01,32.7402357453403
2007-03-01,32.4370393736474
2007-04-01,33.0642288074282
2007-05-01,32.7092694104507
2007-06-01,32.8589511169349
2007-07-01,31.7681791222739
2007-08-01,31.9754348226574
2007-09-01,31.7864560199299
2007-10-01,31.8381730703396
2007-11-01,31.901719846495
2007-12-01,31.6801278056143
2008-01-01,31.8025876784122
2008-02-01,31.2847834420328
2008-03-01,32.0788588032546
2008-04-01,31.4971196991728
2008-05-01,31.9731905337044
2008-06-01,31.5274716470825
2008-07-01,32.7030403037419
2008-08-01,32.263313372279
2008-09-01,32.3584365461218
2008-10-01,31.9131062197378
2008-11-01,32.3890440676446
2008-12-01,32.4950801452339
2009-01-01,33.4801220840006
2009-02-01,33.3676453418653
2009-03-01,33.3556695959217
2009-04-01,33.441381367623
2009-05-01,33.2042527984746
2009-06-01,33.2522220257667
2009-07-01,32.9241261204926
2009-08-01,32.7295948447913
2009-09-01,34.0357485770669
2009-10-01,34.9023635521154
2009-11-01,33.7739535935782
2009-12-01,33.8252914327341
2010-01-01,33.3190507931647
2010-02-01,33.7220749693371
2010-03-01,33.7258519939409
2010-04-01,33.4870859086833
2010-05-01,33.8592416222483
2010-06-01,33.5480995966752
2010-07-01,34.8164749956454
2010-08-01,34.9446418552458
2010-09-01,34.3123916899515
2010-10-01,34.1243564427774
2010-11-01,34.9834513323136
2010-12-01,34.3047245576274
2011-01-01,34.2673697527178
2011-02-01,34.3481802943606
2011-03-01,34.2311441896431
2011-04-01,34.6346618216409
2011-05-01,33.5760891365413
2011-06-01,34.6025669450706
2011-07-01,33.6506039545514
2011-08-01,34.4711632877957
2011-09-01,34.454211142526
2011-10-01,34.5546276201745
2011-11-01,34.1924616785546
2011-12-01,35.0276168534555
2012-01-01,34.9239906533355
2012-02-01,35.1687626952797
2012-03-01,34.7766936802737
2012-04-01,34.1702911982392
2012-05-01,35.1028051085647
2012-06-01,35.6260569529474
2012-07-01,35.1648622228567
2012-08-01,34.0134212866402
2012-09-01,34.1302782319235
2012-10-01,34.1028924095095
2012-11-01,33.9592697944674
2012-12-01,33.2900135861355
2013-01-01,33.3596662270666
2013-02-01,33.0161127795174
2013-03-01,33.3319922961998
2013-04-01,33.8740261170422
2013-05-01,34.9489790439839
2013-06-01,34.299915151093
2013-07-01,35.1768714668061
2013-08-01,35.2416465472893
2013-09-01,35.1979527682044
2013-10-01,34.9780814682178
2013-11-01,35.2500912391957
2013-12-01,35.724251143037
2014-01-01,35.2225442285486
2014-02-01,34.9666520037957
2014-03-01,35.3348200905909
2014-04-01,34.6757806654496
2014-05-01,33.8003508769623
2014-06-01,33.0326935422149
2014-07-01,33.3569266772434
2014-08-01,33.64591799719
2014-09-01,33.363811574224
2014-10-01,34.4705844781306
2014-11-01,33.8920540951942
2014-12-01,33.8799814432454
2015-01-01,34.338951892043
2015-02-01,34.3945296066623
2015-03-01,34.289729986638
2015-04-01,34.4527895817674
2015-05-01,34.2973734397302
2015-06-01,35.0772965904776
2015-07-01,34.7984470964233
2015-08-01,34.0126831081724
2015-09-01,34.0595177854263
2015-10-01,33.8191982958724
2015-11-01,34.6927234538346
2015-12-01,34.4959703894489
2016-01-01,34.8652181219767
2016-02-01,34.3146649496257
2016-03-01,33.9813450640117
2016-04-01,34.4207692301685
2016-05-01,35.568513113991
2016-06-01,35.2640534514294
2016-07-01,34.8828496138509
2016-08-01,35.725821372429
2016-09-01,34.963027073284
2016-10-01,34.4290049720992
2016-11-01,34.7337482934165
2016-12-01,34.949899545207
2017-01-01,34.3454054666118
2017-02-01,35.2872920516628
2017-03-01,35.1738853639356
2017-04-01,35.3752307731602
2017-05-01,34.2710399046184
2017-06-01,34.4988655834686
2017-07-01,34.9599742117093
2017-08-01,36.529892439398
2017-09-01,35.4160882798246
2017-10-01,34.4548568208506
2017-11-01,34.1507782278729
2017-12-01,34.4347063175746
2018-01-01,34.9406819617743
2018-02-01,35.3692512515673
2018-03-01,35.3227493101779
2018-04-01,35.2330854071595
2018-05-01,35.3304767677785
2018-06-01,35.4746436191923
2018-07-01,35.4758263102873
2018-08-01,34.7441067181604
2018-09-01,35.7544365363933
2018-10-01,36.0841545085462
2018-11-01,35.9319305962437
2018-12-01,35.6054661714834
2019-01-01,34.4268544645987
2019-02-01,34.3129419441979
2019-03-01,34.7048032372317
2019-04-01,33.6399406789362
2019-05-01,33.9362032112852
2019-06-01,33.8291033497778
2019-07-01,33.912366694881
2019-08-01,32.8259503126774
2019-09-01,33.7022323606337
2019-10-01,33.9274423515133
2019-11-01,33.501466314335
2019-12-01,33.7189740033576
2020-01-01,33.6723541992342
2020-02-01,33.8803011341161
2020-03-01,40.3894999051205
2020-04-01,47.4923996522132
2020-05-01,46.8601427292042
2020-06-01,38.4373590962363
2020-07-01,37.24699625697
2020-08-01,35.5908881925096
2020-09-01,35.1702661931544
2020-10-01,35.6991375649952
2020-11-01,36.1060687639878
2020-12-01,36.8625475737927
2021-01-01,38.3452729499468
2021-02-01,37.6541703336635
2021-03-01,37.6205823474359
2021-04-01,38.2403268946909
2021-05-01,38.5228089127832
2021-06-01,34.642192726179
2021-07-01,35.1464202084968
2021-08-01,34.0207083852433
2021-09-01,33.3041605682693
2021-10-01,33.4527580372468
2021-11-01,33.5663149134733
2021-12-01,33.174835661089
2022-01-01,33.8602306858213
2022-02-01,33.3332027571609
2022-03-01,33.1058291046133
2022-04-01,33.6843371509333
2022-05-01,33.1052364739089
2022-06-01,33.6641061319381
2022-07-01,33.3152124540002
2022-08-01,35.2429271640613
2022-09-01,35.425788456682
2022-10-01,34.3209466706267
2022-11-01,34.0204758999155
2022-12-01,33.7813936803925
2023-01-01,32.9133315982367
2023-02-01,33.6935872812797
2023-03-01,34.1074750083111
2023-04-01,33.99186775531
2023-05-01,35.0228441921018
2023-06-01,35.3523848274165
2023-07-01,35.0220790821582
2023-08-01,35.0578151465599
2023-09-01,35.1770938302013
2023-10-01,35.7106303237443
2023-11-01,36.0073302617409
