"Date","MABMBM01CAM659S"
1982-03-01,6.53299655747457
1982-04-01,5.81828714878825
1982-05-01,6.31117307077924
1982-06-01,5.0498035447566
1982-07-01,3.45601856183223
1982-08-01,2.12471683461305
1982-09-01,2.02379268331637
1982-10-01,2.1803725392645
1982-11-01,3.94697826127245
1982-12-01,2.447565201532
1983-01-01,3.83831599865677
1983-02-01,4.46551015602273
1983-03-01,3.64655803734896
1983-04-01,2.66387459396329
1983-05-01,2.03848395439478
1983-06-01,1.56718377844793
1983-07-01,1.40803038524144
1983-08-01,1.42900208321147
1983-09-01,1.14367245435598
1983-10-01,1.2351028284525
1983-11-01,1.25871944017294
1983-12-01,1.35165206864631
1984-01-01,0.721655421718779
1984-02-01,0.983018184068399
1984-03-01,1.15965325219587
1984-04-01,2.35745297314593
1984-05-01,3.92144613366295
1984-06-01,4.60270259425865
1984-07-01,5.38493093269841
1984-08-01,5.19587098376872
1984-09-01,5.21591084971366
1984-10-01,6.00133255086415
1984-11-01,5.34336360314994
1984-12-01,6.47842792842242
1985-01-01,7.38080577058409
1985-02-01,7.31837560074583
1985-03-01,7.22127880631938
1985-04-01,7.33102945262573
1985-05-01,7.13644697688598
1985-06-01,6.55806876446445
1985-07-01,6.29995218975169
1985-08-01,6.41893886363446
1985-09-01,6.64733324927499
1985-10-01,6.36254651714577
1985-11-01,7.48418422350178
1985-12-01,6.51811710753141
1986-01-01,7.48174210804411
1986-02-01,7.46249785876843
1986-03-01,8.63424465118172
1986-04-01,9.14764867204373
1986-05-01,7.25625127750904
1986-06-01,7.1072019966882
1986-07-01,7.5552955130731
1986-08-01,7.73565167773532
1986-09-01,7.87756260197205
1986-10-01,8.60288276018615
1986-11-01,9.39357537447179
1986-12-01,10.6139389739162
1987-01-01,9.68724157511043
1987-02-01,10.875464451217
1987-03-01,10.0227867267317
1987-04-01,10.3321634912929
1987-05-01,12.0415972258551
1987-06-01,12.904852063051
1987-07-01,12.6961805619803
1987-08-01,12.1433247758252
1987-09-01,12.2698960673644
1987-10-01,11.3808598887932
1987-11-01,8.7052936828339
1987-12-01,8.23634829907208
1988-01-01,7.67891823908111
1988-02-01,6.81150689057912
1988-03-01,7.4416228092586
1988-04-01,6.98851593963394
1988-05-01,7.19919690233758
1988-06-01,8.32638751074949
1988-07-01,8.49601518400425
1988-08-01,10.1662173419656
1988-09-01,10.0149029356831
1988-10-01,9.95654888816272
1988-11-01,12.292734595669
1988-12-01,11.7382643227651
1989-01-01,12.4189733777736
1989-02-01,12.4485237327625
1989-03-01,12.9336009207035
1989-04-01,12.5228005512946
1989-05-01,12.938010422338
1989-06-01,11.9371996311608
1989-07-01,11.7607535017736
1989-08-01,11.337038812262
1989-09-01,11.5087252292221
1989-10-01,11.8302697899411
1989-11-01,12.453637660485
1989-12-01,12.9046728755579
1990-01-01,12.9800613628993
1990-02-01,12.8639054266261
1990-03-01,11.4529554610407
1990-04-01,11.8771466277542
1990-05-01,11.4407001440728
1990-06-01,10.5968195084695
1990-07-01,10.494987298991
1990-08-01,9.93796459703727
1990-09-01,9.76257987167484
1990-10-01,9.53762928777597
1990-11-01,8.2450740032154
1990-12-01,8.10478961331914
1991-01-01,8.00063001087277
1991-02-01,7.95317384563326
1991-03-01,8.16194417646303
1991-04-01,7.41134221158162
1991-05-01,7.32359062841436
1991-06-01,6.92844405969531
1991-07-01,6.19191404258656
1991-08-01,5.13248335141287
1991-09-01,4.95049744210604
1991-10-01,5.30347431733892
1991-11-01,4.9806871315308
1991-12-01,4.5749324809773
1992-01-01,4.29460551632646
1992-02-01,4.32757757640686
1992-03-01,4.34392786280518
1992-04-01,4.41260465569842
1992-05-01,3.53779288710157
1992-06-01,4.20458031465733
1992-07-01,5.20841026587888
1992-08-01,5.78487349854713
1992-09-01,5.72964036628805
1992-10-01,5.32743601031955
1992-11-01,6.07691256208137
1992-12-01,5.8143832463772
1993-01-01,5.43690064863011
1993-02-01,5.44891987937625
1993-03-01,5.38993922648235
1993-04-01,4.99752058580887
1993-05-01,5.16117981264834
1993-06-01,4.90061534375138
1993-07-01,4.22312749672588
1993-08-01,3.81604932061681
1993-09-01,4.00925984402869
1993-10-01,3.73018932486692
1993-11-01,2.88221574093563
1993-12-01,3.06062099556431
1994-01-01,3.50136790566051
1994-02-01,2.73580853805299
1994-03-01,2.42372518831784
1994-04-01,3.21341361396256
1994-05-01,3.42690330632708
1994-06-01,4.10364618501013
1994-07-01,4.62115184656641
1994-08-01,5.53821134100976
1994-09-01,5.16879293630405
1994-10-01,4.87024239513959
1994-11-01,5.06164489368189
1994-12-01,4.99903316956126
1995-01-01,4.60659017260763
1995-02-01,4.85735277378229
1995-03-01,5.42063301712803
1995-04-01,5.19995896173181
1995-05-01,5.43758820281024
1995-06-01,5.00133774383421
1995-07-01,4.97291033350567
1995-08-01,4.75915783086356
1995-09-01,4.93028830360572
1995-10-01,4.73285725377615
1995-11-01,5.6739674257522
1995-12-01,5.19429856870155
1996-01-01,5.79774854690789
1996-02-01,6.63192902468151
1996-03-01,6.07391310316961
1996-04-01,5.81128630834888
1996-05-01,6.13850976497333
1996-06-01,5.83272044984684
1996-07-01,5.19116623959552
1996-08-01,4.83085160097934
1996-09-01,4.43205254939314
1996-10-01,5.39757066550077
1996-11-01,4.6858341935593
1996-12-01,4.94308459472126
1997-01-01,4.84026382425661
1997-02-01,4.80901646626784
1997-03-01,5.54121566901734
1997-04-01,5.1275055946144
1997-05-01,4.32943868440915
1997-06-01,4.00048152424311
1997-07-01,4.16082877689453
1997-08-01,4.62768248729073
1997-09-01,5.01738716511085
1997-10-01,4.78298900742158
1997-11-01,5.05875083968259
1997-12-01,5.44390352403469
1998-01-01,5.17466175538092
1998-02-01,4.05536904158504
1998-03-01,2.86909585902066
1998-04-01,3.23477736357227
1998-05-01,3.76035736182885
1998-06-01,4.30065662092768
1998-07-01,4.3274898809503
1998-08-01,3.62042908017024
1998-09-01,3.38516527052605
1998-10-01,3.43279086379167
1998-11-01,2.46887197118253
1998-12-01,3.10291153129707
1999-01-01,1.71182766562797
1999-02-01,2.15495587236933
1999-03-01,2.95750565410501
1999-04-01,3.64721868365182
1999-05-01,3.49897689746689
1999-06-01,3.50084242173549
1999-07-01,3.69378673918658
1999-08-01,4.16351629781505
1999-09-01,4.05830763283793
1999-10-01,4.65412719306274
1999-11-01,5.80965823773198
1999-12-01,4.65750938415211
2000-01-01,6.50962057183961
2000-02-01,7.78521906572054
2000-03-01,8.45620709618726
2000-04-01,8.27779352793979
2000-05-01,7.35219993442527
2000-06-01,6.71092092394572
2000-07-01,7.79203350230004
2000-08-01,9.00091095495764
2000-09-01,9.37442207895588
2000-10-01,8.23171361924132
2000-11-01,7.67441677113148
2000-12-01,8.46724672593382
2001-01-01,8.24063131171016
2001-02-01,6.56379285894852
2001-03-01,5.81052721482692
2001-04-01,4.93646479077876
2001-05-01,6.22096813161264
2001-06-01,6.51404751827684
2001-07-01,5.17703283252533
2001-08-01,3.77540970777452
2001-09-01,4.75302697258631
2001-10-01,4.47899557198391
2001-11-01,4.80175146993139
2001-12-01,4.85864324843645
2002-01-01,4.73860409764325
2002-02-01,5.44624272607216
2002-03-01,5.53339002839557
2002-04-01,5.64878207781606
2002-05-01,5.14109067396797
2002-06-01,5.48390647042933
2002-07-01,6.4888778596886
2002-08-01,6.83588970148829
2002-09-01,6.0119697611943
2002-10-01,6.16857413243
2002-11-01,6.06865983645499
2002-12-01,5.36982336690975
2003-01-01,4.95113126165183
2003-02-01,3.72199382434076
2003-03-01,4.60596673673342
2003-04-01,5.6663376649616
2003-05-01,6.53611667049891
2003-06-01,7.15898189150077
2003-07-01,6.85446122568694
2003-08-01,5.76083019028744
2003-09-01,5.49599825233848
2003-10-01,6.04314317085221
2003-11-01,6.5753800024767
2003-12-01,6.74762128393444
2004-01-01,8.39913600327941
2004-02-01,9.74800429559173
2004-03-01,9.18339900924685
2004-04-01,9.07992754765344
2004-05-01,9.1611720067992
2004-06-01,7.83456347706014
2004-07-01,7.47561875898513
2004-08-01,8.97244748904449
2004-09-01,9.06745180131675
2004-10-01,9.68503012559827
2004-11-01,9.29929566148241
2004-12-01,10.2678708965055
2005-01-01,9.26487289722571
2005-02-01,10.2360601134448
2005-03-01,10.2790427353698
2005-04-01,10.0562946890171
2005-05-01,9.51076783407894
2005-06-01,10.625279231508
2005-07-01,10.8211048279224
2005-08-01,9.97016312060015
2005-09-01,9.80028904926726
2005-10-01,9.21280222639493
2005-11-01,8.57675047725895
2005-12-01,7.60499064589167
2006-01-01,7.24641700315037
2006-02-01,7.09793577204399
2006-03-01,7.33540742443645
2006-04-01,6.47074459784787
2006-05-01,6.51152753607397
2006-06-01,6.38140000296802
2006-07-01,6.29687429297227
2006-08-01,6.99920454031992
2006-09-01,8.0122528625294
2006-10-01,8.18978685159062
2006-11-01,8.98283740585156
2006-12-01,9.86183624952356
2007-01-01,10.1096911993629
2007-02-01,9.4165272536677
2007-03-01,9.43084371236677
2007-04-01,10.1877008915034
2007-05-01,10.3892117972147
2007-06-01,10.2920486249502
2007-07-01,10.7505155333184
2007-08-01,11.937729006078
2007-09-01,12.6477542518005
2007-10-01,11.9835781987096
2007-11-01,12.5640714407914
2007-12-01,12.1630142645517
2008-01-01,12.7280549642759
2008-02-01,12.308609393847
2008-03-01,12.8865988899188
2008-04-01,12.8374479764359
2008-05-01,13.5078507391897
2008-06-01,14.2242551434604
2008-07-01,13.377437624697
2008-08-01,11.9617552306688
2008-09-01,10.7639795045645
2008-10-01,11.4942271547481
2008-11-01,10.6057312672469
2008-12-01,9.8950067301217
2009-01-01,8.44095456659016
2009-02-01,7.4134064291054
2009-03-01,5.70755847284842
2009-04-01,5.3756841040716
2009-05-01,3.47316499955175
2009-06-01,2.35103271435328
2009-07-01,2.49951315352732
2009-08-01,1.88440616287327
2009-09-01,1.53412135025072
2009-10-01,1.00898920461826
2009-11-01,0.631247317985761
2009-12-01,0.908535215134781
2010-01-01,1.30166129142568
2010-02-01,2.94629393341841
2010-03-01,2.91976393694256
2010-04-01,3.73707472837932
2010-05-01,5.30204161518985
2010-06-01,5.97134760826949
2010-07-01,6.27666202589093
2010-08-01,7.1937831389795
2010-09-01,6.40593624161589
2010-10-01,6.80820952663327
2010-11-01,6.87498951087894
2010-12-01,7.0132849130845
2011-01-01,7.73320609644716
2011-02-01,7.36007511737088
2011-03-01,8.21521865779632
2011-04-01,7.80319802832133
2011-05-01,6.70707248804353
2011-06-01,6.43394470793442
2011-07-01,6.08965520735397
2011-08-01,6.56212780002011
2011-09-01,8.38427306430822
2011-10-01,7.84742294594054
2011-11-01,8.33937066605756
2011-12-01,8.52137499405175
2012-01-01,8.78356255822158
2012-02-01,8.32566603998933
2012-03-01,8.25147961877243
2012-04-01,7.98687331242593
2012-05-01,8.1388047802182
2012-06-01,8.12240890620302
2012-07-01,8.54005635109598
2012-08-01,7.24232914242467
2012-09-01,5.7394461831876
2012-10-01,6.19050620105411
2012-11-01,5.81391978074105
2012-12-01,5.6302668401446
2013-01-01,5.26121269904147
2013-02-01,5.93770668843787
2013-03-01,5.61512373704154
2013-04-01,5.58229804240736
2013-05-01,6.08091546385978
2013-06-01,6.20460180759501
2013-07-01,5.60122590259782
2013-08-01,6.38331401678342
2013-09-01,7.47852485640325
2013-10-01,7.862332036626
2013-11-01,8.72039230775937
2013-12-01,9.23020302555664
