"Date","CANMANMM101IXOBSAM"
1970-08-01,2.19706556282819
1970-09-01,2.18436576188699
1970-10-01,2.20976536376939
1970-11-01,2.2224651647106
1970-12-01,2.247864766593
1971-01-01,2.27326436847541
1971-02-01,2.31136377129902
1971-03-01,2.34946317412263
1971-04-01,2.36216297506383
1971-05-01,2.41296217882865
1971-06-01,2.46376138259346
1971-07-01,2.45106158165226
1971-08-01,2.51456058635828
1971-09-01,2.55265998918189
1971-10-01,2.55265998918189
1971-11-01,2.6034591929467
1971-12-01,2.64155859577031
1972-01-01,2.65425839671151
1972-02-01,2.67965799859392
1972-03-01,2.71775740141753
1972-04-01,2.74315700329994
1972-05-01,2.75585680424114
1972-06-01,2.79395620706475
1972-07-01,2.81935580894716
1972-08-01,2.87015501271197
1972-09-01,2.92095421647678
1972-10-01,2.9717534202416
1972-11-01,3.02255262400641
1972-12-01,3.03525242494762
1973-01-01,3.08605162871243
1973-02-01,3.11145123059484
1973-03-01,3.11145123059484
1973-04-01,3.18765003624206
1973-05-01,3.22574943906567
1973-06-01,3.22574943906567
1973-07-01,3.28924844377168
1973-08-01,3.30194824471289
1973-09-01,3.32734784659529
1973-10-01,3.3654472494189
1973-11-01,3.3654472494189
1973-12-01,3.37814705036011
1974-01-01,3.42894625412492
1974-02-01,3.44164605506612
1974-03-01,3.47974545788973
1974-04-01,3.60674346730177
1974-05-01,3.67024247200778
1974-06-01,3.56864406447816
1974-07-01,3.55594426353696
1974-08-01,3.54324446259575
1974-09-01,3.56864406447816
1974-10-01,3.55594426353696
1974-11-01,3.58134386541936
1974-12-01,3.59404366636057
1975-01-01,3.68294227294899
1975-02-01,3.78454068047862
1975-03-01,3.89667992278944
1975-04-01,3.93833526987659
1975-05-01,3.94125622409307
1975-06-01,3.95624198920369
1975-07-01,4.05822139076155
1975-08-01,4.06241232507215
1975-09-01,4.11613248305344
1975-10-01,4.14940596151939
1975-11-01,4.18712437031476
1975-12-01,4.3151383638021
1976-01-01,4.21519093039482
1976-02-01,4.22509677512896
1976-03-01,4.29265971613616
1976-04-01,4.26764110828199
1976-05-01,4.29011975594792
1976-06-01,4.34193494378803
1976-07-01,4.30650249916208
1976-08-01,4.33787100748685
1976-09-01,4.36835052974574
1976-10-01,4.36733454567044
1976-11-01,4.38143132471518
1976-12-01,4.42003871957644
1977-01-01,4.46385303282359
1977-02-01,4.46893295320007
1977-03-01,4.57548428309676
1977-04-01,4.5991059128474
1977-05-01,4.64622217433927
1977-06-01,4.71365811733706
1977-07-01,4.69778336616055
1977-08-01,4.75048754006655
1977-09-01,4.75175752016067
1977-10-01,4.79366686326664
1977-11-01,4.86072181223619
1977-12-01,4.90999703988806
1978-01-01,4.95343035910698
1978-02-01,4.96346320185053
1978-03-01,5.07763441231195
1978-04-01,5.0328041149895
1978-05-01,5.08868323913079
1978-06-01,5.10062105201553
1978-07-01,5.1425303951215
1978-08-01,5.1890116665663
1978-09-01,5.22901603953109
1978-10-01,5.26101953790292
1978-11-01,5.43145086653388
1978-12-01,5.30661182328185
1979-01-01,5.32032760829834
1979-02-01,5.28387917959709
1979-03-01,5.29226104821828
1979-04-01,5.35487106685842
1979-05-01,5.44503965354096
1979-06-01,5.48948895683517
1979-07-01,5.55425794163531
1979-08-01,5.5636557943318
1979-09-01,5.57406963110359
1979-10-01,5.60124720511776
1979-11-01,5.55209897547531
1979-12-01,5.53990716657175
1980-01-01,5.60467615137189
1980-02-01,5.58905539621421
1980-03-01,5.77663145611578
1980-04-01,5.738786049311
1980-05-01,5.68214493711323
1980-06-01,5.75491479650632
1980-07-01,5.86146612640302
1980-08-01,5.91569427642196
1980-09-01,6.0289765008175
1980-10-01,6.1641023828319
1980-11-01,6.25922389188151
1980-12-01,6.31510301602281
1981-01-01,6.16257840671896
1981-02-01,6.14860862568363
1981-03-01,6.25528695358974
1981-04-01,6.31332504389104
1981-05-01,6.28792544200863
1981-06-01,6.23826922032853
1981-07-01,6.29668830465806
1981-08-01,6.32005593838988
1981-09-01,6.2654467943427
1981-10-01,6.19013697476137
1981-11-01,6.09425347765528
1981-12-01,6.17121427135897
1982-01-01,6.18772401258254
1982-02-01,6.2179495388226
1982-03-01,6.27840059130273
1982-04-01,6.35650436709113
1982-05-01,6.43841808316189
1982-06-01,6.54433442301153
1982-07-01,6.4268612643054
1982-08-01,6.42876623444658
1982-09-01,6.50433005004674
1982-10-01,6.55017633144448
1982-11-01,6.6886041617036
1982-12-01,6.83173091831096
1983-01-01,6.94272717853708
1983-02-01,7.00609918523368
1983-03-01,7.16192574278225
1983-04-01,7.19227826703173
1983-05-01,7.26250816623658
1983-06-01,7.38468025129096
1983-07-01,7.406269912891
1983-08-01,7.54431674912189
1983-09-01,7.58940104246316
1983-10-01,7.59562394492435
1983-11-01,7.70966815737636
1983-12-01,7.75627642683057
1984-01-01,7.68007762118335
1984-02-01,7.65239205513153
1984-03-01,7.73252779907052
1984-04-01,7.76262632730117
1984-05-01,7.85533487417196
1984-06-01,7.95058338123098
1984-07-01,8.06704055586182
1984-08-01,8.14412834757492
1984-09-01,8.26464945850694
1984-10-01,8.43571577718495
1984-11-01,8.51801048728395
1984-12-01,8.75371879275269
1985-01-01,8.94523179094604
1985-02-01,9.04530622236272
1985-03-01,9.32254287690919
1985-04-01,9.41956935609998
1985-05-01,9.70925181556883
1985-06-01,9.87371423775742
1985-07-01,10.0758950687414
1985-08-01,10.2822668340359
1985-09-01,10.521785079787
1985-10-01,10.8246753322347
1985-11-01,11.0144103582963
1985-12-01,11.108007891233
1986-01-01,11.3082837520758
1986-02-01,11.2965999352098
1986-03-01,11.4233439486031
1986-04-01,11.6008871657611
1986-05-01,11.7709375003638
1986-06-01,11.910635310717
1986-07-01,12.0758597209621
1986-08-01,12.1567574529576
1986-09-01,12.2668647271178
1986-10-01,12.4245962548075
1986-11-01,12.5552772064925
1986-12-01,12.766855890173
1987-01-01,12.8323868630296
1987-02-01,13.1105125036419
1987-03-01,13.3910511064331
1987-04-01,13.6611758724525
1987-05-01,13.7187059707162
1987-06-01,13.740549628335
1987-07-01,13.7705211585563
1987-08-01,13.7662032262363
1987-09-01,13.7963017544669
1987-10-01,13.7117210801985
1987-11-01,13.3979089989414
1987-12-01,13.469916870278
1988-01-01,13.428007527172
1988-02-01,13.3902891183766
1988-03-01,13.6506350376713
1988-04-01,13.6486030695207
1988-05-01,13.6422531690501
1988-06-01,13.9389205190366
1988-07-01,14.017024294825
1988-08-01,14.236476855089
1988-09-01,14.2011714084725
1988-10-01,14.082047275644
1988-11-01,14.424179913
1988-12-01,14.4338317617153
1989-01-01,14.4217669508212
1989-02-01,14.3811275878093
1989-03-01,14.6507443617911
1989-04-01,14.4638032919366
1989-05-01,14.6128989549863
1989-06-01,14.6422354951605
1989-07-01,14.7362140221254
1989-08-01,14.8793407787327
1989-09-01,15.0429142148554
1989-10-01,15.1837550072934
1989-11-01,15.4531177852563
1989-12-01,15.5478583002777
1990-01-01,15.5157278038964
1990-02-01,15.5690669678495
1990-03-01,15.6668554350968
1990-04-01,15.6513616779485
1990-05-01,15.7341643800851
1990-06-01,15.623168119859
1990-07-01,15.4755964329222
1990-08-01,15.4982020785976
1990-09-01,15.4494348429834
1990-10-01,15.5865926931484
1990-11-01,15.7181626308992
1990-12-01,15.8892289495772
1991-01-01,16.0704551090082
1991-02-01,16.0735030612341
1991-03-01,16.2300916068391
1991-04-01,16.2744139121239
1991-05-01,16.4265575273996
1991-06-01,16.3527716839312
1991-07-01,16.5300609050704
1991-08-01,16.5005973668868
1991-09-01,16.4174136707219
1991-10-01,16.3710593972865
1991-11-01,16.5554605069528
1991-12-01,16.6578209025389
1992-01-01,16.6856334666001
1992-02-01,16.7473544991744
1992-03-01,16.8286332251981
1992-04-01,16.8695265842287
1992-05-01,16.9213417720688
1992-06-01,16.8685106001534
1992-07-01,17.0325920283138
1992-08-01,17.144858268634
1992-09-01,17.4026642277404
1992-10-01,17.4290798136982
1992-11-01,17.4436845847805
1992-12-01,17.3469121016086
1993-01-01,17.3190995375473
1993-02-01,17.2930649456179
1993-03-01,17.2756662183284
1993-04-01,17.2896359993637
1993-05-01,17.5786834687855
1993-06-01,17.9659003994828
1993-07-01,17.9645034213793
1993-08-01,18.1609693419397
1993-09-01,18.4619546242462
1993-10-01,18.476051403291
1993-11-01,18.6229881001807
1993-12-01,18.8265659092682
1994-01-01,19.0273497621486
1994-02-01,19.3209691599092
1994-03-01,19.4403472887565
1994-04-01,19.5538835091709
1994-05-01,19.5457556365685
1994-06-01,19.5253089570532
1994-07-01,19.5971898303804
1994-08-01,19.4883525363143
1994-09-01,19.399199933707
1994-10-01,19.4927974666437
1994-11-01,19.41367770678
1994-12-01,19.436791344493
1995-01-01,19.5582014414909
1995-02-01,19.4304414440224
1995-03-01,19.4132967127518
1995-04-01,19.4375533325495
1995-05-01,19.2421033960643
1995-06-01,19.3856111466999
1995-07-01,19.4940674467378
1995-08-01,19.5969358343616
1995-09-01,19.7580963083054
1995-10-01,19.8781094271998
1995-11-01,19.9118908977034
1995-12-01,19.9584991671576
1996-01-01,20.0065044147154
1996-02-01,20.2632943897465
1996-03-01,20.6445424140014
1996-04-01,20.6821338247874
1996-05-01,20.9906119896492
1996-06-01,21.2560378293204
1996-07-01,21.2562918253392
1996-08-01,21.4033555202383
1996-09-01,21.5132087983798
1996-10-01,21.8393396865499
1996-11-01,22.1182273152187
1996-12-01,22.3488557003109
1997-01-01,22.4987133514171
1997-02-01,22.8049055521096
1997-03-01,22.9476513146887
1997-04-01,23.1467841934468
1997-05-01,23.3229304325012
1997-06-01,23.5323501500217
1997-07-01,23.6258206849489
1997-08-01,23.8897225485071
1997-09-01,23.886293602253
1997-10-01,24.0633288273734
1997-11-01,24.4157483034918
1997-12-01,24.5516361735627
1998-01-01,24.7680407816008
1998-02-01,24.7211785161277
1998-03-01,24.8149030470738
1998-04-01,24.7964883357091
1998-05-01,24.9834294055636
1998-06-01,24.9599347738224
1998-07-01,25.1825622843217
1998-08-01,25.3391508299267
1998-09-01,25.441257229494
1998-10-01,25.4995493158141
1998-11-01,25.4705937696682
1998-12-01,25.4610689189622
1999-01-01,25.7504973824123
1999-02-01,25.8843532843326
1999-03-01,25.9304535617491
1999-04-01,26.1920694611379
1999-05-01,26.4221898541925
1999-06-01,26.3636437718536
1999-07-01,26.5720475052987
1999-08-01,26.8259165261134
1999-09-01,26.8703658294076
1999-10-01,26.9764091672666
1999-11-01,27.1192819278552
1999-12-01,27.3666740501898
2000-01-01,27.5189446634748
2000-02-01,28.1520297403938
2000-03-01,28.5849659544795
2000-04-01,29.0171401805086
2000-05-01,28.9683729448944
2000-06-01,29.2174160413514
2000-07-01,29.4504573886225
2000-08-01,29.5523097921709
2000-09-01,29.8800916544634
2000-10-01,30.120371888271
2000-11-01,30.2460999175889
2000-12-01,30.6693842829592
2001-01-01,30.6364917985215
2001-02-01,30.990181254734
2001-03-01,31.2509081680569
2001-04-01,31.4332773095726
2001-05-01,31.9763207978184
2001-06-01,31.7989045786698
2001-07-01,32.0829991257245
2001-08-01,32.1796446108871
2001-09-01,32.9632223289593
2001-10-01,33.0919983105031
2001-11-01,33.6741571856479
2001-12-01,34.2265985265902
2002-01-01,34.5164079840685
2002-02-01,34.6553438063653
2002-03-01,34.8327600255139
2002-04-01,34.9269925484976
2002-05-01,34.9498521901918
2002-06-01,35.1788296011617
2002-07-01,35.3991711474916
2002-08-01,35.7242860515864
2002-09-01,35.9171960278832
2002-10-01,36.1469354269096
2002-11-01,36.1262347513755
2002-12-01,35.9498345163021
2003-01-01,36.03022425626
2003-02-01,35.9546604406598
2003-03-01,35.9476755501421
2003-04-01,35.8500140809043
2003-05-01,36.104518091766
2003-06-01,36.3423853633947
2003-07-01,37.0040449924314
2003-08-01,37.288393535505
2003-09-01,37.4597138502018
2003-10-01,37.3569724605875
2003-11-01,37.5528033911008
2003-12-01,37.7539682380095
2004-01-01,38.1933813505751
2004-02-01,38.5678984803312
2004-03-01,38.8768846372307
2004-04-01,39.2812462991986
2004-05-01,39.8712790509269
2004-06-01,40.0480602800285
2004-07-01,40.1158772170545
2004-08-01,40.1346729224475
2004-09-01,40.1541036178875
2004-10-01,40.289864489949
2004-11-01,40.3197090221608
2004-12-01,40.849290721409
2005-01-01,41.1958682890944
2005-02-01,41.5007905096927
2005-03-01,41.6798577029637
2005-04-01,41.9846529255526
2005-05-01,42.3140857619674
2005-06-01,42.3805057208899
2005-07-01,42.1773089058306
2005-08-01,42.1483533596847
2005-09-01,42.6466935486175
2005-10-01,42.9009435634604
2005-11-01,43.0270525868066
2005-12-01,43.2034528218799
2006-01-01,43.5906697525772
2006-02-01,44.2064831002161
2006-03-01,44.5686814230592
2006-04-01,44.8734766456481
2006-05-01,45.4833210868447
2006-06-01,45.6268288374803
2006-07-01,45.9943610767187
2006-08-01,46.248103099524
2006-09-01,46.6228742252989
2006-10-01,46.9771986715585
2006-11-01,47.537386891075
2006-12-01,47.7831280392872
2007-01-01,48.0066445358524
2007-02-01,48.369604846752
2007-03-01,48.8006360906965
2007-04-01,49.214141609342
2007-05-01,49.5401454995027
2007-06-01,49.9978463254237
2007-07-01,50.4625320418623
2007-08-01,50.803013705096
2007-09-01,51.0717414930119
2007-10-01,50.5435567718672
2007-11-01,50.7716451967712
2007-12-01,51.1348595036896
2008-01-01,51.602847168373
2008-02-01,51.8576051752535
2008-03-01,52.2460920860449
2008-04-01,52.6216251998763
2008-05-01,53.6237664921467
2008-06-01,53.9242437824156
2008-07-01,54.1692229425714
2008-08-01,54.559614823504
2008-09-01,55.2638187856937
2008-10-01,55.9684037419117
2008-11-01,56.7797940240452
2008-12-01,57.3972583458065
2009-01-01,57.6786859346635
2009-02-01,57.7852372645602
2009-03-01,58.3328526811449
2009-04-01,59.1171923872736
2009-05-01,59.701383230569
2009-06-01,60.0112583735344
2009-07-01,61.0211465443789
2009-08-01,62.0015711770398
2009-09-01,62.4653679074125
2009-10-01,63.1681748914987
2009-11-01,64.0675747941547
2009-12-01,64.3844348276378
2010-01-01,64.7256784789279
2010-02-01,65.6357462143745
2010-03-01,65.9192057713822
2010-04-01,66.4288487831527
2010-05-01,67.4351810097336
2010-06-01,67.6171691572211
2010-07-01,68.0384215544408
2010-08-01,68.1395119699328
2010-09-01,68.6543619000892
2010-10-01,69.045769765097
2010-11-01,69.3701226811354
2010-12-01,69.8844646192541
2011-01-01,70.244122981909
2011-02-01,70.6674073472793
2011-03-01,70.9819814165929
2011-04-01,71.1113923881838
2011-05-01,71.4753686831587
2011-06-01,72.1262334813954
2011-07-01,72.5918081838999
2011-08-01,72.9735642001924
2011-09-01,74.6748295342761
2011-10-01,75.3825894407293
2011-11-01,75.4557402941506
2011-12-01,75.7104983010312
2012-01-01,77.0951575976506
2012-02-01,77.34153373591
2012-03-01,77.6202943665694
2012-04-01,78.5866222201855
2012-05-01,79.4973249456792
2012-06-01,80.2637579324808
2012-07-01,80.7910536675596
2012-08-01,80.9748197871788
2012-09-01,80.7928316396914
2012-10-01,80.8188662316209
2012-11-01,81.6432103107144
2012-12-01,82.0140444981975
2013-01-01,82.4670463977702
2013-02-01,84.167422745788
2013-03-01,85.0494239211545
2013-04-01,85.4080662997341
2013-05-01,85.4174641524306
2013-06-01,85.8918017175846
2013-07-01,86.2785106562442
2013-08-01,86.9819526303774
2013-09-01,87.2911927832958
2013-10-01,87.8636998097252
2013-11-01,88.8509823348944
2013-12-01,89.5716960383076
2014-01-01,90.625906514437
2014-02-01,90.6807696545029
2014-03-01,91.1717439588899
2014-04-01,91.0847503224426
2014-05-01,91.8232437471736
2014-06-01,92.1869660461297
2014-07-01,92.5015401154433
2014-08-01,93.3674125436145
2014-09-01,94.0379620333101
2014-10-01,94.9559036453402
2014-11-01,95.1517345758536
2014-12-01,95.712811781436
2015-01-01,95.8927679607728
2015-02-01,96.8149005071136
2015-03-01,97.3832165992324
2015-04-01,97.9463257729654
2015-05-01,98.3053491455732
2015-06-01,99.241959464987
2015-07-01,100.664972160449
2015-08-01,101.688703114319
2015-09-01,102.418052682373
2015-10-01,102.761455299823
2015-11-01,103.264113421076
2015-12-01,103.618183871316
2016-01-01,104.544253355949
2016-02-01,105.380408249918
2016-03-01,105.593256913692
2016-04-01,105.932468596832
2016-05-01,106.555393832998
2016-06-01,107.203591673037
2016-07-01,109.207874257578
2016-08-01,110.121370939278
2016-09-01,111.225110639078
2016-10-01,112.220775032869
2016-11-01,113.016671557854
2016-12-01,113.681760133145
2017-01-01,115.363340775769
2017-02-01,115.131315412574
2017-03-01,116.297792129023
2017-04-01,117.855930706499
2017-05-01,119.407465387486
2017-06-01,119.951524859807
2017-07-01,120.261273004763
2017-08-01,120.047154360895
2017-09-01,120.136560959521
2017-10-01,120.803173510924
2017-11-01,121.023007065217
2017-12-01,122.11315797801
2018-01-01,122.405253399657
2018-02-01,121.602498982164
2018-03-01,121.775851265011
2018-04-01,123.300081373974
2018-05-01,123.19530801621
2018-06-01,124.726904009719
2018-07-01,124.821263530712
2018-08-01,125.198574616675
2018-09-01,126.255452051002
2018-10-01,126.432106282094
2018-11-01,127.59502705428
2018-12-01,130.22579081925
2019-01-01,127.651668166478
2019-02-01,126.156393603661
2019-03-01,126.231195431204
2019-04-01,128.261893601703
2019-05-01,129.520824869004
2019-06-01,130.786995022842
2019-07-01,132.091391577513
2019-08-01,133.269425112819
2019-09-01,135.020727662611
2019-10-01,135.698008046805
2019-11-01,136.830703292751
2019-12-01,139.793439854325
2020-01-01,137.981813250062
2020-02-01,139.724987927252
2020-03-01,144.736583374669
2020-04-01,152.418946960022
2020-05-01,157.526933896584
2020-06-01,162.61650612178
2020-07-01,165.73341826678
2020-08-01,169.520498907447
2020-09-01,172.921251603482
2020-10-01,175.61297441297
2020-11-01,177.876332936711
2020-12-01,179.618491629826
2021-01-01,179.688594531021
2021-02-01,182.338661993422
2021-03-01,184.019988640028
2021-04-01,189.369271794472
2021-05-01,193.384948852081
2021-06-01,196.090641442604
2021-07-01,198.649270338228
2021-08-01,200.761247234751
2021-09-01,201.442718553256
2021-10-01,201.893434488659
2021-11-01,204.48940079905
2021-12-01,204.83928031498
2022-01-01,204.728411052764
2022-02-01,205.741982165881
2022-03-01,204.979613115381
2022-04-01,205.918255402945
2022-05-01,206.443646167883
2022-06-01,206.334808873816
2022-07-01,204.968691286571
2022-08-01,202.162924264631
2022-09-01,202.168893171074
2022-10-01,199.57127588656
2022-11-01,198.015804267281
2022-12-01,197.261944083411
2023-01-01,194.17360649053
2023-02-01,193.332371676184
2023-03-01,190.82784393257
2023-04-01,191.217092831417
2023-05-01,190.92715637593
2023-06-01,191.214933865257
2023-07-01,191.866306655532
2023-08-01,191.969683035193
