"Date","CANPIEAFD01GPM"
1970-07-01,0
1970-08-01,-0.456621004566208
1970-09-01,0
1970-10-01,0
1970-11-01,-0.458715596330256
1970-12-01,0
1971-01-01,0.921658986175094
1971-02-01,0.913242009132435
1971-03-01,0
1971-04-01,0.452488687782786
1971-05-01,0
1971-06-01,0.450450450450466
1971-07-01,0.896860986547082
1971-08-01,0.444444444444443
1971-09-01,0
1971-10-01,0.884955752212386
1971-11-01,0.438596491228069
1971-12-01,0.873362445414861
1972-01-01,0.432900432900415
1972-02-01,2.15517241379311
1972-03-01,0.843881856540082
1972-04-01,0.418410041840987
1972-05-01,0.833333333333347
1972-06-01,0.826446280991733
1972-07-01,0
1972-08-01,0.409836065573769
1972-09-01,0.816326530612258
1972-10-01,0.809716599190281
1972-11-01,0.40160642570281
1972-12-01,2.00000000000001
1973-01-01,2.74509803921569
1973-02-01,1.52671755725189
1973-03-01,2.63157894736844
1973-04-01,0.73260073260073
1973-05-01,3.63636363636364
1973-06-01,2.45614035087717
1973-07-01,2.39726027397261
1973-08-01,10.7023411371238
1973-09-01,-4.53172205438067
1973-10-01,-0.949367088607604
1973-11-01,-0.958466453674118
1973-12-01,0.967741935483868
1974-01-01,3.19488817891374
1974-02-01,1.8575851393189
1974-03-01,-0.303951367781177
1974-04-01,1.21951219512196
1974-05-01,0
1974-06-01,0
1974-07-01,2.71084337349399
1974-08-01,5.27859237536655
1974-09-01,1.11420612813372
1974-10-01,1.92837465564737
1974-11-01,2.97297297297297
1974-12-01,-1.04986876640418
1975-01-01,-0.530503978779859
1975-02-01,-0.533333333333332
1975-03-01,-1.60857908847182
1975-04-01,1.90735694822887
1975-05-01,1.87165775401068
1975-06-01,-0.262467191601039
1975-07-01,1.8421052631579
1975-08-01,1.80878552971575
1975-09-01,0.253807106598994
1975-10-01,0
1975-11-01,-1.51898734177215
1975-12-01,0
1976-01-01,-0.257069408740389
1976-02-01,0
1976-03-01,-0.257731958762856
1976-04-01,-0.258397932816527
1976-05-01,1.29533678756475
1976-06-01,0.767263427109962
1976-07-01,0
1976-08-01,-1.26903553299491
1976-09-01,1.02827763496142
1976-10-01,-1.52671755725188
1976-11-01,-0.258397932816527
1976-12-01,1.55440414507769
1977-01-01,1.0204081632653
1977-02-01,1.26262626262629
1977-03-01,1.74563591022442
1977-04-01,1.9607843137255
1977-05-01,1.44230769230769
1977-06-01,0
1977-07-01,-0.236966824644558
1977-08-01,0
1977-09-01,0.23752969121141
1977-10-01,-0.236966824644558
1977-11-01,0.950118764845602
1977-12-01,0.470588235294134
1978-01-01,1.17096018735363
1978-02-01,1.38888888888887
1978-03-01,0.913242009132435
1978-04-01,1.58371040723982
1978-05-01,2.67260579064587
1978-06-01,0.867678958785246
1978-07-01,0
1978-08-01,0.645161290322587
1978-09-01,0.64102564102563
1978-10-01,1.48619957537155
1978-11-01,0.418410041840987
1978-12-01,0.625000000000022
1979-01-01,2.89855072463769
1979-02-01,2.21327967806841
1979-03-01,1.3779527559055
1979-04-01,-0.388349514563106
1979-05-01,0.584795321637432
1979-06-01,0.387596899224805
1979-07-01,0.965250965250969
1979-08-01,-0.956022944550673
1979-09-01,2.12355212355212
1979-10-01,0.189035916824189
1979-11-01,0.377358490566036
1979-12-01,0.751879699248132
1980-01-01,1.30597014925373
1980-02-01,1.84162062615099
1980-03-01,-1.08499095840865
1980-04-01,0.365630712979889
1980-05-01,2.00364298724954
1980-06-01,-0.178571428571435
1980-07-01,1.25223613595707
1980-08-01,3.53356890459364
1980-09-01,2.38907849829349
1980-10-01,1.66666666666667
1980-11-01,1.14754098360656
1980-12-01,-0.162074554294969
1981-01-01,0.649350649350635
1981-02-01,-0.161290322580638
1981-03-01,-0.484652665589653
1981-04-01,0.324675324675311
1981-05-01,0.323624595469255
1981-06-01,1.45161290322582
1981-07-01,0.635930047694751
1981-08-01,0.315955766192732
1981-09-01,-0.314960629921259
1981-10-01,0.315955766192732
1981-11-01,-0.629921259842517
1981-12-01,-0.158478605388278
1982-01-01,0.476190476190481
1982-02-01,0.789889415481824
1982-03-01,0.626959247648913
1982-04-01,2.02492211838006
1982-05-01,1.98473282442748
1982-06-01,0.449101796407167
1982-07-01,0.298062593144571
1982-08-01,-0.297176820208034
1982-09-01,-0.447093889716822
1982-10-01,-0.59880239520959
1982-11-01,-0.753012048192763
1982-12-01,0.303490136570549
1983-01-01,0.756429652042352
1983-02-01,0.600600600600622
1983-03-01,-0.149253731343277
1983-04-01,0.747384155455896
1983-05-01,0.593471810089007
1983-06-01,0.147492625368748
1983-07-01,-0.14727540500738
1983-08-01,1.03244837758115
1983-09-01,0.583941605839403
1983-10-01,0.145137880986943
1983-11-01,0.144927536231867
1983-12-01,0.434153400868333
1984-01-01,1.00864553314119
1984-02-01,0.285306704707571
1984-03-01,0.853485064011388
1984-04-01,0.846262341325797
1984-05-01,0.559440559440558
1984-06-01,0.695410292072347
1984-07-01,0.552486187845281
1984-08-01,0.137362637362642
1984-09-01,-0.548696844993139
1984-10-01,-0.82758620689656
1984-11-01,0.139082058414469
1984-12-01,0
1985-01-01,0.555555555555575
1985-02-01,0.27624309392264
1985-03-01,0.2754820936639
1985-04-01,-0.412087912087905
1985-05-01,0
1985-06-01,0.275862068965527
1985-07-01,0.275103163686371
1985-08-01,-0.548696844993139
1985-09-01,-0.551724137931054
1985-10-01,0.97087378640778
1985-11-01,0.549450549450569
1985-12-01,0.819672131147506
1986-01-01,0.81300813008133
1986-02-01,-0.403225806451627
1986-03-01,0.134952766531698
1986-04-01,0.269541778975772
1986-05-01,0.134408602150542
1986-06-01,1.0738255033557
1986-07-01,1.32802124833996
1986-08-01,1.17955439056359
1986-09-01,0.129533678756461
1986-10-01,-0.129366106080192
1986-11-01,0.388601036269424
1986-12-01,-0.258064516129041
1987-01-01,0
1987-02-01,-0.388098318240615
1987-03-01,0.129870129870114
1987-04-01,0.129701686121944
1987-05-01,1.29533678756475
1987-06-01,0.383631713554981
1987-07-01,0.382165605095535
1987-08-01,0
1987-09-01,0
1987-10-01,-0.253807106598994
1987-11-01,-0.254452926208641
1987-12-01,0.127551020408168
1988-01-01,0.636942675159238
1988-02-01,0.379746835443032
1988-03-01,-0.126103404791934
1988-04-01,0.378787878787892
1988-05-01,0.628930817610066
1988-06-01,1.37499999999997
1988-07-01,0.73982737361285
1988-08-01,0.122399020807838
1988-09-01,0.244498777506102
1988-10-01,0
1988-11-01,-0.121951219512199
1988-12-01,0
1989-01-01,0.976800976800992
1989-02-01,0
1989-03-01,0
1989-04-01,0.120918984280518
1989-05-01,0.362318840579704
1989-06-01,0.240673886883282
1989-07-01,0
1989-08-01,-0.240096038415375
1989-09-01,-0.240673886883244
1989-10-01,-0.120627261761181
1989-11-01,0.120772946859926
1989-12-01,0.241254523522287
1990-01-01,0.361010830324922
1990-02-01,0.35971223021584
1990-03-01,0.119474313022667
1990-04-01,0.477326968973764
1990-05-01,0.712589073634211
1990-06-01,0.235849056603764
1990-07-01,-0.235294117647049
1990-08-01,-0.117924528301891
1990-09-01,0
1990-10-01,0.118063754427395
1990-11-01,-0.235849056603782
1990-12-01,0
1991-01-01,0.59101654846336
1991-02-01,0
1991-03-01,0.117508813161009
1991-04-01,0
1991-05-01,0.117370892018747
1991-06-01,0.117233294255591
1991-07-01,-0.234192037470716
1991-08-01,0
1991-09-01,-0.352112676056332
1991-10-01,0
1991-11-01,-0.235571260306269
1991-12-01,0.236127508854808
1992-01-01,1.19235754745459
1992-02-01,0.853242320819114
1992-03-01,0.169204737732664
1992-04-01,0.168918918918891
1992-05-01,0.505902192242837
1992-06-01,0.335570469798655
1992-07-01,-0.334448160535114
1992-08-01,0.838926174496645
1992-09-01,0
1992-10-01,0
1992-11-01,0.499168053244596
1992-12-01,0.331125827814566
1993-01-01,0.825082508250826
1993-02-01,-0.163666121112937
1993-03-01,0.163934426229515
1993-04-01,0.327332242225856
1993-05-01,0.652528548123992
1993-06-01,-0.324149108589965
1993-07-01,0.650406504065052
1993-08-01,0.484652665589665
1993-09-01,-0.321543408360142
1993-10-01,0.483870967741939
1993-11-01,0.481540930979137
1993-12-01,0.479233226837065
1994-01-01,0.158982511923678
1994-02-01,0.95238095238096
1994-03-01,0.471698113207551
1994-04-01,0.156494522691696
1994-05-01,0
1994-06-01,0
1994-07-01,-0.15624999999999
1994-08-01,0.938967136150226
1994-09-01,0
1994-10-01,-0.310077519379842
1994-11-01,-0.311041990668754
1994-12-01,0
1995-01-01,0.624024960998451
1995-02-01,0.930232558139526
1995-03-01,0.307219662058385
1995-04-01,-0.306278713629416
1995-05-01,0
1995-06-01,-0.153609831029176
1995-07-01,0.615384615384626
1995-08-01,0.458715596330279
1995-09-01,0.761035007610351
1995-10-01,0
1995-11-01,0.151057401812679
1995-12-01,1.05580693815988
1996-01-01,-0.149253731343274
1996-02-01,0.149476831091172
1996-03-01,0.298507462686564
1996-04-01,0.892857142857134
1996-05-01,1.47492625368732
1996-06-01,-0.145348837209293
1996-07-01,0.436681222707427
1996-08-01,1.30434782608697
1996-09-01,-0.715307582260373
1996-10-01,-1.00864553314122
1996-11-01,-0.582241630276575
1996-12-01,0.439238653001468
1997-01-01,0
1997-02-01,0.29154518950437
1997-03-01,0.872093023255836
1997-04-01,1.00864553314119
1997-05-01,0.570613409415116
1997-06-01,-0.851063829787211
1997-07-01,-0.429184549356242
1997-08-01,0.431034482758639
1997-09-01,-0.429184549356242
1997-10-01,-0.718390804597702
1997-11-01,0.434153400868326
1997-12-01,-1.00864553314122
1998-01-01,-0.29112081513828
1998-02-01,-0.145985401459845
1998-03-01,-0.438596491228089
1998-04-01,0.29368575624082
1998-05-01,0.585651537335296
1998-06-01,0
1998-07-01,0
1998-08-01,0
1998-09-01,-0.873362445414854
1998-10-01,-0.440528634361237
1998-11-01,0.147492625368754
1998-12-01,-0.29455081001474
1999-01-01,0.443131462333829
1999-02-01,0
1999-03-01,-0.441176470588239
1999-04-01,0.147710487444599
1999-05-01,0.294985250737476
1999-06-01,-0.147058823529403
1999-07-01,0
1999-08-01,1.32547864506625
1999-09-01,-0.726744186046512
1999-10-01,0
1999-11-01,-0.585651537335265
1999-12-01,0.294550810014709
2000-01-01,0.734214390602056
2000-02-01,0
2000-03-01,0.874635568513127
2000-04-01,0.578034682080919
2000-05-01,0.574712643678171
2000-06-01,0.142857142857134
2000-07-01,-0.285306704707543
2000-08-01,0.286123032904131
2000-09-01,-0.998573466476445
2000-10-01,0
2000-11-01,0
2000-12-01,0.288184438040328
2001-01-01,0.718390804597702
2001-02-01,0.855920114122689
2001-03-01,0.707213578500708
2001-04-01,0.842696629213475
2001-05-01,-0.417827298050143
2001-06-01,0.279720279720292
2001-07-01,1.115760111576
2001-08-01,0
2001-09-01,-0.689655172413794
2001-10-01,-0.416666666666656
2001-11-01,-0.697350069735008
2001-12-01,0
2002-01-01,0.702247191011237
2002-02-01,0.697350069735008
2002-03-01,0.41551246537395
2002-04-01,-0.689655172413794
2002-05-01,-0.416666666666656
2002-06-01,0.139470013946993
2002-07-01,1.39275766016713
2002-08-01,0
2002-09-01,-0.137362637362629
2002-10-01,0.825309491059139
2002-11-01,-0.272851296043654
2002-12-01,0.957592339261284
2003-01-01,0.406504065040654
2003-02-01,0.404858299595159
2003-03-01,0.268817204301059
2003-04-01,-0.402144772117966
2003-05-01,0.134589502018863
2003-06-01,-0.537634408602174
2003-07-01,-1.21621621621621
2003-08-01,-0.95759233926127
2003-09-01,0.966850828729265
2003-10-01,0.136798905608761
2003-11-01,0.546448087431689
2003-12-01,0.27173913043478
2004-01-01,-0.406504065040654
2004-02-01,1.49659863945579
2004-03-01,0.938337801608577
2004-04-01,1.19521912350597
2004-05-01,0.787401574803156
2004-06-01,-0.651041666666667
2004-07-01,0.262123197903012
2004-08-01,-1.30718954248366
2004-09-01,-2.38410596026491
2004-10-01,-0.542740841248299
2004-11-01,-1.5006821282401
2004-12-01,0.41551246537395
2005-01-01,0.137931034482765
2005-02-01,0.826446280991742
2005-03-01,0.273224043715859
2005-04-01,-0.408719346049064
2005-05-01,0.547195622435015
2005-06-01,-1.08843537414965
2005-07-01,0
2005-08-01,0.55020632737276
2005-09-01,-0.547195622435015
2005-10-01,-0.137551581843197
2005-11-01,-0.137741046831962
2005-12-01,0.413793103448279
2006-01-01,0
2006-02-01,-0.137362637362629
2006-03-01,0.412654745529562
2006-04-01,-0.410958904109578
2006-05-01,0.137551581843183
2006-06-01,0.549450549450559
2006-07-01,1.22950819672131
2006-08-01,-0.944669365721981
2006-09-01,0.544959128065376
2006-10-01,-0.271002710027098
2006-11-01,0.81521739130434
2006-12-01,0.539083557951492
2007-01-01,0.670241286863272
2007-02-01,1.4647137150466
2007-03-01,0.393700787401578
2007-04-01,0
2007-05-01,0
2007-06-01,-0.26143790849673
2007-07-01,0.262123197903012
2007-08-01,-0.522875816993459
2007-09-01,-0.131406044678061
2007-10-01,-1.05263157894737
2007-11-01,0.265957446808536
2007-12-01,1.32625994694959
2008-01-01,0.916230366492131
2008-02-01,1.03761348897536
2008-03-01,0.38510911424904
2008-04-01,0.511508951406645
2008-05-01,1.01781170483461
2008-06-01,1.13350125944584
2008-07-01,0.871731008717322
2008-08-01,0.246913580246911
2008-09-01,-0.985221674876851
2008-10-01,-0.870646766169153
2008-11-01,0
2008-12-01,0
2009-01-01,0.627352572145546
2009-02-01,0.124688279301738
2009-03-01,0.622665006226651
2009-04-01,0.495049504950503
2009-05-01,-0.369458128078821
2009-06-01,0
2009-07-01,-0.494437577255867
2009-08-01,0
2009-09-01,-0.621118012422361
2009-10-01,-0.375000000000003
2009-11-01,0.37641154328733
2009-12-01,0
2010-01-01,-0.500000000000008
2010-02-01,-0.12562814070351
2010-03-01,-0.251572327044023
2010-04-01,0.378310214375778
2010-05-01,0.251256281407046
2010-06-01,-0.250626566416051
2010-07-01,0.251256281407046
2010-08-01,0.626566416040088
2010-09-01,1.12079701120798
2010-10-01,0.86206896551724
2010-11-01,0.488400488400484
2010-12-01,0.850546780072915
2011-01-01,0.240963855421684
2011-02-01,1.44230769230769
2011-03-01,0.592417061611375
2011-04-01,0.824499411071835
2011-05-01,-0.467289719626152
2011-06-01,0.234741784037556
2011-07-01,0.117096018735356
2011-08-01,0.818713450292408
2011-09-01,-0.232018561484929
2011-10-01,-0.348837209302316
2011-11-01,-0.466744457409576
2011-12-01,0.117233294255574
2012-01-01,0.351288056206092
2012-02-01,0.700116686114346
2012-03-01,0.92699884125144
2012-04-01,0.344431687715285
2012-05-01,-0.114416475972545
2012-06-01,0.801832760595646
2012-07-01,0.568181818181819
2012-08-01,0.451977401129951
2012-09-01,-0.112485939257598
2012-10-01,-0.675675675675681
2012-11-01,-0.113378684807261
2012-12-01,0
2013-01-01,-0.113507377979562
2013-02-01,0.340909090909094
2013-03-01,-0.113250283125713
2013-04-01,0.226757369614522
2013-05-01,0.791855203619896
2013-06-01,0.673400673400679
2013-07-01,0.445930880713474
2013-08-01,-0.665926748057696
2013-09-01,-0.558659217877096
2013-10-01,-1.01123595505619
2013-11-01,-0.227014755959123
2013-12-01,0
2014-01-01,0.227531285551749
2014-02-01,1.36208853575482
2014-03-01,2.35162374020158
2014-04-01,1.53172866520786
2014-05-01,-0.323275862068946
2014-06-01,0.432432432432428
2014-07-01,0.538213132400431
2014-08-01,-0.535331905781585
2014-09-01,-0.107642626480102
2014-10-01,-0.431034482758605
2014-11-01,0.108225108225113
2014-12-01,0.756756756756755
2015-01-01,0.536480686695279
2015-02-01,0.320170757737463
2015-03-01,0
2015-04-01,-0.106382978723409
2015-05-01,0.745473908413193
2015-06-01,0.739957716701912
2015-07-01,0.629590766002104
2015-08-01,0.41710114702815
2015-09-01,-0.311526479750781
2015-10-01,-0.520833333333323
2015-11-01,-0.837696335078537
2015-12-01,-0.316789862724395
2016-01-01,1.16525423728814
2016-02-01,0.628272251308884
2016-03-01,-1.04058272632674
2016-04-01,-0.210304942166128
2016-05-01,0.210748155953622
2016-06-01,1.47213459516298
2016-07-01,-0.518134715025896
2016-08-01,-1.25000000000001
2016-09-01,-0.421940928270027
2016-10-01,-0.105932203389846
2016-11-01,0.106044538706272
2016-12-01,-0.529661016949153
2017-01-01,0.851970181043666
2017-02-01,0.739176346356904
2017-03-01,0.419287211740038
2017-04-01,-0.104384133611685
2017-05-01,1.25391849529782
2017-06-01,1.03199174406605
2017-07-01,-0.20429009193055
2017-08-01,-0.716479017400204
2017-09-01,-1.75257731958763
2017-10-01,-0.314795383001052
2017-11-01,0.736842105263156
2017-12-01,-0.208986415882955
2018-01-01,0.314136125654431
2018-02-01,0
2018-03-01,0.208768267223391
2018-04-01,0
2018-05-01,0.520833333333323
2018-06-01,0.414507772020743
2018-07-01,-0.10319917440662
2018-08-01,-0.929752066115688
2018-09-01,-0.208550573514086
2018-10-01,0.835945663531863
2018-11-01,-0.20725388601035
2018-12-01,0.10384215991692
2019-01-01,0.726141078838173
2019-02-01,-0.617919670442847
2019-03-01,0.621761658031093
2019-04-01,1.64778578784759
2019-05-01,0.40526849037487
2019-06-01,-0.100908173562052
2019-07-01,-1.01010101010101
2019-08-01,1.42857142857143
2019-09-01,-1.81086519114687
2019-10-01,0.204918032786872
2019-11-01,0.511247443762792
2019-12-01,1.22075279755848
2020-01-01,0.502512562814082
2020-02-01,-0.0999999999999938
2020-03-01,1.1011011011011
2020-04-01,2.07920792079205
2020-05-01,3.78273520853543
2020-06-01,-2.80373831775701
2020-07-01,-2.98076923076923
2020-08-01,-0.0991080277502625
2020-09-01,1.68650793650794
2020-10-01,0.390243902439041
2020-11-01,-0.485908649173966
2020-12-01,-0.48828124999999
2021-01-01,1.27576054955837
2021-02-01,2.61627906976746
2021-03-01,1.41643059490084
2021-04-01,2.79329608938548
2021-05-01,2.71739130434783
2021-06-01,0.440917107583765
2021-07-01,-1.40474100087797
2021-08-01,1.69189670525379
2021-09-01,-0.0875656742557048
2021-10-01,-1.57756354075372
2021-11-01,-0.0890471950133516
2021-12-01,0.0891265597147895
2022-01-01,1.69189670525379
2022-02-01,2.80210157618215
2022-03-01,1.27768313458262
2022-04-01,2.10260723296889
2022-05-01,1.6474464579901
2022-06-01,-0.0810372771474828
2022-07-01,0.16220600162205
2022-08-01,0.728744939271261
2022-09-01,0.241157556270098
2022-10-01,0.561347233360063
2022-11-01,0.0797448165869169
2022-12-01,-0.478087649402378
