"Date","CANCPALTT01IXOBSAM"
2008-11-01,90.3081380036871
2008-12-01,89.9920990255465
2009-01-01,89.8340795364762
2009-02-01,90.1501185146168
2009-03-01,90.0711087700817
2009-04-01,89.8340795364762
2009-05-01,90.229128259152
2009-06-01,90.6241769818278
2009-07-01,90.3081380036871
2009-08-01,90.4661574927574
2009-09-01,90.5451672372926
2009-10-01,90.7031867263629
2009-11-01,91.1772451935739
2009-12-01,91.1772451935739
2010-01-01,91.4932841717145
2010-02-01,91.5722939162497
2010-03-01,91.3352646826442
2010-04-01,91.3352646826442
2010-05-01,91.4142744271794
2010-06-01,91.6513036607848
2010-07-01,92.1253621279958
2010-08-01,92.0463523834606
2010-09-01,92.204371872531
2010-10-01,92.7574400842771
2010-11-01,92.9944693178826
2010-12-01,93.3895180405584
2011-01-01,93.5475375296287
2011-02-01,93.4685277850935
2011-03-01,94.1006057413748
2011-04-01,94.4956544640506
2011-05-01,94.8116934421912
2011-06-01,94.4956544640506
2011-07-01,94.6536739531209
2011-08-01,94.8907031867264
2011-09-01,95.206742164867
2011-10-01,95.5227811430076
2011-11-01,95.6017908875428
2011-12-01,95.4437713984725
2012-01-01,95.9968396102186
2012-02-01,95.9178298656834
2012-03-01,95.9968396102186
2012-04-01,96.3128785883592
2012-05-01,95.9968396102186
2012-06-01,95.7598103766131
2012-07-01,95.7598103766131
2012-08-01,96.1548590992889
2012-09-01,96.3128785883592
2012-10-01,96.5499078219647
2012-11-01,96.4708980774296
2012-12-01,96.3918883328944
2013-01-01,96.4708980774296
2013-02-01,97.1029760337108
2013-03-01,97.0239662891757
2013-04-01,96.6289175664999
2013-05-01,96.6289175664999
2013-06-01,96.8659468001054
2013-07-01,97.0239662891757
2013-08-01,97.1029760337108
2013-09-01,97.2609955227811
2013-10-01,97.181985778246
2013-11-01,97.3400052673163
2013-12-01,97.656044245457
2014-01-01,97.8930734790624
2014-02-01,98.2091124572031
2014-03-01,98.3671319462734
2014-04-01,98.7621806689492
2014-05-01,98.8411904134844
2014-06-01,99.0782196470898
2014-07-01,99.0782196470898
2014-08-01,99.157229391625
2014-09-01,99.3152488806953
2014-10-01,99.4732683697656
2014-11-01,99.3152488806953
2014-12-01,99.157229391625
2015-01-01,98.8411904134844
2015-02-01,99.157229391625
2015-03-01,99.6312878588359
2015-04-01,99.3942586252304
2015-05-01,99.7893073479062
2015-06-01,100.184356070582
2015-07-01,100.421385304188
2015-08-01,100.421385304188
2015-09-01,100.342375559652
2015-10-01,100.500395048723
2015-11-01,100.579404793258
2015-12-01,100.658414537793
2016-01-01,100.737424282328
2016-02-01,100.579404793258
2016-03-01,100.895443771398
2016-04-01,101.053463260469
2016-05-01,101.369502238609
2016-06-01,101.606531472215
2016-07-01,101.52752172768
2016-08-01,101.606531472215
2016-09-01,101.764550961285
2016-10-01,102.001580194891
2016-11-01,101.84356070582
2016-12-01,102.159599683961
2017-01-01,102.791677640242
2017-02-01,102.633658151172
2017-03-01,102.475638662102
2017-04-01,102.791677640242
2017-05-01,102.633658151172
2017-06-01,102.633658151172
2017-07-01,102.791677640242
2017-08-01,103.028706873848
2017-09-01,103.265736107453
2017-10-01,103.423755596524
2017-11-01,104.055833552805
2017-12-01,104.13484329734
2018-01-01,104.529892020016
2018-02-01,104.766921253621
2018-03-01,104.845930998156
2018-04-01,104.924940742692
2018-05-01,105.003950487227
2018-06-01,105.161969976297
2018-07-01,105.636028443508
2018-08-01,105.794047932578
2018-09-01,105.715038188043
2018-10-01,106.031077166184
2018-11-01,105.873057677114
2018-12-01,106.110086910719
2019-01-01,106.110086910719
2019-02-01,106.42612588886
2019-03-01,106.821174611535
2019-04-01,107.137213589676
2019-05-01,107.453252567817
2019-06-01,107.374242823282
2019-07-01,107.769291545957
2019-08-01,107.769291545957
2019-09-01,107.690281801422
2019-10-01,108.006320779563
2019-11-01,108.085330524098
2019-12-01,108.480379246774
2020-01-01,108.638398735844
2020-02-01,108.796418224914
2020-03-01,107.690281801422
2020-04-01,107.137213589676
2020-05-01,106.979194100606
2020-06-01,107.848301290492
2020-07-01,107.848301290492
2020-08-01,108.085330524098
2020-09-01,108.322359757703
2020-10-01,108.638398735844
2020-11-01,109.03344745852
2020-12-01,109.428496181196
2021-01-01,109.823544903872
2021-02-01,109.981564392942
2021-03-01,110.060574137477
2021-04-01,110.692652093758
2021-05-01,110.850671582829
2021-06-01,111.166710560969
2021-07-01,111.79878851725
2021-08-01,112.588885962602
2021-09-01,113.141954174348
2021-10-01,113.695022386094
2021-11-01,114.169080853305
2021-12-01,114.722149065051
2022-01-01,115.433236765868
2022-02-01,116.223334211219
2022-03-01,117.408480379247
2022-04-01,118.277587569134
2022-05-01,119.462733737161
2022-06-01,120.173821437977
2022-07-01,120.331840927048
2022-08-01,120.410850671583
2022-09-01,120.884909138794
2022-10-01,121.516987095075
2022-11-01,121.912035817751
2022-12-01,121.912035817751
2023-01-01,122.228074795892
2023-02-01,122.386094284962
2023-03-01,122.702133263102
2023-04-01,123.334211219384
2023-05-01,123.334211219384
2023-06-01,123.650250197524
2023-07-01,124.361337898341
2023-08-01,125.151435343692
2023-09-01,125.309454832763
2023-10-01,125.230445088228
