"Date","CANMABMM301GYSAM"
1989-09-01,11.4768294124601
1989-10-01,11.8549036432774
1989-11-01,12.4226623944072
1989-12-01,12.9539064694249
1990-01-01,12.8181737336879
1990-02-01,12.8596904201441
1990-03-01,11.646938477276
1990-04-01,11.8806826266115
1990-05-01,11.3861304295114
1990-06-01,10.5772611918125
1990-07-01,10.556609415464
1990-08-01,9.95210218201171
1990-09-01,9.72419954771164
1990-10-01,9.33585540142917
1990-11-01,8.4335413929892
1990-12-01,8.0945703804912
1991-01-01,7.97560988013446
1991-02-01,7.99605607453008
1991-03-01,8.12625855819573
1991-04-01,7.50029923396105
1991-05-01,7.35911460072679
1991-06-01,6.88613012010176
1991-07-01,6.02371301572383
1991-08-01,5.15428059951257
1991-09-01,5.03996404685507
1991-10-01,5.21221790780823
1991-11-01,4.95177970637712
1991-12-01,4.65805662140306
1992-01-01,4.36110587792012
1992-02-01,4.24371390513914
1992-03-01,4.48547829892635
1992-04-01,4.14751033398129
1992-05-01,3.62514861888128
1992-06-01,4.29161189141816
1992-07-01,5.15188312917569
1992-08-01,5.77852310183311
1992-09-01,5.5558494793332
1992-10-01,5.42400906209178
1992-11-01,6.13452514577011
1992-12-01,5.66097163056285
1993-01-01,5.55240895479952
1993-02-01,5.63663679174311
1993-03-01,5.23781726793099
1993-04-01,5.1721449857678
1993-05-01,5.12441937255547
1993-06-01,4.73642077143198
1993-07-01,4.27353242088531
1993-08-01,3.86873588202237
1993-09-01,3.95023578943698
1993-10-01,3.78494772734165
1993-11-01,2.64928791002289
1993-12-01,2.87667031951328
1994-01-01,3.23944715829529
1994-02-01,2.53188237269904
1994-03-01,2.07498396285734
1994-04-01,3.01141032265716
1994-05-01,3.25630585373593
1994-06-01,3.87381338468296
1994-07-01,4.38284173048134
1994-08-01,5.12316868035511
1994-09-01,5.00889916584732
1994-10-01,4.65090066584567
1994-11-01,5.01511975641205
1994-12-01,5.10467629873446
1995-01-01,4.69396460682766
1995-02-01,4.83194453371374
1995-03-01,5.48800975646179
1995-04-01,5.10871174119699
1995-05-01,5.30081733822233
1995-06-01,5.10160316934402
1995-07-01,4.98205781438158
1995-08-01,4.75853837311301
1995-09-01,4.92569434462493
1995-10-01,4.78766265367831
1995-11-01,5.433711898844
1995-12-01,5.33969318035324
1996-01-01,5.6651093978077
1996-02-01,6.62597702604347
1996-03-01,6.17398279991035
1996-04-01,5.90661758665608
1996-05-01,6.12687166737672
1996-06-01,5.80859898541952
1996-07-01,5.17371238409247
1996-08-01,4.96009329089361
1996-09-01,4.51332535480052
1996-10-01,5.42906413692289
1996-11-01,4.86602896099779
1996-12-01,5.06695184588271
1997-01-01,4.65962098579633
1997-02-01,4.62403407046324
1997-03-01,5.37645161230586
1997-04-01,4.97310115185798
1997-05-01,4.23322127352248
1997-06-01,4.14480117712646
1997-07-01,3.97745645204016
1997-08-01,4.49766046615826
1997-09-01,4.95195686130298
1997-10-01,4.77975226530468
1997-11-01,4.8324594985214
1997-12-01,5.60085298544909
1998-01-01,5.15255195208193
1998-02-01,3.99434798873144
1998-03-01,2.90034373923618
1998-04-01,2.94598355738291
1998-05-01,3.65506228940834
1998-06-01,4.28294876362609
1998-07-01,4.39316392489243
1998-08-01,3.65238306883841
1998-09-01,3.32420351119429
1998-10-01,3.47844665681095
1998-11-01,2.59062642717093
1998-12-01,3.0836847419374
1999-01-01,1.85923494293539
1999-02-01,2.14055443701337
1999-03-01,2.74874474843734
1999-04-01,3.65806140689674
1999-05-01,3.36279732618506
1999-06-01,3.21303187281841
1999-07-01,3.69512640513262
1999-08-01,4.18184264070355
1999-09-01,3.93947584456313
1999-10-01,4.53075619170044
1999-11-01,5.79062314341421
1999-12-01,4.76684330177605
2000-01-01,6.67266694608598
2000-02-01,7.6004826974979
2000-03-01,8.19583302168258
2000-04-01,7.82984448133793
2000-05-01,6.97343087546638
2000-06-01,6.44501153661141
2000-07-01,7.5047555979718
2000-08-01,8.39871586079777
2000-09-01,8.9756738902555
2000-10-01,7.5898574641749
2000-11-01,7.13026943569105
2000-12-01,8.02075345995751
2001-01-01,7.79357597824744
2001-02-01,6.73057533311617
2001-03-01,6.20652467800609
2001-04-01,5.30439130148934
2001-05-01,6.24173348922706
2001-06-01,6.0268999218738
2001-07-01,4.73024998716699
2001-08-01,3.84741376486389
2001-09-01,5.05261597747146
2001-10-01,5.02280806432748
2001-11-01,5.26824067606898
2001-12-01,4.30447874089052
2002-01-01,4.90627468748548
2002-02-01,5.5477719966282
2002-03-01,5.39151942951783
2002-04-01,6.08898039306789
2002-05-01,5.5314447469328
2002-06-01,5.88167303105039
2002-07-01,6.9140892480016
2002-08-01,7.09143387250101
2002-09-01,6.16797641050241
2002-10-01,6.13158072810934
2002-11-01,6.13057347177529
2002-12-01,5.52183772114545
2003-01-01,5.06372570055357
2003-02-01,3.78859648156511
2003-03-01,4.90352296604947
2003-04-01,5.51560000164232
2003-05-01,6.72049595938169
2003-06-01,7.40323289331125
2003-07-01,7.10836826684394
2003-08-01,5.92790648166868
2003-09-01,5.58399379142814
2003-10-01,6.05057130484912
2003-11-01,6.57449873775757
2003-12-01,6.83784065963838
2004-01-01,8.44509620236821
2004-02-01,9.73524237607894
2004-03-01,9.13263216837379
2004-04-01,9.13441957835155
2004-05-01,9.2633865598375
2004-06-01,7.94337666561638
2004-07-01,7.60593983126165
2004-08-01,8.96423759362763
2004-09-01,9.02372226026018
2004-10-01,9.58091857477996
2004-11-01,9.22771265434089
2004-12-01,10.4182850978976
2005-01-01,9.39471660334673
2005-02-01,10.4516246032945
2005-03-01,10.3592630599699
2005-04-01,10.4586652214529
2005-05-01,9.69815116266788
2005-06-01,10.8323976186945
2005-07-01,11.026515439555
2005-08-01,10.1900270042037
2005-09-01,9.94581078335396
2005-10-01,9.36629168276408
2005-11-01,8.71678069982219
2005-12-01,7.6059496962303
2006-01-01,7.23305575114895
2006-02-01,7.02188002491317
2006-03-01,7.4774811963101
2006-04-01,6.35573387906351
2006-05-01,6.54917929306438
2006-06-01,6.4703308653303
2006-07-01,6.34632122212177
2006-08-01,7.04216604293978
2006-09-01,8.01342325570651
2006-10-01,8.18393312890745
2006-11-01,8.95802654802561
2006-12-01,9.83103750199114
2007-01-01,9.98094291159168
2007-02-01,9.27880391481022
2007-03-01,9.34779598523951
2007-04-01,10.1040297753997
2007-05-01,10.2310883867392
2007-06-01,10.1637774541682
2007-07-01,10.6450523003328
2007-08-01,11.8521170184623
2007-09-01,12.6119014868353
2007-10-01,11.998952790562
2007-11-01,12.5947488890849
2007-12-01,12.2089755122818
2008-01-01,12.7245057859209
2008-02-01,12.1748074770414
2008-03-01,12.5619519986394
2008-04-01,12.8350279599611
2008-05-01,13.2831778842344
2008-06-01,13.8514957264957
2008-07-01,12.9172099320859
2008-08-01,11.5275285379044
2008-09-01,10.1877277322038
2008-10-01,10.8487005935289
2008-11-01,10.0243214552351
2008-12-01,9.28874223431953
2009-01-01,7.77304746501276
2009-02-01,6.91766963559374
2009-03-01,5.34155258040783
2009-04-01,4.79401578624644
2009-05-01,3.24740593498916
2009-06-01,2.27751503617988
2009-07-01,2.4544173405628
2009-08-01,1.88615283947794
2009-09-01,1.6651638018224
2009-10-01,1.20456614608867
2009-11-01,0.787581909214929
2009-12-01,1.0453061325451
2010-01-01,1.53582956345946
2010-02-01,3.16582581246806
2010-03-01,3.09703229004997
2010-04-01,4.0495670613869
2010-05-01,5.50260009205657
2010-06-01,6.1478602852331
2010-07-01,6.45243439894729
2010-08-01,7.22829198842445
2010-09-01,6.57768400546811
2010-10-01,7.04972358698744
2010-11-01,7.12305084537576
2010-12-01,7.24672604499197
2011-01-01,7.85997030228307
2011-02-01,7.51027040029411
2011-03-01,8.40544666411104
2011-04-01,7.84635295892435
2011-05-01,6.87596611956188
2011-06-01,6.61234392099468
2011-07-01,6.10430471642069
2011-08-01,6.53089882572989
2011-09-01,8.0307143915868
2011-10-01,7.22025342639904
2011-11-01,7.57552303923887
2011-12-01,7.70717169980763
2012-01-01,7.84346201214591
2012-02-01,7.4174217910643
2012-03-01,7.24267108588103
2012-04-01,7.06643186912646
2012-05-01,7.3709534041861
2012-06-01,7.27441248168944
2012-07-01,7.56300159881142
2012-08-01,6.47692680765861
2012-09-01,5.22141573552591
2012-10-01,5.99402198815116
2012-11-01,5.74607740533511
2012-12-01,5.58884125799426
2013-01-01,5.11546736289687
2013-02-01,5.86462934725083
2013-03-01,5.55255661494036
2013-04-01,5.73193905283269
2013-05-01,5.84294570561599
2013-06-01,6.04514516251964
2013-07-01,5.42645783651436
2013-08-01,6.3875983589506
2013-09-01,7.32302897306236
2013-10-01,7.62316222824868
2013-11-01,8.51649840049492
2013-12-01,8.98078377703711
2014-01-01,9.92010989182524
2014-02-01,8.53971667714361
2014-03-01,8.6273494952109
2014-04-01,8.37547537878904
2014-05-01,8.09737342403011
2014-06-01,7.99823398278556
2014-07-01,8.95022242151491
2014-08-01,8.61110463311944
2014-09-01,8.47020557951589
2014-10-01,8.06922061914271
2014-11-01,7.16941239577975
2014-12-01,6.5741236324292
2015-01-01,5.98664093844027
2015-02-01,6.92623887643356
2015-03-01,7.09012560033534
2015-04-01,6.793996840264
2015-05-01,6.72272309417986
2015-06-01,6.69822663900276
2015-07-01,8.01860837654283
2015-08-01,8.41799557900938
2015-09-01,8.34539488961559
2015-10-01,7.56495902329711
2015-11-01,8.0425188686553
2015-12-01,8.63862188141268
2016-01-01,8.84955609924725
2016-02-01,8.87989823944865
2016-03-01,7.64339475733196
2016-04-01,8.23256875933519
2016-05-01,9.46540627026662
2016-06-01,9.75217293541652
2016-07-01,8.86969185178034
2016-08-01,8.08827188642893
2016-09-01,8.04530866413978
2016-10-01,9.02177432758131
2016-11-01,8.53623929567014
2016-12-01,8.24423269061573
2017-01-01,7.7105748797123
2017-02-01,6.96523551626734
2017-03-01,8.23422027038662
2017-04-01,8.49737547227582
2017-05-01,7.81374906812449
2017-06-01,6.6744191044263
2017-07-01,5.098635181894
2017-08-01,4.9668054334697
2017-09-01,4.66481366089993
2017-10-01,4.6437133767229
2017-11-01,4.92965326220668
2017-12-01,4.91976350381723
2018-01-01,4.28687082383455
2018-02-01,5.23629758715223
2018-03-01,4.90285354223031
2018-04-01,4.08064430467827
2018-05-01,3.46337951023882
2018-06-01,4.45900905438224
2018-07-01,4.92497646117957
2018-08-01,5.3118076473774
2018-09-01,5.46287984295448
2018-10-01,5.39870232059934
2018-11-01,5.49942262643997
2018-12-01,6.33979338739886
2019-01-01,6.40101589372216
2019-02-01,6.21577571706519
2019-03-01,7.39665805835939
2019-04-01,8.06479651627912
2019-05-01,7.81822621883923
2019-06-01,7.50743466303694
2019-07-01,7.87814577920883
2019-08-01,8.22943353501284
2019-09-01,8.2686126769467
2019-10-01,8.54730155529229
2019-11-01,8.38624577076062
2019-12-01,7.88962663935911
2020-01-01,8.51353522536738
2020-02-01,8.61726311064917
2020-03-01,10.2261134982099
2020-04-01,13.1004983661242
2020-05-01,14.8629581135071
2020-06-01,16.3015746462029
2020-07-01,15.9250611479115
2020-08-01,15.3665818587502
2020-09-01,15.5312421400597
2020-10-01,12.2769678307301
2020-11-01,12.031773544197
2020-12-01,11.6616786740905
2021-01-01,11.9315116599121
2021-02-01,11.9639348749563
2021-03-01,9.1204527241463
2021-04-01,5.4344430240774
2021-05-01,4.86959654203774
2021-06-01,3.69880973803954
2021-07-01,4.74848135264188
2021-08-01,5.35407635843158
2021-09-01,4.88634343005461
2021-10-01,7.39892219990354
2021-11-01,8.11511217598455
2021-12-01,7.98484582412874
2022-01-01,8.29582024106063
2022-02-01,8.27694591320008
2022-03-01,8.51814835727248
2022-04-01,9.45056257862996
2022-05-01,9.09546944058341
2022-06-01,9.18149560296628
2022-07-01,8.26449330254525
2022-08-01,7.80398365184241
2022-09-01,8.31955486023955
2022-10-01,8.40684374643924
2022-11-01,8.20805121878886
2022-12-01,8.12121503579748
2023-01-01,8.18459138899241
2023-02-01,7.39437879051288
2023-03-01,6.78631736650979
2023-04-01,6.50602779038252
2023-05-01,5.53801216959478
2023-06-01,5.21221541179725
2023-07-01,5.37275063492059
2023-08-01,5.8122483475415
