"Date","CCUSSP01CAM650N"
1993-12-01,0.756601346750397
1994-01-01,0.752162467092892
1994-02-01,0.740740740740741
1994-03-01,0.722804481387785
1994-04-01,0.723222680263253
1994-05-01,0.723327305605787
1994-06-01,0.723065798987708
1994-07-01,0.721240533717995
1994-08-01,0.731528895391368
1994-09-01,0.744324525493115
1994-10-01,0.738934456513707
1994-11-01,0.726744186046512
1994-12-01,0.713368526180625
1995-01-01,0.710631040363843
1995-02-01,0.719527989638797
1995-03-01,0.714694110920526
1995-04-01,0.737354372511429
1995-05-01,0.729820464165815
1995-06-01,0.728597449908925
1995-07-01,0.733406674000733
1995-08-01,0.744158356898348
1995-09-01,0.745323097562794
1995-10-01,0.743494423791822
1995-11-01,0.734915846733918
1995-12-01,0.733137851411667
1996-01-01,0.728120010079802
1996-02-01,0.729713952130765
1996-03-01,0.735781031565006
1996-04-01,0.734214390602056
1996-05-01,0.730566919929866
1996-06-01,0.733299112708074
1996-07-01,0.727431439586819
1996-08-01,0.730833881458744
1996-09-01,0.734268301637418
1996-10-01,0.747216618097586
1996-11-01,0.739973360959006
1996-12-01,0.729607471180505
1997-01-01,0.742390497401633
1997-02-01,0.731047591198187
1997-03-01,0.722334585379948
1997-04-01,0.715512306811677
1997-05-01,0.725531451788435
1997-06-01,0.724375226367258
1997-07-01,0.725531451788435
1997-08-01,0.720564922899553
1997-09-01,0.72406053146043
1997-10-01,0.710025560920193
1997-11-01,0.702345835089198
1997-12-01,0.699056274030059
1998-01-01,0.687001923605386
1998-02-01,0.702395167521247
1998-03-01,0.704324552753909
1998-04-01,0.698812019566737
1998-05-01,0.686341798215511
1998-06-01,0.681291729118409
1998-07-01,0.661419406045373
1998-08-01,0.637551801083838
1998-09-01,0.653082549634274
1998-10-01,0.648130144533022
1998-11-01,0.652273172004435
1998-12-01,0.652188091045458
1999-01-01,0.661813368630046
1999-02-01,0.663217933412919
1999-03-01,0.662822297342083
1999-04-01,0.686341798215511
1999-05-01,0.67842605156038
1999-06-01,0.683526999316473
1999-07-01,0.663878377481245
1999-08-01,0.670016750418761
1999-09-01,0.681477443096634
1999-10-01,0.679671039217019
1999-11-01,0.678195998643608
1999-12-01,0.692856647959537
2000-01-01,0.691754288876591
2000-02-01,0.689845474613687
2000-03-01,0.689940665102801
2000-04-01,0.675630024998311
2000-05-01,0.668225860340795
2000-06-01,0.675401864109145
2000-07-01,0.672494956287828
2000-08-01,0.679578661230037
2000-09-01,0.66511473229132
2000-10-01,0.656814449917898
2000-11-01,0.651041666666667
2000-12-01,0.666888962987663
2001-01-01,0.667155914337181
2001-02-01,0.650999283900788
2001-03-01,0.634397005646133
2001-04-01,0.65078745281791
2001-05-01,0.650026001040042
2001-06-01,0.660501981505945
2001-07-01,0.65252854812398
2001-08-01,0.644828475625484
2001-09-01,0.63351282863478
2001-10-01,0.629445458551017
2001-11-01,0.635808748728383
2001-12-01,0.627825213460573
2002-01-01,0.63000063000063
2002-02-01,0.624219725343321
2002-03-01,0.627273867770669
2002-04-01,0.637551801083838
2002-05-01,0.654450261780105
2002-06-01,0.659543595831684
2002-07-01,0.631751847874155
2002-08-01,0.641519117269695
2002-09-01,0.630040322580645
2002-10-01,0.642054574638844
2002-11-01,0.638977635782748
2002-12-01,0.633874239350913
2003-01-01,0.657246138678935
2003-02-01,0.673854447439353
2003-03-01,0.681291729118409
2003-04-01,0.697641970140924
2003-05-01,0.730727073438071
2003-06-01,0.742115027829314
2003-07-01,0.711845102505695
2003-08-01,0.721656924298189
2003-09-01,0.740795614489962
2003-10-01,0.758380100106173
2003-11-01,0.769763682549457
2003-12-01,0.771307365985345
2004-01-01,0.754830917874396
2004-02-01,0.748671108781912
2004-03-01,0.762601998017235
2004-04-01,0.728809853509219
2004-05-01,0.733460466480857
2004-06-01,0.749737591842855
2004-07-01,0.752162467092892
2004-08-01,0.761614623000762
2004-09-01,0.792644261255548
2004-10-01,0.821018062397373
2004-11-01,0.843170320404722
2004-12-01,0.831946755407654
2005-01-01,0.805671930389945
2005-02-01,0.810701256586948
2005-03-01,0.826719576719577
2005-04-01,0.794596742153357
2005-05-01,0.796685787125558
2005-06-01,0.816060062020565
2005-07-01,0.816926721673066
2005-08-01,0.842389015247241
2005-09-01,0.860067085232648
2005-10-01,0.846596681341009
2005-11-01,0.856971462850287
2005-12-01,0.859845227858985
2006-01-01,0.877963125548727
2006-02-01,0.879816998064403
2006-03-01,0.856164383561644
2006-04-01,0.894454382826476
2006-05-01,0.907852927825692
2006-06-01,0.895896792689482
2006-07-01,0.883704489218805
2006-08-01,0.904731747037004
2006-09-01,0.894694461841281
2006-10-01,0.890392663164456
2006-11-01,0.875503414463316
2006-12-01,0.858074480864939
2007-01-01,0.849617672047579
2007-02-01,0.854846982390152
2007-03-01,0.866100814134765
2007-04-01,0.900819745968832
2007-05-01,0.934928945400149
2007-06-01,0.938614604843251
2007-07-01,0.937382827146607
2007-08-01,0.946790380609733
2007-09-01,1.00522718134298
2007-10-01,1.05853710172542
2007-11-01,1
2007-12-01,1.00877635428226
2008-01-01,0.996214385335724
2008-02-01,1.01584721657863
2008-03-01,0.974184120798831
2008-04-01,0.992851469420175
2008-05-01,1.00704934541793
2008-06-01,0.980680592331078
2008-07-01,0.9765625
2008-08-01,0.941619585687382
2008-09-01,0.939672993798158
2008-10-01,0.8302200083022
2008-11-01,0.808407437348424
2008-12-01,0.821018062397373
2009-01-01,0.815328169588259
2009-02-01,0.785978149807435
2009-03-01,0.792832791564259
2009-04-01,0.838222967309304
2009-05-01,0.916002564807182
