"Date","CANWSCNDW01GPSAM"
1979-09-01,-7.9646017699115
1979-10-01,16.2393162393162
1979-11-01,-4.45772058823528
1979-12-01,-5.14670514670515
1980-01-01,-11.1561866125761
1980-02-01,-15.0114155251142
1980-03-01,-9.46944257891202
1980-04-01,8.82789317507419
1980-05-01,-13.7695978186776
1980-06-01,17.5494071146245
1980-07-01,7.8009414929388
1980-08-01,0.311915159076728
1980-09-01,8.02238805970149
1980-10-01,13.8744962579159
1980-11-01,-13.7007077856421
1980-12-01,-5.97539543057997
1981-01-01,3.55140186915889
1981-02-01,0.240673886883268
1981-03-01,6.00240096038415
1981-04-01,23.7825594563986
1981-05-01,-5.80969807868252
1981-06-01,0.242836328314724
1981-07-01,-9.25387596899225
1981-08-01,-3.73731980779498
1981-09-01,5.7681641708264
1981-10-01,-33.4556895647614
1981-11-01,3.38849487785659
1981-12-01,38.1859756097561
1982-01-01,-13.0170987313844
1982-02-01,2.85351934051997
1982-03-01,-10.9741060419236
1982-04-01,-17.1745152354571
1982-05-01,-17.8929765886288
1982-06-01,9.16496945010185
1982-07-01,-1.11940298507464
1982-08-01,-14.4339622641509
1982-09-01,2.64608599779493
1982-10-01,41.1385606874329
1982-11-01,15.144596651446
1982-12-01,-0.859220092531395
1983-01-01,11.9333333333333
1983-02-01,-3.33531864204883
1983-03-01,5.36044362292051
1983-04-01,2.57309941520468
1983-05-01,41.3911060433295
1983-06-01,-21.4112903225806
1983-07-01,-26.5777321703438
1983-08-01,-7.26764500349406
1983-09-01,5.87792012057272
1983-10-01,-5.62277580071175
1983-11-01,5.65610859728508
1983-12-01,0.285510349750173
1984-01-01,11.1743772241993
1984-02-01,2.04865556978233
1984-03-01,-17.3776662484316
1984-04-01,-6.37813211845102
1984-05-01,3.32522303325222
1984-06-01,5.57299843014129
1984-07-01,-2.8996282527881
1984-08-01,15.8499234303216
1984-09-01,-9.05485789821547
1984-10-01,-10.4651162790698
1984-11-01,-3.97727272727274
1984-12-01,9.80557903634828
1985-01-01,4.77290223248652
1985-02-01,3.01249081557679
1985-03-01,-0.85592011412268
1985-04-01,11.8705035971223
1985-05-01,1.15755627009646
1985-06-01,-1.84361093452002
1985-07-01,8.48445595854923
1985-08-01,2.6865671641791
1985-09-01,8.02325581395348
1985-10-01,4.46716899892357
1985-11-01,2.31839258114375
1985-12-01,-4.02819738167171
1986-01-01,-8.34207764952781
1986-02-01,11.276473955352
1986-03-01,-10.9053497942387
1986-04-01,19.2263279445728
1986-05-01,-6.39225181598063
1986-06-01,4.29384376616657
1986-07-01,-0.595238095238094
1986-08-01,-4.64071856287425
1986-09-01,18.6813186813187
1986-10-01,-5.46737213403879
1986-11-01,-3.77798507462687
1986-12-01,3.9747939893359
1987-01-01,19.3939393939394
1987-02-01,-9.95704802811403
1987-03-01,13.4431916738942
1987-04-01,-8.71559633027524
1987-05-01,7.83082077051925
1987-06-01,1.82524271844661
1987-07-01,0.305110602593434
1987-08-01,-1.02661596958175
1987-09-01,-9.41221667306953
1987-10-01,-3.39270568278202
1987-11-01,4.65320456540826
1987-12-01,-7.59228187919463
1988-01-01,-2.3604176123468
1988-02-01,0.046490004649002
1988-03-01,1.06877323420074
1988-04-01,3.31034482758622
1988-05-01,5.11793502447708
1988-06-01,-7.66299745977985
1988-07-01,-4.81430536451169
1988-08-01,11.9460500963391
1988-09-01,-5.55077452667814
1988-10-01,1.23006833712984
1988-11-01,6.03060306030602
1988-12-01,-4.49915110356537
1989-01-01,8.08888888888889
1989-02-01,-4.4407894736842
1989-03-01,-3.91566265060241
1989-04-01,-3.269144648455
1989-05-01,-5.74074074074073
1989-06-01,-2.30844793713162
1989-07-01,-0.955253896430377
1989-08-01,1.21827411167512
1989-09-01,14.1424272818455
1989-10-01,-7.77680140597539
1989-11-01,0.09528346831825
1989-12-01,5.23560209424083
1990-01-01,25.0239710538218
1990-02-01,-7.42869752702331
1990-03-01,-0.468946004775432
1990-04-01,-15.2473762529791
1990-05-01,-0.809787870786033
1990-06-01,-13.6807543750671
1990-07-01,-7.86120474626527
1990-08-01,-3.31904398379235
1990-09-01,-12.5517802694396
1990-10-01,1.81978565425462
1990-11-01,-2.1065125892778
1990-12-01,-0.763039615344416
1991-01-01,-16.5178007162418
1991-02-01,-0.808330599645037
1991-03-01,0.118718518392894
1991-04-01,13.4094489522809
1991-05-01,13.4229040015534
1991-06-01,4.30826161676686
1991-07-01,13.5739265468961
1991-08-01,-1.29948809728931
1991-09-01,-3.25263685458303
1991-10-01,11.6691792343556
1991-11-01,-9.72786172602698
1991-12-01,-4.33690555927662
1992-01-01,4.75081031163047
1992-02-01,0.155576555189335
1992-03-01,1.87207308794256
1992-04-01,-5.1747311827957
1992-05-01,0.890363232465202
1992-06-01,0.512974900238484
1992-07-01,7.32059692376361
1992-08-01,-11.3402795258786
1992-09-01,7.55732493904886
1992-10-01,-5.69038041076788
1992-11-01,3.72513584393616
1992-12-01,-1.34455753380458
1993-01-01,-14.6706070534509
1993-02-01,4.03342136988593
1993-03-01,3.53542457917194
1993-04-01,6.44704238291486
1993-05-01,-10.8355821359979
1993-06-01,1.5023448576726
1993-07-01,16.6189862196793
1993-08-01,-7.141170712044
1993-09-01,-3.54781896883178
1993-10-01,4.27754881600689
1993-11-01,0.95877572663485
1993-12-01,-1.30938494329459
1994-01-01,-7.16411814575767
1994-02-01,-4.28676176509798
1994-03-01,5.74695833246278
1994-04-01,5.70267582536996
1994-05-01,0.581308411214958
1994-06-01,4.71155216095841
1994-07-01,-2.95553097214252
1994-08-01,-7.85403827045348
1994-09-01,2.47487744692675
1994-10-01,-3.2479018721756
1994-11-01,-3.89673648319532
1994-12-01,-13.1834561095335
1995-01-01,9.36172935277229
1995-02-01,-10.0704220202271
1995-03-01,-19.5623536299766
1995-04-01,15.968620790748
1995-05-01,-15.0050124220895
1995-06-01,14.8991815552501
1995-07-01,-6.2698051397406
1995-08-01,3.56649683348413
1995-09-01,3.12
1995-10-01,-1.3331193208671
1995-11-01,3.54728508423107
1995-12-01,4.20867045464464
1996-01-01,-13.8004104024457
1996-02-01,0.431411414912841
1996-03-01,7.11576788374838
1996-04-01,-4.23873479230832
1996-05-01,21.1159737417943
1996-06-01,8.32476715571754
1996-07-01,-5.94455866917802
1996-08-01,-0.804842814886145
1996-09-01,5.2011095700416
1996-10-01,-13.5003295978906
1996-11-01,18.7149655370963
1996-12-01,-2.05064194008559
1997-01-01,-1.99526670307665
1997-02-01,10.450644574061
1997-03-01,-3.88496468213926
1997-04-01,0.24566929133858
1997-05-01,4.86224568164998
1997-06-01,-3.7925294626806
1997-07-01,7.06880562514706
1997-08-01,-0.179046978824632
1997-09-01,-1.06908587006495
1997-10-01,-4.10721298599293
1997-11-01,1.12282857240367
1997-12-01,0.222072224097202
1998-01-01,-11.5908647014056
1998-02-01,8.38735725875873
1998-03-01,1.57015441491716
1998-04-01,0.459474234151948
1998-05-01,-3.31939632310903
1998-06-01,-6.52331894156372
1998-07-01,-5.00830780018598
1998-08-01,13.9555969221141
1998-09-01,-1.87221877992453
1998-10-01,-0.963656585225846
1998-11-01,-4.87965686629668
1998-12-01,8.12723270392347
1999-01-01,-7.5431292574512
1999-02-01,6.27128587646382
1999-03-01,1.70490392887869
1999-04-01,2.95929732549451
1999-05-01,3.90877471654707
1999-06-01,0.863835535202456
1999-07-01,-4.93153727560167
1999-08-01,4.48439121262721
1999-09-01,2.98777399985533
1999-10-01,-2.30657232624077
1999-11-01,8.18124771217905
1999-12-01,-2.40120845921451
2000-01-01,-15.0638287334547
2000-02-01,9.26425353878449
2000-03-01,2.99991994876721
2000-04-01,1.52913517399499
2000-05-01,-7.91518352661997
2000-06-01,-8.37455144990787
2000-07-01,25.9955392583072
2000-08-01,-10.1339350007201
2000-09-01,10.1736111111111
2000-10-01,0.583044437440909
2000-11-01,-5.44776389206908
2000-12-01,-7.9239343092208
2001-01-01,11.9564239391486
2001-02-01,-9.84371715772946
2001-03-01,3.47036033873899
2001-04-01,9.84187784964479
2001-05-01,-3.70685442270448
2001-06-01,10.5392755775267
2001-07-01,-15.5976511132272
2001-08-01,12.3077646300351
2001-09-01,-5.37214544976171
2001-10-01,7.27840302308388
2001-11-01,2.55821213781241
2001-12-01,1.91488139681811
2002-01-01,20.8257252992493
2002-02-01,-14.2944430451777
2002-03-01,11.0013006731936
2002-04-01,-5.84803349577872
2002-05-01,9.91210073006384
2002-06-01,-2.85683152274332
2002-07-01,-3.17006676648313
2002-08-01,8.9527205693477
2002-09-01,-8.00534398431938
2002-10-01,13.0275727257652
2002-11-01,-2.97786827667768
2002-12-01,-9.4689957292373
2003-01-01,-4.25836690895102
2003-02-01,27.1047998688878
2003-03-01,-17.7822144580318
2003-04-01,6.30198109962159
2003-05-01,-6.91921475312314
2003-06-01,6.58073686255664
2003-07-01,8.34560604824976
2003-08-01,6.25359745676409
2003-09-01,-2.52106443090617
2003-10-01,8.42823432851135
2003-11-01,-14.6082698585419
2003-12-01,-0.116810024423917
2004-01-01,-10.3990052602871
2004-02-01,12.1331400477711
2004-03-01,12.4838976812661
2004-04-01,-1.07241456880509
2004-05-01,-3.77553509486383
2004-06-01,0.316231347291624
2004-07-01,-3.93786111694086
2004-08-01,19.2386404676235
2004-09-01,-10.5858685572407
2004-10-01,0.0794573481319276
2004-11-01,2.97477769606203
2004-12-01,-7.03198867025658
2005-01-01,-19.1285977424902
2005-02-01,14.5905072377724
2005-03-01,0.390464931162304
2005-04-01,17.8629070094773
2005-05-01,-11.0678985562053
2005-06-01,6.10718458074653
2005-07-01,5.39330866936931
2005-08-01,-16.1812854729865
2005-09-01,10.8647587758045
2005-10-01,-5.65981659437549
2005-11-01,7.65536039594015
2005-12-01,-1.02379235760634
2006-01-01,-4.17952145893324
2006-02-01,6.47208235325684
2006-03-01,4.69350469350469
2006-04-01,-6.27191398884744
2006-05-01,-5.43837422315054
2006-06-01,9.44190467568914
2006-07-01,0.0810620786632949
2006-08-01,-12.7457786814113
2006-09-01,-3.31813036662357
2006-10-01,13.2077967247486
2006-11-01,1.57594797035037
2006-12-01,-10.1234978124827
2007-01-01,16.0633623570342
2007-02-01,-19.3529548693781
2007-03-01,11.7805527704352
2007-04-01,2.43949950621087
2007-05-01,4.70001370911038
2007-06-01,-3.30341492259932
2007-07-01,-2.46446574121799
2007-08-01,3.7238235136055
2007-09-01,24.6266304559016
2007-10-01,-19.1613198264991
2007-11-01,0.0201426269413896
2007-12-01,-24.8582801660789
2008-01-01,15.5564299073947
2008-02-01,15.6393567202404
2008-03-01,1.28786133087539
2008-04-01,-5.9222278395686
2008-05-01,2.56646798296485
2008-06-01,-2.24813783106437
2008-07-01,-13.0062308774594
2008-08-01,12.5103970918949
2008-09-01,4.69534344595952
2008-10-01,-4.20406152880513
2008-11-01,-22.8359784507863
2008-12-01,-11.3704979125882
2009-01-01,-11.9696616879013
2009-02-01,-12.5398672853969
2009-03-01,21.9629802457614
2009-04-01,-20.8002097238164
2009-05-01,14.381692774264
2009-06-01,11.6317448399384
2009-07-01,-3.61664412978441
2009-08-01,20.2206924625819
2009-09-01,0.740095777100554
2009-10-01,12.6764621146644
2009-11-01,-7.50660530128697
2009-12-01,-0.278744039254532
2010-01-01,10.384517649233
2010-02-01,6.06959551725761
2010-03-01,-3.19877277615002
2010-04-01,5.45072841135496
2010-05-01,-3.17957341528706
2010-06-01,-4.62254075042673
2010-07-01,2.61376004688547
2010-08-01,-1.86997383974422
2010-09-01,-2.99066683295917
2010-10-01,-6.73623424417577
2010-11-01,11.4886675626931
2010-12-01,-14.0548365824506
2011-01-01,1.99852538319056
2011-02-01,5.45437448944211
2011-03-01,3.14426152765857
2011-04-01,1.52420574886536
2011-05-01,2.51142889074566
2011-06-01,1.94060845187416
2011-07-01,6.91848562319845
2011-08-01,-8.6323430645461
2011-09-01,9.14972369930143
2011-10-01,1.5613432614832
2011-11-01,-12.9373589164786
2011-12-01,8.13428401663696
2012-01-01,1.41865936689829
2012-02-01,1.9672066552069
2012-03-01,3.30301464088531
2012-04-01,18.4199082581677
2012-05-01,-15.8962938393865
2012-06-01,3.97331405284606
2012-07-01,-4.07027937451176
2012-08-01,9.0691708442185
2012-09-01,-3.39041568844081
2012-10-01,-8.01408048030877
2012-11-01,-3.17605237086968
2012-12-01,0.315484311050474
2013-01-01,-17.7805554861129
2013-02-01,12.3903115365203
2013-03-01,-1.53015398933004
2013-04-01,-1.4720589043354
2013-05-01,8.83046773482944
2013-06-01,-1.80634912500962
2013-07-01,2.95898131719027
2013-08-01,-4.89431800902225
2013-09-01,3.83032925802361
2013-10-01,2.62959331899537
2013-11-01,-3.05285479934382
2013-12-01,-4.29168386297977
2014-01-01,-0.178416459592173
2014-02-01,3.54554781575679
2014-03-01,-15.128600930349
2014-04-01,21.8586017475084
2014-05-01,-1.3427793465107
2014-06-01,-0.328636338081437
2014-07-01,3.88536207656887
2014-08-01,-3.31801511419559
2014-09-01,-2.11621032424734
2014-10-01,-6.25117356199537
2014-11-01,7.59490149605818
2014-12-01,-8.32204353896272
2015-01-01,5.53819601119032
2015-02-01,-21.3334045907597
2015-03-01,30.8430198985034
2015-04-01,-5.59821804077945
2015-05-01,9.76872095261668
2015-06-01,1.14993786828076
2015-07-01,-4.78919706148977
2015-08-01,12.639240802693
2015-09-01,3.67628039317124
2015-10-01,-12.7508854781582
2015-11-01,8.64350090637526
2015-12-01,-19.5119429221384
2016-01-01,3.4867560497057
2016-02-01,20.4312178716729
2016-03-01,-5.7420101486691
2016-04-01,-4.99671922533951
2016-05-01,0.451025533696106
2016-06-01,13.5887739475576
2016-07-01,-8.65731187233456
2016-08-01,-5.80347505660397
2016-09-01,14.882935122661
2016-10-01,-9.9203919167177
2016-11-01,-4.31885132768884
2016-12-01,9.10025513224893
2017-01-01,1.91126481920935
2017-02-01,1.02581728930564
2017-03-01,17.6705672637359
2017-04-01,-13.3204648927766
2017-05-01,-6.75023020690433
2017-06-01,5.35408395638944
2017-07-01,9.72545681480171
2017-08-01,-0.947491370593769
2017-09-01,-3.83149854360817
2017-10-01,0.892636549143054
2017-11-01,12.6130865194067
2017-12-01,-13.7002629554909
2018-01-01,1.14367572057171
2018-02-01,5.8460970658793
2018-03-01,-3.57665887931937
2018-04-01,-4.19028504786959
2018-05-01,-7.41191568061295
2018-06-01,23.2631493125975
2018-07-01,-16.678861839032
2018-08-01,-2.20140608177502
2018-09-01,-1.8354674404919
2018-10-01,10.4471364045106
2018-11-01,5.03104630977058
2018-12-01,-4.22114806317242
2019-01-01,-6.7472905716545
2019-02-01,-18.672811795455
2019-03-01,18.1222707423581
2019-04-01,19.1182579077447
2019-05-01,-14.3128015796563
2019-06-01,23.4218973349408
2019-07-01,-9.43847269849644
2019-08-01,2.65378383790574
2019-09-01,0.129901797787683
2019-10-01,-9.34035280365556
2019-11-01,-1.45443534404868
2019-12-01,-1.10023541072977
2020-01-01,0.264087594898638
2020-02-01,4.75155186373588
2020-03-01,-9.76768818974278
2020-04-01,-14.8654007836419
2020-05-01,19.5939231323446
2020-06-01,10.7067737898011
2020-07-01,14.863463856976
2020-08-01,7.6695623052387
2020-09-01,-18.6450707430869
2020-10-01,6.06874428840524
2020-11-01,14.2607212561321
2020-12-01,-7.50690559911364
2021-01-01,22.9480785788263
2021-02-01,-9.34122255939755
2021-03-01,19.8905892581937
2021-04-01,-16.2915053348439
2021-05-01,4.59578645209749
2021-06-01,-0.00568783727098198
2021-07-01,-2.54865155037933
2021-08-01,-4.83953932080097
2021-09-01,-2.76172987644288
2021-10-01,-6.57764531021458
2021-11-01,29.2205956204133
2021-12-01,-19.9212945575676
2022-01-01,-4.87836708060602
2022-02-01,7.21950926715914
2022-03-01,-2.32163850257116
2022-04-01,6.49101835628551
2022-05-01,7.42430765918843
2022-06-01,-2.71931864946592
2022-07-01,2.10781104007416
2022-08-01,-3.25928754647376
2022-09-01,10.8997538440913
2022-10-01,-11.2159920483012
2022-11-01,-0.461427323305483
2022-12-01,-5.52061920304585
2023-01-01,-13.6389594929378
2023-02-01,12.2588306517335
2023-03-01,-11.4333005612734
2023-04-01,22.1290129181538
2023-05-01,-22.8278419746647
2023-06-01,41.5080930916753
2023-07-01,-9.92716264434019
2023-08-01,-2.37604151639328
2023-09-01,8.02091196287288
