"Date","CANPROMANMISMEI"
1982-04-01,56.8501310323999
1982-05-01,56.1861868108557
1982-06-01,54.9735406458629
1982-07-01,54.1683316963306
1982-08-01,54.8404544021267
1982-09-01,54.4493741551702
1982-10-01,53.2560589529547
1982-11-01,53.1995530617594
1982-12-01,53.1623781333415
1983-01-01,54.4255822009827
1983-02-01,55.2612745918177
1983-03-01,55.7125782228113
1983-04-01,56.4858167339042
1983-05-01,56.9244808892358
1983-06-01,58.1519970255958
1983-07-01,58.2092464153593
1983-08-01,59.4917814457778
1983-09-01,60.6575872009641
1983-10-01,60.7981084303838
1983-11-01,61.9601966927282
1983-12-01,63.5282351733964
1984-01-01,64.1780529221418
1984-02-01,63.4694987864961
1984-03-01,63.3505390155587
1984-04-01,65.1527795452599
1984-05-01,66.3780651859148
1984-06-01,66.7044610574242
1984-07-01,67.5468449353744
1984-08-01,67.7200801018019
1984-09-01,67.2048355939295
1984-10-01,67.7840209786808
1984-11-01,67.879932293999
1984-12-01,68.0435019790379
1985-01-01,68.0620894432469
1985-02-01,68.4769616443909
1985-03-01,68.6881152378048
1985-04-01,68.4360692231312
1985-05-01,69.2992710609955
1985-06-01,69.3290110037298
1985-07-01,70.1252979704418
1985-08-01,70.7037398566248
1985-09-01,70.5892410770976
1985-10-01,71.2427763186848
1985-11-01,71.112664069222
1985-12-01,70.807829656195
1986-01-01,71.346866118255
1986-02-01,71.0070872725151
1986-03-01,70.4100579221232
1986-04-01,71.4643388920556
1986-05-01,70.3736264922736
1986-06-01,70.1022495148227
1986-07-01,70.8911014958512
1986-08-01,69.4561492589192
1986-09-01,69.8591254829695
1986-10-01,70.1847778559105
1986-11-01,69.7974151017957
1986-12-01,71.1699134589856
1987-01-01,71.5394322474598
1987-02-01,72.3914816067987
1987-03-01,72.6412971257672
1987-04-01,72.329771225625
1987-05-01,72.1922239904786
1987-06-01,72.7996623208276
1987-07-01,73.5439043877545
1987-08-01,74.0494834142383
1987-09-01,74.7669595327043
1987-10-01,75.4115727914712
1987-11-01,76.2056292624781
1987-12-01,77.323107610721
1988-01-01,77.5528486683438
1988-02-01,77.6524774765038
1988-03-01,78.2011794199524
1988-04-01,78.2130753970462
1988-05-01,78.3074997152277
1988-06-01,78.4874263687705
1988-07-01,77.5112127485157
1988-08-01,77.8034076858806
1988-09-01,78.5201403057782
1988-10-01,78.2837077610402
1988-11-01,78.0591711933959
1988-12-01,79.3402192266777
1989-01-01,79.7342734679078
1989-02-01,79.9885499782864
1989-03-01,79.7900358605347
1989-04-01,79.8904081672631
1989-05-01,79.4881754417811
1989-06-01,78.7833387989772
1989-07-01,78.6331520881688
1989-08-01,78.9089900570298
1989-09-01,78.9015550713462
1989-10-01,78.4933743573174
1989-11-01,79.0904037077093
1989-12-01,79.4881754417811
1990-01-01,77.6227375337695
1990-02-01,78.6495090566726
1990-03-01,78.9186555384184
1990-04-01,77.8316606314782
1990-05-01,78.0643756833745
1990-06-01,78.0814761504467
1990-07-01,77.6844479149432
1990-08-01,76.1625063455133
1990-09-01,74.3914927556832
1990-10-01,74.1282942624843
1990-11-01,72.5141588705779
1990-12-01,71.0784631350775
1991-01-01,70.3862659679357
1991-02-01,69.9468583140358
1991-03-01,69.6539198781025
1991-04-01,70.258384214178
1991-05-01,70.8085731547634
1991-06-01,71.0279052324292
1991-07-01,71.525305774661
1991-08-01,71.465082390624
1991-09-01,71.6806969754479
1991-10-01,71.2360848315695
1991-11-01,70.3528085323596
1991-12-01,69.2375606798218
1992-01-01,70.4018794378712
1992-02-01,70.9937042982846
1992-03-01,70.600393555623
1992-04-01,71.3260481583409
1992-05-01,71.1870139260579
1992-06-01,71.9795833999281
1992-07-01,71.1661959661438
1992-08-01,71.4227029722275
1992-09-01,71.5186142875458
1992-10-01,72.1186176322111
1992-11-01,72.3141577556894
1992-12-01,73.0963182496026
1993-01-01,72.981075971507
1993-02-01,73.9201146633439
1993-03-01,74.7624985412941
1993-04-01,74.7431675785168
1993-05-01,74.6598957388606
1993-06-01,74.8435398852452
1993-07-01,74.6784832030696
1993-08-01,75.407111800061
1993-09-01,76.6547023977666
1993-10-01,76.2346257066441
1993-11-01,76.7283087560342
1993-12-01,76.4078608730716
1994-01-01,76.5097201769367
1994-02-01,76.8613949997704
1994-03-01,78.5350102771454
1994-04-01,79.0680987506585
1994-05-01,80.0071374424954
1994-06-01,81.1937611575956
1994-07-01,81.0881843608887
1994-08-01,82.1171863794969
1994-09-01,82.8688634321074
1994-10-01,83.013102154369
1994-11-01,84.1997258694692
1994-12-01,85.7759428343894
1995-01-01,86.6465357918216
1995-02-01,86.4303569571266
1995-03-01,85.8593299511954
1995-04-01,84.9031776263116
1995-05-01,84.9649430076531
1995-06-01,84.4865640737341
1995-07-01,84.2473746067746
1995-08-01,84.6252334102752
1995-09-01,84.5174467644048
1995-10-01,84.5253188228111
1995-11-01,84.4556813830634
1995-12-01,83.5764330133793
1996-01-01,84.4017880601282
1996-02-01,84.4247986923926
1996-03-01,83.5915715872375
1996-04-01,85.0418469628528
1996-05-01,85.5971298519714
1996-06-01,85.712788556248
1996-07-01,86.8857252587811
1996-08-01,87.0322666537285
1996-09-01,86.8699811419686
1996-10-01,86.1602847994964
1996-11-01,87.9654083463478
1996-12-01,86.6925570563505
1997-01-01,89.8970771479872
1997-02-01,90.9375889169062
1997-03-01,90.0599483914012
1997-04-01,91.4919398357551
1997-05-01,92.3421081033349
1997-06-01,91.67394354451
1997-07-01,94.0115383483286
1997-08-01,93.5891523827278
1997-09-01,93.753495354245
1997-10-01,94.8420835745332
1997-11-01,94.3917347749728
1997-12-01,95.3042061989188
1998-01-01,94.9132170995182
1998-02-01,96.4658902483296
1998-03-01,97.2557176636807
1998-04-01,97.4102491145102
1998-05-01,96.8814081494491
1998-06-01,96.1970545814896
1998-07-01,94.450113323064
1998-08-01,96.7788777582638
1998-09-01,98.2103786265833
1998-10-01,99.0423955808911
1998-11-01,99.0988118248447
1998-12-01,100.806997576554
1999-01-01,101.951020888728
1999-02-01,102.067287408875
1999-03-01,101.741054346013
1999-04-01,102.722696990807
1999-05-01,102.175214136439
1999-06-01,103.940306708137
1999-07-01,104.138008849992
1999-08-01,105.636228058987
1999-09-01,106.623267040159
1999-10-01,105.983065315293
1999-11-01,108.339792584453
1999-12-01,110.524327665545
2000-01-01,110.593008310358
2000-02-01,110.126961077697
2000-03-01,112.916866985214
2000-04-01,111.953866229727
2000-05-01,113.778809077619
2000-06-01,114.467577829888
2000-07-01,115.018004140462
2000-08-01,116.420070446719
2000-09-01,116.41467411034
2000-10-01,116.883174223173
2000-11-01,116.671735952355
2000-12-01,115.973155679399
2001-01-01,113.541370276979
2001-02-01,112.488594107201
2001-03-01,111.439742545697
2001-04-01,111.104679114216
2001-05-01,111.550122153433
2001-06-01,110.770106258769
2001-07-01,109.467136311457
2001-08-01,109.350869791309
2001-09-01,107.507285054111
2001-10-01,107.965973646255
2001-11-01,108.078806134163
2001-12-01,105.674492989668
2002-01-01,110.766181650494
2002-02-01,112.254098762767
2002-03-01,111.031092709059
2002-04-01,112.492518715476
2002-05-01,113.549219493529
2002-06-01,112.312967886893
2002-07-01,113.139097928788
2002-08-01,113.344649287193
2002-09-01,111.048753446297
2002-10-01,111.720352037362
2002-11-01,111.051206326469
2002-12-01,109.28709490684
2003-01-01,109.92337202343
2003-02-01,109.863031171201
2003-03-01,109.956731193768
2003-04-01,109.53581695627
2003-05-01,109.857144258789
2003-06-01,108.687120416793
2003-07-01,109.992052668243
2003-08-01,107.821744292148
2003-09-01,110.767653378597
2003-10-01,112.276665260349
2003-11-01,112.331609776199
2003-12-01,112.198663670882
2004-01-01,110.46889257366
2004-02-01,110.577309877258
2004-03-01,112.926187929867
2004-04-01,111.945526437142
2004-05-01,110.971242432865
2004-06-01,113.053247122772
2004-07-01,112.395875236703
2004-08-01,112.822185810579
2004-09-01,114.117797117375
2004-10-01,113.254383296867
2004-11-01,112.943358091071
2004-12-01,113.558049862148
2005-01-01,115.523788031907
2005-02-01,114.67165746019
2005-03-01,113.432462397347
2005-04-01,114.13398612651
2005-05-01,114.309612346818
2005-06-01,113.738091266765
2005-07-01,113.627221082996
2005-08-01,114.867397297907
2005-09-01,114.568145916936
2005-10-01,114.753583657931
2005-11-01,115.114647619234
2005-12-01,115.722961901865
2006-01-01,116.823323946979
2006-02-01,115.935871900786
2006-03-01,115.494353469844
2006-04-01,114.508786216776
2006-05-01,112.925697353833
2006-06-01,112.681881064746
2006-07-01,112.260966827249
2006-08-01,111.540310632745
2006-09-01,109.434267717153
2006-10-01,108.486965394767
2006-11-01,109.071241451713
2006-12-01,110.866259161507
2007-01-01,109.490683961107
2007-02-01,110.145112390969
2007-03-01,110.150018151313
2007-04-01,110.511082112617
2007-05-01,109.626082946596
2007-06-01,109.928277783774
2007-07-01,108.908370208299
2007-08-01,108.599797882674
2007-09-01,108.328018759628
2007-10-01,108.26669675533
2007-11-01,108.044956387791
2007-12-01,105.142217992367
2008-01-01,104.274879563584
2008-02-01,105.126028983232
2008-03-01,102.859077128364
2008-04-01,104.297936637199
2008-05-01,104.907232071899
2008-06-01,104.81549435347
2008-07-01,105.051461426006
2008-08-01,103.461504498582
2008-09-01,103.026854132122
2008-10-01,101.54580508433
2008-11-01,100.135398985489
2008-12-01,95.1428066836079
2009-01-01,91.6194896046938
2009-02-01,90.4239558089108
2009-03-01,89.3456696853445
2009-04-01,88.0947007976766
2009-05-01,86.6710491459071
2009-06-01,85.7261997036921
2009-07-01,86.7770135693331
2009-08-01,87.6046153393314
2009-09-01,88.516596187243
2009-10-01,88.2124390459277
2009-11-01,89.5041257444491
2009-12-01,89.0822303548827
2010-01-01,89.9039452124685
2010-02-01,91.0788748148075
2010-03-01,92.3950903150479
2010-04-01,91.9800629899628
2010-05-01,92.7134741613603
2010-06-01,93.8511199850865
2010-07-01,93.5248869222241
2010-08-01,93.453753397239
2010-09-01,92.873401948568
2010-10-01,92.8326841377145
2010-11-01,91.9540624601407
2010-12-01,93.439526692242
2011-01-01,94.6124939904436
2011-02-01,93.8609315057741
2011-03-01,94.5918897969996
2011-04-01,94.649287193022
2011-05-01,94.4422641065139
2011-06-01,94.4560002354765
2011-07-01,95.8928974401742
2011-08-01,95.9419550436122
2011-09-01,96.6694793025971
2011-10-01,96.9206542321994
2011-11-01,97.3454930779721
2011-12-01,99.0723207189882
2012-01-01,98.6371797764936
2012-02-01,96.8573699237645
2012-03-01,97.3086998753937
2012-04-01,97.9822607705968
2012-05-01,97.7090099194474
2012-06-01,97.7242177765132
2012-07-01,97.7095004954818
2012-08-01,97.1904710511082
2012-09-01,96.1259210565046
2012-10-01,95.2345444020369
2012-11-01,96.0484100430726
2012-12-01,94.9441233896842
2013-01-01,95.855123085527
2013-02-01,96.2446404568244
2013-03-01,96.6748756389753
2013-04-01,95.942936195681
2013-05-01,95.9061429931025
2013-06-01,95.8207827631204
2013-07-01,95.533305206974
2013-08-01,96.1715446277018
2013-09-01,97.4367402203668
2013-10-01,98.741181895782
2013-11-01,98.3168336260437
2013-12-01,96.0371267942818
2014-01-01,96.7298201548258
2014-02-01,98.5341588092738
2014-03-01,97.6364046663592
2014-04-01,98.1083388114324
2014-05-01,99.3259485287625
2014-06-01,99.9592821891465
2014-07-01,100.598012185909
2014-08-01,99.4755742192482
2014-09-01,100.566124743674
2014-10-01,100.808469304658
2014-11-01,99.79837324987
2014-12-01,101.771470060145
2015-01-01,100.727033682951
2015-02-01,99.6134260849089
2015-03-01,100.419933085429
2015-04-01,100.132455529282
2015-05-01,99.8503743095142
2015-06-01,99.1424730919045
2015-07-01,99.4176862471914
2015-08-01,101.094475132701
2015-09-01,100.047585875335
2015-10-01,99.6899559462721
2015-11-01,99.8650915905456
2015-12-01,99.9990188479312
2016-01-01,100.725071378813
2016-02-01,99.9818486867279
2016-03-01,99.5064805094141
2016-04-01,100.050038755507
2016-05-01,98.7769939462917
2016-06-01,99.6830878817908
2016-07-01,99.6080297485307
2016-08-01,99.5383679516488
2016-09-01,99.8489025814111
2016-10-01,98.8098625405952
2016-11-01,99.8646010145112
2016-12-01,100.346346680272
2017-01-01,100.851639995683
2017-02-01,100.6406923009
2017-03-01,101.483011351929
2017-04-01,101.946115128384
2017-05-01,102.53382521757
2017-06-01,102.62899696824
2017-07-01,101.83818840082
2017-08-01,100.483217393864
2017-09-01,100.766770341735
2017-10-01,101.65226008379
2017-11-01,102.977796528684
2017-12-01,102.607411622727
2018-01-01,103.506146917711
2018-02-01,103.667546433022
2018-03-01,104.372013618391
2018-04-01,105.182445227186
2018-05-01,103.83875746902
2018-06-01,105.584226999343
2018-07-01,105.103953061685
2018-08-01,104.656547718331
2018-09-01,105.284485042337
2018-10-01,105.557735893486
2018-11-01,104.910666104139
2018-12-01,104.178726660845
2019-01-01,104.839532579154
2019-02-01,104.20619891877
2019-03-01,104.865533108977
2019-04-01,103.951589956927
2019-05-01,106.192541281973
2019-06-01,105.220710157867
2019-07-01,104.499563387329
2019-08-01,104.213066983252
2019-09-01,104.267030347033
2019-10-01,103.774982584551
2019-11-01,104.089932398622
2019-12-01,102.908625307836
2020-01-01,101.969662778034
2020-02-01,103.023910675916
2020-03-01,93.4993769684364
2020-04-01,74.1878513750846
2020-05-01,82.0630684549798
2020-06-01,92.7115118572228
2020-07-01,96.7165746018976
2020-08-01,98.3815896625818
2020-09-01,99.1277558108731
2020-10-01,99.6369737345591
2020-11-01,100.877149949471
2020-12-01,100.530803269199
2021-01-01,101.897057524946
2021-02-01,100.425819997841
2021-03-01,101.523729162783
2021-04-01,99.2155689210271
2021-05-01,98.6263871037372
2021-06-01,100.511670803858
2021-07-01,99.7586365910852
2021-08-01,100.060831428263
2021-09-01,98.8530332316206
2021-10-01,101.240176214912
2021-11-01,102.234083260565
2021-12-01,102.705526829603
2022-01-01,103.630262654409
2022-02-01,104.245445001521
2022-03-01,105.778985684991
2022-04-01,105.502791377636
2022-05-01,104.639868133162
2022-06-01,105.782419717232
2022-07-01,104.490242442676
2022-08-01,104.264577466862
2022-09-01,104.355824609256
2022-10-01,103.207386112774
2022-11-01,103.278029061724
2022-12-01,102.805604340617
2023-01-01,103.622904013893
2023-02-01,103.925098851071
2023-03-01,104.55450790318
2023-04-01,104.036950186909
2023-05-01,105.984537043396
2023-06-01,105.338448406118
2023-07-01,104.167443412054
2023-08-01,103.223084545874
2023-09-01,103.848078413673
