"Date","CANLORSGPNOSTSAM"
1994-02-01,99.9573601332703
1994-03-01,100.20290600087
1994-04-01,100.450548611162
1994-05-01,100.686826561746
1994-06-01,100.900260889218
1994-07-01,101.08279293863
1994-08-01,101.228840995734
1994-09-01,101.336250758597
1994-10-01,101.409547898281
1994-11-01,101.453427544108
1994-12-01,101.46842012497
1995-01-01,101.448437354503
1995-02-01,101.384888351484
1995-03-01,101.273060869707
1995-04-01,101.121326761901
1995-05-01,100.943299271508
1995-06-01,100.752706315121
1995-07-01,100.56004083653
1995-08-01,100.372084561839
1995-09-01,100.191435994142
1995-10-01,100.015548376431
1995-11-01,99.84137803908
1995-12-01,99.6694635971232
1996-01-01,99.5076605182013
1996-02-01,99.3668717463286
1996-03-01,99.255941901402
1996-04-01,99.1749224023637
1996-05-01,99.1201044908291
1996-06-01,99.0866393322683
1996-07-01,99.0690392632633
1996-08-01,99.0637797763896
1996-09-01,99.0705195403831
1996-10-01,99.0921969396117
1996-11-01,99.1328841879344
1996-12-01,99.1943374792649
1997-01-01,99.2709388310906
1997-02-01,99.3545518089488
1997-03-01,99.4380075313111
1997-04-01,99.5178186098799
1997-05-01,99.5927649606806
1997-06-01,99.6624885741366
1997-07-01,99.7261913585854
1997-08-01,99.7829659748461
1997-09-01,99.8323237693817
1997-10-01,99.8749921990535
1997-11-01,99.9094840390969
1997-12-01,99.9289573120925
1998-01-01,99.9184917669417
1998-02-01,99.8635272758018
1998-03-01,99.7602225363204
1998-04-01,99.6286846491697
1998-05-01,99.4991365439209
1998-06-01,99.4001521990993
1998-07-01,99.3468649138344
1998-08-01,99.3462587490665
1998-09-01,99.3990201518219
1998-10-01,99.4974580123395
1998-11-01,99.6297436814959
1998-12-01,99.7807115927939
1999-01-01,99.9300984659145
1999-02-01,100.059963666554
1999-03-01,100.162114184106
1999-04-01,100.246793326606
1999-05-01,100.331795300362
1999-06-01,100.432775578092
1999-07-01,100.55352323507
1999-08-01,100.69175082346
1999-09-01,100.843399269199
1999-10-01,101.005643836759
1999-11-01,101.175853322697
1999-12-01,101.349767489778
2000-01-01,101.519086459248
2000-02-01,101.673666622032
2000-03-01,101.804061350304
2000-04-01,101.905145010981
2000-05-01,101.972606902939
2000-06-01,102.001607898589
2000-07-01,101.987933016732
2000-08-01,101.928358209799
2000-09-01,101.824184073596
2000-10-01,101.688134051363
2000-11-01,101.535268823433
2000-12-01,101.376450557348
2001-01-01,101.213299807611
2001-02-01,101.042062627522
2001-03-01,100.857945838266
2001-04-01,100.660176755953
2001-05-01,100.452256729836
2001-06-01,100.243382871172
2001-07-01,100.050778234408
2001-08-01,99.8946972023222
2001-09-01,99.7925699056018
2001-10-01,99.7507998970015
2001-11-01,99.7681117554654
2001-12-01,99.8346145241383
2002-01-01,99.9266707168037
2002-02-01,100.018131086404
2002-03-01,100.089807008502
2002-04-01,100.139067655929
2002-05-01,100.171113338165
2002-06-01,100.191916892735
2002-07-01,100.202490822668
2002-08-01,100.200398983157
2002-09-01,100.182081092897
2002-10-01,100.146156599596
2002-11-01,100.090947990721
2002-12-01,100.013365577772
2003-01-01,99.9092732502146
2003-02-01,99.775722058442
2003-03-01,99.6151504352664
2003-04-01,99.4417236348931
2003-05-01,99.2739281580893
2003-06-01,99.1282867060003
2003-07-01,99.0128722904844
2003-08-01,98.9310680076388
2003-09-01,98.8832045400274
2003-10-01,98.8658443640824
2003-11-01,98.875790679874
2003-12-01,98.9119466556318
2004-01-01,98.9752688282835
2004-02-01,99.0676771738662
2004-03-01,99.1890586173587
2004-04-01,99.3322041429628
2004-05-01,99.486276040129
2004-06-01,99.6387320559992
2004-07-01,99.7765007574494
2004-08-01,99.8874661949737
2004-09-01,99.9630567764984
2004-10-01,100.002799329638
2004-11-01,100.011299504403
2004-12-01,99.9978461941514
2005-01-01,99.9783317863619
2005-02-01,99.9705384378546
2005-03-01,99.9900164199848
2005-04-01,100.045279307134
2005-05-01,100.139782824633
2005-06-01,100.271426574692
2005-07-01,100.429318803969
2005-08-01,100.599098658874
2005-09-01,100.766490329334
2005-10-01,100.920143962375
2005-11-01,101.050039052069
2005-12-01,101.147008312373
2006-01-01,101.204111895875
2006-02-01,101.21667540556
2006-03-01,101.185339969365
2006-04-01,101.122438282325
2006-05-01,101.044390628945
2006-06-01,100.966591881569
2006-07-01,100.89964467063
2006-08-01,100.851027383265
2006-09-01,100.826194100097
2006-10-01,100.828565703942
2006-11-01,100.860760397454
2006-12-01,100.92406698686
2007-01-01,101.01596646056
2007-02-01,101.131142193611
2007-03-01,101.260606602544
2007-04-01,101.389321869318
2007-05-01,101.500616013907
2007-06-01,101.5808512896
2007-07-01,101.625528165068
2007-08-01,101.635340184693
2007-09-01,101.614917641679
2007-10-01,101.574218438606
2007-11-01,101.525225469003
2007-12-01,101.480271451849
2008-01-01,101.451131978554
2008-02-01,101.447143948363
2008-03-01,101.472332906384
2008-04-01,101.520844170993
2008-05-01,101.57691026735
2008-06-01,101.613215362553
2008-07-01,101.588837429065
2008-08-01,101.459402146422
2008-09-01,101.191773287915
2008-10-01,100.786094011115
2008-11-01,100.261885997102
2008-12-01,99.6537962361647
2009-01-01,99.015653597817
2009-02-01,98.4060069378192
2009-03-01,97.8764302168649
2009-04-01,97.4583722609866
2009-05-01,97.1715190821161
2009-06-01,97.0238728135339
2009-07-01,97.0021461030518
2009-08-01,97.0858318611103
2009-09-01,97.2518492503441
2009-10-01,97.4714290747094
2009-11-01,97.7167116557162
2009-12-01,97.9634031838995
2010-01-01,98.1914739320249
2010-02-01,98.3867862047248
2010-03-01,98.5438668977361
2010-04-01,98.6708002516308
2010-05-01,98.781690146976
2010-06-01,98.8910242724114
2010-07-01,99.0089802117148
2010-08-01,99.1408551514077
2010-09-01,99.2856714265684
2010-10-01,99.4335622497555
2010-11-01,99.5713106661705
2010-12-01,99.687489526064
2011-01-01,99.7781542926823
2011-02-01,99.8459969403686
2011-03-01,99.9011268664153
2011-04-01,99.9633024651423
2011-05-01,100.052366942115
2011-06-01,100.178039542116
2011-07-01,100.327575773196
2011-08-01,100.477423934513
2011-09-01,100.603011982946
2011-10-01,100.68841913024
2011-11-01,100.724610143537
2011-12-01,100.710395219397
2012-01-01,100.656744580152
2012-02-01,100.578185851897
2012-03-01,100.486959333535
2012-04-01,100.388936873255
2012-05-01,100.28638451472
2012-06-01,100.181141432598
2012-07-01,100.07804802395
2012-08-01,99.9842179904944
2012-09-01,99.9081244128457
2012-10-01,99.8579974114523
2012-11-01,99.8405274148119
2012-12-01,99.8576721997846
2013-01-01,99.901067845279
2013-02-01,99.9594863375094
2013-03-01,100.024328261488
2013-04-01,100.093986891782
2013-05-01,100.170716623227
2013-06-01,100.257112100052
2013-07-01,100.352034243849
2013-08-01,100.451197058045
2013-09-01,100.54709943698
2013-10-01,100.62861773592
2013-11-01,100.686321428467
2013-12-01,100.718794332653
2014-01-01,100.740611366318
2014-02-01,100.772083538918
2014-03-01,100.829787451263
2014-04-01,100.916429734629
2014-05-01,101.025935899656
2014-06-01,101.146418819688
2014-07-01,101.261487102233
2014-08-01,101.352007831209
2014-09-01,101.398284926184
2014-10-01,101.384031957296
2014-11-01,101.29760709474
2014-12-01,101.137563768623
2015-01-01,100.923240877913
2015-02-01,100.682125916912
2015-03-01,100.441237250409
2015-04-01,100.220640711314
2015-05-01,100.033505568618
2015-06-01,99.8847778199572
2015-07-01,99.7674917965254
2015-08-01,99.6704869004765
2015-09-01,99.5838035067971
2015-10-01,99.5026026585919
2015-11-01,99.4240858350995
2015-12-01,99.3440424865621
2016-01-01,99.2532202356055
2016-02-01,99.1444491668135
2016-03-01,99.0204662697658
2016-04-01,98.9029208494035
2016-05-01,98.8191692912564
2016-06-01,98.7887294584423
2016-07-01,98.8073630045328
2016-08-01,98.8613004470303
2016-09-01,98.937763267723
2016-10-01,99.0328855682605
2016-11-01,99.1477097019069
2016-12-01,99.2827985544688
2017-01-01,99.4313613994884
2017-02-01,99.5827169031247
2017-03-01,99.7247366683628
2017-04-01,99.8460512421807
2017-05-01,99.9377173737375
2017-06-01,99.9963369055557
2017-07-01,100.029254904006
2017-08-01,100.048698926786
2017-09-01,100.067751570263
2017-10-01,100.097316079348
2017-11-01,100.145363218079
2017-12-01,100.215451061711
2018-01-01,100.303934802047
2018-02-01,100.40376887651
2018-03-01,100.507006202959
2018-04-01,100.606516268019
2018-05-01,100.695621611996
2018-06-01,100.768047399422
2018-07-01,100.818669953626
2018-08-01,100.84349260248
2018-09-01,100.841249976227
2018-10-01,100.816924861586
2018-11-01,100.779399662829
2018-12-01,100.740785430409
2019-01-01,100.716808163085
2019-02-01,100.721264540155
2019-03-01,100.75956767235
2019-04-01,100.820345716283
2019-05-01,100.885595610777
2019-06-01,100.93929459138
2019-07-01,100.975799208747
2019-08-01,100.995347827158
2019-09-01,101.000891710397
2019-10-01,100.996247793987
2019-11-01,100.984323067304
2019-12-01,100.966188900403
2020-01-01,100.940796013866
2020-02-01,100.905649862833
2020-03-01,93.8514038043423
2020-04-01,90.0442237688893
2020-05-01,88.1100663511556
2020-06-01,90.4900879240758
2020-07-01,92.8642407293536
2020-08-01,95.228465490681
2020-09-01,95.7907657452522
2020-10-01,96.3432536516777
2020-11-01,96.8855142971634
2020-12-01,97.1786030574443
2021-01-01,97.4690843021021
2021-02-01,97.7566418611448
2021-03-01,97.4882317666842
2021-04-01,97.2221721275061
2021-05-01,96.9631038792758
2021-06-01,97.2918493388085
2021-07-01,97.625148311405
2021-08-01,97.9590245425231
2021-09-01,98.4193573279428
2021-10-01,98.8656801963693
2021-11-01,99.2889666594317
2021-12-01,99.371465005085
2022-01-01,99.4815760890862
2022-02-01,99.6128762266999
2022-03-01,99.7566174537714
2022-04-01,99.8998837763788
2022-05-01,100.028685642809
2022-06-01,100.131099124327
2022-07-01,100.201448328276
2022-08-01,100.238867275916
2022-09-01,100.24813010462
2022-10-01,100.242811987703
2022-11-01,100.236994165323
2022-12-01,100.238033730437
2023-01-01,100.239390408017
2023-02-01,100.22850590141
2023-03-01,100.194643198638
2023-04-01,100.137580685305
2023-05-01,100.062201463781
2023-06-01,99.9747497470989
2023-07-01,99.8804195814414
2023-08-01,99.7829429999207
