"Date","CANLOLITOTRSTSAM"
1973-07-01,34.9126519687359
1973-08-01,34.9795396913208
1973-09-01,35.0682154576681
1973-10-01,35.1635723831957
1973-11-01,35.2461793315581
1973-12-01,35.3121704373264
1974-01-01,35.3609279550489
1974-02-01,35.383899075688
1974-03-01,35.3748103756669
1974-04-01,35.3310463711188
1974-05-01,35.2573896485774
1974-06-01,35.1623572189734
1974-07-01,35.0559764717374
1974-08-01,34.9451924719007
1974-09-01,34.8472880069214
1974-10-01,34.7805416818909
1974-11-01,34.7622480255789
1974-12-01,34.8119062734172
1975-01-01,34.945456245971
1975-02-01,35.1518976884701
1975-03-01,35.4055107911732
1975-04-01,35.6886631834146
1975-05-01,35.9797947599252
1975-06-01,36.2641029811104
1975-07-01,36.5276104732196
1975-08-01,36.7606031378017
1975-09-01,36.9625080926248
1975-10-01,37.1446122311919
1975-11-01,37.3192012561751
1975-12-01,37.4914527543904
1976-01-01,37.6624381736258
1976-02-01,37.8227655382665
1976-03-01,37.961637799922
1976-04-01,38.0740369776577
1976-05-01,38.1566739704276
1976-06-01,38.2151025430022
1976-07-01,38.2641951750884
1976-08-01,38.3204115527823
1976-09-01,38.3878653867912
1976-10-01,38.4828532712182
1976-11-01,38.6173096169859
1976-12-01,38.788314682147
1977-01-01,38.9750642575749
1977-02-01,39.1662712216017
1977-03-01,39.3519201021279
1977-04-01,39.5210976234357
1977-05-01,39.6740317985074
1977-06-01,39.8095005563378
1977-07-01,39.928207227986
1977-08-01,40.0380495257534
1977-09-01,40.1531550549495
1977-10-01,40.2822417880668
1977-11-01,40.4282306857689
1977-12-01,40.5878564047408
1978-01-01,40.7535918288928
1978-02-01,40.9297354054966
1978-03-01,41.1192663810505
1978-04-01,41.3161814362077
1978-05-01,41.5104487551768
1978-06-01,41.6927130299259
1978-07-01,41.8595376275693
1978-08-01,42.0106115238625
1978-09-01,42.1468384074554
1978-10-01,42.2599056868583
1978-11-01,42.3515739417793
1978-12-01,42.4205290073326
1979-01-01,42.4692994666627
1979-02-01,42.5059170693813
1979-03-01,42.5418717560855
1979-04-01,42.582706141131
1979-05-01,42.6300804383461
1979-06-01,42.680375731356
1979-07-01,42.7265562972842
1979-08-01,42.763091754077
1979-09-01,42.7828471395074
1979-10-01,42.7915116110765
1979-11-01,42.8039715315515
1979-12-01,42.8247636658822
1980-01-01,42.8487245715946
1980-02-01,42.8539484385633
1980-03-01,42.8521347380175
1980-04-01,42.8745862653143
1980-05-01,42.9532949738678
1980-06-01,43.1110917687628
1980-07-01,43.3403447431393
1980-08-01,43.605088994754
1980-09-01,43.8603010156916
1980-10-01,44.0615347552617
1980-11-01,44.17942324356
1980-12-01,44.205515432895
1981-01-01,44.1657188953595
1981-02-01,44.0978913798627
1981-03-01,44.0194524278175
1981-04-01,43.9222828232837
1981-05-01,43.7895516223088
1981-06-01,43.6146036254443
1981-07-01,43.4085477835038
1981-08-01,43.1879399281656
1981-09-01,42.9757194727655
1981-10-01,42.7911511227342
1981-11-01,42.639167164596
1981-12-01,42.5184375264093
1982-01-01,42.4223270609802
1982-02-01,42.3491309436322
1982-03-01,42.2985515659483
1982-04-01,42.2789824380563
1982-05-01,42.3013885306678
1982-06-01,42.3768945107753
1982-07-01,42.5159086111768
1982-08-01,42.7269973555599
1982-09-01,43.0089493071701
1982-10-01,43.3616635481894
1982-11-01,43.7833003746209
1982-12-01,44.2573677149795
1983-01-01,44.7497159783203
1983-02-01,45.2323943926041
1983-03-01,45.6839674580548
1983-04-01,46.0944920393304
1983-05-01,46.455632539731
1983-06-01,46.7629526695872
1983-07-01,47.0144214040351
1983-08-01,47.2133038024524
1983-09-01,47.3690897526527
1983-10-01,47.4825157496761
1983-11-01,47.5539462126093
1983-12-01,47.5777208328533
1984-01-01,47.5607053065179
1984-02-01,47.5193587673961
1984-03-01,47.4681810684975
1984-04-01,47.4186503794376
1984-05-01,47.3795070405046
1984-06-01,47.3597409794226
1984-07-01,47.3651486843823
1984-08-01,47.3977943034948
1984-09-01,47.4544511353163
1984-10-01,47.5401719308876
1984-11-01,47.6591227582092
1984-12-01,47.8101768827261
1985-01-01,47.9927864258702
1985-02-01,48.1983171715164
1985-03-01,48.4218683232903
1985-04-01,48.6579790842992
1985-05-01,48.9002070224078
1985-06-01,49.1392138753297
1985-07-01,49.3725121136299
1985-08-01,49.5996254297197
1985-09-01,49.815202682252
1985-10-01,50.0136534202957
1985-11-01,50.1864160528481
1985-12-01,50.3265356717278
1986-01-01,50.4448405720334
1986-02-01,50.5591640089405
1986-03-01,50.6831667084602
1986-04-01,50.8150758091338
1986-05-01,50.9475293258625
1986-06-01,51.0771063858593
1986-07-01,51.2156709603664
1986-08-01,51.3753812323291
1986-09-01,51.565240151361
1986-10-01,51.7934107591674
1986-11-01,52.0627162593869
1986-12-01,52.3730434580392
1987-01-01,52.7103964318703
1987-02-01,53.0482133404266
1987-03-01,53.3635874636409
1987-04-01,53.6351957827548
1987-05-01,53.8514813069589
1987-06-01,54.0110356734706
1987-07-01,54.1151667405818
1987-08-01,54.1676954519136
1987-09-01,54.1832165698934
1987-10-01,54.1871110256319
1987-11-01,54.2032360344712
1987-12-01,54.2408320667108
1988-01-01,54.2896359993949
1988-02-01,54.342515486295
1988-03-01,54.3973915397936
1988-04-01,54.4521669555751
1988-05-01,54.5124369879218
1988-06-01,54.5806188637449
1988-07-01,54.6455066990587
1988-08-01,54.7092556109944
1988-09-01,54.7696829857111
1988-10-01,54.8246875121171
1988-11-01,54.8714585610403
1988-12-01,54.8999048950199
1989-01-01,54.8949373949949
1989-02-01,54.8489176649994
1989-03-01,54.7703902941511
1989-04-01,54.680065464184
1989-05-01,54.6022139347924
1989-06-01,54.5560863643231
1989-07-01,54.5475564535243
1989-08-01,54.5682085464766
1989-09-01,54.6060605700507
1989-10-01,54.646749844924
1989-11-01,54.6804605238345
1989-12-01,54.6966360814198
1990-01-01,54.6916253354819
1990-02-01,54.6770094427485
1990-03-01,54.6468549832394
1990-04-01,54.5955407690632
1990-05-01,54.5258767410215
1990-06-01,54.4339727675154
1990-07-01,54.3258468615742
1990-08-01,54.2168791636981
1990-09-01,54.1322034139834
1990-10-01,54.0935695679535
1990-11-01,54.1120858583902
1990-12-01,54.196008953984
1991-01-01,54.343861529351
1991-02-01,54.5508828090817
1991-03-01,54.8043727337623
1991-04-01,55.0817639310601
1991-05-01,55.3538147241097
1991-06-01,55.5926104490687
1991-07-01,55.777115705713
1991-08-01,55.8967149195989
1991-09-01,55.956042276407
1991-10-01,55.9733107068124
1991-11-01,55.9764915419716
1991-12-01,55.9949237801832
1992-01-01,56.0485008100115
1992-02-01,56.1439755320778
1992-03-01,56.2666154161538
1992-04-01,56.4023129502958
1992-05-01,56.5328027244532
1992-06-01,56.6403501311667
1992-07-01,56.7184738192736
1992-08-01,56.7711844608458
1992-09-01,56.8104504272862
1992-10-01,56.8554438695641
1992-11-01,56.9162914437715
1992-12-01,56.9982452569045
1993-01-01,57.0971901676443
1993-02-01,57.2050341806987
1993-03-01,57.314387458219
1993-04-01,57.4236241002206
1993-05-01,57.5440736724346
1993-06-01,57.6853083428571
1993-07-01,57.8553135153353
1993-08-01,58.0597540186078
1993-09-01,58.2906843738177
1993-10-01,58.5388256021565
1993-11-01,58.7968840624082
1993-12-01,59.0621264030261
1994-01-01,59.3271480855376
1994-02-01,59.5812277910271
1994-03-01,59.8168369805511
1994-04-01,60.0266906934274
1994-05-01,60.2127484523515
1994-06-01,60.3726350000732
1994-07-01,60.5078817174329
1994-08-01,60.6098928804996
1994-09-01,60.6687234468492
1994-10-01,60.6845106216888
1994-11-01,60.6565502250957
1994-12-01,60.5890946984433
1995-01-01,60.4878622359554
1995-02-01,60.3586810278037
1995-03-01,60.225707875862
1995-04-01,60.1149230500889
1995-05-01,60.0469647307612
1995-06-01,60.0325178067008
1995-07-01,60.0645367104272
1995-08-01,60.1267217582289
1995-09-01,60.2086352267845
1995-10-01,60.3181871466128
1995-11-01,60.4743963919468
1995-12-01,60.6855944244365
1996-01-01,60.9455267268879
1996-02-01,61.2402963157313
1996-03-01,61.5609187074193
1996-04-01,61.9005857976094
1996-05-01,62.2428483902856
1996-06-01,62.5720120998211
1996-07-01,62.8789844647392
1996-08-01,63.1711883373933
1996-09-01,63.4567021637259
1996-10-01,63.7457646157276
1996-11-01,64.0484098268508
1996-12-01,64.3556046534207
1997-01-01,64.6643421672627
1997-02-01,64.9710043873744
1997-03-01,65.2808338805775
1997-04-01,65.6014290060344
1997-05-01,65.9248759809983
1997-06-01,66.230319252473
1997-07-01,66.4987854881806
1997-08-01,66.703704714949
1997-09-01,66.8571639328517
1997-10-01,66.975474387856
1997-11-01,67.0777768042457
1997-12-01,67.1764449993163
1998-01-01,67.268631843856
1998-02-01,67.3483032062765
1998-03-01,67.3912471397466
1998-04-01,67.3762737796712
1998-05-01,67.3092468446661
1998-06-01,67.2244423875263
1998-07-01,67.1797907597324
1998-08-01,67.2219175893592
1998-09-01,67.3690330971555
1998-10-01,67.6246968378962
1998-11-01,67.9665174959378
1998-12-01,68.3684606112268
1999-01-01,68.7975832576922
1999-02-01,69.2174892674579
1999-03-01,69.6095842949654
1999-04-01,69.9630489917271
1999-05-01,70.2814793818448
1999-06-01,70.5755527392618
1999-07-01,70.8586695951242
1999-08-01,71.1509587718145
1999-09-01,71.4608931628476
1999-10-01,71.7935597454161
1999-11-01,72.1482537544429
1999-12-01,72.5087324814898
2000-01-01,72.854134706629
2000-02-01,73.1795428462773
2000-03-01,73.4787031150529
2000-04-01,73.7424882040705
2000-05-01,73.9758122568559
2000-06-01,74.1763013391008
2000-07-01,74.32916746843
2000-08-01,74.4161200419546
2000-09-01,74.4277314522676
2000-10-01,74.3761735171825
2000-11-01,74.2907262677134
2000-12-01,74.2098254281496
2001-01-01,74.1594329300785
2001-02-01,74.1587548231644
2001-03-01,74.2189355974835
2001-04-01,74.329842744348
2001-05-01,74.4708910609044
2001-06-01,74.6278483102632
2001-07-01,74.8109485554751
2001-08-01,75.039904348166
2001-09-01,75.3295654293203
2001-10-01,75.7027834027377
2001-11-01,76.1758160419775
2001-12-01,76.7107977779322
2002-01-01,77.2601573813802
2002-02-01,77.768053271815
2002-03-01,78.1838013451643
2002-04-01,78.4771022147448
2002-05-01,78.6485703477282
2002-06-01,78.7126934807243
2002-07-01,78.698297380246
2002-08-01,78.656284838654
2002-09-01,78.6170096462396
2002-10-01,78.5923284404277
2002-11-01,78.5964686444547
2002-12-01,78.6281114980305
2003-01-01,78.6769526738237
2003-02-01,78.7354709902573
2003-03-01,78.8336015402017
2003-04-01,79.0009825255743
2003-05-01,79.2424284043504
2003-06-01,79.5532073790724
2003-07-01,79.9314178098416
2003-08-01,80.3502426812981
2003-09-01,80.7932243663045
2003-10-01,81.2333846278153
2003-11-01,81.6544802339202
2003-12-01,82.0387906667115
2004-01-01,82.3773621530235
2004-02-01,82.656660352075
2004-03-01,82.8747253788584
2004-04-01,83.0308906983473
2004-05-01,83.1322075512406
2004-06-01,83.20478332416
2004-07-01,83.2643122218166
2004-08-01,83.32036237498
2004-09-01,83.3887022983339
2004-10-01,83.4789683882904
2004-11-01,83.5963155144752
2004-12-01,83.7364310983063
2005-01-01,83.8788263650017
2005-02-01,84.0017876663462
2005-03-01,84.1036955792356
2005-04-01,84.1956224565745
2005-05-01,84.2973603636561
2005-06-01,84.4173196853639
2005-07-01,84.5570278474979
2005-08-01,84.7202063762217
2005-09-01,84.9178147983184
2005-10-01,85.1506130669512
2005-11-01,85.4066028042625
2005-12-01,85.6635084313213
2006-01-01,85.9005851699511
2006-02-01,86.0924865615997
2006-03-01,86.2390879474126
2006-04-01,86.3453407881092
2006-05-01,86.4158346742463
2006-06-01,86.4792210804917
2006-07-01,86.54862312446
2006-08-01,86.637697696699
2006-09-01,86.7557784330625
2006-10-01,86.9165823239588
2006-11-01,87.1185013599082
2006-12-01,87.3418675080461
2007-01-01,87.5504708780776
2007-02-01,87.740417595227
2007-03-01,87.9118938744821
2007-04-01,88.063102789208
2007-05-01,88.1863022458402
2007-06-01,88.2805140706931
2007-07-01,88.3477589271087
2007-08-01,88.3907499242655
2007-09-01,88.4151213862717
2007-10-01,88.4206338012284
2007-11-01,88.4148500781069
2007-12-01,88.4119815317126
2008-01-01,88.4352668133182
2008-02-01,88.4792225684106
2008-03-01,88.5188845945234
2008-04-01,88.5312252703714
2008-05-01,88.4780369861582
2008-06-01,88.3190746584514
2008-07-01,88.030534465583
2008-08-01,87.6018199793853
2008-09-01,87.0574720514545
2008-10-01,86.4690712367876
2008-11-01,85.9363388964186
2008-12-01,85.5476838597031
2009-01-01,85.3777349310645
2009-02-01,85.4455557106648
2009-03-01,85.7454636159076
2009-04-01,86.2509059690925
2009-05-01,86.8976012065305
2009-06-01,87.6329954047492
2009-07-01,88.4005114700686
2009-08-01,89.1374264944351
2009-09-01,89.7987925035656
2009-10-01,90.3664353639844
2009-11-01,90.8494929597144
2009-12-01,91.26778244292
2010-01-01,91.6170459353526
2010-02-01,91.8786991327066
2010-03-01,92.0605734460238
2010-04-01,92.1558110715588
2010-05-01,92.1771602548261
2010-06-01,92.1501314494262
2010-07-01,92.1265996959593
2010-08-01,92.1534791134855
2010-09-01,92.2525426202478
2010-10-01,92.4178378285074
2010-11-01,92.6230889481417
2010-12-01,92.8364402225876
2011-01-01,93.0129398246082
2011-02-01,93.1047420687166
2011-03-01,93.0978688205637
2011-04-01,93.0134461529061
2011-05-01,92.8818240304285
2011-06-01,92.7534400349147
2011-07-01,92.6568240321606
2011-08-01,92.6050621254833
2011-09-01,92.6122752802397
2011-10-01,92.6742007746155
2011-11-01,92.7863184061066
2011-12-01,92.9306438731379
2012-01-01,93.0902784167447
2012-02-01,93.2430748378336
2012-03-01,93.376727962962
2012-04-01,93.4815006073269
2012-05-01,93.5626019388312
2012-06-01,93.6329115085499
2012-07-01,93.715336508111
2012-08-01,93.8250796444356
2012-09-01,93.9643577069091
2012-10-01,94.1251727723761
2012-11-01,94.3135884157023
2012-12-01,94.5262824147534
2013-01-01,94.7548462587346
2013-02-01,94.9774392787384
2013-03-01,95.1782573965569
2013-04-01,95.3740599654859
2013-05-01,95.5984515522269
2013-06-01,95.8578724770099
2013-07-01,96.1483167375996
2013-08-01,96.4559833555558
2013-09-01,96.7514441396081
2013-10-01,97.0095575932904
2013-11-01,97.2233489770863
2013-12-01,97.403132833147
2014-01-01,97.5828409409881
2014-02-01,97.7880913173821
2014-03-01,98.0135639369519
2014-04-01,98.2506052935678
2014-05-01,98.4917581636459
2014-06-01,98.7235976983988
2014-07-01,98.9333989257886
2014-08-01,99.1035370927463
2014-09-01,99.2244064111465
2014-10-01,99.2958552369837
2014-11-01,99.3305882629056
2014-12-01,99.3386122093933
2015-01-01,99.3258817290668
2015-02-01,99.3200022024032
2015-03-01,99.3439977041611
2015-04-01,99.3960018003117
2015-05-01,99.4664285017957
2015-06-01,99.5293863792318
2015-07-01,99.5639855321132
2015-08-01,99.5720677715963
2015-09-01,99.5737663072844
2015-10-01,99.5885359070987
2015-11-01,99.6239883187761
2015-12-01,99.6874540612252
2016-01-01,99.8022915867891
2016-02-01,99.9873039429208
2016-03-01,100.245677247402
2016-04-01,100.554255355822
2016-05-01,100.890426384076
2016-06-01,101.237809941357
2016-07-01,101.58657885213
2016-08-01,101.929749468342
2016-09-01,102.278543422829
2016-10-01,102.638660123699
2016-11-01,103.013411772024
2016-12-01,103.379038548585
2017-01-01,103.707538406289
2017-02-01,103.989138389446
2017-03-01,104.22638019815
2017-04-01,104.436501202093
2017-05-01,104.633664321406
2017-06-01,104.824921811359
2017-07-01,105.02134918159
2017-08-01,105.233152467197
2017-09-01,105.445472845145
2017-10-01,105.64884650281
2017-11-01,105.824459541481
2017-12-01,105.945549118886
2018-01-01,105.998207670878
2018-02-01,106.012949745101
2018-03-01,106.030205520034
2018-04-01,106.06900605997
2018-05-01,106.134457719434
2018-06-01,106.199374743479
2018-07-01,106.230563113091
2018-08-01,106.215664252439
2018-09-01,106.149440374854
2018-10-01,106.045231394462
2018-11-01,105.922337038913
2018-12-01,105.809546363158
2019-01-01,105.748108510071
2019-02-01,105.740093271524
2019-03-01,105.780909328584
2019-04-01,105.846438831322
2019-05-01,105.920871414299
2019-06-01,105.983720688489
2019-07-01,106.036546135634
2019-08-01,106.093671993696
2019-09-01,106.176682319025
2019-10-01,106.301048937786
2019-11-01,106.482824834096
2019-12-01,106.728719343085
2020-01-01,107.048625029107
2020-02-01,107.433176091024
2020-03-01,105.6221707971
2020-04-01,104.62357896996
2020-05-01,105.893149654096
2020-06-01,107.282429825924
2020-07-01,108.018725507344
2020-08-01,108.576654137475
2020-09-01,109.290606987931
2020-10-01,109.495729474426
2020-11-01,110.03376961235
2020-12-01,111.152460978748
2021-01-01,111.667475347125
2021-02-01,112.153558923559
2021-03-01,113.022701658625
2021-04-01,113.151609342919
2021-05-01,113.679431503446
2021-06-01,114.563895962327
2021-07-01,114.801641371508
2021-08-01,114.88406531711
2021-09-01,114.936085506332
2021-10-01,114.974325866012
2021-11-01,114.981772019896
2021-12-01,114.93523148906
2022-01-01,114.836276769599
2022-02-01,114.681199502143
2022-03-01,114.437550215996
2022-04-01,114.079727537569
2022-05-01,113.60071425469
2022-06-01,113.05843011602
2022-07-01,112.525620522321
2022-08-01,112.057134467562
2022-09-01,111.676292772872
2022-10-01,111.393944410698
2022-11-01,111.207801098194
2022-12-01,111.100527521681
2023-01-01,111.052113818111
2023-02-01,111.036883371961
2023-03-01,111.056386813105
2023-04-01,111.10808073867
2023-05-01,111.177562709248
2023-06-01,111.258639558309
2023-07-01,111.36162615081
2023-08-01,111.464839208189
