"Date","LRIN24MACAM156S"
2012-12-01,35.5591886060437
2013-01-01,35.3257148779474
2013-02-01,35.4316698556982
2013-03-01,35.5122124688178
2013-04-01,34.8709473910206
2013-05-01,33.977091650417
2013-06-01,34.4842492102187
2013-07-01,34.8298211054597
2013-08-01,34.148217694009
2013-09-01,35.2864090473291
2013-10-01,34.6739854339997
2013-11-01,35.2595281655093
2013-12-01,34.6731131435693
2014-01-01,35.3227773381612
2014-02-01,35.4575601610992
2014-03-01,34.6846883486717
2014-04-01,36.0653096131969
2014-05-01,35.5039585553615
2014-06-01,35.7767080287097
2014-07-01,35.5863891002993
2014-08-01,35.2886028017791
2014-09-01,34.2266361448048
2014-10-01,34.1482404611816
2014-11-01,34.2995182756269
2014-12-01,33.8986806808093
2015-01-01,34.1806413136948
2015-02-01,33.5699371190803
2015-03-01,34.0314638690617
2015-04-01,34.3269247968944
2015-05-01,34.0183181005825
2015-06-01,34.6446579513988
2015-07-01,34.647057986109
2015-08-01,34.2898215791828
2015-09-01,34.8346530064994
2015-10-01,35.1150581342682
2015-11-01,36.2248884973822
2015-12-01,35.7515564994132
2016-01-01,35.6087018243435
2016-02-01,35.6947712741017
2016-03-01,36.2292888401525
2016-04-01,35.5115759986368
2016-05-01,35.5349722272953
2016-06-01,36.3362296241928
2016-07-01,36.4633061021803
2016-08-01,36.0192940088458
2016-09-01,34.9929533491681
2016-10-01,34.9377629420843
2016-11-01,35.0865282431677
2016-12-01,34.8517627126293
2017-01-01,33.6517463167259
2017-02-01,34.343160694729
2017-03-01,34.0525781897302
2017-04-01,35.1457271350082
2017-05-01,34.1894438071146
2017-06-01,34.7193318421004
2017-07-01,35.130486330208
2017-08-01,35.1252458062794
2017-09-01,35.766765821647
2017-10-01,34.685327867864
2017-11-01,33.9004337036284
2017-12-01,34.0728881977611
2018-01-01,34.3200796139871
2018-02-01,34.9272082020192
2018-03-01,34.615842243142
2018-04-01,35.0768610439657
2018-05-01,34.8791024753187
2018-06-01,34.3916302600214
2018-07-01,34.6403331335875
2018-08-01,35.2599175815637
2018-09-01,35.1954529465125
2018-10-01,34.9826469950861
2018-11-01,34.8453200981134
2018-12-01,35.2607957281537
2019-01-01,34.0252317014769
2019-02-01,34.4871776490942
2019-03-01,34.4018076640479
2019-04-01,33.7403895970046
2019-05-01,34.4925044165059
2019-06-01,34.9167598017456
2019-07-01,34.7156273237068
2019-08-01,34.3164406389405
2019-09-01,34.8422315211878
2019-10-01,34.8147935117405
2019-11-01,34.711929702208
2019-12-01,35.1250044089768
2020-01-01,35.7193429407935
2020-02-01,35.1078945159238
2020-03-01,40.4343140628743
2020-04-01,45.7864809276522
2020-05-01,42.1809445342371
2020-06-01,36.1781240936856
2020-07-01,36.0460656006011
2020-08-01,35.4548071596531
2020-09-01,34.9069608227081
2020-10-01,35.6338715135512
2020-11-01,36.0742907828036
2020-12-01,37.0000654594923
2021-01-01,36.9059338956965
2021-02-01,36.4700793430164
2021-03-01,35.0640378832298
2021-04-01,35.95485683386
2021-05-01,37.9783111278764
2021-06-01,35.8896363962442
2021-07-01,35.2267295728051
2021-08-01,35.7828420631041
2021-09-01,34.8491916216837
2021-10-01,36.537175713068
2021-11-01,34.8962026794899
2021-12-01,34.7744850401354
2022-01-01,36.0751814121043
2022-02-01,34.8544073525653
2022-03-01,36.2260978621553
2022-04-01,34.8602230963681
2022-05-01,34.7057712057234
2022-06-01,35.6010734868708
2022-07-01,36.4753969314124
2022-08-01,35.8545513510968
2022-09-01,35.540235332789
2022-10-01,34.9437131750619
2022-11-01,35.4335455417542
2022-12-01,34.8282424829471
2023-01-01,34.5005241540229
2023-02-01,35.0338246613817
2023-03-01,35.1280807845059
2023-04-01,35.3577081223679
2023-05-01,34.9812574300999
2023-06-01,34.2245583224208
2023-07-01,34.550416382356
2023-08-01,34.8952241545697
2023-09-01,35.9462999252197
2023-10-01,35.1725740656422
2023-11-01,35.708768763383
