"Date","CPGRLE01CAM659N"
1970-10-01,2.87576346902399
1970-11-01,3.19906846850172
1970-12-01,1.58647297384483
1971-01-01,1.4572908996249
1971-02-01,2.15354243389793
1971-03-01,2.07922150626002
1971-04-01,2.47528477282738
1971-05-01,2.10865357737763
1971-06-01,2.84852933684034
1971-07-01,2.53230454731591
1971-08-01,3.42248590048183
1971-09-01,3.3589612178012
1971-10-01,3.87007491159379
1971-11-01,3.64999859071299
1971-12-01,4.48637863325278
1972-01-01,4.39418870162345
1972-02-01,4.34947763969986
1972-03-01,5.1024272069674
1972-04-01,4.73974191487277
1972-05-01,4.95433216135231
1972-06-01,4.34936700986152
1972-07-01,4.60873143580616
1972-08-01,4.50341372797704
1972-09-01,5.37807875217548
1972-10-01,4.84729728545605
1972-11-01,4.89468793095808
1972-12-01,4.94560788871256
1973-01-01,5.14906423261014
1973-02-01,5.46117026136556
1973-03-01,4.77989597860786
1973-04-01,5.59739524876428
1973-05-01,5.78560737654652
1973-06-01,6.46661980083412
1973-07-01,6.57742766003918
1973-08-01,6.76949336868772
1973-09-01,6.62421633867124
1973-10-01,7.00307900192538
1973-11-01,7.86433928016718
1973-12-01,7.74824439275694
1974-01-01,7.93938331674079
1974-02-01,7.8383322474738
1974-03-01,9.17111502490889
1974-04-01,8.91993710798489
1974-05-01,10.2664338422532
1974-06-01,10.2024164127343
1974-07-01,9.77925375530897
1974-08-01,10.1038427567367
1974-09-01,10.6713327757609
1974-10-01,11.4019718634617
1974-11-01,11.3301096746005
1974-12-01,12.1496439906672
1975-01-01,11.1910409948278
1975-02-01,11.7918124913328
1975-03-01,10.8163770090414
1975-04-01,10.6154999485067
1975-05-01,10.1342445908761
1975-06-01,10.2195278109231
1975-07-01,10.3067368738068
1975-08-01,10.1324595654983
1975-09-01,9.60265274029351
1975-10-01,9.20592578402401
1975-11-01,9.49834688649663
1975-12-01,8.87270270265877
1976-01-01,9.34553488781298
1976-02-01,8.99426682138034
1976-03-01,9.17416208703291
1976-04-01,8.86082854761618
1976-05-01,8.22902499653558
1976-06-01,8.25009428138544
1976-07-01,8.13361004031762
1976-08-01,7.20011424999828
1976-09-01,7.33530375624084
1976-10-01,7.2292335159695
1976-11-01,6.74972024878788
1976-12-01,6.61827487110076
1977-01-01,7.0813841468268
1977-02-01,6.64532682290115
1977-03-01,7.23398414165007
1977-04-01,7.19405765741958
1977-05-01,7.95111073009605
1977-06-01,7.373949235814
1977-07-01,7.81761761618407
1977-08-01,7.52143064993503
1977-09-01,7.81965037651935
1977-10-01,7.90212150348047
1977-11-01,7.90107311381717
1977-12-01,8.0089338239999
1978-01-01,7.7820816360572
1978-02-01,8.2196382640492
1978-03-01,7.62170322819385
1978-04-01,7.16768910137224
1978-05-01,7.03072655825938
1978-06-01,7.60638940652837
1978-07-01,7.32409945283212
1978-08-01,8.06732378940022
1978-09-01,7.17033135784882
1978-10-01,7.93283395280055
1978-11-01,8.00383317910296
1978-12-01,7.70171719266308
1979-01-01,7.21889762416484
1979-02-01,7.57377166875152
1979-03-01,7.86500503228839
1979-04-01,8.60067619459904
1979-05-01,8.72006719015194
1979-06-01,8.66542381043016
1979-07-01,8.2277351390435
1979-08-01,8.14002318993293
1979-09-01,9.12957594247928
1979-10-01,8.29395042909402
1979-11-01,8.86287119670189
1979-12-01,8.96560753742226
1980-01-01,9.31600619345196
1980-02-01,9.3259173431166
1980-03-01,9.01210314144529
1980-04-01,9.11651503622901
1980-05-01,9.13118617849249
1980-06-01,9.43198031664584
1980-07-01,9.589323397096
1980-08-01,10.184896135858
1980-09-01,9.7667005753585
1980-10-01,9.55262499791203
1980-11-01,9.6594005264249
1980-12-01,9.70759273058268
1981-01-01,10.640845124978
1981-02-01,10.4200037422073
1981-03-01,11.0316596875024
1981-04-01,10.8344931432363
1981-05-01,10.5566517628897
1981-06-01,10.9337974139091
1981-07-01,10.9892488556747
1981-08-01,10.9493536176983
1981-09-01,11.2102787756926
1981-10-01,11.971506022585
1981-11-01,11.7939341426968
1981-12-01,11.9413402407667
1982-01-01,11.2889644169494
1982-02-01,11.4040967290465
1982-03-01,11.3488652264533
1982-04-01,11.2346845300329
1982-05-01,11.3704108067874
1982-06-01,11.0833706060505
1982-07-01,11.0102211293193
1982-08-01,10.610615771727
1982-09-01,10.2278691137742
1982-10-01,10.188018803969
1982-11-01,9.572242968831
1982-12-01,9.25500746043044
1983-01-01,8.44138124181865
1983-02-01,8.06262181161123
1983-03-01,7.58341172987104
1983-04-01,7.34191977759748
1983-05-01,6.38631475420345
1983-06-01,5.76028785412587
1983-07-01,5.61405685675323
1983-08-01,5.576197497672
1983-09-01,5.44296436498102
1983-10-01,5.03234894511061
1983-11-01,4.71098705253381
1983-12-01,4.57635693454688
1984-01-01,4.86310139845035
1984-02-01,4.44156202795058
1984-03-01,4.14605915749687
1984-04-01,4.20676646140343
1984-05-01,4.12424444583289
1984-06-01,4.21869053064235
1984-07-01,3.78522801406573
1984-08-01,3.50346316253106
1984-09-01,3.57071350259485
1984-10-01,3.21839616605129
1984-11-01,3.33082924912225
1984-12-01,3.2281407127001
1985-01-01,3.23175169011046
1985-02-01,3.54670165154695
1985-03-01,3.531622604477
1985-04-01,3.53289279919087
1985-05-01,4.01475035358643
1985-06-01,4.07300390509988
1985-07-01,4.65419539114541
1985-08-01,4.47124559922442
1985-09-01,4.33019352498047
1985-10-01,4.32144160407378
1985-11-01,4.23091089027734
1985-12-01,4.59774634995543
1986-01-01,4.56996011428547
1986-02-01,4.65276705980206
1986-03-01,5.17602902272656
1986-04-01,5.32944053846792
1986-05-01,5.59598002725265
1986-06-01,5.23327316174205
1986-07-01,5.4101590191972
1986-08-01,5.39931464264819
1986-09-01,5.16457669061205
1986-10-01,5.5665572079
1986-11-01,5.69692252234369
1986-12-01,5.63834366883896
1987-01-01,5.49366709248717
1987-02-01,5.12927894155985
1987-03-01,4.58987443215642
1987-04-01,4.77236578484577
1987-05-01,4.4697915971051
1987-06-01,4.23363861846146
1987-07-01,4.11869434535966
1987-08-01,4.40873896348032
1987-09-01,4.46532537363638
1987-10-01,4.0280634439596
1987-11-01,4.1198770550561
1987-12-01,4.16454079235704
1988-01-01,4.07149302849902
1988-02-01,4.45536468837681
1988-03-01,5.11983041108932
1988-04-01,4.55464717781972
1988-05-01,4.52326534857223
1988-06-01,4.77012955431308
1988-07-01,4.63351816472448
1988-08-01,4.50810411094266
1988-09-01,4.6803200730999
1988-10-01,5.10128257675659
1988-11-01,5.02975344461459
1988-12-01,4.90911374040639
1989-01-01,5.33831082988544
1989-02-01,5.25348314288678
1989-03-01,5.01445256448462
1989-04-01,5.04287263994066
1989-05-01,5.43498131558573
1989-06-01,5.55853444661732
1989-07-01,5.69031432872702
1989-08-01,5.71153098361926
1989-09-01,5.79040158413598
1989-10-01,5.48117516731884
1989-11-01,5.40377871822404
1989-12-01,5.45237272892131
1990-01-01,5.33255781864743
1990-02-01,5.20148222692901
1990-03-01,4.90904098156066
1990-04-01,4.84964964421003
1990-05-01,4.46487740237121
1990-06-01,4.24685838578511
1990-07-01,3.9795250538627
1990-08-01,4.04153165815631
1990-09-01,4.01561837552104
1990-10-01,4.15434517450738
1990-11-01,4.29230252090147
1990-12-01,4.09469837004996
1991-01-01,6.3391971743761
1991-02-01,6.40463308856548
1991-03-01,6.78205517079775
1991-04-01,6.72490866412209
1991-05-01,6.52945183970611
1991-06-01,6.57145971492693
1991-07-01,6.32382596824744
1991-08-01,6.40970898633414
1991-09-01,6.06466773751854
1991-10-01,5.6766260541237
1991-11-01,5.64473941108404
1991-12-01,5.33128938206531
1992-01-01,3.02121181529386
1992-02-01,2.63674832052491
1992-03-01,2.30178585216781
1992-04-01,2.30068584829558
1992-05-01,2.02767487346634
1992-06-01,1.85885028211568
1992-07-01,1.83625709519215
1992-08-01,1.52549018661786
1992-09-01,1.74555002672718
1992-10-01,1.70953774579144
1992-11-01,1.73814159011251
1992-12-01,1.99148136793624
1993-01-01,2.05344512114753
1993-02-01,2.21468454847635
1993-03-01,1.82299419656415
1993-04-01,1.79964220513063
1993-05-01,1.7656460573977
1993-06-01,1.6727290708151
1993-07-01,1.86476065924631
1993-08-01,2.03419912474636
1993-09-01,1.91874363763369
1993-10-01,2.0433504228687
1993-11-01,2.09240406359177
1993-12-01,1.87659191595532
1994-01-01,1.6510868794546
1994-02-01,0.250242542955059
1994-03-01,0.373414118152619
1994-04-01,0.255151243425084
1994-05-01,-0.155579256353649
1994-06-01,0.0358247071483726
1994-07-01,-0.058499797359249
1994-08-01,-0.232136707195473
1994-09-01,0.127373215396292
1994-10-01,-0.363638974639692
1994-11-01,-0.315205245264644
1994-12-01,0.127130624588018
1995-01-01,0.267958595422286
1995-02-01,1.73739025872132
1995-03-01,1.86698907121616
1995-04-01,2.09872978961378
1995-05-01,2.72032896510647
1995-06-01,2.60167881083447
1995-07-01,2.72426993220641
1995-08-01,2.63510700880421
1995-09-01,2.40368275095844
1995-10-01,2.52384681596378
1995-11-01,2.44154238468777
1995-12-01,1.77674023023641
1996-01-01,1.82269069401793
1996-02-01,1.53608241522946
1996-03-01,1.63928730172368
1996-04-01,1.45562105794683
1996-05-01,1.45168207887782
1996-06-01,1.49055657329813
1996-07-01,1.40617908382105
1996-08-01,1.41530416240961
1996-09-01,1.36759659021256
1996-10-01,1.37829421710372
1996-11-01,1.3535616845507
1996-12-01,1.83561603867591
1997-01-01,1.78396694788939
1997-02-01,1.80694971181225
1997-03-01,1.64286320879014
1997-04-01,1.89183890520815
1997-05-01,1.7156533781007
1997-06-01,1.8822498236299
1997-07-01,1.58705449026022
1997-08-01,1.61027150459675
1997-09-01,1.62507972371571
1997-10-01,1.70182229324505
1997-11-01,1.0671168460549
1997-12-01,0.984801919744297
1998-01-01,1.25796586463405
1998-02-01,1.55761443353017
1998-03-01,1.54334808109678
1998-04-01,1.22729665531592
1998-05-01,1.35894219223824
1998-06-01,1.17263478180998
1998-07-01,1.34505876406134
1998-08-01,1.41397285283538
1998-09-01,1.30897586963163
1998-10-01,1.60035571255363
1998-11-01,1.59776628794108
1998-12-01,1.39189485026612
1999-01-01,0.977885343254606
1999-02-01,0.818675535228352
1999-03-01,1.03277301531194
1999-04-01,1.43798136292854
1999-05-01,1.41829884905558
1999-06-01,1.69751113091146
1999-07-01,1.6481419103693
1999-08-01,1.615685725841
1999-09-01,1.97156569442506
1999-10-01,1.62578638978804
1999-11-01,1.67964310209693
1999-12-01,1.81420493827833
2000-01-01,1.54584620671767
2000-02-01,1.77755433508699
2000-03-01,1.81460874306634
2000-04-01,1.47455134669734
2000-05-01,1.56773760915674
2000-06-01,1.55054247002308
2000-07-01,1.64484346986648
2000-08-01,1.66781707756487
2000-09-01,1.49809832257467
2000-10-01,1.67603716484038
2000-11-01,1.86162950920573
2000-12-01,2.07915137762085
2001-01-01,2.09162236561865
2001-02-01,2.12144343789691
2001-03-01,1.76430486656369
2001-04-01,2.24963186006454
2001-05-01,2.26948232184802
2001-06-01,2.28223850309629
2001-07-01,2.35223987528401
2001-08-01,2.38622751406178
2001-09-01,2.26620753448697
2001-10-01,2.00225112809373
2001-11-01,1.65011897723984
2001-12-01,1.6593861463217
2002-01-01,1.73977338842069
2002-02-01,1.77906776520928
2002-03-01,2.24320113675378
2002-04-01,2.29634150490089
2002-05-01,2.43707350107523
2002-06-01,2.47802647066105
2002-07-01,2.81369884269683
2002-08-01,2.91971752647187
2002-09-01,2.88251715643312
2002-10-01,3.15289582730746
2002-11-01,3.71309655545051
2002-12-01,3.72220250265555
2003-01-01,3.84482510268872
2003-02-01,3.76989325606213
2003-03-01,3.31971916205665
2003-04-01,2.8898715022783
2003-05-01,2.7657082777109
2003-06-01,2.20556749491943
2003-07-01,1.67600723763494
2003-08-01,1.492489963212
2003-09-01,1.80718377454109
2003-10-01,1.81357429982126
2003-11-01,1.88016108050084
2003-12-01,1.68983308734779
2004-01-01,1.6595188463689
2004-02-01,1.14953446874303
2004-03-01,1.39038941167186
2004-04-01,1.38828474191143
2004-05-01,1.2603093619701
2004-06-01,1.54364413743758
2004-07-01,1.55301081615218
2004-08-01,1.26012974212431
2004-09-01,1.27757438923553
2004-10-01,1.00704592167972
2004-11-01,1.2333747247777
2004-12-01,1.37161026480835
2005-01-01,1.27299558620954
2005-02-01,1.51730496867081
2005-03-01,1.46067019769322
2005-04-01,1.19400785068326
2005-05-01,1.35132597127735
2005-06-01,1.35381905605614
2005-07-01,1.13804166086236
2005-08-01,1.47129313610066
2005-09-01,1.36432810369914
2005-10-01,1.44099782307677
2005-11-01,1.38176287953583
2005-12-01,1.33274615589163
2006-01-01,0.998542302979348
2006-02-01,1.14459431523324
2006-03-01,1.2790294147368
2006-04-01,1.24572029503136
2006-05-01,1.30751995333849
2006-06-01,1.11321989519866
2006-07-01,0.915387264233943
2006-08-01,1.06638070285636
2006-09-01,1.54323476728304
2006-10-01,1.81182542951509
2006-11-01,1.45592034064915
2006-12-01,1.38484944911926
2007-01-01,1.93116259191206
2007-02-01,1.92722957700016
2007-03-01,1.68551921447295
2007-04-01,2.17915765369746
2007-05-01,2.02039626049131
2007-06-01,2.15849479161836
2007-07-01,2.72089130136387
2007-08-01,2.53111339821705
2007-09-01,2.14246718427967
2007-10-01,1.80037750209551
2007-11-01,1.70001889674712
2007-12-01,1.69041720812151
2008-01-01,1.16471169428737
2008-02-01,1.10567759775321
2008-03-01,1.00414208717711
2008-04-01,0.888742211566893
2008-05-01,0.872352242052697
2008-06-01,0.922273730228637
2008-07-01,0.626012214410479
2008-08-01,0.811629416672822
2008-09-01,0.783282644064517
2008-10-01,0.929616702428599
2008-11-01,1.85297781580653
2008-12-01,1.81421095332143
2009-01-01,1.7466987126241
2009-02-01,1.83101117091632
2009-03-01,1.93395077520869
2009-04-01,2.01672742022955
2009-05-01,2.08344263384579
2009-06-01,2.00728486196375
2009-07-01,2.06274360601147
2009-08-01,1.61455544783265
2009-09-01,1.61468848862428
2009-10-01,1.75238862117304
2009-11-01,0.873953461382589
2009-12-01,0.744912259312648
2010-01-01,1.26683652569847
2010-02-01,1.48719340941434
2010-03-01,1.00166887173554
2010-04-01,1.12760751429808
2010-05-01,1.01476749176764
2010-06-01,1.11540314952138
2010-07-01,1.30503585592603
2010-08-01,1.46296824613195
2010-09-01,1.45478626060761
2010-10-01,1.69485424024079
2010-11-01,1.59102042012673
2010-12-01,1.49518148265712
2011-01-01,1.51665609080184
2011-02-01,1.0825916044595
2011-03-01,1.95263950283747
2011-04-01,1.34765855684866
2011-05-01,1.85262604599529
2011-06-01,1.1391664452465
2011-07-01,0.963319416305236
2011-08-01,1.35820937958794
2011-09-01,1.63884592273157
2011-10-01,1.37919633235332
2011-11-01,1.61209624771893
2011-12-01,1.35095423154457
2012-01-01,1.50107620712049
2012-02-01,1.63292149611692
2012-03-01,1.43798570523164
2012-04-01,2.0795072896696
2012-05-01,1.48367297336322
2012-06-01,1.81406137038554
2012-07-01,1.52048755131499
2012-08-01,1.15178050485588
2012-09-01,0.846849545703632
2012-10-01,0.96750708087158
2012-11-01,0.876908685114536
2012-12-01,0.967923334031305
2013-01-01,0.817969171810934
2013-02-01,1.03334106677418
2013-03-01,0.989858984214604
2013-04-01,0.563468603134435
2013-05-01,0.60752681992385
2013-06-01,0.68249049511336
2013-07-01,0.857244741435206
2013-08-01,0.924622171518477
2013-09-01,0.997211418933314
2013-10-01,0.990714605764038
2013-11-01,0.663686496837273
2013-12-01,0.816145260023242
2014-01-01,1.06441201874027
2014-02-01,1.10217996478652
2014-03-01,1.05240227346527
2014-04-01,1.12621022033859
2014-05-01,1.30672519942199
2014-06-01,1.53825286790094
2014-07-01,1.53901977432213
2014-08-01,1.91087678592442
2014-09-01,1.77652603605863
2014-10-01,1.97377887622155
2014-11-01,2.11713924616809
2014-12-01,2.23585445434091
2015-01-01,2.4205758643366
2015-02-01,2.66477308313127
2015-03-01,2.97729456904685
2015-04-01,2.96721987203309
2015-05-01,2.88632416232876
2015-06-01,2.85708151798585
2015-07-01,2.9650632695888
2015-08-01,2.74283090689203
2015-09-01,2.79742448532071
2015-10-01,2.50468524877417
2015-11-01,2.40573127262367
2015-12-01,2.1746769180313
2016-01-01,2.06264439051433
2016-02-01,1.75978904788603
2016-03-01,1.77819848608454
2016-04-01,1.89859375435856
2016-05-01,2.00437506004998
2016-06-01,2.16385814424125
2016-07-01,2.15642941656157
2016-08-01,1.88240695178028
2016-09-01,1.90102308911832
2016-10-01,1.88511905499264
2016-11-01,1.7135482891701
2016-12-01,1.88051422427443
2017-01-01,2.12452204940245
2017-02-01,2.02088599393689
2017-03-01,1.6600344559734
2017-04-01,1.51355212147554
2017-05-01,1.47774094795571
2017-06-01,1.40350221502138
2017-07-01,1.40480428054594
2017-08-01,1.45472396528402
2017-09-01,1.34332198557982
2017-10-01,1.55099597566646
2017-11-01,1.76919211571322
2017-12-01,1.68645093799812
2018-01-01,1.648832655273
2018-02-01,1.99485370437558
2018-03-01,2.11387490623415
2018-04-01,2.07444822460478
2018-05-01,1.7895294700022
2018-06-01,1.93463598240241
2018-07-01,2.44962237108487
2018-08-01,2.47505058481346
2018-09-01,1.95916426810965
2018-10-01,2.15671412007806
2018-11-01,1.98435078363092
2018-12-01,2.42153633537571
2019-01-01,2.05792291261387
2019-02-01,1.89287568888334
2019-03-01,1.86103590258345
2019-04-01,2.0257355021503
2019-05-01,2.41447880500546
2019-06-01,2.33471876082108
2019-07-01,2.20187183918746
2019-08-01,2.28391348696627
2019-09-01,2.15983537744902
2019-10-01,1.98780436260725
2019-11-01,1.99991075577773
2019-12-01,1.85393284827688
2020-01-01,1.84526074088635
2020-02-01,1.94059750405735
2020-03-01,1.73723436715838
2020-04-01,1.31521501022037
2020-05-01,0.782024209745633
2020-06-01,1.13479563849001
2020-07-01,0.572129535000402
2020-08-01,0.480130914217948
2020-09-01,0.917406303597289
2020-10-01,0.98369802407061
2020-11-01,1.41127890519969
2020-12-01,1.152061583351
2021-01-01,1.46324840405457
2021-02-01,0.93119874075687
2021-03-01,1.04683258365975
2021-04-01,1.85355783733311
2021-05-01,2.30387836597931
2021-06-01,2.19258656069571
2021-07-01,2.90746625631507
2021-08-01,3.05947914867276
2021-09-01,3.23211679072716
2021-10-01,3.2096200880982
2021-11-01,3.11613453423478
2021-12-01,3.43294408387221
2022-01-01,3.60850159359814
2022-02-01,4.09889204424241
2022-03-01,4.87213995575469
2022-04-01,4.96529621493247
2022-05-01,5.19165342050075
2022-06-01,5.25512576137298
2022-07-01,5.4307638825685
2022-08-01,5.40663972950522
2022-09-01,5.59532195605177
2022-10-01,5.42463654056704
2022-11-01,5.48659212891996
2022-12-01,5.58312927719666
2023-01-01,5.18839834317289
2023-02-01,4.99111074035337
2023-03-01,4.52071703229932
2023-04-01,4.45646702550735
2023-05-01,4.35606324086291
2023-06-01,3.9858313737685
2023-07-01,3.8242919377458
2023-08-01,3.87445966503875
2023-09-01,3.42195428975255
2023-10-01,3.67154106755706
