"Date","CANSLRTTO01GYSAM"
1978-12-01,2.72117633347966
1979-01-01,1.78940272843562
1979-02-01,-0.0237115937504145
1979-03-01,3.85500813170873
1979-04-01,-0.461482014928104
1979-05-01,0.711307932303011
1979-06-01,2.64964721108209
1979-07-01,5.111917831024
1979-08-01,3.55646659046882
1979-09-01,-3.34672186417173
1979-10-01,1.20297626877431
1979-11-01,0.335018604052326
1979-12-01,-0.756533635298134
1980-01-01,0.478397388075213
1980-02-01,-0.651091352617804
1980-03-01,-5.43190397880963
1980-04-01,-2.25115259439647
1980-05-01,-3.44615538967095
1980-06-01,-6.30167328005161
1980-07-01,-3.35654789612353
1980-08-01,-3.27557977510565
1980-09-01,-0.60439664973184
1980-10-01,-1.34210346507726
1980-11-01,0.0131146382085069
1980-12-01,-0.15638274134581
1981-01-01,11.2932772915463
1981-02-01,10.761867876811
1981-03-01,11.4505322631244
1981-04-01,12.2082053934772
1981-05-01,11.4318927011721
1981-06-01,11.7278993461973
1981-07-01,8.0587943794964
1981-08-01,6.24484375606209
1981-09-01,6.7264138884098
1981-10-01,6.21135105308054
1981-11-01,8.04405088919015
1981-12-01,6.53880484790306
1982-01-01,-7.16808744818454
1982-02-01,-5.14616878530808
1982-03-01,-6.15051696185245
1982-04-01,-6.40046994552574
1982-05-01,-4.59655695480257
1982-06-01,-6.60832585522028
1982-07-01,-5.61538123570533
1982-08-01,-3.95856278999092
1982-09-01,-4.7143659411948
1982-10-01,-4.9794671484699
1982-11-01,-6.23963029862172
1982-12-01,-2.84380793636532
1983-01-01,-1.14052268398715
1983-02-01,-1.69848168997881
1983-03-01,2.51864896201125
1983-04-01,-1.60755956235161
1983-05-01,1.39766737155869
1983-06-01,7.27585197436617
1983-07-01,5.72561516872239
1983-08-01,4.46898840592481
1983-09-01,4.66395423180932
1983-10-01,6.4304022353226
1983-11-01,5.90609744918876
1983-12-01,5.13075689862095
1984-01-01,6.78144189249715
1984-02-01,5.16964045785974
1984-03-01,2.53478202824083
1984-04-01,9.14042501054813
1984-05-01,4.18843477807667
1984-06-01,3.25957954027543
1984-07-01,2.96668537958327
1984-08-01,3.53378918684304
1984-09-01,3.72593127116711
1984-10-01,4.95287218387982
1984-11-01,4.61169554076649
1984-12-01,2.81792314776485
1985-01-01,4.15285631649314
1985-02-01,5.62084781703206
1985-03-01,9.35519610806652
1985-04-01,6.23177495131073
1985-05-01,8.79662511833094
1985-06-01,4.78120644041413
1985-07-01,7.50639925007601
1985-08-01,9.36078285192568
1985-09-01,8.34410935306175
1985-10-01,6.58091250304165
1985-11-01,9.27669629117088
1985-12-01,9.22344695024184
1986-01-01,6.78537859727658
1986-02-01,6.1461759917656
1986-03-01,4.69339339408456
1986-04-01,4.52389961797166
1986-05-01,3.85686829964662
1986-06-01,5.70521535766804
1986-07-01,5.5325171817475
1986-08-01,4.67524400526761
1986-09-01,5.36363194508477
1986-10-01,3.92994540577614
1986-11-01,1.61144283896548
1986-12-01,2.82054438419984
1987-01-01,1.76689956665363
1987-02-01,4.92779032926866
1987-03-01,3.25578364740188
1987-04-01,6.58072413504593
1987-05-01,4.76907462013147
1987-06-01,7.3487380517937
1987-07-01,5.21052395574619
1987-08-01,4.9474836404288
1987-09-01,4.07637856709995
1987-10-01,7.69368845337778
1987-11-01,7.6666638556139
1987-12-01,7.72454558062577
1988-01-01,7.85785859869636
1988-02-01,3.34938125392946
1988-03-01,7.85290873370692
1988-04-01,2.55873439800636
1988-05-01,4.48950085120854
1988-06-01,1.9545051676392
1988-07-01,4.55972402639406
1988-08-01,2.63830300561547
1988-09-01,3.53943169072934
1988-10-01,2.61558768186488
1988-11-01,1.71780696941813
1988-12-01,3.40947558814169
1989-01-01,3.28573002773032
1989-02-01,3.43409538703363
1989-03-01,-0.439631610031841
1989-04-01,2.35218780739787
1989-05-01,0.630663045130459
1989-06-01,0.673565471228396
1989-07-01,-1.93998041632039
1989-08-01,-0.12149128143784
1989-09-01,-0.0774817233059083
1989-10-01,-2.63779990476028
1989-11-01,-2.02667128365057
1989-12-01,-3.52963475056576
1990-01-01,-1.72550289924649
1990-02-01,-1.01986915151704
1990-03-01,0.31782020609277
1990-04-01,-1.76910659459701
1990-05-01,-2.82627167875503
1990-06-01,-2.73964964357988
1990-07-01,-1.94559517710918
1990-08-01,-2.04564242019672
1990-09-01,-3.18989723701573
1990-10-01,-2.94537425418927
1990-11-01,-3.68071312462422
1990-12-01,-3.28791063136003
1991-01-01,-5.94104125005356
1991-02-01,-7.1421696193164
1991-03-01,-7.21235655534459
1991-04-01,-4.43958993367117
1991-05-01,-3.30832622548377
1991-06-01,-2.4855107060911
1991-07-01,-3.99074932413238
1991-08-01,-3.71570194640629
1991-09-01,-3.51367544358845
1991-10-01,-1.63457383837521
1991-11-01,-1.10528699319361
1991-12-01,-2.51753008034822
1992-01-01,-0.0455666458705631
1992-02-01,2.1034180606997
1992-03-01,0.824226608791904
1992-04-01,0.689867952230946
1992-05-01,0.694230545415058
1992-06-01,0.822723989073632
1992-07-01,2.47189723481289
1992-08-01,1.47192328583282
1992-09-01,2.77431719533605
1992-10-01,2.39521783487574
1992-11-01,2.57045199364382
1992-12-01,3.31592733363588
1993-01-01,4.17012853721716
1993-02-01,2.87182789688878
1993-03-01,3.39037778495318
1993-04-01,3.97116700116322
1993-05-01,3.88646288209608
1993-06-01,2.23132036847493
1993-07-01,3.83178921243812
1993-08-01,4.06396298148473
1993-09-01,3.21142795768217
1993-10-01,2.96058487722088
1993-11-01,3.5506944030518
1993-12-01,3.9263139743003
1994-01-01,3.39268329873206
1994-02-01,6.37291378760496
1994-03-01,8.55302699963468
1994-04-01,5.3591096168338
1994-05-01,6.93393582737844
1994-06-01,8.23988786543851
1994-07-01,5.84914745862027
1994-08-01,5.91028046040899
1994-09-01,5.88827028808298
1994-10-01,7.74453467663383
1994-11-01,7.38054533837573
1994-12-01,7.72245617247217
1995-01-01,5.29838512980789
1995-02-01,2.53390851502081
1995-03-01,-0.231786821263594
1995-04-01,1.05251574922286
1995-05-01,0.401277536647295
1995-06-01,0.621371478940312
1995-07-01,1.45684547462577
1995-08-01,2.66996129540137
1995-09-01,1.53530323876913
1995-10-01,-1.4122178239007
1995-11-01,-0.681858385732432
1995-12-01,-1.08990667806855
1996-01-01,0.129282482223644
1996-02-01,1.2887086381382
1996-03-01,1.68558277201648
1996-04-01,0.880392882810272
1996-05-01,0.379554105492124
1996-06-01,1.13016346814183
1996-07-01,0.811422582614395
1996-08-01,-0.10436190151645
1996-09-01,1.01092661102985
1996-10-01,2.85078676071622
1996-11-01,3.84721255201672
1996-12-01,2.86433860842764
1997-01-01,3.74166128685174
1997-02-01,4.55573315656389
1997-03-01,4.10290435117608
1997-04-01,5.35769220390209
1997-05-01,6.59649617005601
1997-06-01,5.61974986498698
1997-07-01,6.81478385286883
1997-08-01,5.12280664349828
1997-09-01,5.94576466078959
1997-10-01,5.79993036285174
1997-11-01,4.52171201372105
1997-12-01,8.92537391349742
1998-01-01,3.43506106256644
1998-02-01,4.29178405076106
1998-03-01,4.54666940789474
1998-04-01,6.30647706083643
1998-05-01,5.10278236564603
1998-06-01,3.41772600478917
1998-07-01,2.92586014870113
1998-08-01,3.51429599995946
1998-09-01,3.83836556676063
1998-10-01,2.4153818537208
1998-11-01,2.99047761119813
1998-12-01,-0.727527174433989
1999-01-01,5.05266746549417
1999-02-01,3.7778769174956
1999-03-01,4.19997443536572
1999-04-01,1.06590594777447
1999-05-01,1.02554928051988
1999-06-01,3.79674955942824
1999-07-01,3.90479532847854
1999-08-01,5.78141990850043
1999-09-01,4.3957107463611
1999-10-01,4.679831736387
1999-11-01,4.49500045867351
1999-12-01,5.71658926105806
2000-01-01,4.98527706323943
2000-02-01,3.359740744415
2000-03-01,4.44352179061944
2000-04-01,4.59913700622212
2000-05-01,5.78212571253537
2000-06-01,4.21154898224829
2000-07-01,5.52613184843948
2000-08-01,4.59906370249633
2000-09-01,5.41994993974228
2000-10-01,4.5761939312757
2000-11-01,3.54157714539179
2000-12-01,2.5267724626099
2001-01-01,3.35571385061572
2001-02-01,2.86798144381727
2001-03-01,2.05315155375462
2001-04-01,3.85903975275891
2001-05-01,3.12327502737333
2001-06-01,2.75653267923573
2001-07-01,1.04112487719439
2001-08-01,1.01996998525824
2001-09-01,-1.78074421917663
2001-10-01,1.7002975409508
2001-11-01,4.7850455612377
2001-12-01,6.21581413579916
2002-01-01,6.38752666417434
2002-02-01,6.24072510774425
2002-03-01,5.35296929777966
2002-04-01,4.86203461094507
2002-05-01,4.01498764922934
2002-06-01,6.03196554169216
2002-07-01,5.32973148958826
2002-08-01,5.08473090760892
2002-09-01,6.83579323404198
2002-10-01,5.4678001976682
2002-11-01,1.89679622855244
2002-12-01,0.982961717331409
2003-01-01,0.0611853419764696
2003-02-01,2.55022666822798
2003-03-01,2.31297661813828
2003-04-01,1.78256775138642
2003-05-01,3.50990416413579
2003-06-01,2.37920192064068
2003-07-01,3.69415843445207
2003-08-01,3.30530951308613
2003-09-01,2.77683498636095
2003-10-01,1.95754844113465
2003-11-01,2.49633261030381
2003-12-01,0.688518190916386
2004-01-01,1.53282982696788
2004-02-01,2.43822348123863
2004-03-01,3.02751363171469
2004-04-01,1.62984924947094
2004-05-01,0.679292731009573
2004-06-01,0.241342463805021
2004-07-01,-0.119709971648566
2004-08-01,1.03464950202393
2004-09-01,3.33593955764285
2004-10-01,3.33543030045181
2004-11-01,4.38367794073229
2004-12-01,4.55536760662411
2005-01-01,5.19766688269604
2005-02-01,4.22901344154197
2005-03-01,2.62498016187908
2005-04-01,3.57649181595567
2005-05-01,3.96776792908944
2005-06-01,5.75627679118187
2005-07-01,5.9222147284581
2005-08-01,3.38530066815145
2005-09-01,0.788589022589465
2005-10-01,2.15619907233295
2005-11-01,2.32058979064922
2005-12-01,3.80398931993088
2006-01-01,2.90783637259734
2006-02-01,2.48190279214065
2006-03-01,4.42904862056167
2006-04-01,5.87631431593355
2006-05-01,4.87351190476191
2006-06-01,3.89479779355743
2006-07-01,4.55716927928202
2006-08-01,5.66566135286515
2006-09-01,6.857855361596
2006-10-01,5.33807829181495
2006-11-01,4.97370261149789
2006-12-01,6.21557828481511
2007-01-01,4.62763409961686
2007-02-01,3.7128272095922
2007-03-01,3.93910674090747
2007-04-01,4.48655795504628
2007-05-01,5.97729691379922
2007-06-01,4.67572086474435
2007-07-01,3.55527201020763
2007-08-01,5.4696373962429
2007-09-01,4.20945157526254
2007-10-01,4.27248369058713
2007-11-01,5.35491905354919
2007-12-01,5.32763532763533
2008-01-01,6.4027006923385
2008-02-01,5.52296465874946
2008-03-01,5.31429874052545
2008-04-01,4.53574039705304
2008-05-01,3.442119944212
2008-06-01,3.90079865489703
2008-07-01,3.4612153458415
2008-08-01,1.72589953883964
2008-09-01,3.59152366822495
2008-10-01,3.02767924475602
2008-11-01,-0.92363516411018
2008-12-01,-5.34757911820394
2009-01-01,-4.11647666164767
2009-02-01,-3.72881355932203
2009-03-01,-3.63105062366405
2009-04-01,-3.52656355077337
2009-05-01,-2.93657642109804
2009-06-01,-2.81576179302533
2009-07-01,-2.21945542142586
2009-08-01,-1.55002986047017
2009-09-01,-0.662054801924015
2009-10-01,-0.268387236695851
2009-11-01,-0.0138727040674785
2009-12-01,4.85525676563883
2010-01-01,3.96792013684417
2010-02-01,4.5549295774648
2010-03-01,6.72712468764915
2010-04-01,4.73176444345304
2010-05-01,3.69495763300458
2010-06-01,4.82058113396054
2010-07-01,4.69744782151358
2010-08-01,4.32073234621006
2010-09-01,3.27793041538588
2010-10-01,2.89768402740024
2010-11-01,6.68757110747287
2010-12-01,4.0063229041753
2011-01-01,2.3087711727263
2011-02-01,2.72920764070372
2011-03-01,-0.0683976534343446
2011-04-01,1.61603791166369
2011-05-01,1.48158070997991
2011-06-01,2.51257611861266
2011-07-01,1.35367369061153
2011-08-01,1.27662948670508
2011-09-01,1.03513670125903
2011-10-01,1.95487927299626
2011-11-01,0.561812365074001
2011-12-01,3.13138724385515
2012-01-01,2.77338395022672
2012-02-01,1.95121951219512
2012-03-01,3.1273856845763
2012-04-01,1.07157828547475
2012-05-01,2.5159723322245
2012-06-01,1.00209199617758
2012-07-01,2.06077996608843
2012-08-01,1.6206905551061
2012-09-01,1.4624990223937
2012-10-01,0.982017930248222
2012-11-01,1.29581253394718
2012-12-01,-0.569149071321491
2013-01-01,1.55448389082701
2013-02-01,1.06755157688943
2013-03-01,1.20229738353541
2013-04-01,3.11584622961868
2013-05-01,4.34189178748938
2013-06-01,2.48804561843148
2013-07-01,3.40702875399361
2013-08-01,4.6869382094612
2013-09-01,4.3011305241521
2013-10-01,4.91109229466553
2013-11-01,4.62414462261261
2013-12-01,4.25472107939591
2014-01-01,4.08183884819398
2014-02-01,4.88177352439614
2014-03-01,3.78600615446704
2014-04-01,4.60544508408959
2014-05-01,2.94197497346792
2014-06-01,4.84281437125748
2014-07-01,4.57758663305156
2014-08-01,3.60866472045728
2014-09-01,4.64847021727349
2014-10-01,3.86186318389708
2014-11-01,3.7535082367297
2014-12-01,5.02965831658414
2015-01-01,1.58472067174683
2015-02-01,2.67430290969981
2015-03-01,3.25418621041631
2015-04-01,2.44166206051284
2015-05-01,2.12424177036132
2015-06-01,1.63727659979535
2015-07-01,1.52682580950129
2015-08-01,2.32040536060993
2015-09-01,2.530543066312
2015-10-01,1.95921443036782
2015-11-01,2.38750499847105
2015-12-01,1.46557759626605
2016-01-01,5.51135956425141
2016-02-01,5.65600699614739
2016-03-01,3.85303394059218
2016-04-01,3.98573673962512
2016-05-01,3.12477990374456
2016-06-01,3.3084361609965
2016-07-01,3.04730421826987
2016-08-01,2.62646364604063
2016-09-01,3.04206079529801
2016-10-01,3.78077509353781
2016-11-01,4.23405623966183
2016-12-01,4.99102994617969
2017-01-01,5.13970022189014
2017-02-01,3.30857679745872
2017-03-01,5.62971692767944
2017-04-01,6.44542706312323
2017-05-01,7.76305604880936
2017-06-01,7.72630433797199
2017-07-01,7.18626454309274
2017-08-01,6.56610070125594
2017-09-01,4.41835074976047
2017-10-01,7.2437965950818
2017-11-01,4.49846818452317
2017-12-01,3.49412898703119
2018-01-01,2.02213799638212
2018-02-01,1.71499101362032
2018-03-01,0.877550582530527
2018-04-01,-0.290358815675138
2018-05-01,2.27733648808518
2018-06-01,1.07508783741138
2018-07-01,0.529022467647432
2018-08-01,1.19972069994288
2018-09-01,2.66729259132809
2018-10-01,-0.056028221622756
2018-11-01,0.708681346494551
2018-12-01,1.78862476980717
2019-01-01,0.814775725593673
2019-02-01,0.879228492964042
2019-03-01,1.29530372639101
2019-04-01,1.36037070101603
2019-05-01,-0.989383236253979
2019-06-01,-0.335123433662211
2019-07-01,0.641549783005206
2019-08-01,0.403529313372922
2019-09-01,-0.502972107910377
2019-10-01,-2.01814671013018
2019-11-01,-0.756052609533393
2019-12-01,0.729911828314743
2020-01-01,0.138188061389004
2020-02-01,1.13113577849998
2020-03-01,-8.85459317585301
2020-04-01,-29.7949083588475
2020-05-01,-14.4675080838636
2020-06-01,3.40845011591235
2020-07-01,2.91440118325938
2020-08-01,2.65092355427833
2020-09-01,5.9408422459893
2020-10-01,8.32362102943358
2020-11-01,7.83337202186255
2020-12-01,0.920745680133777
2021-01-01,0.179814748991145
2021-02-01,6.41876382454823
2021-03-01,23.2883339476594
2021-04-01,50.8363701535337
2021-05-01,20.3585365853659
2021-06-01,3.60511380849474
2021-07-01,3.43710780940044
2021-08-01,4.73688481356758
2021-09-01,0.682230459815439
2021-10-01,0.870517811381289
2021-11-01,1.06264310456172
2021-12-01,3.43254577068631
2022-01-01,8.33802934485422
2022-02-01,1.27259892544806
2022-03-01,-4.00620363622774
2022-04-01,2.72095372002297
