"Date","CANCP040200IXOBM"
1997-01-01,68.4002957850629
1997-02-01,68.2524032536357
1997-03-01,68.3263495193493
1997-04-01,68.4002957850629
1997-05-01,68.2524032536357
1997-06-01,68.2524032536357
1997-07-01,68.1045107222085
1997-08-01,67.9566181907814
1997-09-01,67.8087256593542
1997-10-01,67.8826719250678
1997-11-01,67.660833127927
1997-12-01,67.7347793936406
1998-01-01,67.8087256593542
1998-02-01,67.8087256593542
1998-03-01,67.9566181907814
1998-04-01,68.1784569879221
1998-05-01,68.030564456495
1998-06-01,67.9566181907814
1998-07-01,68.1045107222085
1998-08-01,68.030564456495
1998-09-01,68.2524032536357
1998-10-01,68.6221345822036
1998-11-01,68.54818831649
1998-12-01,68.54818831649
1999-01-01,68.6221345822036
1999-02-01,68.54818831649
1999-03-01,68.54818831649
1999-04-01,68.9179196450579
1999-05-01,68.6960808479172
1999-06-01,68.7700271136308
1999-07-01,68.8439733793444
1999-08-01,68.8439733793444
1999-09-01,69.2876509736258
1999-10-01,69.1397584421987
1999-11-01,69.2876509736258
1999-12-01,69.3615972393394
2000-01-01,69.5094897707666
2000-02-01,69.7313285679073
2000-03-01,70.0271136307617
2000-04-01,70.322898693616
2000-05-01,70.4707912250431
2000-06-01,70.6186837564703
2000-07-01,70.840522553611
2000-08-01,70.9884150850382
2000-09-01,71.1363076164654
2000-10-01,71.5060389450333
2000-11-01,71.5799852107469
2000-12-01,71.8757702736012
2001-01-01,71.9497165393148
2001-02-01,72.0976090707419
2001-03-01,72.3194478678827
2001-04-01,72.4673403993098
2001-05-01,72.6891791964506
2001-06-01,72.6891791964506
2001-07-01,72.7631254621642
2001-08-01,72.9110179935913
2001-09-01,72.9110179935913
2001-10-01,73.3546955878728
2001-11-01,73.2807493221592
2001-12-01,73.2068030564456
2002-01-01,73.2068030564456
2002-02-01,73.2068030564456
2002-03-01,73.3546955878728
2002-04-01,73.5765343850136
2002-05-01,73.7983731821543
2002-06-01,73.9462657135815
2002-07-01,74.020211979295
2002-08-01,74.020211979295
2002-09-01,74.020211979295
2002-10-01,74.4638895735766
2002-11-01,74.6857283707173
2002-12-01,75.0554596992852
2003-01-01,75.1294059649988
2003-02-01,75.3512447621395
2003-03-01,75.5730835592803
2003-04-01,75.794922356421
2003-05-01,76.0167611535618
2003-06-01,76.1646536849889
2003-07-01,76.1646536849889
2003-08-01,76.2385999507025
2003-09-01,76.3864924821296
2003-10-01,76.9780626078383
2003-11-01,77.0520088735519
2003-12-01,77.1999014049791
2004-01-01,77.2738476706926
2004-02-01,77.4217402021198
2004-03-01,77.4956864678334
2004-04-01,77.7175252649741
2004-05-01,77.8654177964013
2004-06-01,78.0133103278284
2004-07-01,78.3090953906828
2004-08-01,78.3830416563964
2004-09-01,78.6048804535371
2004-10-01,79.3443431106729
2004-11-01,79.5661819078137
2004-12-01,79.7880207049544
2005-01-01,79.7880207049544
2005-02-01,79.7880207049544
2005-03-01,80.0098595020952
2005-04-01,80.2316982992359
2005-05-01,80.5274833620902
2005-06-01,80.6753758935174
2005-07-01,80.8232684249446
2005-08-01,80.8232684249446
2005-09-01,80.8972146906581
2005-10-01,81.5627310820804
2005-11-01,81.7106236135075
2005-12-01,81.9324624106483
2006-01-01,82.154301207789
2006-02-01,82.4500862706434
2006-03-01,82.7458713334976
2006-04-01,83.1156026620656
2006-05-01,83.4853339906335
2006-06-01,83.7071727877742
2006-07-01,84.0769041163421
2006-08-01,84.4466354449101
2006-09-01,84.8903130391915
2006-10-01,85.7776682277545
2006-11-01,85.8516144934681
2006-12-01,86.221345822036
2007-01-01,86.2952920877496
2007-02-01,86.5171308848903
2007-03-01,86.8868622134582
2007-04-01,87.1826472763126
2007-05-01,87.4044860734533
2007-06-01,87.7742174020212
2007-07-01,88.1439487305891
2007-08-01,88.5876263248706
2007-09-01,88.9573576534385
2007-10-01,89.9186591077151
2007-11-01,90.2144441705694
2007-12-01,90.5102292334237
2008-01-01,90.5841754991373
2008-02-01,90.9539068277052
2008-03-01,91.2496918905595
2008-04-01,91.6194232191274
2008-05-01,91.7673157505546
2008-06-01,91.9891545476954
2008-07-01,92.2109933448361
2008-08-01,92.2849396105497
2008-09-01,92.5067784076904
2008-10-01,93.3201873305398
2008-11-01,93.468079861967
2008-12-01,93.6159723933941
2009-01-01,93.7638649248213
2009-02-01,93.6899186591077
2009-03-01,93.468079861967
2009-04-01,93.3201873305398
2009-05-01,93.0983485333991
2009-06-01,93.0244022676855
2009-07-01,92.9504560019719
2009-08-01,92.7286172048312
2009-09-01,92.580724673404
2009-10-01,93.1722947991126
2009-11-01,92.8765097362583
2009-12-01,92.8765097362583
2010-01-01,92.8765097362583
2010-02-01,92.8765097362583
2010-03-01,93.0244022676855
2010-04-01,93.2462410648262
2010-05-01,93.3941335962534
2010-06-01,93.5420261276806
2010-07-01,94.1335962533892
2010-08-01,93.8378111905349
2010-09-01,93.8378111905349
2010-10-01,94.7251663790979
2010-11-01,94.6512201133843
2010-12-01,94.6512201133843
2011-01-01,94.7251663790979
2011-02-01,94.7251663790979
2011-03-01,94.6512201133843
2011-04-01,94.6512201133843
2011-05-01,94.9470051762386
2011-06-01,95.0209514419522
2011-07-01,95.2427902390929
2011-08-01,95.2427902390929
2011-09-01,95.1688439733794
2011-10-01,95.5385753019472
2011-11-01,95.6125215676608
2011-12-01,95.760414099088
2012-01-01,95.8343603648016
2012-02-01,95.8343603648016
2012-03-01,95.8343603648016
2012-04-01,96.2780379590831
2012-05-01,96.3519842247967
2012-06-01,96.2780379590831
2012-07-01,96.3519842247967
2012-08-01,96.2040916933695
2012-09-01,96.1301454276559
2012-10-01,96.5738230219374
2012-11-01,96.4998767562238
2012-12-01,96.4259304905102
2013-01-01,96.2780379590831
2013-02-01,96.3519842247967
2013-03-01,96.4259304905102
2013-04-01,96.4259304905102
2013-05-01,96.4259304905102
2013-06-01,96.5738230219374
2013-07-01,96.4998767562238
2013-08-01,96.4998767562238
2013-09-01,96.647769287651
2013-10-01,97.2393394133596
2013-11-01,97.4611782105004
2013-12-01,97.535124476214
2014-01-01,97.6830170076411
2014-02-01,97.7569632733547
2014-03-01,97.8309095390683
2014-04-01,98.2745871333498
2014-05-01,98.2745871333498
2014-06-01,98.3485333990634
2014-07-01,98.4964259304905
2014-08-01,98.4964259304905
2014-09-01,98.4964259304905
2014-10-01,98.8661572590584
2014-11-01,99.0140497904856
2014-12-01,99.1619423219128
2015-01-01,99.2358885876263
2015-02-01,99.3837811190535
2015-03-01,99.5316736504806
2015-04-01,99.6795661819078
2015-05-01,99.7535124476214
2015-06-01,99.9014049790486
2015-07-01,99.827458713335
2015-08-01,99.9014049790486
2015-09-01,100.049297510476
2015-10-01,100.788760167612
2015-11-01,100.862706433325
2015-12-01,101.084545230466
2016-01-01,101.084545230466
2016-02-01,101.158491496179
2016-03-01,101.232437761893
2016-04-01,101.454276559034
2016-05-01,101.528222824747
2016-06-01,101.971900419029
2016-07-01,102.045846684742
2016-08-01,102.267685481883
2016-09-01,102.341631747597
2016-10-01,103.081094404733
2016-11-01,103.4508257333
2016-12-01,103.524771999014
2017-01-01,103.672664530441
2017-02-01,103.598718264728
2017-03-01,103.820557061868
2017-04-01,103.968449593296
2017-05-01,104.26423465615
2017-06-01,104.486073453291
2017-07-01,104.633965984718
2017-08-01,104.929751047572
2017-09-01,105.003697313286
2017-10-01,105.743159970421
2017-11-01,105.891052501849
2017-12-01,106.112891298989
2018-01-01,106.260783830417
2018-02-01,106.482622627557
2018-03-01,106.556568893271
2018-04-01,106.778407690412
2018-05-01,107.000246487552
2018-06-01,107.222085284693
2018-07-01,107.443924081834
2018-08-01,107.739709144688
2018-09-01,107.961547941829
2018-10-01,108.479171801824
2018-11-01,108.701010598965
2018-12-01,108.922849396106
2019-01-01,109.144688193246
2019-02-01,109.366526990387
2019-03-01,109.588365787528
2019-04-01,109.810204584668
2019-05-01,109.884150850382
2019-06-01,109.958097116096
2019-07-01,110.105989647523
2019-08-01,110.179935913236
2019-09-01,110.401774710377
2019-10-01,111.141237367513
2019-11-01,111.363076164654
2019-12-01,111.437022430367
2020-01-01,111.584914961794
2020-02-01,111.732807493222
2020-03-01,112.10253882179
2020-04-01,112.398323884644
2020-05-01,112.32437761893
2020-06-01,112.32437761893
2020-07-01,112.32437761893
2020-08-01,112.398323884644
2020-09-01,112.694108947498
2020-10-01,113.581464136061
2020-11-01,113.803302933202
2020-12-01,113.951195464629
2021-01-01,114.025141730343
2021-02-01,114.246980527483
2021-03-01,114.764604387478
2021-04-01,115.430120778901
2021-05-01,116.24352970175
2021-06-01,117.500616218881
2021-07-01,118.018240078876
2021-08-01,118.387971407444
2021-09-01,118.831649001725
2021-10-01,119.34927286172
2021-11-01,119.792950456002
2021-12-01,120.606359378851
2022-01-01,120.976090707419
2022-02-01,121.345822035987
2022-03-01,122.750801084545
2022-04-01,124.229726398817
2022-05-01,124.673403993098
2022-06-01,125.338920384521
2022-07-01,125.486812915948
2022-08-01,125.708651713088
2022-09-01,126.596006901651
2022-10-01,127.409415824501
2022-11-01,127.853093418782
2022-12-01,128.444663544491
2023-01-01,128.962287404486
2023-02-01,129.25807246734
2023-03-01,129.775696327336
2023-04-01,130.589105250185
2023-05-01,131.476460438748
2023-06-01,132.14197683017
2023-07-01,132.955385753019
2023-08-01,133.694848410155
2023-09-01,134.508257333005
2023-10-01,135.913236381563
