"Date","CANCPIENGMINMEI"
2000-03-01,65.5032060217452
2000-04-01,63.0945079453582
2000-05-01,63.8304990242542
2000-06-01,66.3061053805408
2000-07-01,66.8413716197379
2000-08-01,65.7039308614441
2000-09-01,68.5809868971285
2000-10-01,69.4507945358238
2000-11-01,70.521327014218
2000-12-01,69.3838862559242
2001-01-01,67.577362698634
2001-02-01,67.0420964594368
2001-03-01,67.9119040981321
2001-04-01,70.3875104544187
2001-05-01,74.0674658488988
2001-06-01,73.1307499303039
2001-07-01,68.7148034569278
2001-08-01,68.8486200167271
2001-09-01,70.7220518539169
2001-10-01,67.577362698634
2001-11-01,61.6894340674658
2001-12-01,61.4887092277669
2002-01-01,62.8937831056593
2002-02-01,63.1614162252579
2002-03-01,65.6370225815444
2002-04-01,66.8413716197379
2002-05-01,66.3061053805408
2002-06-01,65.5701143016448
2002-07-01,66.5737385001394
2002-08-01,68.8486200167271
2002-09-01,69.5177028157234
2002-10-01,71.4580429328129
2002-11-01,70.3206021745191
2002-12-01,65.8377474212434
2003-01-01,72.4616671313075
2003-02-01,75.6063562865904
2003-03-01,77.1452467242821
2003-04-01,70.9227766936158
2003-05-01,69.3838862559242
2003-06-01,70.7220518539169
2003-07-01,71.0565932534151
2003-08-01,74.0674658488988
2003-09-01,74.0005575689991
2003-10-01,70.7220518539169
2003-11-01,69.8522442152216
2003-12-01,70.3206021745191
2004-01-01,71.6587677725118
2004-02-01,73.2645664901031
2004-03-01,74.0005575689991
2004-04-01,75.4725397267912
2004-05-01,80.6244772790633
2004-06-01,79.8884862001673
2004-07-01,78.6172288820741
2004-08-01,78.6841371619738
2004-09-01,78.282687482576
2004-10-01,79.9553944800669
2004-11-01,78.3495957624756
2004-12-01,76.0078059659883
2005-01-01,76.9445218845832
2005-02-01,78.6172288820741
2005-03-01,80.9590186785614
2005-04-01,83.5684415946474
2005-05-01,81.962642877056
2005-06-01,83.0331753554502
2005-07-01,85.843323111235
2005-08-01,88.4527460273208
2005-09-01,95.076665737385
2005-10-01,90.7276275439085
2005-11-01,85.2411485921383
2005-12-01,83.7691664343462
2006-01-01,88.787287426819
2006-02-01,85.0404237524394
2006-03-01,86.9807638695288
2006-04-01,92.9356007805966
2006-05-01,93.5377752996933
2006-06-01,92.6010593810984
2006-07-01,95.0097574574853
2006-08-01,94.8090326177864
2006-09-01,86.1778645107332
2006-10-01,82.8324505157513
2006-11-01,82.8324505157513
2006-12-01,85.0404237524394
2007-01-01,83.7691664343462
2007-02-01,85.0404237524394
2007-03-01,90.9283523836074
2007-04-01,93.0694173403959
2007-05-01,95.0097574574853
2007-06-01,93.7385001393922
2007-07-01,93.403958739894
2007-08-01,91.2628937831056
2007-09-01,91.3967103429049
2007-10-01,89.9916364650125
2007-11-01,91.3298020630053
2007-12-01,92.4672428212991
2008-01-01,93.0025090604962
2008-02-01,93.2701421800948
2008-03-01,95.812656816281
2008-04-01,100.496236409256
2008-05-01,105.982715361026
2008-06-01,110.599386674101
2008-07-01,113.141901310287
2008-08-01,109.729579035406
2008-09-01,108.056872037915
2008-10-01,98.6897128519654
2008-11-01,87.4491218288263
2008-12-01,82.2971842765542
2009-01-01,82.8324505157513
2009-02-01,85.107332032339
2009-03-01,85.0404237524394
2009-04-01,82.899358795651
2009-05-01,86.579314190131
2009-06-01,89.5901867856147
2009-07-01,86.7131307499303
2009-08-01,88.7203791469194
2009-09-01,87.8505715082241
2009-10-01,86.1778645107332
2009-11-01,88.5865625871201
2009-12-01,87.1814887092278
2010-01-01,89.5901867856147
2010-02-01,88.5196543072205
2010-03-01,89.9916364650125
2010-04-01,90.9952606635071
2010-05-01,91.931976582102
2010-06-01,90.7945358238082
2010-07-01,93.5377752996933
2010-08-01,93.1363256202955
2010-09-01,92.8017842207973
2010-10-01,94.0061332589908
2010-11-01,94.5413994981879
2010-12-01,96.3479230554781
2011-01-01,97.6860886534708
2011-02-01,97.8868134931698
2011-03-01,101.49986060775
2011-04-01,106.517981600223
2011-05-01,107.187064399219
2011-06-01,105.045999442431
2011-07-01,105.648173961528
2011-08-01,105.648173961528
2011-09-01,104.376916643435
2011-10-01,104.979091162531
2011-11-01,103.105659325341
2011-12-01,102.168943406747
2012-01-01,104.042375243936
2012-02-01,104.979091162531
2012-03-01,106.718706439922
2012-04-01,107.722330638416
2012-05-01,105.514357401728
2012-06-01,104.176191803736
2012-07-01,104.376916643435
2012-08-01,106.517981600223
2012-09-01,107.454697518818
2012-10-01,106.718706439922
2012-11-01,102.904934485643
2012-12-01,101.633677167549
2013-01-01,102.235851686646
2013-02-01,107.12015611932
2013-03-01,106.98633955952
2013-04-01,105.715082241427
2013-05-01,106.584889880123
2013-06-01,108.458321717312
2013-07-01,109.863395595205
2013-08-01,109.060496236409
2013-09-01,109.060496236409
2013-10-01,105.045999442431
2013-11-01,105.31363256203
2013-12-01,106.317256760524
2014-01-01,107.187064399219
2014-02-01,108.792863116811
2014-03-01,111.870643992194
2014-04-01,114.54697518818
2014-05-01,115.550599386674
2014-06-01,115.751324226373
2014-07-01,115.015333147477
2014-08-01,112.60663507109
2014-09-01,112.004460551993
2014-10-01,109.461945915807
2014-11-01,104.711458042933
2014-12-01,99.492612210761
2015-01-01,93.3370504599944
2015-02-01,97.0839141343741
2015-03-01,100.228603289657
2015-04-01,99.0911625313632
2015-05-01,101.968218567048
2015-06-01,105.380540841929
2015-07-01,106.517981600223
2015-08-01,104.443824923334
2015-09-01,99.8940618901589
2015-10-01,98.0875383328687
2015-11-01,98.020630052969
2015-12-01,95.9464733760803
2016-01-01,93.0025090604962
2016-02-01,90.0585447449122
2016-03-01,92.4003345413995
2016-04-01,95.9464733760803
2016-05-01,98.2882631725676
2016-06-01,100.763869528854
2016-07-01,98.6228045720658
2016-08-01,98.3551714524672
2016-09-01,98.5558962921661
2016-10-01,100.496236409256
2016-11-01,98.221354892668
2016-12-01,99.7602453303596
2017-01-01,104.243100083635
2017-02-01,101.098410928352
2017-03-01,100.228603289657
2017-04-01,105.17981600223
2017-05-01,101.56676888765
2017-06-01,99.492612210761
2017-07-01,98.8904376916643
2017-08-01,100.630052969055
2017-09-01,103.37329244494
2017-10-01,101.49986060775
2017-11-01,105.648173961528
2017-12-01,104.243100083635
2018-01-01,106.718706439922
2018-02-01,106.451073320323
2018-03-01,107.722330638416
2018-04-01,111.803735712294
2018-05-01,113.342626149986
2018-06-01,111.870643992194
2018-07-01,112.941176470588
2018-08-01,111.870643992194
2018-09-01,111.268469473097
2018-10-01,109.528854195707
2018-11-01,104.243100083635
2018-12-01,100.429328129356
2019-01-01,99.3587956509618
2019-02-01,100.429328129356
2019-03-01,106.451073320323
2019-04-01,112.53972679119
2019-05-01,113.208809590187
2019-06-01,107.253972679119
2019-07-01,109.328129356008
2019-08-01,106.584889880123
2019-09-01,106.183440200725
2019-10-01,106.317256760524
2019-11-01,105.781990521327
2019-12-01,105.915807081126
2020-01-01,106.116531920825
2020-02-01,104.778366322832
2020-03-01,94.0730415388904
2020-04-01,85.843323111235
2020-05-01,91.6643434625035
2020-06-01,97.8199052132701
2020-07-01,100.161695009757
2020-08-01,99.8940618901589
2020-09-01,100.228603289657
2020-10-01,99.9609701700585
2020-11-01,99.7602453303596
2020-12-01,101.700585447449
2021-01-01,103.239475885141
2021-02-01,107.320880959019
2021-03-01,112.004460551993
2021-04-01,113.877892389183
2021-05-01,115.885140786172
2021-06-01,116.888764984667
2021-07-01,119.899637580151
2021-08-01,120.568720379147
2021-09-01,120.367995539448
2021-10-01,125.45302481182
2021-11-01,126.055199330917
2021-12-01,123.245051575132
2022-01-01,127.125731809311
2022-02-01,133.147477000279
2022-03-01,143.116810705325
2022-04-01,143.91971006412
2022-05-01,156.163925285754
2022-06-01,162.252578756621
2022-07-01,153.487594089769
2022-08-01,143.518260384723
2022-09-01,137.228882074157
2022-10-01,145.79314190131
2022-11-01,143.585168664622
2022-12-01,132.277669361583
2023-01-01,134.017284638974
2023-02-01,132.411485921383
2023-03-01,133.281293560078
2023-04-01,137.831056593253
2023-05-01,136.760524114859
2023-06-01,138.633955952049
2023-07-01,140.975745748536
2023-08-01,146.127683300808
2023-09-01,144.655701143016
2023-10-01,137.964873153053
