"Date","CANPROINDMISMEI"
2004-10-01,98.565488446906
2004-11-01,98.5766109022878
2004-12-01,98.6307972233788
2005-01-01,99.8987571369089
2005-02-01,98.8900359911248
2005-03-01,97.8610662727226
2005-04-01,99.1002218787253
2005-05-01,99.939539473309
2005-06-01,99.2793219294893
2005-07-01,99.5667946224354
2005-08-01,100.425505216146
2005-09-01,100.602323737601
2005-10-01,100.685599557383
2005-11-01,101.45618608153
2005-12-01,102.136937389132
2006-01-01,101.706583923204
2006-02-01,101.468164110403
2006-03-01,101.620456191785
2006-04-01,100.968509191711
2006-05-01,100.621716736729
2006-06-01,100.085842540255
2006-07-01,100.124913729673
2006-08-01,99.4127913940714
2006-09-01,97.7823535115588
2006-10-01,97.5892790937766
2006-11-01,97.5117070972673
2006-12-01,98.5115873169786
2007-01-01,98.0843709538504
2007-02-01,99.138152303489
2007-03-01,99.3218154128712
2007-04-01,98.8814802562157
2007-05-01,99.1019330257071
2007-06-01,99.3760017339623
2007-07-01,98.3316316927236
2007-08-01,98.9462186503613
2007-09-01,98.4171890418147
2007-10-01,97.7258856611587
2007-11-01,97.3910712350488
2007-12-01,95.6274490791177
2008-01-01,95.3884588839899
2008-02-01,95.5407509653721
2008-03-01,94.6760513572247
2008-04-01,95.6799242532269
2008-05-01,95.4032888244991
2008-06-01,96.0877476172278
2008-07-01,97.6095276663948
2008-08-01,96.4690482030105
2008-09-01,95.512517040172
2008-10-01,95.134638748353
2008-11-01,93.3593237547128
2008-12-01,90.3970431380154
2009-01-01,88.6528139812116
2009-02-01,87.5742210003365
2009-03-01,85.7986208155326
2009-04-01,84.1841536381836
2009-05-01,83.437523171782
2009-06-01,83.0753303939631
2009-07-01,83.1671619486542
2009-08-01,82.9187604451264
2009-09-01,84.3415791605113
2009-10-01,84.3461422191295
2009-11-01,85.6540288955687
2009-12-01,85.1538035945494
2010-01-01,86.0923677140788
2010-02-01,87.2254322072085
2010-03-01,88.3433815686655
2010-04-01,88.1699853411742
2010-05-01,90.3554052281244
2010-06-01,90.9363396284529
2010-07-01,90.9657143183076
2010-08-01,90.9896703760531
2010-09-01,90.5538982780158
2010-10-01,91.316499449581
2010-11-01,91.3447333747811
2010-12-01,93.0729918264212
2011-01-01,92.8582428802026
2011-02-01,92.482360926529
2011-03-01,93.5347163203495
2011-04-01,93.898049862823
2011-05-01,92.2539228044558
2011-06-01,92.8282978080207
2011-07-01,94.4738508222061
2011-08-01,95.4728754684265
2011-09-01,96.1154111601006
2011-10-01,95.4797200563538
2011-11-01,95.2341704644623
2011-12-01,96.1482081439189
2012-01-01,96.1593305993007
2012-02-01,94.0714460903143
2012-03-01,94.2362865828965
2012-04-01,95.0827339565711
2012-05-01,95.0276920619891
2012-06-01,94.4812657924607
2012-07-01,94.1233508820963
2012-08-01,93.1759458364942
2012-09-01,92.8616651741662
2012-10-01,92.8365683517662
2012-11-01,93.7839733973682
2012-12-01,93.3747240775492
2013-01-01,94.0956873392235
2013-02-01,95.0955675589348
2013-03-01,95.6864836499906
2013-04-01,95.0225586210437
2013-05-01,94.8237803799887
2013-06-01,94.5351669223881
2013-07-01,94.9216009491162
2013-08-01,95.7515072352998
2013-09-01,96.5449090525379
2013-10-01,97.8935780653772
2013-11-01,97.5644674625401
2013-12-01,96.7277165884292
2014-01-01,97.0899093662482
2014-02-01,98.9000176818521
2014-03-01,99.2197169762892
2014-04-01,100.518762726656
2014-05-01,100.786272038147
2014-06-01,101.636712088113
2014-07-01,101.046651570548
2014-08-01,99.3643088962532
2014-09-01,101.268245104694
2014-10-01,102.07875839175
2014-11-01,101.703446820404
2014-12-01,102.109273846259
2015-01-01,101.417685274439
2015-02-01,100.769160568329
2015-03-01,100.159136669309
2015-04-01,99.2850257527621
2015-05-01,98.3581544709419
2015-06-01,99.15469339098
2015-07-01,100.610594281347
2015-08-01,101.695746658986
2015-09-01,99.5362791679262
2015-10-01,99.3101225751621
2015-11-01,99.6258291933083
2015-12-01,100.069871835091
2016-01-01,100.675047484329
2016-02-01,99.7436131438904
2016-03-01,98.7137878519972
2016-04-01,98.9482149885068
2016-05-01,95.1334979836985
2016-06-01,97.5761603002492
2016-07-01,100.094113084
2016-08-01,100.455450288328
2016-09-01,101.585092487494
2016-10-01,100.985905852693
2016-11-01,102.186560651605
2016-12-01,102.341704644623
2017-01-01,102.739831509061
2017-02-01,102.531071577278
2017-03-01,103.175033224771
2017-04-01,103.622498160517
2017-05-01,104.766970300192
2017-06-01,104.479497607246
2017-07-01,104.574181073574
2017-08-01,103.086338772879
2017-09-01,103.311924983316
2017-10-01,102.558449928987
2017-11-01,103.677825246263
2017-12-01,104.042869935718
2018-01-01,104.500886944519
2018-02-01,105.497059679103
2018-03-01,107.019124919434
2018-04-01,107.030247374815
2018-05-01,106.775286474524
2018-06-01,107.614604069108
2018-07-01,108.286514450636
2018-08-01,108.074902607218
2018-09-01,107.982215479036
2018-10-01,108.135648325072
2018-11-01,107.356220874852
2018-12-01,106.210037588195
2019-01-01,106.247397630632
2019-02-01,106.122198709795
2019-03-01,107.295189965834
2019-04-01,108.513811808055
2019-05-01,109.169181102093
2019-06-01,108.311326081873
2019-07-01,106.57422670416
2019-08-01,106.568522880887
2019-09-01,106.651228318342
2019-10-01,106.499506619287
2019-11-01,106.031507919759
2019-12-01,105.584898557503
2020-01-01,106.475835752705
2020-02-01,107.684190713035
2020-03-01,100.246690356546
2020-04-01,84.850075005276
2020-05-01,89.4938427227771
2020-06-01,94.8383251293342
2020-07-01,97.9560349302137
2020-08-01,98.3011162382145
2020-09-01,99.3811351749077
2020-10-01,100.24697554771
2020-11-01,101.790144934149
2020-12-01,102.962280616697
2021-01-01,103.89799282459
2021-02-01,102.945454338043
2021-03-01,103.472487608444
2021-04-01,101.447059964294
2021-05-01,101.507520490985
2021-06-01,103.417160522698
2021-07-01,103.278842808334
2021-08-01,103.570593368735
2021-09-01,103.311354600989
2021-10-01,105.165097164629
2021-11-01,104.781515049538
2021-12-01,105.391538948557
2022-01-01,106.116780077686
2022-02-01,106.389422830123
2022-03-01,107.39129938798
2022-04-01,108.342982301036
2022-05-01,107.975941273436
2022-06-01,108.824384985256
2022-07-01,108.300203626491
2022-08-01,108.253147084491
2022-09-01,108.327296787036
2022-10-01,107.083578122415
2022-11-01,107.247563041507
2022-12-01,106.167829295977
2023-01-01,106.931856423361
2023-02-01,107.64226761198
2023-03-01,108.446506693437
2023-04-01,108.402302063073
2023-05-01,108.274821612927
2023-06-01,108.5063968378
2023-07-01,108.354960329909
2023-08-01,107.737236269471
2023-09-01,107.586370143907
