"Date","MABMBM01CAM657S"
1987-10-01,0.573014623098905
1987-11-01,-1.03370292122182
1987-12-01,1.09190291871535
1988-01-01,0.226693572380247
1988-02-01,0.68015577761359
1988-03-01,1.08128202745187
1988-04-01,0.98664916569174
1988-05-01,0.911080204569218
1988-06-01,1.8943766041845
1988-07-01,0.882405026960675
1988-08-01,1.66311545865063
1988-09-01,0.655256490790381
1988-10-01,0.519668737060044
1988-11-01,1.06897901176084
1988-12-01,0.59273923549447
1989-01-01,0.83727418486597
1989-02-01,0.706620477069289
1989-03-01,1.51732353703962
1989-04-01,0.619306298339437
1989-05-01,1.28344275147807
1989-06-01,0.991430011762717
1989-07-01,0.723384523062667
1989-08-01,1.27768359592917
1989-09-01,0.810471148189733
1989-10-01,0.809525451512026
1989-11-01,1.63236095068449
1989-12-01,0.996202108903963
1990-01-01,0.904605052356348
1990-02-01,0.603082988690294
1990-03-01,0.248221040457753
1990-04-01,1.00226447792324
1990-05-01,0.888323607162441
1990-06-01,0.22667609296439
1990-07-01,0.630643295622987
1990-08-01,0.767126779341989
1990-09-01,0.649647570449428
1990-10-01,0.602923514500361
1990-11-01,0.433088645054676
1990-12-01,0.865312174880115
1991-01-01,0.807382870204614
1991-02-01,0.558877352765443
1991-03-01,0.442090785331017
1991-04-01,0.301347914784212
1991-05-01,0.805901118649263
1991-06-01,-0.142340885691981
1991-07-01,-0.0625070637595135
1991-08-01,-0.238183161004433
1991-09-01,0.475421517277117
1991-10-01,0.94127832411934
1991-11-01,0.125230673074956
1991-12-01,0.475463616895243
1992-01-01,0.537155321556279
1992-02-01,0.590668386724278
1992-03-01,0.457832135690496
1992-04-01,0.367363973780125
1992-05-01,-0.0386922035209832
1992-06-01,0.500746336721325
1992-07-01,0.900216919739691
1992-08-01,0.308436822003872
1992-09-01,0.422960592932136
1992-10-01,0.557289296081991
1992-11-01,0.837689985403238
1992-12-01,0.226797304204766
1993-01-01,0.178498725009105
1993-02-01,0.602135173464125
1993-03-01,0.401643143575207
1993-04-01,-0.00635314597199614
1993-05-01,0.117117098037381
1993-06-01,0.251729316946252
1993-07-01,0.248565158676568
1993-08-01,-0.0833512243789764
1993-09-01,0.609856288787491
1993-10-01,0.287480867760895
1993-11-01,0.0133620059711572
1993-12-01,0.400597869879789
1994-01-01,0.606920010895045
1994-02-01,-0.14197969710998
1994-03-01,0.0966503513147178
1994-04-01,0.764599340021338
1994-05-01,0.324202318662144
1994-06-01,0.907696398257426
1994-07-01,0.746906974104533
1994-08-01,0.792470823030949
1994-09-01,0.257688745528854
1994-10-01,0.00278727331007179
1994-11-01,0.195900035238128
1994-12-01,0.340763907240656
1995-01-01,0.230892917963716
1995-02-01,0.09739964675341
1995-03-01,0.634356712161155
1995-04-01,0.553671629379297
1995-05-01,0.550818034999587
1995-06-01,0.490188471356829
1995-07-01,0.719631381950931
1995-08-01,0.587230796652177
1995-09-01,0.421465794011423
1995-10-01,-0.18537246203847
1995-11-01,1.09624194498831
1995-12-01,-0.114696796198835
1996-01-01,0.805870183556158
1996-02-01,0.886634746819879
1996-03-01,0.107726707338719
1996-04-01,0.304712316812076
1996-05-01,0.861773391387054
1996-06-01,0.200672197031584
1996-07-01,0.109072536884935
1996-08-01,0.24268616415569
1996-09-01,0.0394409920954393
1996-10-01,0.737455623666886
1996-11-01,0.41355180218771
1996-12-01,0.130756989571759
1997-01-01,0.707102958639326
1997-02-01,0.856565757318853
1997-03-01,0.807082546707459
1997-04-01,-0.0884712345854236
1997-05-01,0.0960894403316188
1997-06-01,-0.115266707541376
1997-07-01,0.263420040968648
1997-08-01,0.691978575951468
1997-09-01,0.412055936767136
1997-10-01,0.512610246668808
1997-11-01,0.677814401404515
1997-12-01,0.497843305871021
1998-01-01,0.449956195190832
1998-02-01,-0.216772795014233
1998-03-01,-0.342158859470454
1998-04-01,0.266696640235404
1998-05-01,0.605690021231443
1998-06-01,0.404851464421017
1998-07-01,0.28921464771302
1998-08-01,0.00955679924349746
1998-09-01,0.184076540970465
1998-10-01,0.558912563651589
1998-11-01,-0.260430100727374
1998-12-01,1.11968686808018
1999-01-01,-0.905333498329426
1999-02-01,0.217953072655469
1999-03-01,0.440773089083343
1999-04-01,0.938383921925397
1999-05-01,0.461798391735479
1999-06-01,0.406661218417696
1999-07-01,0.476171909269036
1999-08-01,0.46259691332571
1999-09-01,0.0828872443773541
1999-10-01,1.13469520343625
1999-11-01,0.840837211816864
1999-12-01,0.0186065580233029
2000-01-01,0.848332736878131
2000-02-01,1.41820023636669
2000-03-01,1.06604023700746
2000-04-01,0.772337388206285
2000-05-01,-0.396981547849668
2000-06-01,-0.193127927878639
2000-07-01,1.4941188291857
2000-08-01,1.58927542840685
2000-09-01,0.425839164504737
2000-10-01,0.0780727355598625
2000-11-01,0.321596789027211
2000-12-01,0.755065130957516
2001-01-01,0.637635154089118
2001-02-01,-0.152946715617316
2001-03-01,0.351636461996211
2001-04-01,-0.060106375311713
2001-05-01,0.822236292335934
2001-06-01,0.082254017572331
2001-07-01,0.220116661830775
2001-08-01,0.235463918113885
2001-09-01,1.37190176716655
2001-10-01,-0.183729097130777
2001-11-01,0.631509675133197
2001-12-01,0.809760160079593
2002-01-01,0.522428091633515
2002-02-01,0.521643445742476
2002-03-01,0.434573266336612
2002-04-01,0.0491696475765452
2002-05-01,0.337738679815823
2002-06-01,0.408575319764958
2002-07-01,1.17493861755348
2002-08-01,0.562097963349125
2002-09-01,0.590120181550856
2002-10-01,-0.0362772161870647
2002-11-01,0.536806261017909
2002-12-01,0.145572104959474
2003-01-01,0.122997346677544
2003-02-01,-0.655617949479305
2003-03-01,1.29052906666102
2003-04-01,1.0633491843391
2003-05-01,1.1636560012196
2003-06-01,0.995615765874496
2003-07-01,0.887423197682414
2003-08-01,-0.467132169451033
2003-09-01,0.338236034856198
2003-10-01,0.482175084022969
2003-11-01,1.04140646076677
2003-12-01,0.307421883691448
2004-01-01,1.67202112701224
2004-02-01,0.580577207678161
2004-03-01,0.769433776274924
2004-04-01,0.967572971576724
2004-05-01,1.23900429583079
2004-06-01,-0.231758793029219
2004-07-01,0.551603155301377
2004-08-01,0.919076701679674
2004-09-01,0.425712872614309
2004-10-01,1.05114054790487
2004-11-01,0.686069431365159
2004-12-01,1.19631402281795
2005-01-01,0.747211089926838
2005-02-01,1.47457514309802
2005-03-01,0.808725224727884
2005-04-01,0.763632775266182
2005-05-01,0.73718297096575
2005-06-01,0.783601103771865
2005-07-01,0.729596628358343
2005-08-01,0.144167882973562
2005-09-01,0.27058238787118
2005-10-01,0.510466074074693
2005-11-01,0.0996770920980967
2005-12-01,0.290608955963883
2006-01-01,0.411489723662113
2006-02-01,1.33408494991234
2006-03-01,1.03225161094739
2006-04-01,-0.0480897459729773
2006-05-01,0.775769705055891
2006-06-01,0.660471507449758
2006-07-01,0.649561578318017
2006-08-01,0.805845647889023
2006-09-01,1.21992538244198
2006-10-01,0.675669775614395
2006-11-01,0.833425689903586
2006-12-01,1.0995008090468
2007-01-01,0.63802411993983
2007-02-01,0.696165313664232
2007-03-01,1.04547104034958
2007-04-01,0.643208230701898
2007-05-01,0.960068101907009
2007-06-01,0.571871447950529
2007-07-01,1.06794616633436
2007-08-01,1.88645513769406
2007-09-01,1.8619671947051
2007-10-01,0.0820816527265599
2007-11-01,1.35611949135623
2007-12-01,0.739291021014649
2008-01-01,1.14500567656477
2008-02-01,0.321488747893819
2008-03-01,1.56549547304595
2008-04-01,0.599388099091625
2008-05-01,1.55990361571153
2008-06-01,1.20663046401722
2008-07-01,0.318664787422373
2008-08-01,0.614254391670528
2008-09-01,0.772239801027788
2008-10-01,0.741905408421211
2008-11-01,0.548414037546874
2008-12-01,0.0919657408423814
2009-01-01,-0.193272728527746
2009-02-01,-0.629122202780683
2009-03-01,-0.0474809573521909
2009-04-01,0.283551096449128
2009-05-01,-0.273722979692176
2009-06-01,0.109077996956641
2009-07-01,0.464196874495301
2009-08-01,0.0104609751782688
2009-09-01,0.425778684300779
2009-10-01,0.220870585460231
2009-11-01,0.172394557344886
2009-12-01,0.367767655669979
2010-01-01,0.195560852259231
2010-02-01,0.98416416592579
2010-03-01,-0.0732394366197273
2010-04-01,1.07992708274604
2010-05-01,1.23073742359486
2010-06-01,0.745377206708859
2010-07-01,0.753644621011913
2010-08-01,0.873507513727924
2010-09-01,-0.312325110852803
2010-10-01,0.599760901750189
2010-11-01,0.235025613141414
2010-12-01,0.497642763587561
2011-01-01,0.869616478110068
2011-02-01,0.634408306876185
2011-03-01,0.722696331103924
2011-04-01,0.695073494678943
2011-05-01,0.201439603301936
2011-06-01,0.487509001807944
2011-07-01,0.427729593776783
2011-08-01,1.32274987890657
2011-09-01,1.39227133872295
2011-10-01,0.10146911069098
2011-11-01,0.692249262805937
2011-12-01,0.666473409582045
2012-01-01,1.11331739919211
2012-02-01,0.210813564302655
2012-03-01,0.653716774833643
2012-04-01,0.448937815438813
2012-05-01,0.342417402981187
2012-06-01,0.472273207949839
2012-07-01,0.815654586251089
2012-08-01,0.111314268905367
2012-09-01,-0.0286295127583404
2012-10-01,0.528478822537863
2012-11-01,0.335161467863548
2012-12-01,0.491754488862984
2013-01-01,0.76004470924124
2013-02-01,0.854849589638995
2013-03-01,0.347223704130048
2013-04-01,0.417717796540125
2013-05-01,0.816289239031595
2013-06-01,0.589420086495518
2013-07-01,0.242894688953369
2013-08-01,0.852743814973578
2013-09-01,1.00057069237912
2013-10-01,0.88746729991519
2013-11-01,1.13334202105325
2013-12-01,0.962979549784856
