"Date","CANCPGRSE01GPM"
1991-08-01,0.250941028858218
1991-09-01,0.125156445556946
1991-10-01,0.625
1991-11-01,0.124223602484458
1991-12-01,-0.124069478908175
1992-01-01,0.124223602484458
1992-02-01,0.248138957816377
1992-03-01,0
1992-04-01,0.123762376237638
1992-05-01,0.370828182941904
1992-06-01,0
1992-07-01,0.49261083743841
1992-08-01,0.122549019607857
1992-09-01,0.12239902080782
1992-10-01,0.366748166259169
1992-11-01,0.243605359317905
1992-12-01,-0.121506682867544
1993-01-01,0.121654501216532
1993-02-01,0.243013365735129
1993-03-01,0.242424242424243
1993-04-01,0.120918984280519
1993-05-01,0
1993-06-01,0
1993-07-01,0.483091787439627
1993-08-01,0.120192307692294
1993-09-01,0.240096038415366
1993-10-01,0.359281437125749
1993-11-01,0
1993-12-01,0
1994-01-01,-0.357995226730311
1994-02-01,0.598802395209582
1994-03-01,0
1994-04-01,0
1994-05-01,0.119047619047619
1994-06-01,0.23781212841855
1994-07-01,0.355871886120997
1994-08-01,0.118203309692685
1994-09-01,0.47225501770955
1994-10-01,0
1994-11-01,0.117508813161
1994-12-01,0.352112676056325
1995-01-01,0
1995-02-01,0.350877192982456
1995-03-01,0.233100233100233
1995-04-01,0.116279069767442
1995-05-01,0.464576074332172
1995-06-01,0.115606936416185
1995-07-01,0.577367205542726
1995-08-01,0.114810562571757
1995-09-01,0.229357798165151
1995-10-01,-0.114416475972553
1995-11-01,0
1995-12-01,-0.343642611683849
1996-01-01,0.229885057471265
1996-02-01,0.114678899082569
1996-03-01,0.114547537227962
1996-04-01,0.228832951945068
1996-05-01,0.228310502283105
1996-06-01,-0.113895216400911
1996-07-01,0.684150513112886
1996-08-01,0
1996-09-01,0.11325028312572
1996-10-01,-0.113122171945714
1996-11-01,0.339750849377124
1996-12-01,0.112866817155756
1997-01-01,0
1997-02-01,0
1997-03-01,0.338218714768884
1997-04-01,0.112359550561798
1997-05-01,0.224466891133558
1997-06-01,0.335946248600212
1997-07-01,0.446428571428584
1997-08-01,0
1997-09-01,0
1997-10-01,-0.111111111111111
1997-11-01,-0.333704115684106
1997-12-01,0
1998-01-01,0.446428571428584
1998-02-01,0.333333333333334
1998-03-01,0.33222591362125
1998-04-01,0.110375275938202
1998-05-01,0.330760749724366
1998-06-01,0.109890109890098
1998-07-01,0.439077936333712
1998-08-01,0
1998-09-01,0.218579234972678
1998-10-01,0.109051254089422
1998-11-01,-0.435729847494554
1998-12-01,0
1999-01-01,-0.218818380743983
1999-02-01,0.328947368421053
1999-03-01,0.327868852459017
1999-04-01,0.435729847494554
1999-05-01,0.325379609544469
1999-06-01,0.216216216216216
1999-07-01,0.323624595469256
1999-08-01,0.107526881720418
1999-09-01,0.42964554242751
1999-10-01,-0.21390374331552
1999-11-01,-0.107181136120031
1999-12-01,0
2000-01-01,-0.107296137339068
2000-02-01,0.42964554242751
2000-03-01,0.213903743315508
2000-04-01,0.426894343649935
2000-05-01,0.42507970244422
2000-06-01,0.423280423280424
2000-07-01,0.526870389884089
2000-08-01,0.104821802935011
2000-09-01,0.104712041884805
2000-10-01,0
2000-11-01,-0.10460251046024
2000-12-01,0.104712041884805
2001-01-01,0
2001-02-01,0.523012552301256
2001-03-01,0.104058272632686
2001-04-01,0.311850311850301
2001-05-01,0.414507772020737
2001-06-01,0.412796697626408
2001-07-01,0.513874614594039
2001-08-01,0.204498977505113
2001-09-01,0
2001-10-01,-0.102040816326519
2001-11-01,-0.306435137895824
2001-12-01,0.102459016393454
2002-01-01,0.102354145342875
2002-02-01,0.511247443762782
2002-03-01,0.305188199389624
2002-04-01,0.405679513184585
2002-05-01,0.707070707070708
2002-06-01,0.300902708124373
2002-07-01,0.500000000000012
2002-08-01,0.398009950248756
2002-09-01,0
2002-10-01,0.198216055500474
2002-11-01,0.19782393669634
2002-12-01,0.592300098716706
2003-01-01,0.196270853778192
2003-02-01,0.489715964740462
2003-03-01,0.097465886939582
2003-04-01,0.194741966893866
2003-05-01,0.291545189504363
2003-06-01,0.290697674418594
2003-07-01,0.193236714975867
2003-08-01,0.289296046287357
2003-09-01,0.288461538461528
2003-10-01,0.287631831256003
2003-11-01,-0.0956022944550776
2003-12-01,0.191387559808634
2004-01-01,-0.0955109837631434
2004-02-01,0.191204588910134
2004-03-01,0.190839694656489
2004-04-01,0.190476190476191
2004-05-01,0.38022813688213
2004-06-01,0.18939393939394
2004-07-01,0.378071833648394
2004-08-01,0
2004-09-01,0.282485875706204
2004-10-01,0.187793427230047
2004-11-01,0.0937207122774238
2004-12-01,0.187265917602996
2005-01-01,-0.0934579439252234
2005-02-01,0.280636108512618
2005-03-01,0.186567164179105
2005-04-01,0.186219739292365
2005-05-01,0.371747211895911
2005-06-01,0.277777777777768
2005-07-01,0.184672206832872
2005-08-01,0
2005-09-01,0.184331797235023
2005-10-01,0.183992640294409
2005-11-01,0.183654729109254
2005-12-01,0.0916590284143091
2006-01-01,0
2006-02-01,0.274725274725265
2006-03-01,0.365296803652968
2006-04-01,0.363967242948135
2006-05-01,0.634632819582966
2006-06-01,0.0900900900900802
2006-07-01,0.0900090009001001
2006-08-01,0.179856115107914
2006-09-01,0.448833034111301
2006-10-01,0.268096514745318
2006-11-01,0.17825311942959
2006-12-01,0.177935943060479
2007-01-01,-0.0888099467140222
2007-02-01,0.444444444444455
2007-03-01,0.353982300884956
2007-04-01,0.440917107583765
2007-05-01,0.526777875329237
2007-06-01,0.262008733624445
2007-07-01,0.435540069686421
2007-08-01,0.260190806591491
2007-09-01,0.259515570934266
2007-10-01,0.172562553925798
2007-11-01,0.0861326442721888
2007-12-01,0.258175559380369
2008-01-01,-0.257510729613725
2008-02-01,0.602409638554208
2008-03-01,0.171086398631309
2008-04-01,0.512382578992315
2008-05-01,0.849617672047579
2008-06-01,0.33698399326032
2008-07-01,0.251889168765753
2008-08-01,0.167504187604672
2008-09-01,0.167224080267559
2008-10-01,0.166944908180301
2008-11-01,0
2008-12-01,0.0833333333333427
2009-01-01,-0.333055786844297
2009-02-01,0.417710944026725
2009-03-01,0.166389351081549
2009-04-01,0.249169435215938
2009-05-01,0.497100248550125
2009-06-01,0.164880461665293
2009-07-01,0.0823045267489621
2009-08-01,0
2009-09-01,0.246710526315799
2009-10-01,0.164068908941737
2009-11-01,-0.245700245700237
2009-12-01,0
2010-01-01,0
2010-02-01,0.656814449917899
2010-03-01,-0.32626427406199
2010-04-01,0.32733224222586
2010-05-01,0.489396411092986
2010-06-01,0.324675324675325
2010-07-01,0.728155339805835
2010-08-01,-0.160642570281125
2010-09-01,0.160901045856798
2010-10-01,0.321285140562249
2010-11-01,0.080064051240984
2010-12-01,-0.0799999999999912
2011-01-01,0.080064051240984
2011-02-01,0.239999999999991
2011-03-01,0.319233838786929
2011-04-01,0.159108989657916
2011-05-01,0.635424940428912
2011-06-01,0.0789265982636061
2011-07-01,0.2365930599369
2011-08-01,0.1573564122738
2011-09-01,0.392772977219176
2011-10-01,-0.0782472613458443
2011-11-01,0.0783085356303751
2011-12-01,-0.0782472613458443
2012-01-01,0.0783085356303751
2012-02-01,0.312989045383394
2012-03-01,0.312012480499238
2012-04-01,0.388802488335917
2012-05-01,0.309837335398916
2012-06-01,0.0772200772200859
2012-07-01,0.077160493827152
2012-08-01,-0.0771010023130216
2012-09-01,0.154320987654321
2012-10-01,0
2012-11-01,0.0770416024653399
2012-12-01,-0.153964588144744
2013-01-01,-0.0771010023130216
2013-02-01,0.385802469135794
2013-03-01,0.15372790161416
2013-04-01,0
2013-05-01,0.460475825019187
2013-06-01,0.152788388082489
2013-07-01,0.30511060259344
2013-08-01,0.0760456273764344
2013-09-01,0.0759878419452804
2013-10-01,0.0759301442672826
2013-11-01,0
2013-12-01,-0.0758725341426489
2014-01-01,0.151860288534565
2014-02-01,0.454890068233494
2014-03-01,0
2014-04-01,0.301886792452847
2014-05-01,0.526711813393521
2014-06-01,0.224550898203601
2014-07-01,0.224047796863306
2014-08-01,0.372578241430709
2014-09-01,0.0742390497401716
2014-10-01,0.0741839762611194
2014-11-01,-0.296515937731653
2014-12-01,0
2015-01-01,0.148698884758364
2015-02-01,0.593912397921307
2015-03-01,0.0738007380073719
2015-04-01,0
2015-05-01,0.442477876106195
2015-06-01,0.220264317180625
2015-07-01,0.219780219780228
2015-08-01,0.219298245614027
2015-09-01,0.218818380743991
2015-10-01,0
2015-11-01,-0.363901018922861
2015-12-01,-0.0730460189919569
2016-01-01,0.146198830409357
2016-02-01,0.510948905109481
2016-03-01,0.217864923747285
2016-04-01,0
2016-05-01,0.579710144927537
2016-06-01,0.216138328530252
2016-07-01,0.431344356578002
2016-08-01,-0.0715819613457489
2016-09-01,0.214899713467057
2016-10-01,0
2016-11-01,-0.214438884917807
2016-12-01,-0.0716332378223417
2017-01-01,0.501792114695333
2017-02-01,0.356633380884443
2017-03-01,0.28429282160627
2017-04-01,0.212615166548555
2017-05-01,0.424328147100409
2017-06-01,0.281690140845086
2017-07-01,0.140449438202232
2017-08-01,0.0701262272089684
2017-09-01,0.070077084793296
2017-10-01,0.140056022408948
2017-11-01,-0.139860139860124
2017-12-01,-0.350140056022417
2018-01-01,0.702740688685876
2018-02-01,0.697836706210747
2018-03-01,0.415800415800416
2018-04-01,-0.207039337474128
2018-05-01,0.484094052558791
2018-06-01,0.137646249139711
2018-07-01,1.0996563573883
2018-08-01,0
2018-09-01,-0.543847722637647
2018-10-01,0.341763499658244
2018-11-01,-0.136239782016364
2018-12-01,0.477489768076406
2019-01-01,-0.135777325186709
2019-02-01,0.339904826648546
2019-03-01,0.338753387533868
2019-04-01,0
2019-05-01,0.742741390952068
2019-06-01,0.268096514745309
2019-07-01,0.735294117647052
2019-08-01,0.132714001327155
2019-09-01,-0.92776673293572
2019-10-01,0.401337792642126
2019-11-01,-0.466355762824777
2019-12-01,0.468540829986606
2020-01-01,-0.266489007328448
2020-02-01,0.73480293921178
2020-03-01,0.198938992042418
2020-04-01,0
2020-05-01,0
2020-06-01,0.330906684315031
2020-07-01,-0.0659630606860086
2020-08-01,0.0660066006600587
2020-09-01,-0.0659630606860086
2020-10-01,0.264026402640264
2020-11-01,0.131665569453573
2020-12-01,0
2021-01-01,0.262984878369509
2021-02-01,0.065573770491796
2021-03-01,0.196592398427268
2021-04-01,0.523217789404826
2021-05-01,0.195185426154854
2021-06-01,0.38961038961039
2021-07-01,0.517464424320828
2021-08-01,0.193050193050186
2021-09-01,0.256904303147078
2021-10-01,0.384368994234465
2021-11-01,-0.127632418634333
2021-12-01,0.447284345047917
2022-01-01,0.318066157760822
2022-02-01,0.443880786303115
2022-03-01,0.631313131313132
2022-04-01,0.878293601003765
2022-05-01,0.746268656716418
2022-06-01,0.432098765432092
2022-07-01,0.921942224953897
2022-08-01,0.0609013398294966
2022-09-01,0.304321363359701
2022-10-01,0.242718446601928
2022-11-01,0.181598062954002
2022-12-01,0.302114803625385
2023-01-01,0.060240963855415
2023-02-01,0.421432871764005
2023-03-01,0.479616306954424
2023-04-01,0.536992840095473
2023-05-01,0.534124629080126
2023-06-01,0.0590318772136889
2023-07-01,1.00294985250737
2023-08-01,0.0584112149532776
2023-09-01,0
2023-10-01,0.875656742556925
