"Date","CANPRMNTO01IXOBM"
2008-06-01,110.60331040708
2008-07-01,98.6116698227058
2008-08-01,104.516242972498
2008-09-01,107.436151529125
2008-10-01,105.699512367422
2008-11-01,104.42793928631
2008-12-01,86.4728564280178
2009-01-01,84.4771931201617
2009-02-01,89.2102706998558
2009-03-01,90.5348259926806
2009-04-01,88.4214244365734
2009-05-01,88.7275438820263
2009-06-01,90.6113558540438
2009-07-01,83.0113519294355
2009-08-01,87.7208818594794
2009-09-01,92.5187154757116
2009-10-01,91.9888933585816
2009-11-01,93.4606214617204
2009-12-01,80.8979503733284
2010-01-01,82.9878042797853
2010-02-01,89.7930750286987
2010-03-01,93.69021104581
2010-04-01,92.3833164902228
2010-05-01,95.0029925138097
2010-06-01,99.0943966405353
2010-07-01,88.4744066482864
2010-08-01,94.284789199478
2010-09-01,96.7926138872264
2010-10-01,96.7160840258632
2010-11-01,95.8860293756929
2010-12-01,84.8951639014531
2011-01-01,87.4383100636768
2011-02-01,92.8778171328774
2011-03-01,96.2627917700964
2011-04-01,95.0971831124106
2011-05-01,96.7514055003385
2011-06-01,99.600671108015
2011-07-01,91.323672255963
2011-08-01,96.3864169307601
2011-09-01,100.766279765701
2011-10-01,100.94877405049
2011-11-01,101.449161605557
2011-12-01,89.5575985321965
2012-01-01,91.2412554821872
2012-02-01,95.4974931564643
2012-03-01,99.218021801199
2012-04-01,98.4174017130915
2012-05-01,100.842809627064
2012-06-01,102.844359847333
2012-07-01,93.2251449652182
2012-08-01,97.9170141580244
2012-09-01,99.7772784803917
2012-10-01,98.6234436475309
2012-11-01,99.5653496335397
2012-12-01,86.3021359680537
2013-01-01,88.7805260937393
2013-02-01,95.0029925138097
2013-03-01,96.8161615368766
2013-04-01,98.0112047566252
2013-05-01,98.8353724943829
2013-06-01,100.642654605037
2013-07-01,91.4826188911019
2013-08-01,96.6513279893251
2013-09-01,101.143042160104
2013-10-01,102.073174321288
2013-11-01,101.955436073037
2013-12-01,87.2793634285378
2014-01-01,89.7106582549229
2014-02-01,97.44606116502
2014-03-01,99.6772009693782
2014-04-01,98.7235211585444
2014-05-01,102.126156533001
2014-06-01,104.998969790328
2014-07-01,96.6101196024372
2014-08-01,99.7360700935038
2014-09-01,104.422052373897
2014-10-01,103.94521246848
2014-11-01,103.491920212714
2014-12-01,92.4245248771107
2015-01-01,93.6077942720342
2015-02-01,98.688199684069
2015-03-01,102.608883350831
2015-04-01,100.701523729163
2015-05-01,102.455823628104
2015-06-01,104.104159103619
2015-07-01,95.7329696529665
2015-08-01,101.472709255207
2015-09-01,103.750944358866
2015-10-01,102.491145102579
2015-11-01,103.438938001001
2015-12-01,90.9469098615594
2016-01-01,94.0787472650386
2016-02-01,98.9472238302214
2016-03-01,100.495481794723
2016-04-01,101.555126028983
2016-05-01,101.602221328284
2016-06-01,104.386730899422
2016-07-01,95.7741780398544
2016-08-01,99.9597727651809
2016-09-01,103.580223898902
2016-10-01,101.278441145593
2016-11-01,103.480146387889
2016-12-01,91.5944702269405
2017-01-01,94.6144562945811
2017-02-01,99.6654271445531
2017-03-01,103.232896066561
2017-04-01,102.349859204678
2017-05-01,104.251331913933
2017-06-01,107.000520010596
2017-07-01,97.8051628221858
2017-08-01,101.661090452409
2017-09-01,104.675189607637
2017-10-01,103.92166481883
2017-11-01,106.959311623709
2017-12-01,94.2730153746529
2018-01-01,97.7404067856477
2018-02-01,102.915002796283
2018-03-01,106.470697893466
2018-04-01,105.328636885431
2018-05-01,105.140255688229
2018-06-01,109.637856771421
2018-07-01,101.20191128423
2018-08-01,105.334523797843
2018-09-01,109.361171888031
2018-10-01,107.730497149753
2018-11-01,109.019730968103
2018-12-01,95.9625592370561
2019-01-01,99.1061704653604
2019-02-01,103.356521227225
2019-03-01,107.177127382973
2019-04-01,103.66852758509
2019-05-01,106.976972360946
2019-06-01,108.954974931565
2019-07-01,100.260005298221
2019-08-01,105.622982506059
2019-09-01,108.619420924049
2019-10-01,105.929101951511
2019-11-01,108.277980004121
2019-12-01,95.0795223751729
2020-01-01,96.7631793251636
2020-02-01,102.173251832301
2020-03-01,95.9213508501683
2020-04-01,73.6393873686483
2020-05-01,82.6699110095074
2020-06-01,95.9743330618812
2020-07-01,93.3958654251822
2020-08-01,99.6418794949029
2020-09-01,103.36829505205
2020-10-01,101.596334415871
2020-11-01,104.940100666202
2020-12-01,92.6423406363752
2021-01-01,96.7101971134506
2021-02-01,99.4593852101137
2021-03-01,104.304314125646
2021-04-01,98.4998184868673
2021-05-01,99.4181768232258
2021-06-01,104.039403067081
2021-07-01,96.6689887265627
2021-08-01,101.260780408355
2021-09-01,102.720734686669
2021-10-01,102.997419570059
2021-11-01,106.158691535601
2021-12-01,94.814611316608
2022-01-01,98.3467587641408
2022-02-01,103.250556803799
2022-03-01,108.890218895027
2022-04-01,104.698737257288
2022-05-01,104.928326841377
2022-06-01,109.478910136282
2022-07-01,100.725071378813
2022-08-01,105.670077805359
2022-09-01,108.48402193856
2022-10-01,105.069612739278
2022-11-01,107.483246828426
2022-12-01,94.9558972145093
2023-01-01,98.4939315744547
2023-02-01,103.403616526525
2023-03-01,108.054277332444
2023-04-01,102.903228971458
2023-05-01,106.282316696265
2023-06-01,110.185339625789
2023-07-01,100.089284838257
2023-08-01,104.251331913933
2023-09-01,107.936539084193
