"Date","LRIN55MACAM156S"
2004-06-01,33.9542896618566
2004-07-01,34.8400306812567
2004-08-01,34.6176203528628
2004-09-01,34.4750429754027
2004-10-01,33.9547037374551
2004-11-01,33.1517210906121
2004-12-01,33.3744054571724
2005-01-01,32.7140240630643
2005-02-01,33.3185455460268
2005-03-01,33.6646970329051
2005-04-01,33.4225323893427
2005-05-01,33.1608241385463
2005-06-01,33.4366123170099
2005-07-01,33.2509699672922
2005-08-01,33.2285436779156
2005-09-01,33.0835969516228
2005-10-01,33.2025816164536
2005-11-01,33.4425896870854
2005-12-01,33.9771703863183
2006-01-01,33.7056625268113
2006-02-01,34.4918509842733
2006-03-01,33.9058381913078
2006-04-01,34.1267378749605
2006-05-01,33.7578957664448
2006-06-01,33.7128967039231
2006-07-01,33.3751772257381
2006-08-01,33.5235591089576
2006-09-01,33.5735823760451
2006-10-01,33.2263186304774
2006-11-01,32.9768220858245
2006-12-01,32.8313176409936
2007-01-01,33.4729200111859
2007-02-01,33.2007734458081
2007-03-01,33.3441957048937
2007-04-01,32.7278259655204
2007-05-01,33.1165380895844
2007-06-01,33.2000719823929
2007-07-01,33.3127295265033
2007-08-01,33.0186356209528
2007-09-01,33.1632814697579
2007-10-01,32.4668652042365
2007-11-01,33.0619962216265
2007-12-01,32.6556697334859
2008-01-01,32.483012988185
2008-02-01,33.2060516533256
2008-03-01,32.8173118842358
2008-04-01,33.7074948927889
2008-05-01,33.3562366895562
2008-06-01,33.350123213185
2008-07-01,33.512168839555
2008-08-01,33.5355352296095
2008-09-01,32.788166219804
2008-10-01,32.3156404682519
2008-11-01,32.9715020195389
2008-12-01,32.7312113052691
2009-01-01,32.2105866758911
2009-02-01,32.8983116011852
2009-03-01,32.5692410176242
2009-04-01,32.1949069467878
2009-05-01,32.5651177072354
2009-06-01,32.5498637824716
2009-07-01,31.6108149983696
2009-08-01,31.9366742308939
2009-09-01,32.4956660214968
2009-10-01,32.6146818031484
2009-11-01,32.2338646108325
2009-12-01,32.1047188707507
2010-01-01,32.5126615332778
2010-02-01,32.2728315075912
2010-03-01,32.3783861927773
2010-04-01,32.1076364383796
2010-05-01,32.062677019868
2010-06-01,32.1376832485742
2010-07-01,31.8087451672331
2010-08-01,31.9309790302047
2010-09-01,30.7119505917902
2010-10-01,30.9774281939542
2010-11-01,30.5444212868901
2010-12-01,30.6328322120614
2011-01-01,31.4765361477289
2011-02-01,31.2780510860332
2011-03-01,31.0227915577239
2011-04-01,30.7956210977592
2011-05-01,31.3376713842459
2011-06-01,31.6156044876672
2011-07-01,31.771123729888
2011-08-01,31.6590300113472
2011-09-01,31.4679109677127
2011-10-01,31.9813196306514
2011-11-01,31.8117590649869
2011-12-01,30.786435568254
2012-01-01,31.2438684341867
2012-02-01,31.4570400325531
2012-03-01,31.1878349554089
2012-04-01,30.9378643368042
2012-05-01,30.8497633845641
2012-06-01,31.1455541007475
2012-07-01,31.2776763147704
2012-08-01,30.1540631394062
2012-09-01,30.0865761613436
2012-10-01,29.6276697144006
2012-11-01,30.0537906393421
2012-12-01,29.6775513321257
2013-01-01,29.5517999459136
2013-02-01,29.8485150370941
2013-03-01,29.8477466490687
2013-04-01,29.3558161478524
2013-05-01,29.4116336371272
2013-06-01,29.7727884622456
2013-07-01,29.9615159325804
2013-08-01,29.7532046552884
2013-09-01,30.1849245912713
2013-10-01,29.9577800200155
2013-11-01,30.1836963520838
2013-12-01,30.4929300985412
2014-01-01,30.5744138508369
2014-02-01,29.9485386457034
2014-03-01,29.5453507695826
2014-04-01,29.3942451478176
2014-05-01,29.1070089678595
2014-06-01,28.5373361931847
2014-07-01,28.9747976938805
2014-08-01,30.2882314804392
2014-09-01,30.0933603961323
2014-10-01,29.792478080413
2014-11-01,30.6027763306663
2014-12-01,30.7756642982825
2015-01-01,29.9542913448094
2015-02-01,29.2122766431906
2015-03-01,29.4727276882824
2015-04-01,29.1122005551584
2015-05-01,28.7317003913959
2015-06-01,28.4182055211629
2015-07-01,28.0774868693726
2015-08-01,28.6533900430862
2015-09-01,28.8071387188284
2015-10-01,29.7174219598834
2015-11-01,29.2294733081909
2015-12-01,28.7623666961299
2016-01-01,28.9148111400538
2016-02-01,28.121981265921
2016-03-01,28.8800881422944
2016-04-01,28.2760777419518
2016-05-01,28.4621929983833
2016-06-01,28.6677657850418
2016-07-01,28.5681158872429
2016-08-01,28.2309447911495
2016-09-01,28.0479134460205
2016-10-01,27.902832648349
2016-11-01,28.7099738925724
2016-12-01,28.0659275751916
2017-01-01,28.1285039219524
2017-02-01,28.1956789914552
2017-03-01,28.7460604765985
2017-04-01,28.772570538991
2017-05-01,28.5556960517628
2017-06-01,29.0349929764679
2017-07-01,29.2887371078364
2017-08-01,28.4356033985748
2017-09-01,28.4769981709458
2017-10-01,28.2517623968667
2017-11-01,28.1060545249215
2017-12-01,28.2349419706372
2018-01-01,28.9370756010094
2018-02-01,28.9140872145879
2018-03-01,28.1403499625668
2018-04-01,28.618979978742
2018-05-01,28.1146668398727
2018-06-01,27.3587826586873
2018-07-01,27.5269906112073
2018-08-01,27.611450093462
2018-09-01,27.4642738437984
2018-10-01,28.0091775385278
2018-11-01,26.7243953425131
2018-12-01,27.2019394280894
2019-01-01,27.314025733738
2019-02-01,27.11078071441
2019-03-01,27.1680729505214
2019-04-01,26.7396659255784
2019-05-01,26.5891396753789
2019-06-01,26.6634335015102
2019-07-01,26.6958940706951
2019-08-01,26.736019546872
2019-09-01,27.0540382775692
2019-10-01,27.3650031011256
2019-11-01,27.4442144830741
2019-12-01,27.571526793391
2020-01-01,27.2096983196443
2020-02-01,26.9480466115241
2020-03-01,28.2349094647304
2020-04-01,30.8893116959763
2020-05-01,29.5873435504159
2020-06-01,28.6425368295242
2020-07-01,27.5980904660179
2020-08-01,27.2056178956614
2020-09-01,27.009499566258
2020-10-01,26.3475434091216
2020-11-01,27.1101027639588
2020-12-01,26.3116302451124
2021-01-01,26.4876306253798
2021-02-01,26.805269391289
2021-03-01,25.7258546377377
2021-04-01,26.5591909155344
2021-05-01,26.1288848836795
2021-06-01,25.3821984582725
2021-07-01,25.6010854907419
2021-08-01,25.5603546456014
2021-09-01,25.944724254751
2021-10-01,26.0731248465257
2021-11-01,26.4337985700367
2021-12-01,27.3047716680986
2022-01-01,27.1324439315347
2022-02-01,27.2731770422727
2022-03-01,27.1291698353617
2022-04-01,27.0079659081579
2022-05-01,27.5101426715615
2022-06-01,28.5927149058064
2022-07-01,27.4591060199272
2022-08-01,27.753627488975
2022-09-01,27.6380993805635
2022-10-01,27.8811989676561
2022-11-01,27.7179968967505
2022-12-01,27.5339741372863
2023-01-01,26.7174775840662
2023-02-01,27.0202310505396
2023-03-01,26.4607365024765
2023-04-01,26.7327978237046
2023-05-01,26.9045337791196
2023-06-01,27.6326255929573
2023-07-01,27.3136353896388
2023-08-01,27.0981483487174
2023-09-01,26.8845878375017
2023-10-01,26.0257719574184
2023-11-01,25.8314758769732
