"Date","CANPERMITMISMEI"
1991-10-01,35.6671875541237
1991-11-01,39.2359914088809
1991-12-01,28.6555180455939
1992-01-01,31.1495397861098
1992-02-01,34.6128290666897
1992-03-01,34.14830402173
1992-04-01,30.6481937311462
1992-05-01,31.892415471752
1992-06-01,31.4694124698388
1992-07-01,30.6869491375216
1992-08-01,31.3775511351683
1992-09-01,31.5993769144338
1992-10-01,34.7397344658599
1992-11-01,31.7300386414419
1992-12-01,31.943744454543
1993-01-01,29.837794116346
1993-02-01,29.8460940263591
1993-03-01,29.1682005630143
1993-04-01,30.8101431948161
1993-05-01,28.6110719150089
1993-06-01,29.8987276020518
1993-07-01,31.2969362910304
1993-08-01,32.4429086903432
1993-09-01,32.3395084563862
1993-10-01,30.1685983888728
1993-11-01,32.964003582682
1993-12-01,32.2323743875724
1994-01-01,29.2964555410484
1994-02-01,30.7699257446714
1994-03-01,33.0959249166298
1994-04-01,35.2155509873144
1994-05-01,35.7981191969046
1994-06-01,36.2788391882313
1994-07-01,34.5758056198563
1994-08-01,32.5613342356518
1994-09-01,32.2778327023052
1994-10-01,30.857693356788
1994-11-01,30.7103868237916
1994-12-01,34.2177173612974
1995-01-01,28.4129762307672
1995-02-01,24.5615480689251
1995-03-01,24.6367196116452
1995-04-01,24.8844573050979
1995-05-01,24.4950138309341
1995-06-01,24.4696192553114
1995-07-01,23.2849364355853
1995-08-01,25.7521015567092
1995-09-01,24.7849708498463
1995-10-01,26.6714346788085
1995-11-01,23.763587072654
1995-12-01,22.0709227685501
1996-01-01,24.786230456786
1996-02-01,31.1052511063922
1996-03-01,27.7223067541774
1996-04-01,27.4386477699634
1996-05-01,29.4493178403679
1996-06-01,30.4566435043944
1996-07-01,31.3908219939968
1996-08-01,29.2303036837355
1996-09-01,29.3741013116857
1996-10-01,30.3390726923664
1996-11-01,31.3051687221003
1996-12-01,30.9521188913
1997-01-01,35.1059651835645
1997-02-01,34.8701037841142
1997-03-01,32.035448338346
1997-04-01,35.0785462396459
1997-05-01,35.6159710362381
1997-06-01,33.3697544681182
1997-07-01,36.289433382313
1997-08-01,32.5373792108173
1997-09-01,37.9813104320797
1997-10-01,34.8744449294598
1997-11-01,32.3141813597067
1997-12-01,31.941675100285
1998-01-01,31.8457425360416
1998-02-01,33.3888735020237
1998-03-01,34.3072394259371
1998-04-01,38.0499140243287
1998-05-01,32.4639171346581
1998-06-01,32.693435513448
1998-07-01,32.4832386053932
1998-08-01,33.1730308557215
1998-09-01,34.5103285519754
1998-10-01,31.6820386198487
1998-11-01,34.695310828256
1998-12-01,34.3525852757647
1999-01-01,31.9401230845914
1999-02-01,35.2742351749137
1999-03-01,34.7649940835962
1999-04-01,37.3203991694392
1999-05-01,37.4368003464519
1999-06-01,38.5089057959464
1999-07-01,38.3925046189337
1999-08-01,37.9329730157704
1999-09-01,36.5498121311245
1999-10-01,40.0333675876443
1999-11-01,39.6362315139561
1999-12-01,41.1038760354831
2000-01-01,37.8778877051416
2000-02-01,36.3876827236061
2000-03-01,39.2933710035783
2000-04-01,35.6058267017777
2000-05-01,37.2946222131384
2000-06-01,39.6376260787821
2000-07-01,37.2391320288504
2000-08-01,42.0831979380834
2000-09-01,38.1708587835166
2000-10-01,38.7543716983115
2000-11-01,38.3322009366977
2000-12-01,36.877444893321
2001-01-01,41.7671940470976
2001-02-01,43.5346025272814
2001-03-01,39.1347729940872
2001-04-01,35.624203467308
2001-05-01,43.9764996332894
2001-06-01,44.6066180048516
2001-07-01,41.1251768885519
2001-08-01,42.3904520594349
2001-09-01,41.5809521638773
2001-10-01,43.1063361677988
2001-11-01,45.868271805783
2001-12-01,46.0580900729927
2002-01-01,50.2177395543721
2002-02-01,54.5060263944636
2002-03-01,55.1381916273027
2002-04-01,61.4846986997708
2002-05-01,55.1763172302083
2002-06-01,53.1139807822969
2002-07-01,54.5822551072938
2002-08-01,60.0751760413163
2002-09-01,55.0272112587267
2002-10-01,57.5738890679164
2002-11-01,54.8247519361583
2002-12-01,53.7766914834226
2003-01-01,60.1296315484753
2003-02-01,53.4823708261837
2003-03-01,56.7919655671448
2003-04-01,54.6053778918288
2003-05-01,57.5292405005018
2003-06-01,59.7575751486748
2003-07-01,62.6644555566436
2003-08-01,59.466381015804
2003-09-01,64.68783416135
2003-10-01,61.8901571764531
2003-11-01,65.0568989946687
2003-12-01,63.0705438367957
2004-01-01,62.0692462916947
2004-02-01,58.9068906047868
2004-03-01,69.5519413167121
2004-04-01,70.5762266884619
2004-05-01,66.3823878758634
2004-06-01,80.075507437904
2004-07-01,71.5344051888608
2004-08-01,71.9172582195726
2004-09-01,66.7726860833077
2004-10-01,70.0894785782097
2004-11-01,70.7648978136373
2004-12-01,69.8534147419298
2005-01-01,61.1837651060986
2005-02-01,69.2473638601074
2005-03-01,67.4000378181988
2005-04-01,70.8680281318215
2005-05-01,72.0506640902706
2005-06-01,73.5355382352937
2005-07-01,71.6243771131219
2005-08-01,70.524920198652
2005-09-01,72.137307053334
2005-10-01,75.8635392825669
2005-11-01,68.9884471550653
2005-12-01,97.5742369593568
2006-01-01,71.1877433646831
2006-02-01,69.9525413094844
2006-03-01,76.6468798411456
2006-04-01,73.6480481265821
2006-05-01,76.1279217820079
2006-06-01,74.701326950925
2006-07-01,77.3978080140092
2006-08-01,81.7643479352268
2006-09-01,76.594651139112
2006-10-01,83.020738378589
2006-11-01,82.1726855134855
2006-12-01,80.1842160153924
2007-01-01,84.8452565376974
2007-02-01,68.772941903479
2007-03-01,84.4039667421781
2007-04-01,83.1264328966146
2007-05-01,87.4707722455208
2007-06-01,91.5793401669009
2007-07-01,85.5530206798968
2007-08-01,85.6363571747436
2007-09-01,90.2742749125136
2007-10-01,90.1447153415777
2007-11-01,84.7638769322033
2007-12-01,87.9276496769183
2008-01-01,76.5585274115212
2008-02-01,88.122641329773
2008-03-01,80.6894083701181
2008-04-01,91.1219004109768
2008-05-01,84.0847238619189
2008-06-01,79.916617019659
2008-07-01,83.9901858625016
2008-08-01,77.7235963517584
2008-09-01,72.2609734632308
2008-10-01,66.1038572913322
2008-11-01,60.9289646165914
2008-12-01,57.9761985272496
2009-01-01,44.8532535422322
2009-02-01,45.5450251748942
2009-03-01,49.6655143762389
2009-04-01,52.6169083937357
2009-05-01,61.2114989517521
2009-06-01,62.6147910544515
2009-07-01,61.8589369187345
2009-08-01,68.3826886819968
2009-09-01,77.4499692370996
2009-10-01,80.0991475610036
2009-11-01,87.883068588447
2009-12-01,88.5074512498375
2010-01-01,87.395713167706
2010-02-01,81.675838054735
2010-03-01,91.6417132033949
2010-04-01,84.6184148236543
2010-05-01,82.1736527116713
2010-06-01,80.1356536692725
2010-07-01,75.0191977593392
2010-08-01,77.9141119013812
2010-09-01,84.3567764679032
2010-10-01,76.9895154217127
2010-11-01,69.8136471514064
2010-12-01,86.0649609289421
2011-01-01,82.3624812877142
2011-02-01,74.035084851772
2011-03-01,88.5949714391624
2011-04-01,81.2429606341341
2011-05-01,81.2807263493427
2011-06-01,82.4952573549424
2011-07-01,85.6340179047128
2011-08-01,81.1304732358268
2011-09-01,76.868998029165
2011-10-01,81.6240592123228
2011-11-01,88.8718600360758
2011-12-01,96.3246843822385
2012-01-01,91.1673137397475
2012-02-01,97.3321899901136
2012-03-01,90.8447194053096
2012-04-01,88.9254383169732
2012-05-01,89.883211943713
2012-06-01,99.2999434526456
2012-07-01,92.6834981144134
2012-08-01,94.0624303186191
2012-09-01,94.3218643622258
2012-10-01,87.6132877735503
2012-11-01,84.7877869710757
2012-12-01,77.926460547986
2013-01-01,84.3720716950276
2013-02-01,87.8677958543037
2013-03-01,88.3591100397121
2013-04-01,96.1831360523949
2013-05-01,98.4343010763491
2013-06-01,88.1964183076671
2013-07-01,87.8274209532915
2013-08-01,89.8041941012307
2013-09-01,91.5467478373374
2013-10-01,95.7445229216223
2013-11-01,93.3815677817737
2013-12-01,87.1564553281149
2014-01-01,104.319094726491
2014-02-01,91.3803447634166
2014-03-01,86.6372948321476
2014-04-01,86.0774220404523
2014-05-01,93.3205443241436
2014-06-01,95.5075593660998
2014-07-01,101.259104596411
2014-08-01,92.8540623898312
2014-09-01,99.1219115075141
2014-10-01,96.4953386295806
2014-11-01,100.285248488209
2014-12-01,99.6951901159243
2015-01-01,92.7451513755133
2015-02-01,97.7118490175141
2015-03-01,102.06779474465
2015-04-01,103.256976160589
2015-05-01,92.7402928916032
2015-06-01,104.587256046751
2015-07-01,107.130537415799
2015-08-01,105.055537419548
2015-09-01,95.6258949394841
2015-10-01,105.680617363352
2015-11-01,91.0889706866972
2015-12-01,102.309121938499
2016-01-01,89.1738058138958
2016-02-01,92.3187294404781
2016-03-01,98.2194706141948
2016-04-01,107.053251532859
2016-05-01,97.5660945002112
2016-06-01,93.970366547119
2016-07-01,95.4347270934105
2016-08-01,103.884822741064
2016-09-01,109.633398897874
2016-10-01,129.152560443514
2016-11-01,117.443389290372
2016-12-01,106.403519281808
2017-01-01,109.290223485761
2017-02-01,114.619148094837
2017-03-01,109.857384003322
2017-04-01,102.275270001996
2017-05-01,116.078537692313
2017-06-01,116.071362431353
2017-07-01,112.568260574288
2017-08-01,112.135608083498
2017-09-01,110.72876208979
2017-10-01,115.09640416708
2017-11-01,111.788991245282
2017-12-01,112.142783344457
2018-01-01,116.914444347641
2018-02-01,120.065980910657
2018-03-01,123.51287280804
2018-04-01,119.355247694957
2018-05-01,122.610341942797
2018-06-01,121.434273934819
2018-07-01,119.164709652353
2018-08-01,105.650319317857
2018-09-01,112.595859462055
2018-10-01,118.04998000374
2018-11-01,116.577566970227
2018-12-01,117.603291892765
2019-01-01,115.12724204412
2019-02-01,110.171700920728
2019-03-01,109.53175311644
2019-04-01,127.242591449338
2019-05-01,117.491636734757
2019-06-01,112.363529460632
2019-07-01,118.863101269249
2019-08-01,132.365750267629
2019-09-01,117.233912157711
2019-10-01,115.472869191169
2019-11-01,105.969742141965
2019-12-01,115.264426735637
2020-01-01,126.37204560317
2020-02-01,124.325611692871
2020-03-01,98.5683142575359
2020-04-01,87.5704161516399
2020-05-01,117.739104512437
2020-06-01,120.247949127475
2020-07-01,121.752392166025
2020-08-01,133.103002708005
2020-09-01,142.518429624036
2020-10-01,146.152598081769
2020-11-01,146.11060368612
2020-12-01,146.432050878523
2021-01-01,169.010955131451
2021-02-01,156.836021819391
2021-03-01,178.915559399689
2021-04-01,172.597798357023
2021-05-01,149.599692415982
2021-06-01,155.822847980288
2021-07-01,159.803160923634
2021-08-01,143.861193114689
2021-09-01,161.40697795253
2021-10-01,166.665139643174
2021-11-01,176.642081338518
2021-12-01,174.624258500135
2022-01-01,158.500187516485
2022-02-01,174.163692219843
2022-03-01,176.802073912836
2022-04-01,179.468211944463
2022-05-01,179.092376723843
2022-06-01,186.784054035938
2022-07-01,167.699659321309
2022-08-01,187.527379581202
2022-09-01,157.640145892474
2022-10-01,138.015019913036
2022-11-01,160.054475001076
2022-12-01,150.316903610228
2023-01-01,139.045850742276
2023-02-01,152.869384608533
2023-03-01,152.460237282956
2023-04-01,142.545668624106
2023-05-01,160.403341137398
2023-06-01,157.203557129998
2023-07-01,159.578860916451
2023-08-01,154.712549448944
2023-09-01,161.300113799489
