"Date","CANPRMNTO01GYSAM"
1968-05-01,7.60417260445763
1968-06-01,7.72122723494294
1968-07-01,6.16221284575713
1968-08-01,6.77918791171982
1968-09-01,8.33348862344634
1968-10-01,10.6730333685641
1968-11-01,9.8200428645333
1968-12-01,8.40928601435642
1969-01-01,8.50385622950518
1969-02-01,11.66969550866
1969-03-01,12.866638434203
1969-04-01,8.13907758312476
1969-05-01,7.91086154226482
1969-06-01,7.62202072993214
1969-07-01,9.72955785977991
1969-08-01,6.10132273749152
1969-09-01,4.4121441472435
1969-10-01,2.21865993621992
1969-11-01,1.72277460926329
1969-12-01,1.98642023149632
1970-01-01,0.72093062520048
1970-02-01,-0.00996363274050442
1970-03-01,-3.42583076396026
1970-04-01,-3.46651678706628
1970-05-01,-4.91237256795011
1970-06-01,-6.01319970667318
1970-07-01,-7.10088700719586
1970-08-01,-4.4134555369403
1970-09-01,-6.58978583196047
1970-10-01,-5.23857190523857
1970-11-01,-4.88728643964078
1970-12-01,-4.5182713275623
1971-01-01,-1.19350945420411
1971-02-01,-0.735721521930475
1971-03-01,1.21454754303281
1971-04-01,2.95225700390438
1971-05-01,5.10247982240271
1971-06-01,6.74642392717815
1971-07-01,6.28855617938586
1971-08-01,8.98015293410084
1971-09-01,12.700176366843
1971-10-01,13.3943661971831
1971-11-01,10.7724142727968
1971-12-01,11.4210080107964
1972-01-01,9.66680238870795
1972-02-01,6.43801238079304
1972-03-01,7.78564037517942
1972-04-01,10.2844311377246
1972-05-01,7.64646166945018
1972-06-01,8.16034824416072
1972-07-01,8.91957546016272
1972-08-01,6.25660270257488
1972-09-01,7.35199762132049
1972-10-01,7.26773071668116
1972-11-01,10.0858672276031
1972-12-01,10.0639771421473
1973-01-01,10.2796943163887
1973-02-01,15.3179917633374
1973-03-01,14.5301395103975
1973-04-01,9.97692412108049
1973-05-01,10.9652591871502
1973-06-01,10.1907193272263
1973-07-01,12.6167524847324
1973-08-01,8.39306118209201
1973-09-01,7.23479934109826
1973-10-01,8.52813038255003
1973-11-01,8.2135523613963
1973-12-01,7.15021374455056
1974-01-01,8.87819658563274
1974-02-01,5.69496885350925
1974-03-01,4.71156056079063
1974-04-01,4.02918346635948
1974-05-01,5.85034200101436
1974-06-01,3.68240296554732
1974-07-01,0.546273774871391
1974-08-01,3.54302142514888
1974-09-01,1.23025475109433
1974-10-01,-0.449447193288949
1974-11-01,-3.41819523508327
1974-12-01,-3.97777397395551
1975-01-01,-9.65007215007214
1975-02-01,-9.52399375814087
1975-03-01,-10.8260600113619
1975-04-01,-8.01782324404136
1975-05-01,-10.9568640654744
1975-06-01,-8.9066484397592
1975-07-01,-7.17401649746195
1975-08-01,-7.7029867914799
1975-09-01,-5.86837122483785
1975-10-01,-6.24162692245862
1975-11-01,-2.3780937048053
1975-12-01,0.68014151331489
1976-01-01,3.9143826825999
1976-02-01,5.39226865841841
1976-03-01,9.08393299260138
1976-04-01,9.69128901883226
1976-05-01,12.2236765561373
1976-06-01,9.60001154367842
1976-07-01,8.62135258683302
1976-08-01,10.7324480352973
1976-09-01,9.24718604219868
1976-10-01,6.86432807030079
1976-11-01,7.35978532794789
1976-12-01,5.46975021110839
1977-01-01,7.88653922685292
1977-02-01,5.34629897618307
1977-03-01,3.7350181176252
1977-04-01,1.42155325598411
1977-05-01,1.35812868528478
1977-06-01,4.26700019748534
1977-07-01,3.31301212717142
1977-08-01,1.47738004372631
1977-09-01,2.05278209430783
1977-10-01,5.36576234472984
1977-11-01,2.31459182212273
1977-12-01,1.45277512332446
1978-01-01,0.66015416316873
1978-02-01,2.32501412211779
1978-03-01,2.08559912993412
1978-04-01,6.17206018757084
1978-05-01,4.50180916215976
1978-06-01,4.44214354260317
1978-07-01,4.91231187025711
1978-08-01,5.35051822388803
1978-09-01,8.64480300955843
1978-10-01,7.47950559630464
1978-11-01,9.27030981614604
1978-12-01,10.7455163372071
1979-01-01,9.72111654472625
1979-02-01,8.68976073673515
1979-03-01,8.69461678260322
1979-04-01,3.46296183947097
1979-05-01,6.53705924095236
1979-06-01,4.11054960466185
1979-07-01,4.09565396199483
1979-08-01,4.73389965875262
1979-09-01,1.36620066661168
1979-10-01,1.81236422027018
1979-11-01,-0.45528114483994
1979-12-01,-3.14349750014367
1980-01-01,-1.51675688126223
1980-02-01,-3.46188920569326
1980-03-01,-2.77668872950347
1980-04-01,-3.39982877716402
1980-05-01,-8.62799591166439
1980-06-01,-8.107857026732
1980-07-01,-7.50415412681995
1980-08-01,-8.31889081455804
1980-09-01,-4.72887401675436
1980-10-01,-3.581078730387
1980-11-01,-2.6704877763481
1980-12-01,-0.131719473122101
1981-01-01,-1.49334019388866
1981-02-01,1.82709553987804
1981-03-01,1.00220603932917
1981-04-01,5.25069806968555
1981-05-01,8.12050676185209
1981-06-01,9.25036647626748
1981-07-01,8.55140010803882
1981-08-01,2.40705734089476
1981-09-01,1.81348098101149
1981-10-01,-0.619414743273642
1981-11-01,-2.26423257658611
1981-12-01,-3.98650174075263
1982-01-01,-6.1921268816183
1982-02-01,-6.78268630075859
1982-03-01,-8.39840768444908
1982-04-01,-11.8022954034258
1982-05-01,-12.153443766347
1982-06-01,-14.4739277286818
1982-07-01,-15.6837329876863
1982-08-01,-9.22963327590452
1982-09-01,-12.2778017344641
1982-10-01,-13.3114682674154
1982-11-01,-12.0138214281323
1982-12-01,-11.5105687837236
1983-01-01,-7.36269298911668
1983-02-01,-6.36920208611525
1983-03-01,-3.94067199097517
1983-04-01,-0.640832821103004
1983-05-01,1.31401349741961
1983-06-01,5.78179309971734
1983-07-01,7.4599209399363
1983-08-01,8.48156182212582
1983-09-01,11.4018079034328
1983-10-01,14.161861815745
1983-11-01,16.4675135913239
1983-12-01,19.4984825811505
1984-01-01,17.9189093194175
1984-02-01,14.8534833032855
1984-03-01,13.7095805586324
1984-04-01,15.343608913693
1984-05-01,16.6072384833405
1984-06-01,14.7070856879842
1984-07-01,16.0414351585751
1984-08-01,13.8309838032394
1984-09-01,10.7937830947244
1984-10-01,11.4903452239737
1984-11-01,9.5540942689834
1984-12-01,7.1074960500907
1985-01-01,6.05197001818835
1985-02-01,7.88955790361503
1985-03-01,8.4254629955637
1985-04-01,5.03937007874015
1985-05-01,4.40086023432424
1985-06-01,3.93459433552168
1985-07-01,3.8172812328013
1985-08-01,4.405871567691
1985-09-01,5.03595530479036
1985-10-01,5.10261163334028
1985-11-01,4.76242634011698
1985-12-01,4.06258878034922
1986-01-01,4.82614727505107
1986-02-01,3.6948567333688
1986-03-01,2.50690047085564
1986-04-01,4.42496143232731
1986-05-01,1.55031274475091
1986-06-01,1.11531738286487
1986-07-01,1.09205029792831
1986-08-01,-1.76453268276268
1986-09-01,-1.03431568747236
1986-10-01,-1.48506068607089
1986-11-01,-1.84952846956486
1986-12-01,0.511361249947498
1987-01-01,0.269901314075523
1987-02-01,1.9496565588876
1987-03-01,3.16892113071669
1987-04-01,1.21099886598904
1987-05-01,2.58420318640918
1987-06-01,3.84782631751992
1987-07-01,3.74208163778998
1987-08-01,6.61328651865807
1987-09-01,7.02532992762877
1987-10-01,7.44719167778979
1987-11-01,9.18116258508474
1987-12-01,8.64578001107362
1988-01-01,8.40573685304509
1988-02-01,7.26742394675758
1988-03-01,7.65388630734274
1988-04-01,8.13400080178447
1988-05-01,8.47082329193186
1988-06-01,7.81289894296075
1988-07-01,5.39447612115331
1988-08-01,5.06948070203623
1988-09-01,5.01983870486569
1988-10-01,3.80861300627044
1988-11-01,2.43229004058693
1988-12-01,2.60867892960507
1989-01-01,2.81282356099245
1989-02-01,3.00836828095977
1989-03-01,2.03175508651836
1989-04-01,2.14456823453366
1989-05-01,1.50774284819079
1989-06-01,0.377018898309082
1989-07-01,1.44745424548209
1989-08-01,1.42099479191553
1989-09-01,0.485754055052122
1989-10-01,0.267829159187398
1989-11-01,1.32109078093897
1989-12-01,0.186483244621035
1990-01-01,-2.64821618395778
1990-02-01,-1.67404074955383
1990-03-01,-1.09209165369887
1990-04-01,-2.57696459814617
1990-05-01,-1.79120951071451
1990-06-01,-0.890877004237326
1990-07-01,-1.20649388716066
1990-08-01,-3.48057136396187
1990-09-01,-5.71606264488041
1990-10-01,-5.56108095819953
1990-11-01,-8.31484545386177
1990-12-01,-10.5798280813013
1991-01-01,-9.32261834064481
1991-02-01,-11.0651049790609
1991-03-01,-11.7396014885298
1991-04-01,-9.73032870666678
1991-05-01,-9.29463979580174
1991-06-01,-9.03360344318646
1991-07-01,-7.9284107766665
1991-08-01,-6.16763310490247
1991-09-01,-3.64395938274566
1991-10-01,-3.90162684800707
1991-11-01,-2.98059078651915
1991-12-01,-2.58995815899581
1992-01-01,0.0221825518385074
1992-02-01,1.49663045557944
1992-03-01,1.35882327825457
1992-04-01,1.51962496163897
1992-05-01,0.534456146245674
1992-06-01,1.33986517606666
1992-07-01,-0.50207378301682
1992-08-01,-0.059300873907608
1992-09-01,-0.226117622653253
1992-10-01,1.2388844821108
1992-11-01,2.78787622590461
1992-12-01,5.57321420901164
1993-01-01,3.66353363607562
1993-02-01,4.1220702511363
1993-03-01,5.89529997788472
1993-04-01,4.79084360960254
1993-05-01,4.87853278465942
1993-06-01,3.97884559765316
1993-07-01,4.93533086775736
1993-08-01,5.57863069027617
1993-09-01,7.18147039254824
1993-10-01,5.70727533273539
1993-11-01,6.10413110978598
1993-12-01,4.53038224464471
1994-01-01,4.83501258162777
1994-02-01,3.97899861197722
1994-03-01,5.04599472925265
1994-04-01,5.78638999691631
1994-05-01,7.1621339016302
1994-06-01,8.48466184534691
1994-07-01,8.58306286214928
1994-08-01,8.8984638441364
1994-09-01,8.1066925315228
1994-10-01,8.89159799092992
1994-11-01,9.73749745637067
1994-12-01,12.260625875759
1995-01-01,13.2490559257601
1995-02-01,12.4496334699426
1995-03-01,9.32618414157311
1995-04-01,7.37981432189749
1995-05-01,6.19670409870762
1995-06-01,4.0554876005155
1995-07-01,3.89599331984754
1995-08-01,3.05422913443175
1995-09-01,1.98938812965381
1995-10-01,1.82166023097173
1995-11-01,0.303986160229209
1995-12-01,-2.56425024118565
1996-01-01,-2.59069530152561
1996-02-01,-2.32043269904435
1996-03-01,-2.6412486159011
1996-04-01,0.163326438913062
1996-05-01,0.744056103540683
1996-06-01,1.4513840111237
1996-07-01,3.13167106312938
1996-08-01,2.84434458429636
1996-09-01,2.7834896434124
1996-10-01,1.93429140458213
1996-11-01,4.1557026191825
1996-12-01,3.72847216687556
1997-01-01,6.51086809196994
1997-02-01,7.71430945099836
1997-03-01,7.73807296757568
1997-04-01,7.58461052206436
1997-05-01,7.87991170151154
1997-06-01,6.95480229808413
1997-07-01,8.20136227018178
1997-08-01,7.53385609855127
1997-09-01,7.92392737029247
1997-10-01,10.0763348162559
1997-11-01,7.30551537181814
1997-12-01,9.93355073950654
1998-01-01,5.57986990308217
1998-02-01,6.07922576051013
1998-03-01,7.98997712169081
1998-04-01,6.46866739231845
1998-05-01,4.91574227548983
1998-06-01,4.93391127521807
1998-07-01,0.466511858480972
1998-08-01,3.40822124608174
1998-09-01,4.75383158302331
1998-10-01,4.42874286187205
1998-11-01,4.98674705056909
1998-12-01,5.77392289082205
1999-01-01,7.4149881378797
1999-02-01,5.8066090989534
1999-03-01,4.61190024615633
1999-04-01,5.4536847247473
1999-05-01,5.46421247183329
1999-06-01,8.04936508745985
1999-07-01,10.2571560648006
1999-08-01,9.1521523145238
1999-09-01,8.56619079492892
1999-10-01,7.00777651196198
1999-11-01,9.32501670750724
1999-12-01,9.63953924092522
2000-01-01,8.47660704747881
2000-02-01,7.89643172991886
2000-03-01,10.9845653861547
2000-04-01,8.98649423091619
2000-05-01,11.3565653267779
2000-06-01,10.1281893955842
2000-07-01,10.4476697899443
2000-08-01,10.2084697512202
2000-09-01,9.18318050270769
2000-10-01,10.2847647173182
2000-11-01,7.6905661060849
2000-12-01,4.92998069198163
2001-01-01,2.66595692771752
2001-02-01,2.14446399536718
2001-03-01,-1.30815216446832
2001-04-01,-0.758515220696814
2001-05-01,-1.95878911218522
2001-06-01,-3.23014747163925
2001-07-01,-4.826086029302
2001-08-01,-6.07214943976941
2001-09-01,-7.65143150921611
2001-10-01,-7.62915675090344
2001-11-01,-7.36504839672701
2001-12-01,-8.88021251935262
2002-01-01,-2.44420920737107
2002-02-01,-0.208461441175054
2002-03-01,-0.366700269852655
2002-04-01,1.24912795061773
2002-05-01,1.79210681396393
2002-06-01,1.39285018335136
2002-07-01,3.35439634310299
2002-08-01,3.65226129751508
2002-09-01,3.29416596317508
2002-10-01,3.47737186477645
2002-11-01,2.75021560528344
2002-12-01,3.41861296417513
2003-01-01,-0.760890747072487
2003-02-01,-2.13004925247246
2003-03-01,-0.967622212010887
2003-04-01,-2.62835412787224
2003-05-01,-3.25151969446256
2003-06-01,-3.22834267343989
2003-07-01,-2.78157181571815
2003-08-01,-4.87266494693653
2003-09-01,-0.253132123482541
2003-10-01,0.497951548523936
2003-11-01,1.15298472847431
2003-12-01,2.6641469118789
2004-01-01,0.49627348596422
2004-02-01,0.650153831040377
2004-03-01,2.7005683998251
2004-04-01,2.19992834109637
2004-05-01,1.01413356554357
2004-06-01,4.01715188445046
2004-07-01,2.18545113955666
2004-08-01,4.63769302867336
2004-09-01,3.02447838930692
2004-10-01,0.87081143196703
2004-11-01,0.544591425414555
2004-12-01,1.21158857582597
2005-01-01,4.57585419793766
2005-02-01,3.70270138374378
2005-03-01,0.448323348871147
2005-04-01,1.95493268826251
2005-05-01,3.00831985004818
2005-06-01,0.605771316988502
2005-07-01,1.09554362533281
2005-08-01,1.81277420981913
2005-09-01,0.394635027082803
2005-10-01,1.32374599324266
2005-11-01,1.92245880135171
2005-12-01,1.9064364369986
2006-01-01,1.12490763782136
2006-02-01,1.10246460947426
2006-03-01,1.8177257452762
2006-04-01,0.328386051329674
2006-05-01,-1.21067245752346
2006-06-01,-0.928633661999788
2006-07-01,-1.20240048355065
2006-08-01,-2.89645865008455
2006-09-01,-4.48106946192912
2006-10-01,-5.46093469450573
2006-11-01,-5.24990198251027
2006-12-01,-4.19683584013022
2007-01-01,-6.27669179247066
2007-02-01,-4.99479532510174
2007-03-01,-4.62735636675642
2007-04-01,-3.49117673519925
2007-05-01,-2.92193405447674
2007-06-01,-2.44369658631303
2007-07-01,-2.98643127144013
2007-08-01,-2.63627807147946
2007-09-01,-1.01087984650765
2007-10-01,-0.203036962675567
2007-11-01,-0.94093094592344
2007-12-01,-5.16301461998657
2008-01-01,-4.76369697295552
2008-02-01,-4.55679176205453
2008-03-01,-6.6191010635455
2008-04-01,-5.62219223325105
2008-05-01,-4.30449647370493
2008-06-01,-4.65101749375223
2008-07-01,-3.54142548907437
2008-08-01,-4.73140234537342
2008-09-01,-4.89362280248892
2008-10-01,-6.20771841426777
2008-11-01,-7.32061696051145
2008-12-01,-9.51036748101006
2009-01-01,-12.1365663636877
2009-02-01,-13.9851883653536
2009-03-01,-13.1377879524968
2009-04-01,-15.5355286614018
2009-05-01,-17.3831513479389
2009-06-01,-18.2122831815331
2009-07-01,-17.39571026296
2009-08-01,-15.3263663002968
2009-09-01,-14.0839571072129
2009-10-01,-13.1303957138647
2009-11-01,-10.6168980687641
2009-12-01,-6.36997849861556
2010-01-01,-1.87246665488677
2010-02-01,0.724275995269151
2010-03-01,3.41305923436779
2010-04-01,4.41043803668682
2010-05-01,6.9716763267524
2010-06-01,9.47775628626693
2010-07-01,7.77610691511013
2010-08-01,6.6767464650707
2010-09-01,4.92202134852633
2010-10-01,5.23763444448152
2010-11-01,2.7372332787056
2010-12-01,4.89131931250585
2011-01-01,5.23731051718304
2011-02-01,3.05455759815144
2011-03-01,2.37761495168312
2011-04-01,2.9019595293716
2011-05-01,1.864658789665
2011-06-01,0.644510422982843
2011-07-01,2.53195763809843
2011-08-01,2.66249514430597
2011-09-01,4.08736761482186
2011-10-01,4.40358924494799
2011-11-01,5.8631782800988
2011-12-01,6.02827756747817
2012-01-01,4.25386290573474
2012-02-01,3.19242348218765
2012-03-01,2.87213849329419
2012-04-01,3.52139321533159
2012-05-01,3.45898718528099
2012-06-01,3.46004227670989
2012-07-01,1.89440834910729
2012-08-01,1.30132433399806
2012-09-01,-0.562285273505093
2012-10-01,-1.73968061144433
2012-11-01,-1.33245309452655
2012-12-01,-4.16685235527429
2013-01-01,-2.82049496677674
2013-02-01,-0.632610060981793
2013-03-01,-0.651354130956461
2013-04-01,-2.0813201888559
2013-05-01,-1.84513887494226
2013-06-01,-1.94776183089612
2013-07-01,-2.22720951132935
2013-08-01,-1.04838099083865
2013-09-01,1.36364796243843
2013-10-01,3.68210665128163
2013-11-01,2.36175026942545
2013-12-01,1.151207010582
2014-01-01,0.912519895799745
2014-02-01,2.37885282918849
2014-03-01,0.994600738846277
2014-04-01,2.25696930030884
2014-05-01,3.56578361816295
2014-06-01,4.31899981057019
2014-07-01,5.30150921499253
2014-08-01,3.43555841214459
2014-09-01,3.21170896751033
2014-10-01,2.09364256046423
2014-11-01,1.50690331369037
2014-12-01,5.97096503953741
2015-01-01,4.13234876455553
2015-02-01,1.09532297091419
2015-03-01,2.85091245276951
2015-04-01,2.06314442010942
2015-05-01,0.527984669182279
2015-06-01,-0.817141819502458
2015-07-01,-1.17330940549397
2015-08-01,1.62743560533208
2015-09-01,-0.515619816972026
2015-10-01,-1.10954304345711
2015-11-01,0.066853134478017
2015-12-01,-1.74159930201058
2016-01-01,-0.00194814049991162
2016-02-01,0.369852354546077
2016-03-01,-0.909632727237203
2016-04-01,-0.0823077526064288
2016-05-01,-1.07498882267105
2016-06-01,0.545290805268847
2016-07-01,0.191458389874419
2016-08-01,-1.53926035919311
2016-09-01,-0.198588793707938
2016-10-01,-0.882830569361739
2016-11-01,-0.000491238756766569
2016-12-01,0.347331240188376
2017-01-01,0.125657510227935
2017-02-01,0.658963224651021
2017-03-01,1.98633378690173
2017-04-01,1.89512807437336
2017-05-01,3.80334642834083
2017-06-01,2.95527471013209
2017-07-01,2.23893460991021
2017-08-01,0.949231398563839
2017-09-01,0.919256733518739
2017-10-01,2.87663343527823
2017-11-01,3.11741646443905
2017-12-01,2.25326084830945
2018-01-01,2.63209098249815
2018-02-01,3.00758476806988
2018-03-01,2.84678413458052
2018-04-01,3.17454970670183
2018-05-01,1.27268464692572
2018-06-01,2.87952734451556
2018-07-01,3.20681731690986
2018-08-01,4.15326104468649
2018-09-01,4.48333779606144
2018-10-01,3.84199604266205
2018-11-01,1.87697701894128
2018-12-01,1.53138551423096
2019-01-01,1.28821881709472
2019-02-01,0.519596059020048
2019-03-01,0.472846573977459
2019-04-01,-1.17020978890517
2019-05-01,2.26676808382977
2019-06-01,-0.344290858403979
2019-07-01,-0.575039907396174
2019-08-01,-0.423748675785396
2019-09-01,-0.966386163064858
2019-10-01,-1.68888930199702
2019-11-01,-0.782316742420002
2019-12-01,-1.21915614993408
2020-01-01,-2.73739278544923
2020-02-01,-1.13456613437782
2020-03-01,-10.8387911676647
2020-04-01,-28.6323072058595
2020-05-01,-22.7223800614418
2020-06-01,-11.8885324779471
2020-07-01,-7.44786727632924
2020-08-01,-5.59572565080262
2020-09-01,-4.92895454973182
2020-10-01,-3.98748209533085
2020-11-01,-3.08654485128121
2020-12-01,-2.31061490863847
2021-01-01,-0.0712027980775352
2021-02-01,-2.52183270954163
2021-03-01,8.58225204757832
2021-04-01,33.7356010209885
2021-05-01,20.1836452872148
2021-06-01,8.41336614016984
2021-07-01,3.14533677573814
2021-08-01,1.70686585919229
2021-09-01,-0.277139916066189
2021-10-01,1.60904373172102
2021-11-01,1.34513446481541
2021-12-01,2.16324100642189
2022-01-01,1.70093736910775
2022-02-01,3.80342924136583
2022-03-01,4.19139107408624
2022-04-01,6.3369313152989
2022-05-01,6.09723341391351
2022-06-01,5.24391731947191
2022-07-01,4.74305384804523
2022-08-01,4.20119039447751
2022-09-01,5.56663887565507
2022-10-01,1.94311188641761
2022-11-01,1.02113284324077
2022-12-01,0.0974412128565171
2023-01-01,-0.00710086062430107
2023-02-01,-0.307299902115814
2023-03-01,-1.15758132287058
2023-04-01,-1.3893861684468
2023-05-01,1.28504453820911
2023-06-01,-0.419702359144623
2023-07-01,-0.308927439611238
2023-08-01,-0.998894299762398
2023-09-01,-0.486552808608454
