"Date","LRIN25MACAM156N"
1992-03-01,8.97617514488088
1992-04-01,9.32658309225329
1992-05-01,8.42559609768621
1992-06-01,7.63576381660074
1992-07-01,7.59226376157796
1992-08-01,7.71111679345394
1992-09-01,8.04973821989529
1992-10-01,8.25253556165082
1992-11-01,8.19431830855759
1992-12-01,9.16587074180198
1993-01-01,9.9149240677427
1993-02-01,9.81142866220789
1993-03-01,9.25249960323758
1993-04-01,9.19454574282543
1993-05-01,8.34323369608262
1993-06-01,7.43576762435135
1993-07-01,7.41683129197946
1993-08-01,7.60852407261247
1993-09-01,7.85921533997729
1993-10-01,8.35263166186178
1993-11-01,8.74047723981616
1993-12-01,9.26388954411788
1994-01-01,9.78322337417531
1994-02-01,9.9538707754103
1994-03-01,9.91301622129927
1994-04-01,9.26781157537142
1994-05-01,8.44172086043022
1994-06-01,8.12980198638266
1994-07-01,7.69770706598035
1994-08-01,7.62137661407143
1994-09-01,8.0130698615217
1994-10-01,8.43461502595505
1994-11-01,8.6409786692334
1994-12-01,9.38275434243176
1995-01-01,9.97413939947659
1995-02-01,10.3043989358411
1995-03-01,9.6181177779151
1995-04-01,9.71872926727663
1995-05-01,8.62371753396802
1995-06-01,8.29973842129558
1995-07-01,8.0245300708544
1995-08-01,8.03480983515978
1995-09-01,8.44206620566995
1995-10-01,8.77681976201051
1995-11-01,9.45919069838598
1995-12-01,9.70059148084183
1996-01-01,9.7228366154644
1996-02-01,10.2256968256145
1996-03-01,9.9949758689463
1996-04-01,9.76043805612594
1996-05-01,9.01798736023335
1996-06-01,8.50547148906461
1996-07-01,8.15723251371919
1996-08-01,8.20851444062458
1996-09-01,8.70420234169364
1996-10-01,8.85980291397134
1996-11-01,9.4494609367922
1996-12-01,9.73596861798431
1997-01-01,10.364474993217
1997-02-01,10.1405183969155
1997-03-01,10.0200129406985
1997-04-01,9.82699794080955
1997-05-01,8.74742833115586
1997-06-01,8.69376059528632
1997-07-01,8.40041372487296
1997-08-01,8.00994503272575
1997-09-01,8.02136637041027
1997-10-01,8.35725391699558
1997-11-01,8.78301661288395
1997-12-01,9.38965033294515
1998-01-01,9.93808280492354
1998-02-01,9.78129612236683
1998-03-01,9.67016268398784
1998-04-01,9.23883107796287
1998-05-01,8.52994555353902
1998-06-01,8.24501687055011
1998-07-01,8.10995542347697
1998-08-01,8.25311942959002
1998-09-01,8.38468277183032
1998-10-01,8.36944906198053
1998-11-01,8.88724035608308
1998-12-01,9.32916067217418
1999-01-01,9.99140078282529
1999-02-01,9.68540224945542
1999-03-01,9.63509270777798
1999-04-01,8.90872222962272
1999-05-01,8.3424548117031
1999-06-01,8.40403204351296
1999-07-01,8.2970206354599
1999-08-01,8.18805815927375
1999-09-01,8.57783481583101
1999-10-01,8.71609669811321
1999-11-01,9.03105114305916
1999-12-01,9.46051372635608
2000-01-01,10.0175048910725
2000-02-01,9.56510236775967
2000-03-01,9.51730619557396
2000-04-01,9.39874996332052
2000-05-01,8.51603259276628
2000-06-01,8.28855473725823
2000-07-01,8.20434795330193
2000-08-01,8.18984418393896
2000-09-01,8.64745658746038
2000-10-01,8.70738968013075
2000-11-01,8.87366042137494
2000-12-01,9.56030187359772
2001-01-01,9.56184590269073
2001-02-01,9.34778175886277
2001-03-01,9.49006024973077
2001-04-01,9.15011775652022
2001-05-01,8.33466482678481
2001-06-01,8.24249989114501
2001-07-01,8.66494576251523
2001-08-01,8.52753623188406
2001-09-01,8.89220429328776
2001-10-01,8.72593021572318
2001-11-01,8.98552821997106
2001-12-01,9.28503226179798
2002-01-01,9.70321946139828
2002-02-01,9.56903904815602
2002-03-01,9.26717910188985
2002-04-01,9.0985215985216
2002-05-01,8.04524730189877
2002-06-01,7.82651325085792
2002-07-01,7.76203721050887
2002-08-01,7.73475886514604
2002-09-01,7.97723670940787
2002-10-01,8.08435852372584
2002-11-01,8.5441032436481
2002-12-01,8.81844629432266
2003-01-01,9.3395356875396
2003-02-01,8.90031246850116
2003-03-01,9.00074850299401
2003-04-01,8.76402877697842
2003-05-01,7.70381451009723
2003-06-01,7.73023951234941
2003-07-01,7.60818015894687
2003-08-01,7.65174915595144
2003-09-01,8.06968160733007
2003-10-01,8.19203767246206
2003-11-01,8.36646524378866
2003-12-01,9.00206647149991
2004-01-01,9.27509613728979
2004-02-01,9.35200195102357
2004-03-01,8.93394900622365
2004-04-01,8.67078537333544
2004-05-01,8.13668600902644
2004-06-01,7.57213431660342
2004-07-01,7.90920020610294
2004-08-01,7.68922649957799
2004-09-01,8.24883804075796
2004-10-01,7.98473107826037
2004-11-01,8.46364961834243
2004-12-01,8.88237816206946
2005-01-01,9.45439995427134
2005-02-01,9.20610883323571
2005-03-01,8.91202216224707
2005-04-01,8.72097172463996
2005-05-01,8.04627212689175
2005-06-01,7.85898587292762
2005-07-01,8.16617278322316
2005-08-01,7.63031623310979
2005-09-01,8.18223221656087
2005-10-01,8.28341751440564
2005-11-01,8.7261400164993
2005-12-01,9.10112199769628
2006-01-01,9.41858977093375
2006-02-01,9.38774929989907
2006-03-01,9.37704265779976
2006-04-01,8.82916921153928
2006-05-01,7.98932485378457
2006-06-01,8.00227014755959
2006-07-01,8.10373920564922
2006-08-01,7.88369984130583
2006-09-01,7.96334848677968
2006-10-01,8.58695959910535
2006-11-01,8.81562190462714
2006-12-01,9.16472169177452
2007-01-01,9.36620415552821
2007-02-01,9.51552689631766
2007-03-01,9.58102453918354
2007-04-01,9.17542669831581
2007-05-01,8.53010959213648
2007-06-01,8.18100978164213
2007-07-01,8.42642744301512
2007-08-01,8.51189804894553
2007-09-01,8.49220103986135
2007-10-01,8.64023660305612
2007-11-01,8.49710006194042
2007-12-01,8.90067828093777
2008-01-01,9.02899916984424
2008-02-01,9.20484435879763
2008-03-01,8.62517397967074
2008-04-01,8.38684295569825
2008-05-01,8.05611335009057
2008-06-01,7.70892967390694
2008-07-01,8.23623438354436
2008-08-01,8.1320067264574
2008-09-01,8.21288515406162
2008-10-01,8.24922659126223
2008-11-01,8.35467125606906
2008-12-01,9.06090021540269
2009-01-01,9.4664708761625
2009-02-01,9.44219208723612
2009-03-01,9.34255571857752
2009-04-01,9.01650791877322
2009-05-01,8.64309543417875
2009-06-01,8.4528259777939
2009-07-01,8.63292303832053
2009-08-01,8.69407715993479
2009-09-01,9.01329990947706
2009-10-01,8.90738987581445
2009-11-01,8.92640897512632
2009-12-01,9.633959638135
2010-01-01,10.2714365256125
2010-02-01,10.4104898317117
2010-03-01,10.1956473338528
2010-04-01,9.46737331163321
2010-05-01,8.73911955282405
2010-06-01,8.60652889920369
2010-07-01,8.71485720635626
2010-08-01,8.22583556660233
2010-09-01,8.70343889266823
2010-10-01,9.43404084012382
2010-11-01,9.3436797245898
2010-12-01,9.80980147160905
2011-01-01,10.0040277218372
2011-02-01,9.99069147088653
2011-03-01,9.54914901007294
2011-04-01,8.95968212509378
2011-05-01,8.52713178294574
2011-06-01,8.46205133903767
2011-07-01,8.85546853302228
2011-08-01,8.36225807347347
2011-09-01,8.79155965849934
2011-10-01,8.96850404630696
2011-11-01,9.24586705162195
2011-12-01,9.78196000055516
2012-01-01,10.0162425554954
2012-02-01,9.97903389289235
2012-03-01,9.74245053800764
2012-04-01,9.00548268443334
2012-05-01,8.14853875829147
2012-06-01,8.37483526392453
2012-07-01,8.45791152406046
2012-08-01,8.15109619624756
2012-09-01,8.24389161605236
2012-10-01,8.51948916344274
2012-11-01,8.61064891846922
2012-12-01,8.87006198089269
2013-01-01,9.69966012346535
2013-02-01,9.66506645947221
2013-03-01,9.72740514670181
2013-04-01,9.09570041608876
2013-05-01,8.44679848035274
2013-06-01,8.40795054472874
2013-07-01,8.5752289637399
2013-08-01,8.65379287416191
2013-09-01,8.71480214407402
2013-10-01,8.89464354954855
2013-11-01,8.84495029215474
2013-12-01,9.43289120261402
2014-01-01,9.57043150722872
2014-02-01,9.73245443970531
2014-03-01,9.93465500055377
2014-04-01,9.58206476612234
2014-05-01,9.11191036104579
2014-06-01,8.95037402690781
2014-07-01,9.01412733958143
2014-08-01,8.66920992978382
2014-09-01,8.8011279598579
2014-10-01,9.08311673947907
2014-11-01,9.22553615132534
2014-12-01,9.28515122598846
2015-01-01,9.98657755268656
2015-02-01,9.82322078713125
2015-03-01,9.87165464438506
2015-04-01,9.53890888950429
2015-05-01,8.82190035725166
2015-06-01,8.52463101930053
2015-07-01,8.67861839828338
2015-08-01,8.16801185053923
2015-09-01,8.29526261871141
2015-10-01,8.20943046210926
2015-11-01,8.60861138031289
2015-12-01,8.97712798360746
2016-01-01,9.47001162983884
2016-02-01,9.26164279288631
2016-03-01,9.19001175900948
2016-04-01,9.13490790419824
2016-05-01,8.67630393322093
2016-06-01,8.65674115404801
2016-07-01,8.97241169810279
2016-08-01,8.38476300929186
2016-09-01,8.86222749927517
2016-10-01,8.97719114154747
2016-11-01,8.7145638575512
2016-12-01,9.32731214870669
2017-01-01,9.41764738383336
2017-02-01,9.77887045759036
2017-03-01,9.12028279090319
2017-04-01,8.88572927307363
2017-05-01,8.31849858552405
2017-06-01,8.22331664114555
2017-07-01,8.19511657084557
2017-08-01,8.06200482259731
2017-09-01,8.35043453110582
2017-10-01,8.44760174018393
2017-11-01,8.64240005504713
2017-12-01,8.92758886321118
2018-01-01,9.42548014132721
2018-02-01,9.52760449586414
2018-03-01,9.50654913913831
2018-04-01,9.07744218582833
2018-05-01,8.8415887722376
2018-06-01,8.47975239999452
2018-07-01,8.70338449752387
2018-08-01,8.58076334208224
2018-09-01,8.56213971532388
2018-10-01,8.53250706378564
2018-11-01,8.64797031863815
2018-12-01,9.00267190141229
2019-01-01,9.23322161366795
2019-02-01,9.31090834808661
2019-03-01,9.16155196581429
2019-04-01,8.83272608624721
2019-05-01,8.17091556086762
2019-06-01,8.07386001329589
2019-07-01,8.21940082112708
2019-08-01,7.78988695593312
2019-09-01,8.10321045086956
2019-10-01,8.62350858702555
2019-11-01,8.65414478037188
2019-12-01,9.16870250644495
2020-01-01,9.62789066083812
2020-02-01,9.34356374228
2020-03-01,10.5639118011753
2020-04-01,14.2491306574656
2020-05-01,11.8095058366808
2020-06-01,9.28446301037596
2020-07-01,8.9581593339979
2020-08-01,8.63164983164983
2020-09-01,8.17928453139095
2020-10-01,7.98541010525182
2020-11-01,8.30451689293739
2020-12-01,8.70085838064742
2021-01-01,9.30326435049382
2021-02-01,9.1877353415815
2021-03-01,8.91870454270465
2021-04-01,8.84191003534614
2021-05-01,8.1625797783003
2021-06-01,8.01773359306778
2021-07-01,8.07161647071456
2021-08-01,8.04927415787569
2021-09-01,7.76028277634961
2021-10-01,7.74568792619334
2021-11-01,7.72096625582544
2021-12-01,7.99658698521471
2022-01-01,8.83061884912972
2022-02-01,8.48183414011384
2022-03-01,8.34661566252258
2022-04-01,8.10402016717527
2022-05-01,7.39283111376135
2022-06-01,7.57678006695513
2022-07-01,7.78034758474856
2022-08-01,7.4950846495916
2022-09-01,7.7680265654649
2022-10-01,7.90608970143364
2022-11-01,7.7430373095113
2022-12-01,8.47775605788279
2023-01-01,8.1759030150688
2023-02-01,8.57191369311948
2023-03-01,8.55532119886467
2023-04-01,8.24146572656564
2023-05-01,7.61771597985526
2023-06-01,7.23071958696354
2023-07-01,7.84437380146463
2023-08-01,7.93675220251606
2023-09-01,7.39878775478888
2023-10-01,7.52642921815423
2023-11-01,7.71274904957469
