"Date","LRAC55MACAM156N"
1985-12-01,68.6750223813787
1986-01-01,68.0289751386156
1986-02-01,68.4031811276919
1986-03-01,68.8632913653005
1986-04-01,68.7683938285918
1986-05-01,68.5289138376548
1986-06-01,68.3990388893833
1986-07-01,67.6062600035568
1986-08-01,66.9953802416489
1986-09-01,66.8914721803177
1986-10-01,66.4834190459301
1986-11-01,65.9962789049349
1986-12-01,65.5895892351275
1987-01-01,65.3046785177324
1987-02-01,66.0275667078989
1987-03-01,66.6754943502825
1987-04-01,66.1199294532628
1987-05-01,65.8884679763898
1987-06-01,64.857017157941
1987-07-01,65.2426160337553
1987-08-01,64.998243765367
1987-09-01,65.6230816451811
1987-10-01,65.1655861223059
1987-11-01,65.1816192560175
1987-12-01,65.4542275072134
1988-01-01,64.0524017467249
1988-02-01,64.5437096492759
1988-03-01,65.1760808926081
1988-04-01,65.049642919352
1988-05-01,65.5676381035233
1988-06-01,65.9308187032852
1988-07-01,65.8271819366044
1988-08-01,66.1286123405363
1988-09-01,66.0712737362351
1988-10-01,65.8029291966375
1988-11-01,64.8475398475398
1988-12-01,64.6549484803879
1989-01-01,64.9705780546902
1989-02-01,65.5622837370242
1989-03-01,66.1824470384782
1989-04-01,65.9147869674186
1989-05-01,65.3251576129199
1989-06-01,66.1717738454898
1989-07-01,64.0065568113191
1989-08-01,64.198275862069
1989-09-01,65.6384628640358
1989-10-01,65.0249698639573
1989-11-01,64.583871245374
1989-12-01,64.0829318651067
1990-01-01,64.4509416114885
1990-02-01,64.7154890837201
1990-03-01,63.9518900343642
1990-04-01,63.9454030388875
1990-05-01,63.6472808371933
1990-06-01,64.2636722098406
1990-07-01,63.4666438297508
1990-08-01,63.8083012409072
1990-09-01,64.9619430428461
1990-10-01,64.0006835854054
1990-11-01,63.7745516652434
1990-12-01,63.0280788597764
1991-01-01,62.4253794985502
1991-02-01,62.2006306997358
1991-03-01,62.8875638841567
1991-04-01,62.7489361702128
1991-05-01,62.8083007314169
1991-06-01,63.2415434302227
1991-07-01,62.1846598148306
1991-08-01,62.2590233545648
1991-09-01,61.9290202071659
1991-10-01,62.205058563911
1991-11-01,61.3100288477855
1991-12-01,60.1204614862572
1992-01-01,59.3877204884668
1992-02-01,60.2509750720706
1992-03-01,61.0644969912704
1992-04-01,60.3727234222787
1992-05-01,61.5443230886462
1992-06-01,62.1001861567101
1992-07-01,61.2365727818658
1992-08-01,60.8250908783498
1992-09-01,61.8387696467805
1992-10-01,62.4123659092829
1992-11-01,62.0229652144546
1992-12-01,61.1242403781229
1993-01-01,60.4994516156247
1993-02-01,60.8263069139966
1993-03-01,61.4023259733693
1993-04-01,60.3503452922351
1993-05-01,60.1464523188284
1993-06-01,60.702875399361
1993-07-01,60.1613038729732
1993-08-01,60.2131587781135
1993-09-01,60.078819386215
1993-10-01,59.2325737265416
1993-11-01,59.2081031307551
1993-12-01,58.4943538268507
1994-01-01,57.4341830338487
1994-02-01,59.1751544498247
1994-03-01,59.471181916757
1994-04-01,60.3699691692359
1994-05-01,60.3995006242197
1994-06-01,60.3775153833361
1994-07-01,59.2124937697292
1994-08-01,59.2946058091286
1994-09-01,59.9303424827929
1994-10-01,59.76630479821
1994-11-01,59.4749047540169
1994-12-01,59.1556291390728
1995-01-01,58.9480648362554
1995-02-01,59.3403868408001
1995-03-01,59.5605847856612
1995-04-01,58.5871090203846
1995-05-01,58.2769991755977
1995-06-01,58.4054031793098
1995-07-01,58.1138907175774
1995-08-01,57.9695848746404
1995-09-01,57.4490801576872
1995-10-01,58.1322829476448
1995-11-01,57.7437074690498
1995-12-01,57.1709394708821
1996-01-01,56.873977086743
1996-02-01,57.6787903555374
1996-03-01,57.8986039676708
1996-04-01,57.4946990702985
1996-05-01,57.6221498371336
1996-06-01,58.7359687652513
1996-07-01,58.7475633528265
1996-08-01,58.3644329060522
1996-09-01,58.356963461071
1996-10-01,58.9544387796391
1996-11-01,59.4131436423895
1996-12-01,59.2425098925947
1997-01-01,58.2741935483871
1997-02-01,59.5263030693628
1997-03-01,59.5349211457998
1997-04-01,59.4041117892708
1997-05-01,60.2116911234063
1997-06-01,60.7074263764405
1997-07-01,59.7954618088847
1997-08-01,60.3525283139257
1997-09-01,60.2705929168325
1997-10-01,60.3225037731353
1997-11-01,59.6638655462185
1997-12-01,58.4236765054997
1998-01-01,58.1274176995342
1998-02-01,58.3681184531779
1998-03-01,58.1185161898774
1998-04-01,57.3131519096542
1998-05-01,58.2048673605134
1998-06-01,59.0355805243446
1998-07-01,59.2183120523202
1998-08-01,59.9518334369173
1998-09-01,60.3036876355748
1998-10-01,59.7665610265131
1998-11-01,59.4709239549591
1998-12-01,58.7809758350008
1999-01-01,59.2464702271332
1999-02-01,58.8122751970613
1999-03-01,59.0364205543254
1999-04-01,60.4036557501904
1999-05-01,60.347971432913
1999-06-01,61.1165820771154
1999-07-01,60.1602055467392
1999-08-01,61.3036925395629
1999-09-01,61.4840989399293
1999-10-01,61.58403960099
1999-11-01,60.8516689118395
1999-12-01,60.2852236242813
2000-01-01,60.0521221146686
2000-02-01,60.1960493093718
2000-03-01,60.1970516334543
2000-04-01,60.5897132722435
2000-05-01,61.138942095182
2000-06-01,61.7035349452488
2000-07-01,60.0982332673558
2000-08-01,61.2714651077822
2000-09-01,61.1224489795918
2000-10-01,60.4463506833382
2000-11-01,60.5539844826336
2000-12-01,60.9315108121791
2001-01-01,59.5289541918755
2001-02-01,59.8261744002298
2001-03-01,61.198625232708
2001-04-01,60.7387335995436
2001-05-01,61.3258490834162
2001-06-01,61.790516631281
2001-07-01,60.8453680873547
2001-08-01,61.7991719879307
2001-09-01,61.4970645792564
2001-10-01,61.010579064588
2001-11-01,60.4227304227304
2001-12-01,61.0045536083897
2002-01-01,61.7556362639622
2002-02-01,62.0804911323329
2002-03-01,62.2284084736556
2002-04-01,62.9287064542263
2002-05-01,63.508064516129
2002-06-01,63.5068236553385
2002-07-01,62.6122829196886
2002-08-01,62.964680935657
2002-09-01,64.0625
2002-10-01,63.827971109652
2002-11-01,64.5562168879586
2002-12-01,64.0083398488402
2003-01-01,64.1462940146553
2003-02-01,64.6294980295885
2003-03-01,64.2852545536461
2003-04-01,65.4260089686099
2003-05-01,65.2562384325739
2003-06-01,65.6291685193419
2003-07-01,64.6120744209594
2003-08-01,65.6766300920671
2003-09-01,66.5620291310899
2003-10-01,66.7542542542542
2003-11-01,65.9455078246774
2003-12-01,65.6183965195774
2004-01-01,65.047041346868
2004-02-01,66.1200838367649
2004-03-01,65.4236038582048
2004-04-01,65.6031843233313
2004-05-01,66.198816134741
2004-06-01,66.4884243786838
2004-07-01,65.0154423787319
2004-08-01,65.5550865344027
2004-09-01,66.0515717978001
2004-10-01,66.5288761083154
2004-11-01,66.8239087597779
2004-12-01,66.2718723961433
2005-01-01,66.5342660659236
2005-02-01,66.2021728861596
2005-03-01,66.1624484991171
2005-04-01,66.586482046468
2005-05-01,67.1711564307836
2005-06-01,66.9967381174278
2005-07-01,66.6279609846726
2005-08-01,66.9519458740531
2005-09-01,67.4218840078404
2005-10-01,67.2816091954023
2005-11-01,66.5157852518192
2005-12-01,65.6707038391225
2006-01-01,65.5119453924915
2006-02-01,65.0048210538256
2006-03-01,65.9088338423255
2006-04-01,65.8866647871441
2006-05-01,66.5861468456828
2006-06-01,66.7208155948913
2006-07-01,66.5140176477158
2006-08-01,66.661102765259
2006-09-01,66.9384811671382
2006-10-01,67.2676991150442
2006-11-01,66.9755129053607
2006-12-01,66.8261562998405
2007-01-01,65.7374445478942
2007-02-01,66.306188213447
2007-03-01,66.4814814814815
2007-04-01,67.2907847606643
2007-05-01,67.2222522863791
2007-06-01,67.2134685948629
2007-07-01,66.5806312846158
2007-08-01,67.1707421707422
2007-09-01,67.3475935828877
2007-10-01,68.0283718201696
2007-11-01,66.8865014360174
2007-12-01,67.0097077078139
2008-01-01,66.7441737568039
2008-02-01,66.2889369103463
2008-03-01,67.0031015087
2008-04-01,66.3226279666789
2008-05-01,67.0027689253435
2008-06-01,67.0536179073399
2008-07-01,66.3811452006437
2008-08-01,66.6494124954708
2008-09-01,67.7276244518958
2008-10-01,68.1806491435626
2008-11-01,66.967583093968
2008-12-01,66.925831202046
2009-01-01,67.0133047866646
2009-02-01,66.6006298892614
2009-03-01,67.2491515980348
2009-04-01,67.8416321583678
2009-05-01,67.7893570961083
2009-06-01,67.8300987914347
2009-07-01,68.2965851707415
2009-08-01,68.2450281612919
2009-09-01,68.0206574635018
2009-10-01,67.8762376237624
2009-11-01,67.6981541802389
2009-12-01,67.5557305250726
2010-01-01,66.6911800755013
2010-02-01,67.2267265800528
2010-03-01,67.4376704324114
2010-04-01,67.930482062236
2010-05-01,68.2959879978706
2010-06-01,68.2398881550402
2010-07-01,68.1022880215343
2010-08-01,68.2599741366924
2010-09-01,69.7807708840808
2010-10-01,69.4945934359072
2010-11-01,69.3824228028504
2010-12-01,69.0437831690675
2011-01-01,67.737364194615
2011-02-01,68.2349062823773
2011-03-01,68.7949260042283
2011-04-01,69.2477150222639
2011-05-01,69.02402542769
2011-06-01,68.7607854111282
2011-07-01,68.14521759367
2011-08-01,68.5410475482912
2011-09-01,69.0336037079954
2011-10-01,68.5145765849144
2011-11-01,68.0942480942481
2011-12-01,68.8748443050238
2012-01-01,67.9760534192954
2012-02-01,68.0518525328675
2012-03-01,68.6266409620857
2012-04-01,69.1053186128545
2012-05-01,69.522067230734
2012-06-01,69.2233940556088
2012-07-01,68.6437975490866
2012-08-01,70.039565237164
2012-09-01,70.3981115801898
2012-10-01,70.8246488445854
2012-11-01,69.8507462686567
2012-12-01,69.9878109340436
2013-01-01,69.7014723760638
2013-02-01,69.6898876404494
2013-03-01,69.9816085766833
2013-04-01,70.692200993333
2013-05-01,70.9444072337575
2013-06-01,70.5850897910075
2013-07-01,69.9799955545677
2013-08-01,70.4441584949195
2013-09-01,70.3054448871182
2013-10-01,70.494410816065
2013-11-01,69.7053894328306
2013-12-01,69.1437376183139
2014-01-01,68.6333084391337
2014-02-01,69.588668654622
2014-03-01,70.2792611398056
2014-04-01,70.6581073409319
2014-05-01,71.2573545434735
2014-06-01,71.8099213077692
2014-07-01,70.9859399409825
2014-08-01,69.9194386694387
2014-09-01,70.3846153846154
2014-10-01,70.6613174582632
2014-11-01,69.277471581123
2014-12-01,68.8475261144306
2015-01-01,69.2677276822101
2015-02-01,70.3369151076673
2015-03-01,70.3529612853602
2015-04-01,70.9319684367669
2015-05-01,71.6262239250745
2015-06-01,71.9284834586147
2015-07-01,71.8875842482302
2015-08-01,71.5518700287697
2015-09-01,71.6631490080203
2015-10-01,70.7411620949732
2015-11-01,70.6636944818304
2015-12-01,70.8875640272063
2016-01-01,70.3322022537807
2016-02-01,71.4387226216352
2016-03-01,70.9463406492531
2016-04-01,71.7617659308621
2016-05-01,71.8957779255319
2016-06-01,71.6691554670649
2016-07-01,71.4019465727894
2016-08-01,71.9824735449736
2016-09-01,72.4143623607099
2016-10-01,72.5294650951949
2016-11-01,71.1887421306012
2016-12-01,71.587640726436
2017-01-01,71.1345278609209
2017-02-01,71.3642319030462
2017-03-01,71.080495482605
2017-04-01,71.2600514306706
2017-05-01,71.7981098256477
2017-06-01,71.303074670571
2017-07-01,70.6744629877776
2017-08-01,71.7811550151976
2017-09-01,71.9944968235342
2017-10-01,72.1858585858586
2017-11-01,71.7997337313914
2017-12-01,71.4095798251622
2018-01-01,70.3035175879397
2018-02-01,70.6250752739974
2018-03-01,71.6828349234346
2018-04-01,71.4091381931664
2018-05-01,72.2366476251348
2018-06-01,72.9509831292626
2018-07-01,72.4518235387801
2018-08-01,72.6039926827328
2018-09-01,72.9912221471978
2018-10-01,72.4311671824169
2018-11-01,73.1880324945512
2018-12-01,72.4588347055098
2019-01-01,71.9745474666034
2019-02-01,72.4544987958466
2019-03-01,72.6663248807036
2019-04-01,73.2850279593605
2019-05-01,73.7423795476893
2019-06-01,73.6310786393275
2019-07-01,73.2844195079845
2019-08-01,73.476590071367
2019-09-01,73.3955019199122
2019-10-01,73.0626150291734
2019-11-01,72.4607616736467
2019-12-01,72.0796494796964
2020-01-01,72.0888402283569
2020-02-01,72.62174626749
2020-03-01,71.5959690649168
2020-04-01,69.136766485769
2020-05-01,70.7785365853659
2020-06-01,71.6636767802824
2020-07-01,72.3877105427324
2020-08-01,73.012593083551
2020-09-01,73.4396319831586
2020-10-01,74.0779727095516
2020-11-01,72.7963822073214
2020-12-01,73.3489278752436
2021-01-01,72.829011503217
2021-02-01,72.7683968334438
2021-03-01,74.1236108403198
2021-04-01,73.4646129849873
2021-05-01,74.1927936359382
2021-06-01,74.8791140227734
2021-07-01,74.3817770496919
2021-08-01,74.6438746438746
2021-09-01,74.4816275528135
2021-10-01,74.3514611658072
2021-11-01,73.4774450785709
2021-12-01,72.3443366708386
2022-01-01,72.1761252446184
2022-02-01,72.2857590474698
2022-03-01,72.7311912225705
2022-04-01,73.0202289477811
2022-05-01,72.827835091986
2022-06-01,71.6926337270908
2022-07-01,72.5219918316054
2022-08-01,72.4635402334998
2022-09-01,72.816679779701
2022-10-01,72.5701688776916
2022-11-01,72.1957369685986
2022-12-01,72.1168631471041
2023-01-01,72.6073910296905
2023-02-01,72.5494844138912
2023-03-01,73.4047600221396
2023-04-01,73.2979943826892
2023-05-01,73.4262411909098
2023-06-01,72.6361655773421
2023-07-01,72.6595323028141
2023-08-01,73.1098770329234
2023-09-01,73.5511273420133
2023-10-01,74.401144082946
2023-11-01,74.0955712809096
