"Date","CANLOCOISNOSTSAM"
1994-02-01,99.6644594315671
1994-03-01,99.4522500747166
1994-04-01,99.1682014188221
1994-05-01,98.8586974977735
1994-06-01,98.573112933854
1994-07-01,98.3200069933358
1994-08-01,98.0956781099422
1994-09-01,97.9009637435673
1994-10-01,97.7161230234208
1994-11-01,97.5691400926634
1994-12-01,97.5120633526626
1995-01-01,97.5893940800777
1995-02-01,97.844887218178
1995-03-01,98.2299541682991
1995-04-01,98.6751709881998
1995-05-01,99.1275226553478
1995-06-01,99.5497099791687
1995-07-01,99.9074965589331
1995-08-01,100.177033329811
1995-09-01,100.40439071013
1995-10-01,100.590766517017
1995-11-01,100.726287857795
1995-12-01,100.815158101284
1996-01-01,100.870748959415
1996-02-01,100.887163871907
1996-03-01,100.826373458662
1996-04-01,100.652891267271
1996-05-01,100.413195302705
1996-06-01,100.184191960313
1996-07-01,100.030366922258
1996-08-01,99.9789421721377
1996-09-01,100.005559609385
1996-10-01,100.071683717815
1996-11-01,100.104114860003
1996-12-01,100.101729364825
1997-01-01,100.059696199155
1997-02-01,100.006844605865
1997-03-01,99.9417372393008
1997-04-01,99.8523092147099
1997-05-01,99.7439739093539
1997-06-01,99.6344453658403
1997-07-01,99.5507139194243
1997-08-01,99.553951235111
1997-09-01,99.6063903997783
1997-10-01,99.691463798117
1997-11-01,99.798422716229
1997-12-01,99.9353888875318
1998-01-01,100.114167389458
1998-02-01,100.312433468726
1998-03-01,100.564552386156
1998-04-01,100.89588953931
1998-05-01,101.275833769995
1998-06-01,101.612326271435
1998-07-01,101.761560350881
1998-08-01,101.656048662321
1998-09-01,101.368024120869
1998-10-01,100.968144983478
1998-11-01,100.531630770684
1998-12-01,100.109595574823
1999-01-01,99.7420569512524
1999-02-01,99.4401917236665
1999-03-01,99.2069148983808
1999-04-01,99.0449053568513
1999-05-01,98.9227092614134
1999-06-01,98.8212173307623
1999-07-01,98.7359785993264
1999-08-01,98.6543816521722
1999-09-01,98.5945137676146
1999-10-01,98.55733772732
1999-11-01,98.5332711382873
1999-12-01,98.5518959868458
2000-01-01,98.6361339131075
2000-02-01,98.7654771448465
2000-03-01,98.8984018851855
2000-04-01,99.0384622775791
2000-05-01,99.1636662374683
2000-06-01,99.2803742944058
2000-07-01,99.3951527225057
2000-08-01,99.50491582956
2000-09-01,99.6357575781443
2000-10-01,99.8064181854049
2000-11-01,100.049976429119
2000-12-01,100.366572807789
2001-01-01,100.743418841611
2001-02-01,101.124146734987
2001-03-01,101.441094783168
2001-04-01,101.709795601249
2001-05-01,101.96476866803
2001-06-01,102.220806196509
2001-07-01,102.449683305014
2001-08-01,102.610511201514
2001-09-01,102.688700969195
2001-10-01,102.653890990331
2001-11-01,102.464968401792
2001-12-01,102.15295096634
2002-01-01,101.745254031306
2002-02-01,101.298858307343
2002-03-01,100.883079813009
2002-04-01,100.538381627256
2002-05-01,100.278463868199
2002-06-01,100.105771760602
2002-07-01,100.024276990601
2002-08-01,100.009662917304
2002-09-01,100.042776502696
2002-10-01,100.108560602108
2002-11-01,100.176253946219
2002-12-01,100.218920137376
2003-01-01,100.224010431685
2003-02-01,100.228948283205
2003-03-01,100.254779379378
2003-04-01,100.286560516502
2003-05-01,100.278176028869
2003-06-01,100.195118547206
2003-07-01,100.023861405217
2003-08-01,99.8138685524262
2003-09-01,99.5698272331588
2003-10-01,99.3514329747003
2003-11-01,99.1722065194107
2003-12-01,99.0374749660545
2004-01-01,98.9333886236094
2004-02-01,98.8463606507314
2004-03-01,98.7867038435904
2004-04-01,98.7764005860628
2004-05-01,98.8325044701528
2004-06-01,98.9518419416533
2004-07-01,99.1292282321979
2004-08-01,99.3373616523142
2004-09-01,99.5490538225384
2004-10-01,99.7416562259441
2004-11-01,99.9039418734431
2004-12-01,100.017515209806
2005-01-01,100.088799726656
2005-02-01,100.161213708499
2005-03-01,100.230223039949
2005-04-01,100.26097267739
2005-05-01,100.233210786616
2005-06-01,100.134607718482
2005-07-01,99.9555217666065
2005-08-01,99.6988442601746
2005-09-01,99.4217994395468
2005-10-01,99.1874672883845
2005-11-01,99.0288234220387
2005-12-01,98.9423845675972
2006-01-01,98.9423357229946
2006-02-01,99.0087414841405
2006-03-01,99.0865435949259
2006-04-01,99.1532829089267
2006-05-01,99.206114503031
2006-06-01,99.231264595403
2006-07-01,99.2518022152282
2006-08-01,99.2689458626685
2006-09-01,99.2716122659266
2006-10-01,99.2222230221881
2006-11-01,99.1054538509389
2006-12-01,98.9665317221741
2007-01-01,98.8835010038878
2007-02-01,98.8411710437982
2007-03-01,98.8350389517597
2007-04-01,98.8872111729195
2007-05-01,98.998255411802
2007-06-01,99.1414480714847
2007-07-01,99.2829620742097
2007-08-01,99.4008008070211
2007-09-01,99.4914161969126
2007-10-01,99.5624328265697
2007-11-01,99.615625505623
2007-12-01,99.6288514118326
2008-01-01,99.5486342263545
2008-02-01,99.3705525700999
2008-03-01,99.1486295798697
2008-04-01,98.9134193500398
2008-05-01,98.7247954762133
2008-06-01,98.6731978896899
2008-07-01,98.8462214857921
2008-08-01,99.3154697624867
2008-09-01,100.073372856008
2008-10-01,101.096121542741
2008-11-01,102.303193784026
2008-12-01,103.522118688553
2009-01-01,104.523673843845
2009-02-01,105.160869010417
2009-03-01,105.43302841593
2009-04-01,105.361603879571
2009-05-01,105.011375786891
2009-06-01,104.402558300096
2009-07-01,103.638259452539
2009-08-01,102.858583722459
2009-09-01,102.116881892861
2009-10-01,101.449703393978
2009-11-01,100.849873623299
2009-12-01,100.313224099144
2010-01-01,99.8445289027482
2010-02-01,99.4472938023717
2010-03-01,99.115284752366
2010-04-01,98.8646990436178
2010-05-01,98.7254259763468
2010-06-01,98.7058612371209
2010-07-01,98.7622135402657
2010-08-01,98.8410246292757
2010-09-01,98.9075251541189
2010-10-01,98.9578770425258
2010-11-01,98.99993712469
2010-12-01,99.0265211968296
2011-01-01,99.0886771150842
2011-02-01,99.2433234146038
2011-03-01,99.4707583501783
2011-04-01,99.7207541337129
2011-05-01,99.9247737031477
2011-06-01,100.009977088629
2011-07-01,99.9490088182203
2011-08-01,99.7926044900994
2011-09-01,99.5977262533832
2011-10-01,99.4098792176253
2011-11-01,99.2588222416204
2011-12-01,99.1669904335592
2012-01-01,99.1493837715095
2012-02-01,99.1827419287656
2012-03-01,99.242704142124
2012-04-01,99.3382316740027
2012-05-01,99.479581706167
2012-06-01,99.6535172288908
2012-07-01,99.8438309749482
2012-08-01,100.014177321774
2012-09-01,100.148694079565
2012-10-01,100.243971268447
2012-11-01,100.29161391748
2012-12-01,100.314953686202
2013-01-01,100.311523535241
2013-02-01,100.280821716372
2013-03-01,100.266678569553
2013-04-01,100.267763996507
2013-05-01,100.261605907941
2013-06-01,100.245800374133
2013-07-01,100.212889193367
2013-08-01,100.160973204388
2013-09-01,100.121462330754
2013-10-01,100.123788349801
2013-11-01,100.179457489527
2013-12-01,100.268343646867
2014-01-01,100.329376440708
2014-02-01,100.308151401131
2014-03-01,100.208848375084
2014-04-01,100.040018434441
2014-05-01,99.8256108165305
2014-06-01,99.621662857574
2014-07-01,99.4665398126223
2014-08-01,99.3946127314567
2014-09-01,99.3985843443117
2014-10-01,99.4983285388721
2014-11-01,99.6930295467558
2014-12-01,99.9537464537124
2015-01-01,100.253006874482
2015-02-01,100.497822396311
2015-03-01,100.645123707702
2015-04-01,100.720678633854
2015-05-01,100.722926185632
2015-06-01,100.683077092422
2015-07-01,100.642730492764
2015-08-01,100.626135015579
2015-09-01,100.625064394745
2015-10-01,100.609191078538
2015-11-01,100.548442473142
2015-12-01,100.444928873684
2016-01-01,100.334264106637
2016-02-01,100.260603947004
2016-03-01,100.18725713993
2016-04-01,100.094092454148
2016-05-01,99.9910354436356
2016-06-01,99.8657323906051
2016-07-01,99.7161253079693
2016-08-01,99.5421036945657
2016-09-01,99.347698084999
2016-10-01,99.1404537399062
2016-11-01,98.9413994269371
2016-12-01,98.7907166331088
2017-01-01,98.7304788171183
2017-02-01,98.7585185350026
2017-03-01,98.8299392132322
2017-04-01,98.9039042887487
2017-05-01,98.9805098722393
2017-06-01,99.0502506872466
2017-07-01,99.0835602068829
2017-08-01,99.0554473488402
2017-09-01,98.9842538258187
2017-10-01,98.9022509428146
2017-11-01,98.8346662569221
2017-12-01,98.8190229486212
2018-01-01,98.8567667881627
2018-02-01,98.9210960051582
2018-03-01,99.0068420974139
2018-04-01,99.1009499586811
2018-05-01,99.1789060234454
2018-06-01,99.2589320783267
2018-07-01,99.3872991347705
2018-08-01,99.5722912705404
2018-09-01,99.7865895886123
2018-10-01,100.001350410885
2018-11-01,100.206703835903
2018-12-01,100.38187457451
2019-01-01,100.506373892307
2019-02-01,100.584699156432
2019-03-01,100.622030648818
2019-04-01,100.641779021779
2019-05-01,100.664734649933
2019-06-01,100.705747023142
2019-07-01,100.742469591658
2019-08-01,100.746586941504
2019-09-01,100.731078987384
2019-10-01,100.72367167325
2019-11-01,100.744117750762
2019-12-01,100.802745694765
2020-01-01,100.903820885349
2020-02-01,101.03558171876
2020-03-01,101.207697101023
2020-04-01,101.381083544425
2020-05-01,101.510395744173
2020-06-01,101.555326991104
2020-07-01,101.489132406822
2020-08-01,101.314311993314
2020-09-01,101.051822899626
2020-10-01,100.738665207923
2020-11-01,100.398979411178
2020-12-01,100.042023213859
2021-01-01,99.7093243807409
2021-02-01,99.4362276121241
2021-03-01,99.2323827046301
2021-04-01,99.1302954990965
2021-05-01,99.1201460656998
2021-06-01,99.1966740160391
2021-07-01,99.347530324843
2021-08-01,99.5000802563808
2021-09-01,99.5929369023915
2021-10-01,99.5744032721271
2021-11-01,99.4672748498621
2021-12-01,99.3132134607256
2022-01-01,99.1342567571516
2022-02-01,98.9533385635313
2022-03-01,98.8663251766418
2022-04-01,98.934951584618
2022-05-01,99.1853492995432
2022-06-01,99.5599747709324
2022-07-01,99.9744157172496
2022-08-01,100.34321007194
2022-09-01,100.581684981427
2022-10-01,100.669676173176
2022-11-01,100.657898405203
2022-12-01,100.605071673222
2023-01-01,100.547807849382
2023-02-01,100.538186906657
2023-03-01,100.523565290537
2023-04-01,100.472939791523
2023-05-01,100.383060222155
2023-06-01,100.263460790136
2023-07-01,100.110243571252
2023-08-01,99.9631605086183
2023-09-01,99.8468982011138
