"Date","CANSARTMISMEI"
2014-01-01,96.0858117233271
2014-02-01,96.0881435636349
2014-03-01,95.9482331451668
2014-04-01,97.0302070479873
2014-05-01,97.258727398152
2014-06-01,97.9862615741865
2014-07-01,98.6601634231416
2014-08-01,98.4829435597486
2014-09-01,99.0589081157759
2014-10-01,99.0239305111588
2014-11-01,99.1335270056256
2014-12-01,99.9193571893551
2015-01-01,97.6085034443224
2015-02-01,98.6578315828338
2015-03-01,99.0705673173149
2015-04-01,99.3993568007151
2015-05-01,99.3247379108654
2015-06-01,99.5905677059549
2015-07-01,100.166532261982
2015-08-01,100.768147061395
2015-09-01,101.565636446664
2015-10-01,100.964021647251
2015-11-01,101.500344918046
2015-12-01,101.383752902655
2016-01-01,102.988059034424
2016-02-01,104.237925439406
2016-03-01,102.887789901188
2016-04-01,103.361153483672
2016-05-01,102.428417360551
2016-06-01,102.88545806088
2016-07-01,103.218911224896
2016-08-01,103.414785810752
2016-09-01,104.655324854503
2016-10-01,104.781244231124
2016-11-01,105.797926605326
2016-12-01,106.443846370588
2017-01-01,108.281336533136
2017-02-01,107.686717254647
2017-03-01,108.680081225771
2017-04-01,110.023221243065
2017-05-01,110.379992810159
2017-06-01,110.834701670181
2017-07-01,110.636495244017
2017-08-01,110.205104787074
2017-09-01,109.279364184876
2017-10-01,112.371384433023
2017-11-01,110.557212673552
2017-12-01,110.163131661533
2018-01-01,110.470934582163
2018-02-01,109.533534778427
2018-03-01,109.633803911662
2018-04-01,109.703759120896
2018-05-01,112.893716661971
2018-06-01,112.026272067468
2018-07-01,111.221787161276
2018-08-01,111.527258241598
2018-09-01,112.19416456963
2018-10-01,112.308424744712
2018-11-01,111.340711016974
2018-12-01,112.133536721627
2019-01-01,111.371024940975
2019-02-01,110.496584825549
2019-03-01,111.053894659114
2019-04-01,111.19613691789
2019-05-01,111.776765154533
2019-06-01,111.650845777912
2019-07-01,111.935330295464
2019-08-01,111.977303421004
2019-09-01,111.629859215141
2019-10-01,110.041875965528
2019-11-01,110.498916665857
2019-12-01,112.952012669666
2020-01-01,111.52492640129
2020-02-01,111.746451230532
2020-03-01,101.220524081109
2020-04-01,78.0653498246262
2020-05-01,95.6054526199197
2020-06-01,115.456409160246
2020-07-01,115.19757488608
2020-08-01,114.945736132837
2020-09-01,118.261613050533
2020-10-01,119.201344694577
2020-11-01,119.154707888421
2020-12-01,113.992013446946
2021-01-01,111.725464667761
2021-02-01,118.919192017333
2021-03-01,124.793097752689
2021-04-01,117.750940023124
2021-05-01,115.069323669151
2021-06-01,119.618744109674
2021-07-01,119.157039728729
2021-08-01,120.390583251557
2021-09-01,119.068429797033
2021-10-01,120.23901363155
2021-11-01,120.420897175558
2021-12-01,117.904841483439
2022-01-01,121.041166697434
2022-02-01,120.432556377097
2022-03-01,119.793632132759
2022-04-01,120.954888606045
