"Date","CANPRINTO01GYSAM"
1971-08-01,7.97153024911031
1971-09-01,10.117222723174
1971-10-01,10.6415221417747
1971-11-01,8.64520424176137
1971-12-01,9.44530391960036
1972-01-01,9.07995413810047
1972-02-01,7.04944141546833
1972-03-01,7.88090054199284
1972-04-01,10.5030697545353
1972-05-01,8.188254608886
1972-06-01,8.5718492677457
1972-07-01,8.70959365014845
1972-08-01,5.97670841573279
1972-09-01,7.91680314444811
1972-10-01,9.46909581059636
1972-11-01,11.5409025254957
1972-12-01,10.5713514971675
1973-01-01,10.8682361774012
1973-02-01,15.5845143074334
1973-03-01,15.6409348061791
1973-04-01,11.8359787806179
1973-05-01,12.910330582867
1973-06-01,12.605234881125
1973-07-01,14.181111930455
1973-08-01,10.8428364088741
1973-09-01,9.24413957770559
1973-10-01,8.38488654982373
1973-11-01,8.37984990435084
1973-12-01,7.46740573034586
1974-01-01,8.01795526662025
1974-02-01,4.90717426434664
1974-03-01,4.11889754277174
1974-04-01,3.07901015109697
1974-05-01,4.07488986784139
1974-06-01,1.89271817676487
1974-07-01,-0.445709815621684
1974-08-01,2.24843105528484
1974-09-01,-0.0546407601548413
1974-10-01,-1.26707528241213
1974-11-01,-4.20992604795571
1974-12-01,-4.12716574043805
1975-01-01,-8.64888586372429
1975-02-01,-8.58954495383264
1975-03-01,-10.5599144079886
1975-04-01,-8.11701277955268
1975-05-01,-11.3397901533495
1975-06-01,-8.85773255866815
1975-07-01,-7.14409714290933
1975-08-01,-7.74493930828828
1975-09-01,-6.08697263688507
1975-10-01,-6.85281071952191
1975-11-01,-2.99642809895487
1975-12-01,-0.965154055257212
1976-01-01,2.37551348542631
1976-02-01,2.97448759650428
1976-03-01,6.40376410542684
1976-04-01,6.74187270949194
1976-05-01,10.7328174783796
1976-06-01,7.66452848634788
1976-07-01,6.26500570708857
1976-08-01,8.17601332593004
1976-09-01,7.91810557474099
1976-10-01,7.11289985156552
1976-11-01,6.83649115970968
1976-12-01,5.20084162203519
1977-01-01,7.31455057363391
1977-02-01,5.23386360176586
1977-03-01,3.79426644182125
1977-04-01,1.80273556793575
1977-05-01,1.68438744565018
1977-06-01,4.19832474704422
1977-07-01,3.53534885874348
1977-08-01,2.76988506168539
1977-09-01,2.06994285714286
1977-10-01,4.53864826406004
1977-11-01,2.7946714323489
1977-12-01,2.75186821578577
1978-01-01,1.05122255934321
1978-02-01,3.14090683061347
1978-03-01,2.59499954869573
1978-04-01,5.25971310655783
1978-05-01,2.76769673014733
1978-06-01,3.77573251522832
1978-07-01,2.82704157834957
1978-08-01,3.03414077271592
1978-09-01,6.0812081799371
1978-10-01,5.71436197186861
1978-11-01,6.4024552502262
1978-12-01,7.78854235788538
1979-01-01,7.41977074833534
1979-02-01,6.79704415361283
1979-03-01,6.95288787225618
1979-04-01,4.31549675279812
1979-05-01,7.38367671611262
1979-06-01,4.56294290537356
1979-07-01,7.30686937916398
1979-08-01,6.74393642989459
1979-09-01,3.913770392137
1979-10-01,3.41176866626269
1979-11-01,1.57307679482476
1979-12-01,-1.2870604458745
1980-01-01,0.195659322591281
1980-02-01,-1.74665320561753
1980-03-01,-0.389082653329811
1980-04-01,-1.97368965717079
1980-05-01,-5.99277155509247
1980-06-01,-5.95692721223346
1980-07-01,-6.15035460992906
1980-08-01,-6.54248805922948
1980-09-01,-4.19378692214555
1980-10-01,-2.93950096844025
1980-11-01,-1.92460789704786
1980-12-01,0.159654082820556
1981-01-01,-2.25307274487603
1981-02-01,0.123637274967629
1981-03-01,-1.2386968908708
1981-04-01,3.11388877158904
1981-05-01,4.07668461978074
1981-06-01,5.37047848932963
1981-07-01,4.53591508545864
1981-08-01,1.06985743911008
1981-09-01,1.23492391986563
1981-10-01,-1.3826237150571
1981-11-01,-3.41763042059278
1981-12-01,-3.6130574834789
1982-01-01,-3.93764899439278
1982-02-01,-4.38620643621769
1982-03-01,-5.34219658012461
1982-04-01,-9.85895881794055
1982-05-01,-7.72085129041381
1982-06-01,-9.86354614621238
1982-07-01,-11.7507580201423
1982-08-01,-6.5675383321028
1982-09-01,-9.89711623854286
1982-10-01,-10.2765756650824
1982-11-01,-7.05113764361346
1982-12-01,-8.25495262704566
1983-01-01,-5.20617610821296
1983-02-01,-5.25149219868057
1983-03-01,-3.43709697365862
1983-04-01,0.95315978374448
1983-05-01,0.8051282975999
1983-06-01,5.73614819300325
1983-07-01,7.88739514679448
1983-08-01,8.57100852690387
1983-09-01,12.0954019247757
1983-10-01,13.2180422628636
1983-11-01,12.8770647675156
1983-12-01,17.1288820458899
1984-01-01,14.2750477033268
1984-02-01,13.7891653926209
1984-03-01,14.6402597996615
1984-04-01,16.1740351382489
1984-05-01,16.8620927133364
1984-06-01,13.3940734955963
1984-07-01,15.0606121085378
1984-08-01,12.3315842924848
1984-09-01,8.25197216162186
1984-10-01,11.4555695980047
1984-11-01,9.62342059625072
1984-12-01,6.53088705605116
1985-01-01,8.11009203913884
1985-02-01,9.82598138405506
1985-03-01,8.81989163654353
1985-04-01,4.84760679920046
1985-05-01,4.31118934639521
1985-06-01,4.17505222641394
1985-07-01,2.96235963106254
1985-08-01,3.1673083153144
1985-09-01,5.32179830039616
1985-10-01,4.1519607106919
1985-11-01,4.6141792787567
1985-12-01,4.60766389033098
1986-01-01,4.30448505107332
1986-02-01,2.40548308644703
1986-03-01,0.107060100313841
1986-04-01,1.7091427684714
1986-05-01,-1.12625006419991
1986-06-01,-1.39271469181779
1986-07-01,-0.959531221388044
1986-08-01,-2.14335268558073
1986-09-01,-2.06772114139371
1986-10-01,-3.06355672518836
1986-11-01,-3.39243022150533
1986-12-01,-1.79957276330079
1987-01-01,-1.32267940940829
1987-02-01,-0.512399786979863
1987-03-01,1.9286833970612
1987-04-01,0.615355554909743
1987-05-01,2.8376793956574
1987-06-01,4.44424579673868
1987-07-01,4.81899197574234
1987-08-01,6.96417910447762
1987-09-01,7.06962645983775
1987-10-01,8.28957350906682
1987-11-01,9.40912512951246
1987-12-01,8.58046890449787
1988-01-01,8.33387703616712
1988-02-01,8.42291054816918
1988-03-01,8.61653886784861
1988-04-01,8.93776490891104
1988-05-01,9.65493354115254
1988-06-01,7.79632971249653
1988-07-01,6.01632670340295
1988-08-01,4.88376636061729
1988-09-01,5.00277546489035
1988-10-01,3.01460941953828
1988-11-01,1.51178634691373
1988-12-01,1.88335604333339
1989-01-01,0.734078788000459
1989-02-01,1.46578065996823
1989-03-01,0.0555772424424771
1989-04-01,0.839138590432776
1989-05-01,-0.846922256880024
1989-06-01,-1.06392833040002
1989-07-01,-1.28046426812549
1989-08-01,-1.15943378655242
1989-09-01,-1.54628956584946
1989-10-01,-1.86091478863848
1989-11-01,-0.20067248773481
1989-12-01,-0.466107866894416
1990-01-01,-2.37949726311316
1990-02-01,-2.86948574133862
1990-03-01,-1.84162671515955
1990-04-01,-3.176783777566
1990-05-01,-2.03086112493777
1990-06-01,-1.13488931986893
1990-07-01,-0.246740464087799
1990-08-01,-1.93217532926393
1990-09-01,-3.90428887844823
1990-10-01,-2.68226565843914
1990-11-01,-4.76664425016812
1990-12-01,-6.55673367302141
1991-01-01,-3.91891340147256
1991-02-01,-6.07707877795002
1991-03-01,-6.46860684451628
1991-04-01,-5.69374482355974
1991-05-01,-5.18849710395285
1991-06-01,-4.8399207213545
1991-07-01,-4.66452205882353
1991-08-01,-3.31942519112259
1991-09-01,-1.20064537308012
1991-10-01,-1.67619606118359
1991-11-01,-1.05005225545858
1991-12-01,-1.30626365881959
1992-01-01,-0.427068947200681
1992-02-01,1.23322425797522
1992-03-01,1.07895532923262
1992-04-01,1.94435446136125
1992-05-01,0.660922004058416
1992-06-01,0.501855300757774
1992-07-01,-0.771270185586915
1992-08-01,0.0354909462595946
1992-09-01,0.185219223210386
1992-10-01,1.83115592161317
1992-11-01,2.62123104371096
1992-12-01,3.96272413842845
1993-01-01,2.71139182883807
1993-02-01,4.30891472592258
1993-03-01,5.46331661156082
1993-04-01,4.04121003276467
1993-05-01,4.03674022756797
1993-06-01,4.25578566174389
1993-07-01,4.61715412421952
1993-08-01,5.31891493000121
1993-09-01,6.09458353326369
1993-10-01,4.86267509883626
1993-11-01,4.883934407989
1993-12-01,3.70691569073653
1994-01-01,4.58990055677129
1994-02-01,3.37394628169686
1994-03-01,3.74857266406763
1994-04-01,4.94641608806902
1994-05-01,6.50960646252931
1994-06-01,7.28285425472013
1994-07-01,7.96088527120137
1994-08-01,7.44541087537982
1994-09-01,6.99420696627273
1994-10-01,6.60669047096608
1994-11-01,7.56260732921806
1994-12-01,10.2275235986326
1995-01-01,10.2585738759217
1995-02-01,9.96945378288431
1995-03-01,7.69037696665958
1995-04-01,6.7117164918627
1995-05-01,5.59202436074006
1995-06-01,4.04748852777519
1995-07-01,3.74278758105202
1995-08-01,3.07383030198632
1995-09-01,1.85918751809643
1995-10-01,2.15034091973638
1995-11-01,1.2117597376616
1995-12-01,-0.816246446799916
1996-01-01,-0.906654818599617
1996-02-01,-0.944024877832076
1996-03-01,-0.862711832808214
1996-04-01,-0.145261938569616
1996-05-01,0.461006171685054
1996-06-01,0.892321816682905
1996-07-01,2.24093452937557
1996-08-01,2.36303537520218
1996-09-01,2.66262170170733
1996-10-01,2.3905657358519
1996-11-01,3.72931159114166
1996-12-01,2.47875420907181
1997-01-01,3.44457718090958
1997-02-01,4.60979248098505
1997-03-01,4.64304744528938
1997-04-01,5.54918341211955
1997-05-01,5.18840295826169
1997-06-01,4.04518337366442
1997-07-01,5.55222213117456
1997-08-01,4.96124426797939
1997-09-01,4.81603676034491
1997-10-01,6.37948694314102
1997-11-01,4.8654958933796
1997-12-01,6.99469357433696
1998-01-01,4.20029282162636
1998-02-01,4.33470104484765
1998-03-01,5.99827564971055
1998-04-01,4.09884719922523
1998-05-01,3.10035072154373
1998-06-01,3.9142014316072
1998-07-01,-0.183147684563076
1998-08-01,2.60630298058517
1998-09-01,3.06556697924905
1998-10-01,2.07882126807083
1998-11-01,2.24365149379599
1998-12-01,3.52463572812263
1999-01-01,5.45371856789404
1999-02-01,4.07213574232827
1999-03-01,2.67155804920156
1999-04-01,3.75338875383891
1999-05-01,4.39370205785662
1999-06-01,5.89181025929078
1999-07-01,8.18398942149664
1999-08-01,6.48266902077052
1999-09-01,7.59507967459149
1999-10-01,6.7804420398678
1999-11-01,7.84641068447412
1999-12-01,7.82037639080077
2000-01-01,7.0402816756353
2000-02-01,6.72869076113745
2000-03-01,8.36779765696493
2000-04-01,7.40715743463658
2000-05-01,9.24154363820778
2000-06-01,8.1263420026173
2000-07-01,7.51940016612922
2000-08-01,7.5821614603701
2000-09-01,6.12656336349688
2000-10-01,6.95653523750387
2000-11-01,5.59451920424241
2000-12-01,4.07614436885409
2001-01-01,1.02619765655303
2001-02-01,1.17897761572453
2001-03-01,-0.734927715696664
2001-04-01,-0.118494757504664
2001-05-01,-1.48084393956365
2001-06-01,-2.77810417964114
2001-07-01,-4.13654535894416
2001-08-01,-4.59606666259549
2001-09-01,-6.02161485985252
2001-10-01,-5.95082247965934
2001-11-01,-5.85953942307413
2001-12-01,-7.78544354639917
2002-01-01,-2.03571428571429
2002-02-01,-0.477611049789683
2002-03-01,0.118735571373598
2002-04-01,1.20552672890029
2002-05-01,1.00944824408663
2002-06-01,1.28537112296233
2002-07-01,3.78125124484062
2002-08-01,3.02125117350859
2002-09-01,3.6728515443621
2002-10-01,4.06473954186034
2002-11-01,3.31703135407158
2002-12-01,4.19369954430667
2003-01-01,1.75811155668976
2003-02-01,0.561435692682141
2003-03-01,0.351881153041283
2003-04-01,-1.41643478775678
2003-05-01,-1.29288896260841
2003-06-01,-1.05158274390008
2003-07-01,-0.995904773433884
2003-08-01,-2.12315230126513
2003-09-01,0.741988169991432
2003-10-01,0.630531235912397
2003-11-01,1.35172644327912
2003-12-01,2.70228666634471
2004-01-01,1.16645320005852
2004-02-01,0.65726328089138
2004-03-01,2.26664153494954
2004-04-01,2.44809104148212
2004-05-01,1.94327999015756
2004-06-01,3.92180509159321
2004-07-01,2.10161222018764
2004-08-01,4.04882531468022
2004-09-01,2.53322505305338
2004-10-01,1.85970020807422
2004-11-01,1.78719720126509
2004-12-01,1.6387227602016
2005-01-01,3.37401948921955
2005-02-01,2.68384628368874
2005-03-01,0.388221698872209
2005-04-01,1.8461962319894
2005-05-01,3.15047081921662
2005-06-01,0.993060471377341
2005-07-01,1.97510814607972
2005-08-01,2.30327187788708
2005-09-01,1.96882145324521
2005-10-01,2.15096698031319
2005-11-01,2.92115457499038
2005-12-01,3.55481276077735
2006-01-01,1.80965893681466
2006-02-01,2.60706560922855
2006-03-01,3.841558305308
2006-04-01,1.88525038346759
2006-05-01,0.682589960905162
2006-06-01,0.812375220832194
2006-07-01,0.560547428843147
2006-08-01,-1.00842292990736
2006-09-01,-2.80308657024443
2006-10-01,-3.07523665471357
2006-11-01,-3.88786444337003
2006-12-01,-3.54949949041562
2007-01-01,-3.56143410744028
2007-02-01,-2.29629837825684
2007-03-01,-2.26198628214771
2007-04-01,-2.0670097560149
2007-05-01,-1.51039334281876
2007-06-01,-0.709231983541479
2007-07-01,-1.79104477611941
2007-08-01,-0.469328682121623
2007-09-01,0.649233228141604
2007-10-01,0.139981121543951
2007-11-01,-0.123714234741178
2007-12-01,-2.9277147150016
2008-01-01,-2.74856436723123
2008-02-01,-3.62867498993153
2008-03-01,-4.67748604506925
2008-04-01,-3.23777111213659
2008-05-01,-3.73216151116713
2008-06-01,-3.30890160537689
2008-07-01,-0.734355785517069
2008-08-01,-2.50355241578684
2008-09-01,-2.95138687654306
2008-10-01,-2.65154610293345
2008-11-01,-4.139750625194
2008-12-01,-5.46956547672303
2009-01-01,-7.06127867205626
2009-02-01,-8.33835811895908
2009-03-01,-9.37663792947641
2009-04-01,-12.0148199371673
2009-05-01,-12.5422989082996
2009-06-01,-13.5422231719913
2009-07-01,-14.7960614737334
2009-08-01,-14.0462542238094
2009-09-01,-11.6957842027787
2009-10-01,-11.3402401808251
2009-11-01,-8.25337475600032
2009-12-01,-5.80023346057988
2010-01-01,-2.88817258262721
2010-02-01,-0.398277928303443
2010-03-01,2.96596929990759
2010-04-01,4.73465792638515
2010-05-01,8.29109229680724
2010-06-01,9.46250733787166
2010-07-01,9.37696103477482
2010-08-01,9.73351493389464
2010-09-01,7.36566611550128
2010-10-01,8.26399055969002
2010-11-01,6.64382581016783
2010-12-01,9.29986436023243
2011-01-01,7.85885595410035
2011-02-01,6.02683023321965
2011-03-01,5.87631428580653
2011-04-01,6.4966150322971
2011-05-01,2.10116657828952
2011-06-01,2.08053038784925
2011-07-01,3.85654807439085
2011-08-01,4.9271582959304
2011-09-01,6.14166036785083
2011-10-01,4.55911103893265
2011-11-01,4.25797629045905
2011-12-01,3.30409096898145
2012-01-01,3.55497542997544
2012-02-01,1.71825756594568
2012-03-01,0.750064029856202
2012-04-01,1.26167060495799
2012-05-01,3.00666808869763
2012-06-01,1.78067251417072
2012-07-01,-0.371002067830896
2012-08-01,-2.40584524207809
2012-09-01,-3.385248990419
2012-10-01,-2.76828598054912
2012-11-01,-1.52276967397456
2012-12-01,-2.88459256798444
2013-01-01,-2.14606658263513
2013-02-01,1.08866346929248
2013-03-01,1.53889453805927
2013-04-01,-0.063287342531491
2013-05-01,-0.214581326322666
2013-06-01,0.0570495425471881
2013-07-01,0.848089299349162
2013-08-01,2.76419131105492
2013-09-01,3.96637716054692
2013-10-01,5.44721740946905
2013-11-01,4.03106621336432
2013-12-01,3.59089951162301
2014-01-01,3.18210335849959
2014-02-01,4.00065977897404
2014-03-01,3.6925103646015
2014-04-01,5.78410451725597
2014-05-01,6.2879708383961
2014-06-01,7.5120670930373
2014-07-01,6.45274685655054
2014-08-01,3.77310160985273
2014-09-01,4.89237195260645
2014-10-01,4.27523481017083
2014-11-01,4.24230200349603
2014-12-01,5.56361449193319
2015-01-01,4.4574929943191
2015-02-01,1.88993180212524
2015-03-01,0.946807470983548
2015-04-01,-1.22736983666279
2015-05-01,-2.40917489862732
2015-06-01,-2.44204937973686
2015-07-01,-0.431540563119512
2015-08-01,2.34635332206317
2015-09-01,-1.71027545206977
2015-10-01,-2.71225459655632
2015-11-01,-2.04281928690605
2015-12-01,-1.99727403236527
2016-01-01,-0.732256694777761
2016-02-01,-1.01771952713966
2016-03-01,-1.44305239179956
2016-04-01,-0.33923621583581
2016-05-01,-3.27848413239195
2016-06-01,-1.59199028986591
2016-07-01,-0.513346731560187
2016-08-01,-1.21961479354325
2016-09-01,2.05835835606391
2016-10-01,1.68742443778843
2016-11-01,2.57034895371139
2016-12-01,2.27024654660902
2017-01-01,2.05093921118159
2017-02-01,2.7946234806701
2017-03-01,4.51937411161062
2017-04-01,4.72396917170576
2017-05-01,10.1262673197873
2017-06-01,7.0748195929772
2017-07-01,4.47585562381045
2017-08-01,2.61896042175909
2017-09-01,1.69988770353734
2017-10-01,1.55719163284845
2017-11-01,1.45935491433372
2017-12-01,1.66224052745831
2018-01-01,1.71409219734129
2018-02-01,2.89277002200173
2018-03-01,3.72579642042706
2018-04-01,3.28861904971599
2018-05-01,1.91693638613121
2018-06-01,3.00069059830927
2018-07-01,3.5499521382346
2018-08-01,4.83920943717771
2018-09-01,4.52057252487888
2018-10-01,5.43806814547862
2018-11-01,3.54790970957644
2018-12-01,2.08295643307075
2019-01-01,1.67128790690565
2019-02-01,0.59256535925625
2019-03-01,0.257958609368573
2019-04-01,1.38611698059916
2019-05-01,2.24199316771678
2019-06-01,0.647423292397882
2019-07-01,-1.58125668294277
2019-08-01,-1.39382936277563
2019-09-01,-1.23259849299184
2019-10-01,-1.51304563400489
2019-11-01,-1.2339414933747
2019-12-01,-0.588587524200029
2020-01-01,0.215005851594963
2020-02-01,1.47188055112885
2020-03-01,-6.56925963925555
2020-04-01,-21.8071196730575
2020-05-01,-18.0227956101601
2020-06-01,-12.4391431994418
2020-07-01,-8.08656280272094
2020-08-01,-7.75783169286597
2020-09-01,-6.81669893358721
2020-10-01,-5.87094839221063
2020-11-01,-4.00009682859457
2020-12-01,-2.48389492875953
2021-01-01,-2.42105911626923
2021-02-01,-4.40058688616633
2021-03-01,3.21785910380164
2021-04-01,19.5603656897015
2021-05-01,13.4240271762858
2021-06-01,9.04574746724484
2021-07-01,5.43387437222504
2021-08-01,5.36054658601332
2021-09-01,3.95469363392181
2021-10-01,4.90600498423934
2021-11-01,2.93876201603165
2021-12-01,2.35936725304616
2022-01-01,2.13554390491616
2022-02-01,3.34543036817464
2022-03-01,3.78729831485758
2022-04-01,6.79755760213204
2022-05-01,6.37235620687329
2022-06-01,5.22855630074127
2022-07-01,4.86194527515679
2022-08-01,4.52112280469871
2022-09-01,4.85517028154356
2022-10-01,1.82425634503312
2022-11-01,2.35351434917042
2022-12-01,0.736577485407818
2023-01-01,0.768093740761642
2023-02-01,1.17760276212585
2023-03-01,0.982581746817899
2023-04-01,0.0547518268157485
2023-05-01,0.276802717315233
2023-06-01,-0.292203027380613
2023-07-01,0.0505601112322245
2023-08-01,-0.476578121665719
2023-09-01,-0.683970398140267
