"Date","CCUSMA02CAM659N"
2007-09-01,-8.04232270908975
2007-10-01,-13.5215444180956
2007-11-01,-14.8508078295579
2007-12-01,-13.1036375282788
2008-01-01,-13.9357789444072
2008-02-01,-14.5627644967836
2008-03-01,-14.177748049177
2008-04-01,-10.4730731419153
2008-05-01,-8.71911479487906
2008-06-01,-4.66146987532668
2008-07-01,-3.44507037617707
2008-08-01,-0.44090637339135
2008-09-01,3.15012641826741
2008-10-01,20.99989850465
2008-11-01,25.9778395277093
2008-12-01,23.4759418076134
2009-01-01,21.3997140635909
2009-02-01,24.3877445898009
2009-03-01,26.0365377614421
2009-04-01,20.4577762174564
2009-05-01,15.1642353552744
2009-06-01,10.8022267275459
2009-07-01,10.6618119511675
2009-08-01,3.18600867678875
2009-09-01,2.11240393284898
2009-10-01,-10.713592167997
2009-11-01,-13.1450447283101
2009-12-01,-14.7445111814801
2010-01-01,-15.0918703868499
2010-02-01,-15.0785676968211
2010-03-01,-19.0717467126705
2010-04-01,-17.8611214259187
2010-05-01,-9.61188348228998
2010-06-01,-7.82134179320158
2010-07-01,-7.10128301674303
2010-08-01,-4.27789921286112
2010-09-01,-4.45696505907506
2010-10-01,-3.32033455928356
2010-11-01,-4.33508876658928
2010-12-01,-4.45626185176026
2011-01-01,-4.68557336621492
2011-02-01,-6.50702758979698
2011-03-01,-4.53038674033154
2011-04-01,-4.73865495565356
2011-05-01,-6.89631494621238
2011-06-01,-5.86303529205715
2011-07-01,-8.39950547216661
2011-08-01,-5.68044797970525
2011-09-01,-3.00576508383629
2011-10-01,0.144859813084072
2011-11-01,1.16232105192226
2011-12-01,1.53678999949058
2012-01-01,1.9306911286208
2012-02-01,0.859051861278991
2012-03-01,1.71587671587668
2012-04-01,3.64919956249378
2012-05-01,4.27599829408982
2012-06-01,5.1712261256886
2012-07-01,6.07381608029313
2012-08-01,1.11170165647976
2012-09-01,-2.34754990925572
2012-10-01,-3.33608567840579
2012-11-01,-2.71049596309082
2012-12-01,-3.28488925556909
2013-01-01,-2.09890343561519
2013-02-01,1.37654143963297
2013-03-01,3.08425712891329
2013-04-01,2.60631061187431
2013-05-01,1.05066135288296
2013-06-01,0.346684890886812
2013-07-01,2.6040564116051
2013-08-01,4.82709392757991
2013-09-01,5.81864556105591
2013-10-01,5.08836881308143
2013-11-01,5.22669584910287
2013-12-01,7.47490058663733
2014-01-01,10.2547016790146
2014-02-01,9.47277227722771
2014-03-01,8.45531479587032
2014-04-01,7.90138331102251
2014-05-01,6.68140035038438
2014-06-01,4.96991272207596
2014-07-01,3.21740693217951
2014-08-01,4.97243085871626
2014-09-01,6.32615152755756
2014-10-01,8.1988801979572
2014-11-01,8.0458546506082
2014-12-01,8.54021273183729
2015-01-01,10.6497797595681
2015-02-01,13.0255273927691
2015-03-01,13.5518832404934
2015-04-01,12.2837634973341
2015-05-01,11.8480602548474
2015-06-01,14.149767150973
2015-07-01,19.6571090747852
2015-08-01,20.3078063348808
2015-09-01,20.5255268276363
2015-10-01,16.4530287995309
2015-11-01,17.1257189662554
2015-12-01,18.8271407318133
2016-01-01,17.4201380447368
2016-02-01,10.3617854184989
2016-03-01,4.75458322592931
2016-04-01,3.85901773327642
2016-05-01,6.35437897078672
2016-06-01,4.28369649977165
2016-07-01,1.49143094348536
2016-08-01,-1.09765497473379
2016-09-01,-1.27526459513246
2016-10-01,1.47287499950281
2016-11-01,1.25988239771444
2016-12-01,-2.64831668401373
2017-01-01,-7.04355774944072
2017-02-01,-4.95188672405011
2017-03-01,1.3002313496938
2017-04-01,4.83850354794406
2017-05-01,5.04627510895272
2017-06-01,3.18961321134088
2017-07-01,-2.58552689240074
2017-08-01,-2.9989260873785
2017-09-01,-6.17934234452642
2017-10-01,-4.92268288715863
2017-11-01,-5.0358276889366
2017-12-01,-4.3758731541887
2018-01-01,-5.86026176564154
2018-02-01,-4.00491269290332
2018-03-01,-3.38834383730776
2018-04-01,-5.24809545780261
2018-05-01,-5.38768100888761
2018-06-01,-1.30952096107609
2018-07-01,3.37998658611069
2018-08-01,3.43032940957365
2018-09-01,6.09986204010105
2018-10-01,3.2078559019478
2018-11-01,3.41310904500667
2018-12-01,5.30470841817094
2019-01-01,7.10478828318447
2019-02-01,4.96427975428921
2019-03-01,3.38894413140373
2019-04-01,5.06840009465478
2019-05-01,4.5689617316517
2019-06-01,1.24501999259771
2019-07-01,-0.238987463692965
2019-08-01,1.81336791582611
2019-09-01,1.57734248718269
2019-10-01,1.41302240377569
2019-11-01,0.283404938827476
2019-12-01,-2.05584742578834
2020-01-01,-1.75273620144691
2020-02-01,0.570840210166111
2020-03-01,4.37089466110008
2020-04-01,5.07451225561788
2020-05-01,3.83511100835583
2020-06-01,1.97947048548766
2020-07-01,3.08154392486133
2020-08-01,-0.334284892514088
2020-09-01,-0.161008513788859
2020-10-01,0.159254898635468
2020-11-01,-1.30144353037231
2020-12-01,-2.73551049757784
2021-01-01,-2.73654114948098
2021-02-01,-4.40228846732912
2021-03-01,-9.8818195274338
2021-04-01,-11.0816849852379
2021-05-01,-13.2536935070599
2021-06-01,-9.82767932319589
2021-07-01,-7.26776612045216
2021-08-01,-4.7914386536643
2021-09-01,-4.19246490808908
2021-10-01,-5.84458703917174
2021-11-01,-3.83680158081478
2021-12-01,-0.111664720735689
2022-01-01,-0.832669069244539
2022-02-01,0.138197681743745
2022-03-01,0.669096391374634
2022-04-01,1.02142864935635
2022-05-01,6.00407428700029
2022-06-01,4.86961050556155
2022-07-01,3.3294563855471
2022-08-01,2.54558895582637
2022-09-01,5.20840808944958
2022-10-01,10.1382364988761
2022-11-01,7.01112083872985
2022-12-01,6.22960319497527
2023-01-01,6.40926107117041
2023-02-01,5.78253091395207
2023-03-01,8.09188990523153
2023-04-01,6.79500379015001
2023-05-01,5.19922352504396
2023-06-01,3.70060305072706
2023-07-01,2.13445600812585
2023-08-01,4.35272853339422
2023-09-01,1.57437358894354
2023-10-01,0.0450908484221565
2023-11-01,2.00102772838256
