"Date","PISPFG01CAM661N"
2006-07-01,0.995126955629649
2006-08-01,0.98589381892793
2006-09-01,0.969479353680431
2006-10-01,0.968453449602462
2006-11-01,0.971531161836368
2006-12-01,0.980764298538087
2007-01-01,0.983842010771993
2007-02-01,0.989997435239805
2007-03-01,1.0033341882534
2007-04-01,0.999230571941524
2007-05-01,0.99410105155168
2007-06-01,0.981790202616056
2007-07-01,0.977686586304181
2007-08-01,0.974608874070275
2007-09-01,0.966401641446525
2007-10-01,0.948961272121057
2007-11-01,0.955116696588869
2007-12-01,0.966401641446525
2008-01-01,0.973582969992306
2008-02-01,0.973582969992306
2008-03-01,0.981790202616056
2008-04-01,0.997178763785586
2008-05-01,1.0064119004873
2008-06-01,1.02077455757887
2008-07-01,1.0228263657348
2008-08-01,1.02795588612465
2008-09-01,1.02487817389074
2008-10-01,1.04026673506027
2008-11-01,1.02692998204668
2008-12-01,1.01667094126699
2009-01-01,1.02180046165684
2009-02-01,1.03411131059246
2009-03-01,1.04334444729418
2009-04-01,1.03308540651449
2009-05-01,1.01872274942293
2009-06-01,1.0197486535009
2009-07-01,1.01359322903309
2009-08-01,1.00846370864324
2009-09-01,1.00436009233137
2009-10-01,0.996152859707617
2009-11-01,1.0033341882534
2009-12-01,0.998204667863555
2010-01-01,1.00025647601949
2010-02-01,1.00230828417543
2010-03-01,0.997178763785586
2010-04-01,0.993075147473711
2010-05-01,1.00230828417543
2010-06-01,0.999230571941524
2010-07-01,1.00025647601949
2010-08-01,1.00025647601949
2010-09-01,0.999230571941524
2010-10-01,1.00025647601949
2010-11-01,1.00025647601949
2010-12-01,1.00538599640934
2011-01-01,1.00743780456527
2011-02-01,1.00948961272121
2011-03-01,1.01769684534496
2011-04-01,1.0228263657348
2011-05-01,1.02590407796871
2011-06-01,1.02487817389074
2011-07-01,1.02180046165684
2011-08-01,1.03103359835855
2011-09-01,1.03718902282637
2011-10-01,1.04129263913824
2011-11-01,1.04129263913824
2011-12-01,1.03718902282637
2012-01-01,1.04026673506027
2012-02-01,1.04129263913824
2012-03-01,1.04539625545012
2012-04-01,1.04847396768402
2012-05-01,1.04949987176199
2012-06-01,1.05052577583996
2012-07-01,1.04744806360605
2012-08-01,1.04437035137215
2012-09-01,1.04334444729418
2012-10-01,1.04231854321621
2012-11-01,1.04026673506027
2012-12-01,1.03513721467043
2013-01-01,1.0392408309823
2013-02-01,1.0525775839959
2013-03-01,1.05668120030777
2013-04-01,1.05155167991793
2013-05-01,1.05360348807387
2013-06-01,1.05873300846371
2013-07-01,1.06283662477558
2013-08-01,1.06386252885355
2013-09-01,1.06078481661965
2013-10-01,1.05668120030777
