"Date","LRIN64TTCAM156N"
1989-07-01,21.0404005277074
1989-08-01,21.1857071183226
1989-09-01,23.5718574253499
1989-10-01,23.6223288364621
1989-11-01,23.9022647317502
1989-12-01,24.3496026493703
1990-01-01,24.6820580909221
1990-02-01,24.5743386214382
1990-03-01,24.5835021961291
1990-04-01,24.3094980255746
1990-05-01,22.8914214534687
1990-06-01,21.9598447928662
1990-07-01,20.8740245018965
1990-08-01,21.1187326473951
1990-09-01,23.3593673516007
1990-10-01,23.3619827885953
1990-11-01,23.9924662255682
1990-12-01,24.5919153136151
1991-01-01,25.1977333795614
1991-02-01,24.9239545784215
1991-03-01,24.4383283136602
1991-04-01,24.624790049848
1991-05-01,23.1029031718542
1991-06-01,22.1275380129252
1991-07-01,21.1409432113125
1991-08-01,21.5260923146469
1991-09-01,24.1861165325204
1991-10-01,24.1372826081117
1991-11-01,24.8313322205106
1991-12-01,25.5626682107205
1992-01-01,26.2469876291972
1992-02-01,26.003125234125
1992-03-01,25.4370727483605
1992-04-01,25.9276465091443
1992-05-01,24.2838548612519
1992-06-01,22.9308084952206
1992-07-01,22.1848399512374
1992-08-01,22.5922951316678
1992-09-01,25.007970075025
1992-10-01,25.0771150221656
1992-11-01,24.8960190136661
1992-12-01,25.6699232934516
1993-01-01,26.6551205457396
1993-02-01,26.4089836266842
1993-03-01,25.6917016945568
1993-04-01,25.9020359863493
1993-05-01,24.3974663499604
1993-06-01,23.0759902777997
1993-07-01,22.2518977406219
1993-08-01,22.9217208262071
1993-09-01,25.0465333936252
1993-10-01,25.3717071735544
1993-11-01,25.5065022339124
1993-12-01,26.0523554716189
1994-01-01,26.818427218358
1994-02-01,26.5484269615852
1994-03-01,26.3731434639993
1994-04-01,26.2385474539154
1994-05-01,24.4058152585284
1994-06-01,23.6746720905369
1994-07-01,22.6689660921576
1994-08-01,22.9282458002873
1994-09-01,25.0218386023294
1994-10-01,25.2508091875912
1994-11-01,25.4672120935255
1994-12-01,26.0107481144114
1995-01-01,26.4282531425196
1995-02-01,26.4817489529785
1995-03-01,25.8993959203939
1995-04-01,26.4031330567453
1995-05-01,24.7520511894319
1995-06-01,23.8288680733481
1995-07-01,22.8562158153333
1995-08-01,23.3037027891807
1995-09-01,25.6508174730036
1995-10-01,25.682566253986
1995-11-01,26.3487861437748
1995-12-01,26.4993848677466
1996-01-01,26.8608977344258
1996-02-01,26.6482252242118
1996-03-01,26.5107511226226
1996-04-01,26.5654668327242
1996-05-01,25.0535353741358
1996-06-01,23.9528889160579
1996-07-01,22.9656014654997
1996-08-01,23.3584658169413
1996-09-01,25.4598921246965
1996-10-01,25.5997117526757
1996-11-01,25.9165170829657
1996-12-01,26.3453363530884
1997-01-01,26.791192103265
1997-02-01,26.569351926316
1997-03-01,26.4412484081583
1997-04-01,26.287283391634
1997-05-01,24.6483738709889
1997-06-01,23.5582445039998
1997-07-01,22.931420661885
1997-08-01,22.9007518418869
1997-09-01,25.0130616509927
1997-10-01,25.0778018712605
1997-11-01,25.3375463938208
1997-12-01,26.0437445494732
1998-01-01,26.4822827153817
1998-02-01,26.2070104165624
1998-03-01,26.0699163663086
1998-04-01,25.8422364405552
1998-05-01,24.3949057300556
1998-06-01,23.407564721894
1998-07-01,22.5265035271611
1998-08-01,22.764612167679
1998-09-01,24.6004466839438
1998-10-01,24.8228007913075
1998-11-01,24.9528142570481
1998-12-01,25.2647984355301
1999-01-01,25.7723932039316
1999-02-01,25.6237737569116
1999-03-01,25.4784132421221
1999-04-01,24.7725114733344
1999-05-01,23.4169960474308
1999-06-01,22.9178284321225
1999-07-01,21.9482491692059
1999-08-01,22.2650189383678
1999-09-01,24.1934690181875
1999-10-01,24.3595353158937
1999-11-01,24.682335027874
1999-12-01,24.972396295951
2000-01-01,25.6242186542468
2000-02-01,25.1499791865619
2000-03-01,25.0145547233135
2000-04-01,24.8177037514906
2000-05-01,23.2406155588202
2000-06-01,22.7120924767565
2000-07-01,21.8191116306254
2000-08-01,21.8420271736222
2000-09-01,23.8450212116647
2000-10-01,23.7848359959418
2000-11-01,24.0218993676533
2000-12-01,24.3341439547344
2001-01-01,24.9456671684487
2001-02-01,24.8155311638702
2001-03-01,24.5808922611774
2001-04-01,24.2846877607218
2001-05-01,22.851982081788
2001-06-01,22.4729155040699
2001-07-01,21.8179809179742
2001-08-01,21.874940013437
2001-09-01,23.9797312521273
2001-10-01,24.0432552548526
2001-11-01,24.101850124155
2001-12-01,24.2389044238904
2002-01-01,24.4179440787118
2002-02-01,24.3888597453384
2002-03-01,23.9989711052045
2002-04-01,23.7700005707654
2002-05-01,22.0200004750707
2002-06-01,21.4943914058496
2002-07-01,20.5177781884872
2002-08-01,20.4193439937117
2002-09-01,22.4057752988651
2002-10-01,22.5005436169911
2002-11-01,22.5828849978036
2002-12-01,22.7730576795997
2003-01-01,23.3806842298877
2003-02-01,23.0213148978082
2003-03-01,23.0055038442163
2003-04-01,22.7871257794791
2003-05-01,21.1325045339648
2003-06-01,20.5985039746971
2003-07-01,19.8635724331927
2003-08-01,19.8458944212844
2003-09-01,21.9032335037968
2003-10-01,22.0092182270339
2003-11-01,22.1209757646806
2003-12-01,22.4283407536005
2004-01-01,23.0866787895743
2004-02-01,23.0254332029066
2004-03-01,22.947195994211
2004-04-01,22.6345273238651
2004-05-01,21.0806668833883
2004-06-01,20.3864313078001
2004-07-01,20.0042625350964
2004-08-01,20.1920451653208
2004-09-01,22.169414418996
2004-10-01,22.0937107383046
2004-11-01,22.1820699203877
2004-12-01,22.6380812277781
2005-01-01,23.3607010560071
2005-02-01,23.1458895219861
2005-03-01,23.2379148314008
2005-04-01,23.1637302272602
2005-05-01,21.4177598385469
2005-06-01,21.0489664272101
2005-07-01,20.4971672814139
2005-08-01,20.4363882337886
2005-09-01,22.5433209287459
2005-10-01,22.4405443505157
2005-11-01,22.8632507851422
2005-12-01,23.1016232760662
2006-01-01,23.3323626303624
2006-02-01,23.3984414072801
2006-03-01,23.160017807012
2006-04-01,22.8992979127996
2006-05-01,21.1519981143023
2006-06-01,20.8517864420595
2006-07-01,20.0449665917223
2006-08-01,20.2949561948482
2006-09-01,22.2555773241484
2006-10-01,22.3468071479474
2006-11-01,22.4625728938521
2006-12-01,22.666072264851
2007-01-01,22.9523612410914
2007-02-01,22.9259497398866
2007-03-01,22.6827328723734
2007-04-01,22.5055880214365
2007-05-01,20.9643568263763
2007-06-01,20.5158648374985
2007-07-01,19.8111476583652
2007-08-01,19.9100424302851
2007-09-01,21.8905094815841
2007-10-01,21.7701800977482
2007-11-01,21.8766863641432
2007-12-01,22.2041980480414
2008-01-01,22.7035499902032
2008-02-01,22.5931051668973
2008-03-01,22.3622782446312
2008-04-01,22.222123520398
2008-05-01,20.6973823755197
2008-06-01,20.2407438595247
2008-07-01,20.0412637693479
2008-08-01,19.9476273045755
2008-09-01,21.7631462660186
2008-10-01,21.630117572263
2008-11-01,21.8580295657775
2008-12-01,22.2369163492735
2009-01-01,22.9130875291837
2009-02-01,22.6732159047896
2009-03-01,22.4531438271225
2009-04-01,22.2548812850389
2009-05-01,20.7655166359407
2009-06-01,20.4992634680135
2009-07-01,20.1929646304504
2009-08-01,20.172133909155
2009-09-01,22.3399000782414
2009-10-01,22.4322494704431
2009-11-01,22.1886169920264
2009-12-01,22.8023116345001
2010-01-01,23.3055963594677
2010-02-01,23.2323232323232
2010-03-01,23.0569700134918
2010-04-01,22.6092325888819
2010-05-01,21.1477304323648
2010-06-01,20.6351134968127
2010-07-01,20.1765261798035
2010-08-01,20.001212614657
2010-09-01,22.1191754915156
2010-10-01,22.4144343629177
2010-11-01,22.493948824343
2010-12-01,22.8523413097856
2011-01-01,23.0479225776361
2011-02-01,22.9382589214412
2011-03-01,22.8462334972819
2011-04-01,22.3831556071079
2011-05-01,21.1343471384926
2011-06-01,20.7062572671289
2011-07-01,20.3895153654128
2011-08-01,20.239912946611
2011-09-01,22.2709432242699
2011-10-01,22.4454718894484
2011-11-01,22.6138984696135
2011-12-01,22.9800571023764
2012-01-01,23.3363093194149
2012-02-01,23.3141812595742
2012-03-01,23.0514843076448
2012-04-01,22.2778516010116
2012-05-01,20.8592347601074
2012-06-01,20.7971365082355
2012-07-01,20.43633220806
2012-08-01,19.9580002651714
2012-09-01,21.8007148476246
2012-10-01,21.8925352467809
2012-11-01,22.0228635874302
2012-12-01,22.1674182638106
2013-01-01,22.7137068711546
2013-02-01,22.4463226192001
2013-03-01,22.5013546551069
2013-04-01,22.1391687737985
2013-05-01,20.6048802938745
2013-06-01,20.3531531224579
2013-07-01,20.043583184722
2013-08-01,19.8305055902524
2013-09-01,21.9134450601088
2013-10-01,21.9275500314556
2013-11-01,22.1946016691313
2013-12-01,22.525721956483
2014-01-01,23.0355929323819
2014-02-01,22.9041928881415
2014-03-01,22.7800391339595
2014-04-01,22.6479683384024
2014-05-01,21.026256322419
2014-06-01,20.6676807436942
2014-07-01,20.3432036861363
2014-08-01,20.4230331203773
2014-09-01,22.0960894611422
2014-10-01,22.1905285877523
2014-11-01,22.4022511848341
2014-12-01,22.7100213670693
2015-01-01,23.1581397317084
2015-02-01,22.7557225741745
2015-03-01,22.5202047983752
2015-04-01,22.4388345242779
2015-05-01,20.8668544696258
2015-06-01,20.5659755107563
2015-07-01,20.2275686002671
2015-08-01,19.9494586668244
2015-09-01,21.8260472818832
2015-10-01,21.9634990560101
2015-11-01,22.2898816335666
2015-12-01,22.4229067450265
2016-01-01,22.895888641745
2016-02-01,22.6597992938586
2016-03-01,22.4794468569501
2016-04-01,22.1776045507216
2016-05-01,20.8178423009394
2016-06-01,20.6708235511911
2016-07-01,20.5198824335745
2016-08-01,20.2667383795685
2016-09-01,22.0025703054128
2016-10-01,21.9048458667607
2016-11-01,22.1652880769828
2016-12-01,22.262029617821
2017-01-01,22.3238807659892
2017-02-01,22.4381514373007
2017-03-01,22.1213326911398
2017-04-01,22.1434431032462
2017-05-01,20.4690590798647
2017-06-01,20.0631871920565
2017-07-01,19.8566071771574
2017-08-01,19.8106005298179
2017-09-01,21.7714300007504
2017-10-01,21.5369809481354
2017-11-01,21.6638077473937
2017-12-01,21.8527918781726
2018-01-01,22.641925118574
2018-02-01,22.5438232117637
2018-03-01,22.256160824708
2018-04-01,22.1799399757913
2018-05-01,20.7290859918908
2018-06-01,20.061899520858
2018-07-01,19.7588060984531
2018-08-01,19.5568237660069
2018-09-01,21.3586624634835
2018-10-01,21.3910533910534
2018-11-01,21.4419313640671
2018-12-01,21.7254369171864
2019-01-01,22.1266862218346
2019-02-01,21.9113251070094
2019-03-01,21.802710187445
2019-04-01,21.2880187169068
2019-05-01,20.0403513520163
2019-06-01,19.536933866422
2019-07-01,19.3929201294689
2019-08-01,19.1299689625138
2019-09-01,20.8351720192858
2019-10-01,21.0404024729874
2019-11-01,21.1415463610353
2019-12-01,21.5520899639296
2020-01-01,22.0788068420559
2020-02-01,21.7731904950269
2020-03-01,24.1132323145849
2020-04-01,28.0781288857542
2020-05-01,24.8925638704732
2020-06-01,21.3813429428646
2020-07-01,20.4930693957067
2020-08-01,19.8897256589564
2020-09-01,21.1504846655014
2020-10-01,20.9595548095882
2020-11-01,21.3462047616138
2020-12-01,21.7273519802505
2021-01-01,22.4820290469282
2021-02-01,22.0133883644275
2021-03-01,21.434275284378
2021-04-01,21.6559315888323
2021-05-01,20.4478414628184
2021-06-01,19.3706652757516
2021-07-01,19.0343720852561
2021-08-01,18.8122036106079
2021-09-01,20.1233478025622
2021-10-01,20.397079627311
2021-11-01,20.3490285129322
2021-12-01,20.6114862671255
2022-01-01,21.5155116261149
2022-02-01,20.8972161091995
2022-03-01,20.7945373029148
2022-04-01,20.5717593154755
2022-05-01,19.0726778520232
2022-06-01,19.1237152984064
2022-07-01,19.0252137494295
2022-08-01,18.8740759869589
2022-09-01,20.5769711433801
2022-10-01,20.3325817361894
2022-11-01,20.5023799273348
2022-12-01,20.7202608021031
2023-01-01,20.6180311945606
2023-02-01,20.5175978459467
2023-03-01,20.3665287687112
2023-04-01,20.3636117060952
2023-05-01,18.966361172683
2023-06-01,18.4710417353124
2023-07-01,18.3674600974296
2023-08-01,18.5415975611682
2023-09-01,20.1914554157064
2023-10-01,20.0934432542458
2023-11-01,20.3523862919066
