"Date","CANLORSGPTDSTSAM"
2004-09-01,83.1122031462442
2004-10-01,83.280580520029
2004-11-01,83.4477227818413
2004-12-01,83.6135565057353
2005-01-01,83.7780077918717
2005-02-01,83.9410017526724
2005-03-01,84.1024620056349
2005-04-01,84.2623101736809
2005-05-01,84.420466197238
2005-06-01,84.5768486617796
2005-07-01,84.7313751414159
2005-08-01,84.8839635996528
2005-09-01,85.0345338117642
2005-10-01,85.1830088087697
2005-11-01,85.329315899768
2005-12-01,85.4733877143098
2006-01-01,85.6151632647817
2006-02-01,85.7545886688638
2006-03-01,85.8916178903935
2006-04-01,86.0262134985992
2006-05-01,86.1583458236124
2006-06-01,86.2879921200522
2006-07-01,86.4151357394813
2006-08-01,86.5397658055281
2006-09-01,86.6618769030076
2006-10-01,86.7814687814328
2006-11-01,86.8985463343877
2006-12-01,87.0131195954157
2007-01-01,87.1252037505266
2007-02-01,87.2348196964639
2007-03-01,87.341994617736
2007-04-01,87.4467625820685
2007-05-01,87.549165882791
2007-06-01,87.6492563999668
2007-07-01,87.7470969794273
2007-08-01,87.842761644233
2007-09-01,87.9363358202013
2007-10-01,88.0279165752452
2007-11-01,88.1176122009396
2007-12-01,88.2055418044554
2008-01-01,88.2918349107811
2008-02-01,88.3766309935462
2008-03-01,88.4600790153162
2008-04-01,88.5423369770635
2008-05-01,88.6235721086745
2008-06-01,88.703961070281
2008-07-01,88.7836901637413
2008-08-01,88.862956574493
2008-09-01,88.9419696235726
2008-10-01,89.0209520290467
2008-11-01,89.1001367715892
2008-12-01,89.1797639395086
2009-01-01,89.2600775520177
2009-02-01,89.3413199140441
2009-03-01,89.4237259034452
2009-04-01,89.507517186396
2009-05-01,89.5928991102503
2009-06-01,89.6800575615404
2009-07-01,89.7691557848802
2009-08-01,89.8603346575243
2009-09-01,89.9537129456898
2009-10-01,90.0493875404379
2009-11-01,90.1474352883516
2009-12-01,90.2479148006259
2010-01-01,90.3508682403731
2010-02-01,90.4563232092659
2010-03-01,90.5642946128329
2010-04-01,90.6747865050814
2010-05-01,90.7877923973087
2010-06-01,90.9032955450972
2010-07-01,91.0212692136789
2010-08-01,91.1416773505266
2010-09-01,91.2644752386953
2010-10-01,91.3896101316118
2010-11-01,91.5170228155428
2010-12-01,91.6466491574063
2011-01-01,91.7784216392416
2011-02-01,91.9122700779538
2011-03-01,92.0481223320747
2011-04-01,92.1859049963786
2011-05-01,92.3255428042751
2011-06-01,92.4669580119145
2011-07-01,92.6100697642914
2011-08-01,92.7547961894953
2011-09-01,92.9010564873385
2011-10-01,93.048773013668
2011-11-01,93.1978720281879
2011-12-01,93.3482844368044
2012-01-01,93.4999465290738
2012-02-01,93.6527990314294
2012-03-01,93.8067861446411
2012-04-01,93.9618545655464
2012-05-01,94.1179531104897
2012-06-01,94.2750323285291
2012-07-01,94.4330441046137
2012-08-01,94.5919408058489
2012-09-01,94.7516744143076
2012-10-01,94.9121956465372
2012-11-01,95.073453228288
2012-12-01,95.2353931578569
2013-01-01,95.3979579583291
2013-02-01,95.5610875687886
2013-03-01,95.7247202360385
2013-04-01,95.888793407394
2013-05-01,96.0532438844257
2013-06-01,96.218007974835
2013-07-01,96.3830216429339
2013-08-01,96.5482212332208
2013-09-01,96.7135441967503
2013-10-01,96.8789298207568
2013-11-01,97.044320548685
2013-12-01,97.2096633066821
2014-01-01,97.3749108368848
2014-02-01,97.5400209018429
2014-03-01,97.7049554830747
2014-04-01,97.8696799740385
2014-05-01,98.0341642061259
2014-06-01,98.1983834815303
2014-07-01,98.3623196131127
2014-08-01,98.525962104126
2014-09-01,98.6893093355338
2014-10-01,98.8523697608964
2014-11-01,99.0151624708574
2014-12-01,99.1777177622214
2015-01-01,99.3400777115239
2015-02-01,99.5022936720022
2015-03-01,99.6644237460423
2015-04-01,99.8265302329307
2015-05-01,99.9886777546601
2015-06-01,100.150931365141
2015-07-01,100.313354642363
2015-08-01,100.476009339432
2015-09-01,100.638955032348
2015-10-01,100.802248764017
2015-11-01,100.96594398261
2015-12-01,101.130089469264
2016-01-01,101.294728254562
2016-02-01,101.459897725492
2016-03-01,101.625629729395
2016-04-01,101.791950674524
2016-05-01,101.95887897881
2016-06-01,102.126422489018
2016-07-01,102.294575869737
2016-08-01,102.46332187223
2016-09-01,102.632632604198
2016-10-01,102.802470800798
2016-11-01,102.972789916264
2016-12-01,103.143534212119
2017-01-01,103.314638842455
2017-02-01,103.48603130291
2017-03-01,103.657632884102
2017-04-01,103.82936013026
2017-05-01,104.00112616839
2017-06-01,104.17284204375
2017-07-01,104.344418062372
2017-08-01,104.515763598635
2017-09-01,104.686786903382
2017-10-01,104.857394913295
2017-11-01,105.027493319333
2017-12-01,105.196986639638
2018-01-01,105.365778297653
2018-02-01,105.533771655202
2018-03-01,105.700871056955
2018-04-01,105.866982886816
2018-05-01,106.032016418202
2018-06-01,106.195884676374
2018-07-01,106.35850531328
2018-08-01,106.5198012588
2018-09-01,106.679701384215
2018-10-01,106.838141178213
2018-11-01,106.99506251418
2018-12-01,107.150413425629
2019-01-01,107.304147890235
2019-02-01,107.456224899677
2019-03-01,107.60660753386
2019-04-01,107.755262040136
2019-05-01,107.902159392733
2019-06-01,108.047276869698
2019-07-01,108.190599647065
2019-08-01,108.332120773862
2019-09-01,108.471841158265
2019-10-01,108.609769565027
2019-11-01,108.745922499789
2019-12-01,108.880324104155
2020-01-01,109.013006061579
2020-02-01,109.144007561727
2020-03-01,109.273375275814
2020-04-01,109.401163342808
2020-05-01,109.527432950246
2020-06-01,109.652251712317
2020-07-01,109.775692865942
2020-08-01,109.897834680409
2020-09-01,110.01875978087
2020-10-01,110.138554423009
2020-11-01,110.25730730149
2020-12-01,110.375108383735
2021-01-01,110.492047800007
2021-02-01,110.608214829728
2021-03-01,110.723696915813
2021-04-01,110.83857872151
2021-05-01,110.952941013475
2021-06-01,111.066859594952
2021-07-01,111.180404283325
2021-08-01,111.293638301714
2021-09-01,111.406617792014
2021-10-01,111.519391512136
2021-11-01,111.632000339766
2021-12-01,111.744477163995
2022-01-01,111.856847270323
2022-02-01,111.969129253557
2022-03-01,112.081335934401
2022-04-01,112.193475279541
2022-05-01,112.305552050844
2022-06-01,112.417569458472
2022-07-01,112.529530817844
2022-08-01,112.641440279984
2022-09-01,112.753303564557
2022-10-01,112.865128695556
2022-11-01,112.976925064769
2022-12-01,113.088702490726
2023-01-01,113.200470273074
2023-02-01,113.312238183377
2023-03-01,113.424017458761
2023-04-01,113.535821798317
2023-05-01,113.647666393474
2023-06-01,113.759566953208
2023-07-01,113.871538723994
2023-08-01,113.983595644569
