"Date","MABMBM01CAM661S"
1996-06-01,0.400469964697865
1996-07-01,0.400906767447823
1996-08-01,0.401879712703583
1996-09-01,0.402038218049303
1996-10-01,0.405003071497598
1996-11-01,0.406677968998692
1996-12-01,0.407209728868206
1997-01-01,0.4100891209089
1997-02-01,0.413601803893096
1997-03-01,0.416939911865184
1997-04-01,0.416571039977678
1997-05-01,0.416971320758576
1997-06-01,0.416490691645746
1997-07-01,0.41758781159631
1997-08-01,0.420477429788341
1997-09-01,0.422210032000549
1997-10-01,0.424374323887048
1997-11-01,0.427250794170217
1997-12-01,0.429377833648274
1998-01-01,0.431309845811551
1998-02-01,0.430374883403614
1998-03-01,0.428902317611113
1998-04-01,0.430046185682073
1998-05-01,0.432650932515436
1998-06-01,0.434402526151556
1998-07-01,0.435658881887222
1998-08-01,0.43570051693195
1998-09-01,0.436502539372509
1998-10-01,0.43894220690572
1998-11-01,0.43779906927414
1998-12-01,0.44270104796138
1999-01-01,0.43869312707673
1999-02-01,0.439649272226723
1999-03-01,0.441587127905049
1999-04-01,0.445730910514602
1999-05-01,0.447789288690826
1999-06-01,0.44961027406816
1999-07-01,0.45175119189446
1999-08-01,0.453840978964076
1999-09-01,0.454217155245395
1999-10-01,0.459371135519149
1999-11-01,0.46323369896694
1999-12-01,0.463319890813921
2000-01-01,0.467250385124164
2000-02-01,0.473876931190419
2000-03-01,0.478928649950805
2000-04-01,0.482627594977207
2000-05-01,0.480711652480317
2000-06-01,0.47978326402681
2000-07-01,0.486951796113916
2000-08-01,0.494690801357741
2000-09-01,0.496797388533124
2000-10-01,0.497185251844542
2000-11-01,0.498784183649991
2000-12-01,0.502550329099463
2001-01-01,0.505754766664792
2001-02-01,0.5049812313601
2001-03-01,0.5067569294958
2001-04-01,0.506452336273839
2001-05-01,0.510616571186066
2001-06-01,0.511036573830256
2001-07-01,0.512161450477306
2001-08-01,0.513367405895668
2001-09-01,0.520410302409208
2001-10-01,0.519454157259216
2001-11-01,0.52273456052019
2001-12-01,0.526967456734249
2002-01-01,0.529720482761996
2002-02-01,0.532483734941079
2002-03-01,0.534797766900724
2002-04-01,0.535060725077956
2002-05-01,0.536867832107047
2002-06-01,0.539061341568794
2002-07-01,0.545394981443188
2002-08-01,0.548460635526088
2002-09-01,0.55169721242419
2002-10-01,0.55149707203374
2002-11-01,0.554457542845748
2002-12-01,0.555264678361975
2003-01-01,0.555947639183398
2003-02-01,0.552302746671205
2003-03-01,0.559430374152964
2003-04-01,0.565379072473465
2003-05-01,0.571958139979942
2003-06-01,0.577652645395785
2003-07-01,0.582778868973053
2003-08-01,0.580056521399317
2003-09-01,0.582018481577223
2003-10-01,0.584824829679797
2003-11-01,0.590915233240251
2003-12-01,0.592731835981298
2004-01-01,0.602642437505433
2004-02-01,0.606141242141385
2004-03-01,0.610805097590354
2004-04-01,0.616715082623651
2004-05-01,0.624356208990394
2004-06-01,0.622909208576235
2004-07-01,0.626345195425404
2004-08-01,0.632101788188649
2004-09-01,0.634792726868993
2004-10-01,0.641465290616264
2004-11-01,0.645866187888
2004-12-01,0.653592775662344
2005-01-01,0.658476493365054
2005-02-01,0.668186224059358
2005-03-01,0.673590014601483
2005-04-01,0.6787337687239
2005-05-01,0.683737278485127
2005-06-01,0.689095051346236
2005-07-01,0.694122665607043
2005-08-01,0.695123367559288
2005-09-01,0.69700424896588
2005-10-01,0.70056221919171
2005-11-01,0.701260519240139
2005-12-01,0.703298445113689
2006-01-01,0.706192445942007
2006-02-01,0.715613653080738
2006-03-01,0.723000586542823
2006-04-01,0.722652897397371
2006-05-01,0.728259019648089
2006-06-01,0.733068962973297
2006-07-01,0.737830697299346
2006-08-01,0.743776473862322
2006-09-01,0.752849991855601
2006-10-01,0.757936771706284
2006-11-01,0.764253611474911
2006-12-01,0.772656586116247
2007-01-01,0.777586321499972
2007-02-01,0.782999607754052
2007-03-01,0.791185641899172
2007-04-01,0.796274613067999
2007-05-01,0.803919391631648
2007-06-01,0.808516777096927
2007-07-01,0.817151301022104
2007-08-01,0.832566493722969
2007-09-01,0.848068608710197
2007-10-01,0.848764717440482
2007-11-01,0.860274981209447
2007-12-01,0.866634916901564
2008-01-01,0.876557935895179
2008-02-01,0.879375971027852
2008-03-01,0.893142562045347
2008-04-01,0.898495952270169
2008-05-01,0.912511623116653
2008-06-01,0.923522266348877
2008-07-01,0.926465206615736
2008-08-01,0.932156059834672
2008-09-01,0.939354539936408
2008-10-01,0.946323662072446
2008-11-01,0.951513433875879
2008-12-01,0.952388500254558
2009-01-01,0.950547793013932
2009-02-01,0.944567685800039
2009-03-01,0.944119196019982
2009-04-01,0.946796256352083
2009-05-01,0.944204657427582
2009-06-01,0.945234576955076
2009-07-01,0.94962232631795
2009-08-01,0.949721666073793
2009-09-01,0.953765378488122
2009-10-01,0.955871965663506
2009-11-01,0.957519836907495
2009-12-01,0.961041285164265
2010-01-01,0.962920705692095
2010-02-01,0.972397426223796
2010-03-01,0.971685247827125
2010-04-01,0.982178739977459
2010-05-01,0.994266781296954
2010-06-01,1.00167781925862
2010-07-01,1.00922691026333
2010-08-01,1.01804258315505
2010-09-01,1.01486298052868
2010-10-01,1.02094973189223
2010-11-01,1.02334922525947
2010-12-01,1.0284418486252
2011-01-01,1.03738534840863
2011-02-01,1.04396660723325
2011-03-01,1.05151131560167
2011-04-01,1.05882009204997
2011-05-01,1.06095297504308
2011-06-01,1.06612521630136
2011-07-01,1.0706853493582
2011-08-01,1.08484783852031
2011-09-01,1.09995186404478
2011-10-01,1.10106797541925
2011-11-01,1.10869011036209
2011-12-01,1.11607923514232
2012-01-01,1.12850473945592
2012-02-01,1.1308837805205
2012-03-01,1.13827655749763
2012-04-01,1.14338671140851
2012-05-01,1.14730186649175
2012-06-01,1.1527202658215
2012-07-01,1.16212248153632
2012-08-01,1.16341608968043
2012-09-01,1.1630830093226
2012-10-01,1.1692296567154
2012-11-01,1.17314846399555
2012-12-01,1.17891747422827
2013-01-01,1.18787777411746
2013-02-01,1.19803234239492
2013-03-01,1.20219219467086
2013-04-01,1.20721396541662
2013-05-01,1.2170683231084
2013-06-01,1.22424196827117
2013-07-01,1.22721558699204
2013-08-01,1.23768059200651
2013-09-01,1.25006446127539
2013-10-01,1.26115837459707
2013-11-01,1.27545161240841
2013-12-01,1.28773395060331
