"Date","LREM55TTCAM156N"
2009-09-01,57.7893393540787
2009-10-01,57.67452103061
2009-11-01,57.3366515395501
2009-12-01,56.5978980147918
2010-01-01,55.7648484848485
2010-02-01,56.3626262138268
2010-03-01,56.149140131991
2010-04-01,56.8214019836219
2010-05-01,57.5762655045256
2010-06-01,58.1200047715615
2010-07-01,57.2397221164827
2010-08-01,56.9494499241275
2010-09-01,59.1572276478517
2010-10-01,59.2867756315008
2010-11-01,59.3196414708166
2010-12-01,58.5924483138948
2011-01-01,57.893628471816
2011-02-01,57.9345264484215
2011-03-01,57.4368525200792
2011-04-01,58.242932472299
2011-05-01,58.7442075996293
2011-06-01,58.8591643737427
2011-07-01,57.5133837917667
2011-08-01,57.2267108625095
2011-09-01,58.5322702938676
2011-10-01,58.3558878847654
2011-11-01,58.0467139912984
2011-12-01,58.3863002423522
2012-01-01,57.520710194208
2012-02-01,58.0579030090431
2012-03-01,58.8168399026543
2012-04-01,59.3435776380598
2012-05-01,59.7851947522262
2012-06-01,59.4444821424532
2012-07-01,58.1828849972919
2012-08-01,59.1543902329144
2012-09-01,60.3404083100998
2012-10-01,60.0219918316054
2012-11-01,59.581616197814
2012-12-01,59.636965171905
2013-01-01,59.1341759736062
2013-02-01,59.6186365254539
2013-03-01,59.6012079225508
2013-04-01,60.0659992912828
2013-05-01,61.0347418670438
2013-06-01,60.5358914985114
2013-07-01,59.295189071471
2013-08-01,59.8313866690085
2013-09-01,60.7547252458442
2013-10-01,60.7458249540964
2013-11-01,60.2618086615032
2013-12-01,59.7961716861567
2014-01-01,59.1470038673793
2014-02-01,59.6287300485774
2014-03-01,59.5861651010779
2014-04-01,60.3933675892742
2014-05-01,60.8557947126883
2014-06-01,61.8563569156709
2014-07-01,60.1964653397392
2014-08-01,59.4511281414565
2014-09-01,60.73335326528
2014-10-01,60.4872745875432
2014-11-01,59.8293689630229
2014-12-01,59.2686189980675
2015-01-01,58.9044289044289
2015-02-01,59.8325475188701
2015-03-01,60.3844855237613
2015-04-01,60.3656353335159
2015-05-01,60.9316208773884
2015-06-01,61.4521742776869
2015-07-01,60.064867127014
2015-08-01,60.0705902009106
2015-09-01,61.3233884745198
2015-10-01,61.407777084633
2015-11-01,60.6803370553319
2015-12-01,60.6836544437539
2016-01-01,59.6531839695761
2016-02-01,60.2956944902672
2016-03-01,60.2334005680649
2016-04-01,60.7404059495439
2016-05-01,62.0721459315434
2016-06-01,61.864042714236
2016-07-01,60.5629199942809
2016-08-01,61.0236862489298
2016-09-01,62.7564311299251
2016-10-01,62.7164106315533
2016-11-01,61.586689662169
2016-12-01,61.0891630705646
2017-01-01,60.6319747695294
2017-02-01,60.9350397674512
2017-03-01,60.6147334475461
2017-04-01,61.0113897049946
2017-05-01,61.4825377061033
2017-06-01,62.2022616087898
2017-07-01,61.133797742013
2017-08-01,61.8237033485176
2017-09-01,62.9022283400164
2017-10-01,63.0219123505976
2017-11-01,63.0186577554999
2017-12-01,63.0628662230609
2018-01-01,61.4152626362735
2018-02-01,61.6983372921615
2018-03-01,61.913232532859
2018-04-01,61.8938646675873
2018-05-01,62.8880397100536
2018-06-01,63.3737167132124
2018-07-01,62.412628602843
2018-08-01,62.4798995960309
2018-09-01,64.061581854507
2018-10-01,63.9707320890558
2018-11-01,63.7880830939399
2018-12-01,63.262995568916
2019-01-01,61.6326212381101
2019-02-01,61.6215900461476
2019-03-01,61.8929064633458
2019-04-01,62.6818420183736
2019-05-01,63.3933421277256
2019-06-01,64.1439975199566
2019-07-01,63.0844557981112
2019-08-01,63.1421166640879
2019-09-01,64.5195578231292
2019-10-01,64.6463475875922
2019-11-01,64.153893672059
2019-12-01,63.496044761721
2020-01-01,62.9133964556376
2020-02-01,63.0346369576531
2020-03-01,60.3093577840274
2020-04-01,54.3224613962802
2020-05-01,56.5578029676103
2020-06-01,58.9952686848482
2020-07-01,59.357394196935
2020-08-01,60.3545744721763
2020-09-01,62.1916280500702
2020-10-01,62.9722921914358
2020-11-01,62.6646412982868
2020-12-01,62.4399061574555
2021-01-01,61.1878293649267
2021-02-01,61.8568598411263
2021-03-01,63.0380428510982
2021-04-01,62.3860445436012
2021-05-01,62.7615787044161
2021-06-01,63.7533419245639
2021-07-01,62.5375144286264
2021-08-01,62.9824257473388
2021-09-01,64.3095114295068
2021-10-01,63.9989210850802
2021-11-01,63.8883534446201
2021-12-01,63.1882436888897
2022-01-01,62.0541917554423
2022-02-01,62.8365068942876
2022-03-01,63.1122360260448
2022-04-01,63.2845572458585
2022-05-01,64.0052609183397
2022-06-01,63.4581519109821
2022-07-01,62.8766168383549
2022-08-01,62.5952127144103
2022-09-01,64.7361173070582
2022-10-01,64.7730139937504
2022-11-01,64.3727055532894
2022-12-01,64.1688049140813
2023-01-01,63.732970027248
2023-02-01,64.8891831885639
2023-03-01,64.784286215363
2023-04-01,65.2355326782093
2023-05-01,65.4613928620212
2023-06-01,65.232331120656
2023-07-01,64.341388134633
2023-08-01,63.4097706879362
2023-09-01,64.9816104546522
2023-10-01,65.3882297662399
2023-11-01,65.4278661546901
