"Date","LRHUADFECAM156N"
1986-04-01,8.81249413751055
1986-05-01,8.06588036276491
1986-06-01,8.31077741426789
1986-07-01,8.68548521797227
1986-08-01,9.434095899143
1986-09-01,8.50325178790474
1986-10-01,8.35595013570081
1986-11-01,8.28508822511821
1986-12-01,8.15135585762916
1987-01-01,9.18666697465986
1987-02-01,8.82981412126921
1987-03-01,9.2807109015483
1987-04-01,8.89465959128373
1987-05-01,8.05431086892887
1987-06-01,8.00682578530211
1987-07-01,8.35211363791573
1987-08-01,8.81927165799593
1987-09-01,8.33112758073054
1987-10-01,7.61795724256368
1987-11-01,7.46515891070522
1987-12-01,7.35981308411215
1988-01-01,8.17929148100763
1988-02-01,7.67670157068063
1988-03-01,7.94519954982253
1988-04-01,7.40516980969231
1988-05-01,7.00075439163703
1988-06-01,7.08784390911814
1988-07-01,7.66887186629526
1988-08-01,8.74594896229047
1988-09-01,7.57569350473613
1988-10-01,6.91697938187798
1988-11-01,7.3521340819859
1988-12-01,6.66327891761418
1989-01-01,7.55162241887906
1989-02-01,7.35734791810733
1989-03-01,7.90983861277424
1989-04-01,7.64340443155933
1989-05-01,7.12574850299401
1989-06-01,6.66058961238062
1989-07-01,7.4131598278938
1989-08-01,7.99293946630672
1989-09-01,7.11297924870942
1989-10-01,6.73716319267921
1989-11-01,6.91915809129473
1989-12-01,6.80808777302318
1990-01-01,7.58225747703266
1990-02-01,7.33325268166788
1990-03-01,7.1776302554818
1990-04-01,6.74575389601296
1990-05-01,6.77243193685973
1990-06-01,6.56866060594004
1990-07-01,7.14588164129448
1990-08-01,8.15122029031744
1990-09-01,7.36287914505736
1990-10-01,7.58698926203376
1990-11-01,7.81556444653644
1990-12-01,7.71857788657047
1991-01-01,8.8414272730865
1991-02-01,8.96658927236236
1991-03-01,9.6536577781233
1991-04-01,8.63306553582197
1991-05-01,8.30612562189055
1991-06-01,8.53184953341448
1991-07-01,9.34819225194876
1991-08-01,10.0587129652954
1991-09-01,8.63781619373965
1991-10-01,8.68129547505231
1991-11-01,8.68926881097266
1991-12-01,8.47342337965212
1992-01-01,8.98937725367898
1992-02-01,8.69067928039702
1992-03-01,9.61382506275343
1992-04-01,8.68142929038752
1992-05-01,8.50444405884281
1992-06-01,8.55554272961638
1992-07-01,9.55322455322455
1992-08-01,10.1548023471279
1992-09-01,9.04627259180008
1992-10-01,8.95752748613784
1992-11-01,9.94137670196672
1992-12-01,9.4314432301501
1993-01-01,9.9641329574007
1993-02-01,9.62214411247803
1993-03-01,10.2059001971788
1993-04-01,10.1829798495331
1993-05-01,9.83465025055836
1993-06-01,9.42745156874144
1993-07-01,10.5193303122808
1993-08-01,10.9486716339279
1993-09-01,9.41115105903392
1993-10-01,9.29747059591046
1993-11-01,9.26167979982821
1993-12-01,9.43729450446219
1994-01-01,9.84408957762449
1994-02-01,9.26041136436476
1994-03-01,9.58940099084222
1994-04-01,9.31345068580185
1994-05-01,9.04803461017138
1994-06-01,8.58794537807341
1994-07-01,9.18040164257186
1994-08-01,10.2238902549502
1994-09-01,8.52629261311512
1994-10-01,8.20495892018779
1994-11-01,7.93420059984912
1994-12-01,7.68748617358602
1995-01-01,8.85190367479196
1995-02-01,8.5711138041203
1995-03-01,8.86473077484314
1995-04-01,8.06784280505322
1995-05-01,7.80502994889455
1995-06-01,7.87093709462299
1995-07-01,8.65059573289
1995-08-01,9.53251215322198
1995-09-01,7.7254539858418
1995-10-01,7.64266550648974
1995-11-01,7.82565897407853
1995-12-01,7.51920865804026
1996-01-01,8.36066768714921
1996-02-01,8.22938574225832
1996-03-01,8.59325615416569
1996-04-01,7.94532947139754
1996-05-01,7.61000738485924
1996-06-01,8.0643139782636
1996-07-01,8.87163898237614
1996-08-01,9.49288750964177
1996-09-01,8.53939350999008
1996-10-01,8.53009997872793
1996-11-01,8.15959549201488
1996-12-01,7.83858584054995
1997-01-01,8.42779870396487
1997-02-01,8.07097474594672
1997-03-01,7.96847325540206
1997-04-01,7.68403799721542
1997-05-01,7.56208464498076
1997-06-01,7.33402000663396
1997-07-01,7.65855816010615
1997-08-01,8.35829785743067
1997-09-01,7.1938075981881
1997-10-01,7.51922578415277
1997-11-01,7.40144950097729
1997-12-01,6.55552071356399
1998-01-01,7.78831404267187
1998-02-01,7.48572417373248
1998-03-01,7.16827305074792
1998-04-01,6.78845325290823
1998-05-01,6.51056440937301
1998-06-01,6.44890116488531
1998-07-01,7.04029723770335
1998-08-01,7.77892384390579
1998-09-01,6.70664379023901
1998-10-01,6.26787416587226
1998-11-01,6.2430854594659
1998-12-01,6.12738831790834
1999-01-01,6.9134197653337
1999-02-01,6.68380025189774
1999-03-01,6.54985469315613
1999-04-01,6.63628691983122
1999-05-01,6.26838575198776
1999-06-01,5.86601114609466
1999-07-01,6.52299632603075
1999-08-01,7.3634164370674
1999-09-01,5.66908261190524
1999-10-01,5.39610607586438
1999-11-01,5.36197991150294
1999-12-01,5.1167177552464
2000-01-01,5.82183694808918
2000-02-01,5.80447553852076
2000-03-01,5.65940118161487
2000-04-01,5.5005317734645
2000-05-01,5.16069118768863
2000-06-01,5.10352583184494
2000-07-01,6.09686514063234
2000-08-01,7.15066044294369
2000-09-01,5.72643655424785
2000-10-01,5.77175482346765
2000-11-01,5.59960600837232
2000-12-01,5.26211899396312
2001-01-01,6.09784258098568
2001-02-01,5.81125364335469
2001-03-01,5.8430608536206
2001-04-01,5.66692743985918
2001-05-01,5.52015952531492
2001-06-01,5.55880157107151
2001-07-01,6.40649710068529
2001-08-01,7.52791275942208
2001-09-01,5.82519562827394
2001-10-01,5.85546294501518
2001-11-01,5.76488441172672
2001-12-01,5.85713364708916
2002-01-01,6.31622955828201
2002-02-01,6.21935732771785
2002-03-01,6.29082488221672
2002-04-01,6.18848483884817
2002-05-01,5.81251780795897
2002-06-01,5.87419857910241
2002-07-01,6.62376443159861
2002-08-01,7.44570349386213
2002-09-01,5.98400945744151
2002-10-01,5.82415531080829
2002-11-01,5.85219593282481
2002-12-01,5.55581362939564
2003-01-01,6.30148077791446
2003-02-01,6.06996044365159
2003-03-01,6.15558270066334
2003-04-01,6.24797369274235
2003-05-01,6.17799119402298
2003-06-01,5.87901904017891
2003-07-01,6.46840379744869
2003-08-01,7.68464755718291
2003-09-01,6.25370075153724
2003-10-01,5.75803517283202
2003-11-01,5.81585399073822
2003-12-01,5.4387741223762
2004-01-01,6.08830552555932
2004-02-01,5.56465308102863
2004-03-01,5.61263982272679
2004-04-01,5.49825584029235
2004-05-01,5.2682208293878
2004-06-01,5.52096616907959
2004-07-01,6.30100559342238
2004-08-01,7.53304762479628
2004-09-01,5.61736933902688
2004-10-01,5.60069689551073
2004-11-01,5.88331914766534
2004-12-01,5.41500022468881
2005-01-01,5.78210773963926
2005-02-01,5.85062551501985
2005-03-01,5.5990638221262
2005-04-01,5.25992325218851
2005-05-01,5.33486711385332
2005-06-01,5.29374078102418
2005-07-01,5.81210070261165
2005-08-01,7.25569022462003
2005-09-01,5.58573576031791
2005-10-01,5.3921714099178
2005-11-01,5.0007441583569
2005-12-01,5.17480019645488
2006-01-01,5.67014141894806
2006-02-01,5.36776957867174
2006-03-01,5.33681601638444
2006-04-01,5.35503656522765
2006-05-01,4.89791118493584
2006-06-01,5.04290584224756
2006-07-01,5.98860305604737
2006-08-01,6.98807993973501
2006-09-01,4.86411886479423
2006-10-01,4.83156938051541
2006-11-01,5.01675666973994
2006-12-01,4.68359791450645
2007-01-01,5.15324190798199
2007-02-01,5.00116407659624
2007-03-01,5.10587826891923
2007-04-01,4.66135400546693
2007-05-01,4.59909578079184
2007-06-01,4.56268284598423
2007-07-01,5.50868486352357
2007-08-01,6.60412649995684
2007-09-01,4.82182691757707
2007-10-01,4.31611549605355
2007-11-01,4.59842250146197
2007-12-01,4.401506796339
2008-01-01,4.70865214832254
2008-02-01,4.73972915833381
2008-03-01,5.01519106508622
2008-04-01,4.47287995201508
2008-05-01,4.65093273035613
2008-06-01,4.32483019724062
2008-07-01,5.46794060089789
2008-08-01,6.9234153055867
2008-09-01,4.72545475087561
2008-10-01,4.4216205583578
2008-11-01,4.71263882437397
2008-12-01,4.92945895156088
2009-01-01,5.68709017838257
2009-02-01,5.66921405034004
2009-03-01,6.03163081561719
2009-04-01,5.82892170521036
2009-05-01,5.90110758396984
2009-06-01,6.01712438073299
2009-07-01,7.03590062638746
2009-08-01,8.53123350831875
2009-09-01,5.93181724037944
2009-10-01,5.92720491746668
2009-11-01,5.96811685900169
2009-12-01,5.58649157801418
2010-01-01,6.2648032466723
2010-02-01,6.31698311506921
2010-03-01,6.26595818093989
2010-04-01,6.11745289506258
2010-05-01,5.68057230566824
2010-06-01,5.83717567456961
2010-07-01,7.23945023827612
2010-08-01,8.73976021266207
2010-09-01,6.32176108140387
2010-10-01,6.24974542097188
2010-11-01,6.08874146978059
2010-12-01,5.77800858228332
2011-01-01,6.40362664060697
2011-02-01,6.36231707151673
2011-03-01,6.27060907480583
2011-04-01,6.12327656123277
2011-05-01,5.73723776698239
2011-06-01,5.78650850480295
2011-07-01,6.55060895892108
2011-08-01,8.18534698459499
2011-09-01,5.88171606442008
2011-10-01,5.94609952106502
2011-11-01,6.0202565833896
2011-12-01,5.41162145707908
2012-01-01,6.26565066372277
2012-02-01,6.11357240004848
2012-03-01,5.93900913383285
2012-04-01,5.87481991355851
2012-05-01,5.81127349755532
2012-06-01,5.46191053606407
2012-07-01,6.28188429393249
2012-08-01,7.47962282243887
2012-09-01,5.55717774474411
2012-10-01,5.55945584358815
2012-11-01,5.44909467901055
2012-12-01,5.44358311800172
2013-01-01,5.84121433680362
2013-02-01,5.93838643710007
2013-03-01,6.03953196271567
2013-04-01,5.56383441691174
2013-05-01,5.2716599030771
2013-06-01,5.27697903126272
2013-07-01,6.4808037793599
2013-08-01,7.55274371911845
2013-09-01,5.53748481404554
2013-10-01,5.2503690543065
2013-11-01,5.19365046157065
2013-12-01,5.2793405730734
2014-01-01,5.79161739587439
2014-02-01,5.64344466927706
2014-03-01,5.69225312331682
2014-04-01,5.50935278222316
2014-05-01,5.56833328977288
2014-06-01,5.31285968400126
2014-07-01,6.25563869872101
2014-08-01,7.35568950540918
2014-09-01,5.04778658824765
2014-10-01,5.04936751957677
2014-11-01,5.0071343482871
2014-12-01,4.78178968029191
2015-01-01,5.4196056796837
2015-02-01,5.29756212583675
2015-03-01,5.54556823511021
2015-04-01,5.26473539492031
2015-05-01,5.01432664756447
2015-06-01,5.11672113218847
2015-07-01,6.06377072151865
2015-08-01,7.29176161147932
2015-09-01,5.30540785890287
2015-10-01,5.22669780112862
2015-11-01,5.21694148076301
2015-12-01,5.22786989218085
2016-01-01,5.68666329717611
2016-02-01,5.48931587892627
2016-03-01,5.62913907284768
2016-04-01,5.58207764466692
2016-05-01,5.15048966825617
2016-06-01,5.12800799569463
2016-07-01,6.10840263837109
2016-08-01,7.1794278069363
2016-09-01,5.13263686178112
2016-10-01,4.9240728184528
2016-11-01,4.86087959994871
2016-12-01,5.1115478864611
2017-01-01,5.35809897758854
2017-02-01,5.22374754858264
2017-03-01,5.32971996386631
2017-04-01,5.03981479125855
2017-05-01,5.00836205148996
2017-06-01,4.9585425080839
2017-07-01,6.22362734724577
2017-08-01,7.11648711648712
2017-09-01,4.9012076716745
2017-10-01,4.970476778003
2017-11-01,4.73143202660486
2017-12-01,4.65454910624623
2018-01-01,4.95448289794321
2018-02-01,4.92300718935321
2018-03-01,4.89260443683429
2018-04-01,4.35727657649734
2018-05-01,4.52901950481052
2018-06-01,4.68557182923029
2018-07-01,5.5056165609753
2018-08-01,6.74795535336963
2018-09-01,4.65110534765963
2018-10-01,4.52686052242484
2018-11-01,4.2991667899226
2018-12-01,4.30829796395399
2019-01-01,4.55192562423402
2019-02-01,4.54293560582737
2019-03-01,4.90616754210747
2019-04-01,4.43394489783396
2019-05-01,3.96426029112153
2019-06-01,4.03362989977115
2019-07-01,5.162302491502
2019-08-01,6.09304443049967
2019-09-01,4.30581887122648
2019-10-01,4.24845323304622
2019-11-01,4.36488653481705
2019-12-01,4.01007385057122
2020-01-01,4.67574586376327
2020-02-01,4.79406959447926
2020-03-01,7.58677768860353
2020-04-01,11.3557586261226
2020-05-01,11.278885028223
2020-06-01,9.53196275698306
2020-07-01,9.38160942693121
2020-08-01,10.219140494642
2020-09-01,6.74652599702054
2020-10-01,6.5699451695861
2020-11-01,6.38542688613544
2020-12-01,6.49601751079224
2021-01-01,7.96548736285864
2021-02-01,7.09555345316935
2021-03-01,6.63141501575459
2021-04-01,6.90505250691834
2021-05-01,6.67796199927387
2021-06-01,5.95984943538268
2021-07-01,7.17333105142843
2021-08-01,8.41827513915998
2021-09-01,5.85023773684085
2021-10-01,5.4793865001316
2021-11-01,4.89099322583723
2021-12-01,4.70370591394641
2022-01-01,5.75290223544085
2022-02-01,4.40931582453135
2022-03-01,4.91176854521936
2022-04-01,4.37651510672264
2022-05-01,4.0643711694331
2022-06-01,3.93881859028032
2022-07-01,4.67664447146934
2022-08-01,6.36849781234808
2022-09-01,4.02572316969754
2022-10-01,4.00318568316507
2022-11-01,3.80713044295176
2022-12-01,3.66104725715563
2023-01-01,4.08832659755169
2023-02-01,4.16526197091408
2023-03-01,4.27633105881261
2023-04-01,3.87444029417906
2023-05-01,4.00557577991798
2023-06-01,4.13188935641857
2023-07-01,5.45051612526973
2023-08-01,6.43592379940158
2023-09-01,4.35191665614925
2023-10-01,4.31222082235712
2023-11-01,4.19705109155332
