"Date","LRIN24TTCAM156S"
2013-02-01,34.2537901896846
2013-03-01,34.4502282597245
2013-04-01,34.3855747016363
2013-05-01,34.4500886282796
2013-06-01,34.3945732932943
2013-07-01,34.9985803741214
2013-08-01,34.6797623276432
2013-09-01,35.2434248521583
2013-10-01,34.8217140411893
2013-11-01,35.254945201272
2013-12-01,35.1834386540296
2014-01-01,35.2741314774217
2014-02-01,35.2185752536839
2014-03-01,34.9992441538875
2014-04-01,35.3915539157853
2014-05-01,34.6773758223228
2014-06-01,34.4470553071854
2014-07-01,34.5071171193641
2014-08-01,34.4929598923294
2014-09-01,33.8088527568923
2014-10-01,34.3050583818053
2014-11-01,34.1015422956686
2014-12-01,33.8888631721454
2015-01-01,34.2564421460106
2015-02-01,33.968700211296
2015-03-01,34.1563420590789
2015-04-01,34.387772992827
2015-05-01,34.1532046231469
2015-06-01,34.8529375595224
2015-07-01,34.7210091269662
2015-08-01,34.1551299325118
2015-09-01,34.4601414837442
2015-10-01,34.488973227838
2015-11-01,35.484672874428
2015-12-01,35.1450044543362
2016-01-01,35.2495563189261
2016-02-01,35.0273080761841
2016-03-01,35.1434124303054
2016-04-01,34.9846747029077
2016-05-01,35.5511728255894
2016-06-01,35.818406742717
2016-07-01,35.6991039556225
2016-08-01,35.8775272856693
2016-09-01,34.9784962243452
2016-10-01,34.6927708635356
2016-11-01,34.9160872717121
2016-12-01,34.8991772132081
2017-01-01,33.9868803649046
2017-02-01,34.7993410021826
2017-03-01,34.5943817522905
2017-04-01,35.2566214636054
2017-05-01,34.2288718312184
2017-06-01,34.6127972036091
2017-07-01,35.0488908772837
2017-08-01,35.8039750492944
2017-09-01,35.5973236387023
2017-10-01,34.5739722754241
2017-11-01,34.021386484461
2017-12-01,34.2476917307651
2018-01-01,34.6198790219828
2018-02-01,35.1407359455224
2018-03-01,34.9573077989935
2018-04-01,35.1523165646438
2018-05-01,35.0971007178257
2018-06-01,34.9146578990602
2018-07-01,35.0430447387953
2018-08-01,35.010011356448
2018-09-01,35.4654383032443
2018-10-01,35.5146598940499
2018-11-01,35.3701411007763
2018-12-01,35.4280624484731
2019-01-01,34.2192047507563
2019-02-01,34.4030285051525
2019-03-01,34.5481400220496
2019-04-01,33.6918769020408
2019-05-01,34.2238437675136
2019-06-01,34.391491976439
2019-07-01,34.3276667896748
2019-08-01,33.5964563358661
2019-09-01,34.2914616682165
2019-10-01,34.386036211799
2019-11-01,34.127009424879
2019-12-01,34.4455410140931
2020-01-01,34.7300608434053
2020-02-01,34.5145650113963
2020-03-01,40.4126519380546
2020-04-01,46.6110856995575
2020-05-01,44.4428825415147
2020-06-01,37.2694706050892
2020-07-01,36.6267223993207
2020-08-01,35.520611060624
2020-09-01,35.0343010263141
2020-10-01,35.6654379005222
2020-11-01,36.0896618700588
2020-12-01,36.9335430793696
2021-01-01,37.6022667913177
2021-02-01,37.0430189032344
2021-03-01,36.3012251453893
2021-04-01,37.0610352052667
2021-05-01,38.2418787000377
2021-06-01,35.2857190364571
2021-07-01,35.1878403868606
2021-08-01,34.92925099155
2021-09-01,34.1005382489646
2021-10-01,35.0429628161843
2021-11-01,34.2514602285482
2021-12-01,33.9988104057791
2022-01-01,35.0001447236727
2022-02-01,34.1163718696881
2022-03-01,34.7112713376109
2022-04-01,34.2895601680101
2022-05-01,33.9289204437349
2022-06-01,34.6600697325672
2022-07-01,34.9411546373956
2022-08-01,35.5575536044954
2022-09-01,35.4846547949231
2022-10-01,34.6412261912758
2022-11-01,34.7479408304004
2022-12-01,34.3197213309877
2023-01-01,33.7295719869655
2023-02-01,34.3827745694672
2023-03-01,34.6323515778357
2023-04-01,34.6943374942491
2023-05-01,35.0014523687774
2023-06-01,34.7721572571793
2023-07-01,34.7793803396263
2023-08-01,34.9748903231124
2023-09-01,35.5730398503227
2023-10-01,35.4327648680258
2023-11-01,35.8543273534418
