"Date","PISPIG01CAM661N"
1993-05-01,0.692735835592979
1993-06-01,0.690166975881262
1993-07-01,0.691023262451834
1993-08-01,0.69701726844584
1993-09-01,0.698729841586984
1993-10-01,0.701298701298701
1993-11-01,0.707292707292707
1993-12-01,0.714999286427858
1994-01-01,0.718424432710147
1994-02-01,0.72698729841587
1994-03-01,0.732125017839304
1994-04-01,0.732981304409876
1994-05-01,0.738975310403882
1994-06-01,0.751819608962466
1994-07-01,0.756101041815328
1994-08-01,0.765520194091623
1994-09-01,0.766376480662195
1994-10-01,0.774083059797346
1994-11-01,0.78692735835593
1994-12-01,0.795490224061653
1995-01-01,0.818609961467104
1995-02-01,0.823747680890538
1995-03-01,0.8280291137434
1995-04-01,0.826316540602255
1995-05-01,0.825460254031683
1995-06-01,0.832310546596261
1995-07-01,0.838304552590267
1995-08-01,0.836591979449122
1995-09-01,0.840873412301984
1995-10-01,0.832310546596261
1995-11-01,0.832310546596261
1995-12-01,0.834023119737406
1996-01-01,0.831454260025689
1996-02-01,0.827172827172827
1996-03-01,0.818609961467104
1996-04-01,0.816041101755387
1996-05-01,0.826316540602255
1996-06-01,0.819466248037677
1996-07-01,0.81689738832596
1996-08-01,0.825460254031683
1996-09-01,0.8280291137434
1996-10-01,0.818609961467104
1996-11-01,0.819466248037677
1996-12-01,0.821178821178821
1997-01-01,0.820322534608249
1997-02-01,0.820322534608249
1997-03-01,0.820322534608249
1997-04-01,0.826316540602255
1997-05-01,0.826316540602255
1997-06-01,0.821178821178821
1997-07-01,0.818609961467104
1997-08-01,0.82460396746111
1997-09-01,0.822035107749393
1997-10-01,0.81689738832596
1997-11-01,0.820322534608249
1997-12-01,0.81689738832596
1998-01-01,0.815184815184815
1998-02-01,0.813472242043671
1998-03-01,0.802340516626231
1998-04-01,0.809190809190809
1998-05-01,0.806621949479092
1998-06-01,0.80576566290852
1998-07-01,0.809190809190809
1998-08-01,0.812615955473098
1998-09-01,0.807478236049665
1998-10-01,0.807478236049665
1998-11-01,0.806621949479092
1998-12-01,0.799771656914514
1999-01-01,0.79805908377337
1999-02-01,0.796346510632225
1999-03-01,0.804909376337948
1999-04-01,0.806621949479092
1999-05-01,0.811759668902526
1999-06-01,0.815184815184815
1999-07-01,0.829741686884544
1999-08-01,0.830597973455116
1999-09-01,0.83573569287855
1999-10-01,0.834879406307978
1999-11-01,0.838304552590267
1999-12-01,0.844298558584273
2000-01-01,0.847723704866562
2000-02-01,0.856286570572285
2000-03-01,0.862280576566291
2000-04-01,0.862280576566291
2000-05-01,0.863993149707436
2000-06-01,0.863993149707436
2000-07-01,0.863136863136863
2000-08-01,0.863136863136863
2000-09-01,0.869130869130869
2000-10-01,0.873412301983731
2000-11-01,0.879406307977737
2000-12-01,0.875124875124875
2001-01-01,0.870843442272014
2001-02-01,0.871699728842586
2001-03-01,0.875124875124875
2001-04-01,0.87683744826602
2001-05-01,0.882831454260026
2001-06-01,0.870843442272014
2001-07-01,0.858855430284002
2001-08-01,0.858855430284002
2001-09-01,0.862280576566291
2001-10-01,0.846011131725417
2001-11-01,0.843442272013701
2001-12-01,0.834879406307978
2002-01-01,0.841729698872556
2002-02-01,0.846011131725417
2002-03-01,0.852861424289996
2002-04-01,0.857142857142857
2002-05-01,0.852861424289996
2002-06-01,0.850292564578279
2002-07-01,0.85457399743114
2002-08-01,0.859711716854574
2002-09-01,0.866562009419152
2002-10-01,0.868274582560297
2002-11-01,0.864849436278008
2002-12-01,0.862280576566291
2003-01-01,0.869987155701441
2003-02-01,0.880262594548309
2003-03-01,0.878550021407164
2003-04-01,0.861424289995719
2003-05-01,0.844298558584273
2003-06-01,0.836591979449122
2003-07-01,0.845154845154845
2003-08-01,0.849436278007707
2003-09-01,0.853717710860568
2003-10-01,0.845154845154845
2003-11-01,0.843442272013701
2003-12-01,0.844298558584273
2004-01-01,0.855430284001713
2004-02-01,0.878550021407164
2004-03-01,0.886256600542315
2004-04-01,0.900813472242044
2004-05-01,0.917082917082917
2004-06-01,0.9145140573712
2004-07-01,0.917082917082917
2004-08-01,0.924789496218068
2004-09-01,0.921364349935779
2004-10-01,0.917082917082917
2004-11-01,0.899100899100899
2004-12-01,0.900813472242044
2005-01-01,0.908520051377194
2005-02-01,0.923076923076923
2005-03-01,0.929070929070929
2005-04-01,0.929927215641501
2005-05-01,0.924789496218068
2005-06-01,0.923933209647496
2005-07-01,0.919651776794634
2005-08-01,0.923076923076923
2005-09-01,0.931639788782646
2005-10-01,0.939346367917796
2005-11-01,0.935064935064935
2005-12-01,0.933352361923791
2006-01-01,0.941915227629514
2006-02-01,0.939346367917796
2006-03-01,0.946196660482375
2006-04-01,0.960753532182104
2006-05-01,0.969316397887827
2006-06-01,0.965034965034965
2006-07-01,0.983873269587555
2006-08-01,0.978735550164122
2006-09-01,0.964178678464393
2006-10-01,0.963322391893821
2006-11-01,0.963322391893821
2006-12-01,0.977879263593549
2007-01-01,0.980448123305266
2007-02-01,0.989867275581561
2007-03-01,1.00442414728129
2007-04-01,1.0104181532753
2007-05-01,1.00699300699301
2007-06-01,0.995861281575567
2007-07-01,0.989010989010989
2007-08-01,0.977022977022977
2007-09-01,0.968460111317254
2007-10-01,0.959040959040959
2007-11-01,0.965891251605537
2007-12-01,0.977879263593549
2008-01-01,0.988154702440417
2008-02-01,0.990723562152134
2008-03-01,1.01469958612816
2008-04-01,1.03353789068075
2008-05-01,1.04466961609819
2008-06-01,1.06607678036249
2008-07-01,1.07892107892108
2008-08-01,1.07892107892108
2008-09-01,1.06350792065078
2008-10-01,1.05408876837448
2008-11-01,1.01469958612816
2008-12-01,0.981304409875838
2009-01-01,0.977879263593549
2009-02-01,0.977879263593549
2009-03-01,0.979591836734694
2009-04-01,0.977879263593549
2009-05-01,0.968460111317254
2009-06-01,0.97445411731126
2009-07-01,0.969316397887827
2009-08-01,0.979591836734694
2009-09-01,0.973597830740688
2009-10-01,0.971885257599543
2009-11-01,0.980448123305266
2009-12-01,0.984729556158128
2010-01-01,0.990723562152134
2010-02-01,0.994148708434423
2010-03-01,0.992436135293278
2010-04-01,1.000999000999
2010-05-01,1.00185528756957
2010-06-01,0.989010989010989
2010-07-01,0.987298415869844
2010-08-01,0.994148708434423
2010-09-01,0.998430141287284
2010-10-01,1.00784929356358
2010-11-01,1.0164121592693
2010-12-01,1.02668759811617
2011-01-01,1.03439417725132
2011-02-01,1.0472384758099
2011-03-01,1.05922648779792
2011-04-01,1.06350792065078
2011-05-01,1.06008277436849
2011-06-01,1.05837020122734
2011-07-01,1.05494505494506
2011-08-01,1.05837020122734
2011-09-01,1.06350792065078
2011-10-01,1.05922648779792
2011-11-01,1.06179534750963
2011-12-01,1.05151990866277
2012-01-01,1.0566576280862
2012-02-01,1.06093906093906
2012-03-01,1.06179534750963
2012-04-01,1.06265163408021
2012-05-01,1.06093906093906
2012-06-01,1.05751391465677
2012-07-01,1.04980733552162
2012-08-01,1.05066362209219
2012-09-01,1.05837020122734
2012-10-01,1.0566576280862
2012-11-01,1.05408876837448
2012-12-01,1.05751391465677
2013-01-01,1.05922648779792
2013-02-01,1.07378335949765
2013-03-01,1.0720707863565
2013-04-01,1.06350792065078
2013-05-01,1.06008277436849
2013-06-01,1.06179534750963
2013-07-01,1.06179534750963
2013-08-01,1.06607678036249
2013-09-01,1.06436420722135
2013-10-01,1.06179534750963
