"Date","CANCPISXHMINMEI"
1970-01-01,11.5658270401006
1970-02-01,11.646036853975
1970-03-01,11.7262466678494
1970-04-01,11.7768408206183
1970-05-01,11.991301396985
1970-06-01,11.9668761094726
1970-07-01,11.8343689247244
1970-08-01,11.9390040261112
1970-09-01,11.9145787385988
1970-10-01,12.0157670441367
1970-11-01,11.9617260955189
1970-12-01,12.0419359093933
1971-01-01,12.0925300621622
1971-02-01,12.1186989274188
1971-03-01,12.0942736399063
1971-04-01,12.30354384268
1971-05-01,12.30354384268
1971-06-01,12.30354384268
1971-07-01,12.3541379954489
1971-08-01,12.4343478093233
1971-09-01,12.593023859328
1971-10-01,12.6697868773535
1971-11-01,12.6419147939922
1971-12-01,12.6419147939922
1972-01-01,12.746549895379
1972-02-01,12.6925089467611
1972-03-01,12.7971440481479
1972-04-01,12.9017791495348
1972-05-01,12.8739070661734
1972-06-01,13.0325831161781
1972-07-01,13.0343266939222
1972-08-01,13.2976378453137
1972-09-01,13.2435968966959
1972-10-01,13.003007814712
1972-11-01,13.4249950161082
1972-12-01,13.2384468827422
1973-01-01,13.4477170855158
1973-02-01,13.2611689521498
1973-03-01,13.3658040535366
1973-04-01,13.5506489687978
1973-05-01,13.6012431215668
1973-06-01,13.5472021729489
1973-07-01,13.7320470882101
1973-08-01,13.9709329520892
1973-09-01,14.0215271048582
1973-10-01,14.0476959701147
1973-11-01,13.9692297339844
1973-12-01,14.178499936758
1974-01-01,14.2831350381449
1974-02-01,14.4435546658937
1974-03-01,14.4941488186626
1974-04-01,14.6493780728184
1974-05-01,14.7801820394617
1974-06-01,14.8377101435678
1974-07-01,15.2352720574516
1974-08-01,15.3120350754771
1974-09-01,15.3922448893515
1974-10-01,15.3905416712467
1974-11-01,15.5509612989955
1974-12-01,15.7358062142567
1975-01-01,16.0025641614972
1975-02-01,16.4507202281499
1975-03-01,16.5065047545119
1975-04-01,16.9040666683956
1975-05-01,16.9058102461398
1975-06-01,17.0923987391451
1975-07-01,17.0941423168892
1975-08-01,17.4900010126682
1975-09-01,17.650420640417
1975-10-01,17.8301155417245
1975-11-01,17.8876436458306
1975-12-01,18.018447612474
1976-01-01,18.3375432902274
1976-02-01,18.5781727318506
1976-03-01,18.8676527484987
1976-04-01,19.0769229512723
1976-05-01,19.1833016304033
1976-06-01,19.2896803095342
1976-07-01,19.5843506997753
1976-08-01,19.9296152427853
1976-09-01,19.8825082455046
1976-10-01,19.9785465370888
1976-11-01,20.0849252162197
1976-12-01,20.2453448439685
1977-01-01,20.2715137092251
1977-02-01,20.5661840994661
1977-03-01,20.8050699633452
1977-04-01,21.0195305397119
1977-05-01,21.0456994049684
1977-06-01,21.0439961868636
1977-07-01,21.2828820507427
1977-08-01,21.291559579824
1977-09-01,21.2933031575681
1977-10-01,21.3387472963833
1977-11-01,21.4991669241321
1977-12-01,21.366659739384
1978-01-01,21.7642216532678
1978-02-01,21.9002159935042
1978-03-01,22.0554452476599
1978-04-01,22.1652707226398
1978-05-01,22.2158648754087
1978-06-01,22.163567504535
1978-07-01,22.4826631822885
1978-08-01,22.5157659988822
1978-09-01,22.7006109141434
1978-10-01,22.5908257988028
1978-11-01,22.9639624251742
1978-12-01,22.9901312904307
1979-01-01,23.0703411043051
1979-02-01,23.2603763931594
1979-03-01,23.469646595933
1979-04-01,23.6841071722997
1979-05-01,24.2647704237006
1979-06-01,24.3711491028315
1979-07-01,24.6100349667106
1979-08-01,24.7267943930276
1979-09-01,25.0703153582935
1979-10-01,25.0145711915709
1979-11-01,25.3580921568368
1979-12-01,25.5185117845856
1980-01-01,25.7818229359771
1980-02-01,25.8097353789777
1980-03-01,26.1532563442436
1980-04-01,26.3642701247614
1980-05-01,26.4654584302993
1980-06-01,26.8595735483341
1980-07-01,27.0757777024449
1980-08-01,27.2187059940185
1980-09-01,27.4837607231541
1980-10-01,27.9615324509123
1980-11-01,27.7767278952904
1980-12-01,28.0662079119384
1981-01-01,28.6992088938523
1981-02-01,29.1491085382492
1981-03-01,29.4385885548972
1981-04-01,29.7263653534405
1981-05-01,29.7752562881046
1981-06-01,30.1920934755471
1981-07-01,30.4292761213214
1981-08-01,30.6541578045134
1981-09-01,30.7082391127706
1981-10-01,31.039716472385
1981-11-01,31.5192317778873
1981-12-01,31.7512240500686
1982-01-01,32.4644348458569
1982-02-01,33.1026262013639
1982-03-01,33.4478907443739
1982-04-01,33.7931552873839
1982-05-01,34.138419830394
1982-06-01,34.6719760845141
1982-07-01,35.121875728911
1982-08-01,35.3867538203945
1982-09-01,35.1530986897478
1982-10-01,35.3555156604629
1982-11-01,35.7600115256839
1982-12-01,35.7321394423225
1983-01-01,35.6292479186798
1983-02-01,35.8192832075341
1983-03-01,35.9797028352829
1983-04-01,36.0895283102628
1983-05-01,36.3528394616543
1983-06-01,36.5934689032775
1983-07-01,36.9666055296488
1983-08-01,36.9822170100672
1983-09-01,37.0380015364292
1983-10-01,37.062467183581
1983-11-01,37.118251709943
1983-12-01,37.0955700001747
1984-01-01,37.0711447126622
1984-02-01,37.3152209501344
1984-03-01,37.4198560515212
1984-04-01,37.4756405778832
1984-05-01,37.8487772042545
1984-06-01,38.1172787292391
1984-07-01,38.5688815917407
1984-08-01,38.6612157305453
1984-09-01,38.9558861207864
1984-10-01,38.4747079568186
1984-11-01,38.3718164331759
1984-12-01,38.4816419081557
1985-01-01,38.5374264345177
1985-02-01,38.7763122983968
1985-03-01,39.1494489247681
1985-04-01,39.3342938400294
1985-05-01,39.6830051788883
1985-06-01,39.7091740441448
1985-07-01,40.4537037191434
1985-08-01,40.4414027565612
1985-09-01,40.60182238431
1985-10-01,40.7832205037223
1985-11-01,40.7901544550595
1985-12-01,40.9505740828083
1986-01-01,40.9261487952958
1986-02-01,41.3498795744362
1986-03-01,41.7195694049586
1986-04-01,41.9288396077322
1986-05-01,42.5652873854951
1986-06-01,42.6454971993695
1986-07-01,43.4458114007301
1986-08-01,43.7456721645642
1986-09-01,43.3760226936811
1986-10-01,43.5226551380342
1986-11-01,43.3116817171558
1986-12-01,43.3936351087743
1987-01-01,42.9682011115292
1987-02-01,43.3919318906695
1987-03-01,43.6273709586997
1987-04-01,43.6518366058514
1987-05-01,44.0738238072476
1987-06-01,44.0459517238863
1987-07-01,45.1340023641508
1987-08-01,45.1426798932321
1987-09-01,44.9857474209715
1987-10-01,44.6057575625416
1987-11-01,44.6075011402857
1987-12-01,44.8725558694214
1988-01-01,44.5569473471561
1988-02-01,45.1166321068935
1988-03-01,45.8542681901943
1988-04-01,45.8560117679384
1988-05-01,46.1454917845864
1988-06-01,45.934518363708
1988-07-01,46.4628842442351
1988-08-01,46.6110029094017
1988-09-01,46.6144900648899
1988-10-01,46.578021171726
1988-11-01,46.8430759008616
1988-12-01,46.5832519049583
1989-01-01,46.7942656854761
1989-02-01,47.1151049409737
1989-03-01,47.4517323145418
1989-04-01,47.3192654894329
1989-05-01,47.608745506081
1989-06-01,47.9836257101965
1989-07-01,48.5381604559801
1989-08-01,48.6514730864482
1989-09-01,48.8955493239203
1989-10-01,48.6167477710284
1989-11-01,48.9358434487818
1989-12-01,49.0126064668073
1990-01-01,48.8783960639544
1990-02-01,49.1940449458589
1990-03-01,49.5637347763814
1990-04-01,49.8043642180046
1990-05-01,50.1984793360395
1990-06-01,50.2002229137836
1990-07-01,51.0790033512744
1990-08-01,51.3248231664907
1990-09-01,51.7781696067364
1990-10-01,51.7922948663415
1990-11-01,52.0363711038136
1990-12-01,52.065986764919
1991-01-01,54.8123705496628
1991-02-01,55.1070409399039
1991-03-01,55.3528203954808
1991-04-01,55.4295834135063
1991-05-01,55.6736596509784
1991-06-01,55.7504226690039
1991-07-01,55.9108422967527
1991-08-01,56.0520270105821
1991-09-01,56.2158934341798
1991-10-01,56.3415473868695
1991-11-01,56.5054138104672
1991-12-01,56.4548196576982
1992-01-01,56.6727270299138
1992-02-01,56.9952695035162
1992-03-01,57.0545008257271
1992-04-01,57.350874434073
1992-05-01,57.640354450721
1992-06-01,57.7536267215498
1992-07-01,58.2558237368204
1992-08-01,58.3708395853933
1992-09-01,58.6427879062267
1992-10-01,58.4214740978015
1992-11-01,58.7144009102985
1992-12-01,58.3987923880332
1993-01-01,58.5870840991434
1993-02-01,59.042133757494
1993-03-01,59.281019621373
1993-04-01,59.4693113324832
1993-05-01,59.6070088908243
1993-06-01,59.5825836033119
1993-07-01,60.2765191255416
1993-08-01,60.361919313009
1993-09-01,60.654846125506
1993-10-01,60.6496961115522
1993-11-01,60.8170093309989
1993-12-01,60.8466249921044
1994-01-01,60.5867606365617
1994-02-01,61.4637974963085
1994-03-01,61.5474541060318
1994-04-01,61.9257407463569
1994-05-01,61.927484324101
1994-06-01,62.1123292393622
1994-07-01,62.5639321018638
1994-08-01,62.5360600185025
1994-09-01,63.0138317462607
1994-10-01,62.9057498490249
1994-11-01,63.0451909851102
1994-12-01,63.3887119503762
1995-01-01,63.1725481559047
1995-02-01,63.5701100697885
1995-03-01,63.7009140364318
1995-04-01,63.8351647989241
1995-05-01,64.2048546294465
1995-06-01,64.3931463405566
1995-07-01,65.240567539198
1995-08-01,65.3748183016902
1995-09-01,65.6433198266748
1995-10-01,65.4846437766701
1995-11-01,65.4602184891577
1995-12-01,65.013806000249
1996-01-01,65.3607737613639
1996-02-01,65.549065472474
1996-03-01,65.8158234197144
1996-04-01,66.1087502322114
1996-05-01,66.3772517571959
1996-06-01,66.3562732655324
1996-07-01,67.2839042780481
1996-08-01,67.4216018363893
1996-09-01,67.4773863627513
1996-10-01,67.3187103127466
1996-11-01,67.9324360211018
1996-12-01,68.0666867835941
1997-01-01,68.2410768284564
1997-02-01,68.3412466508009
1997-03-01,68.7286413297754
1997-04-01,68.7855534360652
1997-05-01,69.1929081235423
1997-06-01,69.630387713689
1997-07-01,70.3216295587467
1997-08-01,70.3985016735391
1997-09-01,70.4753737883315
1997-10-01,70.2483987370408
1997-11-01,69.9378761728587
1997-12-01,69.8644935541343
1998-01-01,70.4054806656751
1998-02-01,70.8429602558218
1998-03-01,71.2035677311761
1998-04-01,71.1603100151213
1998-05-01,71.7212571351648
1998-06-01,71.9016367713512
1998-07-01,72.3925389717197
1998-08-01,72.4193261753399
1998-09-01,72.5529585994035
1998-10-01,72.4328287685562
1998-11-01,71.8452462419112
1998-12-01,71.8452462419112
1999-01-01,71.4646787580542
1999-02-01,71.9522432593732
1999-03-01,72.3897228495199
1999-04-01,72.7303703163716
1999-05-01,73.3414023475874
1999-06-01,73.5752045939955
1999-07-01,73.9858969805221
1999-08-01,74.1161917055363
1999-09-01,74.3834565536635
1999-10-01,74.1764415108755
1999-11-01,73.8993815484125
1999-12-01,73.8259989296881
2000-01-01,73.5722366747772
2000-02-01,74.0130539639734
2000-03-01,74.0966014768648
2000-04-01,74.4640361473366
2000-05-01,74.9782360552572
2000-06-01,75.4691382556257
2000-07-01,76.0635479773882
2000-08-01,76.0703751725057
2000-09-01,76.1237977827274
2000-10-01,75.8267778117617
2000-11-01,75.599802760471
2000-12-01,75.529757840796
2001-01-01,75.4563752220716
2001-02-01,76.0775721474543
2001-03-01,76.0576121389516
2001-04-01,76.3949219067538
2001-05-01,76.8124414883979
2001-06-01,77.4035135111109
2001-07-01,78.0747953476659
2001-08-01,78.2352149753496
2001-09-01,78.2119172677975
2001-10-01,77.6879222455411
2001-11-01,77.2539321514623
2001-12-01,77.4343117876488
2002-01-01,77.6256602107206
2002-02-01,78.340959612859
2002-03-01,78.6674992173686
2002-04-01,79.0550318887542
2002-05-01,79.9024909965877
2002-06-01,80.2290306010972
2002-07-01,80.8968533342445
2002-08-01,81.4268160126036
2002-09-01,81.3883825186476
2002-10-01,81.3781122173692
2002-11-01,81.5102719230643
2002-12-01,82.1158744630922
2003-01-01,82.3429875067696
2003-02-01,82.9158569019346
2003-03-01,82.9203301247844
2003-04-01,83.0524898304795
2003-05-01,83.3315527659979
2003-06-01,83.6580923705074
2003-07-01,83.932682083176
2003-08-01,84.2874816096986
2003-09-01,84.6140212142082
2003-10-01,84.6557008047708
2003-11-01,84.4421041589784
2003-12-01,84.6217405336646
2004-01-01,84.4081438878722
2004-02-01,84.6069970095365
2004-03-01,84.8341100532139
2004-04-01,84.966269758909
2004-05-01,85.4589293402198
2004-06-01,85.638565714906
2004-07-01,86.0362719582346
2004-08-01,85.9503617952874
2004-09-01,86.2294247308058
2004-10-01,86.0484645005409
2004-11-01,86.0337209764127
2004-12-01,86.1658806821078
2005-01-01,86.0189774522845
2005-02-01,86.4404703947763
2005-03-01,86.5918468474494
2005-04-01,86.7240065531446
2005-05-01,87.1024960494951
2005-06-01,87.4482524009826
2005-07-01,87.6278887756688
2005-08-01,87.5894552817128
2005-09-01,87.8357850723682
2005-10-01,87.6830847641165
2005-11-01,87.8819378857807
2005-12-01,87.8671943616526
2006-01-01,87.5889062521616
2006-02-01,87.8156734846158
2006-03-01,88.185857393476
2006-04-01,88.509282657595
2006-05-01,89.2629579509325
2006-06-01,89.2496504753156
2006-07-01,89.1428257102163
2006-08-01,89.1629694037237
2006-09-01,89.5830526995077
2006-10-01,89.4357507740325
2006-11-01,89.659377264304
2006-12-01,89.6959691756109
2007-01-01,89.4893456366642
2007-02-01,90.0332566488722
2007-03-01,90.3566819129913
2007-04-01,90.8538342804581
2007-05-01,91.5576101868718
2007-06-01,91.7211705567852
2007-07-01,92.1880124973104
2007-08-01,92.2883660046832
2007-09-01,92.4519263745967
2007-10-01,92.1144491279742
2007-11-01,92.0379347898167
2007-12-01,92.2647020222708
2008-01-01,91.7712451305119
2008-02-01,92.5084722060498
2008-03-01,92.5918227620978
2008-04-01,93.202081379029
2008-05-01,94.5098344180088
2008-06-01,94.9267769716102
2008-07-01,95.1838546310061
2008-08-01,95.3910329034781
2008-09-01,95.5211421042673
2008-10-01,95.2607339293276
2008-11-01,95.1343202042464
2008-12-01,95.1677713733706
2009-01-01,94.4841391604644
2009-02-01,95.2315329694366
2009-03-01,95.6421940386729
2009-04-01,96.149513139574
2009-05-01,97.1338409144347
2009-06-01,97.4509846941886
2009-07-01,97.6247117975364
2009-08-01,97.7156430783614
2009-09-01,98.2229621792626
2009-10-01,98.1028299385465
2009-11-01,97.8431662704934
2009-12-01,97.8267180526939
2010-01-01,97.9288395563313
2010-02-01,99.0760352473905
2010-03-01,98.3804709927144
2010-04-01,98.8020094259349
2010-05-01,99.580155758325
2010-06-01,100.049438738371
2010-07-01,100.942632415501
2010-08-01,100.807095706797
2010-09-01,101.080655971814
2010-10-01,101.054841939939
2010-11-01,101.230540847442
2010-12-01,101.067283399439
2011-01-01,101.165144756953
2011-02-01,101.584310926311
2011-03-01,102.196827546834
2011-04-01,102.470387811852
2011-05-01,103.426605315608
2011-06-01,103.524466673122
2011-07-01,103.800399202002
2011-08-01,104.056307923356
2011-09-01,104.81443044822
2011-10-01,104.412450266088
2011-11-01,104.492660079939
2011-12-01,104.233913538284
2012-01-01,104.28725941876
2012-02-01,104.822450156819
2012-03-01,105.374789013491
2012-04-01,105.782268627278
2012-05-01,106.2895936726
2012-06-01,106.442682990545
2012-07-01,106.522892804404
2012-08-01,106.419104327443
2012-09-01,106.731713507821
2012-10-01,106.427334402503
2012-11-01,106.580423720448
2012-12-01,106.323545925542
2013-01-01,106.254053685806
2013-02-01,106.886602356337
2013-03-01,107.109183914017
2013-04-01,107.074887676792
2013-05-01,107.929118139718
2013-06-01,108.089537767437
2013-07-01,108.686890435457
2013-08-01,108.77781782344
2013-09-01,108.813013825951
2013-10-01,108.560978841756
2013-11-01,108.391641170485
2013-12-01,108.187107496702
2014-01-01,108.381823361647
2014-02-01,109.156743775999
2014-03-01,109.094581846037
2014-04-01,109.359689716003
2014-05-01,110.35629192275
2014-06-01,110.704097105639
2014-07-01,111.024036595792
2014-08-01,111.701599077672
2014-09-01,111.809674584268
2014-10-01,111.709829152732
2014-11-01,111.016018317525
2014-12-01,110.908842576215
2015-01-01,113.124801623932
2015-02-01,114.099436728297
2015-03-01,114.13074608312
2015-04-01,114.044807034583
2015-05-01,114.789606442115
2015-06-01,115.11670606667
2015-07-01,115.534405849646
2015-08-01,115.866166584085
2015-09-01,116.193266208641
2015-10-01,115.824864428975
2015-11-01,115.111374376266
2015-12-01,114.87287908298
2016-01-01,115.138022621205
2016-02-01,116.015393797849
2016-03-01,116.362477898042
2016-04-01,116.256554373868
2016-05-01,117.281820685379
2016-06-01,117.452365578616
2016-07-01,118.212488351901
2016-08-01,117.943346327107
2016-09-01,118.305753793054
2016-10-01,117.937352013388
2016-11-01,117.34777413334
2016-12-01,117.179894522836
2017-01-01,118.761564795994
2017-02-01,119.439152954624
2017-03-01,119.850827915334
2017-04-01,120.180193163915
2017-05-01,120.822596727136
2017-06-01,121.250598621788
2017-07-01,121.431544979987
2017-08-01,121.413488761005
2017-09-01,121.495798473133
2017-10-01,121.409102348371
2017-11-01,121.061680880808
2017-12-01,120.284528233553
2018-01-01,121.522210243276
2018-02-01,122.710110008687
2018-03-01,123.452879503018
2018-04-01,122.939910768644
2018-05-01,123.731534664733
