"Date","CANLOCOMANOSTSAM"
1977-12-01,100.763565797265
1978-01-01,100.872278981962
1978-02-01,100.954439841857
1978-03-01,101.008705947694
1978-04-01,101.02425251703
1978-05-01,101.020897363003
1978-06-01,101.021958711466
1978-07-01,101.04706018288
1978-08-01,101.10002503656
1978-09-01,101.158786821058
1978-10-01,101.191430331108
1978-11-01,101.189151812287
1978-12-01,101.147628346534
1979-01-01,101.07110228642
1979-02-01,100.985610157662
1979-03-01,100.938850737735
1979-04-01,100.955841253147
1979-05-01,101.023395228572
1979-06-01,101.106857407916
1979-07-01,101.167848159137
1979-08-01,101.175287310187
1979-09-01,101.11921703503
1979-10-01,101.01261649775
1979-11-01,100.881640049211
1979-12-01,100.768233542326
1980-01-01,100.69260250737
1980-02-01,100.65025888466
1980-03-01,100.640078306106
1980-04-01,100.632046175608
1980-05-01,100.650302507762
1980-06-01,100.73798726249
1980-07-01,100.901325302031
1980-08-01,101.112645243584
1980-09-01,101.334546275467
1980-10-01,101.506565479928
1980-11-01,101.567381204525
1980-12-01,101.487058211388
1981-01-01,101.278351191745
1981-02-01,101.015625016025
1981-03-01,100.739071094202
1981-04-01,100.440669952085
1981-05-01,100.102076687066
1981-06-01,99.726530499269
1981-07-01,99.3328745723961
1981-08-01,98.9143122703047
1981-09-01,98.472111992249
1981-10-01,98.0372084914272
1981-11-01,97.6539035929566
1981-12-01,97.3538351631035
1982-01-01,97.1233954796788
1982-02-01,96.9468888039126
1982-03-01,96.8115506324205
1982-04-01,96.6998831318932
1982-05-01,96.5870500170915
1982-06-01,96.4640969352082
1982-07-01,96.3446751150499
1982-08-01,96.2811166943166
1982-09-01,96.3096231132809
1982-10-01,96.4423265737374
1982-11-01,96.6751920981333
1982-12-01,96.9738680661253
1983-01-01,97.2866487012853
1983-02-01,97.5695250793163
1983-03-01,97.8060455851692
1983-04-01,97.9875604895968
1983-05-01,98.1165174481169
1983-06-01,98.1966759123812
1983-07-01,98.2340912997389
1983-08-01,98.2358879728031
1983-09-01,98.1920720975134
1983-10-01,98.09595644139
1983-11-01,97.9506959293061
1983-12-01,97.7490730917864
1984-01-01,97.5070757130757
1984-02-01,97.2754048363762
1984-03-01,97.097326100179
1984-04-01,96.9873662210556
1984-05-01,96.9525630439743
1984-06-01,96.9863081570832
1984-07-01,97.0833495083301
1984-08-01,97.2361944315396
1984-09-01,97.4395384195251
1984-10-01,97.6848044511901
1984-11-01,97.9646818324112
1984-12-01,98.2791475569991
1985-01-01,98.6091966787262
1985-02-01,98.9503360740009
1985-03-01,99.3120425887967
1985-04-01,99.6869037727728
1985-05-01,100.084473049165
1985-06-01,100.496191018198
1985-07-01,100.920988678989
1985-08-01,101.351816488742
1985-09-01,101.763681861981
1985-10-01,102.120363779361
1985-11-01,102.385988895731
1985-12-01,102.550658952182
1986-01-01,102.63448603616
1986-02-01,102.664294734156
1986-03-01,102.683035532153
1986-04-01,102.709579657645
1986-05-01,102.741560617054
1986-06-01,102.77552067311
1986-07-01,102.809816560388
1986-08-01,102.852657031916
1986-09-01,102.915536795313
1986-10-01,103.008761033995
1986-11-01,103.141549201692
1986-12-01,103.315759452452
1987-01-01,103.518872213732
1987-02-01,103.735122420005
1987-03-01,103.920276091739
1987-04-01,104.019853832354
1987-05-01,103.995513300441
1987-06-01,103.844224540642
1987-07-01,103.581243103745
1987-08-01,103.227450063188
1987-09-01,102.800634970936
1987-10-01,102.323567107769
1987-11-01,101.843158010337
1987-12-01,101.423739414077
1988-01-01,101.088419849752
1988-02-01,100.848220326966
1988-03-01,100.70507620321
1988-04-01,100.63567100008
1988-05-01,100.629047789452
1988-06-01,100.674526738688
1988-07-01,100.734237614604
1988-08-01,100.782754441223
1988-09-01,100.796474710239
1988-10-01,100.779226706294
1988-11-01,100.74241950345
1988-12-01,100.66094407771
1989-01-01,100.530791144399
1989-02-01,100.370610396214
1989-03-01,100.20575046495
1989-04-01,100.045513905411
1989-05-01,99.9247388462985
1989-06-01,99.8689931207616
1989-07-01,99.8932340567225
1989-08-01,99.995670439298
1989-09-01,100.152772851703
1989-10-01,100.327027709086
1989-11-01,100.479741679039
1989-12-01,100.568875998389
1990-01-01,100.575842868768
1990-02-01,100.515666923398
1990-03-01,100.4010557635
1990-04-01,100.235382147931
1990-05-01,100.024253800663
1990-06-01,99.7813360171493
1990-07-01,99.5380317140463
1990-08-01,99.328457133171
1990-09-01,99.1663961383604
1990-10-01,99.0567676448679
1990-11-01,98.9921079299763
1990-12-01,98.9540643389062
1991-01-01,98.9212081702372
1991-02-01,98.9042458679522
1991-03-01,98.902254699
1991-04-01,98.9026009211587
1991-05-01,98.8961599835544
1991-06-01,98.8790197162623
1991-07-01,98.8614405064231
1991-08-01,98.8435475921439
1991-09-01,98.8359989957524
1991-10-01,98.8510354427278
1991-11-01,98.8925832537384
1991-12-01,98.9450461400276
1992-01-01,98.989016329827
1992-02-01,99.0231802838618
1992-03-01,99.0469494189223
1992-04-01,99.0661787238487
1992-05-01,99.0895875338222
1992-06-01,99.125095933596
1992-07-01,99.1810843446875
1992-08-01,99.2411248573763
1992-09-01,99.2744195845479
1992-10-01,99.247377458158
1992-11-01,99.1547705116838
1992-12-01,99.0180061242518
1993-01-01,98.8751871859915
1993-02-01,98.7674082721575
1993-03-01,98.7319197977984
1993-04-01,98.7887604346428
1993-05-01,98.9365406242011
1993-06-01,99.1441270143884
1993-07-01,99.3739834025842
1993-08-01,99.6176485207212
1993-09-01,99.8667765599753
1993-10-01,100.115297976563
1993-11-01,100.379275852199
1993-12-01,100.669740653526
1994-01-01,100.971895196324
1994-02-01,101.252467800878
1994-03-01,101.462720358481
1994-04-01,101.576480923506
1994-05-01,101.583839866847
1994-06-01,101.493485884627
1994-07-01,101.328060083113
1994-08-01,101.109842501632
1994-09-01,100.86599322224
1994-10-01,100.611866879194
1994-11-01,100.343135935382
1994-12-01,100.067615717389
1995-01-01,99.7838984114032
1995-02-01,99.4925754448859
1995-03-01,99.2140162771667
1995-04-01,98.9675398718438
1995-05-01,98.7713463552938
1995-06-01,98.6475502863054
1995-07-01,98.5891777900174
1995-08-01,98.5796172010284
1995-09-01,98.5975828172662
1995-10-01,98.6244535519566
1995-11-01,98.6530601258254
1995-12-01,98.693873677061
1996-01-01,98.7560483780417
1996-02-01,98.8482012832577
1996-03-01,98.9597088804252
1996-04-01,99.0747425221362
1996-05-01,99.1931276221547
1996-06-01,99.3062606308867
1996-07-01,99.4073315835353
1996-08-01,99.5090179584484
1996-09-01,99.620296837656
1996-10-01,99.7469569158763
1996-11-01,99.8821017109286
1996-12-01,100.017677394889
1997-01-01,100.146492499083
1997-02-01,100.267902019522
1997-03-01,100.376089172001
1997-04-01,100.470993265641
1997-05-01,100.553123373464
1997-06-01,100.624837723756
1997-07-01,100.690043901197
1997-08-01,100.754663097045
1997-09-01,100.817143498345
1997-10-01,100.881400586315
1997-11-01,100.934940537053
1997-12-01,100.950644500481
1998-01-01,100.917317042741
1998-02-01,100.839924801556
1998-03-01,100.738409411106
1998-04-01,100.629798249984
1998-05-01,100.528985698914
1998-06-01,100.442131367064
1998-07-01,100.374337000801
1998-08-01,100.313214819441
1998-09-01,100.24437486194
1998-10-01,100.162192481707
1998-11-01,100.075405447137
1998-12-01,99.9938693290815
1999-01-01,99.917848515688
1999-02-01,99.8360480807577
1999-03-01,99.7456374254727
1999-04-01,99.6536770524827
1999-05-01,99.5609756156945
1999-06-01,99.4680227834393
1999-07-01,99.3885089822593
1999-08-01,99.3272565887977
1999-09-01,99.2890163300684
1999-10-01,99.2893621977684
1999-11-01,99.3382458915244
1999-12-01,99.4366829485978
2000-01-01,99.5743250825547
2000-02-01,99.7300588830556
2000-03-01,99.8722774921793
2000-04-01,99.9772325531452
2000-05-01,100.026249119447
2000-06-01,100.0391421617
2000-07-01,100.036630421573
2000-08-01,100.032104320436
2000-09-01,100.033997218024
2000-10-01,100.041860159837
2000-11-01,100.053680315991
2000-12-01,100.067807036969
2001-01-01,100.070229516098
2001-02-01,100.058786357567
2001-03-01,100.034990032391
2001-04-01,100.010338124999
2001-05-01,100.009602288769
2001-06-01,100.055811142001
2001-07-01,100.180564442698
2001-08-01,100.391099588068
2001-09-01,100.6812986527
2001-10-01,101.009478104126
2001-11-01,101.329706714972
2001-12-01,101.576801435908
2002-01-01,101.708552894942
2002-02-01,101.72066582823
2002-03-01,101.640377951299
2002-04-01,101.507160753783
2002-05-01,101.360758200242
2002-06-01,101.225170535056
2002-07-01,101.102308349661
2002-08-01,100.98615520714
2002-09-01,100.856449979135
2002-10-01,100.691344804651
2002-11-01,100.480484652552
2002-12-01,100.232302414842
2003-01-01,99.9685535840855
2003-02-01,99.7265562284453
2003-03-01,99.5458671650303
2003-04-01,99.448041962575
2003-05-01,99.4319103742968
2003-06-01,99.4782240348407
2003-07-01,99.5571492861552
2003-08-01,99.6318326698619
2003-09-01,99.6868361399728
2003-10-01,99.7277559669486
2003-11-01,99.7707181227811
2003-12-01,99.8279972454882
2004-01-01,99.9033324743965
2004-02-01,99.9849971167402
2004-03-01,100.060009337764
2004-04-01,100.119536631047
2004-05-01,100.151093253533
2004-06-01,100.146813322017
2004-07-01,100.109890880603
2004-08-01,100.050228598112
2004-09-01,99.9836690703743
2004-10-01,99.9309605260015
2004-11-01,99.9054822930819
2004-12-01,99.911856574082
2005-01-01,99.9245495239392
2005-02-01,99.9167886206982
2005-03-01,99.8768987226591
2005-04-01,99.8049218378372
2005-05-01,99.6979670981101
2005-06-01,99.5573687731842
2005-07-01,99.4024326772023
2005-08-01,99.2656103543449
2005-09-01,99.1748619951475
2005-10-01,99.1358733482853
2005-11-01,99.1358973026372
2005-12-01,99.1652681946149
2006-01-01,99.2148931733499
2006-02-01,99.2757850828471
2006-03-01,99.331364982705
2006-04-01,99.3832965809148
2006-05-01,99.4399023752621
2006-06-01,99.5056669977159
2006-07-01,99.5845677233049
2006-08-01,99.6754644278487
2006-09-01,99.7744765444829
2006-10-01,99.8611237285008
2006-11-01,99.9163656260028
2006-12-01,99.9276461503125
2007-01-01,99.8971802723662
2007-02-01,99.837970197233
2007-03-01,99.7706831204189
2007-04-01,99.7143971831539
2007-05-01,99.6782536970695
2007-06-01,99.6614597487306
2007-07-01,99.6442265253925
2007-08-01,99.6057525430739
2007-09-01,99.5324296101826
2007-10-01,99.4292446709663
2007-11-01,99.3217643921897
2007-12-01,99.2222543920871
2008-01-01,99.1266634979051
2008-02-01,99.0252453326117
2008-03-01,98.9199294582442
2008-04-01,98.8194271255477
2008-05-01,98.7428194261172
2008-06-01,98.7053133614477
2008-07-01,98.7332797590637
2008-08-01,98.8470146472468
2008-09-01,99.0429713629918
2008-10-01,99.2953417345614
2008-11-01,99.5539856643318
2008-12-01,99.7715415581811
2009-01-01,99.9208702151786
2009-02-01,100.009076702328
2009-03-01,100.072063662277
2009-04-01,100.135137547647
2009-05-01,100.212049085178
2009-06-01,100.32144005864
2009-07-01,100.473817217233
2009-08-01,100.647364747748
2009-09-01,100.815244678388
2009-10-01,100.963440251218
2009-11-01,101.079198292512
2009-12-01,101.157924014051
2010-01-01,101.202732833938
2010-02-01,101.222701215697
2010-03-01,101.222011313823
2010-04-01,101.206205036585
2010-05-01,101.174997093534
2010-06-01,101.117887054719
2010-07-01,101.037002510807
2010-08-01,100.940601623114
2010-09-01,100.834957402688
2010-10-01,100.720128346414
2010-11-01,100.595410841088
2010-12-01,100.456646246286
2011-01-01,100.296019740269
2011-02-01,100.11521350344
2011-03-01,99.9298123852619
2011-04-01,99.7728248340457
2011-05-01,99.6713057793637
2011-06-01,99.6388746701894
2011-07-01,99.6619039221885
2011-08-01,99.7280564795877
2011-09-01,99.8238072922765
2011-10-01,99.9176269136674
2011-11-01,99.9945929003137
2011-12-01,100.057863679811
2012-01-01,100.104616801995
2012-02-01,100.132085340946
2012-03-01,100.157385671317
2012-04-01,100.195970519518
2012-05-01,100.242743490599
2012-06-01,100.276896495192
2012-07-01,100.275431245386
2012-08-01,100.235594799305
2012-09-01,100.17947227092
2012-10-01,100.13867537945
2012-11-01,100.134992723715
2012-12-01,100.160512814234
2013-01-01,100.198294487953
2013-02-01,100.236560365699
2013-03-01,100.260588334209
2013-04-01,100.261074724483
2013-05-01,100.24365781271
2013-06-01,100.22735596356
2013-07-01,100.223344878177
2013-08-01,100.240010352472
2013-09-01,100.274912880044
2013-10-01,100.322885571478
2013-11-01,100.364154782882
2013-12-01,100.369168868449
2014-01-01,100.31434269615
2014-02-01,100.196262070544
2014-03-01,100.042826828263
2014-04-01,99.8863062977061
2014-05-01,99.7602988023693
2014-06-01,99.6820035976354
2014-07-01,99.6571600262729
2014-08-01,99.6803651223504
2014-09-01,99.7341285808261
2014-10-01,99.8013899075691
2014-11-01,99.8620254652197
2014-12-01,99.8978012233133
2015-01-01,99.893725806605
2015-02-01,99.8540891510392
2015-03-01,99.7992113094399
2015-04-01,99.7552356826812
2015-05-01,99.7398090137991
2015-06-01,99.7678306089142
2015-07-01,99.8351676960776
2015-08-01,99.9190431947923
2015-09-01,99.9954030901021
2015-10-01,100.049404213984
2015-11-01,100.076997408392
2015-12-01,100.074363678991
2016-01-01,100.037270399197
2016-02-01,99.9671891418851
2016-03-01,99.8801587453484
2016-04-01,99.810011062324
2016-05-01,99.7865037358051
2016-06-01,99.8275675480816
2016-07-01,99.9310655943112
2016-08-01,100.065734060862
2016-09-01,100.206994033448
2016-10-01,100.336575720309
2016-11-01,100.44333359894
2016-12-01,100.519668712706
2017-01-01,100.566687713502
2017-02-01,100.595153890285
2017-03-01,100.623678924207
2017-04-01,100.650129551235
2017-05-01,100.656455638596
2017-06-01,100.621192868419
2017-07-01,100.534529057586
2017-08-01,100.400101078853
2017-09-01,100.23456047533
2017-10-01,100.050161673068
2017-11-01,99.8477194189801
2017-12-01,99.6264294661055
2018-01-01,99.3773590420227
2018-02-01,99.1207380639453
2018-03-01,98.8910029217267
2018-04-01,98.7049714872743
2018-05-01,98.558152317054
2018-06-01,98.4478161432258
2018-07-01,98.360520098413
2018-08-01,98.2943959850056
2018-09-01,98.2358810135515
2018-10-01,98.1561638387493
2018-11-01,98.0342846447641
2018-12-01,97.8382146536015
2019-01-01,97.553513289126
2019-02-01,97.2376763979146
2019-03-01,96.9612394541898
2019-04-01,96.7657997961931
2019-05-01,96.6538766786514
2019-06-01,96.6139483844595
2019-07-01,96.6244601180791
2019-08-01,96.6727952728075
2019-09-01,96.7459033160635
2019-10-01,96.8370861748208
2019-11-01,96.9685917221877
2019-12-01,97.1711700469343
2020-01-01,97.4845134442363
2020-02-01,97.9819551227067
2020-03-01,98.6877702634122
2020-04-01,99.5429474009223
2020-05-01,100.437945549244
2020-06-01,101.28941377361
2020-07-01,102.047907040375
2020-08-01,102.68723815612
2020-09-01,103.187972411703
2020-10-01,103.548245388696
2020-11-01,103.788757159352
2020-12-01,103.942483365565
2021-01-01,104.052962129154
2021-02-01,104.17846048254
2021-03-01,104.351445179879
2021-04-01,104.578739992188
2021-05-01,104.821733492104
2021-06-01,105.036157678043
2021-07-01,105.190714330638
2021-08-01,105.267266649456
2021-09-01,105.255735340258
2021-10-01,105.159521190029
2021-11-01,104.983296661865
2021-12-01,104.712431859924
2022-01-01,104.342043013234
2022-02-01,103.890873500642
2022-03-01,103.386500798093
2022-04-01,102.864987955639
2022-05-01,102.337866105063
2022-06-01,101.815626311828
2022-07-01,101.299429235077
2022-08-01,100.785540779457
2022-09-01,100.271051452727
2022-10-01,99.7469434573064
2022-11-01,99.2231656272217
2022-12-01,98.7020347360188
2023-01-01,98.1789388200519
2023-02-01,97.6765696419273
2023-03-01,97.2159139621455
2023-04-01,96.8215579797941
2023-05-01,96.4978708748109
2023-06-01,96.2401396088785
2023-07-01,96.0331257726624
2023-08-01,95.8625847342489
2023-09-01,95.7184763472134
