"Date","CANWSCNDW01IXOBSAM"
2011-04-01,97.0575549787575
2011-05-01,99.4950864551454
2011-06-01,101.425896512093
2011-07-01,108.443032580483
2011-08-01,99.0818579785379
2011-09-01,108.147574219708
2011-10-01,109.836129082245
2011-11-01,95.6262348429086
2011-12-01,103.404744379447
2012-01-01,104.871705471403
2012-02-01,106.934748640866
2012-03-01,110.466819044667
2012-04-01,130.814705768411
2012-05-01,110.020015754336
2012-06-01,114.391456501246
2012-07-01,109.735404641072
2012-08-01,119.687495964566
2012-09-01,115.629592324281
2012-10-01,106.36294373636
2012-11-01,102.984800940095
2012-12-01,103.309701829827
2013-01-01,84.9406629734372
2013-02-01,95.4650757370317
2013-03-01,94.0043130722246
2013-04-01,92.6205142111856
2013-05-01,100.799338834437
2013-06-01,98.9785508593861
2013-07-01,101.907307687341
2013-08-01,96.9196399746898
2013-09-01,100.631981301411
2013-10-01,103.278193158486
2013-11-01,100.125259881972
2013-12-01,95.8282002608505
2014-01-01,95.6572269786542
2014-02-01,99.0487997004094
2014-03-01,84.0641020674337
2014-04-01,102.439339350973
2014-05-01,101.063805059466
2014-06-01,100.731672671393
2014-07-01,104.645462880461
2014-08-01,101.173310605767
2014-09-01,99.0322705613451
2014-10-01,92.8415914461706
2014-11-01,99.89281886388
2014-12-01,91.5796949857307
2015-01-01,96.6515580004907
2015-02-01,76.0324900889733
2015-03-01,99.4832061364429
2015-04-01,93.9139193429667
2015-05-01,103.088108059247
2015-06-01,104.273557251514
2015-07-01,99.2796911117138
2015-08-01,111.827890339493
2015-09-01,115.938997146141
2015-10-01,101.155748395511
2015-11-01,109.899146424928
2015-12-01,88.4556877025788
2016-01-01,91.5399217448572
2016-02-01,110.242642596108
2016-03-01,103.912498870078
2016-04-01,98.7202830615065
2016-05-01,99.1655367450509
2016-06-01,112.640917367218
2016-07-01,102.889241854879
2016-08-01,96.9180903679025
2016-09-01,111.342346879479
2016-10-01,100.296749699764
2016-11-01,95.9650821937267
2016-12-01,104.698149511228
2017-01-01,106.6992084092
2017-02-01,107.793747336613
2017-03-01,126.841513965831
2017-04-01,109.945634628546
2017-05-01,102.524051188678
2017-06-01,108.013274964811
2017-07-01,118.518059375767
2017-08-01,117.395110990586
2017-09-01,112.897119022715
2017-10-01,113.904879970041
2017-11-01,128.271801030489
2017-12-01,110.698226991568
2018-01-01,111.964255736773
2018-02-01,118.509794806235
2018-03-01,114.271103707434
2018-04-01,109.482818734746
2018-05-01,101.368044525368
2018-06-01,124.949444078565
2018-07-01,104.109298932063
2018-08-01,101.817430493679
2018-09-01,99.948604708222
2018-10-01,110.390371776495
2018-11-01,115.944162502098
2018-12-01,111.04998773228
2019-01-01,103.557122380196
2019-02-01,84.220095817353
2019-03-01,99.4826896008471
2019-04-01,118.502046772298
2019-05-01,101.541083949948
2019-06-01,125.323932385491
2019-07-01,113.495267242604
2019-08-01,116.507186301476
2019-09-01,116.658531231033
2019-10-01,105.762212838492
2019-11-01,104.223969834321
2019-12-01,103.077260811736
2020-01-01,103.349475070701
2020-02-01,108.260178979584
2020-03-01,97.6856622632007
2020-04-01,83.1642970596211
2020-05-01,99.459445499038
2020-06-01,110.10834334121
2020-07-01,126.474257157246
2020-08-01,136.174279110009
2020-09-01,110.784488436059
2020-10-01,117.507715750462
2020-11-01,134.265163548083
2020-12-01,124.186004468033
2021-01-01,152.684306357262
2021-02-01,138.421725487158
2021-03-01,165.954622347913
2021-04-01,138.918116194682
2021-05-01,145.302496158266
2021-06-01,145.294231588734
2021-07-01,141.591187902736
2021-08-01,134.738826689394
2021-09-01,131.017704257545
2021-10-01,122.399824377897
2021-11-01,158.165782099459
2021-12-01,126.657110758145
2022-01-01,120.478311961673
2022-02-01,129.176254858663
2022-03-01,126.177249189685
2022-04-01,134.367437596043
2022-05-01,144.343289556942
2022-06-01,140.418135564767
2022-07-01,143.377884528468
2022-08-01,138.704786993634
2022-09-01,153.823267345911
2022-10-01,136.570461911956
2022-11-01,135.94028848513
2022-12-01,128.435542814344
2023-01-01,110.918271155361
2023-02-01,124.515554178127
2023-03-01,110.279316623407
2023-04-01,134.683040845052
2023-05-01,103.937809114271
2023-06-01,147.08041167887
2023-07-01,132.479499993543
2023-08-01,129.331732072986
2023-09-01,139.705316442619
