"Date","CANLORSGPRTSTSAM"
1983-05-01,96.7716133913875
1983-06-01,97.0404628869151
1983-07-01,97.2729479203683
1983-08-01,97.4811085111945
1983-09-01,97.6815987812988
1983-10-01,97.8898434269968
1983-11-01,98.117924752559
1983-12-01,98.3714996735533
1984-01-01,98.6448472736671
1984-02-01,98.9248093375748
1984-03-01,99.192899331144
1984-04-01,99.4265554747725
1984-05-01,99.6071749889067
1984-06-01,99.7302779313678
1984-07-01,99.819042789589
1984-08-01,99.9057872131239
1984-09-01,100.015608493474
1984-10-01,100.149956541466
1984-11-01,100.296130134789
1984-12-01,100.434708420107
1985-01-01,100.545893026394
1985-02-01,100.615223266654
1985-03-01,100.641040339344
1985-04-01,100.644680030134
1985-05-01,100.655194890719
1985-06-01,100.695613618768
1985-07-01,100.768695477614
1985-08-01,100.863320731302
1985-09-01,100.95836574443
1985-10-01,101.024927996295
1985-11-01,101.035281837642
1985-12-01,100.973827265686
1986-01-01,100.851891959077
1986-02-01,100.690227548072
1986-03-01,100.505924977364
1986-04-01,100.302407764736
1986-05-01,100.075636455554
1986-06-01,99.8217353324773
1986-07-01,99.546290276725
1986-08-01,99.265124675218
1986-09-01,99.0067525665809
1986-10-01,98.8154356301423
1986-11-01,98.7329049886966
1986-12-01,98.7757789811509
1987-01-01,98.9276440848245
1987-02-01,99.1484202866393
1987-03-01,99.3979888165235
1987-04-01,99.6550101024893
1987-05-01,99.9110259360121
1987-06-01,100.164124367847
1987-07-01,100.4127388986
1987-08-01,100.65565275605
1987-09-01,100.892454208398
1987-10-01,101.124550888466
1987-11-01,101.351787390747
1987-12-01,101.569571125832
1988-01-01,101.766543292396
1988-02-01,101.927593143022
1988-03-01,102.038643764311
1988-04-01,102.094296906903
1988-05-01,102.095873971242
1988-06-01,102.053693516544
1988-07-01,101.993492771143
1988-08-01,101.945100041685
1988-09-01,101.932873411612
1988-10-01,101.965769592812
1988-11-01,102.041975214768
1988-12-01,102.150600266254
1989-01-01,102.270579577734
1989-02-01,102.378539058708
1989-03-01,102.456239838845
1989-04-01,102.499269699081
1989-05-01,102.509969628652
1989-06-01,102.493182893449
1989-07-01,102.454685377076
1989-08-01,102.401395185586
1989-09-01,102.343502091335
1989-10-01,102.298007561479
1989-11-01,102.278997468635
1989-12-01,102.287398535715
1990-01-01,102.299135307707
1990-02-01,102.279872595908
1990-03-01,102.199800989828
1990-04-01,102.050887799408
1990-05-01,101.835633579476
1990-06-01,101.560951457305
1990-07-01,101.237015830159
1990-08-01,100.873491668199
1990-09-01,100.479523647941
1990-10-01,100.066726357221
1990-11-01,99.6501697710107
1990-12-01,99.2508226030434
1991-01-01,98.8983544000976
1991-02-01,98.6203258207038
1991-03-01,98.4282845242826
1991-04-01,98.3151088998847
1991-05-01,98.2578928383175
1991-06-01,98.231461979684
1991-07-01,98.2177252708758
1991-08-01,98.2049891179891
1991-09-01,98.1862744232334
1991-10-01,98.1574304221573
1991-11-01,98.116709789652
1991-12-01,98.0648861914982
1992-01-01,98.0060206410885
1992-02-01,97.9461965316044
1992-03-01,97.8925391287341
1992-04-01,97.8520732399353
1992-05-01,97.8310496373868
1992-06-01,97.8330659368536
1992-07-01,97.8555145643657
1992-08-01,97.8937859442573
1992-09-01,97.9436862927581
1992-10-01,98.0024038043337
1992-11-01,98.0691340919121
1992-12-01,98.1447439668453
1993-01-01,98.2305239195325
1993-02-01,98.3277029368157
1993-03-01,98.4358835178222
1993-04-01,98.5502998564003
1993-05-01,98.6643855075193
1993-06-01,98.7715369561588
1993-07-01,98.8665465300866
1993-08-01,98.9483779615152
1993-09-01,99.0234542431688
1993-10-01,99.1095325843963
1993-11-01,99.2275946159587
1993-12-01,99.3926309184465
1994-01-01,99.6017575697323
1994-02-01,99.843309361525
1994-03-01,100.102374042605
1994-04-01,100.363650904987
1994-05-01,100.612937413096
1994-06-01,100.838122615839
1994-07-01,101.030704179642
1994-08-01,101.184793082485
1994-09-01,101.298116414835
1994-10-01,101.37544901384
1994-11-01,101.42174450463
1994-12-01,101.437562519478
1995-01-01,101.416479574328
1995-02-01,101.349431806997
1995-03-01,101.231447533078
1995-04-01,101.071359527395
1995-05-01,100.883530526349
1995-06-01,100.682444252956
1995-07-01,100.479171352238
1995-08-01,100.28086692612
1995-09-01,100.090272541309
1995-10-01,99.9047012261262
1995-11-01,99.7209417381715
1995-12-01,99.5395623465571
1996-01-01,99.368851010836
1996-02-01,99.220310949293
1996-03-01,99.1032737326656
1996-04-01,99.017793610826
1996-05-01,98.9599576353807
1996-06-01,98.9246500135721
1996-07-01,98.9060809522869
1996-08-01,98.900531898243
1996-09-01,98.9076427277861
1996-10-01,98.9305136014551
1996-11-01,98.9734409335817
1996-12-01,99.0382776073792
1997-01-01,99.11909633577
1997-02-01,99.2073127234241
1997-03-01,99.2953631976979
1997-04-01,99.3795683680729
1997-05-01,99.4586409774315
1997-06-01,99.5322033055632
1997-07-01,99.5994133209403
1997-08-01,99.6593137297675
1997-09-01,99.7113889751185
1997-10-01,99.7564065648389
1997-11-01,99.7927973932738
1997-12-01,99.8133427899751
1998-01-01,99.8023010520574
1998-02-01,99.744310426896
1998-03-01,99.6353181247674
1998-04-01,99.4965382661699
1998-05-01,99.3598577392324
1998-06-01,99.2554236961192
1998-07-01,99.199202617354
1998-08-01,99.1985630794794
1998-09-01,99.2542293226615
1998-10-01,99.3580867941415
1998-11-01,99.4976556047531
1998-12-01,99.656935230088
1999-01-01,99.8145467713487
1999-02-01,99.9515618517323
1999-03-01,100.0593363849
1999-04-01,100.148677636131
1999-05-01,100.238359492469
1999-06-01,100.344899356899
1999-07-01,100.472294916645
1999-08-01,100.618132785768
1999-09-01,100.77813041316
1999-10-01,100.94930754419
1999-11-01,101.128888111447
1999-12-01,101.31237732538
2000-01-01,101.49101834775
2000-02-01,101.65410910128
2000-03-01,101.791682863056
2000-04-01,101.898331802302
2000-05-01,101.969507887226
2000-06-01,102.00010556644
2000-07-01,101.98567779805
2000-08-01,101.922823030794
2000-09-01,101.812913466295
2000-10-01,101.669373051768
2000-11-01,101.508091650826
2000-12-01,101.340529460286
2001-01-01,101.168396256165
2001-02-01,100.987731413858
2001-03-01,100.793477860515
2001-04-01,100.584820371232
2001-05-01,100.365453066123
2001-06-01,100.145079414105
2001-07-01,99.941870704931
2001-08-01,99.7771964499931
2001-09-01,99.6694464161069
2001-10-01,99.6253767110757
2001-11-01,99.643641694053
2001-12-01,99.713805850044
2002-01-01,99.8109303035218
2002-02-01,99.9074261302026
2002-03-01,99.9830482535996
2002-04-01,100.035021003296
2002-05-01,100.068830997858
2002-06-01,100.090779916334
2002-07-01,100.101936006284
2002-08-01,100.099728998114
2002-09-01,100.08040259509
2002-10-01,100.042500237006
2002-11-01,99.9842520539232
2002-12-01,99.9023982509467
2003-01-01,99.7925749991643
2003-02-01,99.651670991116
2003-03-01,99.4822589103705
2003-04-01,99.299283895687
2003-05-01,99.1222502436453
2003-06-01,98.9685903319296
2003-07-01,98.8468216414606
2003-08-01,98.7605135286278
2003-09-01,98.7100148821087
2003-10-01,98.6916989214751
2003-11-01,98.7021928432571
2003-12-01,98.7403394283347
2004-01-01,98.8071478768893
2004-02-01,98.9046438714731
2004-03-01,99.0327081115877
2004-04-01,99.1837346806814
2004-05-01,99.3462891854385
2004-06-01,99.5071388446744
2004-07-01,99.6524925623035
2004-08-01,99.7695673311204
2004-09-01,99.8493196400751
2004-10-01,99.8912502657257
2004-11-01,99.9002184275048
2004-12-01,99.8860244296013
2005-01-01,99.8654356333821
2005-02-01,99.8572132130036
2005-03-01,99.8777635781065
2005-04-01,99.9360690278162
2005-05-01,100.035775546444
2005-06-01,100.174667096356
2005-07-01,100.341252266054
2005-08-01,100.520379548443
2005-09-01,100.696987162112
2005-10-01,100.859100374726
2005-11-01,100.996146989741
2005-12-01,101.098455005513
2006-01-01,101.158702493256
2006-02-01,101.171957701587
2006-03-01,101.138897056488
2006-04-01,101.072532243869
2006-05-01,100.990187586109
2006-06-01,100.908105538163
2006-07-01,100.837472470619
2006-08-01,100.786178501922
2006-09-01,100.759977993452
2006-10-01,100.762480168706
2006-11-01,100.796447378534
2006-12-01,100.863239385889
2007-01-01,100.960198492057
2007-02-01,101.08171535912
2007-03-01,101.218307581743
2007-04-01,101.354109417314
2007-05-01,101.471530990546
2007-06-01,101.556183712712
2007-07-01,101.603320325549
2007-08-01,101.613672557333
2007-09-01,101.592125627448
2007-10-01,101.549185682388
2007-11-01,101.497495347831
2007-12-01,101.45006633495
2008-01-01,101.419322554043
2008-02-01,101.415114958209
2008-03-01,101.441690723625
2008-04-01,101.49287283236
2008-05-01,101.552025712896
2008-06-01,101.590329627363
2008-07-01,101.564609538379
2008-08-01,101.428048045626
2008-09-01,101.145684568877
2008-10-01,100.717670147407
2008-11-01,100.164601251165
2008-12-01,99.523032400809
2009-01-01,98.849756076905
2009-02-01,98.2065446105994
2009-03-01,97.6478114270082
2009-04-01,97.2067368038779
2009-05-01,96.9040905894355
2009-06-01,96.7483154837216
2009-07-01,96.7253925839108
2009-08-01,96.8136857587637
2009-09-01,96.988843428555
2009-10-01,97.2205124756743
2009-11-01,97.4792993746121
2009-12-01,97.7395727919527
2010-01-01,97.9802002405205
2010-02-01,98.1862656576774
2010-03-01,98.3519946110362
2010-04-01,98.485916428441
2010-05-01,98.6029114960162
2010-06-01,98.7182651389589
2010-07-01,98.8427152797651
2010-08-01,98.9818507477248
2010-09-01,99.1346400514362
2010-10-01,99.2906731759933
2010-11-01,99.4360054917709
2010-12-01,99.5585807139924
2011-01-01,99.6542371348428
2011-02-01,99.7258149384455
2011-03-01,99.783980106725
2011-04-01,99.8495788553933
2011-05-01,99.9435468807893
2011-06-01,100.076138532028
2011-07-01,100.233907654324
2011-08-01,100.39200588054
2011-09-01,100.524508325125
2011-10-01,100.614617662301
2011-11-01,100.65280121395
2011-12-01,100.63780367062
2012-01-01,100.581199232998
2012-02-01,100.498315362541
2012-03-01,100.402066262051
2012-04-01,100.298647061152
2012-05-01,100.190448563179
2012-06-01,100.0794112007
2012-07-01,99.9706418644699
2012-08-01,99.8716459093329
2012-09-01,99.7913629112172
2012-10-01,99.7384761094296
2012-11-01,99.7200442817944
2012-12-01,99.7381329928551
2013-01-01,99.7839178361113
2013-02-01,99.8455526264128
2013-03-01,99.9139644979725
2013-04-01,99.9874582652181
2013-05-01,100.068412441318
2013-06-01,100.159564521657
2013-07-01,100.259712714541
2013-08-01,100.364335052867
2013-09-01,100.465517448876
2013-10-01,100.551523832627
2013-11-01,100.612404469116
2013-12-01,100.646665206831
2014-01-01,100.669683402672
2014-02-01,100.702888312358
2014-03-01,100.763769180747
2014-04-01,100.85518165585
2014-05-01,100.970716810224
2014-06-01,101.097833057623
2014-07-01,101.219236558368
2014-08-01,101.314741011415
2014-09-01,101.363565945706
2014-10-01,101.348528263031
2014-11-01,101.257345179094
2014-12-01,101.088490481416
2015-01-01,100.862367794552
2015-02-01,100.60797796879
2015-03-01,100.353826896432
2015-04-01,100.121085158171
2015-05-01,99.9236470724259
2015-06-01,99.7667309444889
2015-07-01,99.6429876025522
2015-08-01,99.5406419890674
2015-09-01,99.4491861402761
2015-10-01,99.3635146848801
2015-11-01,99.2806750263008
2015-12-01,99.1962247980638
2016-01-01,99.1004022223915
2016-02-01,98.985642635831
2016-03-01,98.8548337161084
2016-04-01,98.7308166958412
2016-05-01,98.6424540981992
2016-06-01,98.6103383649669
2016-07-01,98.6299978026211
2016-08-01,98.686904833782
2016-09-01,98.7675774040472
2016-10-01,98.867936773534
2016-11-01,98.9890826834783
2016-12-01,99.13160901002
2017-01-01,99.2883511553536
2017-02-01,99.4480397123741
2017-03-01,99.5978785410547
2017-04-01,99.7258722299071
2017-05-01,99.822585147008
2017-06-01,99.8844320453656
2017-07-01,99.919162382527
2017-08-01,99.9396769186079
2017-09-01,99.9597785275429
2017-10-01,99.9909707450796
2017-11-01,100.041663174945
2017-12-01,100.11560978637
2018-01-01,100.208965101998
2018-02-01,100.314295657607
2018-03-01,100.4232168352
2018-04-01,100.528205542691
2018-05-01,100.622216685072
2018-06-01,100.698629958506
2018-07-01,100.752039596341
2018-08-01,100.778228885013
2018-09-01,100.775862788362
2018-10-01,100.750198426227
2018-11-01,100.710607233986
2018-12-01,100.669867050064
2019-01-01,100.644569686385
2019-02-01,100.649271414481
2019-03-01,100.689683370193
2019-04-01,100.75380762006
2019-05-01,100.822649923427
2019-06-01,100.879305363897
2019-07-01,100.917819785453
2019-08-01,100.938444675799
2019-09-01,100.944293783981
2019-10-01,100.939394191348
2019-11-01,100.926812934962
2019-12-01,100.907680370399
2020-01-01,100.880889448945
2020-02-01,100.843808285667
2020-03-01,93.4011825014487
2020-04-01,89.3843937387549
2020-05-01,87.3437490336223
2020-06-01,89.8548054638541
2020-07-01,92.3596700146118
2020-08-01,94.854059921406
2020-09-01,95.4473182708375
2020-10-01,96.0302240418776
2020-11-01,96.6023394782255
2020-12-01,96.911564581269
2021-01-01,97.2180386088825
2021-02-01,97.521427983967
2021-03-01,97.2382402594089
2021-04-01,96.9575323971841
2021-05-01,96.6842008450716
2021-06-01,97.0310457684377
2021-07-01,97.3826949038282
2021-08-01,97.7349530793799
2021-09-01,98.220630021987
2021-10-01,98.6915257153176
2021-11-01,99.1381167071794
2021-12-01,99.2251570952553
2022-01-01,99.3413304731218
2022-02-01,99.4798594926048
2022-03-01,99.6315145602034
2022-04-01,99.78266857692
2022-05-01,99.9185617799925
2022-06-01,100.026613754914
2022-07-01,100.10083611615
2022-08-01,100.140315207497
2022-09-01,100.150088012014
2022-10-01,100.144477099981
2022-11-01,100.138338970621
2022-12-01,100.139435770202
2023-01-01,100.140867141245
2023-02-01,100.12938337546
2023-03-01,100.093656322181
2023-04-01,100.033452165773
2023-05-01,99.9539228534897
2023-06-01,99.8616563807791
2023-07-01,99.76213275808
2023-08-01,99.6592894899309
