"Date","SPASTT01CAM657N"
1992-05-01,0.964667596466751
1992-06-01,-0.00678880614416252
1992-07-01,1.64477374029578
1992-08-01,-1.17615626324991
1992-09-01,-3.0867607819167
1992-10-01,1.15953279076254
1992-11-01,-1.59736460319172
1992-12-01,2.05950353810585
1993-01-01,-1.34221176920049
1993-02-01,4.42357667744679
1993-03-01,4.36742581170384
1993-04-01,5.19009338115276
1993-05-01,2.46133303073566
1993-06-01,2.15546993313897
1993-07-01,0.0216822938858452
1993-08-01,4.29317181005386
1993-09-01,-3.55137702263415
1993-10-01,6.6388346643746
1993-11-01,-1.77016312853362
1993-12-01,3.37829917635717
1994-01-01,5.40145275985032
1994-02-01,-2.87627474011219
1994-03-01,-2.12982386343086
1994-04-01,-1.44354469907289
1994-05-01,1.3978983483005
1994-06-01,-6.96870875965214
1994-07-01,3.81889323644496
1994-08-01,4.0806705958645
1994-09-01,0.107598574548816
1994-10-01,-1.43609129617977
1994-11-01,-4.61920240466955
1994-12-01,2.93642708646339
1995-01-01,-4.65467852981173
1995-02-01,2.67157521630475
1995-03-01,4.57718052467869
1995-04-01,-0.791448461961061
1995-05-01,3.95305960784862
1995-06-01,1.76480902028483
1995-07-01,1.94161889930752
1995-08-01,-2.13107116932643
1995-09-01,0.288927756990706
1995-10-01,-1.55836414813179
1995-11-01,4.53044968110588
1995-12-01,1.12332070419934
1996-01-01,5.40761296180791
1996-02-01,-0.698611030043705
1996-03-01,0.75217077580407
1996-04-01,3.53341393690793
1996-05-01,1.94171927554225
1996-06-01,-3.85654925282098
1996-07-01,-2.27831889723973
1996-08-01,4.34719982147024
1996-09-01,2.87045804064602
1996-10-01,5.81640386538072
1996-11-01,7.46317974144554
1996-12-01,-1.48986067043731
1997-01-01,3.07995741543404
1997-02-01,0.789906998517081
1997-03-01,-4.9955828667195
1997-04-01,2.1607734409988
1997-05-01,6.78459265505812
1997-06-01,0.871497245429416
1997-07-01,6.83376464411424
1997-08-01,-3.86598387828454
1997-09-01,6.47993962300677
1997-10-01,-2.81056158676634
1997-11-01,-4.81675912989085
1997-12-01,2.86605719830855
1998-01-01,0.0113442317566836
1998-02-01,5.85489985373571
1998-03-01,6.57047101934583
1998-04-01,1.40887742276905
1998-05-01,-0.981214587364098
1998-06-01,-2.93671226306955
1998-07-01,-5.91104251590562
1998-08-01,-20.2082398581534
1998-09-01,1.5081246349926
1998-10-01,10.5833149273617
1998-11-01,2.18401876204037
1998-12-01,2.23948473092922
1999-01-01,3.75612478684663
1999-02-01,-6.19461004879963
1999-03-01,4.51629970741475
1999-04-01,6.31893406731649
1999-05-01,-2.46482386987327
1999-06-01,2.45944049811453
1999-07-01,1.01225808016183
1999-08-01,-1.55655321330371
1999-09-01,-0.187783055340776
1999-10-01,4.2901985133061
1999-11-01,3.67973958893195
1999-12-01,11.8369370602786
2000-01-01,0.485039370078716
2000-02-01,8.65083457920935
2000-03-01,4.31964032027173
2000-04-01,-4.65857921786544
2000-05-01,1.75234475987625
2000-06-01,7.06109764716133
2000-07-01,6.15190005686804
2000-08-01,3.45295618140775
2000-09-01,-1.05215389626311
2000-10-01,-6.22119730447455
2000-11-01,-9.32850463511644
2000-12-01,-1.95704015754626
2001-01-01,-0.700305898585391
2001-02-01,-2.98494792760352
2001-03-01,-9.47053080472686
2001-04-01,-0.775012399689695
2001-05-01,4.40941995549951
2001-06-01,-2.98151651262736
2001-07-01,-3.14716239145371
2001-08-01,-0.681030180623886
2001-09-01,-8.2272162263481
2001-10-01,-0.819408970643431
2001-11-01,5.27760155264377
2001-12-01,3.59134716355915
2002-01-01,1.61118060487846
2002-02-01,-1.70965137978384
2002-03-01,4.31490501026252
2002-04-01,-1.21146985316096
2002-05-01,-1.34902344504383
2002-06-01,-4.57642071852913
2002-07-01,-8.14356794489897
2002-08-01,-1.79118344666574
2002-09-01,-3.53536195805596
2002-10-01,-3.36301656204716
2002-11-01,4.94034569571751
2002-12-01,2.36527377633269
2003-01-01,1.65976548602227
2003-02-01,-2.87842639669505
2003-03-01,-2.25546270029901
2003-04-01,1.75153465183445
2003-05-01,3.75112163624757
2003-06-01,4.43846071543208
2003-07-01,1.41917234392518
2003-08-01,3.41775419555599
2003-09-01,2.66354106891643
2003-10-01,1.26999774040565
2003-11-01,2.02574688406857
2003-12-01,2.9599352354302
2004-01-01,5.15879078768727
2004-02-01,2.53642875367358
2004-03-01,-0.743153963391808
2004-04-01,0.41503889248684
2004-05-01,-4.4554787316426
2004-06-01,2.00620830984451
2004-07-01,-0.0607197664186633
2004-08-01,-1.67021476054518
2004-09-01,2.48964858905833
2004-10-01,3.54637737986321
2004-11-01,1.59123654306047
2004-12-01,2.28001325315773
2005-01-01,-0.46238485522705
2005-02-01,4.77924522493283
2005-03-01,1.67946156493709
2005-04-01,-2.2191170384803
2005-05-01,-0.0376786569933474
2005-06-01,4.10588209209092
2005-07-01,3.76139559459928
2005-08-01,3.2633014206753
2005-09-01,3.27745027884735
2005-10-01,-3.82790862216551
2005-11-01,2.41330117377312
2005-12-01,3.8395794077279
2006-01-01,4.34728452655974
2006-02-01,1.07999391988155
2006-03-01,1.7116004985442
2006-04-01,2.64965882123971
2006-05-01,-3.11133425665681
2006-06-01,-4.74972263259253
2006-07-01,2.78104515803637
2006-08-01,3.21255338241628
2006-09-01,-2.02394993570738
2006-10-01,1.44306265233389
2006-11-01,3.88709039408641
2006-12-01,3.36659869766782
2007-01-01,-0.675750396790155
2007-02-01,3.54828415441081
2007-03-01,-1.36480212867939
2007-04-01,3.86709114875015
2007-05-01,3.00906147910539
2007-06-01,-0.0142786211013528
2007-07-01,1.78429313961389
2007-08-01,-5.3987818299624
2007-09-01,3.24881146951481
2007-10-01,2.61625913561311
2007-11-01,-3.35975858527596
2007-12-01,-0.477778982819893
2008-01-01,-3.14914213705476
2008-02-01,0.786642854176186
2008-03-01,-0.925484695636005
2008-04-01,5.05369432050214
2008-05-01,5.31665616845136
2008-06-01,0.608142284925296
2008-07-01,-7.19543820577397
2008-08-01,-2.11761760332775
2008-09-01,-6.43165552641164
2008-10-01,-22.1188778377186
2008-11-01,-7.1803114136777
2008-12-01,-6.46968998342492
2009-01-01,5.13736890576583
2009-02-01,-4.98731609461654
2009-03-01,-1.60444895220265
2009-04-01,10.9319634450557
2009-05-01,8.62609035070124
2009-06-01,3.53105695146893
2009-07-01,-0.731853814345735
2009-08-01,5.03652740089235
2009-09-01,3.96940904081015
2009-10-01,0.478911443626741
2009-11-01,1.00804560058769
2009-12-01,1.60611777612845
2010-01-01,0.546515478712024
2010-02-01,-1.75123191793218
2010-03-01,4.47213666617777
2010-04-01,1.58848608727188
2010-05-01,-2.9153159170606
2010-06-01,-1.0358045214456
2010-07-01,-1.14381896838831
2010-08-01,1.5700766547988
2010-09-01,3.70996925270253
2010-10-01,3.32904161487007
2010-11-01,2.19082469821854
2010-12-01,3.43823701395525
2011-01-01,0.830799734132036
2011-02-01,3.91051693298176
2011-03-01,0.0998636394333516
2011-04-01,0.214959146996175
2011-05-01,-2.43983490452866
2011-06-01,-3.64149297908701
2011-07-01,1.28994805010776
2011-08-01,-6.67733198550178
2011-09-01,-2.06227609579574
2011-10-01,-2.01567343687381
2011-11-01,1.10230850696618
2011-12-01,-1.42389816316223
2012-01-01,3.77494275984753
2012-02-01,1.89701192808879
2012-03-01,-0.671169821425144
2012-04-01,-2.64858368327394
2012-05-01,-4.16683836194464
2012-06-01,-1.14066544550792
2012-07-01,1.12964370901714
2012-08-01,2.44505192025819
2012-09-01,3.01433193084333
2012-10-01,0.590197713381224
2012-11-01,-1.44232561229965
2012-12-01,1.10776951422242
2013-01-01,2.9327723712628
2013-02-01,0.599513847908801
2013-03-01,0.325886883484845
2013-04-01,-3.7321598812772
2013-05-01,2.33487490202582
2013-06-01,-2.89917712311691
2013-07-01,1.98822887338062
2013-08-01,1.26279441803148
2013-09-01,1.49938756851231
2013-10-01,1.86908665708642
2013-11-01,2.64786383990829
2013-12-01,-0.303446978519088
2014-01-01,2.75550843364834
2014-02-01,1.78912867327724
2014-03-01,2.236242185358
2014-04-01,1.13357630756194
2014-05-01,1.29465410808101
2014-06-01,2.25751748263701
2014-07-01,2.02205673469688
2014-08-01,0.773503539928523
2014-09-01,-0.0989527393395013
2014-10-01,-5.95599595466833
2014-11-01,2.58873810003273
2014-12-01,-3.1707764577639
2015-01-01,0.794025650135492
2015-02-01,4.78150045477542
2015-03-01,-1.57593746908084
2015-04-01,2.44806515127754
2015-05-01,-1.05024769622559
2015-06-01,-1.91989856091896
2015-07-01,-2.65848202098827
2015-08-01,-2.83398538932937
2015-09-01,-3.95232974373996
2015-10-01,2.10689861644815
2015-11-01,-2.45175157812432
2015-12-01,-2.17607170339515
2016-01-01,-5.63635435997524
2016-02-01,1.84443063614136
2016-03-01,6.02664245201839
2016-04-01,2.01254759529336
2016-05-01,1.49886266652502
2016-06-01,1.35323476447047
2016-07-01,2.74489333762508
2016-08-01,1.72339822385671
2016-09-01,-0.240042952903069
2016-10-01,0.475503899582763
2016-11-01,0.754473034675581
2016-12-01,2.96358366527412
2017-01-01,1.41758369929455
2017-02-01,1.11212907494224
2017-03-01,-0.858677350611679
2017-04-01,0.784001825298553
2017-05-01,-0.967646421191902
2017-06-01,-1.14157669060288
2017-07-01,-1.00543346907209
2017-08-01,-0.260509802110203
2017-09-01,1.08908650900869
2017-10-01,3.54377344561926
2017-11-01,1.33223525158437
2017-12-01,0.420463426667801
2018-01-01,1.0557947591635
2018-02-01,-5.15055594141257
2018-03-01,0.343966842322184
2018-04-01,-0.674144967968596
2018-05-01,3.85288818698593
2018-06-01,1.75452325799788
2018-07-01,1.05997262086042
2018-08-01,-0.54366586648954
2018-09-01,-1.2472890011955
2018-10-01,-4.1490856638816
2018-11-01,-2.06374910108698
2018-12-01,-4.42564712097199
2019-01-01,3.64293225404834
2019-02-01,5.40968798850749
2019-03-01,1.94143136848176
2019-04-01,2.216625153928
2019-05-01,-0.949331365320806
2019-06-01,0.0134187558668684
2019-07-01,1.14338191823251
2019-08-01,-1.60455405027237
2019-09-01,2.63106702880262
2019-10-01,-1.60732880031862
2019-11-01,3.18341066302361
2019-12-01,0.641203261965769
2020-01-01,1.9584349896563
2020-02-01,1.09240315451347
2020-03-01,-21.6468863517536
2020-04-01,2.31639884190961
2020-05-01,5.79306327171458
2020-06-01,3.9597830130775
2020-07-01,2.86165902713542
2020-08-01,4.02307476376689
2020-09-01,-1.9957113155105
2020-10-01,0.0496490685563668
2020-11-01,3.08828961950496
2020-12-01,4.69612269762777
2021-01-01,1.60782434583197
2021-02-01,2.51990961022921
2021-03-01,2.17681904034865
2021-04-01,2.69411284863562
2021-05-01,1.49346894382059
2021-06-01,3.41000014398168
2021-07-01,0.27468838979098
2021-08-01,1.43498980922675
2021-09-01,0.344077904947865
2021-10-01,1.14645274920159
2021-11-01,3.26945197482124
2021-12-01,-2.30662560152916
2022-01-01,0.466325671688948
2022-02-01,0.850193847999234
2022-03-01,1.90894371466968
2022-04-01,-0.124755736775565
2022-05-01,-5.59171416825004
2022-06-01,-3.16872070778476
2022-07-01,-4.14740475737085
2022-08-01,4.97446957800834
2022-09-01,-3.61940071260568
2022-10-01,-1.50489612159074
2022-11-01,5.56762064530085
2022-12-01,-0.872393054003483
2023-01-01,2.43197438320317
2023-02-01,1.54602179843252
2023-03-01,-3.30084205204095
2023-04-01,3.1075017277891
2023-05-01,-1.06058666677089
2023-06-01,-1.90906770124289
2023-07-01,2.0506766875659
2023-08-01,-0.872116540025617
2023-09-01,0.053493977822143
2023-10-01,-4.4758726917256
2023-11-01,3.59960909128302
