"Date","CANSLRTCR03GPSAM"
1970-12-01,-7.61993028831624
1971-01-01,13.1796471178382
1971-02-01,11.1708482676225
1971-03-01,4.9990466450573
1971-04-01,10.1262897234833
1971-05-01,-1.13028227075807
1971-06-01,-4.58039572435751
1971-07-01,2.1196809355833
1971-08-01,-5.85672496421236
1971-09-01,23.0778130371546
1971-10-01,-3.93194300831242
1971-11-01,-1.84095388529333
1971-12-01,-1.47816923471278
1972-01-01,-7.46993524514338
1972-02-01,-0.293676580854774
1972-03-01,9.06342044243905
1972-04-01,-5.02923304555184
1972-05-01,12.0144603097773
1972-06-01,-1.93099723178718
1972-07-01,-5.26815834767642
1972-08-01,-11.2705126528002
1972-09-01,21.2138586288804
1972-10-01,8.31677816068652
1972-11-01,-0.298194612534148
1972-12-01,0.586910274058312
1973-01-01,-3.76093258189328
1973-02-01,7.25218470448316
1973-03-01,21.3448882674831
1973-04-01,-10.624286069034
1973-05-01,-18.8744040276064
1973-06-01,9.96629952326155
1973-07-01,-7.20060794060122
1973-08-01,-1.02428481293043
1973-09-01,8.84331597222223
1973-10-01,-3.03185126109062
1973-11-01,5.435969928677
1973-12-01,-1.78804314705344
1974-01-01,5.1490481272804
1974-02-01,-3.58327333671675
1974-03-01,-5.97250615122841
1974-04-01,2.53215643389054
1974-05-01,6.76892212755691
1974-06-01,-6.79050518504423
1974-07-01,9.08163004924851
1974-08-01,3.76508842518948
1974-09-01,-10.1662627515076
1974-10-01,-12.4510640433648
1974-11-01,-4.50460779957862
1974-12-01,2.06963830106558
1975-01-01,2.57465923627756
1975-02-01,22.6734518348624
1975-03-01,-12.7803031188287
1975-04-01,-1.69480171489817
1975-05-01,2.72163543441227
1975-06-01,6.64437722231066
1975-07-01,2.22941030106993
1975-08-01,0.343182592610623
1975-09-01,-2.70938947776943
1975-10-01,7.90201944652206
1975-11-01,7.51163945979042
1975-12-01,24.7310903600864
1976-01-01,-42.9959681587925
1976-02-01,2.83520735098537
1976-03-01,13.7396390570807
1976-04-01,9.41687232695462
1976-05-01,-4.87948890542152
1976-06-01,-0.682814187637326
1976-07-01,-0.657508218852739
1976-08-01,-3.68427012947795
1976-09-01,-16.3838265072833
1976-10-01,35.5665270920568
1976-11-01,-5.05370643555228
1976-12-01,12.4940825170242
1977-01-01,-1.61962104536234
1977-02-01,-7.36276391554703
1977-03-01,0.904548791172363
1977-04-01,-4.28507732382137
1977-05-01,0.299114914065758
1977-06-01,-2.00078222396051
1977-07-01,-1.66373579775757
1977-08-01,6.21456745342245
1977-09-01,-7.40563841092815
1977-10-01,10.3668837449223
1977-11-01,-1.95480463638063
1977-12-01,-4.58938637365781
1978-01-01,-1.81114164376717
1978-02-01,5.61633379977102
1978-03-01,-4.35531466425775
1978-04-01,7.0596531879258
1978-05-01,0.976298300299946
1978-06-01,1.60288892771857
1978-07-01,-4.64337716834248
1978-08-01,-1.79629919082373
1978-09-01,19.7472972807522
1978-10-01,-19.8597223074249
1978-11-01,-5.81511061213034
1978-12-01,-0.503901170351104
1979-01-01,9.44698578663616
1979-02-01,1.71412222761256
1979-03-01,8.79184042852426
1979-04-01,-7.72049731333888
1979-05-01,4.94579120477524
1979-06-01,-0.427161926871737
1979-07-01,6.00592198829592
1979-08-01,-11.2510172212814
1979-09-01,0.765770789189985
1979-10-01,-0.201669925357523
1979-11-01,-1.58827950762104
1979-12-01,4.73406120098163
1980-01-01,-2.89184568853185
1980-02-01,7.00603225409332
1980-03-01,-7.50336512465342
1980-04-01,-10.2227639647259
1980-05-01,-4.82682183430313
1980-06-01,0.618667753580986
1980-07-01,13.4503262394931
1980-08-01,2.63842485143717
1980-09-01,-3.13591014698026
1980-10-01,3.04375152315842
1980-11-01,-0.265136427006558
1980-12-01,0.238383485391203
1981-01-01,3.91214483153623
1981-02-01,-4.4790069018405
1981-03-01,1.87912391178905
1981-04-01,-0.909919227738382
1981-05-01,-6.76218049877604
1981-06-01,-3.12121010195242
1981-07-01,0.324652992722811
1981-08-01,-2.52437302033485
1981-09-01,2.68540400630206
1981-10-01,-14.3115470498788
1981-11-01,42.0991207034372
1981-12-01,-27.3291855585432
1982-01-01,-15.9493435719594
1982-02-01,9.87658869036655
1982-03-01,-4.85482464963456
1982-04-01,4.94220875325956
1982-05-01,3.3713335907725
1982-06-01,0.428787214344867
1982-07-01,-16.316530008248
1982-08-01,18.0716604823748
1982-09-01,8.67174073164744
1982-10-01,-23.3383037368397
1982-11-01,19.3858304844984
1982-12-01,20.5085164156998
1983-01-01,-19.3139142665957
1983-02-01,-1.66881050707468
1983-03-01,16.1348067059107
1983-04-01,5.6482689115485
1983-05-01,-1.39724759058962
1983-06-01,-0.138005605588512
1983-07-01,-4.06610628294629
1983-08-01,6.78834501603896
1983-09-01,-2.02066558193222
1983-10-01,6.71643909501236
1983-11-01,7.67696113638176
1983-12-01,-2.5235307196324
1984-01-01,3.11347652537539
1984-02-01,-0.56161824706286
1984-03-01,3.02786875115861
1984-04-01,-10.926647873808
1984-05-01,11.0792393880629
1984-06-01,-0.834111271413506
1984-07-01,1.28614218473013
1984-08-01,-4.66884739338782
1984-09-01,-6.83599437825245
1984-10-01,15.7175863006252
1984-11-01,-6.38205414293264
1984-12-01,7.96627817992497
1985-01-01,5.30786302738755
1985-02-01,-2.01260082313609
1985-03-01,2.19131805641574
1985-04-01,2.07270443300901
1985-05-01,0.410225408066322
1985-06-01,4.16397884143982
1985-07-01,-5.33312690302937
1985-08-01,5.54852918729148
1985-09-01,-0.107430247812655
1985-10-01,-0.928616485527856
1985-11-01,6.17191169563176
1985-12-01,-1.98391631766256
1986-01-01,-0.5085255767302
1986-02-01,0.270180355468634
1986-03-01,-9.47004353465178
1986-04-01,-3.90373381310942
1986-05-01,3.35964496631109
1986-06-01,-0.289599033924455
1986-07-01,9.6260162601626
1986-08-01,-5.84805491054533
1986-09-01,7.99634949262294
1986-10-01,-12.9826361642623
1986-11-01,-4.52963686601848
1986-12-01,8.41860521440075
1987-01-01,-8.27869676424926
1987-02-01,7.10432421242344
1987-03-01,3.02206860482303
1987-04-01,4.1087726655704
1987-05-01,-11.1730659147285
1987-06-01,10.7585268634986
1987-07-01,-6.73426068592485
1987-08-01,3.19435298466942
1987-09-01,-4.3739644440464
1987-10-01,5.1231019586265
1987-11-01,3.34324501909949
1987-12-01,-7.48423945255671
1988-01-01,4.43680838672102
1988-02-01,-3.10844421641998
1988-03-01,3.01708260429137
1988-04-01,-3.23377247382478
1988-05-01,3.68249055993719
1988-06-01,-6.51757473158997
1988-07-01,5.12175943576058
1988-08-01,-1.87340624468748
1988-09-01,2.37231757178165
1988-10-01,-1.41590324473125
1988-11-01,-1.42708369096258
1988-12-01,7.87261708500709
1989-01-01,-14.8178442662649
1989-02-01,5.51505426611243
1989-03-01,-1.55307021745378
1989-04-01,13.841756370492
1989-05-01,-8.21411400181634
1989-06-01,-9.79896865214709
1989-07-01,-4.03024945476132
1989-08-01,8.52809079418014
1989-09-01,4.3180353868266
1989-10-01,-5.24509163469648
1989-11-01,1.20836832671071
1989-12-01,2.7656333213609
1990-01-01,-3.53243184612048
1990-02-01,-4.0790575065902
1990-03-01,6.16192138372971
1990-04-01,-7.49855844139911
1990-05-01,-4.04127485178455
1990-06-01,6.37871458189356
1990-07-01,-5.95725329695315
1990-08-01,3.40563691627522
1990-09-01,-7.53156523481864
1990-10-01,1.45069934111664
1990-11-01,-2.18766022902068
1990-12-01,-3.43788222959986
1991-01-01,17.9567217070045
1991-02-01,-4.97296191657185
1991-03-01,-6.00675339351298
1991-04-01,1.49281502261407
1991-05-01,7.15262794206822
1991-06-01,5.85920534856481
1991-07-01,-2.75377634114502
1991-08-01,-10.2122219381232
1991-09-01,9.12546987128374
1991-10-01,-16.1819391709398
1991-11-01,6.2298603651987
1991-12-01,-3.49350097448747
1992-01-01,10.1037095525153
1992-02-01,-6.51625270648592
1992-03-01,-5.49375977340453
1992-04-01,3.89466454372325
1992-05-01,-1.50247156572561
1992-06-01,1.72674161416783
1992-07-01,2.25824348843137
1992-08-01,-4.34342693745875
1992-09-01,2.44048257783636
1992-10-01,-2.82379349046016
1992-11-01,-0.377282946810801
1992-12-01,0.440542253412275
1993-01-01,-4.40456769983688
1993-02-01,-10.0199626505248
1993-03-01,13.8624490088027
1993-04-01,1.63104965430548
1993-05-01,-0.527227186987847
1993-06-01,-8.20834045727965
1993-07-01,6.64962069899756
1993-08-01,0.789101821126349
1993-09-01,-6.52331442974166
1993-10-01,4.02096428992737
1993-11-01,1.4597002835156
1993-12-01,-5.50889406955578
1994-01-01,10.4822901176152
1994-02-01,-0.994203031554479
1994-03-01,1.51709434720142
1994-04-01,0.0791343915021817
1994-05-01,-3.99616805802656
1994-06-01,-0.0934505424883158
1994-07-01,-4.58811592364765
1994-08-01,-6.39560001329301
1994-09-01,6.81483322386523
1994-10-01,3.31050987170111
1994-11-01,-2.44031915578147
1994-12-01,1.19709136478309
1995-01-01,-4.03271797044303
1995-02-01,-3.93391965771334
1995-03-01,-1.31846379526697
1995-04-01,-3.46198620936689
1995-05-01,0.0166969685726042
1995-06-01,6.59976628146388
1995-07-01,-4.8895926499504
1995-08-01,4.25364532830824
1995-09-01,3.39393513968833
1995-10-01,-6.73138938864184
1995-11-01,-2.69871888193332
1995-12-01,2.13768725803737
1996-01-01,-2.06731121365268
1996-02-01,4.37522203316942
1996-03-01,-7.39659280224996
1996-04-01,-2.10662746160096
1996-05-01,4.47781839739157
1996-06-01,5.53989899945149
1996-07-01,-2.19534050179212
1996-08-01,-0.758589097572142
1996-09-01,4.74880449031591
1996-10-01,4.75384696737348
1996-11-01,-2.75113579000504
1996-12-01,0.00692101392853684
1997-01-01,1.79933908891157
1997-02-01,3.98715137918728
1997-03-01,4.44063087358012
1997-04-01,-7.12653751056304
1997-05-01,5.25375749814652
1997-06-01,-3.38424102711875
1997-07-01,3.29069459172853
1997-08-01,1.20632679906316
1997-09-01,-4.65049928673324
1997-10-01,-0.0748055056852169
1997-11-01,1.5171931925937
1997-12-01,7.72987234321485
1998-01-01,-21.8725281411622
1998-02-01,22.8519693931193
1998-03-01,-0.575295571967428
1998-04-01,0.844823463776203
1998-05-01,3.33833873389711
1998-06-01,1.29097388990011
1998-07-01,-5.6326542939551
1998-08-01,-2.28672928901762
1998-09-01,1.65405653270448
1998-10-01,-7.69106843665422
1998-11-01,11.6810359872945
1998-12-01,-3.36609835758154
1999-01-01,0.553066934036271
1999-02-01,6.06474854854532
1999-03-01,-3.58908263836239
1999-04-01,2.95833792051334
1999-05-01,-2.75113039227667
1999-06-01,2.78811868746366
1999-07-01,2.30294324398668
1999-08-01,-0.794682201807464
1999-09-01,1.83698974598348
1999-10-01,5.56089482944716
1999-11-01,-0.911841331204301
1999-12-01,8.91112901629843
2000-01-01,-11.3631938946357
2000-02-01,2.17887893164646
2000-03-01,5.2909143020923
2000-04-01,-3.0392530487805
2000-05-01,-2.80464352391246
2000-06-01,-1.922271486547
2000-07-01,3.24547194816669
2000-08-01,5.1844139544171
2000-09-01,3.7207284166565
2000-10-01,-7.90268390571687
2000-11-01,-1.98870088575969
2000-12-01,0.490969919040645
2001-01-01,-0.762401637217889
2001-02-01,-2.47469393090027
2001-03-01,1.64549610590741
2001-04-01,4.22954085967946
2001-05-01,2.75493710028814
2001-06-01,-0.0820737295670534
2001-07-01,-0.13827092887947
2001-08-01,0.49352928273745
2001-09-01,-2.27272727272727
2001-10-01,2.70526815377314
2001-11-01,4.79232358377732
2001-12-01,1.81966745350316
2002-01-01,1.76421883956435
2002-02-01,-3.56490173989235
2002-03-01,0.412761870148744
2002-04-01,0.305067218200628
2002-05-01,0.947213773905863
2002-06-01,-1.51408765367478
2002-07-01,-0.944973750729151
2002-08-01,3.13154313232831
2002-09-01,0.208098059866265
2002-10-01,-0.462183277829131
2002-11-01,-6.74104416853248
2002-12-01,10.7981284699014
2003-01-01,-6.5103108648815
2003-02-01,6.45535114634498
2003-03-01,-7.00033399720431
2003-04-01,-7.7879755254057
2003-05-01,7.7071763433105
2003-06-01,-6.81550329458402
2003-07-01,3.41482343810632
2003-08-01,-1.3174900979779
2003-09-01,1.75475657329559
2003-10-01,-5.05307738087001
2003-11-01,0.91542520626222
2003-12-01,-3.36559295103279
2004-01-01,2.90582959641256
2004-02-01,-2.90802393817908
2004-03-01,3.93465186559349
2004-04-01,1.13283049286044
2004-05-01,-0.582131826527566
2004-06-01,-4.45955619183966
2004-07-01,0.521465497864687
2004-08-01,0.970439604668842
2004-09-01,-2.89662503321818
2004-10-01,5.7775345131667
2004-11-01,-0.718679928706947
2004-12-01,-0.295343988881163
2005-01-01,-3.4950920601731
2005-02-01,13.880320789636
2005-03-01,-5.80160135295829
2005-04-01,1.09544848867382
2005-05-01,-11.1326932682169
2005-06-01,10.244801099107
2005-07-01,3.59985272042371
2005-08-01,-3.79052982667176
2005-09-01,-3.0319821547817
2005-10-01,6.47628536681856
2005-11-01,-4.51224043264667
2005-12-01,2.59547485228419
2006-01-01,2.98352319815707
2006-02-01,-1.11027756939234
2006-03-01,-1.67308037130524
2006-04-01,-0.572326338233634
2006-05-01,-2.7341986455982
2006-06-01,2.6123408082156
2006-07-01,0.552704861258366
2006-08-01,0.217898613883656
2006-09-01,0.113622017422033
2006-10-01,-2.5360795852599
2006-11-01,5.50028752156411
2006-12-01,7.31474668192843
2007-01-01,-10.1531350788531
2007-02-01,-0.729246162978022
2007-03-01,-0.741721477178908
2007-04-01,12.6618952682836
2007-05-01,-6.60352136882709
2007-06-01,0.715629344892442
2007-07-01,-3.47422415309864
2007-08-01,3.47448121144138
2007-09-01,-3.29006206130247
2007-10-01,-3.83074120779039
2007-11-01,-2.32093944868583
2007-12-01,4.88343302059872
2008-01-01,22.4383861655076
2008-02-01,-3.79580695743074
2008-03-01,-4.80157436584688
2008-04-01,-2.13316423589094
2008-05-01,3.5079307484968
2008-06-01,0.364319248826282
2008-07-01,-6.08487388668513
2008-08-01,-2.73881627882266
2008-09-01,1.14576789664874
2008-10-01,-7.42050901235401
2008-11-01,-11.3826948037743
2008-12-01,-5.18728194325588
2009-01-01,5.32180795667569
2009-02-01,-0.299943966511754
2009-03-01,-0.0396720444326904
2009-04-01,1.85044318031486
2009-05-01,0.0422139598318032
2009-06-01,-3.15172760764077
2009-07-01,6.27733556765815
2009-08-01,0.73634915879599
2009-09-01,0.871838216879544
2009-10-01,2.58825354953836
2009-11-01,-7.7155778742456
2009-12-01,5.32845997508686
2010-01-01,-4.42400759379426
2010-02-01,8.5395636600456
2010-03-01,-6.91067276681917
2010-04-01,-8.51139256824262
2010-05-01,0.961673946738056
2010-06-01,-1.15662398381075
2010-07-01,3.29515169699429
2010-08-01,-3.68041554181048
2010-09-01,1.77215638969702
2010-10-01,3.934043331997
2010-11-01,-0.273361508016383
2010-12-01,-2.54435382157571
2011-01-01,-0.264011595803425
2011-02-01,0.821813526185575
2011-03-01,2.85547585544154
2011-04-01,2.71780840201541
2011-05-01,-13.2587262656943
2011-06-01,13.0814171223129
2011-07-01,-7.43997350554728
2011-08-01,0.0554591480759253
2011-09-01,-0.609712487483907
2011-10-01,3.29573461420836
2011-11-01,1.50821156759957
2011-12-01,1.40687998627435
2012-01-01,11.0893875475848
2012-02-01,-2.32413618840777
2012-03-01,0.305266874219383
2012-04-01,0.498746189102491
2012-05-01,-3.0747370396884
2012-06-01,2.50959017751729
2012-07-01,-12.4394847536371
2012-08-01,8.88500398235676
2012-09-01,8.09467768207244
2012-10-01,-5.84326265424218
2012-11-01,-0.427989253234913
2012-12-01,4.21756126427244
2013-01-01,-2.68395783111454
2013-02-01,0.705359547705672
2013-03-01,2.84814649139889
2013-04-01,-5.23176770754191
2013-05-01,4.39614351289858
2013-06-01,-2.78680955753697
2013-07-01,0.150856286077554
2013-08-01,3.85528833780253
2013-09-01,-0.932961217174199
2013-10-01,-1.79694058943734
2013-11-01,0.356867871126434
2013-12-01,-6.70228303363614
2014-01-01,0.997645630468986
2014-02-01,0.0213136823781702
2014-03-01,-0.642035560668732
2014-04-01,7.49911034981736
2014-05-01,0.284941704407085
2014-06-01,0.483020739966078
2014-07-01,2.59430743265535
2014-08-01,0.260136584614181
2014-09-01,-4.2584721438615
2014-10-01,1.07955148629575
2014-11-01,-1.74382705083554
2014-12-01,0.112828287999216
2015-01-01,-5.65256676016788
2015-02-01,0.121000754433765
2015-03-01,-4.28382902327855
2015-04-01,15.8069956208532
2015-05-01,-2.70489031731641
2015-06-01,-14.8067918968634
2015-07-01,7.19404869770024
2015-08-01,1.26623247466792
2015-09-01,-0.829749034225177
2015-10-01,-0.540810520031203
2015-11-01,-2.11967113566645
2015-12-01,-1.70067117003333
2016-01-01,2.98620890444197
2016-02-01,-3.13095600642358
2016-03-01,-0.0239680474489658
2016-04-01,6.27151147807851
2016-05-01,-10.0766999289464
2016-06-01,-1.08994811213649
2016-07-01,2.0302556579183
2016-08-01,-3.61228353498278
2016-09-01,1.75814491724297
2016-10-01,3.26756749699986
2016-11-01,-0.590514851656487
2016-12-01,-1.77003686452245
2017-01-01,-0.187761556503356
2017-02-01,1.13401421064991
2017-03-01,-0.798786201799538
2017-04-01,9.45937248955376
2017-05-01,-5.69131090854248
2017-06-01,-3.69903821879681
2017-07-01,2.12936246415953
2017-08-01,0.907534526881071
2017-09-01,-1.1663662197021
2017-10-01,-5.45753839301729
2017-11-01,-1.00156789328926
2017-12-01,-1.07083239572159
2018-01-01,1.05679056420335
2018-02-01,1.23119802117187
2018-03-01,-0.865789714037972
2018-04-01,-3.29955817159789
2018-05-01,4.28809043547177
2018-06-01,-0.43910039709498
2018-07-01,-6.02669646352675
2018-08-01,-2.38228018105689
2018-09-01,3.58930439194762
2018-10-01,-5.63919857248503
2018-11-01,-3.90168501239891
2018-12-01,-1.72499789494032
2019-01-01,-0.820370886183917
2019-02-01,0.743803658438191
2019-03-01,8.87345541094151
2019-04-01,-5.72748141116343
2019-05-01,-0.366119989613152
2019-06-01,-3.45458391901146
2019-07-01,-5.23982342068084
2019-08-01,-1.62659452024253
2019-09-01,-6.51431226194094
2019-10-01,0.822473423999858
2019-11-01,-0.202406203834416
2019-12-01,-5.08850054535111
2020-01-01,3.76492858965445
2020-02-01,4.75845253046756
2020-03-01,-45.3188389598546
2020-04-01,-79.1658300087901
2020-05-01,291.372893959025
2020-06-01,49.2901761348334
2020-07-01,10.5254461996121
2020-08-01,9.4917927802644
2020-09-01,-3.30043383233514
2020-10-01,-2.61106293366073
2020-11-01,1.53408193920459
2020-12-01,1.02108516208227
2021-01-01,-1.78692047501718
2021-02-01,-2.99795138275611
2021-03-01,-0.776051024678087
2021-04-01,-0.286123214930323
2021-05-01,-0.356545939273484
2021-06-01,-1.81618427133035
2021-07-01,-1.74816838917792
2021-08-01,-4.56167036932084
2021-09-01,1.07347246827392
2021-10-01,2.81800786246123
2021-11-01,-14.0976070240153
2021-12-01,9.35174703754428
2022-01-01,20.7559135216228
2022-02-01,-11.0859478786777
2022-03-01,-12.0632878813038
2022-04-01,-4.6932422508441
2022-05-01,-16.4101831630967
2022-06-01,-2.61812752265243
2022-07-01,9.37294044095094
2022-08-01,1.80438822625275
2022-09-01,-10.7692708137044
2022-10-01,12.4543392957119
2022-11-01,13.229050700991
2022-12-01,10.1303816532571
2023-01-01,3.10883917268114
2023-02-01,-9.94363747686215
2023-03-01,-20.540267613407
2023-04-01,6.40864707010405
2023-05-01,-15.9130622976489
2023-06-01,16.2529134727509
2023-07-01,-11.8134576073563
2023-08-01,-1.94492193390366
2023-09-01,26.421864656369
