"Date","OPCNRE01CAM661N"
1997-02-01,53.4909170496826
1997-03-01,53.5784635587656
1997-04-01,53.6660100678485
1997-05-01,53.7535565769315
1997-06-01,53.7535565769315
1997-07-01,53.8411030860144
1997-08-01,53.8411030860144
1997-09-01,53.8411030860144
1997-10-01,53.7535565769315
1997-11-01,54.1037426132633
1997-12-01,54.1912891223462
1998-01-01,54.2788356314292
1998-02-01,54.3663821405121
1998-03-01,54.4539286495951
1998-04-01,54.4539286495951
1998-05-01,54.541475158678
1998-06-01,54.629021667761
1998-07-01,54.716568176844
1998-08-01,54.629021667761
1998-09-01,54.629021667761
1998-10-01,54.716568176844
1998-11-01,54.716568176844
1998-12-01,54.716568176844
1999-01-01,54.716568176844
1999-02-01,54.8916611950098
1999-03-01,54.9792077040928
1999-04-01,55.0667542131758
1999-05-01,55.0667542131758
1999-06-01,55.1543007222587
1999-07-01,55.2418472313417
1999-08-01,55.4169402495076
1999-09-01,55.6795797767564
1999-10-01,55.7671262858394
1999-11-01,56.0297658130882
1999-12-01,56.2048588312541
2000-01-01,56.2048588312541
2000-02-01,56.5550448675859
2000-03-01,56.6425913766689
2000-04-01,56.7301378857518
2000-05-01,56.9052309039177
2000-06-01,56.9052309039177
2000-07-01,56.9927774130006
2000-08-01,57.2554169402495
2000-09-01,57.4305099584154
2000-10-01,57.5180564674984
2000-11-01,57.8682425038302
2000-12-01,57.8682425038302
2001-01-01,58.130882031079
2001-02-01,58.3059750492449
2001-03-01,58.4810680674108
2001-04-01,58.7437075946596
2001-05-01,58.8312541037426
2001-06-01,59.0938936309915
2001-07-01,59.3565331582403
2001-08-01,59.4440796673233
2001-09-01,59.6191726854892
2001-10-01,59.6191726854892
2001-11-01,59.881812212738
2001-12-01,59.969358721821
2002-01-01,60.2319982490698
2002-02-01,60.8448238126505
2002-03-01,61.0199168308164
2002-04-01,61.632742394397
2002-05-01,62.0704749398118
2002-06-01,62.2455679579777
2002-07-01,62.3331144670606
2002-08-01,62.7708470124754
2002-09-01,62.8583935215583
2002-10-01,63.383672576056
2002-11-01,63.9089516305537
2002-12-01,64.0840446487196
2003-01-01,64.3466841759685
2003-02-01,64.8719632304662
2003-03-01,64.8719632304662
2003-04-01,65.222149266798
2003-05-01,65.6598818122127
2003-06-01,65.8349748303786
2003-07-01,66.0976143576275
2003-08-01,66.5353469030422
2003-09-01,66.8855329393741
2003-10-01,67.2357189757058
2003-11-01,67.9360910483694
2003-12-01,68.1111840665354
2004-01-01,68.3738235937842
2004-02-01,68.724009630116
2004-03-01,68.9866491573648
2004-04-01,69.5994747209455
2004-05-01,70.2998467936091
2004-06-01,70.7375793390239
2004-07-01,70.8251258481068
2004-08-01,71.1753118844386
2004-09-01,71.4379514116874
2004-10-01,71.6130444298534
2004-11-01,71.9632304661852
2004-12-01,72.1383234843511
2005-01-01,72.313416502517
2005-02-01,72.5760560297658
2005-03-01,72.8386955570147
2005-04-01,73.1888815933465
2005-05-01,73.5390676296783
2005-06-01,73.7141606478442
2005-07-01,73.8892536660101
2005-08-01,74.1518931932589
2005-09-01,74.5896257386737
2005-10-01,75.2899978113373
2005-11-01,75.6401838476691
2005-12-01,76.2530094112497
2006-01-01,77.0409279929963
2006-02-01,77.6537535565769
2006-03-01,78.5292186474064
2006-04-01,79.5797767564018
2006-05-01,80.4552418472314
2006-06-01,81.6808929743926
2006-07-01,82.3812650470562
2006-08-01,83.6944626833005
2006-09-01,84.1321952287153
2006-10-01,84.2197417377982
2006-11-01,84.56992777413
2006-12-01,84.482381265047
2007-01-01,84.8325673013789
2007-02-01,85.2702998467936
2007-03-01,85.5329393740425
2007-04-01,86.1457649376231
2007-05-01,87.1963230466185
2007-06-01,87.6340555920332
2007-07-01,88.2468811556139
2007-08-01,88.7721602101116
2007-09-01,89.0347997373605
2007-10-01,89.0347997373605
2007-11-01,89.4725322827752
2007-12-01,89.5600787918582
2008-01-01,90.0853578463559
2008-02-01,90.3479973736047
2008-03-01,90.4355438826877
2008-04-01,90.3479973736047
2008-05-01,90.2604508645218
2008-06-01,90.2604508645218
2008-07-01,90.3479973736047
2008-08-01,90.3479973736047
2008-09-01,90.2604508645218
2008-10-01,89.6476253009411
2008-11-01,89.1223462464434
2008-12-01,88.9472532282775
2009-01-01,88.4219741737798
2009-02-01,87.6340555920332
2009-03-01,87.1963230466185
2009-04-01,86.4959509739549
2009-05-01,86.408404464872
2009-06-01,86.320857955789
2009-07-01,86.5834974830379
2009-08-01,86.7585905012038
2009-09-01,87.3714160647844
2009-10-01,87.7216021011162
2009-11-01,88.159334646531
2009-12-01,88.6846137010286
2010-01-01,89.1223462464434
2010-02-01,89.2974392646093
2010-03-01,89.822718319107
2010-04-01,89.9978113372729
2010-05-01,90.4355438826877
2010-06-01,90.6106369008536
2010-07-01,90.5230903917706
2010-08-01,90.6981834099365
2010-09-01,90.6981834099365
2010-10-01,90.6981834099365
2010-11-01,90.8732764281024
2010-12-01,90.7857299190195
2011-01-01,91.0483694462683
2011-02-01,91.3110089735172
2011-03-01,91.4861019916831
2011-04-01,91.8362880280149
2011-05-01,92.2740205734296
2011-06-01,92.6242066097614
2011-07-01,92.6242066097614
2011-08-01,92.7117531188444
2011-09-01,92.9743926460932
2011-10-01,93.1494856642591
2011-11-01,93.499671700591
2011-12-01,93.499671700591
2012-01-01,93.5872182096739
2012-02-01,93.7623112278398
2012-03-01,94.1124972641716
2012-04-01,94.3751367914204
2012-05-01,94.6377763186693
2012-06-01,94.9004158459181
2012-07-01,94.9879623550011
2012-08-01,95.163055373167
2012-09-01,95.3381483913329
2012-10-01,95.6883344276647
2012-11-01,95.7758809367476
2012-12-01,95.9509739549135
2013-01-01,96.1260669730794
2013-02-01,96.2136134821624
2013-03-01,96.3011599912454
2013-04-01,96.4762530094113
2013-05-01,96.6513460275771
2013-06-01,96.7388925366601
2013-07-01,97.001532063909
2013-08-01,97.0890785729919
2013-09-01,97.0890785729919
2013-10-01,97.1766250820749
2013-11-01,97.2641715911578
2013-12-01,97.3517181002408
2014-01-01,97.6143576274896
2014-02-01,97.9645436638214
2014-03-01,98.0520901729044
2014-04-01,98.3147297001532
2014-05-01,98.4898227183191
2014-06-01,98.664915736485
2014-07-01,98.664915736485
2014-08-01,98.9275552637339
2014-09-01,99.0151017728168
2014-10-01,99.1026482818998
2014-11-01,99.1901947909827
2014-12-01,99.2777413000657
2015-01-01,99.1901947909827
2015-02-01,99.3652878091486
2015-03-01,99.4528343182316
2015-04-01,99.5403808273145
2015-05-01,99.5403808273145
2015-06-01,99.7154738454804
2015-07-01,99.9781133727293
2015-08-01,100.240752899978
2015-09-01,100.415845918144
2015-10-01,100.678485445393
2015-11-01,100.853578463559
2015-12-01,101.028671481725
2016-01-01,101.203764499891
2016-02-01,101.553950536222
2016-03-01,101.729043554388
2016-04-01,102.07922959072
2016-05-01,103.042241190633
2016-06-01,103.129787699715
2016-07-01,103.655066754213
2016-08-01,103.917706281462
2016-09-01,104.005252790545
2016-10-01,104.44298533596
2016-11-01,104.530531845043
2016-12-01,104.618078354126
