"Date","LRINTTMACAM156N"
1996-06-01,26.2699358142347
1996-07-01,25.0039950993448
1996-08-01,25.6999441286283
1996-09-01,28.1362927797066
1996-10-01,28.2166084148122
1996-11-01,28.5128350187398
1996-12-01,28.9643112630157
1997-01-01,29.5046098195774
1997-02-01,29.236817516704
1997-03-01,29.2311350247012
1997-04-01,29.1185886160557
1997-05-01,27.2089120827952
1997-06-01,26.2764435943107
1997-07-01,25.2511175387852
1997-08-01,25.4294569842576
1997-09-01,27.5642875254658
1997-10-01,27.6563223310129
1997-11-01,28.089524889839
1997-12-01,28.7216236007951
1998-01-01,29.3860489419141
1998-02-01,29.246267877649
1998-03-01,29.2067934499183
1998-04-01,28.9119278960119
1998-05-01,27.3797338792221
1998-06-01,26.2983722159175
1998-07-01,25.1672769136219
1998-08-01,25.7652421356721
1998-09-01,27.8957645717051
1998-10-01,28.1052522531855
1998-11-01,28.3418585192916
1998-12-01,28.8452753428318
1999-01-01,29.3436326685268
1999-02-01,29.0966187731223
1999-03-01,28.9448575235312
1999-04-01,28.2512366034625
1999-05-01,26.9098458397317
1999-06-01,26.3168717228144
1999-07-01,25.0678307014165
1999-08-01,25.6456287025876
1999-09-01,27.5592635605957
1999-10-01,27.6735675717174
1999-11-01,28.1206595373014
1999-12-01,28.4601568019885
2000-01-01,29.1692532718784
2000-02-01,28.9393437470802
2000-03-01,28.7950519242517
2000-04-01,28.4995169573397
2000-05-01,26.8934938780345
2000-06-01,26.48654587249
2000-07-01,25.3465129235392
2000-08-01,25.6344985122685
2000-09-01,27.7611739251227
2000-10-01,27.827154472912
2000-11-01,28.074242042496
2000-12-01,28.4381658641344
2001-01-01,29.1373844786233
2001-02-01,28.8804188481675
2001-03-01,28.7152156088419
2001-04-01,28.4204722962418
2001-05-01,26.9495795515216
2001-06-01,26.4608360964393
2001-07-01,25.565861165412
2001-08-01,25.7760053173812
2001-09-01,28.0518165673599
2001-10-01,28.0150868321797
2001-11-01,28.3343684014408
2001-12-01,28.5269958391582
2002-01-01,28.7120943026839
2002-02-01,28.5555142963238
2002-03-01,28.1851149756861
2002-04-01,28.0401596510719
2002-05-01,26.2227847685113
2002-06-01,25.8590120335561
2002-07-01,24.5628990876825
2002-08-01,24.83068683411
2002-09-01,26.9483414454579
2002-10-01,27.160312206285
2002-11-01,27.2866090166009
2002-12-01,27.5335949674861
2003-01-01,28.0960881650486
2003-02-01,27.7077818951826
2003-03-01,27.6871506561765
2003-04-01,27.3717141348068
2003-05-01,25.8306207433985
2003-06-01,25.2363040905332
2003-07-01,24.2315042757191
2003-08-01,24.6343515402537
2003-09-01,26.7004920297642
2003-10-01,26.8464934582758
2003-11-01,27.0368339569088
2003-12-01,27.6674937965261
2004-01-01,28.1512841769758
2004-02-01,28.0746470266619
2004-03-01,27.870235016305
2004-04-01,27.5815588041786
2004-05-01,26.1695051091966
2004-06-01,25.5561957809149
2004-07-01,24.6273011406783
2004-08-01,25.0848134104969
2004-09-01,27.0118333758612
2004-10-01,26.9705345834296
2004-11-01,27.2456686270921
2004-12-01,27.6771515806883
2005-01-01,28.5035704924023
2005-02-01,28.2716157135943
2005-03-01,28.1938081575068
2005-04-01,28.109165188751
2005-05-01,26.2864551628179
2005-06-01,25.9488823441164
2005-07-01,24.7750553982761
2005-08-01,25.2084629254888
2005-09-01,27.4348185142947
2005-10-01,27.4462819656676
2005-11-01,27.8659833460213
2005-12-01,28.3369923161361
2006-01-01,28.6903345026309
2006-02-01,28.6293129747108
2006-03-01,28.3870261992014
2006-04-01,28.258680840104
2006-05-01,26.487687032419
2006-06-01,26.1680715436524
2006-07-01,25.0534466272263
2006-08-01,25.4110450402894
2006-09-01,27.3519650113217
2006-10-01,27.6036502231036
2006-11-01,27.7139297129546
2006-12-01,28.2064763554263
2007-01-01,28.5356773206865
2007-02-01,28.551912568306
2007-03-01,28.4469463294263
2007-04-01,28.1054309899945
2007-05-01,26.569100436278
2007-06-01,26.0479594189532
2007-07-01,25.1262568117277
2007-08-01,25.5757436369212
2007-09-01,27.6395493984577
2007-10-01,27.4133459811354
2007-11-01,27.4268858372116
2007-12-01,27.8748224946939
2008-01-01,28.3006924742991
2008-02-01,28.3897562499524
2008-03-01,27.9046401169163
2008-04-01,27.722155069522
2008-05-01,26.4364848549277
2008-06-01,25.7475813544415
2008-07-01,25.2173320409523
2008-08-01,25.5050562350147
2008-09-01,27.0698159240432
2008-10-01,27.1455625051871
2008-11-01,27.51562017169
2008-12-01,28.1909767189712
2009-01-01,28.7424969536504
2009-02-01,28.4985499406452
2009-03-01,28.391735400734
2009-04-01,28.2080500183671
2009-05-01,26.7180831149382
2009-06-01,26.4502478449082
2009-07-01,25.7472689122692
2009-08-01,26.3104116945107
2009-09-01,28.3480929221007
2009-10-01,28.2351365628278
2009-11-01,28.1870414830121
2009-12-01,28.7950688797297
2010-01-01,29.5311723288545
2010-02-01,29.4879301527538
2010-03-01,29.2120772374578
2010-04-01,28.7023341123569
2010-05-01,27.2788386953792
2010-06-01,26.9049761739669
2010-07-01,25.9979076723592
2010-08-01,26.1825057571053
2010-09-01,28.1538484153584
2010-10-01,28.621360649117
2010-11-01,28.5618910670266
2010-12-01,28.9727368027505
2011-01-01,29.434645023294
2011-02-01,29.3166165308975
2011-03-01,28.9650734218686
2011-04-01,28.5796741433477
2011-05-01,27.359901918572
2011-06-01,26.8560639197504
2011-07-01,26.2253777535045
2011-08-01,26.5761932814057
2011-09-01,28.2912900694586
2011-10-01,28.4916890469623
2011-11-01,28.8260718222428
2011-12-01,29.3126806685552
2012-01-01,29.933336711133
2012-02-01,29.9065015076903
2012-03-01,29.6020691249566
2012-04-01,28.8415888019048
2012-05-01,27.2632261784633
2012-06-01,27.2631715359472
2012-07-01,26.5941461099887
2012-08-01,26.6213663364914
2012-09-01,28.282944262248
2012-10-01,28.3916805873201
2012-11-01,28.7855996791015
2012-12-01,29.1822026923545
2013-01-01,29.7844802928894
2013-02-01,29.6725833190419
2013-03-01,29.5579479418022
2013-04-01,29.0570073799422
2013-05-01,27.3841661027814
2013-06-01,27.3489861259338
2013-07-01,26.7103916775624
2013-08-01,26.9087966151028
2013-09-01,28.7438483030535
2013-10-01,28.7560398452666
2013-11-01,29.0224616495473
2013-12-01,29.428242001542
2014-01-01,29.9383632328202
2014-02-01,29.8765972776526
2014-03-01,29.6780385902014
2014-04-01,29.6594457799051
2014-05-01,28.2014986337643
2014-06-01,27.8470239016361
2014-07-01,27.2395061034316
2014-08-01,27.4441237808346
2014-09-01,28.9864528304534
2014-10-01,29.1191956867722
2014-11-01,29.5905211676173
2014-12-01,29.7828385750401
2015-01-01,30.3423171158558
2015-02-01,29.9472424747058
2015-03-01,29.9812582170131
2015-04-01,29.7346975859996
2015-05-01,28.1146544860244
2015-06-01,27.8028188668713
2015-07-01,27.2236050394974
2015-08-01,27.1881727546975
2015-09-01,28.950280857817
2015-10-01,29.045406488231
2015-11-01,29.5362286604015
2015-12-01,29.9014330070921
2016-01-01,30.4346015574032
2016-02-01,29.9660288408208
2016-03-01,30.1335420505077
2016-04-01,29.9260981483019
2016-05-01,28.6337249481686
2016-06-01,28.5491430425269
2016-07-01,28.0164656723828
2016-08-01,27.9240319792865
2016-09-01,29.5342597688498
2016-10-01,29.6304951474995
2016-11-01,29.8544772788144
2016-12-01,30.1841088595956
2017-01-01,30.3456737656712
2017-02-01,30.3794867580284
2017-03-01,30.0561701661843
2017-04-01,30.0792115748683
2017-05-01,28.4668045402734
2017-06-01,28.3184935709513
2017-07-01,27.8224516058747
2017-08-01,27.8541420239018
2017-09-01,29.6058661778185
2017-10-01,29.4445160284015
2017-11-01,29.6138240294797
2017-12-01,29.9071680853079
2018-01-01,30.6038210019997
2018-02-01,30.658766685112
2018-03-01,30.3526779396006
2018-04-01,30.2872291037295
2018-05-01,29.0503131131239
2018-06-01,28.5007850346891
2018-07-01,28.1030648877458
2018-08-01,28.5379850975881
2018-09-01,30.0173004602323
2018-10-01,30.1102023934999
2018-11-01,29.9732167841486
2018-12-01,30.4423341829095
2019-01-01,30.568605431554
2019-02-01,30.4210728961292
2019-03-01,30.1906934185575
2019-04-01,29.7746560923619
2019-05-01,28.6245033681719
2019-06-01,28.3921687701325
2019-07-01,27.8550577568086
2019-08-01,27.780227591336
2019-09-01,29.6613455484651
2019-10-01,29.8776324772859
2019-11-01,30.1326740075683
2019-12-01,30.5739036984614
2020-01-01,31.1504390013946
2020-02-01,30.7271597265382
2020-03-01,32.4082849131705
2020-04-01,35.5633365778454
2020-05-01,32.6164032046385
2020-06-01,30.0617779256447
2020-07-01,29.1619951503142
2020-08-01,29.0666319286133
2020-09-01,30.1290977472964
2020-10-01,30.1958311119202
2020-11-01,30.6029638195721
2020-12-01,31.02382452062
2021-01-01,31.5490562608718
2021-02-01,31.2203695416723
2021-03-01,30.6816266739263
2021-04-01,30.889431642232
2021-05-01,29.8092925368302
2021-06-01,29.0283746699115
2021-07-01,28.5470428108653
2021-08-01,28.8003047992974
2021-09-01,30.0226418015391
2021-10-01,30.3605484253389
2021-11-01,30.2699154342202
2021-12-01,30.7876707926837
2022-01-01,31.6485110698857
2022-02-01,31.1282774536829
2022-03-01,31.1956974101226
2022-04-01,30.7726743665503
2022-05-01,29.6454299289838
2022-06-01,29.7103713955876
2022-07-01,29.2324941392315
2022-08-01,29.1457574080788
2022-09-01,30.7325407108198
2022-10-01,30.7117767154034
2022-11-01,30.8412753696609
2022-12-01,31.2830792384108
2023-01-01,31.1796405674188
2023-02-01,31.4487788288345
2023-03-01,31.2173765569744
2023-04-01,30.9723588647771
2023-05-01,29.6922846179805
2023-06-01,29.0837025819358
2023-07-01,28.9056284805092
2023-08-01,29.0796132381088
2023-09-01,30.407817847127
2023-10-01,30.18699417337
2023-11-01,30.514358035462
