"Date","CANPRCNTO01IXOBM"
1997-05-01,52.1956914487716
1997-06-01,58.1830514665119
1997-07-01,59.7170678893578
1997-08-01,59.1926847244053
1997-09-01,59.7405477325646
1997-10-01,58.0108659496618
1997-11-01,57.1655915942161
1997-12-01,53.1427117914468
1998-01-01,49.5346425519981
1998-02-01,51.1156186612576
1998-03-01,48.1336785739909
1998-04-01,51.5852155253941
1998-05-01,53.4557763675378
1998-06-01,58.2221845385232
1998-07-01,59.2239911820144
1998-08-01,58.2065313097187
1998-09-01,58.1439183945005
1998-10-01,56.3829301539886
1998-11-01,56.0307325058863
1998-12-01,52.9157399737808
1999-01-01,49.8711869712959
1999-02-01,51.6713082838191
1999-03-01,48.5250092941046
1999-04-01,52.4696229528512
1999-05-01,54.7393411295109
1999-06-01,59.8266404909896
1999-07-01,61.5719755026969
1999-08-01,60.664088232033
1999-09-01,61.8459070067765
1999-10-01,60.9145398929058
1999-11-01,61.2589109266059
1999-12-01,58.2691442249369
2000-01-01,54.5358491550518
2000-02-01,53.5027360539515
2000-03-01,53.1270585626423
2000-04-01,55.4515630401179
2000-05-01,57.6273618439504
2000-06-01,61.5641488882946
2000-07-01,64.0921453402294
2000-08-01,63.7242944633225
2000-09-01,63.9982259674022
2000-10-01,63.880826751368
2000-11-01,61.6502416467197
2000-12-01,58.8561403051075
2001-01-01,55.6707082433816
2001-02-01,54.9350064895678
2001-03-01,55.9211599042544
2001-04-01,58.2300111529255
2001-05-01,60.9849794225263
2001-06-01,65.5009359326389
2001-07-01,68.576795392733
2001-08-01,68.6550615367557
2001-09-01,69.3829366761673
2001-10-01,69.2733640745355
2001-11-01,67.1993112579326
2001-12-01,64.3191171578954
2002-01-01,54.7002080574995
2002-02-01,55.224591222452
2002-03-01,55.9133332898521
2002-04-01,62.1667981972698
2002-05-01,68.7411542951808
2002-06-01,73.9615061014981
2002-07-01,73.7814939702458
2002-08-01,72.8344736275706
2002-09-01,73.2414575764889
2002-10-01,73.9458528726936
2002-11-01,70.4160497772676
2002-12-01,64.4365163739296
2003-01-01,56.3124906243682
2003-02-01,57.0090593061706
2003-03-01,57.8621602760186
2003-04-01,63.7242944633225
2003-05-01,70.5569288365086
2003-06-01,74.7285143129211
2003-07-01,75.0180990458052
2003-08-01,74.924179672978
2003-09-01,75.7929338716305
2003-10-01,75.4798692955395
2003-11-01,72.5527155090886
2003-12-01,67.183658029128
2004-01-01,58.7230878602688
2004-02-01,59.2474710252213
2004-03-01,61.118031867365
2004-04-01,67.4810693764145
2004-05-01,74.7598207705302
2004-06-01,78.6496481284608
2004-07-01,79.4636160262974
2004-08-01,79.338390195861
2004-09-01,80.3167169961454
2004-10-01,79.1975111366201
2004-11-01,76.4268896382148
2004-12-01,70.9169530990132
2005-01-01,61.6111085747083
2005-02-01,62.6050886037972
2005-03-01,63.9043065945748
2005-04-01,71.5117757935861
2005-05-01,78.8844465605291
2005-06-01,82.8212336048734
2005-07-01,82.8994997488961
2005-08-01,83.4317095282508
2005-09-01,83.3377901554235
2005-10-01,82.0777052366573
2005-11-01,79.1505514502064
2005-12-01,73.0770986740411
2006-01-01,63.6538549337021
2006-02-01,65.3052705725821
2006-03-01,67.011472512278
2006-04-01,73.358856792523
2006-05-01,80.9193663051206
2006-06-01,84.8718065782694
2006-07-01,84.9892057943035
2006-08-01,86.0927584250243
2006-09-01,86.93803278047
2006-10-01,85.7405607769219
2006-11-01,83.3534433842281
2006-12-01,76.9434461887649
2007-01-01,67.6532548932646
2007-02-01,68.8194204392035
2007-03-01,70.7056345101518
2007-04-01,77.6321882561651
2007-05-01,86.0301455098061
2007-06-01,90.4834891047005
2007-07-01,90.4834891047005
2007-08-01,91.3757231465599
2007-09-01,91.9861990699373
2007-10-01,89.669521206864
2007-11-01,86.4449560731266
2007-12-01,79.4401361830906
2008-01-01,71.0500055438519
2008-02-01,72.2161710897908
2008-03-01,73.1866712756729
2008-04-01,79.6436281575498
2008-05-01,88.3389967584772
2008-06-01,92.3853564044534
2008-07-01,92.346223332442
2008-08-01,92.9566992558194
2008-09-01,94.1072115729538
2008-10-01,93.1054049294626
2008-11-01,88.3859564448908
2008-12-01,78.6183416708517
2009-01-01,66.9018999106462
2009-02-01,66.8471136098302
2009-03-01,67.6141218212532
2009-04-01,72.9753526868115
2009-05-01,81.2402574956138
2009-06-01,85.4353228152332
2009-07-01,85.6622946328992
2009-08-01,86.9223795516654
2009-09-01,88.362476601684
2009-10-01,87.5093756318361
2009-11-01,85.7014277049106
2009-12-01,78.1096117347039
2010-01-01,69.7116544810628
2010-02-01,71.4491628783679
2010-03-01,73.6093084533958
2010-04-01,80.3715032969613
2010-05-01,88.3076903008681
2010-06-01,93.2384573743013
2010-07-01,93.54369533599
2010-08-01,94.9055262419859
2010-09-01,95.4377360213406
2010-10-01,93.8176268400696
2010-11-01,90.4365294182869
2010-12-01,82.0620520078527
2011-01-01,72.7405542547433
2011-02-01,74.4467561944392
2011-03-01,76.121651676526
2011-04-01,81.9446527918186
2011-05-01,90.3347834310573
2011-06-01,95.962119186293
2011-07-01,97.1830710330479
2011-08-01,98.8110068287211
2011-09-01,99.5154021249258
2011-10-01,97.7935469564253
2011-11-01,94.5220221362744
2011-12-01,86.171024569047
2012-01-01,76.7790872863171
2012-02-01,79.1270716069996
2012-03-01,82.0542253934504
2012-04-01,89.387763088382
2012-05-01,98.239663977355
2012-06-01,103.201737508397
2012-07-01,103.913959419004
2012-08-01,105.338403240218
2012-09-01,107.177657624753
2012-10-01,106.559355086973
2012-11-01,102.857366474697
2012-12-01,93.7393606960469
2013-01-01,82.3438101263346
2013-02-01,84.4413427861443
2013-03-01,86.5858351323676
2013-04-01,94.169824488172
2013-05-01,103.788733588568
2013-06-01,106.246290510882
2013-07-01,108.75080711961
2013-08-01,110.050025110388
2013-09-01,110.989218838661
2013-10-01,109.64304116147
2013-11-01,105.526241985873
2013-12-01,94.7333407251358
2014-01-01,83.8699999347782
2014-02-01,86.1318914970357
2014-03-01,87.9241861951566
2014-04-01,93.7315340816446
2014-05-01,105.056645121736
2014-06-01,110.480488902513
2014-07-01,111.904932723727
2014-08-01,112.390182816668
2014-09-01,114.112037985169
2014-10-01,113.791146794675
2014-11-01,109.329976585379
2014-12-01,98.7875269855142
2015-01-01,87.2589239709633
2015-02-01,87.1884844413428
2015-03-01,86.797153721229
2015-04-01,91.4696425193872
2015-05-01,103.976572334223
2015-06-01,109.400416114999
2015-07-01,109.963932351963
2015-08-01,110.073504953595
2015-09-01,109.298670127769
2015-10-01,107.036778565512
2015-11-01,103.38174963965
2015-12-01,94.1541712593675
2016-01-01,83.0795118801484
2016-02-01,82.922979592103
2016-03-01,82.15597138068
2016-04-01,88.0102789535816
2016-05-01,97.9422526300686
2016-06-01,102.739967258663
2016-07-01,104.062665092648
2016-08-01,103.193910893995
2016-09-01,104.500955499175
2016-10-01,102.685180957847
2016-11-01,99.8206400866146
2016-12-01,91.634001421835
2017-01-01,82.2107576814959
2017-02-01,82.1246649230709
2017-03-01,81.98378586383
2017-04-01,87.6580813054793
2017-05-01,98.3101035069755
2017-06-01,107.255923768776
2017-07-01,109.736960534297
2017-08-01,109.126484610919
2017-09-01,110.582234889743
2017-10-01,109.329976585379
2017-11-01,107.036778565512
2017-12-01,98.5449019390437
2018-01-01,87.1023916829178
2018-02-01,87.5172022462383
2018-03-01,87.7128676062952
2018-04-01,92.4010096332579
2018-05-01,105.087951579346
2018-06-01,111.36489632997
2018-07-01,111.944065795738
2018-08-01,111.208364041925
2018-09-01,111.224017270729
2018-10-01,108.445569157922
2018-11-01,105.275790325
2018-12-01,97.1674178042434
2019-01-01,85.8031736921401
2019-02-01,85.4744558872446
2019-03-01,86.225810869863
2019-04-01,90.8278601384006
2019-05-01,103.647854529327
2019-06-01,111.677960906061
2019-07-01,113.587654820216
2019-08-01,112.750207079173
2019-09-01,113.665920964239
2019-10-01,110.973565609856
2019-11-01,108.938645865265
2019-12-01,101.049418547772
2020-01-01,90.2565172870346
2020-02-01,90.4600092614937
2020-03-01,86.8362867932404
2020-04-01,75.4563894523326
2020-05-01,98.5214220958369
2020-06-01,111.098791440293
2020-07-01,109.236057212551
2020-08-01,109.212577369344
2020-09-01,110.23003724164
2020-10-01,109.431722572608
2020-11-01,106.794153519042
2020-12-01,99.3980029088917
2021-01-01,88.8477266946251
2021-02-01,90.4365294182869
2021-03-01,93.2462839887036
2021-04-01,101.174644378208
2021-05-01,111.200537427522
2021-06-01,116.968752241999
2021-07-01,115.466042276762
2021-08-01,115.677360865624
2021-09-01,116.139131115358
2021-10-01,115.575614878394
2021-11-01,112.883259524011
2021-12-01,103.389576254052
2022-01-01,92.5027556204875
2022-02-01,93.6141348656105
2022-03-01,95.3907763349269
2022-04-01,100.329370022762
2022-05-01,112.405836045473
2022-06-01,118.93323245697
2022-07-01,118.197530703156
2022-08-01,118.213183931961
2022-09-01,118.221010546363
2022-10-01,117.767066911031
2022-11-01,114.636421150121
2022-12-01,104.680967630427
2023-01-01,94.7020342675267
2023-02-01,95.2420706612837
2023-03-01,96.7369540121182
2023-04-01,102.278197008929
2023-05-01,113.368509616952
2023-06-01,119.097591359418
2023-07-01,118.31492991919
2023-08-01,118.385369448811
2023-09-01,120.459422265414
