"Date","CANSLRTTO01GPSAM"
1976-06-01,2.09727479645424
1976-07-01,-0.282740222947358
1976-08-01,-0.0144437164270189
1976-09-01,0.0708598571348623
1976-10-01,1.81924413874299
1976-11-01,-1.56510096386592
1976-12-01,3.97345175556673
1977-01-01,-1.0941074532502
1977-02-01,-1.26294682751612
1977-03-01,-0.463551838347581
1977-04-01,-0.816967576017428
1977-05-01,-1.17467220661757
1977-06-01,-0.651254380787882
1977-07-01,0.165471382528398
1977-08-01,2.11597047381012
1977-09-01,-0.905457311009612
1977-10-01,0.321374138508552
1977-11-01,1.1771780811147
1977-12-01,-1.67593114854479
1978-01-01,0.271775266415094
1978-02-01,2.63885302562744
1978-03-01,-1.30754780293976
1978-04-01,0.923018166370618
1978-05-01,-0.448606939330248
1978-06-01,-0.133420450624794
1978-07-01,-2.62445773105634
1978-08-01,2.17829645114962
1978-09-01,5.12135122125102
1978-10-01,-4.03333280637434
1978-11-01,-0.41163037640888
1978-12-01,0.83221008959125
1979-01-01,-0.637780064423752
1979-02-01,0.810607948583434
1979-03-01,2.52136370390852
1979-04-01,-3.27161068514822
1979-05-01,0.724334705550547
1979-06-01,1.78866077095946
1979-07-01,-0.288697761646075
1979-08-01,0.66625708156782
1979-09-01,-1.8861541714981
1979-10-01,0.484044927491087
1979-11-01,-1.26574052137536
1979-12-01,-0.264751133451808
1980-01-01,0.598628662965597
1980-02-01,-0.322615207639561
1980-03-01,-2.41211203048209
1980-04-01,-0.0181988986158153
1980-05-01,-0.507044126220669
1980-06-01,-1.22167344247764
1980-07-01,2.84542744172514
1980-08-01,0.750595518454753
1980-09-01,0.823399928007052
1980-10-01,-0.261740220723779
1980-11-01,0.0905265445110725
1980-12-01,-0.433777599563077
1981-01-01,12.1348703335996
1981-02-01,-0.79856040400663
1981-03-01,-1.80535715835504
1981-04-01,0.661506461964696
1981-05-01,-1.19538633942086
1981-06-01,-0.959279613056561
1981-07-01,-0.531980267871737
1981-08-01,-0.940674559112902
1981-09-01,1.28039658149693
1981-10-01,-0.743078148244074
1981-11-01,1.81761022978099
1981-12-01,-1.82091239209206
1982-01-01,-2.2919912450776
1982-02-01,1.36208927550305
1982-03-01,-2.8450791097142
1982-04-01,0.393410750974061
1982-05-01,0.708842517518602
1982-06-01,-3.04774764722411
1982-07-01,0.525568340301969
1982-08-01,0.79820323431603
1982-09-01,0.483365163442557
1982-10-01,-1.01922816889747
1982-11-01,0.46730417910276
1982-12-01,1.73494753323376
1983-01-01,-0.579031866816949
1983-02-01,0.790005625934362
1983-03-01,1.32286256526526
1983-04-01,-3.64726039934544
1983-05-01,3.78481994698759
1983-06-01,2.57272915229886
1983-07-01,-0.927120527521089
1983-08-01,-0.399857610485023
1983-09-01,0.670892797965285
1983-10-01,0.651302894738917
1983-11-01,-0.027624782216016
1983-12-01,0.990144050410214
1984-01-01,0.982002268344332
1984-02-01,-0.731358693425035
1984-03-01,-1.21562094937773
1984-04-01,2.5601141674025
1984-05-01,-0.924172294948619
1984-06-01,1.65827816806421
1984-07-01,-1.20813917983053
1984-08-01,0.14870447777181
1984-09-01,0.857721806397101
1984-10-01,1.84187501037074
1984-11-01,-0.35261102290804
1984-12-01,-0.741529749793999
1985-01-01,2.29309881791064
1985-02-01,0.66779181345379
1985-03-01,2.27701601304878
1985-04-01,-0.369224737656848
1985-05-01,1.4679053424008
1985-06-01,-2.09368149499459
1985-07-01,1.36128026003195
1985-08-01,1.87617481093839
1985-09-01,-0.0799029091756905
1985-10-01,0.184495810978656
1985-11-01,2.16780102297481
1985-12-01,-0.789897318560582
1986-01-01,0.00972859001156596
1986-02-01,0.0652082419624969
1986-03-01,0.877189145823445
1986-04-01,-0.530522368470143
1986-05-01,0.820376203939677
1986-06-01,-0.351236736807614
1986-07-01,1.19567908178689
1986-08-01,1.04860323091642
1986-09-01,0.577213206829936
1986-10-01,-1.17871804602357
1986-11-01,-0.111391061581053
1986-12-01,0.390630042369558
1987-01-01,-1.01511263081804
1987-02-01,3.17324429040284
1987-03-01,-0.730271887811867
1987-04-01,2.67249524254578
1987-05-01,-0.893359437525171
1987-06-01,2.10235246909562
1987-07-01,-0.819975982247301
1987-08-01,0.795968271438212
1987-09-01,-0.25761691626218
1987-10-01,2.25594412332067
1987-11-01,-0.136457056780227
1987-12-01,0.444600163053083
1988-01-01,-0.892615255615036
1988-02-01,-1.13941535732916
1988-03-01,3.5954816197475
1988-04-01,-2.36738820313402
1988-05-01,0.972418041212052
1988-06-01,-0.374729158081465
1988-07-01,1.71434722944361
1988-08-01,-1.05628883855171
1988-09-01,0.61808659681573
1988-10-01,1.34355219875144
1988-11-01,-1.01016021198678
1988-12-01,2.11509408224619
1989-01-01,-1.01121269358043
1989-02-01,-0.997406522638179
1989-03-01,-0.28428947916155
1989-04-01,0.370374079155125
1989-05-01,-0.725899519825945
1989-06-01,-0.332255366391694
1989-07-01,-0.926217974161855
1989-08-01,0.778588050887509
1989-09-01,0.662422035820771
1989-10-01,-1.25317718460071
1989-11-01,-0.388815129045524
1989-12-01,0.548593710797529
1990-01-01,0.840017201125778
1990-02-01,-0.286544873570222
1990-03-01,1.06334103624376
1990-04-01,-1.71764600771202
1990-05-01,-1.79429164322551
1990-06-01,-0.243410129817678
1990-07-01,-0.117358260625274
1990-08-01,0.675761258812666
1990-09-01,-0.513467063276388
1990-10-01,-1.00376243376037
1990-11-01,-1.14352388818838
1990-12-01,0.958643863628414
1991-01-01,-1.92635605140622
1991-02-01,-1.55988088899406
1991-03-01,0.986951934505921
1991-04-01,1.21931866271689
1991-05-01,-0.63171235203429
1991-06-01,0.605486854821226
1991-07-01,-1.65915180030061
1991-08-01,0.964177259769691
1991-09-01,-0.304721538481774
1991-10-01,0.924220519015821
1991-11-01,-0.611594790651428
1991-12-01,-0.48307271099879
1992-01-01,0.560598392061693
1992-02-01,0.556546600850411
1992-03-01,-0.278251994240574
1992-04-01,1.08443350533992
1992-05-01,-0.62740701900301
1992-06-01,0.73386705482775
1992-07-01,-0.0505749894635428
1992-08-01,-0.0210835752924674
1992-09-01,0.974869103638611
1992-10-01,0.55194553341806
1992-11-01,-0.441506343686589
1992-12-01,0.240209811050843
1993-01-01,1.39201893288461
1993-02-01,-0.696716985115611
1993-03-01,0.224419167759227
1993-04-01,1.65226921853089
1993-05-01,-0.708364732479274
1993-06-01,-0.871047592359076
1993-07-01,1.51416994511061
1993-08-01,0.202474951701886
1993-09-01,0.147641214479258
1993-10-01,0.307566008174785
1993-11-01,0.129104395889405
1993-12-01,0.603820937447852
1994-01-01,0.871401107703561
1994-02-01,2.1656390563758
1994-03-01,2.27851896267428
1994-04-01,-1.33860960476819
1994-05-01,0.775769579929016
1994-06-01,0.33958452761171
1994-07-01,-0.728016671472939
1994-08-01,0.260346727030555
1994-09-01,0.126828628282796
1994-10-01,2.06599838389132
1994-11-01,-0.209158018615597
1994-12-01,0.924153975631066
1995-01-01,-1.39850111274584
1995-02-01,-0.516591251885376
1995-03-01,-0.480287631104444
1995-04-01,-0.0685550126772298
1995-05-01,0.126314872487305
1995-06-01,0.559543230016314
1995-07-01,0.0962531566168492
1995-08-01,1.45915605568672
1995-09-01,-0.979723973419667
1995-10-01,-0.896928503828595
1995-11-01,0.530113944655441
1995-12-01,0.509507386237898
1996-01-01,-0.183115760306303
1996-02-01,0.635356143748666
1996-03-01,-0.0903448607673583
1996-04-01,-0.859854889454869
1996-05-01,-0.370780149499403
1996-06-01,1.31149849944202
1996-07-01,-0.219229062287786
1996-08-01,0.537487473808857
1996-09-01,0.125791527194421
1996-10-01,0.90818108257742
1996-11-01,1.50405689143991
1996-12-01,-0.441776461110676
1997-01-01,0.668215395056241
1997-02-01,1.42505250602847
1997-03-01,-0.523051594463732
1997-04-01,0.335115131578944
1997-05-01,0.800667991721838
1997-06-01,0.383178757464097
1997-07-01,0.909739835669702
1997-08-01,-1.05505553716025
1997-09-01,0.909630215542824
1997-10-01,0.769281016194598
1997-11-01,0.277738995153283
1997-12-01,3.75276596802665
1998-01-01,-4.40590073423692
1998-02-01,2.26512716899213
1998-03-01,-0.279933521916685
1998-04-01,2.02403075622155
1998-05-01,-0.34068512887728
1998-06-01,-1.22621073804735
1998-07-01,0.429802232230279
1998-08-01,-0.489378917712204
1998-09-01,1.22554542159349
1998-10-01,-0.611644471972749
1998-11-01,0.840831191088269
1998-12-01,0.00724221341353719
1999-01-01,1.16011857058716
1999-02-01,1.02416279702391
1999-03-01,0.125659594771429
1999-04-01,-1.04459091573916
1999-05-01,-0.380480129687468
1999-06-01,1.48322221530892
1999-07-01,0.534343224735427
1999-08-01,1.30788247822149
1999-09-01,-0.100482966516482
1999-10-01,-0.34115138592751
1999-11-01,0.662778366914107
1999-12-01,1.17636730752349
2000-01-01,0.460326521292392
2000-02-01,-0.540041730497363
2000-03-01,1.17552960533833
2000-04-01,-0.897152692135696
2000-05-01,0.746190417584037
2000-06-01,-0.0235274954981147
2000-07-01,1.80253975724771
2000-08-01,0.417872495543441
2000-09-01,0.683521552620977
2000-10-01,-1.13879692041173
2000-11-01,-0.333121333552749
2000-12-01,0.184743902112527
2001-01-01,1.2725604432804
2001-02-01,-1.00939018758384
2001-03-01,0.374105833740617
2001-04-01,0.856528205673004
2001-05-01,0.0324779347544635
2001-06-01,-0.379078715870844
2001-07-01,0.10305782248509
2001-08-01,0.396848093413282
2001-09-01,-2.10786483371531
2001-10-01,2.36499644108996
2001-11-01,2.68994953338056
2001-12-01,1.55269848435164
2002-01-01,1.43628151956487
2002-02-01,-1.14598491864003
2002-03-01,-0.464628046638449
2002-04-01,0.386546501123936
2002-05-01,-0.775557183216493
2002-06-01,1.5526928528042
2002-07-01,-0.559909949201026
2002-08-01,0.163321568054117
2002-09-01,-0.476655156883345
2002-10-01,1.05425031321625
2002-11-01,-0.786999987560588
2002-12-01,0.641949922890785
2003-01-01,0.510367223544178
2003-02-01,1.31302781404418
2003-03-01,-0.694903227385062
2003-04-01,-0.133875405527485
2003-05-01,0.908365681952756
2003-06-01,0.443370430289381
2003-07-01,0.71729666789732
2003-08-01,-0.212286857147461
2003-09-01,-0.9857824496815
2003-10-01,0.248695368558376
2003-11-01,-0.262719102037494
2003-12-01,-1.13315718223483
2004-01-01,1.35318499577258
2004-02-01,2.21646143875566
2004-03-01,-0.123636824752729
2004-04-01,-1.48865259482622
2004-05-01,-0.0354427116896519
2004-06-01,0.00644641418212118
2004-07-01,0.354529925548712
2004-08-01,0.941002665638948
2004-09-01,1.2694877505568
2004-10-01,0.248201325834933
2004-11-01,0.749028456813327
2004-12-01,-0.970541574641483
2005-01-01,1.97581278467096
2005-02-01,1.27525874815179
2005-03-01,-1.66068495650586
2005-04-01,-0.575281454905364
2005-05-01,0.342188763765318
2005-06-01,1.72681051587303
2005-07-01,0.511992198214117
2005-08-01,-1.47660774385252
2005-09-01,-1.27408136886809
2005-10-01,1.60847880299252
2005-11-01,0.911154742913242
2005-12-01,0.465144559632738
2006-01-01,1.09544271621377
2006-02-01,0.856082375478928
2006-03-01,0.207752122039529
2006-04-01,0.802630020139789
2006-05-01,-0.608197443807843
2006-06-01,0.777462457136101
2006-07-01,1.15279692587487
2006-08-01,-0.432084444959981
2006-09-01,-0.160186398718514
2006-10-01,0.163360560093352
2006-11-01,0.562092264678476
2006-12-01,1.65368241188565
2007-01-01,-0.415954415954409
2007-02-01,-0.0257481261086057
2007-03-01,0.426384318214336
2007-04-01,1.33356129252864
2007-05-01,0.809853214104939
2007-06-01,-0.460251046025107
2007-07-01,0.0700574471066359
2007-08-01,1.4085690282834
2007-09-01,-1.35310523845029
2007-10-01,0.223945357332811
2007-11-01,1.60601066949698
2007-12-01,1.6273571939084
2008-01-01,0.600486881255074
2008-02-01,-0.852333835233391
2008-03-01,0.227796610169496
2008-04-01,0.584431396953384
2008-05-01,-0.244788164088771
2008-06-01,-0.0188760651493877
2008-07-01,-0.353318769048198
2008-08-01,-0.292318518919506
2008-09-01,0.456050817091043
2008-10-01,-0.321569475220237
2008-11-01,-2.29077994957572
2008-12-01,-2.91049331335664
2009-01-01,1.90895321921526
2009-02-01,-0.451473598609123
2009-03-01,0.32957746478874
2009-04-01,0.693489064210908
2009-05-01,0.365268793218828
2009-06-01,0.105570218085837
2009-07-01,0.258096744650747
2009-08-01,0.390300614515853
2009-09-01,1.36211983345741
2009-10-01,0.0734474034982763
2009-11-01,-2.04142655213656
2009-12-01,1.81757637983183
2010-01-01,1.04654965660089
2010-02-01,0.110583665983396
2010-03-01,2.41398819947732
2010-04-01,-1.18906689816642
2010-05-01,-0.628311280317348
2010-06-01,1.19223040857335
2010-07-01,0.140323007678048
2010-08-01,0.0290828331967331
2010-09-01,0.348892530528096
2010-10-01,-0.295000790180693
2010-11-01,1.5665451471443
2010-12-01,-0.741280203917083
2011-01-01,-0.602693779152034
2011-02-01,0.521986713065491
2011-03-01,-0.375032782585891
2011-04-01,0.476478795377358
2011-05-01,-0.759798784321937
2011-06-01,2.22028618195259
2011-07-01,-0.99176115085618
2011-08-01,-0.0469544802399878
2011-09-01,0.109611921601386
2011-10-01,0.612633280325347
2011-11-01,0.178784266984505
2011-12-01,1.79499780151566
2012-01-01,-0.94773483751302
2012-02-01,-0.282167042889388
2012-03-01,0.774296444924621
2012-04-01,-1.52648372686662
2012-05-01,0.658423412914426
2012-06-01,0.710772321083668
2012-07-01,0.0460275653974974
2012-08-01,-0.477955271565487
2012-09-01,-0.046227335764547
2012-10-01,0.136176772867417
2012-11-01,0.490082877889817
2012-12-01,-0.0791543254008733
2013-01-01,1.16781233230266
2013-02-01,-0.760293003283662
2013-03-01,0.908651276438694
2013-04-01,0.335468899762911
2013-05-01,1.85525025767365
2013-06-01,-1.07855961695092
2013-07-01,0.943113772455089
2013-08-01,0.75386820900688
2013-09-01,-0.414591664009033
2013-10-01,0.72178154407055
2013-11-01,0.215227333871409
2013-12-01,-0.431970713849909
2014-01-01,1.00004902201088
2014-02-01,0.0024268310440207
2014-03-01,-0.145606329021763
2014-04-01,1.12766422825479
2014-05-01,0.235514647569151
2014-06-01,0.748039991368764
2014-07-01,0.687751362414037
2014-08-01,-0.179626565823679
2014-09-01,0.584836861296584
2014-10-01,-0.0353099032508693
2014-11-01,0.110676776715488
2014-12-01,0.792698703925859
2015-01-01,-2.31271878646441
2015-02-01,1.07503762631693
2015-03-01,0.418350705523648
2015-04-01,0.331874029091929
2015-05-01,-0.075069791446729
2015-06-01,0.267637046601715
2015-07-01,0.578332435786355
2015-08-01,0.600614582363359
2015-09-01,0.791410191141762
2015-10-01,-0.592340894480679
2015-11-01,0.53120236500531
2015-12-01,-0.114868590332651
2016-01-01,1.58240949445696
2016-02-01,1.21360322419961
2016-03-01,-1.29524406066844
2016-04-01,0.460077510595387
2016-05-01,-0.902404909082707
2016-06-01,0.446204981104582
2016-07-01,0.324101355332952
2016-08-01,0.189766180955601
2016-09-01,1.19957608965254
2016-10-01,0.120318174728712
2016-11-01,0.970290419494824
2016-12-01,0.610522139692772
2017-01-01,1.72625306694706
2017-02-01,-0.549142906365745
2017-03-01,0.922457287629107
2017-04-01,1.23586585706011
2017-05-01,0.324269334294124
2017-06-01,0.41194862261281
2017-07-01,-0.178830657886424
2017-08-01,-0.389916958226211
2017-09-01,-0.840016080912366
2017-10-01,2.82946398088085
2017-11-01,-1.61444283046275
2017-12-01,-0.356449843921375
2018-01-01,0.279406472916612
2018-02-01,-0.848548812664905
2018-03-01,0.0915419496306438
2018-04-01,0.0638080653394666
2018-05-01,2.90779237342175
2018-06-01,-0.76837278473168
2018-07-01,-0.718121643561881
2018-08-01,0.274650397299612
2018-09-01,0.597976080956762
2018-10-01,0.101841459866146
2018-11-01,-0.861657288790145
2018-12-01,0.712071709809841
2019-01-01,-0.680003327233414
2019-02-01,-0.785159439710229
2019-03-01,0.504368378846075
2019-04-01,0.128083989501326
2019-05-01,0.522165834836205
2019-06-01,-0.112652550328556
2019-07-01,0.25479835425324
2019-08-01,0.0374976563964837
2019-09-01,-0.310280918764707
2019-10-01,-1.42254344919787
2019-11-01,0.415333432222243
2019-12-01,2.22001814843734
2020-01-01,-1.26344474493692
2020-02-01,0.198632571559992
2020-03-01,-9.41947331079671
2020-04-01,-22.8759675635827
2020-05-01,22.4684867674294
2020-06-01,20.7634146341463
2020-07-01,-0.224183547755141
2020-08-01,-0.218614630986591
2020-09-01,2.88473242179575
2020-10-01,0.794621026894862
2020-11-01,-0.0391243960171226
2020-12-01,-4.33276580755006
2021-01-01,-1.98833998158945
2021-02-01,6.43875357418656
2021-03-01,4.93940938860347
2021-04-01,-5.64306668908945
2021-05-01,-2.27736301166405
2021-06-01,3.95363446612762
2021-07-01,-0.385979960232362
2021-08-01,1.03522504892368
2021-09-01,-1.0982199926398
2021-10-01,0.983118561748466
2021-11-01,0.151268326739589
2021-12-01,-2.08938460942643
2022-01-01,2.66004786108418
2022-02-01,-0.502812668567451
2022-03-01,-0.530524522237498
2022-04-01,0.969380803145612
