"Date","CANPRCNTO01GYSAM"
2013-01-01,7.08419984243138
2013-02-01,6.49093487999775
2013-03-01,5.9106906102276
2013-04-01,5.01356958771695
2013-05-01,5.36848076436777
2013-06-01,2.63610315186246
2013-07-01,4.44755758362973
2013-08-01,4.33298799439332
2013-09-01,3.50693976553025
2013-10-01,2.85001067919691
2013-11-01,2.64322163010864
2013-12-01,1.18427505401143
2014-01-01,2.00633649716316
2014-02-01,2.14363897717234
2014-03-01,1.15417890100671
2014-04-01,0.142562346615293
2014-05-01,1.13444724074409
2014-06-01,4.17165191034539
2014-07-01,2.81729573466504
2014-08-01,2.11124091381102
2014-09-01,2.82831570382422
2014-10-01,3.7606915259517
2014-11-01,3.69453338691488
2014-12-01,4.35679619599034
2015-01-01,2.47370028395246
2015-02-01,0.728814981698914
2015-03-01,-0.0881188567873998
2015-04-01,-0.193062742140996
2015-05-01,-0.962666991617532
2015-06-01,-2.10438999489536
2015-07-01,-3.09408918778574
2015-08-01,-2.56017491562484
2015-09-01,-3.9077039944293
2015-10-01,-5.38436040002752
2015-11-01,-5.57625232838696
2015-12-01,-5.80733432496721
2016-01-01,-4.81972784802101
2016-02-01,-4.72513105781924
2016-03-01,-4.83784151853752
2016-04-01,-3.83290238962087
2016-05-01,-6.05167724388033
2016-06-01,-6.33481508518987
2016-07-01,-5.65059989021618
2016-08-01,-6.29920746224846
2016-09-01,-4.64699565867574
2016-10-01,-4.07324167107351
2016-11-01,-3.29403353612116
2016-12-01,-2.5992803837953
2017-01-01,-2.01059258519036
2017-02-01,-0.75538963441294
2017-03-01,0.660347142243822
2017-04-01,1.66470261557426
2017-05-01,2.38704118559366
2017-06-01,5.3248714362261
2017-07-01,5.5741406417742
2017-08-01,5.6889062151927
2017-09-01,5.89389469611657
2017-10-01,6.67663556553979
2017-11-01,6.4352945203135
2017-12-01,6.05627347293388
2018-01-01,5.73334149177018
2018-02-01,6.23144596115005
2018-03-01,6.34892695145894
2018-04-01,4.72780324024727
2018-05-01,6.14792174393084
2018-06-01,3.51755805886823
2018-07-01,2.27515761436471
2018-08-01,1.9720721907522
2018-09-01,0.595665279173247
2018-10-01,-0.76353136486076
2018-11-01,-1.71783954825513
2018-12-01,-1.40100108364725
2019-01-01,-1.41525205761317
2019-02-01,-2.49464066966109
2019-03-01,-2.27961397433287
2019-04-01,-2.34019680807078
2019-05-01,-1.47967273419166
2019-06-01,0.433370138946506
2019-07-01,2.08919992046033
2019-08-01,1.93134987791804
2019-09-01,2.74407051178116
2019-10-01,2.71895850284782
2019-11-01,3.99633543827504
