"Date","CANCPIFODMINMEI"
1975-06-01,25.9239130434783
1975-07-01,26.5760869565217
1975-08-01,26.820652173913
1975-09-01,26.5760869565217
1975-10-01,26.6576086956522
1975-11-01,26.820652173913
1975-12-01,26.5760869565217
1976-01-01,26.4945652173913
1976-02-01,26.3315217391304
1976-03-01,26.0869565217391
1976-04-01,25.9239130434783
1976-05-01,26.3315217391304
1976-06-01,26.4130434782609
1976-07-01,26.4945652173913
1976-08-01,26.25
1976-09-01,26.0869565217391
1976-10-01,26.0869565217391
1976-11-01,25.8423913043478
1976-12-01,25.9239130434783
1977-01-01,26.3315217391304
1977-02-01,26.9021739130435
1977-03-01,27.1467391304348
1977-04-01,27.554347826087
1977-05-01,27.9619565217391
1977-06-01,28.3695652173913
1977-07-01,28.9402173913043
1977-08-01,29.1847826086956
1977-09-01,29.2663043478261
1977-10-01,29.7554347826087
1977-11-01,30
1977-12-01,30.570652173913
1978-01-01,30.8152173913043
1978-02-01,31.0597826086956
1978-03-01,31.5489130434783
1978-04-01,32.2010869565217
1978-05-01,33.4239130434783
1978-06-01,34.1576086956522
1978-07-01,35.7065217391304
1978-08-01,35.054347826087
1978-09-01,33.9945652173913
1978-10-01,34.4021739130435
1978-11-01,34.4836956521739
1978-12-01,34.7282608695652
1979-01-01,35.5434782608696
1979-02-01,36.4402173913043
1979-03-01,37.5
1979-04-01,37.9076086956522
1979-05-01,37.9891304347826
1979-06-01,37.9891304347826
1979-07-01,38.804347826087
1979-08-01,38.3967391304348
1979-09-01,38.3967391304348
1979-10-01,38.7228260869565
1979-11-01,38.7228260869565
1979-12-01,39.2934782608696
1980-01-01,39.375
1980-02-01,40.0271739130435
1980-03-01,40.4347826086956
1980-04-01,40.4347826086956
1980-05-01,40.9239130434782
1980-06-01,42.0652173913043
1980-07-01,42.3913043478261
1980-08-01,43.125
1980-09-01,43.8586956521739
1980-10-01,44.1032608695652
1980-11-01,44.5923913043478
1980-12-01,45.1630434782609
1981-01-01,45.4076086956522
1981-02-01,46.2228260869565
1981-03-01,46.5489130434783
1981-04-01,46.9565217391304
1981-05-01,46.6304347826087
1981-06-01,47.6086956521739
1981-07-01,48.2608695652174
1981-08-01,48.2608695652174
1981-09-01,48.0978260869565
1981-10-01,48.0163043478261
1981-11-01,47.7717391304348
1981-12-01,47.2010869565217
1982-01-01,47.6902173913043
1982-02-01,48.6684782608696
1982-03-01,49.0760869565217
1982-04-01,49.4836956521739
1982-05-01,50.7065217391304
1982-06-01,51.8478260869565
1982-07-01,52.0923913043478
1982-08-01,51.3586956521739
1982-09-01,50.7880434782609
1982-10-01,50.4619565217391
1982-11-01,50.7065217391304
1982-12-01,50.2989130434782
1983-01-01,50.2989130434782
1983-02-01,50.7065217391304
1983-03-01,50.5434782608696
1983-04-01,51.1141304347826
1983-05-01,52.2554347826087
1983-06-01,52.3369565217391
1983-07-01,52.5815217391304
1983-08-01,52.5815217391304
1983-09-01,51.7663043478261
1983-10-01,52.4184782608696
1983-11-01,52.0108695652174
1983-12-01,52.1739130434783
1984-01-01,53.3967391304348
1984-02-01,54.2119565217391
1984-03-01,54.7826086956522
1984-04-01,54.8641304347826
1984-05-01,54.7010869565217
1984-06-01,55.5163043478261
1984-07-01,56.0869565217391
1984-08-01,55.5163043478261
1984-09-01,54.8641304347826
1984-10-01,54.8641304347826
1984-11-01,54.8641304347826
1984-12-01,54.7826086956522
1985-01-01,55.5163043478261
1985-02-01,56.25
1985-03-01,56.0869565217391
1985-04-01,56.9021739130435
1985-05-01,56.3315217391304
1985-06-01,56.6576086956522
1985-07-01,57.0652173913044
1985-08-01,56.4945652173913
1985-09-01,55.5978260869565
1985-10-01,55.3532608695652
1985-11-01,55.6793478260869
1985-12-01,56.6576086956522
1986-01-01,57.7173913043478
1986-02-01,57.3097826086956
1986-03-01,57.3097826086956
1986-04-01,57.9619565217391
1986-05-01,58.6141304347826
1986-06-01,58.695652173913
1986-07-01,59.429347826087
1986-08-01,59.7554347826087
1986-09-01,60.1630434782609
1986-10-01,60.3260869565217
1986-11-01,60.7336956521739
1986-12-01,60.570652173913
1987-01-01,61.304347826087
1987-02-01,61.304347826087
1987-03-01,61.1413043478261
1987-04-01,61.1413043478261
1987-05-01,61.7934782608696
1987-06-01,62.8532608695652
1987-07-01,62.9347826086956
1987-08-01,61.9565217391304
1987-09-01,61.4673913043478
1987-10-01,61.5489130434783
1987-11-01,61.7934782608696
1987-12-01,61.5489130434783
1988-01-01,62.3641304347826
1988-02-01,62.1195652173913
1988-03-01,61.7934782608696
1988-04-01,62.2010869565217
1988-05-01,62.6086956521739
1988-06-01,63.2608695652174
1988-07-01,63.8315217391304
1988-08-01,63.9945652173913
1988-09-01,63.75
1988-10-01,63.6684782608696
1988-11-01,63.179347826087
1988-12-01,62.7717391304348
1989-01-01,63.75
1989-02-01,64.320652173913
1989-03-01,64.2391304347826
1989-04-01,64.5652173913044
1989-05-01,65.054347826087
1989-06-01,65.5434782608696
1989-07-01,66.1141304347826
1989-08-01,65.5434782608696
1989-09-01,65.054347826087
1989-10-01,65.2173913043478
1989-11-01,65.1358695652174
1989-12-01,64.5652173913044
1990-01-01,66.6847826086956
1990-02-01,67.4184782608696
1990-03-01,67.5815217391304
1990-04-01,66.7663043478261
1990-05-01,66.8478260869565
1990-06-01,68.1521739130435
1990-07-01,68.5597826086956
1990-08-01,67.5815217391304
1990-09-01,67.3369565217391
1990-10-01,67.6630434782609
1990-11-01,67.7445652173913
1990-12-01,67.1739130434783
1991-01-01,69.1304347826087
1991-02-01,69.0489130434783
1991-03-01,69.2119565217391
1991-04-01,69.6195652173913
1991-05-01,69.6195652173913
1991-06-01,71.4945652173913
1991-07-01,70.8423913043478
1991-08-01,69.6195652173913
1991-09-01,68.2336956521739
1991-10-01,67.2554347826087
1991-11-01,67.4184782608696
1991-12-01,66.6032608695652
1992-01-01,67.3369565217391
1992-02-01,67.4184782608696
1992-03-01,67.9076086956522
1992-04-01,68.2336956521739
1992-05-01,67.9891304347826
1992-06-01,68.7228260869565
1992-07-01,68.5597826086956
1992-08-01,68.3967391304348
1992-09-01,67.9076086956522
1992-10-01,67.6630434782609
1992-11-01,67.9076086956522
1992-12-01,68.2336956521739
1993-01-01,68.9673913043478
1993-02-01,69.4565217391304
1993-03-01,69.0489130434783
1993-04-01,68.804347826087
1993-05-01,69.7010869565217
1993-06-01,69.7826086956522
1993-07-01,69.7010869565217
1993-08-01,69.2119565217391
1993-09-01,68.804347826087
1993-10-01,68.804347826087
1993-11-01,69.2119565217391
1993-12-01,69.6195652173913
1994-01-01,69.945652173913
1994-02-01,69.4565217391304
1994-03-01,68.7228260869565
1994-04-01,69.1304347826087
1994-05-01,69.1304347826087
1994-06-01,69.4565217391304
1994-07-01,69.945652173913
1994-08-01,69.6195652173913
1994-09-01,68.804347826087
1994-10-01,69.0489130434783
1994-11-01,69.2119565217391
1994-12-01,69.4565217391304
1995-01-01,70.9239130434782
1995-02-01,71.4130434782609
1995-03-01,71.25
1995-04-01,72.3913043478261
1995-05-01,71.6576086956522
1995-06-01,71.820652173913
1995-07-01,71.7391304347826
1995-08-01,70.7608695652174
1995-09-01,70.4347826086956
1995-10-01,70.4347826086956
1995-11-01,70.4347826086956
1995-12-01,70.8423913043478
1996-01-01,71.25
1996-02-01,71.25
1996-03-01,71.4945652173913
1996-04-01,72.3913043478261
1996-05-01,71.9021739130435
1996-06-01,72.4728260869565
1996-07-01,72.2282608695652
1996-08-01,71.9021739130435
1996-09-01,71.5760869565217
1996-10-01,72.1467391304348
1996-11-01,72.7989130434782
1996-12-01,72.554347826087
1997-01-01,73.0434782608696
1997-02-01,73.2065217391304
1997-03-01,73.125
1997-04-01,72.8804347826087
1997-05-01,73.2065217391304
1997-06-01,73.4510869565217
1997-07-01,73.8586956521739
1997-08-01,73.2065217391304
1997-09-01,72.3097826086956
1997-10-01,72.4728260869565
1997-11-01,73.2880434782609
1997-12-01,73.2065217391304
1998-01-01,74.8369565217391
1998-02-01,74.0217391304348
1998-03-01,74.2663043478261
1998-04-01,74.0217391304348
1998-05-01,74.429347826087
1998-06-01,75.1630434782609
1998-07-01,74.7554347826087
1998-08-01,74.1032608695652
1998-09-01,73.2065217391304
1998-10-01,73.2880434782609
1998-11-01,74.5108695652174
1998-12-01,74.429347826087
1999-01-01,75.6521739130434
1999-02-01,75.0815217391304
1999-03-01,75.1630434782609
1999-04-01,75.3260869565217
1999-05-01,75.4891304347826
1999-06-01,75.8152173913044
1999-07-01,75.570652173913
1999-08-01,74.6739130434782
1999-09-01,74.0217391304348
1999-10-01,74.1032608695652
1999-11-01,74.5923913043478
1999-12-01,74.9184782608696
2000-01-01,74.7554347826087
2000-02-01,74.5108695652174
2000-03-01,74.9184782608696
2000-04-01,75.0815217391304
2000-05-01,75.8152173913044
2000-06-01,76.4673913043478
2000-07-01,76.9565217391304
2000-08-01,76.5489130434783
2000-09-01,75.6521739130434
2000-10-01,75.4076086956522
2000-11-01,76.304347826087
2000-12-01,77.6086956521739
2001-01-01,77.6902173913044
2001-02-01,78.5054347826087
2001-03-01,79.320652173913
2001-04-01,79.6467391304348
2001-05-01,80.4619565217391
2001-06-01,80.5434782608696
2001-07-01,80.7880434782609
2001-08-01,79.8097826086956
2001-09-01,78.9945652173913
2001-10-01,78.75
2001-11-01,79.2391304347826
2001-12-01,80.3804347826087
2002-01-01,81.5217391304348
2002-02-01,82.0923913043478
2002-03-01,81.8478260869565
2002-04-01,82.2554347826087
2002-05-01,81.7663043478261
2002-06-01,82.0923913043478
2002-07-01,82.0108695652174
2002-08-01,81.2771739130435
2002-09-01,80.2173913043478
2002-10-01,79.6467391304348
2002-11-01,81.4402173913044
2002-12-01,82.0923913043478
2003-01-01,82.9891304347826
2003-02-01,82.7445652173913
2003-03-01,82.9076086956522
2003-04-01,82.9076086956522
2003-05-01,83.2336956521739
2003-06-01,83.4782608695652
2003-07-01,83.3967391304348
2003-08-01,82.3369565217391
2003-09-01,81.5217391304348
2003-10-01,81.195652173913
2003-11-01,82.3369565217391
2003-12-01,83.3152173913044
2004-01-01,83.3152173913044
2004-02-01,83.070652173913
2004-03-01,83.2336956521739
2004-04-01,82.9076086956522
2004-05-01,83.8043478260869
2004-06-01,84.945652173913
2004-07-01,84.7826086956522
2004-08-01,84.4565217391304
2004-09-01,83.8043478260869
2004-10-01,84.2934782608696
2004-11-01,85.4347826086956
2004-12-01,85.9239130434782
2005-01-01,85.4347826086956
2005-02-01,85.1086956521739
2005-03-01,85.5978260869565
2005-04-01,86.5760869565217
2005-05-01,86.7391304347826
2005-06-01,86.9836956521739
2005-07-01,86.6576086956522
2005-08-01,86.4130434782609
2005-09-01,85.1902173913043
2005-10-01,85.5163043478261
2005-11-01,86.0869565217391
2005-12-01,86.820652173913
2006-01-01,87.8804347826087
2006-02-01,87.554347826087
2006-03-01,87.3913043478261
2006-04-01,87.1467391304348
2006-05-01,87.7989130434782
2006-06-01,88.2065217391304
2006-07-01,88.4510869565217
2006-08-01,88.3695652173913
2006-09-01,87.8804347826087
2006-10-01,88.2065217391304
2006-11-01,88.9402173913043
2006-12-01,88.7771739130435
2007-01-01,89.8369565217391
2007-02-01,91.7119565217391
2007-03-01,91.2228260869565
2007-04-01,91.0597826086956
2007-05-01,91.304347826087
2007-06-01,91.2228260869565
2007-07-01,90.8152173913044
2007-08-01,90.1630434782608
2007-09-01,89.0217391304348
2007-10-01,88.7771739130435
2007-11-01,89.5108695652174
2007-12-01,89.7554347826087
2008-01-01,90.8152173913044
2008-02-01,91.1413043478261
2008-03-01,90.9782608695652
2008-04-01,91.875
2008-05-01,93.0163043478261
2008-06-01,93.9945652173913
2008-07-01,94.7282608695652
2008-08-01,94.8913043478261
2008-09-01,94.9728260869565
2008-10-01,95.2173913043478
2008-11-01,97.5815217391304
2008-12-01,97.8260869565217
2009-01-01,98.6413043478261
2009-02-01,99.2934782608696
2009-03-01,99.6195652173913
2009-04-01,99.5380434782608
2009-05-01,99.8641304347826
2009-06-01,100.027173913043
2009-07-01,100.027173913043
2009-08-01,99.0489130434782
2009-09-01,97.5815217391304
2009-10-01,97.2554347826087
2009-11-01,98.8043478260869
2009-12-01,99.0489130434782
2010-01-01,99.5380434782608
2010-02-01,99.8641304347826
2010-03-01,100.353260869565
2010-04-01,99.945652173913
2010-05-01,100.108695652174
2010-06-01,100.108695652174
2010-07-01,100.597826086956
2010-08-01,100.271739130435
2010-09-01,99.7010869565217
2010-10-01,99.2934782608696
2010-11-01,99.7826086956522
2010-12-01,100.434782608696
2011-01-01,101.413043478261
2011-02-01,101.820652173913
2011-03-01,104.021739130435
2011-04-01,103.614130434783
2011-05-01,104.347826086957
2011-06-01,104.91847826087
2011-07-01,105.733695652174
2011-08-01,105.326086956522
2011-09-01,104.510869565217
2011-10-01,104.184782608696
2011-11-01,105.489130434783
2011-12-01,105.489130434783
2012-01-01,106.385869565217
2012-02-01,106.630434782609
2012-03-01,106.059782608696
2012-04-01,106.059782608696
2012-05-01,106.95652173913
2012-06-01,106.79347826087
2012-07-01,107.771739130435
2012-08-01,107.690217391304
2012-09-01,105.978260869565
2012-10-01,106.141304347826
2012-11-01,107.038043478261
2012-12-01,106.79347826087
2013-01-01,107.038043478261
2013-02-01,108.505434782609
2013-03-01,107.853260869565
2013-04-01,107.853260869565
2013-05-01,108.342391304348
2013-06-01,108.179347826087
2013-07-01,108.260869565217
2013-08-01,108.423913043478
2013-09-01,107.119565217391
2013-10-01,106.875
2013-11-01,108.179347826087
2013-12-01,107.608695652174
2014-01-01,108.097826086956
2014-02-01,109.565217391304
2014-03-01,109.728260869565
2014-04-01,109.728260869565
2014-05-01,111.032608695652
2014-06-01,111.684782608696
2014-07-01,111.684782608696
2014-08-01,110.869565217391
2014-09-01,110.298913043478
2014-10-01,110.135869565217
2014-11-01,111.766304347826
2014-12-01,112.173913043478
2015-01-01,113.885869565217
2015-02-01,114.29347826087
2015-03-01,114.29347826087
2015-04-01,114.130434782609
2015-05-01,115.597826086957
2015-06-01,115.679347826087
2015-07-01,115.597826086957
2015-08-01,115.271739130435
2015-09-01,114.619565217391
2015-10-01,115.190217391304
2015-11-01,115.923913043478
2015-12-01,116.739130434783
2016-01-01,119.103260869565
2016-02-01,119.347826086957
2016-03-01,118.858695652174
2016-04-01,117.880434782609
2016-05-01,117.228260869565
2016-06-01,116.657608695652
2016-07-01,116.902173913043
2016-08-01,115.760869565217
2016-09-01,113.559782608696
2016-10-01,112.826086956522
2016-11-01,113.641304347826
2016-12-01,113.478260869565
2017-01-01,114.375
2017-02-01,114.45652173913
2017-03-01,114.619565217391
2017-04-01,114.864130434783
2017-05-01,115.842391304348
2017-06-01,116.25
2017-07-01,116.739130434783
2017-08-01,116.086956521739
2017-09-01,114.538043478261
2017-10-01,113.478260869565
2017-11-01,114.701086956522
2017-12-01,115.190217391304
2018-01-01,116.25
2018-02-01,116.005434782609
2018-03-01,115.190217391304
2018-04-01,115.679347826087
2018-05-01,115.271739130435
