"Date","CANCPGRSE01IXOBM"
1968-07-01,12.3923006416132
1968-08-01,12.3923006416132
1968-09-01,12.4656278643446
1968-10-01,12.5389550870761
1968-11-01,12.6122823098075
1968-12-01,12.6122823098075
1969-01-01,12.685609532539
1969-02-01,12.7589367552704
1969-03-01,12.9055912007333
1969-04-01,13.0522456461962
1969-05-01,13.1255728689276
1969-06-01,13.198900091659
1969-07-01,13.2722273143905
1969-08-01,13.2722273143905
1969-09-01,13.3455545371219
1969-10-01,13.4188817598533
1969-11-01,13.4188817598533
1969-12-01,13.4922089825848
1970-01-01,13.5655362053162
1970-02-01,13.6388634280477
1970-03-01,13.7121906507791
1970-04-01,13.7855178735105
1970-05-01,13.9321723189734
1970-06-01,13.9321723189734
1970-07-01,13.9321723189734
1970-08-01,14.0054995417049
1970-09-01,14.0054995417049
1970-10-01,14.1521539871677
1970-11-01,14.1521539871677
1970-12-01,14.2254812098992
1971-01-01,14.2988084326306
1971-02-01,14.372135655362
1971-03-01,14.372135655362
1971-04-01,14.5187901008249
1971-05-01,14.5187901008249
1971-06-01,14.5187901008249
1971-07-01,14.5921173235564
1971-08-01,14.6654445462878
1971-09-01,14.7387717690192
1971-10-01,14.8854262144821
1971-11-01,14.9587534372136
1971-12-01,14.9587534372136
1972-01-01,15.032080659945
1972-02-01,15.032080659945
1972-03-01,15.1054078826764
1972-04-01,15.1787351054079
1972-05-01,15.2520623281393
1972-06-01,15.3253895508708
1972-07-01,15.3987167736022
1972-08-01,15.5453712190651
1972-09-01,15.5453712190651
1972-10-01,15.5453712190651
1972-11-01,15.7653528872594
1972-12-01,15.7653528872594
1973-01-01,15.9120073327223
1973-02-01,15.9120073327223
1973-03-01,15.9853345554537
1973-04-01,16.1319890009166
1973-05-01,16.205316223648
1973-06-01,16.205316223648
1973-07-01,16.3519706691109
1973-08-01,16.4986251145738
1973-09-01,16.5719523373052
1973-10-01,16.6452795600367
1973-11-01,16.6452795600367
1973-12-01,16.7919340054995
1974-01-01,16.865261228231
1974-02-01,17.0119156736939
1974-03-01,17.0852428964253
1974-04-01,17.2318973418882
1974-05-01,17.378551787351
1974-06-01,17.5252062328139
1974-07-01,17.7451879010082
1974-08-01,17.8918423464711
1974-09-01,17.9651695692026
1974-10-01,18.1118240146654
1974-11-01,18.2584784601283
1974-12-01,18.4051329055912
1975-01-01,18.4784601283226
1975-02-01,18.7717690192484
1975-03-01,18.8450962419798
1975-04-01,19.0650779101742
1975-05-01,19.1384051329056
1975-06-01,19.3583868010999
1975-07-01,19.4317140238313
1975-08-01,19.7983501374885
1975-09-01,19.9450045829514
1975-10-01,20.3116406966086
1975-11-01,20.4582951420715
1975-12-01,20.6049495875344
1976-01-01,20.8249312557287
1976-02-01,21.044912923923
1976-03-01,21.2648945921173
1976-04-01,21.4115490375802
1976-05-01,21.5582034830431
1976-06-01,21.704857928506
1976-07-01,21.9248395967003
1976-08-01,22.218148487626
1976-09-01,22.2914757103575
1976-10-01,22.6581118240147
1976-11-01,22.8047662694775
1976-12-01,22.9514207149404
1977-01-01,23.0247479376719
1977-02-01,23.2447296058662
1977-03-01,23.3913840513291
1977-04-01,23.5380384967919
1977-05-01,23.6113657195234
1977-06-01,23.7580201649862
1977-07-01,23.9046746104491
1977-08-01,24.051329055912
1977-09-01,24.1246562786434
1977-10-01,24.4179651695692
1977-11-01,24.5646196150321
1977-12-01,24.5646196150321
1978-01-01,24.7846012832264
1978-02-01,24.9312557286893
1978-03-01,25.0779101741522
1978-04-01,25.1512373968836
1978-05-01,25.224564619615
1978-06-01,25.2978918423465
1978-07-01,25.5178735105408
1978-08-01,25.6645279560037
1978-09-01,25.8111824014665
1978-10-01,25.9578368469294
1978-11-01,26.1778185151237
1978-12-01,26.2511457378552
1979-01-01,26.3244729605866
1979-02-01,26.4711274060495
1979-03-01,26.6177818515124
1979-04-01,26.7644362969752
1979-05-01,27.057745187901
1979-06-01,27.2043996333639
1979-07-01,27.3510540788268
1979-08-01,27.4977085242896
1979-09-01,27.717690192484
1979-10-01,27.8643446379468
1979-11-01,28.0843263061412
1979-12-01,28.230980751604
1980-01-01,28.3776351970669
1980-02-01,28.5242896425298
1980-03-01,28.7442713107241
1980-04-01,28.9642529789184
1980-05-01,29.1109074243813
1980-06-01,29.4042163153071
1980-07-01,29.6241979835014
1980-08-01,29.8441796516957
1980-09-01,30.06416131989
1980-10-01,30.3574702108158
1980-11-01,30.4307974335472
1980-12-01,30.6507791017415
1981-01-01,31.0907424381301
1981-02-01,31.4573785517873
1981-03-01,31.6773602199817
1981-04-01,32.0439963336389
1981-05-01,32.2639780018332
1981-06-01,32.7039413382218
1981-07-01,32.9972502291476
1981-08-01,33.3638863428048
1981-09-01,33.5838680109991
1981-10-01,34.1704857928506
1981-11-01,34.5371219065078
1981-12-01,34.8304307974335
1982-01-01,35.3437213565536
1982-02-01,35.7836846929422
1982-03-01,36.076993583868
1982-04-01,36.3703024747938
1982-05-01,36.6636113657195
1982-06-01,37.0302474793767
1982-07-01,37.3968835930339
1982-08-01,37.7635197066911
1982-09-01,37.8368469294225
1982-10-01,38.3501374885426
1982-11-01,38.6434463794684
1982-12-01,38.7167736021998
1983-01-01,38.7167736021998
1983-02-01,38.8634280476627
1983-03-01,39.0100824931256
1983-04-01,39.083409715857
1983-05-01,39.2300641613199
1983-06-01,39.4500458295142
1983-07-01,39.6700274977085
1983-08-01,39.8900091659028
1983-09-01,39.9633363886343
1983-10-01,40.1833180568286
1983-11-01,40.25664527956
1983-12-01,40.3299725022915
1984-01-01,40.3299725022915
1984-02-01,40.4766269477544
1984-03-01,40.5499541704858
1984-04-01,40.6232813932172
1984-05-01,40.8432630614115
1984-06-01,40.9899175068744
1984-07-01,41.2098991750687
1984-08-01,41.3565536205316
1984-09-01,41.5765352887259
1984-10-01,41.5765352887259
1984-11-01,41.5765352887259
1984-12-01,41.6498625114574
1985-01-01,41.7231897341888
1985-02-01,41.8698441796517
1985-03-01,42.089825847846
1985-04-01,42.2364802933089
1985-05-01,42.4564619615032
1985-06-01,42.5297891842346
1985-07-01,42.8964252978918
1985-08-01,42.9697525206233
1985-09-01,43.1164069660862
1985-10-01,43.3363886342805
1985-11-01,43.4097158570119
1985-12-01,43.5563703024748
1986-01-01,43.5563703024748
1986-02-01,43.8496791934005
1986-03-01,44.1429880843263
1986-04-01,44.2896425297892
1986-05-01,44.6562786434464
1986-06-01,44.7296058661778
1986-07-01,45.1695692025664
1986-08-01,45.3895508707608
1986-09-01,45.3162236480293
1986-10-01,45.756186984418
1986-11-01,45.756186984418
1986-12-01,45.9028414298808
1987-01-01,45.756186984418
1987-02-01,46.0494958753437
1987-03-01,46.269477543538
1987-04-01,46.4894592117323
1987-05-01,46.7094408799267
1987-06-01,46.7827681026581
1987-07-01,47.3693858845096
1987-08-01,47.5160403299725
1987-09-01,47.5160403299725
1987-10-01,47.6626947754354
1987-11-01,47.7360219981668
1987-12-01,47.9560036663611
1988-01-01,47.8826764436297
1988-02-01,48.102658111824
1988-03-01,48.6159486709441
1988-04-01,48.6892758936755
1988-05-01,48.9092575618698
1988-06-01,48.9092575618698
1988-07-01,49.275893675527
1988-08-01,49.4958753437214
1988-09-01,49.6425297891842
1988-10-01,50.0091659028414
1988-11-01,50.2291475710357
1988-12-01,50.2291475710357
1989-01-01,50.44912923923
1989-02-01,50.7424381301558
1989-03-01,51.109074243813
1989-04-01,51.3290559120073
1989-05-01,51.5490375802016
1989-06-01,51.8423464711274
1989-07-01,52.282309807516
1989-08-01,52.5022914757104
1989-09-01,52.6489459211732
1989-10-01,52.942254812099
1989-11-01,53.1622364802933
1989-12-01,53.3088909257562
1990-01-01,53.4555453712191
1990-02-01,53.7488542621448
1990-03-01,54.0421631530706
1990-04-01,54.2621448212649
1990-05-01,54.5554537121906
1990-06-01,54.6287809349221
1990-07-01,55.0687442713107
1990-08-01,55.288725939505
1990-09-01,55.5820348304308
1990-10-01,56.0219981668194
1990-11-01,56.1686526122823
1990-12-01,56.1686526122823
1991-01-01,57.6351970669111
1991-02-01,57.8551787351054
1991-03-01,57.8551787351054
1991-04-01,58.0018331805683
1991-05-01,58.1484876260312
1991-06-01,58.295142071494
1991-07-01,58.4417965169569
1991-08-01,58.5884509624198
1991-09-01,58.6617781851512
1991-10-01,59.0284142988084
1991-11-01,59.1017415215398
1991-12-01,59.0284142988084
1992-01-01,59.1017415215398
1992-02-01,59.2483959670027
1992-03-01,59.2483959670027
1992-04-01,59.3217231897342
1992-05-01,59.5417048579285
1992-06-01,59.5417048579285
1992-07-01,59.8350137488542
1992-08-01,59.9083409715857
1992-09-01,59.9816681943171
1992-10-01,60.2016498625114
1992-11-01,60.3483043079743
1992-12-01,60.2749770852429
1993-01-01,60.3483043079743
1993-02-01,60.4949587534372
1993-03-01,60.6416131989001
1993-04-01,60.7149404216315
1993-05-01,60.7149404216315
1993-06-01,60.7149404216315
1993-07-01,61.0082493125573
1993-08-01,61.0815765352887
1993-09-01,61.2282309807516
1993-10-01,61.4482126489459
1993-11-01,61.4482126489459
1993-12-01,61.4482126489459
1994-01-01,61.2282309807516
1994-02-01,61.5948670944088
1994-03-01,61.5948670944088
1994-04-01,61.5948670944088
1994-05-01,61.6681943171402
1994-06-01,61.8148487626031
1994-07-01,62.0348304307974
1994-08-01,62.1081576535289
1994-09-01,62.4014665444546
1994-10-01,62.4014665444546
1994-11-01,62.4747937671861
1994-12-01,62.6947754353804
1995-01-01,62.6947754353804
1995-02-01,62.9147571035747
1995-03-01,63.0614115490376
1995-04-01,63.134738771769
1995-05-01,63.4280476626948
1995-06-01,63.5013748854262
1995-07-01,63.8680109990834
1995-08-01,63.9413382218148
1995-09-01,64.0879926672777
1995-10-01,64.0146654445463
1995-11-01,64.0146654445463
1995-12-01,63.794683776352
1996-01-01,63.9413382218148
1996-02-01,64.0146654445463
1996-03-01,64.0879926672777
1996-04-01,64.2346471127406
1996-05-01,64.3813015582035
1996-06-01,64.307974335472
1996-07-01,64.7479376718607
1996-08-01,64.7479376718607
1996-09-01,64.8212648945921
1996-10-01,64.7479376718607
1996-11-01,64.967919340055
1996-12-01,65.0412465627864
1997-01-01,65.0412465627864
1997-02-01,65.0412465627864
1997-03-01,65.2612282309807
1997-04-01,65.3345554537122
1997-05-01,65.481209899175
1997-06-01,65.7011915673694
1997-07-01,65.9945004582951
1997-08-01,65.9945004582951
1997-09-01,65.9945004582951
1997-10-01,65.9211732355637
1997-11-01,65.7011915673694
1997-12-01,65.7011915673694
1998-01-01,65.9945004582951
1998-02-01,66.2144821264894
1998-03-01,66.4344637946838
1998-04-01,66.5077910174152
1998-05-01,66.7277726856095
1998-06-01,66.801099908341
1998-07-01,67.0944087992667
1998-08-01,67.0944087992667
1998-09-01,67.2410632447296
1998-10-01,67.314390467461
1998-11-01,67.0210815765353
1998-12-01,67.0210815765353
1999-01-01,66.8744271310724
1999-02-01,67.0944087992667
1999-03-01,67.314390467461
1999-04-01,67.6076993583868
1999-05-01,67.8276810265811
1999-06-01,67.974335472044
1999-07-01,68.1943171402383
1999-08-01,68.2676443629697
1999-09-01,68.5609532538955
1999-10-01,68.4142988084326
1999-11-01,68.3409715857012
1999-12-01,68.3409715857012
2000-01-01,68.2676443629697
2000-02-01,68.5609532538955
2000-03-01,68.7076076993584
2000-04-01,69.0009165902841
2000-05-01,69.2942254812099
2000-06-01,69.5875343721356
2000-07-01,69.9541704857928
2000-08-01,70.0274977085243
2000-09-01,70.1008249312557
2000-10-01,70.1008249312557
2000-11-01,70.0274977085243
2000-12-01,70.1008249312557
2001-01-01,70.1008249312557
2001-02-01,70.4674610449129
2001-03-01,70.5407882676444
2001-04-01,70.7607699358387
2001-05-01,71.0540788267644
2001-06-01,71.3473877176902
2001-07-01,71.7140238313474
2001-08-01,71.8606782768102
2001-09-01,71.8606782768102
2001-10-01,71.7873510540788
2001-11-01,71.5673693858845
2001-12-01,71.6406966086159
2002-01-01,71.7140238313474
2002-02-01,72.0806599450046
2002-03-01,72.3006416131989
2002-04-01,72.5939505041246
2002-05-01,73.1072410632447
2002-06-01,73.327222731439
2002-07-01,73.6938588450962
2002-08-01,73.987167736022
2002-09-01,73.987167736022
2002-10-01,74.1338221814849
2002-11-01,74.2804766269477
2002-12-01,74.7204399633364
2003-01-01,74.8670944087992
2003-02-01,75.2337305224564
2003-03-01,75.3070577451879
2003-04-01,75.4537121906508
2003-05-01,75.6736938588451
2003-06-01,75.8936755270394
2003-07-01,76.0403299725023
2003-08-01,76.2603116406966
2003-09-01,76.4802933088909
2003-10-01,76.7002749770852
2003-11-01,76.6269477543538
2003-12-01,76.7736021998167
2004-01-01,76.7002749770852
2004-02-01,76.8469294225481
2004-03-01,76.993583868011
2004-04-01,77.1402383134739
2004-05-01,77.4335472043996
2004-06-01,77.5802016498625
2004-07-01,77.8735105407883
2004-08-01,77.8735105407883
2004-09-01,78.0934922089826
2004-10-01,78.2401466544454
2004-11-01,78.3134738771769
2004-12-01,78.4601283226398
2005-01-01,78.3868010999084
2005-02-01,78.6067827681026
2005-03-01,78.7534372135655
2005-04-01,78.9000916590284
2005-05-01,79.1934005499542
2005-06-01,79.4133822181485
2005-07-01,79.5600366636114
2005-08-01,79.5600366636114
2005-09-01,79.7066911090742
2005-10-01,79.8533455545371
2005-11-01,80
2005-12-01,80.0733272227314
2006-01-01,80.0733272227314
2006-02-01,80.2933088909258
2006-03-01,80.5866177818515
2006-04-01,80.8799266727773
2006-05-01,81.3932172318973
2006-06-01,81.4665444546288
2006-07-01,81.5398716773602
2006-08-01,81.6865261228231
2006-09-01,82.0531622364803
2006-10-01,82.2731439046746
2006-11-01,82.4197983501375
2006-12-01,82.5664527956004
2007-01-01,82.4931255728689
2007-02-01,82.8597616865261
2007-03-01,83.1530705774519
2007-04-01,83.5197066911091
2007-05-01,83.9596700274977
2007-06-01,84.179651695692
2007-07-01,84.5462878093492
2007-08-01,84.7662694775435
2007-09-01,84.9862511457378
2007-10-01,85.1329055912007
2007-11-01,85.2062328139322
2007-12-01,85.4262144821265
2008-01-01,85.2062328139322
2008-02-01,85.7195233730522
2008-03-01,85.8661778185151
2008-04-01,86.3061411549037
2008-05-01,87.0394133822181
2008-06-01,87.3327222731439
2008-07-01,87.5527039413382
2008-08-01,87.6993583868011
2008-09-01,87.846012832264
2008-10-01,87.9926672777268
2008-11-01,87.9926672777268
2008-12-01,88.0659945004583
2009-01-01,87.7726856095325
2009-02-01,88.1393217231897
2009-03-01,88.2859761686526
2009-04-01,88.5059578368469
2009-05-01,88.9459211732356
2009-06-01,89.0925756186984
2009-07-01,89.1659028414299
2009-08-01,89.1659028414299
2009-09-01,89.3858845096242
2009-10-01,89.532538955087
2009-11-01,89.3125572868927
2009-12-01,89.3125572868927
2010-01-01,89.3125572868927
2010-02-01,89.8991750687442
2010-03-01,89.6058661778185
2010-04-01,89.8991750687442
2010-05-01,90.3391384051329
2010-06-01,90.6324472960586
2010-07-01,91.2923923006416
2010-08-01,91.1457378551787
2010-09-01,91.2923923006416
2010-10-01,91.5857011915674
2010-11-01,91.6590284142988
2010-12-01,91.5857011915674
2011-01-01,91.6590284142988
2011-02-01,91.8790100824931
2011-03-01,92.1723189734189
2011-04-01,92.3189734188818
2011-05-01,92.9055912007332
2011-06-01,92.9789184234647
2011-07-01,93.198900091659
2011-08-01,93.3455545371219
2011-09-01,93.7121906507791
2011-10-01,93.6388634280476
2011-11-01,93.7121906507791
2011-12-01,93.6388634280476
2012-01-01,93.7121906507791
2012-02-01,94.0054995417048
2012-03-01,94.2988084326306
2012-04-01,94.6654445462878
2012-05-01,94.9587534372135
2012-06-01,95.032080659945
2012-07-01,95.1054078826764
2012-08-01,95.032080659945
2012-09-01,95.1787351054079
2012-10-01,95.1787351054079
2012-11-01,95.2520623281393
2012-12-01,95.1054078826764
2013-01-01,95.032080659945
2013-02-01,95.3987167736022
2013-03-01,95.5453712190651
2013-04-01,95.5453712190651
2013-05-01,95.9853345554537
2013-06-01,96.1319890009166
2013-07-01,96.4252978918423
2013-08-01,96.4986251145738
2013-09-01,96.5719523373052
2013-10-01,96.6452795600366
2013-11-01,96.6452795600366
2013-12-01,96.5719523373052
2014-01-01,96.7186067827681
2014-02-01,97.1585701191567
2014-03-01,97.1585701191567
2014-04-01,97.4518790100825
2014-05-01,97.9651695692026
2014-06-01,98.1851512373969
2014-07-01,98.4051329055912
2014-08-01,98.7717690192484
2014-09-01,98.8450962419798
2014-10-01,98.9184234647112
2014-11-01,98.6251145737855
2014-12-01,98.6251145737855
2015-01-01,98.7717690192484
2015-02-01,99.3583868010999
2015-03-01,99.4317140238313
2015-04-01,99.4317140238313
2015-05-01,99.87167736022
2015-06-01,100.091659028414
2015-07-01,100.311640696609
2015-08-01,100.531622364803
2015-09-01,100.751604032997
2015-10-01,100.751604032997
2015-11-01,100.38496791934
2015-12-01,100.311640696609
2016-01-01,100.458295142071
2016-02-01,100.971585701192
2016-03-01,101.191567369386
2016-04-01,101.191567369386
2016-05-01,101.778185151237
2016-06-01,101.998166819432
2016-07-01,102.43813015582
2016-08-01,102.364802933089
2016-09-01,102.584784601283
2016-10-01,102.584784601283
2016-11-01,102.364802933089
2016-12-01,102.291475710357
2017-01-01,102.804766269478
2017-02-01,103.171402383135
2017-03-01,103.46471127406
2017-04-01,103.684692942255
2017-05-01,104.124656278643
2017-06-01,104.417965169569
2017-07-01,104.564619615032
2017-08-01,104.637946837763
2017-09-01,104.711274060495
2017-10-01,104.857928505958
2017-11-01,104.711274060495
2017-12-01,104.344637946838
2018-01-01,105.077910174152
2018-02-01,105.811182401467
2018-03-01,106.251145737855
2018-04-01,106.031164069661
2018-05-01,106.544454628781
2018-06-01,106.691109074244
2018-07-01,107.864344637947
2018-08-01,107.864344637947
2018-09-01,107.277726856095
2018-10-01,107.644362969752
2018-11-01,107.49770852429
2018-12-01,108.01099908341
2019-01-01,107.864344637947
2019-02-01,108.230980751604
2019-03-01,108.597616865261
2019-04-01,108.597616865261
2019-05-01,109.404216315307
2019-06-01,109.697525206233
2019-07-01,110.504124656279
2019-08-01,110.650779101742
2019-09-01,109.624197983501
2019-10-01,110.06416131989
2019-11-01,109.55087076077
2019-12-01,110.06416131989
2020-01-01,109.770852428964
2020-02-01,110.57745187901
2020-03-01,110.797433547204
2020-04-01,110.797433547204
2020-05-01,110.797433547204
2020-06-01,111.164069660862
2020-07-01,111.09074243813
2020-08-01,111.164069660862
2020-09-01,111.09074243813
2020-10-01,111.384051329056
2020-11-01,111.530705774519
2020-12-01,111.530705774519
2021-01-01,111.824014665445
2021-02-01,111.897341888176
2021-03-01,112.11732355637
2021-04-01,112.703941338222
2021-05-01,112.923923006416
2021-06-01,113.363886342805
2021-07-01,113.950504124656
2021-08-01,114.170485792851
2021-09-01,114.463794683776
2021-10-01,114.903758020165
2021-11-01,114.757103574702
2021-12-01,115.270394133822
2022-01-01,115.637030247479
2022-02-01,116.150320806599
2022-03-01,116.883593033914
2022-04-01,117.910174152154
2022-05-01,118.790100824931
2022-06-01,119.303391384051
2022-07-01,120.403299725023
2022-08-01,120.476626947754
2022-09-01,120.843263061412
2022-10-01,121.136571952337
2022-11-01,121.356553620532
2022-12-01,121.723189734189
2023-01-01,121.79651695692
2023-02-01,122.30980751604
2023-03-01,122.896425297892
2023-04-01,123.556370302475
2023-05-01,124.216315307058
2023-06-01,124.289642529789
2023-07-01,125.536205316224
2023-08-01,125.609532538955
2023-09-01,125.609532538955
2023-10-01,126.709440879927
