"Date","LRIN25FECAM156S"
2005-12-01,19.0024699862751
2006-01-01,18.6120928305978
2006-02-01,19.0620817387254
2006-03-01,19.101453281026
2006-04-01,18.5218375656098
2006-05-01,18.6933263464213
2006-06-01,18.6053677507781
2006-07-01,18.7279163160486
2006-08-01,19.1452824863371
2006-09-01,18.9896671060043
2006-10-01,18.6603847758154
2006-11-01,18.687426212528
2006-12-01,18.2952062008316
2007-01-01,18.0611996911511
2007-02-01,18.1739449470906
2007-03-01,17.9113266469103
2007-04-01,18.2487999550786
2007-05-01,18.1801239954153
2007-06-01,18.1329266217941
2007-07-01,17.9604410291103
2007-08-01,18.0419003857699
2007-09-01,17.9233936047858
2007-10-01,18.0245884940178
2007-11-01,18.0090670220837
2007-12-01,18.1826629042528
2008-01-01,18.4368419929127
2008-02-01,18.2076786923669
2008-03-01,18.5577928956552
2008-04-01,18.6624324365664
2008-05-01,18.183428044816
2008-06-01,18.4535279369232
2008-07-01,18.2482406999415
2008-08-01,18.039439704319
2008-09-01,18.172011091792
2008-10-01,17.9620081925057
2008-11-01,18.0508180444146
2008-12-01,17.6210676850224
2009-01-01,18.0467172020221
2009-02-01,17.8871795780826
2009-03-01,17.7313383032591
2009-04-01,17.8415929085932
2009-05-01,17.7383765192707
2009-06-01,18.0465493207107
2009-07-01,18.2909892724804
2009-08-01,17.9672423244534
2009-09-01,17.743509482267
2009-10-01,17.9138270549104
2009-11-01,17.3691819405179
2009-12-01,17.8201107498135
2010-01-01,17.5824262076514
2010-02-01,17.6213089427256
2010-03-01,17.5794794796069
2010-04-01,17.5533232950865
2010-05-01,17.5920320915989
2010-06-01,17.4437819076017
2010-07-01,17.4758099641502
2010-08-01,17.154566881176
2010-09-01,17.6643328321216
2010-10-01,17.8915069382378
2010-11-01,17.95111166043
2010-12-01,18.2008974041085
2011-01-01,17.6815540467617
2011-02-01,17.7335294609151
2011-03-01,17.9461704347203
2011-04-01,17.7856393078775
2011-05-01,18.3089209958431
2011-06-01,17.8083421314475
2011-07-01,17.9398535042916
2011-08-01,17.4786318473382
2011-09-01,17.7008293409412
2011-10-01,17.7267188361262
2011-11-01,17.806762102703
2011-12-01,18.0512214570236
2012-01-01,17.7485186994359
2012-02-01,17.8493515222989
2012-03-01,18.0678523533708
2012-04-01,17.5515117030916
2012-05-01,17.5309667330261
2012-06-01,17.6789552464362
2012-07-01,17.6084823440213
2012-08-01,17.3766338007223
2012-09-01,17.3592064608688
2012-10-01,17.2362812206328
2012-11-01,17.072370718011
2012-12-01,17.1353449057418
2013-01-01,17.299184686071
2013-02-01,17.2173411268138
2013-03-01,17.3625816886276
2013-04-01,17.4506139626249
2013-05-01,17.3811177588285
2013-06-01,17.3390396305403
2013-07-01,17.1126065704729
2013-08-01,16.8915513628215
2013-09-01,17.0898454491304
2013-10-01,17.2062956780251
2013-11-01,17.3694995937189
2013-12-01,17.3241803838672
2014-01-01,17.7384397494073
2014-02-01,17.8673571478074
2014-03-01,17.7205642194984
2014-04-01,18.0913915309427
2014-05-01,17.9000991896036
2014-06-01,18.186481413828
2014-07-01,17.9602757105395
2014-08-01,18.1551257634623
2014-09-01,18.1892365246115
2014-10-01,17.9100602314488
2014-11-01,17.8180473765709
2014-12-01,18.2080761787934
2015-01-01,18.0422213624281
2015-02-01,18.0392300802161
2015-03-01,17.7673821229706
2015-04-01,17.8128065115924
2015-05-01,17.7914526524917
2015-06-01,17.8149797114705
2015-07-01,17.6340134241223
2015-08-01,17.6315223394532
2015-09-01,17.6499729466557
2015-10-01,18.1064296098323
2015-11-01,17.7554713909042
2015-12-01,17.7480939017928
2016-01-01,17.6310963301763
2016-02-01,18.0928979535692
2016-03-01,17.8602176063421
2016-04-01,17.5444124156525
2016-05-01,17.4846073588069
2016-06-01,17.6691831687052
2016-07-01,17.9106345940556
2016-08-01,18.0772907453555
2016-09-01,18.2150874440396
2016-10-01,18.0881999448409
2016-11-01,17.9131339358965
2016-12-01,17.3842539847856
2017-01-01,17.0157217215048
2017-02-01,16.9801019072218
2017-03-01,16.948956233357
2017-04-01,17.0411164415652
2017-05-01,16.9307492192344
2017-06-01,16.7640576380513
2017-07-01,16.6787004983456
2017-08-01,16.9117840324285
2017-09-01,17.1803328768555
2017-10-01,17.2015433382411
2017-11-01,17.4577729676196
2017-12-01,17.3451263775514
2018-01-01,17.5962037270966
2018-02-01,17.2520491809985
2018-03-01,17.0840286892034
2018-04-01,17.1162778213978
2018-05-01,16.9917873488417
2018-06-01,16.7675134650902
2018-07-01,16.4550022212113
2018-08-01,16.2589793606726
2018-09-01,16.3870142366854
2018-10-01,16.3254794284104
2018-11-01,16.4431646757355
2018-12-01,15.9782066102645
2019-01-01,16.2345449337226
2019-02-01,15.9526027942728
2019-03-01,16.3849304379322
2019-04-01,15.989682532224
2019-05-01,16.2503631434969
2019-06-01,16.1170423150715
2019-07-01,16.2714028798741
2019-08-01,16.5797781735773
2019-09-01,16.2179148505049
2019-10-01,16.2320274381187
2019-11-01,16.1662358969307
2019-12-01,16.0587904955385
2020-01-01,15.9519407967045
2020-02-01,16.370110152221
2020-03-01,18.4347725297384
2020-04-01,22.1234955196947
2020-05-01,20.5428060702977
2020-06-01,17.8888543511646
2020-07-01,17.2857236665233
2020-08-01,16.9862775495728
2020-09-01,16.1765678444645
2020-10-01,15.9035400565686
2020-11-01,15.897718997306
2020-12-01,16.2023714268852
2021-01-01,16.2054280261758
2021-02-01,16.0549955643113
2021-03-01,15.8914356607562
2021-04-01,16.0933479152839
2021-05-01,16.3260756784024
2021-06-01,16.2167812081977
2021-07-01,15.8379743105661
2021-08-01,15.7051295708621
2021-09-01,15.2258864894829
2021-10-01,15.3598531184177
2021-11-01,15.1351874199638
2021-12-01,15.0319287627289
2022-01-01,15.2406798750536
2022-02-01,14.9240666657355
2022-03-01,14.9480816818031
2022-04-01,14.7317781634672
2022-05-01,14.4675354695305
2022-06-01,14.66971995185
2022-07-01,15.1803357192202
2022-08-01,14.889599001842
2022-09-01,15.0677916708369
2022-10-01,14.7333710082368
2022-11-01,14.7908095620475
2022-12-01,14.7749504347323
2023-01-01,14.4379965510691
2023-02-01,14.3933235616412
2023-03-01,14.3825185901645
2023-04-01,14.6703008114434
2023-05-01,14.3817562918493
2023-06-01,14.3750447144112
2023-07-01,14.3774739048445
2023-08-01,14.428345197101
2023-09-01,14.6141806940152
2023-10-01,14.5416021942514
2023-11-01,14.5445005653899
