"Date","CANPROCONMISMEI"
1980-06-01,46.731656443032
1980-07-01,47.3015051718522
1980-08-01,47.7238158687451
1980-09-01,48.5670837026048
1980-10-01,49.9463612671363
1980-11-01,50.6393839492169
1980-12-01,51.5841687775221
1981-01-01,50.417400121363
1981-02-01,50.2874583684729
1981-03-01,49.9287649880991
1981-04-01,50.7436080635142
1981-05-01,51.1916363989999
1981-06-01,51.2850320338897
1981-07-01,51.5489762194477
1981-08-01,51.8914268807102
1981-09-01,52.4599220496044
1981-10-01,51.5327335003364
1981-11-01,52.4518006900488
1981-12-01,51.762838687746
1982-01-01,52.139128347157
1982-02-01,52.6155814410874
1982-03-01,52.5533176844942
1982-04-01,52.4355579709375
1982-05-01,51.8251024443392
1982-06-01,51.3811347886313
1982-07-01,50.351075684992
1982-08-01,49.9328256678769
1982-09-01,49.2411565457223
1982-10-01,48.2517042398611
1982-11-01,48.0486702509703
1982-12-01,48.9135950436451
1983-01-01,49.3643304989827
1983-02-01,49.820480194024
1983-03-01,50.020807063063
1983-04-01,49.8015303550609
1983-05-01,51.2024648784074
1983-06-01,51.5164907812252
1983-07-01,50.2806905688432
1983-08-01,49.3995230570571
1983-09-01,49.2533385850557
1983-10-01,48.806663809496
1983-11-01,48.7065003749765
1983-12-01,48.5521945434195
1984-01-01,47.5532673180768
1984-02-01,47.0321467465904
1984-03-01,48.0067098932662
1984-04-01,47.0741071042945
1984-05-01,46.8561839562184
1984-06-01,46.8372341172552
1984-07-01,47.4774679622242
1984-08-01,48.0012956535625
1984-09-01,47.6304202338553
1984-10-01,46.9143870330338
1984-11-01,46.9698829899972
1984-12-01,47.0700464245167
1985-01-01,47.5857527562993
1985-02-01,48.1650764046011
1985-03-01,48.7931282102366
1985-04-01,48.1542479251935
1985-05-01,49.5714251676513
1985-06-01,50.4322892805483
1985-07-01,49.888158190321
1985-08-01,50.460714038993
1985-09-01,51.3946703878907
1985-10-01,51.3581242698903
1985-11-01,52.4964681676048
1985-12-01,52.7617659130887
1986-01-01,55.9074391809702
1986-02-01,55.9575208982299
1986-03-01,54.7948129218486
1986-04-01,52.9823961810167
1986-05-01,52.0660361111563
1986-06-01,51.0549268464801
1986-07-01,50.7124761852176
1986-08-01,50.0397569020261
1986-09-01,49.4644939335022
1986-10-01,49.5605966882438
1986-11-01,49.1274575119434
1986-12-01,49.4699081732059
1987-01-01,50.2143661324722
1987-02-01,51.0603410861838
1987-03-01,52.0443791523412
1987-04-01,53.3031898834642
1987-05-01,54.27775303014
1987-06-01,55.4607644054104
1987-07-01,55.6434949954121
1987-08-01,55.9629351379337
1987-09-01,56.2146972841582
1987-10-01,55.9196212203036
1987-11-01,56.1510799676391
1987-12-01,55.8275791453398
1988-01-01,55.2320127779268
1988-02-01,54.1586397566574
1988-03-01,54.8814407571087
1988-04-01,55.2414876974084
1988-05-01,55.7044051920794
1988-06-01,55.5311495215592
1988-07-01,55.7368906303019
1988-08-01,55.8627717034142
1988-09-01,56.9307304849798
1988-10-01,56.9077199662388
1988-11-01,56.2932037598627
1988-12-01,57.434254777429
1989-01-01,57.6927847232832
1989-02-01,58.9367062952209
1989-03-01,58.0609530231386
1989-04-01,57.6345816464679
1989-05-01,57.9161221110631
1989-06-01,57.0918041161665
1989-07-01,57.7388057607652
1989-08-01,58.6213268324772
1989-09-01,59.3278851138171
1989-10-01,60.1210712304172
1989-11-01,59.9572904793786
1989-12-01,60.015493556194
1990-01-01,60.0249684756755
1990-02-01,60.081817992565
1990-03-01,60.6191812831626
1990-04-01,60.1873956667882
1990-05-01,59.8138131272291
1990-06-01,60.4066723747902
1990-07-01,59.2358430388533
1990-08-01,59.2696820370018
1990-09-01,58.1083276205464
1990-10-01,57.0660864775736
1990-11-01,56.3108000388999
1990-12-01,55.4824213642254
1991-01-01,55.3010443341496
1991-02-01,54.8218841203674
1991-03-01,53.6808331028011
1991-04-01,53.4317780764284
1991-05-01,54.2682781106584
1991-06-01,54.6797603281438
1991-07-01,53.970494926952
1991-08-01,53.8608565729509
1991-09-01,54.1085580393977
1991-10-01,54.7393169648851
1991-11-01,55.1805775007411
1991-12-01,54.345431026437
1992-01-01,52.8619293476082
1992-02-01,51.0698160056654
1992-03-01,51.4393378654467
1992-04-01,50.594716471661
1992-05-01,50.0478782615817
1992-06-01,50.1764664545459
1992-07-01,50.3443078853623
1992-08-01,50.2306088515834
1992-09-01,50.0708887803227
1992-10-01,49.2181460269813
1992-11-01,48.3775853129734
1992-12-01,48.3681103934919
1993-01-01,48.3613425938622
1993-02-01,48.5129413055673
1993-03-01,48.3004323971949
1993-04-01,48.3261500357878
1993-05-01,48.3193822361581
1993-06-01,48.3816459927512
1993-07-01,48.5264769048267
1993-08-01,48.0757414494891
1993-09-01,48.3559283541584
1993-10-01,48.4736880677151
1993-11-01,48.9745052403124
1993-12-01,48.4587989085297
1994-01-01,49.2749955438708
1994-02-01,48.9663838807567
1994-03-01,48.5887406614199
1994-04-01,49.1951355082404
1994-05-01,49.8800368307653
1994-06-01,50.2712156493616
1994-07-01,50.4972601569934
1994-08-01,50.638030389291
1994-09-01,50.3470150052142
1994-10-01,50.8911460954415
1994-11-01,50.1412738964715
1994-12-01,50.3402472055845
1995-01-01,49.965962412735
1995-02-01,50.2167034828545
1995-03-01,48.8608443629494
1995-04-01,48.3454321632594
1995-05-01,47.7417962537127
1995-06-01,47.4608733881159
1995-07-01,47.2995168661409
1995-08-01,47.5792788934501
1995-09-01,47.7417962537127
1995-10-01,48.0505792382116
1995-11-01,48.0354883404729
1995-12-01,47.933334571165
1996-01-01,48.3895440181879
1996-02-01,47.6825935010456
1996-03-01,48.5961732333789
1996-04-01,49.0825644758791
1996-05-01,49.5097529657122
1996-06-01,50.2167034828545
1996-07-01,50.8795421450683
1996-08-01,51.1894859678549
1996-09-01,51.0420595053309
1996-10-01,50.9538357954741
1996-11-01,50.9979476504025
1996-12-01,51.3949543447583
1997-01-01,51.8245794825303
1997-02-01,52.1996047559727
1997-03-01,52.2152579847772
1997-04-01,52.8909556948403
1997-05-01,53.53208585796
1997-06-01,54.3362704877938
1997-07-01,54.675423778559
1997-08-01,55.0028371477208
1997-09-01,55.2963351878061
1997-10-01,55.2408966691234
1997-11-01,55.2898130091376
1997-12-01,54.6225941313436
1998-01-01,55.2324178368542
1998-02-01,55.1287151960241
1998-03-01,54.6062886846722
1998-04-01,54.7765175479217
1998-05-01,54.6102019918734
1998-06-01,54.4458430894256
1998-07-01,54.3473581915303
1998-08-01,54.13995290987
1998-09-01,53.8014518369716
1998-10-01,53.5614356619685
1998-11-01,54.0564690229124
1998-12-01,54.2449599864339
1999-01-01,55.2937263163387
1999-02-01,55.415038839574
1999-03-01,54.6728149070916
1999-04-01,55.7248423263307
1999-05-01,56.254443234218
1999-06-01,56.3581458750481
1999-07-01,57.0312347136437
1999-08-01,56.8420915322554
1999-09-01,57.3279938430633
1999-10-01,57.90129334803
1999-11-01,58.9957149286148
1999-12-01,59.8096828264514
2000-01-01,59.6701082029441
2000-02-01,59.5787977015842
2000-03-01,59.2761686113629
2000-04-01,59.321171644176
2000-05-01,58.8385304227024
2000-06-01,58.5659033543565
2000-07-01,58.9428852813994
2000-08-01,59.0915909550426
2000-09-01,59.4196565420713
2000-10-01,59.7411999504314
2000-11-01,59.7046757498875
2000-12-01,59.8618602557998
2001-01-01,61.0606366950816
2001-02-01,61.4728383869348
2001-03-01,62.7055301552931
2001-04-01,62.4179020760095
2001-05-01,62.3728990431964
2001-06-01,62.5979142072618
2001-07-01,63.2533931634523
2001-08-01,63.708641234518
2001-09-01,64.2251977850681
2001-10-01,64.6230506838504
2001-11-01,65.0137291860973
2001-12-01,65.1846102672136
2002-01-01,65.4683250392961
2002-02-01,65.441584106755
2002-03-01,65.4676728214293
2002-04-01,66.2229411112488
2002-05-01,66.1172818168181
2002-06-01,67.2991005915616
2002-07-01,66.9260319717198
2002-08-01,66.9351630218558
2002-09-01,66.9866882333375
2002-10-01,67.9102287328059
2002-11-01,67.5254201913607
2002-12-01,67.0623455058928
2003-01-01,67.1999634757995
2003-02-01,67.6552115468651
2003-03-01,67.6669514684685
2003-04-01,67.7230422050182
2003-05-01,67.6989101439445
2003-06-01,67.9845815696275
2003-07-01,68.1039374392622
2003-08-01,69.0268257208638
2003-09-01,69.0000847883227
2003-10-01,69.4448973735186
2003-11-01,69.8140526861593
2003-12-01,69.8355758757656
2004-01-01,70.4180064308682
2004-02-01,70.5080124964943
2004-03-01,71.040222275849
2004-04-01,71.2045811782968
2004-05-01,71.807230487272
2004-06-01,71.7159199859121
2004-07-01,72.4229241535843
2004-08-01,72.6140239885732
2004-09-01,73.1344938463244
2004-10-01,73.2571108052934
2004-11-01,73.4071209146703
2004-12-01,74.1095595572745
2005-01-01,74.0410766812546
2005-02-01,74.3671856146827
2005-03-01,74.6254638899578
2005-04-01,75.2274609810661
2005-05-01,75.6187917011799
2005-06-01,75.3494257221682
2005-07-01,75.9409873274068
2005-08-01,75.8105437540356
2005-09-01,75.5326989427548
2005-10-01,75.8288058543076
2005-11-01,76.2651396072344
2005-12-01,76.6969078350932
2006-01-01,76.5932051942631
2006-02-01,77.5108757329298
2006-03-01,77.836984666358
2006-04-01,77.9335129106527
2006-05-01,77.7391519863295
2006-06-01,77.5708797766806
2006-07-01,77.8611167274316
2006-08-01,78.3241914128996
2006-09-01,78.730523143951
2006-10-01,78.9692348832204
2006-11-01,79.6821090116943
2006-12-01,80.4315073407121
2007-01-01,80.9911102704748
2007-02-01,81.2135165630728
2007-03-01,81.634197087195
2007-04-01,81.9303039987478
2007-05-01,82.7742739184597
2007-06-01,82.9431983459755
2007-07-01,83.067771958545
2007-08-01,83.3645310879646
2007-09-01,83.3795320989023
2007-10-01,82.7442718965844
2007-11-01,82.8388434872785
2007-12-01,83.8399979129028
2008-01-01,85.1163882783405
2008-02-01,85.2540062482472
2008-03-01,85.036817698584
2008-04-01,84.1276259921864
2008-05-01,85.1229104570091
2008-06-01,84.6813589611474
2008-07-01,84.6004839456572
2008-08-01,84.537871030439
2008-09-01,85.0296433020486
2008-10-01,85.5944639747461
2008-11-01,84.4863458189574
2008-12-01,82.7540551645872
2009-01-01,79.8640777965472
2009-02-01,78.8694455495914
2009-03-01,77.9530794466584
2009-04-01,77.4697860073179
2009-05-01,78.0039524402732
2009-06-01,78.1056984275027
2009-07-01,78.322234759299
2009-08-01,79.0129334802998
2009-09-01,79.8673388858814
2009-10-01,80.627172700769
2009-11-01,82.1820600953543
2009-12-01,83.0129856577291
2010-01-01,84.2913326767674
2010-02-01,84.6480958499377
2010-03-01,84.9422461078899
2010-04-01,85.2220475727712
2010-05-01,84.996380190839
2010-06-01,85.395537525355
2010-07-01,85.4157562792275
2010-08-01,85.9975346164633
2010-09-01,86.1736334405145
2010-10-01,86.4058230011153
2010-11-01,86.5773563000985
2010-12-01,86.8467222791101
2011-01-01,87.596120608128
2011-02-01,87.9626670493011
2011-03-01,87.6209048870685
2011-04-01,87.4337183592808
2011-05-01,87.2817515963032
2011-06-01,88.2261630675111
2011-07-01,88.8372912087554
2011-08-01,89.4614637073368
2011-09-01,89.8064869589038
2011-10-01,89.8312712378443
2011-11-01,90.2343418795614
2011-12-01,91.2485406625229
2012-01-01,91.8916274792432
2012-02-01,92.8849552904652
2012-03-01,93.9591581171775
2012-04-01,95.408386217332
2012-05-01,95.4305616248052
2012-06-01,95.6020949237884
2012-07-01,95.9066806676102
2012-08-01,96.3201867951971
2012-09-01,96.8021757988038
2012-10-01,97.71788968387
2012-11-01,98.0342153492953
2012-12-01,98.4157628014062
2013-01-01,98.4014140083354
2013-02-01,98.9140572516844
2013-03-01,99.5127932534584
2013-04-01,100.191752052856
2013-05-01,100.553732968961
2013-06-01,98.1222647613209
2013-07-01,100.17218551685
2013-08-01,100.49372892521
2013-09-01,100.196969795791
2013-10-01,100.502859975346
2013-11-01,100.625476934315
2013-12-01,99.5812761294783
2014-01-01,100.375677491309
2014-02-01,101.034417536834
2014-03-01,100.661348916992
2014-04-01,100.334587765697
2014-05-01,101.694462018093
2014-06-01,102.215584093711
2014-07-01,102.994332226737
2014-08-01,102.615393646094
2014-09-01,103.030856427281
2014-10-01,104.282462513778
2014-11-01,104.343118775396
2014-12-01,103.919829379806
2015-01-01,102.858670910431
2015-02-01,101.770771508515
2015-03-01,100.5726472871
2015-04-01,100.140879059241
2015-05-01,100.715482999941
2015-06-01,100.064569568819
2015-07-01,99.8075957292774
2015-08-01,99.9882600783966
2015-09-01,99.0047155351774
2015-10-01,98.6675188980127
2015-11-01,98.5246831851712
2015-12-01,97.8848574577852
2016-01-01,97.9011629044566
2016-02-01,96.9619691761836
2016-03-01,95.7071020003522
2016-04-01,96.302576912792
2016-05-01,94.6205070341697
2016-06-01,93.7256641208429
2016-07-01,94.1678678345714
2016-08-01,93.6897921381658
2016-09-01,94.4039707023734
2016-10-01,94.6485524024445
2016-11-01,95.2792470796945
2016-12-01,95.340555559179
2017-01-01,95.9327693822845
2017-02-01,96.229528511704
2017-03-01,96.3391011133359
2017-04-01,97.9057284295246
2017-05-01,96.8791375070929
2017-06-01,98.7164352380269
2017-07-01,99.4169172270305
2017-08-01,99.0197165461151
2017-09-01,99.968041324524
2017-10-01,100.967891314415
2017-11-01,101.41074724601
2017-12-01,101.114640334457
2018-01-01,101.432922653483
2018-02-01,102.22601957958
2018-03-01,102.455600268714
2018-04-01,102.534518630603
2018-05-01,102.835191067224
2018-06-01,102.18884316117
2018-07-01,101.678808789288
2018-08-01,100.972456839483
2018-09-01,100.563516236964
2018-10-01,100.196969795791
2018-11-01,99.668673323637
2018-12-01,99.6980231276456
2019-01-01,99.9973911285326
2019-02-01,99.6758477201724
2019-03-01,100.120008087502
2019-04-01,100.135009098439
2019-05-01,101.313566783848
2019-06-01,102.631699092765
2019-07-01,103.803082381639
2019-08-01,102.922588261383
2019-09-01,103.323050031633
2019-10-01,102.921283825649
2019-11-01,103.651767836528
2019-12-01,104.127234661466
2020-01-01,104.958812441708
2020-02-01,105.050775160935
2020-03-01,100.670479967128
2020-04-01,83.2634373186019
2020-05-01,95.9842945937661
2020-06-01,101.766858201314
2020-07-01,99.9706501959915
2020-08-01,99.7938991540734
2020-09-01,100.144792366442
2020-10-01,101.30900125878
2020-11-01,101.472707943361
2020-12-01,102.546258552207
2021-01-01,103.975920116356
2021-02-01,105.899962823582
2021-03-01,108.350345349361
2021-04-01,110.829425461281
2021-05-01,107.968145679383
2021-06-01,106.807197876379
2021-07-01,105.464281288522
2021-08-01,105.679513184584
2021-09-01,105.531459728808
2021-10-01,106.803284569178
2021-11-01,107.150264474345
2021-12-01,106.545658511769
2022-01-01,108.195769714916
2022-02-01,109.153877761327
2022-03-01,109.774789170575
2022-04-01,109.136267878922
2022-05-01,108.660801053984
2022-06-01,108.932775904463
2022-07-01,108.630146814242
2022-08-01,108.656887746783
2022-09-01,108.009887622862
2022-10-01,108.90016501112
2022-11-01,108.916470457792
2022-12-01,107.924447082303
2023-01-01,108.821898867098
2023-02-01,108.397305035774
2023-03-01,108.558402848888
2023-04-01,108.697977472395
2023-05-01,107.678560946499
2023-06-01,107.494635508045
2023-07-01,107.463329050436
2023-08-01,107.652472231824
2023-09-01,108.681019807857
