"Date","CPGDFD02CAM659N"
1978-06-01,20.4022988505747
1978-07-01,23.3802816901408
1978-08-01,20.1117318435754
1978-09-01,16.1559888579387
1978-10-01,15.6164383561644
1978-11-01,14.945652173913
1978-12-01,13.6
1979-01-01,15.3439153439153
1979-02-01,17.3228346456693
1979-03-01,18.8630490956072
1979-04-01,17.7215189873418
1979-05-01,13.6585365853659
1979-06-01,11.2171837708831
1979-07-01,8.675799086758
1979-08-01,9.53488372093025
1979-09-01,12.9496402877698
1979-10-01,12.5592417061611
1979-11-01,12.2931442080378
1979-12-01,13.1455399061033
1980-01-01,10.7798165137615
1980-02-01,9.8434004474273
1980-03-01,7.82608695652174
1980-04-01,6.66666666666667
1980-05-01,7.725321888412
1980-06-01,10.7296137339056
1980-07-01,9.2436974789916
1980-08-01,12.3142250530786
1980-09-01,14.2250530785563
1980-10-01,13.8947368421053
1980-11-01,15.1578947368421
1980-12-01,14.9377593360996
1981-01-01,15.3209109730849
1981-02-01,15.4786150712831
1981-03-01,15.1209677419355
1981-04-01,16.1290322580645
1981-05-01,13.9442231075697
1981-06-01,13.1782945736434
1981-07-01,13.8461538461538
1981-08-01,11.9092627599244
1981-09-01,9.66542750929366
1981-10-01,8.87245841035119
1981-11-01,7.12979890310787
1981-12-01,4.51263537906136
1982-01-01,5.02692998204666
1982-02-01,5.2910052910053
1982-03-01,5.42907180385289
1982-04-01,5.38194444444445
1982-05-01,8.74125874125872
1982-06-01,8.9041095890411
1982-07-01,7.93918918918918
1982-08-01,6.41891891891892
1982-09-01,5.59322033898307
1982-10-01,5.09337860780986
1982-11-01,6.1433447098976
1982-12-01,6.56303972366149
1983-01-01,5.47008547008547
1983-02-01,4.18760469011723
1983-03-01,2.99003322259134
1983-04-01,3.29489291598021
1983-05-01,3.0546623794212
1983-06-01,0.943396226415105
1983-07-01,0.938967136150246
1983-08-01,2.38095238095238
1983-09-01,1.92616372391653
1983-10-01,3.87722132471729
1983-11-01,2.57234726688104
1983-12-01,3.72771474878445
1984-01-01,6.15883306320908
1984-02-01,6.91318327974277
1984-03-01,8.38709677419356
1984-04-01,7.33652312599681
1984-05-01,4.68018720748831
1984-06-01,6.07476635514016
1984-07-01,6.66666666666665
1984-08-01,5.58139534883719
1984-09-01,5.98425196850392
1984-10-01,4.66562986003109
1984-11-01,5.48589341692789
1984-12-01,4.99999999999999
1985-01-01,3.96946564885494
1985-02-01,3.75939849624061
1985-03-01,2.38095238095237
1985-04-01,3.71471025260029
1985-05-01,2.98062593144562
1985-06-01,2.05580029368578
1985-07-01,1.74418604651165
1985-08-01,1.76211453744493
1985-09-01,1.33729569093613
1985-10-01,0.891530460624081
1985-11-01,1.48588410104012
1985-12-01,3.42261904761906
1986-01-01,3.96475770925112
1986-02-01,1.88405797101448
1986-03-01,2.18023255813955
1986-04-01,1.8624641833811
1986-05-01,4.0520984081042
1986-06-01,3.59712230215826
1986-07-01,4.14285714285714
1986-08-01,5.77200577200578
1986-09-01,8.21114369501464
1986-10-01,8.98379970544918
1986-11-01,9.07759882869693
1986-12-01,6.90647482014388
1987-01-01,6.21468926553672
1987-02-01,6.97012802275959
1987-03-01,6.68563300142246
1987-04-01,5.48523206751054
1987-05-01,5.42420027816411
1987-06-01,7.08333333333333
1987-07-01,5.89849108367627
1987-08-01,3.68349249658937
1987-09-01,2.16802168021683
1987-10-01,2.02702702702704
1987-11-01,1.74496644295303
1987-12-01,1.61507402422611
1988-01-01,1.72872340425533
1988-02-01,1.32978723404257
1988-03-01,1.06666666666668
1988-04-01,1.73333333333334
1988-05-01,1.31926121372031
1988-06-01,0.648508430609596
1988-07-01,1.42487046632123
1988-08-01,3.28947368421052
1988-09-01,3.71352785145887
1988-10-01,3.44370860927151
1988-11-01,2.24274406332454
1988-12-01,1.98675496688741
1989-01-01,2.22222222222222
1989-02-01,3.54330708661417
1989-03-01,3.95778364116096
1989-04-01,3.80078636959371
1989-05-01,3.90625000000001
1989-06-01,3.60824742268042
1989-07-01,3.57598978288632
1989-08-01,2.4203821656051
1989-09-01,2.0460358056266
1989-10-01,2.43277848911654
1989-11-01,3.09677419354839
1989-12-01,2.85714285714285
1990-01-01,4.60358056265983
1990-02-01,4.81622306717364
1990-03-01,5.20304568527919
1990-04-01,3.40909090909092
1990-05-01,2.75689223057644
1990-06-01,3.98009950248756
1990-07-01,3.69913686806413
1990-08-01,3.10945273631842
1990-09-01,3.50877192982455
1990-10-01,3.74999999999999
1990-11-01,4.00500625782227
1990-12-01,4.04040404040405
1991-01-01,3.6674816625917
1991-02-01,2.41837968561065
1991-03-01,2.41254523522316
1991-04-01,4.27350427350426
1991-05-01,4.14634146341463
1991-06-01,4.90430622009569
1991-07-01,3.32936979785971
1991-08-01,3.01568154402894
1991-09-01,1.3317191283293
1991-10-01,-0.602409638554216
1991-11-01,-0.481347773766535
1991-12-01,-0.849514563106797
1992-01-01,-2.59433962264151
1992-02-01,-2.36127508854783
1992-03-01,-1.88457008244995
1992-04-01,-1.99063231850117
1992-05-01,-2.34192037470725
1992-06-01,-3.87685290763968
1992-07-01,-3.22209436133489
1992-08-01,-1.75644028103044
1992-09-01,-0.477897252090806
1992-10-01,0.606060606060605
1992-11-01,0.725513905683184
1992-12-01,2.44798041615666
1993-01-01,2.42130750605326
1993-02-01,3.02297460701331
1993-03-01,1.68067226890758
1993-04-01,0.836320191158902
1993-05-01,2.51798561151078
1993-06-01,1.54211150652433
1993-07-01,1.66468489892985
1993-08-01,1.19189511323003
1993-09-01,1.32052821128452
1993-10-01,1.68674698795181
1993-11-01,1.92076830732293
1993-12-01,2.0310633213859
1994-01-01,1.41843971631206
1994-02-01,0
1994-03-01,-0.472255017709584
1994-04-01,0.473933649289089
1994-05-01,-0.818713450292399
1994-06-01,-0.467289719626158
1994-07-01,0.350877192982452
1994-08-01,0.588928150765605
1994-09-01,0
1994-10-01,0.355450236966837
1994-11-01,0
1994-12-01,-0.234192037470713
1995-01-01,1.3986013986014
1995-02-01,2.81690140845069
1995-03-01,3.67734282325031
1995-04-01,4.71698113207548
1995-05-01,3.65566037735851
1995-06-01,3.40375586854458
1995-07-01,2.56410256410258
1995-08-01,1.63934426229508
1995-09-01,2.36966824644551
1995-10-01,2.00708382526564
1995-11-01,1.76678445229683
1995-12-01,1.99530516431925
1996-01-01,0.45977011494255
1996-02-01,-0.228310502283092
1996-03-01,0.343249427917601
1996-04-01,0
1996-05-01,0.341296928327641
1996-06-01,0.90805902383656
1996-07-01,0.681818181818174
1996-08-01,1.61290322580645
1996-09-01,1.62037037037036
1996-10-01,2.43055555555554
1996-11-01,3.35648148148146
1996-12-01,2.41657077100114
1997-01-01,2.51716247139586
1997-02-01,2.74599542334094
1997-03-01,2.28050171037629
1997-04-01,0.675675675675683
1997-05-01,1.81405895691609
1997-06-01,1.3498312710911
1997-07-01,2.25733634311512
1997-08-01,1.81405895691609
1997-09-01,1.0250569476082
1997-10-01,0.451977401129949
1997-11-01,0.671892497200456
1997-12-01,0.898876404494377
1998-01-01,2.45535714285716
1998-02-01,1.11358574610246
1998-03-01,1.5607580824972
1998-04-01,1.56599552572707
1998-05-01,1.67037861915369
1998-06-01,2.330743618202
1998-07-01,1.21412803532009
1998-08-01,1.2249443207127
1998-09-01,1.2401352874859
1998-10-01,1.12485939257593
1998-11-01,1.66852057842046
1998-12-01,1.67037861915369
1999-01-01,1.08932461873637
1999-02-01,1.43171806167399
1999-03-01,1.20746432491768
1999-04-01,1.76211453744492
1999-05-01,1.42387732749176
1999-06-01,0.867678958785259
1999-07-01,1.09051254089423
1999-08-01,0.770077007700756
1999-09-01,1.11358574610246
1999-10-01,1.11234705228031
1999-11-01,0.109409190371985
1999-12-01,0.657174151150047
2000-01-01,-1.1853448275862
2000-02-01,-0.76004343105319
2000-03-01,-0.325379609544465
2000-04-01,-0.324675324675336
2000-05-01,0.431965442764598
2000-06-01,0.860215053763421
2000-07-01,1.83387270765911
2000-08-01,2.51091703056771
2000-09-01,2.20264317180615
2000-10-01,1.76017601760176
2000-11-01,2.29508196721312
2000-12-01,3.59085963003265
2001-01-01,3.92584514721919
2001-02-01,5.36105032822756
2001-03-01,5.87595212187159
2001-04-01,6.08034744842565
2001-05-01,6.12903225806452
2001-06-01,5.33049040511729
2001-07-01,4.97881355932202
2001-08-01,4.25985090521832
2001-09-01,4.41810344827588
2001-10-01,4.43243243243242
2001-11-01,3.84615384615386
2001-12-01,3.57142857142857
2002-01-01,4.93179433368311
2002-02-01,4.56905503634477
2002-03-01,3.18602261048304
2002-04-01,3.27533265097236
2002-05-01,1.62107396149947
2002-06-01,1.92307692307692
2002-07-01,1.51362260343087
2002-08-01,1.83861082737485
2002-09-01,1.54798761609908
2002-10-01,1.13871635610768
2002-11-01,2.77777777777777
2002-12-01,2.12981744421907
2003-01-01,1.79999999999999
2003-02-01,0.794438927507457
2003-03-01,1.2948207171315
2003-04-01,0.792864222001991
2003-05-01,1.79461615154537
2003-06-01,1.68818272095333
2003-07-01,1.68986083499006
2003-08-01,1.30391173520562
2003-09-01,1.62601626016259
2003-10-01,1.94472876151483
2003-11-01,1.10110110110109
2003-12-01,1.48957298907646
2004-01-01,0.392927308447942
2004-02-01,0.39408866995073
2004-03-01,0.393313667649928
2004-04-01,0
2004-05-01,0.685602350636632
2004-06-01,1.75781249999999
2004-07-01,1.66177908113393
2004-08-01,2.57425742574258
2004-09-01,2.79999999999999
2004-10-01,3.81526104417671
2004-11-01,3.76237623762376
2004-12-01,3.13111545988258
2005-01-01,2.5440313111546
2005-02-01,2.45338567222767
2005-03-01,2.84035259549463
2005-04-01,4.42477876106194
2005-05-01,3.50194552529184
2005-06-01,2.39923224568138
2005-07-01,2.21153846153844
2005-08-01,2.31660231660232
2005-09-01,1.65369649805447
2005-10-01,1.45067698259189
2005-11-01,0.76335877862595
2005-12-01,1.04364326375711
2006-01-01,2.86259541984733
2006-02-01,2.87356321839081
2006-03-01,2.09523809523809
2006-04-01,0.659133709981182
2006-05-01,1.22180451127818
2006-06-01,1.40581068416121
2006-07-01,2.06961429915335
2006-08-01,2.26415094339623
2006-09-01,3.15789473684212
2006-10-01,3.14585319351763
2006-11-01,3.31439393939393
2006-12-01,2.25352112676059
2007-01-01,2.22634508348794
2007-02-01,4.7486033519553
2007-03-01,4.38432835820895
2007-04-01,4.49017773620203
2007-05-01,3.99257195914579
2007-06-01,3.41959334565619
2007-07-01,2.67281105990785
2007-08-01,2.02952029520294
2007-09-01,1.2987012987013
2007-10-01,0.646950092421455
2007-11-01,0.641613198900105
2007-12-01,1.10192837465563
2008-01-01,1.08892921960073
2008-02-01,-0.622222222222211
2008-03-01,-0.268096514745317
2008-04-01,0.89525514771711
2008-05-01,1.87499999999999
2008-06-01,3.0384271671135
2008-07-01,4.30879712746858
2008-08-01,5.24412296564198
2008-09-01,6.68498168498168
2008-10-01,7.25436179981632
2008-11-01,9.01639344262295
2008-12-01,8.99182561307902
2009-01-01,8.61759425493715
2009-02-01,8.94454382826474
2009-03-01,9.49820788530467
2009-04-01,8.34072759538596
2009-05-01,7.36196319018406
2009-06-01,6.41803989592368
2009-07-01,5.59380378657487
2009-08-01,4.38144329896907
2009-09-01,2.74678111587982
2009-10-01,2.14041095890412
2009-11-01,1.2531328320802
2009-12-01,1.25000000000001
2010-01-01,0.909090909090902
2010-02-01,0.574712643678173
2010-03-01,0.736497545008175
2010-04-01,0.40950040950042
2010-05-01,0.244897959183671
2010-06-01,0.0814995925020329
2010-07-01,0.570497147514252
2010-08-01,1.23456790123455
2010-09-01,2.17209690893902
2010-10-01,2.09555741827326
2010-11-01,0.99009900990099
2010-12-01,1.39917695473251
2011-01-01,1.88370188370189
2011-02-01,1.9591836734694
2011-03-01,3.65556458164096
2011-04-01,3.67047308319737
2011-05-01,4.23452768729642
2011-06-01,4.80456026058631
2011-07-01,5.10534846029173
2011-08-01,5.04065040650404
2011-09-01,4.82420278004903
2011-10-01,4.92610837438424
2011-11-01,5.71895424836602
2011-12-01,5.03246753246753
2012-01-01,4.90353697749197
2012-02-01,4.72377902321857
2012-03-01,1.95924764890282
2012-04-01,2.36034618410702
2012-05-01,2.49999999999999
2012-06-01,1.78710178710179
2012-07-01,1.92752505782575
2012-08-01,2.24458204334367
2012-09-01,1.40405616224652
2012-10-01,1.87793427230047
2012-11-01,1.46831530139104
2012-12-01,1.23647604327665
2013-01-01,0.613026819923379
2013-02-01,1.7584097859327
2013-03-01,1.69100691775558
2013-04-01,1.69100691775558
2013-05-01,1.2957317073171
2013-06-01,1.29770992366411
2013-07-01,0.453857791225432
2013-08-01,0.681302043906134
2013-09-01,1.07692307692308
2013-10-01,0.691244239631339
2013-11-01,1.06626047220105
2013-12-01,0.763358778625952
2014-01-01,0.990099009900975
2014-02-01,0.976709241172057
2014-03-01,1.73847316704458
2014-04-01,1.73847316704458
2014-05-01,2.4830699774266
2014-06-01,3.24039186134139
2014-07-01,3.16265060240964
2014-08-01,2.25563909774438
2014-09-01,2.96803652968038
2014-10-01,3.05110602593439
2014-11-01,3.31574981160514
2014-12-01,4.24242424242423
2015-01-01,5.35444947209654
2015-02-01,4.31547619047619
2015-03-01,4.16047548291234
2015-04-01,4.01188707280834
2015-05-01,4.11160058737154
2015-06-01,3.57664233576642
2015-07-01,3.5036496350365
2015-08-01,3.97058823529411
2015-09-01,3.9172209903917
2015-10-01,4.58919319022946
2015-11-01,3.71991247264769
2015-12-01,4.06976744186047
2016-01-01,4.58124552612743
2016-02-01,4.42225392296721
2016-03-01,3.99429386590586
2016-04-01,3.28571428571427
2016-05-01,1.41043723554302
2016-06-01,0.845665961945022
2016-07-01,1.12834978843441
2016-08-01,0.42432814710042
2016-09-01,-0.924608819345648
2016-10-01,-2.05237084217974
2016-11-01,-1.96905766526018
2016-12-01,-2.79329608938547
2017-01-01,-3.96988364134154
2017-02-01,-4.09836065573771
2017-03-01,-3.56652949245542
2017-04-01,-2.55878284923927
2017-05-01,-1.18219749652296
2017-06-01,-0.349406009783368
2017-07-01,-0.139470013947012
2017-08-01,0.281690140845074
2017-09-01,0.861450107681254
2017-10-01,0.578034682080912
2017-11-01,0.93256814921087
2017-12-01,1.50862068965516
2018-01-01,1.63934426229507
2018-02-01,1.35327635327635
2018-03-01,0.497866287339963
2018-04-01,0.709723207948898
2018-05-01,-0.492610837438415
