"Date","LCEAMN01CAM661N"
1986-03-01,48.4819605173588
1986-04-01,48.3185840707965
1986-05-01,48.4819605173588
1986-06-01,48.4411164057182
1986-07-01,48.4819605173588
1986-08-01,48.1960517358747
1986-09-01,48.7678692988428
1986-10-01,49.1354663036079
1986-11-01,49.4213750850919
1986-12-01,49.7481279782165
1987-01-01,50.0340367597005
1987-02-01,50.074880871341
1987-03-01,50.1157249829816
1987-04-01,50.2791014295439
1987-05-01,50.1974132062628
1987-06-01,49.9115044247788
1987-07-01,49.8706603131382
1987-08-01,50.0340367597005
1987-09-01,50.7283866575902
1987-10-01,50.9326072157931
1987-11-01,51.0551395507148
1987-12-01,51.1368277739959
1988-01-01,51.7086453369639
1988-02-01,51.6269571136828
1988-03-01,51.8720217835262
1988-04-01,52.0353982300885
1988-05-01,51.8720217835262
1988-06-01,52.1987746766508
1988-07-01,51.9945541184479
1988-08-01,51.9945541184479
1988-09-01,52.9339686861811
1988-10-01,53.3015656909462
1988-11-01,53.1381892443839
1988-12-01,53.1381892443839
1989-01-01,54.2409802586794
1989-02-01,54.2409802586794
1989-03-01,54.4860449285228
1989-04-01,54.6085772634445
1989-05-01,54.5268890401634
1989-06-01,54.6494213750851
1989-07-01,54.6902654867257
1989-08-01,55.2212389380531
1989-09-01,55.8339006126617
1989-10-01,56.0381211708645
1989-11-01,56.4057181756297
1989-12-01,56.4465622872703
1990-01-01,56.7733151803948
1990-02-01,56.9366916269571
1990-03-01,57.4676650782846
1990-04-01,57.5901974132063
1990-05-01,57.8352620830497
1990-06-01,57.7944179714091
1990-07-01,57.712729748128
1990-08-01,57.6718856364874
1990-09-01,58.1211708645337
1990-10-01,58.856364874064
1990-11-01,59.2239618788292
1990-12-01,59.714091218516
1991-01-01,61.1027910142954
1991-02-01,61.6746085772634
1991-03-01,62.2055820285909
1991-04-01,62.2055820285909
1991-05-01,62.0830496936692
1991-06-01,62.0422055820286
1991-07-01,61.7971409121852
1991-08-01,61.7971409121852
1991-09-01,62.4098025867937
1991-10-01,62.6957113682777
1991-11-01,62.8182437031995
1991-12-01,63.5942818243703
1992-01-01,63.6351259360109
1992-02-01,64.2477876106195
1992-03-01,64.4520081688223
1992-04-01,64.6562287270252
1992-05-01,64.28863172226
1992-06-01,63.9618788291355
1992-07-01,63.716814159292
1992-08-01,64.0844111640572
1992-09-01,64.4111640571818
1992-10-01,64.6153846153846
1992-11-01,64.9012933968686
1992-12-01,65.5139550714772
1993-01-01,65.8815520762424
1993-02-01,66.3308373042886
1993-03-01,66.2491490810075
1993-04-01,66.0857726344452
1993-05-01,65.6773315180395
1993-06-01,65.6773315180395
1993-07-01,65.4731109598366
1993-08-01,65.3505786249149
1993-09-01,65.9223961878829
1993-10-01,65.9223961878829
1993-11-01,65.7998638529612
1993-12-01,66.1266167460858
1994-01-01,66.6575901974132
1994-02-01,67.2702518720218
1994-03-01,67.4744724302246
1994-04-01,66.9434989788972
1994-05-01,66.8209666439755
1994-06-01,66.9434989788972
1994-07-01,66.6575901974132
1994-08-01,66.0449285228046
1994-09-01,66.6984343090538
1994-10-01,66.9434989788972
1994-11-01,67.4744724302246
1994-12-01,67.9237576582709
1995-01-01,67.6786929884275
1995-02-01,67.7195371000681
1995-03-01,67.5970047651464
1995-04-01,67.5970047651464
1995-05-01,67.5561606535058
1995-06-01,67.5561606535058
1995-07-01,67.3110959836624
1995-08-01,68.0054458815521
1995-09-01,68.0054458815521
1995-10-01,68.0871341048332
1995-11-01,68.2913546630361
1995-12-01,69.2716133424098
1996-01-01,68.5772634445201
1996-02-01,68.9448604492852
1996-03-01,68.8223281143635
1996-04-01,68.5772634445201
1996-05-01,69.7208985704561
1996-06-01,70.5377808032675
1996-07-01,69.8025867937372
1996-08-01,70.3744043567052
1996-09-01,70.8645336963921
1996-10-01,70.8236895847515
1996-11-01,71.354663036079
1996-12-01,71.2321307011573
1997-01-01,70.4560925799864
1997-02-01,71.1504424778761
1997-03-01,70.7420013614704
1997-04-01,70.2518720217835
1997-05-01,71.2729748127978
1997-06-01,69.8842750170184
1997-07-01,69.5575221238938
1997-08-01,69.7208985704561
1997-09-01,69.1490810074881
1997-10-01,70.2927161334241
1997-11-01,70.782845473111
1997-12-01,72.1307011572498
1998-01-01,72.1307011572498
1998-02-01,71.6814159292036
1998-03-01,72.3757658270933
1998-04-01,72.5799863852961
1998-05-01,71.9673247106876
1998-06-01,72.7025187202178
1998-07-01,71.8856364874064
1998-08-01,70.782845473111
1998-09-01,71.068754254595
1998-10-01,71.3138189244384
1998-11-01,71.354663036079
1998-12-01,72.3349217154527
1999-01-01,72.6208304969367
1999-02-01,72.8658951667801
1999-03-01,72.2940776038121
1999-04-01,72.2532334921716
1999-05-01,72.5799863852961
1999-06-01,73.7236215112321
1999-07-01,73.6010891763104
1999-08-01,72.7025187202178
1999-09-01,71.8447923757658
1999-10-01,72.7025187202178
1999-11-01,72.498298162015
1999-12-01,73.9686861810756
2000-01-01,74.5405037440436
2000-02-01,74.8672566371681
2000-03-01,74.4588155207624
2000-04-01,74.6221919673247
2000-05-01,75.2348536419333
2000-06-01,74.6630360789653
2000-07-01,74.785568413887
2000-08-01,74.8672566371681
2000-09-01,74.5405037440436
2000-10-01,74.5405037440436
2000-11-01,74.4588155207624
2000-12-01,74.8672566371681
2001-01-01,74.9081007488087
2001-02-01,74.0912185159973
2001-03-01,74.4588155207624
2001-04-01,74.8672566371681
2001-05-01,75.6024506466984
2001-06-01,76.1742682096664
2001-07-01,75.0306330837304
2001-08-01,74.9081007488087
2001-09-01,74.9489448604493
2001-10-01,74.7038801906059
2001-11-01,75.3982300884956
2001-12-01,76.0517358747447
2002-01-01,75.9700476514636
2002-02-01,75.5616065350579
2002-03-01,74.7447243022464
2002-04-01,74.6630360789653
2002-05-01,75.8066712049013
2002-06-01,76.3784887678693
2002-07-01,77.8897208985705
2002-08-01,74.3771272974813
2002-09-01,75.8883594281824
2002-10-01,76.9094622191967
2002-11-01,77.4404356705242
2002-12-01,76.9094622191967
2003-01-01,76.5827093260722
2003-02-01,77.8488767869299
2003-03-01,76.9503063308373
2003-04-01,78.2573179033356
2003-05-01,78.5432266848196
2003-06-01,79.7277059223962
2003-07-01,79.6051735874745
2003-08-01,79.7685500340368
2003-09-01,80.7896528250511
2003-10-01,80.4628999319265
2003-11-01,81.0755616065351
2003-12-01,81.4840027229408
2004-01-01,82.1375085091899
2004-02-01,81.8515997277059
2004-03-01,81.4023144996596
2004-04-01,80.5445881552076
2004-05-01,82.3417290673928
2004-06-01,81.7290673927842
2004-07-01,80.7488087134105
2004-08-01,81.8107556160654
2004-09-01,80.503744043567
2004-10-01,82.6276378488768
2004-11-01,83.3628318584071
2004-12-01,82.9543907420014
2005-01-01,84.2205582028591
2005-02-01,84.138869979578
2005-03-01,83.0769230769231
2005-04-01,84.3430905377808
2005-05-01,82.995234853642
2005-06-01,84.1797140912185
2005-07-01,83.0769230769231
2005-08-01,83.7712729748128
2005-09-01,85.7726344452008
2005-10-01,84.7106875425459
2005-11-01,83.9346494213751
2005-12-01,83.6895847515316
2006-01-01,83.4445200816882
2006-02-01,83.9346494213751
2006-03-01,83.8121170864534
2006-04-01,83.5262083049694
2006-05-01,83.3628318584071
2006-06-01,82.1375085091899
2006-07-01,82.9135466303608
2006-08-01,84.3430905377808
2006-09-01,84.3839346494214
2006-10-01,84.2614023144996
2006-11-01,84.3022464261402
2006-12-01,85.9360108917631
2007-01-01,85.5275697753574
2007-02-01,85.7726344452008
2007-03-01,86.3444520081688
2007-04-01,87.8965282505106
2007-05-01,88.427501701838
2007-06-01,88.6317222600408
2007-07-01,88.999319264806
2007-08-01,87.6923076923077
2007-09-01,88.0599046970728
2007-10-01,90.3063308373043
2007-11-01,90.5513955071477
2007-12-01,91.7358747447243
2008-01-01,90.8373042886317
2008-02-01,91.4091218515997
2008-03-01,92.5119128658952
2008-04-01,90.3880190605854
2008-05-01,90.0612661674609
2008-06-01,90.1021102791014
2008-07-01,88.6317222600408
2008-08-01,88.3049693669163
2008-09-01,87.5289312457454
2008-10-01,89.8978897208986
2008-11-01,90.9598366235534
2008-12-01,87.6106194690266
2009-01-01,85.8951667801225
2009-02-01,86.7528931245746
2009-03-01,87.3655547991831
2009-04-01,86.5078284547311
2009-05-01,84.5473110959837
2009-06-01,82.9543907420014
2009-07-01,82.5051055139551
2009-08-01,83.7304288631722
2009-09-01,87.4063989108237
2009-10-01,83.7304288631722
2009-11-01,84.424778761062
2009-12-01,87.2021783526208
2010-01-01,87.1204901293397
2010-02-01,88.3866575901974
2010-03-01,88.6725663716814
2010-04-01,85.1599727705922
2010-05-01,88.713410483322
2010-06-01,88.5500340367597
2010-07-01,91.1232130701157
2010-08-01,90.4697072838666
2010-09-01,92.2668481960517
2010-10-01,90.1837985023826
2010-11-01,91.4908100748809
2010-12-01,91.6541865214432
2011-01-01,89.8978897208986
2011-02-01,93.2471068754254
2011-03-01,92.3485364193329
2011-04-01,91.9400953029272
2011-05-01,93.6555479918312
2011-06-01,91.9809394145678
2011-07-01,91.3274336283186
2011-08-01,92.0626276378489
2011-09-01,90.3471749489449
2011-10-01,93.5330156569095
2011-11-01,92.430224642614
2011-12-01,95.0850918992512
2012-01-01,92.7978216473792
2012-02-01,93.4104833219878
2012-03-01,94.0231449965963
2012-04-01,94.4315861130021
2012-05-01,96.3512593601089
2012-06-01,94.3090537780803
2012-07-01,95.7794417971409
2012-08-01,95.9428182437032
2012-09-01,96.2695711368278
2012-10-01,94.8808713410484
2012-11-01,93.7780803267529
2012-12-01,97.6582709326072
2013-01-01,94.4315861130021
2013-02-01,97.2906739278421
2013-03-01,95.9019741320626
2013-04-01,96.5963240299524
2013-05-01,93.5330156569095
2013-06-01,96.5554799183118
2013-07-01,95.1667801225324
2013-08-01,94.8400272294078
2013-09-01,94.7991831177672
2013-10-01,94.3090537780803
2013-11-01,91.3682777399592
2013-12-01,94.4315861130021
2014-01-01,91.286589516678
2014-02-01,93.1245745405038
2014-03-01,93.4513274336283
2014-04-01,95.0850918992512
2014-05-01,92.0217835262083
2014-06-01,95.2484683458135
2014-07-01,96.0245064669844
2014-08-01,97.9850238257318
2014-09-01,97.9850238257318
2014-10-01,98.066712049013
2014-11-01,99.0469707283866
2014-12-01,98.9652825051055
2015-01-01,95.4526889040164
2015-02-01,100.108917631042
2015-03-01,99.0878148400272
2015-04-01,103.131381892444
2015-05-01,98.6793737236215
2015-06-01,99.4145677331518
2015-07-01,100.558202859088
2015-08-01,98.3117767188564
2015-09-01,99.3328795098707
2015-10-01,102.11027910143
2015-11-01,101.946902654867
2015-12-01,101.865214431586
2016-01-01,102.191967324711
2016-02-01,101.579305650102
2016-03-01,101.007488087134
2016-04-01,100.231449965963
2016-05-01,96.6371681415929
2016-06-01,102.232811436351
2016-07-01,101.987746766508
2016-08-01,102.763784887679
2016-09-01,99.8638529611981
2016-10-01,102.069434989789
2016-11-01,102.232811436351
2016-12-01,103.989108236896
2017-01-01,104.029952348536
2017-02-01,105.132743362832
2017-03-01,105.500340367597
2017-04-01,107.460857726344
2017-05-01,102.396187882914
2017-06-01,103.335602450647
2017-07-01,105.786249149081
2017-08-01,103.049693669163
2017-09-01,103.784887678693
2017-10-01,102.273655547992
2017-11-01,104.070796460177
2017-12-01,105.500340367597
2018-01-01,103.458134785568
2018-02-01,101.906058543227
2018-03-01,105.255275697754
2018-04-01,99.3328795098707
2018-05-01,104.397549353302
2018-06-01,101.783526208305
2018-07-01,101.45677331518
2018-08-01,102.968005445882
2018-09-01,103.172226004084
2018-10-01,104.520081688223
2018-11-01,105.377808032675
2018-12-01,107.665078284547
2019-01-01,103.784887678693
2019-02-01,107.256637168142
2019-03-01,105.173587474472
2019-04-01,106.889040163376
2019-05-01,105.827093260722
2019-06-01,105.582028590878
2019-07-01,105.500340367597
2019-08-01,108.400272294078
2019-09-01,105.867937372362
2019-10-01,106.194690265487
2019-11-01,106.031313818924
2019-12-01,113.179033356025
2020-01-01,108.196051735875
2020-02-01,110.279101429544
2020-03-01,108.032675289312
2020-04-01,111.136827773996
2020-05-01,108.727025187202
2020-06-01,106.766507828455
2020-07-01,110.68754254595
2020-08-01,108.890401633764
2020-09-01,108.767869298843
2020-10-01,109.135466303608
2020-11-01,110.973451327434
2020-12-01,117.631041524847
2021-01-01,113.015656909462
2021-02-01,115.343771272975
2021-03-01,113.260721579306
2021-04-01,110.646698434309
2021-05-01,112.893124574541
2021-06-01,111.300204220558
2021-07-01,113.138189244384
2021-08-01,112.729748127978
2021-09-01,112.770592239619
2021-10-01,111.586113002042
2021-11-01,112.648059904697
2021-12-01,117.100068073519
2022-01-01,114.894486044929
2022-02-01,116.609938733833
2022-03-01,117.998638529612
2022-04-01,117.14091218516
2022-05-01,114.771953710007
2022-06-01,119.101429543907
2022-07-01,118.774676650783
2022-08-01,120
2022-09-01,120.776038121171
2022-10-01,122.491490810075
2022-11-01,122.409802586794
2022-12-01,124.492852280463
2023-01-01,126.657590197413
2023-02-01,126.820966643976
2023-03-01,127.1477195371
2023-04-01,128.618107556161
2023-05-01,126.41252552757
2023-06-01,127.188563648741
2023-07-01,125.228046289993
