"Date","MANMNM01CAM661S"
1974-08-01,0.0514428271217189
1974-09-01,0.0516865000069889
1974-10-01,0.0515646635643539
1974-11-01,0.0519266918510408
1974-12-01,0.0520833387058572
1975-01-01,0.0534444258221512
1975-02-01,0.0549412735459527
1975-03-01,0.0565495145887348
1975-04-01,0.057138840605422
1975-05-01,0.0571977732070907
1975-06-01,0.0574150871757441
1975-07-01,0.0588957687926705
1975-08-01,0.0589639096133499
1975-09-01,0.0597337167226475
1975-10-01,0.0602420104120402
1975-11-01,0.0607926619088822
1975-12-01,0.0626343057110295
1976-01-01,0.0611259994370709
1976-02-01,0.0612733309412427
1976-03-01,0.062253085443985
1976-04-01,0.061890281614962
1976-05-01,0.0622125692803378
1976-06-01,0.0629676432392182
1976-07-01,0.0624501413308148
1976-08-01,0.0629068689937473
1976-09-01,0.0633451802186584
1976-10-01,0.0633304470682412
1976-11-01,0.063540394461686
1976-12-01,0.0640947292461323
1977-01-01,0.0647319380016753
1977-02-01,0.064803762109959
1977-03-01,0.0663525845475649
1977-04-01,0.0666951302947643
1977-05-01,0.0673765385015588
1977-06-01,0.0683562930043012
1977-07-01,0.0681242458852306
1977-08-01,0.0688848447755174
1977-09-01,0.0689032612135389
1977-10-01,0.0695128453120497
1977-11-01,0.0704833915957813
1977-12-01,0.0711997910348166
1978-01-01,0.071829633215151
1978-02-01,0.0719788063631249
1978-03-01,0.0736289192098489
1978-04-01,0.072980660591493
1978-05-01,0.0737946671520421
1978-06-01,0.0739696233132461
1978-07-01,0.0745755241241526
1978-08-01,0.0752458824681342
1978-09-01,0.0758260002658106
1978-10-01,0.0762919361477539
1978-11-01,0.0787652637740377
1978-12-01,0.0769494029851204
1979-01-01,0.0771519838033566
1979-02-01,0.0766234320321404
1979-03-01,0.0767468221668842
1979-04-01,0.0776547525613429
1979-05-01,0.078956794729461
1979-06-01,0.0796050533478168
1979-07-01,0.0805461333307141
1979-08-01,0.0806787316844687
1979-09-01,0.0808297464762448
1979-10-01,0.0812238582499043
1979-11-01,0.0805148253860776
1979-12-01,0.0803343442934672
1980-01-01,0.0812735826325623
1980-02-01,0.081045218801096
1980-03-01,0.0837671683406697
1980-04-01,0.0832146752000255
1980-05-01,0.0823969853518721
1980-06-01,0.0834522472505025
1980-07-01,0.0849973864005041
1980-08-01,0.0857856099478232
1980-09-01,0.0874265145755364
1980-10-01,0.0893878652248233
1980-11-01,0.0907672564326316
1980-12-01,0.0915757380617743
1981-01-01,0.0893620822115932
1981-02-01,0.089159501393357
1981-03-01,0.0907083238309629
1981-04-01,0.0915536383361485
1981-05-01,0.0911834679319169
1981-06-01,0.0904633852052773
1981-07-01,0.0913123829980672
1981-08-01,0.0916512454576623
1981-09-01,0.0908556553351347
1981-10-01,0.0897635605604613
1981-11-01,0.0883749611336423
1981-12-01,0.0894909972777435
1982-01-01,0.0897322526158248
1982-02-01,0.0901687221969337
1982-03-01,0.0910379780715472
1982-04-01,0.0921779555850764
1982-05-01,0.0933658158374614
1982-06-01,0.0948999051246501
1982-07-01,0.0931963846076639
1982-08-01,0.0932295341961025
1982-09-01,0.094323470614578
1982-10-01,0.0949883040271532
1982-11-01,0.0969901708400873
1982-12-01,0.0990712283365137
1983-01-01,0.10068082501959
1983-02-01,0.101596121989258
1983-03-01,0.103855818934492
1983-04-01,0.10429965509081
1983-05-01,0.105318084113397
1983-06-01,0.107089745451063
1983-07-01,0.107400983253626
1983-08-01,0.109404691710362
1983-09-01,0.110060316903927
1983-10-01,0.11014871580643
1983-11-01,0.111800670296956
1983-12-01,0.112478395216146
1984-01-01,0.111369725647253
1984-02-01,0.11097193058599
1984-03-01,0.112128482893738
1984-04-01,0.112566794118649
1984-05-01,0.113911194094217
1984-06-01,0.115292426945827
1984-07-01,0.116981214312396
1984-08-01,0.118100933744102
1984-09-01,0.119850495356142
1984-10-01,0.122323822982426
1984-11-01,0.123520891453821
1984-12-01,0.126940823994409
1985-01-01,0.129718022848047
1985-02-01,0.131169238164139
1985-03-01,0.135189546584226
1985-04-01,0.136598404092869
1985-05-01,0.140797351961765
1985-06-01,0.143184122329348
1985-07-01,0.146114177618564
1985-08-01,0.149106848797054
1985-09-01,0.152580189007903
1985-10-01,0.156972509476025
1985-11-01,0.159723925316433
1985-12-01,0.161081216798615
1986-01-01,0.163981805786997
1986-02-01,0.163810532913398
1986-03-01,0.165652176715545
1986-04-01,0.168224953107145
1986-05-01,0.170692755802022
1986-06-01,0.172720405628186
1986-07-01,0.175112700927176
1986-08-01,0.176289511316748
1986-09-01,0.177889899780814
1986-10-01,0.180175379739278
1986-11-01,0.182068589567886
1986-12-01,0.185138609786065
1987-01-01,0.186088897987973
1987-02-01,0.190118414627072
1987-03-01,0.194184764142213
1987-04-01,0.198105623796985
1987-05-01,0.198939888439357
1987-06-01,0.19925112624192
1987-07-01,0.199691279110633
1987-08-01,0.199634188152767
1987-09-01,0.200065132802469
1987-10-01,0.198838598030239
1987-11-01,0.194284212907529
1987-12-01,0.195328424943346
1988-01-01,0.194726207420044
1988-02-01,0.194177397567004
1988-03-01,0.197949084073802
1988-04-01,0.19792145941677
1988-05-01,0.197833060514267
1988-06-01,0.202135140436083
1988-07-01,0.203265909730601
1988-08-01,0.20644642857691
1988-09-01,0.205936293243715
1988-10-01,0.204205148069696
1988-11-01,0.209166536472681
1988-12-01,0.209308343045447
1989-01-01,0.209135228528045
1989-02-01,0.208544060867555
1989-03-01,0.212453870659514
1989-04-01,0.209742970982753
1989-05-01,0.211906902450276
1989-06-01,0.212332322168572
1989-07-01,0.213695138582161
1989-08-01,0.215770671147181
1989-09-01,0.218140866720545
1989-10-01,0.220185091340928
1989-11-01,0.224094901132887
1989-12-01,0.226131759178062
1990-01-01,0.225763430417633
1990-02-01,0.224733951532232
1990-03-01,0.226483513144272
1990-04-01,0.227634540520614
1990-05-01,0.227400651757742
1990-06-01,0.225857354251542
1990-07-01,0.224673177286761
1990-08-01,0.225093072073651
1990-09-01,0.224840766872757
1990-10-01,0.226511137801304
1990-11-01,0.22748536737264
1990-12-01,0.230769018271869
1991-01-01,0.233559108632122
1991-02-01,0.231868479621751
1991-03-01,0.236244225295653
1991-04-01,0.235233162848274
1991-05-01,0.237702807186954
1991-06-01,0.236813293230516
1991-07-01,0.23996434577599
1991-08-01,0.239677049342855
1991-09-01,0.238708344702926
1991-10-01,0.237816989102687
1991-11-01,0.239651266329625
1991-12-01,0.241824406016159
1992-01-01,0.24225350902206
1992-02-01,0.241417402735885
1992-03-01,0.243459785712466
1992-04-01,0.245400878279929
1992-05-01,0.24505833253273
1992-06-01,0.244520572542503
1992-07-01,0.247284879889526
1992-08-01,0.248971825612293
1992-09-01,0.252819019514979
1992-10-01,0.252984767457172
1992-11-01,0.252664321435598
1992-12-01,0.251863206381664
1993-01-01,0.251262830502164
1993-02-01,0.249279380127251
1993-03-01,0.250128377920041
1993-04-01,0.251400953787325
1993-05-01,0.254773003589057
1993-06-01,0.260552081840195
1993-07-01,0.260706779919575
1993-08-01,0.263579744250925
1993-09-01,0.268019947457902
1993-10-01,0.267988639513266
1993-11-01,0.269953673450157
1993-12-01,0.273303623526263
1994-01-01,0.275953748957553
1994-02-01,0.278502583979725
1994-03-01,0.283042235952018
1994-04-01,0.283357157042185
1994-05-01,0.283441872657084
1994-06-01,0.283160101155355
1994-07-01,0.284359011270553
1994-08-01,0.282738364724664
1994-09-01,0.281493413514412
1994-10-01,0.282664698972578
1994-11-01,0.281668369675616
1994-12-01,0.282163771858394
1995-01-01,0.283537638134795
1995-02-01,0.27997405737764
1995-03-01,0.28142343104993
1995-04-01,0.282591033220492
1995-05-01,0.279045868901358
1995-06-01,0.281259524751539
1995-07-01,0.28297593677514
1995-08-01,0.284327703325917
1995-09-01,0.286718156981104
1995-10-01,0.288259612843501
1995-11-01,0.289123343786708
1995-12-01,0.289642687338914
1996-01-01,0.289941033634862
1996-02-01,0.291935533872587
1996-03-01,0.299637288253167
1996-04-01,0.300427353444288
1996-05-01,0.304497386247034
1996-06-01,0.308407196038993
1996-07-01,0.308547160967956
1996-08-01,0.310442212440365
1996-09-01,0.312164149395373
1996-10-01,0.316746159175115
1996-11-01,0.321169787587873
1996-12-01,0.324050118494432
1997-01-01,0.326169850510703
1997-02-01,0.330525338102782
1997-03-01,0.333322795038243
1997-04-01,0.334197575844263
1997-05-01,0.337100006476447
1997-06-01,0.341844080910779
1997-07-01,0.342827518701125
1997-08-01,0.346009879191236
1997-09-01,0.347052249583251
1997-10-01,0.350253026511383
1997-11-01,0.355818474081472
1997-12-01,0.356663788586658
1998-01-01,0.360463099750488
1998-02-01,0.358969526626946
1998-03-01,0.359464928809724
1998-04-01,0.361367346857342
1998-05-01,0.362656497518845
1998-06-01,0.364034047082852
1998-07-01,0.366925427852223
1998-08-01,0.36866393960145
1998-09-01,0.370800246411941
1998-10-01,0.372128071593289
1998-11-01,0.372030464471775
1998-12-01,0.370658439839175
1999-01-01,0.376085764124103
1999-02-01,0.376465142747346
1999-03-01,0.377735876970827
1999-04-01,0.381489147039604
1999-05-01,0.384632833009869
1999-06-01,0.385564704773756
1999-07-01,0.388640249923342
1999-08-01,0.392045449313512
1999-09-01,0.393065719979902
1999-10-01,0.395016020766376
1999-11-01,0.397087870043791
1999-12-01,0.399461748904759
2000-01-01,0.400194723138014
2000-02-01,0.406345813437186
2000-03-01,0.412402979902448
2000-04-01,0.421392043300729
2000-05-01,0.418762175951263
2000-06-01,0.424430755574272
2000-07-01,0.427754922637148
2000-08-01,0.428732835496088
2000-09-01,0.433817614033817
2000-10-01,0.438022086834119
2000-11-01,0.439101290102177
2000-12-01,0.444508356305282
2001-01-01,0.443823264810883
2001-02-01,0.449521310734727
2001-03-01,0.453075683272871
2001-04-01,0.457280156073173
2001-05-01,0.462158670505062
2001-06-01,0.461760875443798
2001-07-01,0.464963494015732
2001-08-01,0.465700151536591
2001-09-01,0.478407493771407
2001-10-01,0.479328315672481
2001-11-01,0.488214247017842
2001-12-01,0.496700541658136
2002-01-01,0.500643501038534
2002-02-01,0.50282769058788
2002-03-01,0.506789066406299
2002-04-01,0.506744866955048
2002-05-01,0.505013721781029
2002-06-01,0.511592073442299
2002-07-01,0.512378455345816
2002-08-01,0.517080171972698
2002-09-01,0.520594028347195
2002-10-01,0.523940295135697
2002-11-01,0.524001069381168
2002-12-01,0.521916328597137
2003-01-01,0.522763484746125
2003-02-01,0.521382251894514
2003-03-01,0.521514850248269
2003-04-01,0.521054439297732
2003-05-01,0.521402509976338
2003-06-01,0.527916404104533
2003-07-01,0.536025161765388
2003-08-01,0.540691887160029
2003-09-01,0.542121002750495
2003-10-01,0.541763723852878
2003-11-01,0.5455556684415
2003-12-01,0.548209477160394
2004-01-01,0.554187452942164
2004-02-01,0.560150695573517
2004-03-01,0.563047601274295
2004-04-01,0.570568874562264
2004-05-01,0.576401360483665
2004-06-01,0.580985211907209
2004-07-01,0.581215417382478
2004-08-01,0.581068085878306
2004-09-01,0.581977857916567
2004-10-01,0.585546963605128
2004-11-01,0.584121531302266
2004-12-01,0.593884085097449
2005-01-01,0.598353754605261
2005-02-01,0.601683446599543
2005-03-01,0.604619026820166
2005-04-01,0.609234186188347
2005-05-01,0.611331818478993
2005-06-01,0.614547328557542
2005-07-01,0.611934036002295
2005-08-01,0.609709330289301
2005-09-01,0.618140375615531
2005-10-01,0.623403793602068
2005-11-01,0.624230691669232
2005-12-01,0.628821909667985
2006-01-01,0.632851426307084
2006-02-01,0.640742869999285
2006-03-01,0.645903155932901
2006-04-01,0.651779841305554
2006-05-01,0.656652830806035
2006-06-01,0.660774429635241
2006-07-01,0.666667689802112
2006-08-01,0.669253357700327
2006-09-01,0.676448660035317
2006-10-01,0.682468993624536
2006-11-01,0.689660612671921
2006-12-01,0.696133990636469
2007-01-01,0.696592559943204
2007-02-01,0.701167203147738
2007-03-01,0.707579806866814
2007-04-01,0.713572515799002
2007-05-01,0.715579907543342
2007-06-01,0.724145392867129
2007-07-01,0.730992624523513
2007-08-01,0.735416252936271
2007-09-01,0.741904364051236
2007-10-01,0.733874797073873
2007-11-01,0.736373907713387
2007-12-01,0.744720237424719
2008-01-01,0.749967080617036
2008-02-01,0.753077616998863
2008-03-01,0.760306068922291
2008-04-01,0.7640869636481
2008-05-01,0.778065040106398
2008-06-01,0.784715215875952
2008-07-01,0.788689483200986
2008-08-01,0.795418849654032
2008-09-01,0.806081967268465
2008-10-01,0.818636453067703
2008-11-01,0.830748944354426
2008-12-01,0.841459944707714
2009-01-01,0.846397391741271
2009-02-01,0.847500536378757
2009-03-01,0.85753749510046
2009-04-01,0.868303744767813
2009-05-01,0.876847130365975
2009-06-01,0.882156589447565
2009-07-01,0.897793986971598
2009-08-01,0.912320873282936
2009-09-01,0.919796105475852
2009-10-01,0.931807306353456
2009-11-01,0.943768782848403
2009-12-01,0.950612331217182
2010-01-01,0.956903386445317
2010-02-01,0.96896431170558
2010-03-01,0.974623683109579
2010-04-01,0.980004966299453
2010-05-01,0.994979372054713
2010-06-01,0.998646084864788
2010-07-01,1.00596846062213
2010-08-01,1.00806240962517
2010-09-01,1.01798518643114
2010-10-01,1.026447539702
2010-11-01,1.02860226295052
2010-12-01,1.03881233618962
2011-01-01,1.04646068289994
2011-02-01,1.05460995672444
2011-03-01,1.06522150831241
2011-04-01,1.06704657732034
2011-05-01,1.07094717889329
2011-06-01,1.08134509980021
2011-07-01,1.09046307826464
2011-08-01,1.09518321132955
2011-09-01,1.12212277686736
2011-10-01,1.1350234917014
2011-11-01,1.1346772626666
2011-12-01,1.14049317379378
2012-01-01,1.15082111223622
2012-02-01,1.15366461026673
2012-03-01,1.16070889780995
2012-04-01,1.17002209051741
2012-05-01,1.18093014675753
2012-06-01,1.19202420902166
2012-07-01,1.20130977707209
2012-08-01,1.2047536509821
2012-09-01,1.20592861972787
2012-10-01,1.20665422738592
2012-11-01,1.21785878827818
2012-12-01,1.22560290046621
2013-01-01,1.23207075349935
2013-02-01,1.25583900840987
2013-03-01,1.27558142996889
2013-04-01,1.27317808480708
2013-05-01,1.2732793752162
2013-06-01,1.27810816526543
2013-07-01,1.28313401120149
2013-08-01,1.29560378138583
2013-09-01,1.30437737245926
2013-10-01,1.31396312844944
2013-11-01,1.32815483558878
2013-12-01,1.33834280910226
