"Date","CANCPGRLH01IXOBM"
1980-06-01,23.7837998967685
1980-07-01,23.9752458379696
1980-08-01,24.1018069644989
1980-09-01,24.3365094488146
1980-10-01,24.7595700439087
1980-11-01,24.5959280351101
1980-12-01,24.8522587909831
1981-01-01,25.4127728535466
1981-02-01,25.8111530845918
1981-03-01,26.0674838404648
1981-04-01,26.3223064190574
1981-05-01,26.365598700103
1981-06-01,26.7347025593963
1981-07-01,26.9447246796631
1981-08-01,27.1438544589898
1981-09-01,27.1917427477383
1981-10-01,27.4852615996735
1981-11-01,27.909866109979
1981-12-01,28.1152922225428
1982-01-01,28.7468310226924
1982-02-01,29.3119410929588
1982-03-01,29.6176683148606
1982-04-01,29.9233955367624
1982-05-01,30.2291227586643
1982-06-01,30.7015798197873
1982-07-01,31.0999600508325
1982-08-01,31.3345061248253
1982-09-01,31.1276075729122
1982-10-01,31.3068451441467
1982-11-01,31.665020924569
1982-12-01,31.6403405605201
1983-01-01,31.549231466588
1983-02-01,31.7175052210205
1983-03-01,31.8595546961928
1983-04-01,31.9568037130391
1983-05-01,32.1899622821435
1983-06-01,32.4030364949019
1983-07-01,32.7334440808526
1983-08-01,32.7472678418925
1983-09-01,32.7966643079213
1983-10-01,32.8183283174096
1983-11-01,32.8677247834384
1983-12-01,32.8476404270924
1984-01-01,32.8260121555351
1984-02-01,33.0421384607852
1984-03-01,33.1347914699286
1984-04-01,33.1841879359575
1984-05-01,33.5145955219082
1984-06-01,33.7523500987155
1984-07-01,34.1522385070411
1984-08-01,34.2339991752444
1984-09-01,34.4949259388204
1984-10-01,34.0688489891655
1984-11-01,33.9777398952334
1984-12-01,34.0749889120798
1985-01-01,34.1243853781086
1985-02-01,34.3359156756557
1985-03-01,34.6663232616064
1985-04-01,34.830001008336
1985-05-01,35.1387803227295
1985-06-01,35.161952509498
1985-07-01,35.8212237661882
1985-08-01,35.8103314252482
1985-09-01,35.9523809004204
1985-10-01,36.1130065546584
1985-11-01,36.1191464775726
1985-12-01,36.2611959527449
1986-01-01,36.2395676811876
1986-02-01,36.6147757254642
1986-03-01,36.9421312189233
1986-04-01,37.1274372372102
1986-05-01,37.6910033922653
1986-06-01,37.7620281298514
1986-07-01,38.4706958525704
1986-08-01,38.7362186238493
1986-09-01,38.4088988683212
1986-10-01,38.5387399735269
1986-11-01,38.3519257779597
1986-12-01,38.4244944307572
1987-01-01,38.0477782092002
1987-02-01,38.4229862534768
1987-03-01,38.6314644585323
1987-04-01,38.6531284680205
1987-05-01,39.0267925970859
1987-06-01,39.0021122330369
1987-07-01,39.9655667964176
1987-08-01,39.9732506345432
1987-09-01,39.8342889897935
1987-10-01,39.4978129567905
1987-11-01,39.4993568720018
1987-12-01,39.7340593563175
1988-01-01,39.4545921516069
1988-02-01,39.9501856615675
1988-03-01,40.6033527332744
1988-04-01,40.6048966484857
1988-05-01,40.8612274043587
1988-06-01,40.6744132087915
1988-07-01,41.1422742622116
1988-08-01,41.2734313964438
1988-09-01,41.2765192268664
1988-10-01,41.2442265005538
1988-11-01,41.4789289848695
1988-12-01,41.2488582461878
1989-01-01,41.4357081796859
1989-02-01,41.7198071300304
1989-03-01,42.0178862517377
1989-04-01,41.9005886164763
1989-05-01,42.1569193723493
1989-06-01,42.4888708735113
1989-07-01,42.9799041137
1989-08-01,43.080240960969
1989-09-01,43.296367266219
1989-10-01,43.0494921498677
1989-11-01,43.3320471850009
1989-12-01,43.4000198300954
1990-01-01,43.2811782796227
1990-02-01,43.5606812222643
1990-03-01,43.8880367157234
1990-04-01,44.1011109284818
1990-05-01,44.4500946934982
1990-06-01,44.4516386087095
1990-07-01,45.2297871538033
1990-08-01,45.4474573742647
1990-09-01,45.8488896978016
1990-10-01,45.8613974298149
1990-11-01,46.077523735065
1990-12-01,46.1037480143252
1991-01-01,48.5356348147069
1991-02-01,48.7965615782829
1991-03-01,49.0141960608132
1991-04-01,49.0821687059077
1991-05-01,49.2982950111578
1991-06-01,49.3662676562522
1991-07-01,49.5083171314245
1991-08-01,49.6333343427424
1991-09-01,49.7784359104063
1991-10-01,49.8897008365464
1991-11-01,50.0348024042103
1991-12-01,49.9900019458844
1992-01-01,50.1829560643658
1992-02-01,50.4685631919907
1992-03-01,50.5210117505112
1992-04-01,50.7834466913674
1992-05-01,51.0397774472404
1992-06-01,51.1400785565784
1992-07-01,51.5847674232299
1992-08-01,51.6866124477792
1992-09-01,51.9274191170782
1992-10-01,51.7314486440361
1992-11-01,51.9908314924007
1992-12-01,51.7113642876901
1993-01-01,51.8780941269113
1993-02-01,52.2810346277285
1993-03-01,52.4925649252756
1993-04-01,52.6592947644968
1993-05-01,52.7812241453921
1993-06-01,52.7595958738348
1993-07-01,53.3740666721991
1993-08-01,53.4496874174882
1993-09-01,53.7090702658528
1993-10-01,53.7045099960808
1993-11-01,53.8526636562363
1993-12-01,53.8788879354966
1994-01-01,53.6487814588839
1994-02-01,54.4253860887664
1994-03-01,54.4994629188442
1994-04-01,54.8344307745669
1994-05-01,54.8359746897782
1994-06-01,54.9996524365078
1994-07-01,55.3995408448333
1994-08-01,55.3748604807844
1994-09-01,55.7979210758786
1994-10-01,55.7022159742435
1994-11-01,55.8256892703501
1994-12-01,56.1298725770406
1995-01-01,55.9384623737705
1995-02-01,56.2904982312785
1995-03-01,56.4063234271905
1995-04-01,56.5252007155942
1995-05-01,56.8525562090533
1995-06-01,57.0192860482745
1995-07-01,57.7696663988968
1995-08-01,57.8885436873005
1995-09-01,58.1262982641078
1995-10-01,57.9857927041468
1995-11-01,57.9641644325896
1995-12-01,57.5688720319669
1996-01-01,57.8761074311491
1996-02-01,58.0428372703703
1996-03-01,58.2790479319663
1996-04-01,58.5384307803309
1996-05-01,58.7761853571382
1996-06-01,58.7576091780726
1996-07-01,59.579014266281
1996-08-01,59.7009436471763
1996-09-01,59.7503401132052
1996-10-01,59.6098345532442
1996-11-01,60.1532806140224
1996-12-01,60.272157902426
1997-01-01,60.4265779986174
1997-02-01,60.5152770617671
1997-03-01,60.8583099661884
1997-04-01,60.9087048894459
1997-05-01,61.2694121194596
1997-06-01,61.6567945554557
1997-07-01,62.2688801380335
1997-08-01,62.3369493868834
1997-09-01,62.4050186357333
1997-10-01,62.2040352064267
1997-11-01,61.9290715508553
1997-12-01,61.8640922049807
1998-01-01,62.3431291928339
1998-02-01,62.7305116288301
1998-03-01,63.0498248159763
1998-04-01,63.0115206760841
1998-05-01,63.5082319895297
1998-06-01,63.6679557902367
1998-07-01,64.1026432465152
1998-08-01,64.1263629637902
1998-09-01,64.2446927216298
1998-10-01,64.1383193328878
1998-11-01,63.6180227164349
1998-12-01,63.6180227164349
1999-01-01,63.2810352036964
1999-02-01,63.7127671712673
1999-03-01,64.1001496072634
1999-04-01,64.4017884688173
1999-05-01,64.9428493138377
1999-06-01,65.149878134827
1999-07-01,65.5135408535481
1999-08-01,65.6289151226803
1999-09-01,65.8655746383595
1999-10-01,65.6822655346452
1999-11-01,65.4369325737638
1999-12-01,65.3719532278892
2000-01-01,65.1472500813075
2000-02-01,65.537588006011
2000-03-01,65.6115682322757
2000-04-01,65.9369268111046
2000-05-01,66.3922440816828
2000-06-01,66.8269315379612
2000-07-01,67.3532735460967
2000-08-01,67.3593189377794
2000-09-01,67.4066239580617
2000-10-01,67.1436166715878
2000-11-01,66.9426332422813
2000-12-01,66.880609385114
2001-01-01,66.8156300392394
2001-02-01,67.36569176465
2001-03-01,67.3480174390576
2001-04-01,67.646700811904
2001-05-01,68.0164089223078
2001-06-01,68.5397954417359
2001-07-01,69.1342066987213
2001-08-01,69.2762561738359
2001-09-01,69.2556263595362
2001-10-01,68.7916356437557
2001-11-01,68.4073431107349
2001-12-01,68.5670669114419
2002-01-01,68.7365034289918
2002-02-01,69.3698916626554
2002-03-01,69.6590381972438
2002-04-01,70.0021932921343
2002-05-01,70.7526072108488
2002-06-01,71.0417537454373
2002-07-01,71.6331020117493
2002-08-01,72.1023770086946
2002-09-01,72.0683446541624
2002-10-01,72.0592504371583
2002-11-01,72.1762761222092
2002-12-01,72.7125292240345
2003-01-01,72.9136348437886
2003-02-01,73.4209031753974
2003-03-01,73.4248641555284
2003-04-01,73.5418898405793
2003-05-01,73.7889964078161
2003-06-01,74.0781429424046
2003-07-01,74.3212885295104
2003-08-01,74.6354588541843
2003-09-01,74.9246053887727
2003-10-01,74.9615121192514
2003-11-01,74.7723750924477
2003-12-01,74.9314407448502
2004-01-01,74.7423037180464
2004-02-01,74.9183855477151
2004-03-01,75.1194911674693
2004-04-01,75.2365168525201
2004-05-01,75.6727604465607
2004-06-01,75.8318260989632
2004-07-01,76.1839897583005
2004-08-01,76.1079174364166
2004-09-01,76.3550240036534
2004-10-01,76.1947860945091
2004-11-01,76.181730897374
2004-12-01,76.2987565824248
2005-01-01,76.1686757002389
2005-02-01,76.5419021695306
2005-03-01,76.6759440318476
2005-04-01,76.7929697168985
2005-05-01,77.1281171989696
2005-06-01,77.4342799108243
2005-07-01,77.5933455632268
2005-08-01,77.5593132086944
2005-09-01,77.7774350057147
2005-10-01,77.6422208866559
2005-11-01,77.8183027163245
2005-12-01,77.8052475191895
2006-01-01,77.5588270502318
2006-02-01,77.7596264586858
2006-03-01,78.0874194520293
2006-04-01,78.3738082790717
2006-05-01,79.0411778607822
2006-06-01,79.0293942657585
2006-07-01,78.9348023381329
2006-08-01,78.9526393143864
2006-09-01,79.3246175600172
2006-10-01,79.1941836380636
2006-11-01,79.3922019605311
2006-12-01,79.4246036177948
2007-01-01,79.2416411855944
2007-02-01,79.7232672491179
2007-03-01,80.0096560761603
2007-04-01,80.4498779733828
2007-05-01,81.073062302806
2007-06-01,81.2178928639488
2007-07-01,81.6312752758806
2007-08-01,81.7201369897124
2007-09-01,81.8649675508552
2007-10-01,81.5661358777113
2007-11-01,81.4983834353764
2007-12-01,81.6991828438304
2008-01-01,81.2622332418512
2008-02-01,81.9150381425515
2008-03-01,81.9888439661162
2008-04-01,82.5292199629374
2008-05-01,83.6872181172086
2008-06-01,84.056415276853
2008-07-01,84.2840541705979
2008-08-01,84.4675078120552
2008-09-01,84.5827178019208
2008-10-01,84.3521297803686
2008-11-01,84.2401920857463
2008-12-01,84.2698126570236
2009-01-01,83.664465303854
2009-02-01,84.3262727135915
2009-03-01,84.689907701263
2009-04-01,85.1391321075228
2009-05-01,86.0107414347516
2009-06-01,86.2915680898211
2009-07-01,86.4454011600012
2009-08-01,86.5259196158735
2009-09-01,86.9751440221334
2009-10-01,86.868768499484
2009-11-01,86.6388397290096
2009-12-01,86.6242750479994
2010-01-01,86.7147022993218
2010-02-01,87.730529029016
2010-03-01,87.1146160094444
2010-04-01,87.4878827601794
2010-05-01,88.1769211258358
2010-06-01,88.5924650462296
2010-07-01,89.3833763258775
2010-08-01,89.263360348979
2010-09-01,89.5055943736991
2010-10-01,89.4827363872333
2010-11-01,89.6383154641165
2010-12-01,89.4937531363496
2011-01-01,89.5804080841864
2011-02-01,89.9515742264022
2011-03-01,90.4939496557726
2011-04-01,90.7361836804927
2011-05-01,91.5829017315516
2011-06-01,91.6695566793884
2011-07-01,91.9138913126276
2011-08-01,92.1404951270765
2011-09-01,92.8118026739426
2011-10-01,92.4558544978814
2011-11-01,92.526879235447
2011-12-01,92.2977625683624
2012-01-01,92.3449996454623
2012-02-01,92.8189040206634
2012-03-01,93.3079928298601
2012-04-01,93.6688106804816
2012-05-01,94.1180403504486
2012-06-01,94.2535989324854
2012-07-01,94.3246236700584
2012-08-01,94.2327203357334
2012-09-01,94.5095316625636
2012-10-01,94.2400079591952
2012-11-01,94.375566541232
2012-12-01,94.1481046248702
2013-01-01,94.086570158536
2013-02-01,94.6466837053056
2013-03-01,94.8437767536766
2013-04-01,94.8134078856858
2013-05-01,95.5698177504738
2013-06-01,95.7118672256198
2013-07-01,96.240815174046
2013-08-01,96.3213301828578
2013-09-01,96.3524957812012
2013-10-01,96.1293221101716
2013-11-01,95.979375824492
2013-12-01,95.7982639404689
2014-01-01,95.9706822836058
2014-02-01,96.6568641411734
2014-03-01,96.6018205679484
2014-04-01,96.836570107772
2014-05-01,97.7190482833579
2014-06-01,98.0270252085316
2014-07-01,98.3103274284709
2014-08-01,98.9103001144701
2014-09-01,99.0059995572773
2014-10-01,98.9175877379319
2014-11-01,98.3032273482899
2014-12-01,98.2083246358353
2015-01-01,98.4206021182017
2015-02-01,99.3026411982752
2015-03-01,99.323909058277
2015-04-01,99.2398261882699
2015-05-01,99.9146689583262
2015-06-01,100.208296308351
2015-07-01,100.589511708382
2015-08-01,100.886644208407
2015-09-01,101.180271608432
2015-10-01,100.821515408402
2015-11-01,100.167940508347
2015-12-01,99.9441727283286
2016-01-01,100.185677008349
2016-02-01,100.981192708415
2016-03-01,101.293699608441
2016-04-01,101.191015508433
2016-05-01,102.12280480851
2016-06-01,102.264171508522
2016-07-01,102.95445650858
2016-08-01,102.699977208558
2016-09-01,103.028005708586
2016-10-01,102.670203808556
2016-11-01,102.12128560851
2016-12-01,101.966305408497
2017-01-01,102.743310008562
2017-02-01,103.361238208613
2017-03-01,103.727571308644
2017-04-01,104.023081408669
2017-05-01,104.597356408716
2017-06-01,104.980434808748
2017-07-01,105.138826008762
2017-08-01,105.111232908759
2017-09-01,105.182055808765
2017-10-01,105.078004108756
2017-11-01,104.75490080873
2017-12-01,104.03787120867
2018-01-01,105.159627208763
2018-02-01,106.231769808853
2018-03-01,106.904571308909
2018-04-01,106.428439608869
2018-05-01,107.139374708928
2018-06-01,107.265255408939
2018-07-01,109.07677080909
2018-08-01,108.912233109076
2018-09-01,107.817131108985
2018-10-01,108.173597409014
2018-11-01,107.817868208985
2018-12-01,108.545761209045
2019-01-01,107.995065309
2019-02-01,108.432327009036
2019-03-01,108.852193809071
2019-04-01,108.83972600907
2019-05-01,110.123008909177
2019-06-01,110.52270390921
2019-07-01,111.738049309311
2019-08-01,111.790860709316
2019-09-01,109.976427209165
2019-10-01,110.215938209185
2019-11-01,109.337277509111
2019-12-01,110.083348109174
2020-01-01,109.551963409129
2020-02-01,110.660239209222
2020-03-01,110.823878009235
2020-04-01,110.828881209236
2020-05-01,111.032287109253
2020-06-01,111.499251809292
2020-07-01,111.446790209287
2020-08-01,111.347010109279
2020-09-01,111.043730909254
2020-10-01,111.080985109257
2020-11-01,111.206715409267
2020-12-01,111.260381209272
2021-01-01,111.657945809305
2021-02-01,111.680881009307
2021-03-01,111.677504909306
2021-04-01,112.399572009367
2021-05-01,112.249144909354
2021-06-01,112.181265409348
2021-07-01,112.904807709409
2021-08-01,113.136658309428
2021-09-01,113.27780710944
2021-10-01,113.740515709478
2021-11-01,113.240085809437
2021-12-01,113.592953409466
2022-01-01,113.88461060949
2022-02-01,114.333994009528
2022-03-01,114.730525109561
2022-04-01,115.723784609644
2022-05-01,116.888060009741
2022-06-01,117.406597609784
2022-07-01,119.03819010992
2022-08-01,118.496685509875
2022-09-01,118.667792109889
2022-10-01,119.273163409939
2022-11-01,119.112881009926
2022-12-01,119.333822309944
2023-01-01,119.067211709922
2023-02-01,119.647769809971
2023-03-01,120.24599491002
2023-04-01,120.746038710062
2023-05-01,121.407217010117
2023-06-01,121.167937310097
2023-07-01,122.777819720231
2023-08-01,122.369206860197
2023-09-01,121.783956541449
2023-10-01,122.605208121917
