"Date","CANWSCNDW01GYSAM"
2010-09-01,12.045640065303
2010-10-01,-7.25837381743799
2010-11-01,11.7878780897971
2010-12-01,-3.65517002402513
2011-01-01,-10.9745569838803
2011-02-01,-11.4909191354188
2011-03-01,-5.69123919102772
2011-04-01,-9.20288384409458
2011-05-01,-3.86592535659743
2011-06-01,2.74928834561286
2011-07-01,7.05969943752901
2011-08-01,-0.318034422549259
2011-09-01,12.1568270327893
2011-10-01,22.1352999965537
2011-11-01,-4.62329472859911
2011-12-01,20.0008392128184
2012-01-01,19.3186292659132
2012-02-01,15.3729979157146
2012-03-01,15.550572725308
2012-04-01,34.780549331829
2012-05-01,10.5783407745821
2012-06-01,12.7832835942513
2012-07-01,1.19175204698417
2012-08-01,20.7965801272026
2012-09-01,6.91834112651704
2012-10-01,-3.16215199398043
2012-11-01,7.69513314967861
2012-12-01,-0.0919131420807282
2013-01-01,-19.0051667495776
2013-02-01,-10.7258613777213
2013-03-01,-14.9026704261179
2013-04-01,-29.1971696399662
2013-05-01,-8.38090856166312
2013-06-01,-13.4738258548986
2013-07-01,-7.13361105227235
2013-08-01,-19.0227523822676
2013-09-01,-12.9703916803659
2013-10-01,-2.90021173682473
2013-11-01,-2.77666318915016
2013-12-01,-7.24181895452614
2014-01-01,12.6165297397883
2014-02-01,3.75396335854733
2014-03-01,-10.5742073740315
2014-04-01,10.6011343420091
2014-05-01,0.262369007660952
2014-06-01,1.77121386076609
2014-07-01,2.68690759795226
2014-08-01,4.38886342560518
2014-09-01,-1.58966435856505
2014-10-01,-10.1053294922578
2014-11-01,-0.232150226991319
2014-12-01,-4.43346036297777
2015-01-01,1.03947297370269
2015-02-01,-23.2373432904316
2015-03-01,18.3420790679955
2015-04-01,-8.32240822912465
2015-05-01,2.00299503723355
2015-06-01,3.51615781431079
2015-07-01,-5.12757230084258
2015-08-01,10.5310181805186
2015-09-01,17.0719367424005
2015-10-01,8.95520727276774
2015-11-01,10.0170639640106
2015-12-01,-3.41124447252054
2016-01-01,-5.28872618443203
2016-02-01,44.9941235215391
2016-03-01,4.45230195693598
2016-04-01,5.11783956219234
2016-05-01,-3.80506674149197
2016-06-01,8.02443144384284
2016-07-01,3.635739296473
2016-08-01,-13.3328098440618
2016-09-01,-3.96471453075228
2016-10-01,-0.849184262261614
2016-11-01,-12.6789558285784
2016-12-01,18.3622582453518
2017-01-01,16.5603010963836
2017-02-01,-2.22136843042351
2017-03-01,22.065695027141
2017-04-01,11.3708664713269
2017-05-01,3.38677584356866
2017-06-01,-4.10831384417847
2017-07-01,15.1899433207324
2017-08-01,21.1281717839803
2017-09-01,1.396388873425
2017-10-01,13.5678676637208
2017-11-01,33.665077024103
2017-12-01,5.73083431593591
2018-01-01,4.93447646526308
2018-02-01,9.94125144954621
2018-03-01,-9.9103281452342
2018-04-01,-0.420949767913857
2018-05-01,-1.12754680478022
2018-06-01,15.6797107756168
2018-07-01,-12.1574387224992
2018-08-01,-13.2694456911041
2018-09-01,-11.4693044663854
2018-10-01,-3.0854764031798
2018-11-01,-9.61056009922241
2018-12-01,0.317765469485663
2019-01-01,-7.50876545488097
2019-02-01,-28.9340632518568
2019-03-01,-12.9415168199036
2019-04-01,8.23803053463926
2019-05-01,0.170704116262232
2019-06-01,0.299711863215627
2019-07-01,9.01549468378044
2019-08-01,14.4275452018101
2019-09-01,16.7185190544605
2019-10-01,-4.19253859147548
2019-11-01,-10.1084801639454
2019-12-01,-7.17940369319504
2020-01-01,-0.20051475429462
2020-02-01,28.5443550365537
2020-03-01,-1.80637188726661
2020-04-01,-29.8203707658979
2020-05-01,-2.05004552830639
2020-06-01,-12.1410083091533
2020-07-01,11.4357102546831
2020-08-01,16.8805834497129
2020-09-01,-5.03524494350183
2020-10-01,11.1055759866766
2020-11-01,28.8236897534382
2020-12-01,20.4785648066949
2021-01-01,47.7359282694096
2021-02-01,27.86024075691
2021-03-01,69.8863666407568
2021-04-01,67.0405704206107
2021-05-01,46.0922041433179
2021-06-01,31.9556967072765
2021-07-01,11.9525752396355
2021-08-01,-1.05412889276638
2021-09-01,18.263581939238
2021-10-01,4.1632233221388
2021-11-01,17.8010571914409
2021-12-01,1.98984281739116
2022-01-01,-21.0931923286411
2022-02-01,-6.6792048690019
2022-03-01,-23.9688250893291
2022-04-01,-3.27579924295945
2022-05-01,-0.660144613262614
2022-06-01,-3.35601487454051
2022-07-01,1.26186993145262
2022-08-01,2.94344280834652
2022-09-01,17.4064743521508
2022-10-01,11.5773348581846
2022-11-01,-14.0520239708692
2022-12-01,1.40413123712812
2023-01-01,-7.93507200644822
2023-02-01,-3.60801657056486
2023-03-01,-12.5996823265486
2023-04-01,0.234880752848556
2023-05-01,-27.9926282452719
2023-06-01,4.74459804448108
2023-07-01,-7.60116148370176
2023-08-01,-6.7575569119164
2023-09-01,-9.17803343205798
